@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_table numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
1.01,0,0.76,0.5,0.25,0.25,1.77,0,0,0,0,0,0,0,0,0.189,0,0.151,8.972,1
0,1.3,0.32,0.48,0,0.32,0.81,0.81,0,0,0,0,0,0,0,0.134,0.107,0.026,5.216,1
1.56,0,0,1.56,0,0.78,7.03,0,0,0,0,0,0,0,0,1.363,0,0,1.348,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055,1
0,0,0.49,0.57,0.9,0.32,2.37,1.14,0,0,0,0,0,0,0,0.736,0.256,0.096,4.123,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.431,0,4.277,1
0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0.338,0,1.666,1
1.25,0,0,0,0,1.25,1.25,0,0,0,0,1.25,0,0,0,0.298,0,0,3.976,1
1.02,0,0,2.04,0,2.04,3.06,0,0,0,0,0,0,0,0,0,0.17,0,1.47,1
0.08,0,0,0.24,0.32,0.32,1.87,0.24,0,0,0,0,0,0,0,0.55,0.082,0.151,15.547,1
0,0,0.93,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,11.066,1
0,1.63,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0.802,0.267,0,2,1
0.9,0,0,0,0,0.9,1.81,0.9,0,0,0,0,0,0,0,0.546,0,0,2.818,1
0.07,0,0.23,0.55,0.63,0.31,2.76,0.31,0,0,0,0,0,0,0,1.132,0.077,0.012,3.382,1
1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0.11,0,0,3.178,1
0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,1.235,0,0,4.466,1
0.73,0.36,0.36,0.36,0,0.36,2.19,0,0,0,0,0,0,0,0,0.498,0.332,0,3.254,1
0.22,0,0.22,0.22,0,0,2.03,0,0,0,0,0,0,0,0,0.647,0,0,1.869,1
0,0.76,0.31,1.52,0.31,0.06,2.98,0.76,0,0,0,0,0,0.06,0,0.439,0.241,0.065,3.702,1
0.4,1.41,0.81,0.5,0,1.11,2.22,0.3,0,0,0,0,0,0,0,0.994,0.391,0.032,3.176,1
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0.867,0,0,2.22,1
0,0,1.07,0.71,0,0.71,2.85,0,0,0,0,0,0,0,0,0.24,0.24,0,3.414,1
0,0.24,1.35,2.58,0.61,0,4.55,0.98,0,0,0,0,0,0,0,0.104,0.229,0.02,3.705,1
0,0,0,1.29,0,0,1.29,1.29,0,0,0,0,0,0,0,0,0.208,0,4.818,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.38,0,3.6,1
1.12,0,0,2.25,0,1.12,2.25,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0.356,0.118,0,2.315,1
0,0.8,1.2,0.8,0.4,2.26,2.4,0.93,0,0,0,0,0,0,0,0.593,0.217,0.039,11.463,1
0,0,0,0.62,0,1.25,2.51,0,0,0,0,0,0,0,0,0.777,0,0,3.39,1
0.72,0,0,0,0.72,0,1.45,0.72,0,0,0,0,0,0,0,0.729,0.121,0,7.781,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.103,1
0.59,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0.052,0.105,0,2.886,1
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,2,1
0.08,0.08,0.08,0.6,0.17,0.08,1.2,0.08,0,0,0,0,0,0,0,0.088,0.013,0,4.16,1
0,0,0,0.36,1.1,0,3.69,0.36,0,0,0,0,0,0,0,0.238,0.059,0,2.93,1
0.58,0,0.58,0.29,0,0.87,1.16,0,0,0,0,0,0,0,0,0.606,0,0.043,3.591,1
0.84,0,1.68,0,0,0,3.36,0,0,0,0,0,0,0,0,0.519,0,0,5,1
0.69,0,0.69,0.69,0,0,5.9,0.34,0,0,0,0,0,0,0,0.379,0.063,0,2.042,1
1.13,0,0,0,0,0,1.13,0,0,0,0,1.13,0,0,0,0,0,0.479,3.925,1
0,0,0.31,0.31,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,2.09,1
0,0,0.47,1.43,0,0,5.26,0.23,0,0,0,0,0,0,0,0.402,0.402,0.089,5.681,1
1.07,0,0.53,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,0,0,2.333,1
0.3,0.92,0.76,0.92,0,0.15,1.23,0.15,0,0,0,0.15,0,0.3,0,0.181,0.203,0.022,9.744,1
1.25,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,1
0.13,0.54,0.78,0.71,0.54,0.03,3.19,0.61,0,0,0,0,0,0,0,0.445,0.519,0.119,6.029,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0,0,5.5,1
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0.403,0,0,9.785,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518,1
0.73,0.83,0.27,0.64,0.27,1.2,1.38,0.18,0,0,0,0,0,0.18,0,0.43,0.134,0.013,8.445,1
0.6,0.6,0,0,0,2.43,1.82,0,0,0,0,0,0,0,0,0,0,0,4.031,1
0,0,0,0,0,1.4,7.04,0,0,0,0,0,0,0,0,0.543,0,0,5,1
0.58,0,1.16,0.87,0,0,2.62,0,0,0,0,0,0,0,0,0,0.271,0,1.67,1
0.06,0.06,0.06,0.54,0.3,0.06,4.41,0.06,0,0,0,0,0,0.06,0,0.01,0.169,0,1.766,1
0.52,0,1.04,0.26,1.56,1.56,2.08,0,0,0,0,0,0,0,0,0.443,0.402,0,2.41,1
0.19,0.19,0.19,0.39,0,0.19,0.59,0.39,0,0,0,0,0,0,0,0.174,0.548,0,4.965,1
0.5,0,1.01,0.25,1.52,1.52,2.03,0,0,0,0,0,0,0,0,0.412,0.412,0,2.441,1
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,0,1.379,1
1.21,1.21,1.21,1.21,0,0,2.43,0,0,0,0,0,0,0,0,0.555,0,0,104.666,1
0.31,0,0,0.31,0.31,0,2.55,0.31,0,0,0,0,0,0,0,0,0.163,0.054,1.515,1
0.19,1.38,0.39,0.98,0,0,2.56,1.38,0,0,0,0,0,0,0,0.749,0.31,0.025,6.652,1
0,0.6,0,1.81,0,0,2.72,0.6,0,0,0,0,0,0,0,0.19,0.142,0,2.03,1
0,0,1.19,0,0,0,3.57,0,1.19,1.19,0,0,0,0,0,0.204,0,0,8.636,1
0.06,0,1.36,0.68,0.95,0,3.68,0.27,0,0,0,0,0,0,0,0.474,0.197,0.065,3.286,1
0.18,0,0,0,0,0,0.56,0.18,0,0,0,0,0,0,0,0,0,0.294,25.22,1
0,0,0.68,0,0,0,2.04,0,0.68,0,0,0,0,0,0,0,0,0,3.826,1
0.47,0,0.47,0.94,0,0,1.88,0,0,0,0,0,0,0,0,0.218,0,0,1.102,1
0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,2.307,1
0.08,0.35,0.17,1.43,0,0,3.58,0.17,0,0,0,0,0,0,0,0.369,0.109,0.027,4.911,1
1.65,0,0,0,0,0.82,2.47,0,0,0,0,0,0,0,0,0.199,0,0,15.892,1
0,0.75,0.23,1.27,0.34,0.17,3.01,0.34,0,0,0,0,0,0,0,0.127,0.182,0.027,4.225,1
0.38,0.06,0,0.64,0.25,0.12,1.67,0,0,0,0,0,0,0,0,0.244,0.071,0,1.732,1
0,0,0.66,0,0,0,1.32,0,0,0,0,0,0,0,0,2.205,0,0,3.184,1
0.03,0.37,0.37,0.64,0.61,0.34,2.75,0.71,0,0,0,0,0,0,0,0.379,0.136,0,3.341,1
0.13,0,0.39,0.13,0.13,0.78,0.39,0,0,0,0,0,0,0,0,0.366,0,0.04,7.138,1
0,0,1.12,0,0,1.12,2.24,0,0,0,0,0,0,0,0,0,6.003,0,3.75,1
0,0,0.78,0.78,0,0,1.18,0,0,0,0,0,0,0,0,0.843,0.129,0.064,5.87,1
0,0.21,0.52,0.52,0.63,0.21,2.53,0.1,0,0,0,0,0,0,0,0.887,0.032,0.049,3.446,1
0,0.68,0.68,0,0,0.68,1.36,0,0,0,0,0,0,0,0,1.143,0.519,0,3.737,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,4.617,1
0,0,2.35,1.17,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,5.25,1
0.28,0,0.56,0.84,0,0,1.68,0,0,0,0,1.4,0,0,0,0.034,0,0,5.635,1
0,0.54,0.61,0.65,0.65,0.03,2.96,0.54,0,0,0,0,0,0,0,0.439,0.505,0.132,6.683,1
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0.649,0,0.432,5.875,1
0.34,0,1.04,1.38,0,0.69,4.86,1.04,0,0,0,0,0,0,0,0.638,0.174,0,2.17,1
0.74,0,0,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,0,0,3.39,1
0.11,0.11,0.22,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0.034,0.12,0,1.961,1
0,0,1.21,0,0,0,1.21,0,0,0,0,0,0,0,0,0.31,0,0,4.897,1
0,0,0,0.41,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,2.35,1
0.6,0.6,1.45,0.85,0.48,0,1.33,0.12,0,0,0,0,0,0.24,0,0.234,0.234,0,4.493,1
1.96,0,1.96,1.96,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,6.166,1
2.23,0,0.55,0.55,0,0.55,3.35,0,0,0,0,0,0,0,0,0.479,0,0.079,16.739,1
0,0,0,1.63,0,0.54,2.18,0,0,0,0,0,0,0,0,0.166,0.083,0,3.521,1
0.94,0,0,0.47,0,0,4.24,0,0,0,0,0,0,0,0,1.254,0.221,0,5.918,1
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,1.431,0,0,4.071,1
0,0,0,1.4,0,1.4,1.86,0,0,0,0,0,0,0,0,0.74,0,0,2.673,1
0.25,0.59,0.08,0.59,0.17,0.93,1.61,0.08,0,0,0,0,0,0.17,0,0.403,0.117,0.013,7.484,1
0.53,0.62,0.8,1.25,0.17,1.43,2.5,0.08,0,0,0,0,0,0,0,0.212,0.185,0.013,6.815,1
0,0,0.65,2.13,0,0,1.47,0.32,0,0,0,0,0,0,0,0,0.29,0.029,2.257,1
0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,2.75,1
0.9,0,0.9,0,0.9,0,2.72,0,0,0,0,0,0,0,0,0,0,0,2.083,1
0,0.09,0.39,1.57,0.19,0,3.74,0.09,0,0,0,0,0,0,0,5.828,1.308,0,6.047,1
0.54,0.54,0.54,0.18,0,0.54,1.82,0.18,0,0,0,0,0.18,0,0,0.249,0.305,0,3.921,1
0,0.35,0.35,0.35,0,0.35,2.1,1.4,0,0,0,0,0,0,0,0.348,0,0,1.166,1
0.25,0,0,0.76,0,0,1.52,0,0,0,0,0,0.25,0,0,0.082,0.041,0.041,1.89,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.49,0.158,0.015,8.55,1
0.08,0,0.16,0.76,0,0.33,1.52,0.08,0,0,0,0,0,0,0,0.518,0.157,0.33,7.277,1
1.03,0,1.03,1.03,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,10.692,1
0,0.32,0.64,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0.492,0,0,2.184,1
0.19,0,0.09,0.69,0.09,0.19,1.38,0,0,0,0,0,0,0,0,0.586,0.189,0.017,2.349,1
0,1.32,1.54,0.88,0.66,1.54,2.87,0.22,0,0,0,0,0,0,0,0.659,0.114,0.028,9.1,1
0.05,0.43,0.74,0.97,0.56,0.02,3.22,0.36,0,0,0,0,0,0,0,0.325,0.756,0.153,5.891,1
0.4,1.41,0.8,0.5,0,1.11,2.22,0.3,0,0,0,0,0,0,0,0.991,0.39,0.032,3.173,1
0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,1,1
0.5,0.8,0.1,0.7,0.3,1.11,1.31,0.1,0,0,0,0,0,0.2,0,0.49,0.158,0.015,8.55,1
0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,3.925,1
0.09,0.29,0.09,0.77,0.09,0.19,3.21,0.09,0,0,0,0,0,0,0,0.06,0.045,0,1.597,1
0.28,0,0,0.28,0,0,1.7,0.42,0,0,0,0,0,0,0,0.13,0,0,7,1
0.16,0.64,0,1.44,0.16,0,3.37,0,0,0,0,0,0,0,0,0.05,0.075,0,1.419,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,1
0.12,0.25,3.9,0.88,0.12,0,2.9,0.12,0,0,0,0,0,0.12,0,0,0.119,0,4.155,1
0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,3.076,0,0,1.428,1
0,2.48,0,0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0.265,0.088,10.159,1
0.61,0,0,1.01,0.2,0.2,1.83,0,0,0,0,0,0,0,0,1.232,0,0,4.159,1
0,0.24,1.32,2.52,0.6,0,4.44,0.96,0,0,0,0,0,0,0,0.102,0.205,0,3.548,1
0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,1
0,0.32,0.64,0.64,0,0,1.29,0,0,0,0,0,0,0,0,1.178,0.107,0,3.613,1
0.86,0,0,0,0,1.73,3.47,0,0,0,0,0,0,0,0,0.457,0,0,2.75,1
0.18,0.28,0.84,0.46,0.61,0.46,3.8,0.28,0,0,0,0,0,0,0,0.522,0.109,0.062,5.759,1
0.19,0.64,0.25,0.45,0.12,1.03,1.36,0.06,0,0,0,0,0,0.12,0,0.276,0.184,0.01,9.821,1
0,0,0,0.85,0,0,2.33,0,0,0,0,0,0,0,0,0.041,0.041,0,2.351,1
0,0,0,0.84,0.56,4.51,2.54,0,0,0,0,0,0,0,0,1.147,0.045,0,7.178,1
0,0,0,0.18,0.9,0.36,3.06,0,0,0,0,0,0,0,0,0.416,0,0,1.373,1
0.41,0,0.41,0.41,0,0,2.9,0.82,0,0,0,0,0,0,0,0.904,5.3,0,7.478,1
1.11,0,0,1.11,0,0,3.33,0,0,0,0,0,0,0,0,0.138,0.138,0,2.7,1
0,0,0.78,1.56,0,0,3.12,0,0,0,0,0,0,0,0,0.889,0,0,2.13,1
0.32,0,0,0.32,0.32,0,2.27,0.32,0,0,0,0,0,0,0,0,0.166,0,1.494,1
0.25,0,0,2.26,0,0.25,4.03,0,0,0,0,0,0,0,0,0.375,0.034,0,4.2,1
0,0,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0.444,0.37,0,2.448,1
0,0,0,2.4,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,4,1
0.32,0,0,0.32,0.32,0,2.27,0.32,0,0,0,0,0,0,0,0,0.168,0,1.494,1
0,0,0,0.65,0,0,5.26,1.31,0,0,0,0,0,0,0,0.816,0.068,0,3.173,1
0,0,0,1.38,0,4.16,4.16,0,0,0,0,0,0,0,0,0.715,0,0,1.181,1
0,0,0,1.14,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,1.545,1
0.66,0,0.16,0.99,0,0.16,2.81,0.33,0,0,0,0.16,0,0,0,0.248,0.049,0.049,6.161,1
0,0.72,1.08,0.72,0,0.36,1.08,0,0,0,0,0,0,0,0,1.203,0.467,0.066,18.4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,3.476,1
0.42,1.27,0.85,0.42,0.42,0,2.55,0.42,0,0,0,0,0,0,0,0.177,0.221,0.177,8.777,1
0.1,0,0.2,0.92,0,0.4,1.94,0.1,0,0,0,0,0,0,0,0.518,0.162,0.34,8.181,1
0,0.16,0,0.72,0.56,0,4.6,0.32,0,0,0,0,0,0,0,0.337,0.054,0,3.502,1
0,0,0.44,1.34,0,0,4.03,0.44,0,0,0,0,0,0,0,0.944,0.145,0.072,2.451,1
0.08,0.08,0.08,0.6,0.17,0.08,1.2,0.08,0,0,0,0,0,0,0,0.092,0.014,0,4.16,1
0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,1,1
0,0.47,0,0,0,2.38,0,0.47,0,0,0,0.47,0,0,0,0.169,0.452,0.113,9.64,1
0.13,0,0.26,0.26,0.26,0.13,3.14,0.26,0,0,0,0,0,0,0,0.022,0.022,0.889,12.454,1
0,0.37,0.75,2.06,0,0,2.44,0.18,0,0,0,0,0,0,0,0.268,0.107,0,2.698,1
0,0,0,0.44,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,2.25,1
0,0.76,0.31,1.52,0.31,0.06,2.98,0.76,0,0,0,0,0,0.06,0,0.428,0.235,0.064,3.702,1
0.06,0,1.12,0.73,0.79,0.26,3.51,0.26,0,0,0,0,0,0,0,0.278,0.23,0.084,3.887,1
0,0,0,0,0,0,1.88,0,0,0,0,1.88,0,0,0,0,0,0,3.5,1
0.38,0.06,0,0.64,0.25,0.12,1.67,0,0,0,0,0,0,0,0,0.244,0.081,0,1.729,1
0,0,0,0,0,1.29,2.58,0,0,0,0,0,0,0,0,2.354,0,0,2.09,1
0,1.47,1.47,1.91,0.29,1.62,2.35,0.29,0,0,0,0,0,0,0,1.003,0.215,0.047,6.602,1
0,0,0,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0.935,0,0,3.417,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,0,3.125,1
0.05,0.05,0.05,0.51,0.28,0.05,4.2,0.05,0,0,0,0,0,0,0,0.02,0.161,0.03,2.093,1
5.4,0,0,0,0,0.9,1.8,0,0,0,0,0,0,0,0,0.841,0.21,0,24.785,1
0.15,0.61,0.61,0.76,0.3,0,1.83,0.3,0,0,0,0,0,0,0,0.698,0.067,0,5.101,1
0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0.663,0,0,1.428,1
0.33,0.16,0.5,1.51,0,0.33,2.02,0.33,0,0,0,0,0,0,0,1.118,0.054,0,4.928,1
0,0,0.51,0.51,0,1.27,2.04,0,0,0,0,0,0,0,0,0.29,0,0.124,2.614,1
0,0,0,0.27,0.27,0.83,2.49,0.27,0,0,0,0,0,0,0,0.582,0.291,0.582,2.309,1
0,0.75,3.75,2.25,0,0,0.75,0,0,0,0,0,0,0,0,2.224,1.223,0,107.4,1
0,0.24,0.49,0.49,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,5.555,1
0,0.58,0.66,0.7,0.62,0,3.16,0.46,0,0,0,0,0,0,0,0.381,0.496,0.133,7.192,1
0.54,0.54,1.09,2.18,0,0,2.73,0,0,0,0,0,0,0,0,1.466,0.258,0.086,31.388,1
0.24,0,0,2.24,0,0.24,3.99,0,0,0,0,0,0,0,0,0.315,0.035,0,4.071,1
0,0,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0.355,0.118,0,2.315,1
0,0,0.17,0.34,0,0,1.39,0.17,0,0,0,0,0,0,0,0.342,0.716,0,2.973,1
0.34,0,0.34,0.34,0,0.34,0.68,0,0,0,0,0,0,0,0.34,0.224,0.056,0,2.257,1
0,0,3.77,0,0,0,1.88,1.88,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0.311,0,0,1.954,1
0,0,0,0.76,0.76,0,2.3,0,0,0,0,0,0,0,0,2.766,0.829,0,5.607,1
0.15,0,0.45,0,0.15,0.75,0.15,0,0,0,0,0.15,0,0,0,0.352,0.02,0.041,5.938,1
0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0.269,0,4.35,1
0.45,0,0,0.45,0,0,0.9,0,0,0,0,0,0,0,0,0.072,0,1.083,7.857,1
0.81,0,0.81,0.4,2.04,1.22,0.81,0,0,0,0,0,0,0,0,0.64,0.8,0,7.651,1
0,0,0.19,1.16,0,0,0.58,0,0,0,0,0,0,0,0,0.364,0.312,0,7.541,1
0,0.25,0.12,0.38,0.12,2.04,2.8,0.12,0,0,0,0,0,0,0,0.371,0.061,0,2.878,1
0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0.969,0,0,2.179,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,3.545,1
0,0,0,0.57,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0,27.479,1
0.69,0,0,0,0.69,0,1.38,0.69,0,0,0,0,0,0,0,0.701,0.116,0,8.781,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.326,0,3.545,1
0,0,0.33,0.67,0,0,1.68,0,0,0,0,0,0,0,0,0.112,0.336,0,2.96,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671,0,0,4,1
0.23,0,0.95,0.47,0,0,2.38,0.47,0,0,0,0,0,0,0,0.197,0,0.024,5.038,1
0,0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,1.16,0.116,0,1.8,1
0.73,0.36,0.36,0.36,0,0.36,2.2,0,0,0,0,0,0,0,0,0.5,0.333,0,3.259,1
0,0.09,0.39,1.59,0.19,0,3.67,0.09,0,0,0,0,0,0,0,5.836,1.31,0,5.792,1
0,0.27,0.82,0.55,0,0.55,1.65,0,0,0,0,0,0,0,0,1.023,0.093,0,3.621,1
0,0.1,0.1,1.07,0,0,3.38,0.32,0,0,0,0,0,0,0,0.262,0.186,0.025,11.793,1
1.25,0,0,0.62,0,1.25,5,0,0,0,0,0,0,0,0,0.223,0,0,2.35,1
0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0.601,0.133,1.068,10.578,1
0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.786,1
0.73,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0.088,0,0,3.048,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1
0,0.09,0.39,1.59,0.19,0,3.67,0.09,0,0,0,0,0,0,0,5.836,1.31,0,5.792,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0,2.588,1
0,0,1.19,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,5.225,1
0,0.34,4.09,1.22,0.43,1.91,2.35,0.43,0,0,0,0,0,0,0,0.709,0.056,0,4.319,1
0,0,0.21,0.93,0.1,0,2.85,0.16,0,0,0,0.05,0,0,0,0.019,0.058,0.009,3.389,1
0.06,0.57,0.5,0.95,0.06,0,3.82,0.19,0,0,0,0,0.06,0,0,0.133,0.041,0.143,3.29,1
0.75,0,0.37,0.75,0,0,2.63,0,0,0,0,0,0,0,0,0.242,0,0.145,9.584,1
0,0,0,2.1,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,1.275,1
0.74,0,1.49,0.74,0,0,4.47,0,0,0,0,0,0,0,0,0.355,0.118,0.237,2.095,1
0,0,0,1.19,0,0,2.39,0.39,0,0,0,0,0,0,0,0.64,0.256,0,3.5,1
0,0,0.43,2.18,0,0,0.87,0.43,0,0,0,0,0,0,0,0.802,0,0,5.114,1
0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0.682,0.341,0,2.555,1
0.09,0.49,0.91,0.55,0.42,0.03,2.75,0.52,0,0,0,0,0,0,0,0.345,0.515,0.109,5.632,1
0,0,0,0.3,0.3,0.3,2.11,0.3,0,0,0,0,0,0,0,0,0.21,0.052,1.738,1
0.1,0.1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.016,0.064,0,1.915,1
0,0,0,2,1.33,6.66,3.33,0,0,0,0,0,0,0,0,0.111,0,0,2.133,1
2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,0,0,1.285,1
0.14,0,0.43,0,0.14,0.72,0.58,0,0,0,0,0,0,0,0,0.865,0.023,0.046,5.133,1
1.28,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0.085,0.17,0,2.466,1
0,0.09,0.39,1.57,0.19,0,3.74,0.09,0,0,0,0,0,0,0,5.803,1.284,0,5.944,1
2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,3,1
0.98,0.49,0,0,0,0,1.47,0,0,0,0,0,0,0.49,0,0,0,0,2.373,1
1.34,0,0.33,0.33,0,0.33,0.67,0,0,0,0,0,0,0,0,0.053,0,0.053,2.036,1
0,0,0,1.6,0,0,2.4,0,0,0,0,0,0,0,0,0.823,0,0,2.815,1
0,0,0.43,2.18,0,0,0.87,0.43,0,0,0,0,0,0,0,0.942,0,0,5.114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,0.213,0,4.6,1
0.67,0,0,0,0,0,3.37,0.67,0,0,0,0,0,0,0,0.286,0,0,5.558,1
0.49,0.78,0.19,0.68,0.29,1.08,1.28,0.09,0.09,0.09,0,0,0,0.19,0,0.393,0.145,0.014,8.323,1
0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1.542,1.785,1.998,239.571,1
0.08,0.97,0.62,1.15,0.08,0,4.16,1.5,0,0,0,0,0,0,0,0.339,0.162,0.014,4.137,1
0,0.52,0.52,2.08,0,0,4.16,0,0,0,0,0,0,0,0,0.367,0.073,0.073,2.34,1
0,0.29,0.42,1.37,0.87,0.22,3.47,0.84,0,0,0,0,0,0,0.04,0.638,0.165,0.182,3.697,1
0,0,0,0.38,0,0,5.4,0.38,0,0,0,0,0,0,0,0.261,0,0,5.666,1
0.08,0.52,1.56,0.69,0.17,0,1.82,0.34,0,0,0,0.08,0,0,0,0.358,0.261,0.11,3.554,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0.606,0,3.111,1
0.15,0.55,0,0.47,0.02,0.13,2.09,0,0,0,0,0,0,0,0,0.25,0.046,0.059,2.569,1
1.06,0,0,1.06,1.06,0,2.12,0,0,0,0,0,0,0,0,0,0,0,4.909,1
0,1.35,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0.636,0,0,3.809,1
0,0.58,0.77,0.58,0.38,1.46,1.75,0.68,0,0,0,0,0,0,0,0.569,0.207,0.034,12.064,1
0,1.94,1.67,1.39,0.83,1.94,2.5,0.55,0,0,0,0,0,0,0,0.273,0.364,0.045,6.641,1
0,0,0,0,0,1.03,4.12,0,0,0,0,0,0,0,0,1.149,0,0,1.461,1
0,0,0,0.58,0,1.16,1.16,0,0,0,0,0,0,0,0,0.667,0,0,1.131,1
0,0,0,0,0.28,0.57,2.89,0.28,0,0,0,0,0,0,0,1.385,0,0.046,3.535,1
0.44,0,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0.43,0.358,0,2.403,1
0,0.57,0.05,0.28,0.11,0,1.04,0.05,0,0,0,0,0.11,0,0,0.099,0.079,0.009,4.881,1
0.84,0,0,0,0.84,0,2.54,0.84,0,0,0,0,0,0,0,0.776,0.129,0,10.375,1
0.05,0.05,0.05,0.52,0.29,0.05,4.25,0.05,0,0,0,0,0,0,0,0.01,0.162,0,1.794,1
0.4,0,0,0,0,0,3.6,0.4,0,0,0,0,0,0,0,0.124,0,0,1.94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,0,1,1
