@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.26,0.78,0.26,4.09,0.08,0.78,1.13,2.35,0,0,0,0.08,0,0,0,0,0,0.241,0.042,0.709,0.056,1123,1
0.37,0.37,0,0.74,0.37,0.37,3.34,0.74,0,0,0,0,0,0,0,0,0,0.292,0,0.878,0.175,425,1
0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,78,1
0.5,0.5,0,0.76,0.76,0,1.26,1.77,0,0,0,0,0,0,0.25,0,0,0.113,0,0.189,0,646,1
0.08,0.85,1.02,0.08,0.17,2.21,0.25,1.61,0,0,0,0,0,0.08,0.08,0.08,0,0.063,0,0.394,0.114,1410,1
0,0,0.79,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0.231,0.347,0.462,0,168,1
0,0,0,0,0.89,0,0,6.25,0,0,0,0,0,0,0.89,0,0,0,0,1.344,0,84,1
0.67,0.5,0,0,0,0.5,0,2.52,0,0,0,0,0,0,0,0,0,0,0,0.079,0.105,260,1
0.28,0.07,0.21,0.35,0.17,0,0.17,3.24,0,0,0,0,0,0.03,0.07,0,0.03,0.054,0,0.678,1.05,3084,1
0.49,0.29,0.19,0.39,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0.037,0,5.831,1.309,756,1
0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.087,0,0.174,0.174,937,1
0.89,0.12,0,0.12,0.12,1.14,0,2.8,0,0,0,0.12,0,0,0,0,0,0.185,0,0.371,0.061,475,1
0,0.64,0,0,0.64,0,0,1.29,0,0,0,0,0,0,0,0,0,0.468,0,0.093,0,135,1
0,0,0,0,0,0,0,1.16,0,0,0,0,0,1.16,0,1.16,0,0.381,0,0,0,61,1
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.546,0,23,1
1.65,0,0,1.65,0.82,0,0.82,3.3,0,0,0,0,0,0,0,0,0,0,0,1.36,0,186,1
0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.016,0.064,339,1
0,2.83,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0.11,0,26,1
0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,1.28,0,0,0,0,0.23,0.23,72,1
0,1.46,0,1.04,0,0,0,1.04,1.46,0,0,0,0,0,0,0,0,0.401,0.109,0.182,0.146,364,1
0.14,0,0,0.29,0.14,0,0.14,2.35,0,0,0,0,0,0,0,0,0,0.204,0,0.204,0.127,400,1
0,0.23,0,0,0,0,0.11,0.35,0,0.11,0,0.58,0.35,0,0,0.46,0.11,0.381,0,0.016,0,504,1
1.47,0,0,1.47,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0.43,0,0.65,0,0,0.43,0.21,0.21,0,0,0,0,0,0,0,0,0,0.073,0.146,0.146,642,1
0,0,0,0.52,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.073,0,0.367,0.073,103,1
0.37,0.51,0.29,0.37,0.07,0.07,0,3.55,0,0,0,0,0,0,0,0,0,0.069,0,0.159,0.159,802,1
0,0,0,0.98,0,0,2.94,1.47,0,0,0,0,0,0,0.49,0,0,0,0,0.862,0,571,1
0,0.54,0.27,0.81,0,0,0,2.45,0,0,0,0.27,0,0,0,0.27,0,0.04,0,0.489,0.04,227,1
0.69,0.34,0,0,0,0,0.34,2.09,0,0,0,0,0,0,0,0,0,0.056,0,0.786,0,261,1
0.41,0.13,0.1,0.94,0.27,0.03,0.24,2.99,0,0,0,0,0,0,0.1,0,0,0.076,0,0.425,0.573,2224,1
0.29,0.88,0.29,1.47,0.14,0.58,0.29,2.35,0,0,0,0,0,0,0,0,0,0.023,0,1.003,0.215,898,1
0,1.23,0.61,0.15,0,0.15,0.3,1.85,0,0,0,0,0,0,0,0,0,0.128,0,0.615,0.025,186,1
0,0.54,0,0,0,0,0.54,4.32,0,0,0,0,0,0,0.54,0,0,0,0,1.216,0.26,180,1
0,1.57,0.36,0.12,0.06,0,0,4.48,0,0,0,0,0,0,0.06,0,0,0.052,0,0.01,0.167,442,1
0,0,0,0,0,0,1.05,3.15,0,0,0,0,0,0,1.05,0,0,0.365,0,0.365,0.182,107,1
0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,62,1
0,0.16,0,0.16,0.16,0,1.64,0.82,0,0,0,0,0,0,0,0,0,0.066,0,0.906,0.663,1116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,41,1
0,1.08,0,0,0,0.18,0,3.06,0,0,0,0,0,0,0,0,0,0.178,0,0.416,0,92,1
0,0.36,0.09,0,0,0,0,2.01,0,0,0,0,0,0,0.27,0,0,0.048,0.032,0.257,0.032,535,1
0.24,0.41,0.58,0.66,0.24,0.66,0.82,2.32,0,0,0,0,0,0,0.08,0,0,0.132,0,0.25,0.224,1339,1
0,0.4,0.2,1.01,0.2,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0.03,0,0,0.302,190,1
0,0.77,0,0,0,0,0.77,2.32,0,0,0,0,0,0,0.77,0,0,0.268,0,0.672,0.403,109,1
0,0.95,0,0,0,0,0.95,1.42,0,0,0,0,0,0,0.47,0,0,0.133,0.066,0.401,0.267,256,1
0,0.7,0.35,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0.173,0,0.23,0,262,1
0,0,0.59,0,0,0.59,5.91,1.77,0,0,0,0,0,0,0,0,0,0,0,0.293,0,93,1
0,0.96,0,0.48,0.48,0,1.44,3.36,0,0,0,0,0,0,0,0,0,0.149,0,0.149,0.074,150,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,2.31,0,2.77,0,0,0,0,0,0,0,0,0,0.494,0,0.082,0.823,102,1
0,1.28,0,0,0,0,0.64,1.28,0,0,0,0,0,0,0,0,0,0,0,0.554,0.369,119,1
0.18,0.18,0,0,0.18,0.18,0.56,0.56,0,0,0,0,0,0,0,0,0,0.277,0,0.493,0.061,253,1
0,1.52,0.35,0.05,0.05,0,0,4.21,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0.167,467,1
0,0.65,0.65,0,0,0,0.32,2.28,0,0,0,0,0,0,0.32,0,0,0.104,0,0,0.157,143,1
0,0,0.54,0,0.54,0,0.54,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0.171,70,1
0,1.44,0,1.32,0.72,0,0.6,4.44,0,0,0,0,0,0,0.12,0,0,0.041,0,0.102,0.205,479,1
0,1.34,0,0,0,0,0.44,2.24,0,0,0,0,0,0,1.34,0,0,0.068,0,0.482,0.896,325,1
0,1.03,0,0.68,0,0.34,0.68,5.86,0,0,0,0,0,0,0.34,0,0,0,0,0.366,0.061,91,1
0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0.298,0.597,30,1
0.14,0,0,0.29,0.14,0,0.14,2.35,0,0,0,0,0,0,0,0,0,0.204,0,0.204,0.127,400,1
0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,9.752,0.003,1.542,1.785,10062,1
0,0.67,0,0.67,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0.802,0.114,139,1
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.11,0,89,1
0.63,1.59,0.31,0,0,1.27,0.63,2.22,0,0,0,0,0,0,0,0,0,0.278,0,0.055,0.501,186,1
0.55,0.55,0.55,0,0.55,0.55,1.11,1.67,0,0,0,0,0,0,0,0,0,0,0,0.086,0.086,125,1
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,13,1
0,0.6,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0.412,0,0.619,0.103,259,1
0,0.6,0.12,0,0.12,0,0.12,2.41,0,0,0,0,0,0,0,0,0,0.037,0,0.056,0.094,389,1
0,0.27,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.021,0,204,1
0,0,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0.328,0,16,1
0,0,0,1.61,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.23,0,84,1
0.26,0.53,0.62,0.79,0.26,0.62,0.62,2.66,0,0,0,0,0,0,0.08,0,0,0.07,0,0.225,0.211,1345,1
0.17,0.34,0.34,0.17,0,0,0.17,0.17,0,0,0,0,0,0,0.34,0,0,0.054,0,0,0.027,170,1
0,0,0,0,0,0,4.65,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.2,0.27,0.2,0.97,0.41,0,1.11,2.37,0,0,0,0,0,0,0.13,0,0,0.105,0,0.75,0.305,966,1
0,0.87,0.87,0.43,0,0,0,0.87,0,0,0,0.43,0,0,0,0,0,0,0,0.802,0,179,1
0,0.28,0,0,0,0,0,2.89,0,0,0,0,0,0,0.28,0,0,0.053,0,0.269,0.08,1222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.198,0,0.198,0.198,81,1
0.53,0.8,0,0.26,0,0,0,2.15,0.26,0,0,0,0,0,0,0,0,0,0,0,0.04,164,1
0,0.33,0.16,0.5,0.33,0,0,2.02,0,0,0,0,0,0,0,0,0,0.218,0,1.118,0.054,621,1
0,0,1.29,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,63,1
0.2,0.8,0.8,0.1,0.3,1.61,0.1,1.31,0,0,0,0,0,0,0.1,0.1,0,0.11,0,0.49,0.158,1351,1
0,0.89,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0.121,0,1.336,0,238,1
0.89,0.12,0,0.12,0.12,1.15,0,2.81,0,0,0,0.12,0,0,0,0,0,0.185,0,0.37,0.061,475,1
0,0,0,0,0,0,4.76,1.58,0,0,0,0,0,0,0,0,0,0,0,2.412,0,180,1
0,0.95,0,0,0,0,0.95,1.42,0,0,0,0,0,0,0.47,0,0,0.131,0.065,0.461,0.263,255,1
0.57,1.14,0.57,0.57,0,0,0,3.42,0,0,0,0,0,0,0.57,0,0,0.081,0,0.487,0,373,1
0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.133,0,0.601,0.133,603,1
0,0,0,0,0,0,0,0.69,0,0,0,0.27,0,0,0,0,0,0.133,0,0,0,144,1
0,1.91,0,0.31,0.63,0.63,0,3.19,0,0,0,0,0,0,0,0,0,0.092,0,0.323,0,86,1
0,0,0.65,0,0.32,0,0.32,1.96,0,0,0,0,0,0,0,0,0,0.11,0,0.276,0.83,228,1
0,0.53,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0.082,0,101,1
0.82,1.14,0.32,0.65,0,0,0.16,1.47,0,0,0,0,0,0.16,0,0,0,0,0,0,0.29,158,1
0,0,0.11,0.11,0.11,0,0.44,4.68,0,0,0,0,0,0,0.44,0,0,0.142,0,0.775,0.224,798,1
0.41,2.06,0,0,0,0,2.47,2.47,0,0,0,0,0,0,0.41,0,0,0.265,0,0.199,0,445,1
0,0,0,0.27,0,0,0.27,1.09,0,0,0,0,0,0,0.27,0,0,0.047,0.095,0.142,0.047,273,1
0,0,0,0,0,0,1.16,0.77,0,0,0,0,0,0,0,0,0,0,0,0.215,0,506,1
0.25,0.04,0.23,0.81,0.21,0.02,0.21,3.49,0,0,0,0,0,0,0.1,0,0,0.058,0,0.308,0.672,3243,1
0,0,0,0,0,2.31,0,2.77,0,0,0,0,0,0,0,0,0,0.49,0,0.081,0.816,102,1
0.4,0.81,0,0.4,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0.246,0.061,0,0.123,302,1
0.05,0.63,0.17,0.23,0.34,0,0.58,3.01,0,0,0,0,0,0,0,0,0,0.201,0,0.127,0.182,1107,1
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,7.333,0,15,1
0.8,0.8,0,0.8,0,0,1.61,0.8,0,0,0,0,0,0.8,0,0,0,0,0,1.192,0,101,1
0.52,2.63,0.52,0,0.52,0,1.05,4.21,0,0,0,0,0,0,0,0,0,0,0.091,1.276,0.729,98,1
0,0.4,0.1,0.2,0.4,0,0.91,1.72,0,0,0,0,0,0,0,0,0,0.096,0,0.336,0.16,1426,1
0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0.176,0,0.176,0.352,81,1
0,0,0.39,0.39,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0.064,0,0.64,0.192,74,1
0,0.4,0.1,0.2,0.4,0,0.91,1.72,0,0,0,0,0,0,0,0,0,0.096,0,0.336,0.16,1426,1
0,0.71,0.35,0.71,0,0,5.35,3.21,0,0,0,0,0,0,0,0,0,0.102,0,0.357,0,205,1
0.11,1.18,0.47,0.11,0.11,0,2.13,1.9,0,0,0,0.35,0,0,0,0,0,0.057,0,0.42,0.191,1509,1
0.17,0,0.32,0.42,0.39,0,0.32,3.47,0,0,0,0,0,0.02,0.07,0,0.04,0.058,0,0.639,0.165,3498,1
0,1.48,0.74,0.74,0.74,0,0.74,2.22,0,0,0,0,0,0,0,0,0,0,0,0.108,0,61,1
0,0.4,0.4,0,0.4,0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0.121,0,95,1
0,0.65,0.65,0,0,0,0.32,2.28,0,0,0,0,0,0,0.32,0,0,0.106,0,0,0.159,139,1
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.139,0,0.559,0,87,1
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.564,0,62,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0.176,0,0.353,0,81,1
0.62,0.31,0,0,0,0,0.31,2.51,0,0,0,0,0,0,0.31,0,0,0.051,0,0.777,0,278,1
0.89,0.12,0,0.12,0.12,1.15,0,2.81,0,0,0,0.12,0,0,0,0,0,0.164,0,0.371,0.061,477,1
0.08,0.84,0.25,0.16,0.08,0,1.61,1.52,0,0,0,0.25,0,0,0,0,0,0.047,0.015,0.518,0.157,2045,1
0.38,0,0.57,1.34,0,1.15,0.19,2.11,0,0,0,0,0,0,0,0,0,0.027,0,0.438,0.191,921,1
0.52,0.52,0,0,0,0,0.52,1.56,0,0,0,0,0,0,0,0,0,0.192,0,0.867,0,131,1
0.42,0,0,0,0,0,0.42,3.79,0,0,0,0,0,0,0.42,0,0,0.067,0,0.472,0.472,108,1
0,1.11,0.74,2.96,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0.149,0,1.096,0,289,1
0,1.31,0,1.31,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.117,0.117,291,1
0.4,0.13,0.2,1.14,0.33,0.26,0.4,4.1,0,0,0,0,0,0,0,0,0,0.088,0,1.06,0.151,1045,1
0,0.39,0.39,0,0.39,0,0.39,3.52,0,0,0,0,0,0,0,0,0,0,0,0.124,0,97,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.609,0,1.524,0,36,1
0.26,0.39,0,0.26,0,0.13,0.26,3.14,0,0,0,0,0,0,0.13,0,0,0,0,0.022,0.022,1096,1
0.26,0.26,0.26,1.59,0.26,0.71,0.88,1.86,0,0,0,0,0,0,0.26,0.08,0,0.226,0,0.353,0.254,968,1
0.19,0.09,0.28,0.19,0,0,0.19,2.01,0,0,0,0,0,0,0,0,0,0.23,0,0.088,0.124,368,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.21,54,1
0,0,0,1.47,0,0,7.35,2.94,0,0,0,0,0,0,0,0,0,0,0,1.272,0.254,109,1
0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,49,1
0,0,1.36,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,1.777,0.222,107,1
0,0.88,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.935,0,229,1
0.14,0,0,0.29,0.14,0,0,2.36,0,0,0,0,0,0,0,0,0,0.205,0,0.153,0.128,368,1
0.08,0.85,1.02,0.08,0.17,2.21,0.25,1.61,0,0,0,0,0,0.08,0.08,0.08,0,0.065,0,0.408,0.118,1412,1
0.56,1.12,0.56,0.56,0,0,0,3.38,0,0,0,0,0,0,0.56,0,0,0.083,0,0.503,0,375,1
0.75,0,0,0.37,0,0,1.87,2.63,0,0,0,0,0,0,0.37,0,0,0,0,0.242,0,508,1
0,0,0.64,0,0,0,0.64,2.59,0,0,0,0,0,0,0,0,0,0.189,0.284,0.662,0,292,1
0.57,0.57,0,0.57,0,0,0,4.57,0.57,0,0,0,0,0,0.57,0,0,0,0,0.072,0.289,293,1
0.08,0.85,1.02,0.08,0.17,2.21,0.25,1.61,0,0,0,0,0,0.08,0.08,0.08,0,0.063,0,0.394,0.114,1407,1
0,0.17,0.51,0.17,0.17,0,0.34,1.9,0,0,0,0,0,0,0.17,0,0,0.17,0,1.275,0.141,711,1
0,0,0.39,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0.261,0,114,1
0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0.42,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0.075,0,0.6,0.3,197,1
0,0,1.25,0,0,0,0,1.25,0,0.62,0,0,0,0,0,0,0,0.098,0,0.392,0,115,1
0,0.61,0.92,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0.051,0,0.207,0.207,226,1
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,36,1
0,0.4,0,0,0,0,0,2.04,0,0,0,0,0,0,0.4,0,0,0,0,0.11,0,118,1
0,0.4,0.1,0.2,0.4,0,0.91,1.72,0,0,0,0,0,0,0,0,0,0.093,0,0.297,0.156,1428,1
0,0.54,0,1.09,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0.086,0,1.466,0.258,565,1
0,1.39,0,0,0.46,0,1.39,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0,0.53,0.53,1.59,0,0,1.59,6.91,0,0,0,0,0,0,0,0,0,0.467,0,0.28,0.186,240,1
0.27,1.37,0,0.82,0,0,0.82,2.75,0,0,0,0,0,0,0,0,0,0.235,0,0.235,0.188,298,1
0.95,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.202,0,0.269,0,464,1
0,2.53,0.42,0.84,0.42,0,1.68,2.95,0,0,0,0,0,0,0,0,0,0.291,0,0.072,1.457,179,1
0,0,0,1.49,0,0,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0.49,0,0,0,0,0,0.49,3.46,0,0,0,0.49,0,0,0,0,0,0.195,0,0.845,0.195,281,1
0.34,0.34,0,0.51,0.17,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0.665,0.083,963,1
0,0.65,0,0,0,0,0.65,4.6,0,0,0,0,0,0,0,0,0,0,0,0.233,0,135,1
0.19,0.79,0.79,0.29,0.29,1.58,0.09,1.38,0,0,0,0,0,0,0.09,0.09,0,0.092,0,0.417,0.154,1365,1
0,0,0,0,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0.54,0,0,0,0,0.54,4.32,0,0,0,0,0,0,0.54,0,0,0,0,1.218,0.261,181,1
0.42,0.14,0.03,0.8,0.28,0.03,0.24,3.19,0,0,0,0,0,0,0.07,0,0,0.077,0,0.453,0.543,2207,1
0,1.66,0.41,0,0,0,0.41,2.08,0,0,0,0,0,0,0,0,0,0.218,0,0,0,134,1
0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0.843,0,106,1
0.37,0,0.74,0,0.74,0,0.37,4.49,0,0,0,0,0,0,0,0,0,0,0,0.223,0.223,93,1
0,0.64,0.64,0,0,0,0.32,2.27,0,0,0,0,0,0,0.64,0,0,0.112,0,0,0.168,139,1
0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.034,0,277,1
0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0.355,0,0.711,0,28,1
0,0.99,0,1.32,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.859,0.101,1349,1
0,0.28,0,0,0,0,0.57,0.86,0,0,0,0,0,0,0,0,0,0.047,0,1.147,0.191,622,1
0.94,0.47,0,1.88,0,0,0.47,1.88,0,0,0,0,0,0,0,0,0,0.253,0,1.687,0.168,744,1
0.34,0.68,0.34,0,0,0,2.04,4.76,0,0,0,0,0,0,0,0,0,0.167,0,0.222,0,328,1
0.9,0.45,0,1.8,0,0,0.45,1.8,0,0,0,0,0,0,0,0,0,0.244,0,1.631,0.244,773,1
0.16,1.38,0.16,0.08,0,0,0.48,3.5,0,0,0,0,0,0,0,0,0,0.085,0.061,0.39,0.097,1561,1
0,3.09,0,1.03,0,0,2.06,2.06,0,0,0,0,0,0,1.03,0,0,0,0,0,0,139,1
0,0.12,0,0,0,0,0.12,0.12,0,0.12,0,0.62,0.37,0,0.12,0.37,0,0.365,0,0,0,492,1
0,0,2.3,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.868,0,2.894,0.868,157,1
0.35,0.35,0,0,0,0,1.05,2.11,0,0,0,0,0,0,0.35,0,0,0.122,0,1.284,0,313,1
0,0,0,0,0,0,0.86,3.47,0,0,0,0,0,0,0,0,0,0.151,0,0.759,0,55,1
0.19,1.08,0.19,0.59,0.09,0.09,0,3.85,0,0,0,0,0,0,0,0,0,0,0.19,0.412,0.222,814,1
0.17,0.34,0,0.51,0,0.17,0.34,4.96,0,0,0,0,0,0,0.34,0,0,0.095,0,0.126,0,224,1
0.26,0.26,0.26,1.56,0.26,0.69,0.86,1.82,0,0,0,0.08,0,0,0.08,0.08,0,0.234,0,0.358,0.261,981,1
0,1.56,0,0.31,0,0,0.31,2.82,0,0,0,0,0,0,0.94,0,0,0.05,0,0,0,113,1
0.15,0.75,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0.145,0,0.087,0,208,1
0.44,0,0,2.64,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0.231,0,0,0.231,263,1
0,0,0,1.12,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0.493,0.197,0.394,0,237,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,59,1
0,0.95,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0.365,0,0,0,78,1
0,0.4,0.1,0.2,0.4,0,0.91,1.72,0,0,0,0,0,0,0,0,0,0.093,0,0.297,0.156,1428,1
0.17,0,0.32,0.42,0.39,0,0.32,3.47,0,0,0,0,0,0.02,0.07,0,0.04,0.058,0,0.64,0.166,3498,1
0,0.8,0,1.2,1.2,0,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0.105,0.052,129,1
0,0,0,0,0,0,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0.872,0,11,1
0,1.22,0.61,0,0,0,1.22,5.52,0,0,0,0,0,0,0,0,0,0.184,0,0.829,0,89,1
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,233,1
0,0.41,0.61,0.2,0.2,0,0.41,1.65,0,0,0,0,0,0,0,0,0,0.099,0,1.689,0.132,565,1
0.2,0.31,1.14,0.52,0.2,1.66,0,2.08,0,0,0,0,0,0,0,0,0,0.143,0,0.334,0.175,1287,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0.215,0,0.215,0.431,77,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.441,0,0.441,0.662,61,1
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,1.431,0,114,1
0.56,2.27,0,0,0,0,0.56,3.97,0,0,0,0,0,0,0,0,0,0.262,0,1.135,0.349,194,1
0,1.21,0,0.6,1.21,0,1.82,4.26,0,0,0,0,0,0,0,0,0,0.29,0,0.193,0,67,1
0.44,0.14,0.03,0.67,0.29,0.03,0.22,3.43,0,0,0,0,0,0,0.07,0,0,0.075,0,0.612,0.531,2453,1
0.41,0.41,0,0,0,0,0.41,2.08,0,0,0,0,0,0,0.41,0,0,0.068,0,0.75,0,285,1
0,2.5,0,0,0,0,1.25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,69,1
0,0.1,0,0.17,0,0,0.03,0.45,1.22,0,0,0,0,0,0.45,0,0,0.305,0.029,0.029,0.011,2510,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0.44,0,0.88,0,0,0.44,1.32,0,0,0,0,0,0,0,0.44,0,0,0,0,0,186,1
0,1.28,0,0,0,0,0.64,1.28,0,0,0,0,0,0,0,0,0,0,0,0.085,0.17,111,1
0,0.29,0.29,0,0.58,0,0.87,2.61,0,0,0,0,0,0,0,0,0,0.046,0,0.14,0,274,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.194,0,0,0.389,72,1
0.27,0.27,1.64,0.54,0,0,0,1.37,0,0,0,0,0,0,0.27,0,0,0,0,0.472,0.128,533,1
0.29,0,0.29,0,0.29,0.29,1.16,2.33,0,0,0,0,0,0,0,0,0,0.132,0,0.044,0,145,1
0.41,0.11,0.05,0,0,0,0.05,1.19,0,0,0,0,0,0,0,0,0,0.064,0.01,0.032,0.14,303,1
0,0.53,0,0.53,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0.335,0,0,0,119,1
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.186,0,0,0,240,1
0,0.22,0,0.11,0,0,0.55,1.76,0,0,0,0,0,0,0,0,0,0.173,0,0.367,0.193,389,1
0,0.21,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0.016,0.065,381,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.141,0,0.567,0,87,1
0,0.17,0.17,0.35,0.17,0,0.35,3.76,0,0,0,0,0,0,0,0,0,0.029,0,0.234,0.029,359,1
0.47,0,0.47,0.23,0,0,0.23,2.63,0,0,0,0,0,0,0,0,0,0,0,0.327,1.357,450,1
0.59,0.23,0.11,1.18,0.11,0,0,4.84,0,0,0,0,0,0,0.11,0,0,0.186,0,0.13,0.168,795,1
0,0.19,0,0.19,0,0,0.76,0.95,0,0,0,0.19,0,0,0.19,0,0,0.058,0,0.264,0,381,1
0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,159,1
0,0.36,0.09,0,0,0,0,2.01,0,0,0,0,0,0,0.27,0,0,0.046,0.03,0.246,0.03,528,1
0.84,0,0,0.84,0,0,10.16,0.84,0,0,0,0,0,0,0,0,0,0,0,1.113,0.278,519,1
