@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,0,5,40,1
0,0,0.7,0,2.83,0,0,0,0,0,0,0,0,0,0,0.38,0,0,3,30,1
0.09,0,0,0,0.66,0,0,0,0,0,0,0,0.38,0,0.059,0.591,0,0,31,771,1
0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1
0,0,0.06,0.3,0,0.84,0,0,0,0,0,0,0.06,0,0.052,0.01,0.167,0,12,442,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.177,0,12,100,1
0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.104,0.524,0,0,7,75,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,36,110,1
0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0.067,0.067,0,0,14,41,1
0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.124,0.31,0.062,0,8,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0,48,141,1
0.42,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0.075,0.6,0.3,0,82,197,1
0,0,0.7,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0.367,0.061,0,12,94,1
0.55,0,0,0.83,0.27,0.55,0,0,0,0,0,0,0,0,0,0.273,0.364,0.045,48,352,1
0,0,1.08,0,0.54,1.62,0,0,0,0,0,0,0,0,0,1.216,0.26,0,68,180,1
0,0,1.08,0,0.54,1.62,0,0,0,0,0,0,0,0,0,1.18,0.252,0,68,181,1
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,1.083,45,440,1
0.19,0,0,0.31,0.38,0.44,0,0,0,0,0,0,0.06,0,0.085,0.428,0.235,0.064,45,1070,1
0,0,0,0,1.25,0.94,0,0,0,0,0,0,0,0,0.146,0.39,0.438,0.097,61,319,1
0,0.16,0.16,0,2.13,0,0.49,0,0,0,0,0,0,0,0.089,0.693,0.67,0,52,1030,1
0,0,0.08,0.17,0,0.34,0,0,0,0,0,0,0,0,0.081,0.108,0.013,0,48,574,1
0,0,0,0,0.7,0,0.7,0.7,0,0,0,0,0,0,0,0.328,0,0,4,16,1
0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1.562,0.36,0,22,124,1
0.1,0,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,1.01,0.397,0.033,56,1043,1
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.01,0,0,0.003,21,15841,1
0.09,0,0,0.27,0.13,0.04,0,0,0,0,0,0,0,0,0.032,0.145,0.121,0.008,127,640,1
0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.163,1.305,0,20,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,1.007,0,0,8,36,1
0,0,0,0,0,1.59,0,0,0,0,0,0.53,0,0,0.186,0.093,0.466,0,60,131,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0.375,1.001,0,0.25,32,132,1
0.13,0,0,0,0.27,0.13,0,0,0,0,0,0,0,0,0.042,0.364,0.064,0.686,107,1444,1
0,0,0.15,0,0.92,0,0,0,0,0,0,0,0,0,0.083,0.732,0.753,0.02,45,1128,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,0,39,91,1
0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0.115,0.921,0.345,0,11,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,0.093,0,0,66,135,1
0.11,0,0.11,0.46,0.46,0.11,0,0,0,0,0,0,0.11,0,0.037,0.322,0.094,0.018,48,389,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.441,0.662,0,17,61,1
0.94,0,0,0,2.83,1.88,0,0,0,0,0,0,0,0,0,1.366,0,0,245,318,1
0.5,0,0,0.25,0,1.25,0,0,0,0,0,0,0,0,0.181,0.407,0.997,0,49,270,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,0,0,37,132,1
0.84,0,0.67,0.16,0.67,0,0,0,0,0,0,0,0,0,0.183,0.156,0.104,0.026,525,858,1
0,0,0.42,0,0,3.38,0,0,0,0,0,0,0,0,0.097,0.244,0.39,0,363,977,1
0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0.098,0.392,0,0,67,115,1
0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.246,0.615,0.061,0.061,59,146,1
0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0.103,0.206,0.309,0,69,270,1
0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0.085,0.171,0.085,0,12,102,1
0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.072,0.577,0.216,0,90,320,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.424,0.212,0,21,66,1
0.19,0,0.09,0.09,0.58,0,0,0,0,0,0,0,0,0,0.03,0.06,0.045,0,20,329,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,26,151,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0.207,0,25,79,1
0.44,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.073,0.807,0,0,121,281,1
0,0,0.18,0.92,0,0,0,0,0,0,0,0,0,0,0.182,0.426,0,0,4,68,1
0,0,0.08,0.17,0,0.34,0,0,0,0,0,0,0,0,0.085,0.099,0.014,0,48,574,1
0.36,0,0.73,0,1.09,1.83,0,0,0,0,0,0,0,0,0.11,0.498,0.332,0,30,179,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.077,0,22,111,1
0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.09,0.542,0,0,19,146,1
0.38,0,0,0.38,0.19,1.35,0,0,0,0,0,0,0,0,0.027,0.438,0.191,0.054,525,921,1
0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.202,0.202,0,0,16,40,1
0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0.204,0.408,0.408,0,25,82,1
0.46,0,0,0.66,0.26,0.39,0,0,0,0,0,0,0,0,0.023,0.449,0.265,0.034,272,1575,1
0,0,0,0.35,0,1,0,0,0,0,0,0,0.07,0,0.064,0,0.206,0,10,380,1
0.72,0,0,0,2.91,0.72,0,0,0,0,0,0,0,0,0.123,0.495,0,0,8,61,1
0,0,0.09,0.19,0.29,0.09,0,0,0,0,0,0,0,0,0.18,0.045,0.015,0,40,303,1
0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,41,94,1
0.21,0,0.05,0.42,0,0.52,0,0,0,0,0,0,0,0,0.184,0.406,0.388,0.036,116,1589,1
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.029,0.093,0,63,344,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0.207,0,25,79,1
0,0,1.05,0,0,2.1,0,0,0,0,0,0,0,0,0,0.176,0.176,0,6,41,1
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.047,0.237,0.031,0.031,69,530,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,18,57,1
0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0.364,0.729,0.121,0,32,249,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.898,0.105,0,1325,1331,1
0.95,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0.2,0.267,0,0,45,464,1
0.17,0,0,0.87,0.32,0.34,0,0,0,0,0,0,0,0,0.058,0.639,0.165,0.182,117,3498,1
0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0.082,0.663,0,0,20,120,1
0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0.149,1.096,0,0,107,289,1
0.37,0,0.37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,1.199,0.505,0,64,267,1
1.2,0,0.8,0.4,0.8,0,0,0,0,0,0,0,0,0,0.069,0.552,0.207,0.138,69,153,1
0.8,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0.134,0.269,0,0,19,81,1
1.11,0,0,1.11,3.35,0,0,0,0,0,0,0,0,0,0,1.429,0.095,0,36,186,1
0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.035,0,0,0,209,400,1
0,0,0.33,0,0.33,2,0,0,0,0,0,0,0,0,0.23,0.057,0.23,0,82,227,1
0,9.16,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0.043,694,1130,1
0,0,0.52,1.56,0,0.52,0,0,0,0,0,0,0,0,0.08,0.443,0.402,0,19,241,1
0,0,0,0,0.48,0.48,0,0,0,0.24,0,0,0.24,0,0.036,0.036,0.184,0,66,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.089,0.178,0,53,164,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,20,94,1
0,0,0.62,0,1.56,0,0,0,0,0,0,0,0,0,0,0.77,0,0,11,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1
0.57,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0.081,0.487,0,0.081,147,373,1
0,0,1.05,0,0,2.1,0,0,0,0,0,0,0,0,0,0.171,0.171,0,6,41,1
0.34,0,0.34,0,2.04,0,0,0,0,0,0,0,0,0,0.161,0.215,0,3.879,56,328,1
0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0.099,0.396,0.099,0,11,70,1
0,0,1.15,0.76,0.38,1.92,0,0,0,0,0,0,0,0,0,0.486,0.347,0,6,74,1
0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0.224,2.354,0,0,13,69,1
0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,4,36,1
0.31,0,0.05,0.57,0.1,1.01,0,0,0,0,0,0,0,0,0.068,0.346,0.793,0.159,199,3213,1
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.153,0.128,0.102,73,368,1
0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0,9.752,1.542,1.785,1.998,9989,10062,1
0.38,0,0,0.38,0.19,1.34,0,0,0,0,0,0,0,0,0.027,0.437,0.191,0.054,525,922,1
0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0.53,0.199,0,0,18,261,1
0,0,0.36,0,0,0.72,0,0,0,0,0,0,0.36,0,0.297,0.178,0,0,11,115,1
0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.177,0.443,0.088,0,16,83,1
0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1
0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0.211,0,0.211,0.052,11,184,1
0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.238,0.238,0,19,96,1
0.1,0,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.976,0.397,0.033,56,1042,1
0.56,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0.083,0.503,0,0.083,148,375,1
0.39,0,0.19,0,0.98,0,0,0,0,0,0,0,0,0,0.232,0.749,0.31,0.025,76,632,1
0,0,1.04,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,1
0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,14,152,1
0.11,0,0.23,0.11,0.11,0,0,0,0,0,0,0,0,0,0.233,0.287,0.107,0.035,64,509,1
0.33,0,0.08,0.9,0,0.16,0,0,0,0,0,0,0,0,0.063,0.271,0.191,0.095,264,667,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.21,0,17,38,1
0.05,0,0,0.11,0.17,0,0,0,0.05,0,0,0,0,0,0.099,0.099,0.079,0.009,95,1310,1
0,0,5.4,0,5.4,0,0,0,0,0,0,0,0,0,0,0.841,0.21,0,295,347,1
0,0,0,0,0.62,0.62,0,0,0,0,0,0.2,0,0,0.153,0.345,0.345,0.306,37,426,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.171,0.342,0,24,80,1
0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.068,0.48,0.549,0,19,114,1
0,0,0,0,0,2.05,0.51,0.51,0,0,0,0,0,0,0.086,0.26,0.173,0,16,287,1
0,0,0.97,0,0.97,0,0.97,0.97,0,0,0,0,0,0,0.167,0,0.167,1.342,13,77,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,11,49,1
0.52,0,1.05,0,1.05,0.52,0,0,0,0,0,0,0,0,0,1.276,0.729,0.091,19,98,1
0.38,0,0,0.38,0.19,1.34,0,0,0,0,0,0,0,0,0.027,0.438,0.191,0.054,525,921,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.404,0.134,0,0,14,92,1
0.27,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0.085,0.128,0,20,164,1
0,0,0.41,0,1.65,0.41,0,0,0,0,0,0,0,0,0.193,0.904,5.3,0,92,344,1
0.1,0,0.2,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0.163,0.785,0.065,0,92,817,1
0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.27,0.04,0.489,0.04,0,19,227,1
1.47,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0.338,0.508,0.169,0.169,140,170,1
0.29,0,0.29,0,0.29,1.48,0,0,0,0,0,0,0,0,0.084,0.105,0.21,0.021,887,1244,1
0.17,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0.015,0.094,0.015,0,89,319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.034,0,0,15,339,1
0.05,0,0,0.34,0.58,0.17,0,0,0,0,0,0,0,0,0.204,0.13,0.186,0.027,131,1107,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0.589,0,0,0,22,92,1
0.62,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.05,1.152,0,0,121,349,1
0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0.123,0,0,12,99,1
0,0,0.7,0,1.65,0,0,0,0,0,0,0,0,0,0.037,1.362,0.037,0,111,576,1
0.26,0,0.08,0.17,0.86,0.08,0,0,0,0,0,0,0,0.08,0.234,0.358,0.261,0.11,54,979,1
0.1,0,0.4,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.977,0.397,0.033,56,1045,1
0.95,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.252,1.683,0.168,0.084,636,744,1
0.17,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0.054,0,0.027,0,11,170,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,41,72,1
0.1,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0.159,0.53,0.406,0.123,84,851,1
0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0.212,0,13,114,1
0.43,0,0,0.43,2.63,0,0,0,0,0,0,0,0,0,0.201,0.941,0.067,0,28,226,1
0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0.034,0.375,0.034,0,60,231,1
0,0,1.03,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,65,139,1
0,0,0.51,1.54,0,0.77,0,0,0,0,0,0,0,0,0.079,0.514,0.434,0,19,249,1
0.38,0,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0.35,0,0.35,0,8,80,1
0.14,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.204,0.204,0.127,0.102,73,400,1
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,2.001,0.093,0,63,341,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,42,87,1
0,0,1.58,1.58,0,0,0,0,0,0,0,0,0,0,0,0.558,0.279,0,23,36,1
0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,14,93,1
0.2,0,0,0.13,1.11,0.06,0,0,0,0,0,0,0,0,0.105,0.75,0.305,0,94,966,1
0,0,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0,0.834,0,0,68,116,1
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.647,0,0,1,13,1
0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.082,0,0.082,0.248,42,294,1
0,0,0.29,0,0.87,0,0,0,0,0,0,0,0,0,0.046,0.14,0,0.14,139,274,1
0.4,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0.123,0.185,23,302,1
0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0.109,0.763,0,32,114,1
0.56,0,0.56,0.28,1.41,0,0,0,0,0,0,0,0,0,0.114,0.153,0,0.153,394,555,1
0.95,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.253,1.687,0.168,0.084,634,742,1
0.06,0,0,0.13,0.2,0,0,0,0.06,0,0,0,0,0,0.107,0.096,0.085,0.01,144,845,1
0.13,0,0.27,0.27,0,0.13,0,0,0,0,0,0,0,0,0.018,1.294,0.182,0,232,726,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,1.524,0,0.304,1,36,1
0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.084,0.677,0.254,0,80,234,1
0,0,1.86,0.93,0,0,0,0,0,0,0,0,0,0,0.164,2.306,0.164,0,29,133,1
0,0,0.1,0,0,0.74,0,0,0,0,0,0,0,0,0.097,0.016,0.065,0,29,381,1
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,21,115,1
0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,46,106,1
0,0,0,0.16,0.08,1.1,0,0,0,0,0,0,0.16,0.08,0.101,0.356,0.101,0.012,669,1834,1
0,0,0,0,0.21,0,0,0,0,0,0,0.21,0,1.48,0.057,0,0,0,39,379,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0,0,10,31,1
0,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0.388,0.776,0.129,0,168,249,1
0.46,0,0,0.65,0.23,0.5,0,0,0,0,0,0,0,0,0.077,0.335,1.281,0.125,595,2413,1
0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0.49,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.037,5.803,1.284,0,54,755,1
0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0.124,0,0,12,97,1
0.26,0,0.13,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0.366,0,0.04,149,1235,1
0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0.105,0,0.158,0,10,139,1
0.35,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.066,0,0.099,0.63,158,903,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.341,0,24,80,1
0.02,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0,0.004,0.112,0.018,0.018,489,3271,1
0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.248,0.621,0.062,0.062,59,160,1
0.64,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.053,1.065,0,0,61,291,1
0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0.215,0.215,0.431,0,27,77,1
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,1
0.9,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.243,1.626,0.162,0.081,706,767,1
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0.304,0,30,74,1
0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0.194,0,0.389,0,16,72,1
1.63,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,1.212,0,0,71,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,1
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.444,0.37,0,16,140,1
0,0,0.05,0.29,0,0.82,0,0,0,0,0,0,0.05,0,0.052,0.01,0.167,0,13,462,1
0.37,0,0.07,0.14,0,0,0,0,0,0,0,0,0,0,0.073,0.167,0.167,0.01,44,795,1
0.28,0,0.21,0.65,0.14,0.43,0,0,0,0,0,0,0,0,0.132,0.372,0.18,0.048,101,1028,1
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.086,1.466,0.258,0.086,392,565,1
0,0,1.09,0,0.36,0.36,0,0,0,0,0,0,0,0,0.183,0.427,0.061,0,192,305,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.213,1.492,0,223,233,1
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0.265,0.088,114,447,1
0.2,0,0,0.41,0,0.62,0,0,0,0,0,0,0,0,0,0.548,0.199,0.033,685,1516,1
0.26,0,0.44,0.17,0.62,0.79,0,0,0,0,0,0,0,0,0.07,0.225,0.211,0.014,583,1345,1
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,108,1
0.12,0,0.38,0.25,0,0.19,0,0,0,0,0,0,0,0,0.03,0.244,0.071,0,43,750,1
0.13,0,0.27,0.27,0,0.13,0,0,0,0,0,0,0,0,0.017,1.316,0.177,0,232,757,1
0.19,0,0,0.31,0.38,0.44,0,0,0,0,0,0,0.06,0,0.085,0.429,0.236,0.064,45,1059,1
0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,11,118,1
0.54,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0.157,0.471,0,0.078,147,377,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.208,0.626,0,17,61,1
0.71,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.058,0.7,0,0,61,260,1
0.22,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0.095,0.131,0.071,0.167,74,972,1
0,0,0.41,0,2.47,0,0,0,0,0,0,0,0,0,0,0.53,0.132,0.132,76,301,1
0.46,0,0,0.62,0.23,0.5,0,0,0,0,0,0,0,0,0.078,0.381,0.496,0.133,543,2424,1
0.56,0,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0.262,1.135,0.349,0,140,194,1
0.38,0,0,0.38,0.19,1.35,0,0,0,0,0,0,0,0,0.027,0.438,0.191,0.054,525,921,1
0.42,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.067,0.472,0.472,0,19,108,1
0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0.872,0,0,5,11,1
0.39,0,0.19,0,0.98,0,0,0,0,0,0,0,0,0,0.23,0.741,0.306,0.025,76,632,1
0,0,0.2,0,0.1,0.52,0,0,0,0,0,0,0,0,0.057,0.095,0,0,24,318,1
0.05,0,0,0.34,0.58,0.17,0,0,0,0,0,0,0,0,0.201,0.127,0.182,0.027,131,1107,1
0,0,1.16,0,0.58,0,0,0,0,0,0,0,0,0,0.27,0.09,0.09,0,9,75,1
0.19,0,0.19,0.19,0,0.09,0,0,0,0,0,0.09,0,0,0,0.404,0.233,0.031,49,877,1
0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,8,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,49,1
0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0.123,0.197,0,0.024,280,519,1
0.47,0,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0.218,0,0,6,54,1
0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0.35,0,6,33,1
0.27,0,0,0,1.08,0.27,0,0,0,0,0,0,0,0,0.225,0.451,0.496,0,64,578,1
0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.055,0.055,0.111,0,32,125,1
0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.185,0,0,0,38,241,1
0.17,0,0.17,0,1.55,0,0,0,0,0,0,0,0,0,0.115,0,0.086,0,38,508,1
0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.128,0.615,0.025,0,13,186,1
0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.056,0,0,0,182,359,1
0,0,0,0.6,0.6,0.72,0,0,0,0,0,0,0,0,0.041,0.102,0.205,0,54,479,1
0.16,0,0.16,0,1.52,0,0,0,0,0,0,0,0,0,0.113,0.028,0.084,0,40,532,1
0.19,0,0.19,0.19,0,0.09,0,0,0,0,0,0.09,0,0,0,0.402,0.232,0.03,49,872,1
0.34,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.075,0.131,0.056,0.018,74,675,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,1
0.41,0,1.65,0,2.47,0,0,0,0,0,0,0,0,0,0.265,0.199,0,0,226,445,1
0.3,0,0.05,0.56,0.25,1.05,0,0,0,0,0,0,0,0,0.065,0.325,0.756,0.153,193,3040,1
0,0,0.62,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0.456,0.273,0,22,121,1
0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.145,0.087,0,0,18,208,1
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.151,0,33,117,1
0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,0,6,27,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,0,223,233,1
2.43,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,129,1
0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0.715,0,0,2,13,1
0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0.117,0,0,12,101,1
0,0.44,0,0.52,0.08,0,0,0,0,0,0,0,0,0,0.105,0,0,0,18,414,1
0,0,0,1.1,0.3,0,0,0,0,0,0,0,0,0,0.141,0.352,0.056,0,148,1133,1
0,0,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0.087,0.174,0.174,0.437,126,937,1
1.15,0,0.57,0,1.72,0,0,0,0,0,0,0,0,0,0.142,0.19,0,3.423,56,349,1
0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.208,0.364,0.312,0,192,543,1
1.11,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0.146,0,0,5,35,1
0,0,0.19,0.09,0,0.39,0,0,0,0,0,0,0,0,0.068,0.586,0.189,0.017,31,477,1
0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.068,0.48,0.549,0,19,114,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0.234,0,0,41,71,1
0.2,0,0.5,0.3,0.1,0.6,0,0,0,0,0,0,0.2,0.1,0.11,0.49,0.158,0.015,669,1351,1
0.08,0,0,0.79,0,0.61,0,0,0,0,0,0.08,0,0,0.081,0.556,0.069,0.011,1170,3116,1
0.56,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0.083,0.502,0,0.083,148,375,1
