@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.29,0,0.87,1.31,0,0,0,0,0,0.29,0,0,0,0,0,0.024,0,0.265,0,38,437,1
0.64,0.64,0.32,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0.166,0,0,0,19,157,1
0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,7,54,1
0,1.15,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,6,74,1
1.05,0,2,0.31,0,0.1,0,0,0,0,0,0,0,0,0,0.054,0,0.384,0.201,299,1726,1
0,1.96,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.489,0,0.326,0,12,46,1
0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,1
0.38,0,0.66,1.42,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.591,0,31,771,1
0,0,2.1,2.1,0,1.4,0,0,0,0,0,0,0,0,0,0.116,0,0.348,0,13,189,1
0.38,0,0,0.38,0,0,0,0,0.19,0.19,0,0,0,0,0,0.208,0,0.364,0,192,543,1
0.51,0,0,1.03,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.8,0,12,100,1
0.49,0,0,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0.037,0,5.803,0,54,755,1
1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,1.023,0,25,122,1
0.25,0,0.05,0.02,0,0.02,0,0,0,0.3,0,0,0,0,0,0.022,0,0,0,20,965,1
1.44,0.36,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517,60,234,1
0.97,0.97,0.97,0.97,0,0,0,0,0,0.97,0,0,0,0,0,0.167,0,0,1.342,13,77,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,204,1
0,0,0,2.75,0,0.25,0,0,0,0,0,0,0,0,0,0.181,0,0.407,0,49,270,1
0,0.36,0.36,2.95,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0.414,0.177,33,177,1
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,0,12,64,1
0,0,0.86,1.73,0,0,0,0,0.43,0,0,0,0,0,0,0.24,0,1.765,0.08,159,473,1
1.21,0.6,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,129,1
0.43,0.43,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,0,0.065,1.047,89,482,1
0,0,0.96,1.93,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.26,0,4,38,1
0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473,0,29,114,1
0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.495,0,8,61,1
0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0.033,0,55,506,1
0.72,0,0.48,1.44,0,0.24,0,0.24,0,0,0,0,0,0,0.24,0.036,0,0.036,0,66,264,1
0.4,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,11,190,1
0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.13,0.26,60,279,1
0.55,0.18,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,1.625,11,363,1
0.32,0,0.32,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,61,278,1
0.49,0.16,0,1.48,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.076,0.05,32,264,1
0.07,0,0.17,1.35,0,0.17,0,0,0,0,0,0,0,0.03,0,0.071,0,0.013,0,46,3220,1
0.88,0,0,0.44,0,0,0,0.66,0,0,0,0,0,0,0,0.224,0,0,0.149,21,264,1
0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0.206,0,69,270,1
0,0.37,0,2.24,0,0.37,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,57,208,1
0.1,0,0.37,0.4,0,0,0,0,0,0.06,0,0,0,0,0.2,0.078,0,0.034,0.019,113,3550,1
0,0,0.27,0.27,10.38,0,0,0,0,0,0,0,0,0,0,0.047,0.095,0.142,0.381,13,273,1
0,0,0.47,0.95,0,0.47,0,0,0,0,0,0,0.47,0,0,0.791,0,0.169,0.113,259,723,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0.186,0,23,84,1
0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.511,0.085,0.511,0,27,217,1
0.95,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.365,0,0,0,6,78,1
1.61,0,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,22,124,1
0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
1.66,1.66,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,1.424,0,59,146,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,0,7,9,1
1.89,0,0.27,2.7,0,0.27,0,0,0,0,0,0,0,0,0,0.045,0,0,0,11,89,1
0.34,0.34,0.69,1.73,0,1.04,0,0,0,0,0,0,0,0,0,0.058,0,0.638,0,8,89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0.189,0,25,81,1
2.03,0,0.4,1.62,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,166,1
0.76,0.15,0,1.57,0,0,0,0,0,0.1,0,0,0,0,0,0.101,0.016,0.25,0.059,66,2259,1
1.56,0,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,22,113,1
0.47,1.41,0.47,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,54,194,1
0.36,0,0,4.04,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.653,0,13,75,1
0.8,0,0.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0.823,0,29,107,1
0.76,0.38,0.38,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,12,101,1
0.4,0.1,0.91,1.72,0,0.2,0,0,0,0,0,0,0,0,0,0.096,0,0.336,0,494,1426,1
0.51,0.17,0,1.55,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.079,0.053,32,260,1
1.35,0.9,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,12,137,1
1.7,0,0.17,2.05,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.387,0.025,183,660,1
0.37,0,0,1.39,0,0.32,0,0,0,0,0,0,0,0,0,0.076,0,0.262,0.025,289,2288,1
0,1.96,0.98,0.98,0,0,0,0,0,0,0,0,0,0,0,0.168,0,1.011,0,12,52,1
0.76,0.76,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.458,0,19,248,1
0.26,0.08,0.88,1.24,0,0.35,0,0,0,0,0,0,0.08,0,0,0.226,0,0.353,0.113,54,966,1
1.71,0.42,0,1.49,5.78,0.21,0,0,0,0,0,0,0,0,0,0,0.075,0.263,0.639,494,1603,1
0.8,0.5,0.1,0.7,0,0.1,0,0,0,0,0,0,0.1,0,0,0.111,0,0.491,0.015,669,1351,1
0.44,0.44,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0,16,133,1
0.22,0,0.45,3.37,0,0.67,0,0,0,0,0,0,0,0,0,0.111,0,1.599,0,102,564,1
0.33,0.33,0,3.87,0,0.33,0,0,0,0,0,0,0,0,0,0.224,0,1.151,0,63,621,1
0.39,0.09,0.87,1.66,0,0.19,0,0,0,0,0,0,0,0,0,0.139,0,0.31,0,494,1458,1
0.19,0.38,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0.25,0,37,766,1
0.42,0.42,0,2.12,0,0.42,0,0,0,0,0,0,0,0,0,0.221,0,0.177,0.177,54,553,1
1.51,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0.089,0,53,164,1
1.1,0,0.4,2.51,0,0,0.1,0,0,0,0,0,0,0,0,0.159,0,0.53,0.123,84,851,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,1
0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,1
0.85,0.25,0.25,0.42,0,0.08,0,0,0,0,0,0,0.08,0,0,0.065,0,0.408,0.013,669,1412,1
1.39,0.93,1.39,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,8,75,1
0,0,0.3,1.2,0,0.6,0,0,0,0,0,0,0,0,0,0.094,0.047,0.189,0,31,201,1
0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,70,263,1
0.49,0,0.99,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,44,175,1
0,0,0.19,1.15,0,0.77,0,0,0,0,0,0,0,0,0,0.027,0,0.438,0.054,525,921,1
1.45,0.05,0,1.04,0,0.05,0,0,0,0,0,0,0,0,0,0.051,0,0.02,0,12,458,1
0,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0.08,0,0.241,0,35,244,1
0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,223,233,1
0.52,0,0,2.64,0,0,0,0,0,0,0.52,0,0,0,0,0.19,0,0.095,0,60,131,1
0,0.49,0.49,0.99,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0.845,0,47,281,1
0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.572,0,28,87,1
0,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,11,47,1
0.38,0.38,0.38,1.93,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.123,0,12,99,1
0.62,0.62,1.56,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,11,134,1
0,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0.669,0,82,165,1
0,0,1.98,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205,0,34,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,82,1
0.74,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,12,60,1
1.92,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,1
0.93,1.86,0,1.86,0,0.93,0,0,0,0,0,0,0,0,0,0.164,0,2.306,0,29,133,1
1.52,0.08,0.53,0.89,0,0.17,0,0,0,0,0,0,0,0,0,0.054,0.068,0.369,0.027,119,1277,1
0.39,0,0,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0.037,0,5.848,0,54,757,1
0.04,0.18,0.89,1.87,0,0.28,0,0,0,0,0,0,0.04,0,0,0.101,0,0.522,0.062,116,2062,1
0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,10,145,1
0.45,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0.21,0,14,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,0,5,15,1
1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,0,24,133,1
0.31,0,0.31,1.25,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.777,0,61,278,1
0.27,0.27,0.82,2.73,0,0.54,0,0,0,0,0,0,0,0,0,0.043,0,0.13,0.086,139,276,1
1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0.926,0,25,121,1
0.87,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.942,0,107,179,1
1.08,0.19,0,1.78,0,0.29,0,0,0,0,0.09,0,0,0,0,0,0.19,0.412,0.015,49,814,1
0,0.19,0,1.18,0,0.19,0,0,0,0,0,0,0,0,0,0.03,0,0.152,0,19,148,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,1.36,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.238,0,19,96,1
2.33,1.16,0.58,2.92,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0,9,75,1
0,1.56,1.56,1.56,0,0,0,0,0,1.56,0,0,0,0,0,0.183,0,0,0.183,140,164,1
1.79,0,1.34,4.48,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,12,144,1
0.37,0,3.34,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0.292,0,0.878,0.058,58,425,1
0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0.016,0,29,329,1
1.25,0,1.25,1.88,0.62,0,0,0,0,0,0,0,0,0,0,0.11,0,0.331,0.11,30,152,1
1.3,0,1.3,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515,0,12,51,1
0,0,0,1.02,0,0.2,0,0,0,0,0,0,0,0,0,0.095,0,0.158,0,31,156,1
1.44,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.502,0,80,247,1
0.53,0,0,2.65,0,0,0,0,0,0,0.53,0,0,0,0,0.191,0,0.095,0,60,131,1
0.43,0,0.43,1.3,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1.133,0,6,114,1
0.27,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.021,0,12,204,1
0,0,0,1.99,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0.446,64,311,1
0.44,0,0.44,1.34,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0.807,0,121,281,1
0.36,0,0,3.38,0,0.09,0,0,0,0,0,0,0,0,0,0.059,0.029,0.029,0,48,566,1
0.85,0.25,0.25,0.42,0,0.08,0,0,0,0,0,0,0.08,0,0,0.065,0,0.403,0.013,669,1407,1
0.14,0.03,0.22,1.53,0,0.63,0,0,0,0,0,0,0,0,0,0.075,0,0.613,0.137,763,2453,1
0.28,0.14,0,2.02,7.97,0,0,0,0,0,0,0,0,0,0,0.053,0,0.269,0.484,74,1222,1
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0.611,0,1.529,0,22,66,1
0.45,0,0.45,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115,0,14,114,1
0.15,0,0.23,1.36,0,0.46,0,0,0,0,0,0,0,0,0,0.088,0,0.319,0.124,116,2218,1
0.39,0,0,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0.037,0,5.924,0,54,725,1
0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,49,472,1
0.05,0.05,0.21,1.5,0,0.35,0,0,0,0,0,0,0,0,0,0.064,0,0.322,0.165,193,3269,1
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,3.79,0,29,87,1
0,0.45,2.75,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077,0.134,338,621,1
1.55,0,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,22,115,1
0,1.65,0.82,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,68,186,1
1.52,2.29,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,77,1
1.3,0,0.32,1.14,0,0.32,0,0,0,0,0,0,0,0,0,0.027,0,0.622,0,12,165,1
0,1.63,0.54,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,70,1
0.29,0,0,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0.037,0,5.836,0,54,753,1
2.23,0.55,0.55,1.67,0,0,0,0,0,0,0,0,0,0,0,0.259,0,1.208,0,140,200,1
1.79,0,1.34,4.48,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,12,144,1
0.34,0,0.34,1.03,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.718,0,61,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631,0,5,15,1
0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,110,309,1
0.44,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,16,142,1
0.43,0.86,2.16,1.73,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.801,0,41,353,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,16,73,1
0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,1
0,0,0,1.73,0,0.28,0,0,0,0,0,0,0,0,0,0.461,0,1.385,0.046,64,396,1
0,0.19,0.98,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0.23,0,0.741,0.025,76,632,1
0,2.35,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,17,119,1
2.91,0.72,1.45,0,0,0,0,0,0,0,0.72,0,0,0,0,0.373,0,0.124,0,12,114,1
0.15,0,0.23,1.32,0,0.38,0,0,0,0,0,0,0,0,0,0.091,0,0.36,0.137,122,2227,1
0,0,0,0.56,2.25,0,0,0,0,0,0,0,0,0,0,0.493,0.197,0.394,0.394,22,237,1
0.87,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.874,0,107,179,1
1.44,0,0.6,1.8,0,0.96,0,0,0,0,0,0,0,0,0,0.04,0,0.101,0,54,483,1
0.14,0.14,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.826,0,72,1315,1
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.331,0.199,0,18,261,1
0.44,0.06,0,2.48,0,0.19,0,0,0,0,0,0,0,0,0,0.102,0,0.133,0.143,74,1030,1
1.32,0.44,0,3.09,0,0.44,0,0,0,0,0,0,0,0,0,0.301,0,0.301,0,19,131,1
0.12,0,0,1.27,0,0.12,0,0,0,0,0,0,0,0,0,0.185,0,0.371,0,84,475,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0.349,10,30,1
0,0,0,0,0,0,2.32,0,0,0,0,0,1.16,0,0,0.381,0,0,0.19,28,61,1
1.01,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,0.088,0,0,0,33,215,1
0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,72,1
0.51,0,0,0.25,0,0.76,0,0,0,0,0,0,0,0,0,0.041,0,0.209,0,75,211,1
0,0,0.3,0.15,0,0,0,0,0,0.76,0,0,0,0,0.3,0.067,0,0,0.067,16,418,1
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0.611,0,1.529,0,22,66,1
2.27,0.56,0.56,1.7,0,0,0,0,0,0,0,0,0,0,0,0.262,0,1.135,0,140,194,1
0,1.07,2.15,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,10,62,1
0.72,0,0.48,1.44,0,0.24,0,0.24,0,0,0,0,0,0,0.24,0.036,0,0.036,0,66,264,1
0.43,0.08,0,3.14,0,0.08,0,0,0,0,0,0,0,0,0,0.085,0.028,0.092,0,48,1140,1
0,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,11,45,1
0,0,0.23,0.47,0,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0.327,0.046,72,450,1
0.43,0,0.43,0.43,6.75,0,0,0,0,0,0,0,0,0,0,0,0.073,0.146,0.183,99,642,1
0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0.228,12,69,1
0.18,0,0.72,0.72,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.633,0,363,841,1
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.098,0,0.392,0,67,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.448,0,11,24,1
0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,0,37,132,1
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1
0.71,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,117,217,1
0.3,0,0.3,3.03,0,0.3,0,0,0,0,0,0,0,0,0,0.211,0,0,0.052,11,184,1
0.55,0.27,0,2.65,0,0.55,0,0,0,0,0,0,0,0,0,0.018,0,1.294,0,232,726,1
0.14,0,0.21,1.35,0,0.58,0,0,0,0,0,0,0,0,0,0.078,0,0.478,0.127,611,2340,1
0.89,0.17,0,1.42,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.836,58,895,1
0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.312,0,8,65,1
0.34,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,0,0,11,170,1
0.85,0,1.28,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0.066,0,0.535,0,110,313,1
0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0.198,0,0.198,0,17,69,1
1.09,0,0.27,2.19,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.085,0,20,164,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,0,9,23,1
1.07,0.19,0,1.75,0,0.29,0,0,0,0,0.09,0,0,0,0,0,0.202,0.405,0.031,49,877,1
0.25,0,0.77,2.58,0,0.25,0,0,0,0,0.25,0,0,0,0,0.179,0,0.359,0.134,56,358,1
0.29,0,0,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0.037,0,5.836,0,54,753,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,10,32,1
1.26,0,0,2,0,1.47,0,0,0,0,0,0,0,0,0,0.028,0,0.141,0,193,1016,1
0.66,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0.054,34,113,1
1.17,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,8,86,1
0,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939,0,8,40,1
0.11,0.05,0,1.76,0,0.34,0,0,0,0,0,0,0,0,0,0.2,0,0.441,0.04,116,1449,1
0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.31,0,8,65,1
1.9,0.95,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,6,21,1
0.59,0.29,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0.045,0,163,488,1
0.16,0,0,1.23,0,1.14,0,0,0,0,0,0,0,0,0,0.096,0,0.736,0.096,84,701,1
0.15,0,0,2.11,4.07,0,0,0,0,0,0,0,0,0,0,0.051,0,0.255,0.46,37,1216,1
0.48,0,0.48,1.94,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2.443,0,8,81,1
0.47,0,0.47,5.26,0,0,0,0,0,0,0,0,0,0,0,0.252,0,1.683,0.084,636,744,1
0.53,1.06,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0,76,189,1
0.47,1.43,0.47,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,54,158,1
0,0.5,0.5,1.01,0,1.01,0,0,0,0,0,0,0,0,0,0.089,0,1.431,0,23,225,1
1.46,0.08,0.51,0.77,0,0.17,0,0,0,0,0,0,0,0,0,0.077,0.064,0.348,0.012,119,1456,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,0,11,24,1
0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,3.907,0,70,195,1
0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1
0.75,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,0.124,32,210,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,13,79,1
0,0.29,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.044,0,24,145,1
0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,11,118,1
0.9,0,0,0.9,0,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0.376,0.025,49,427,1
1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,95,170,1
0,0,2.58,1.94,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.116,0,20,240,1
0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,0,6,28,1
0.24,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0,22,111,1
0.18,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0.493,0.03,13,253,1
1.57,0.06,0,1.09,0,0.06,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0,12,442,1
1.61,1.07,0,1.34,0,0.26,0,0,0,0,0,0,0,0,0,0.092,0,0.324,0,52,339,1
0.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0.034,0,14,302,1
0,0,0.41,1.24,0,0.41,0,0,0,0,0,0,0,0,0,0.068,0,0.48,0,19,114,1
0.09,0.19,0,0.49,0,0,0,0,0,0,0,0,0,0,0.09,0.068,0,0.586,0.017,31,477,1
0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431,0,29,114,1
0.7,0.7,1.65,1.65,0,0.23,0,0,0,0,0,0,0,0,0,0.037,0.037,1.362,0,111,576,1
0.04,0.04,0.23,1.36,0,0.31,0,0,0,0,0,0,0,0,0,0.065,0,0.318,0.152,144,3033,1
0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1.046,0,97,543,1
0,0.37,0.74,0.37,0,0,0,0,0,0,0,0,0,0.37,0,0.302,0,0.241,0,18,143,1
0.56,0,0.11,2.8,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0.056,0,53,532,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0.729,0,9,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0.573,0,18,75,1
0.65,0.32,0.32,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0.105,0,0,0,10,139,1
1.44,0,0.6,1.8,0,0.96,0,0,0,0,0,0,0,0,0,0.041,0,0.102,0,54,479,1
0.31,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0.146,0.048,0.39,0.097,61,319,1
0.31,0.15,1.11,0,0,0,0,0,0,0.31,0,0,0,0,0,0.088,0,0.862,0.022,51,1128,1
0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0,39,122,1
0,0,0.25,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.203,0,34,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,10,51,1
1.35,0.33,1.01,3.71,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.06,0,1013,1161,1
0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,12,36,1
