@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0.38,1.15,0.19,1.15,1.34,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.054,14.619,1
0.6,0,0.6,0,2.42,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,2.3,1
0,0.66,0,0,0.66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0.348,6.932,1
3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956,1
0,0,0,0,0.14,0.14,0,0.44,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.102,2.962,1
1.65,0.66,0,0,0.82,0,0.49,0.33,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.024,0.074,0.049,6.161,1
0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0.88,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,1.348,1
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,1
0.34,0.17,0.17,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,6.364,1
0.08,0.08,0.94,0.17,0.08,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.113,5.297,1
0.97,0.97,0,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,1.342,3.5,1
0.99,0.33,0,0,0,0.99,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.25,1
0.05,0.05,0.58,0,0.26,0,1.02,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0.162,6.045,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476,1
0,0,0,0,0,0.14,0,0.44,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.102,2.705,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0.038,0.038,0,7.941,1
0.26,0,0,0.26,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,2.088,1
0.7,0.7,0.7,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,4.596,1
0.75,0.5,1.51,0.75,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,2.375,1
0,0.36,0,0,0.36,1.1,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0.177,3,1
0.94,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,1.3,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,1
2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,1
0.3,0,0.3,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0.052,1.745,1
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.65,0.65,0,0,0.65,5.22,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0,2.687,1
0,0,0.47,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,5.769,1
0.61,0,0.27,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.057,0,0.023,2.086,1
3.69,0,0,0,0,1.13,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,14.58,1
1.44,0,0.6,0,0.6,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,3.656,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,2.884,1
1.11,0,0.92,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,1.392,1
0.72,0,0,0,0.48,0,0.48,0.24,0,0,0,0,0.24,0,0,0,0,0,0.24,0,0.24,0.036,0,0,2.336,1
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,3.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823,1
0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,1
0.07,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.047,0,0,1.263,1
0.43,0.86,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,4.77,1
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,3.807,1
0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.391,1
0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,2.972,1
0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,6.611,1
1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,0.066,18.4,1
1.27,0.42,0,0,1.27,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0,5.659,1
0.44,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,1
1.3,0,0,0,1.3,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,1
0.17,0.35,0,0,0.35,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,3.519,1
0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.133,0,0,1.531,1
0.32,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.049,0,2.184,1
2.94,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,4,1
1.38,0.08,0,0,0.48,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.061,0.012,5.594,1
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.785,1
0,1.96,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214,1
0.85,0.25,0.17,2.21,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0.17,0.08,0,0.065,0,0.013,7.55,1
0.67,2.01,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.162,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.207,1
0.39,0,0,0.39,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.066,5.87,1
0.27,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,3.706,1
1.12,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.083,16.304,1
0.23,0.05,0,0,0.76,0.29,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,1.493,1
0.02,0,0,0,0.05,0.2,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.017,3.922,1
0.46,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0.084,57.076,1
0.14,0.03,0.44,0.03,0.26,0,0.48,0.59,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0.082,0,0.114,6.482,1
7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,1,1
0.65,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025,1
1.44,0.48,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,5.13,1
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,7.552,1
1.17,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,1
0.24,0.24,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,4.071,1
1.4,0.93,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,4,1
0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0,0.081,69.727,1
0,0.36,0,0,0.36,1.1,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.185,3,1
1.6,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638,1
1.03,0.68,0,0.34,0.68,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,1
0.64,0.64,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,1.688,1
1.89,1.18,0.23,0.47,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.844,1
2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,3.702,1
0.85,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,5.714,1
2.29,0,0,0,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,0,0,8.461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.087,0,0,4.786,1
0.8,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0.68,0.09,0.09,0,0.58,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1.597,1
0.4,0.4,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1
0.14,0.03,0.59,0.03,0.22,0,0.59,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.137,7.3,1
0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121,7.983,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0.075,0,0,2.269,1
0.25,0.03,0.65,0.25,0.54,0.14,0.29,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0.073,0,3.305,1
0,0,0,0,0,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232,1
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1.068,10.578,1
0.12,0,0.12,1.15,0,0.12,0,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.185,0,0,2.878,1
0.4,0.4,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.979,1
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,9.444,1
0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.32,0,0,0,0,0,0,0.254,0,0,1.987,1
0.17,0.17,0,0,1.74,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,4.74,1
0,1.02,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,1.47,1
0.87,0.29,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,5.145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6.25,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.166,1
0.51,0.2,0,0,0.1,0.41,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.033,3.163,1
0.49,0.98,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.466,0,0,2.373,1
0.29,0,1.06,0,0.29,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.149,0,0,9.039,1
1.52,0.05,0.29,0,0,0.23,0.82,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.052,0,0,1.818,1
0,0,0.41,1.04,0,0.41,0.62,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,14.301,1
0.61,0.4,0,0,0.1,0.5,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.033,3.186,1
0,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909,1
0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0.04,9.633,1
1.79,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,2.25,1
0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0,0,0.077,0,0,1.388,1
0,0.24,1.2,0,1.68,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,4.333,1
1.44,0,0.6,0,0.6,0,0.72,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,3.548,1
0,1.21,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.676,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1
0.85,0.25,0.17,2.21,0.25,0.17,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0.17,0.08,0,0.065,0,0.013,7.484,1
1.46,0.48,0,0,0.48,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,4.85,1
0.64,0,0,0,0,5.19,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,0,0,2.755,1
0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,0,5.607,1
1.32,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.059,0,0,1.714,1
0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,2.333,1
0.22,0,0,0,0.55,0,0,0.22,0,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0.173,0,0.077,2.559,1
0,0,0.38,0.97,0,0.38,0.58,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0.034,12.064,1
0.2,0.2,0,0,0.4,1.81,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,3.946,1
0.95,0.95,0,0,0.47,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0,6.027,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.307,1
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681,1
0.85,0.21,0,1.07,0,0.21,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,9.052,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0.5,0.16,0.67,0.5,0,0.5,0,0.16,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.053,2.015,1
0,0,0,0,0.38,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,2.666,1
0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.061,0.185,4.793,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,1
0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818,1
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,2.815,1
3.09,1.03,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,1
1.49,0,0,0,0.49,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,4.75,1
0.71,0,0,0,5.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,1.971,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,0.304,1,1
0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0,1.2,1
0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.34,0,0,0,0.103,0,0,4.029,1
0.96,0.96,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,3.025,1
0.58,0.58,0,0,0.58,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.338,1
0.87,0.87,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,3.35,1
0,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866,1
0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,3.833,1
1.12,0,0.93,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,1.372,1
1.58,1.05,0,0,0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2.82,1
0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.24,0,0,0,0,0,0.185,0,0,2.802,1
0.05,0.05,0.6,0,0.21,0,1.09,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.165,6.896,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0.63,0.31,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.054,1.515,1
1.52,0,0.16,1.69,0.08,0.16,1.1,0.08,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.101,0,0.012,11.32,1
0.1,0,0.03,0,0.03,0,0.03,0,1.18,0,0,0,0,0,0,0,0,0,0.06,0,0,0.305,0.029,0.023,2.813,1
0.94,0.94,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,5.918,1
0.21,0.1,0,0,0,0,0.21,0,0,0,0,0,0.1,0,0,0.63,0,0,0,0,0,0.101,0,0.253,7.887,1
0.84,0.84,0.84,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0,0,10.375,1
1.47,0,0.29,0,0,0.23,0.76,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,1.79,1
0,0.17,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.029,0.235,3.521,1
0.92,0.3,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.074,1
0.26,0.26,0,0,0.79,0,0,0.52,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0,0.69,0,0,5.549,1
1.52,0.08,0,0,0.53,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.068,0.027,4.896,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0.39,0.09,0,0,0.87,4.1,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,6.813,1
0,0,0.16,0,0.67,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,3.631,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,1
0.26,0.08,0.17,0.71,0.88,0.26,0.08,0.35,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.226,0,0.113,3.591,1
1.39,0.93,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.069,1.442,1
0.43,0.08,0.17,1.46,0.34,0.43,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.026,4.215,1
0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533,1
0.23,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,4.022,1
0.16,0,0.11,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0.021,0,16.587,1
0.42,0.08,0.17,0,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,4.07,1
1.58,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538,1
0.37,0.37,0.37,0,0.37,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.337,1
0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.46,0.83,0,0,0,0,0.2,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0.109,0,3.791,1
0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.31,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,0.122,9.218,1
0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.687,1
0.36,0,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.031,0.031,3.816,1
0.34,0,0.11,0,0.17,0.05,0,0.05,0,0,0,0.05,0,0,0,0,0,0.11,0,0,0,0.099,0,0.009,4.906,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.17,0,0,3.809,1
1.45,0.05,0.29,0,0,0.23,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,1.794,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,1.48,1
0.32,0.04,0.52,0.28,0.72,0.16,0.44,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.065,0,3.533,1
0.11,0,0.93,0,0.58,0,0.58,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.125,0,0.335,8.192,1
0,1.04,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812,1
0,0.45,0,0.22,0.22,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584,13.936,1
0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,0,2.466,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,2.777,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,5.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,4.066,1
0.39,0,0.19,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,5.8,1
0,0,0.56,0.84,0.84,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,7.178,1
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,3.168,1
0,0,0,1.42,0.47,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.791,0,0.113,9.64,1
0.78,0,0.43,0.78,1.13,0,0.08,0.43,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.241,0.042,0,4.319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,1
0.36,0,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.03,0.03,3.816,1
0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0.54,0,0,0,0,0,0.226,0,0,2.666,1
0,0.76,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,11.035,1
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,1
0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,2.409,1
3.22,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.909,1
0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,3.39,1
0,0,1.44,0,1.44,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0.4,0.1,0,0,0.91,4.26,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,6.758,1
0.08,0.08,0.94,0.17,0.08,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.079,3.314,1
0.77,0.51,1.54,0.77,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,2.441,1
0,0.17,0,0,0,0,0.17,0,3.37,0,0,0,0.17,0,0,0,0,0,0,0,0,0.216,0.061,0,4.259,1
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0.14,0,0.65,0.03,0.21,0,0.51,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0.133,6.59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0,0,3.75,1
