@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.24,0.036,0.184,264,1
0.14,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.204,0.127,400,1
0.09,0.36,0,0.18,0,0,0,0,0,0,0,0,0,0,0.047,0.031,530,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,65,1
0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,100,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,69,1
0,2.06,1.65,0.82,0,0,0,0,0,0,0,0,0,0,0.265,0,445,1
0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1
0,1.3,0.98,0.98,0.16,0,0,0,0,0,0,0,0,0,0.247,0.674,640,1
0,1.29,0,0,0.64,0,0,0,0,0,0,0,0,0,0.224,0,69,1
0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0.466,0,197,1
0,2.1,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,108,1
0,3.48,0,0.58,0,0,0,0,0,0,0,0,0,0,0.085,0.085,102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0.393,0.056,158,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.105,0.158,139,1
0.17,0.34,0,0.86,1.55,0,0,0,0,0,0,0,0,0,0.194,0.055,621,1
0.76,0.12,0,0.12,0,0,0,0,0,0,0.12,0,0,0,0.022,0.088,325,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,1
0,2.25,1.12,0,0,0,0,0,0,0,0,0,0,0,0.26,0.347,195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
0.28,0,0.14,0,2.53,10.82,0,0,0,0,0,0,0,0,0,0.342,1622,1
0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.125,0.062,65,1
0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,0.364,0.121,249,1
0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.125,0.062,65,1
0.95,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,242,1
0.11,0.45,0,0.11,0,0,0,0,0,0,0,0,0,0,0.17,0.132,666,1
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.302,190,1
0,0,0,0.29,0.87,0,0,0,0,0,0,0,0,0,0.43,0,361,1
0.73,0,0.73,1.1,2.2,0,0,0,0,0,0,0,0,0,0.111,0.333,176,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0.67,2.02,0,0,0,0,0,0,0,0,0,0,0.095,0,189,1
0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0.21,0.105,112,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,87,1
0,1.21,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0.07,0,229,1
0,0.21,0,0,0,0,0,0.42,0,0,0,0,0,0,0.057,0,379,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0.183,0.061,264,1
1,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.541,304,1
0,0,0.29,2.04,0,0,0,0,0,0,0,0,0,0,0.132,0,145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,87,1
0.1,0.61,0.4,0.1,0.5,0,0,0,0,0,0.1,0,0,0,0,0.397,1042,1
0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0.589,0,92,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,8.84,0,0,0,0,0,0,0,0,0,0,261,1
0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,76,1
0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0.06,0.745,1315,1
0.87,0,0,0.04,0.29,0,0,0,0,0,0,0,0.02,0,0.058,0.166,3498,1
0.17,0.52,0,0.52,0.17,0,0,0,0,0,0,0,0,0,0.373,0.716,336,1
0.21,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.028,3.305,1016,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0.18,1.57,0.06,0.06,0.24,0,0,0,0,0,0,0,0,0,0.052,0.169,447,1
0,0.54,0.27,0,0,10.86,0,0,0,0,0,0,0,0,0,0.141,1118,1
0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0.46,0.05,0.05,0.26,0,0,0,0,0,0,0,0,0,0,0.068,0.793,3213,1
0,0,0.31,0.62,0,0.31,0,0,0,0,0.62,0,0,0,0.183,0,507,1
0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.114,728,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932,122,1
0,0.89,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0.483,42,1
0,0,2.94,1.47,1.47,0,0,0,0,0,0,0,0,0,0.141,0.141,280,1
0.09,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.037,1.33,725,1
0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0.127,0,258,1
0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,0,191,1
0,6.25,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0.06,0.19,0.38,0,0.06,0,0,0,0,0,0,0,0.06,0,0.03,0.081,749,1
0.59,0.14,0.03,0.14,0,0,0,0,0,0,0.03,0,0,0,0.075,0.531,2453,1
0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0.221,0.221,553,1
0.89,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,118,1
0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0,0,1.3,3.26,0,0,0,0,0,0,0,0,0,0,0.524,249,1
0,0.64,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.104,0.157,139,1
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.161,111,1
0,0.34,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0,942,1
0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.185,0,241,1
0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.114,728,1
0,0.64,0,0,5.19,0,0,0,0,0,0,0,0,0,0.468,0,135,1
0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.114,0,555,1
0.74,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.122,208,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.64,1.28,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.369,119,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0.281,0,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0.48,32,1
0,0.87,0.29,0,0,0,0,0,0,0,0,0,0,0,0.042,0.085,247,1
0.72,0,1.45,0,1.45,0,0,0,0,0,0,0,0,0,0,0,78,1
0.74,0.07,0,0.14,0,0,0,0,0,0,0,0,0.03,0,0.054,1.05,3084,1
0,1.09,0,0.54,0,0,0,0,0,0,0,0,0,0,0.208,0.083,243,1
0.14,0.88,0,0,0.14,0,0,0,0,0,0,0,0,0,0.023,0.215,898,1
0.16,0.33,0.33,0.84,1.68,0,0,0,0,0,0,0,0,0,0.224,0.056,621,1
0,3.98,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0.257,0.128,113,1
0,1.68,0.37,0.56,0,0,0,0,0,0,0.18,0,0,0,0.066,0.165,292,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,182,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.72,185,1
0,0.64,0,0,5.19,0,0,0,0,0,0,0,0,0,0.468,0,135,1
0,1.18,0.23,0.35,0.35,0,0,0,0,0,0,0,0,0,0.059,0.197,1509,1
0.1,0.21,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.101,0.609,1609,1
0,1.44,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1
0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,0,0.038,0,405,1
0.38,1.14,0,0,0.76,0,0.38,0,0,0,0,0,0,0,0,0.059,1180,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.248,63,1
0,0.82,0.2,0,3.09,0,0,0,0,0,0,0,0,0,0.065,0.065,301,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,132,1
0.46,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0.252,0.168,742,1
0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.215,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0.265,447,1
0.1,0.4,0.1,0,4.26,0,0,0,0,0,0,0,0,0,0.096,0.16,1426,1
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.279,36,1
0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.35,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,261,1
0.76,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0.124,0,899,1
0.09,0.39,0.09,0,4.1,0,0,0,0,0,0,0,0,0,0.136,0.151,1458,1
0.34,0.08,0.08,0.25,0,0,0,0,0,0,0,0,0,0,0.049,0.263,526,1
0.43,0.78,0,0.17,0,0,0,0,0,0,0,0,0,0,0.241,0.056,1123,1
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,313,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0,0,0,0,0,2.32,0,0,0,0,1.16,0,0.381,0,61,1
0.87,0,0,0.04,0.29,0,0,0,0,0,0,0,0.02,0,0.058,0.165,3498,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.61,62,1
0,0.76,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,101,1
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,319,1
0.07,0.25,0,0.02,0,0,0,0,0.02,0,0,0.3,0,0,0.022,0.022,965,1
1.24,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.193,5.3,344,1
0.08,0.85,0.25,0.17,0.17,0,0,0,0,0,0,0,0.08,0,0.063,0.114,1410,1
0.23,0.46,0.11,0.23,0.46,0,0,0,0,0,0,0,0,0,0.075,0.056,675,1
0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,204,1
0.12,0.44,0.06,0,0.19,0,0,0,0,0,0.06,0,0,0,0.102,0.041,1030,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1
0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,88,1
0.3,0.3,0.61,0,0,0,0,0,0,0,0,0,0,0,0.051,0.051,343,1
0.41,0.13,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0.076,0.573,2224,1
0.43,0.78,0,0.17,0,0,0,0,0,0,0,0,0,0,0.241,0.056,1123,1
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,222,1
0.5,0.15,0,0.19,0,0,0,0,0,0,0,0,0,0,0.077,1.281,2413,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,178,1
0,0.85,0.21,0,0.21,7.08,0,0,0,0,0,0,0,0,0,0.271,869,1
0.14,0.14,0,0,0,0,0,0,0,0.14,0,0,0,0,0.382,0,469,1
0.34,0.63,0,0,2.61,0,0,0,0,0,0,0,0,0,0.201,0.182,1107,1
0.48,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0.26,0.173,735,1
0,0.63,0.31,0.63,0,0,0,0,0,0,0,0,0,0,0.137,0,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.341,80,1
0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.177,211,1
1.19,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,161,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.44,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,153,1
0,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0.074,0,102,1
0.7,0,0,1.41,3.18,0,0,0,0,0,0,0,0,0,0.117,0,196,1
0.32,0.12,0.16,0.2,0,0,0.04,0,0,0,0,0,0,0,0.171,0.493,1991,1
0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.238,96,1
0,1.04,0,1.39,2.09,0,0,0,0,0,0,0,0,0,0.105,0.105,142,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,0.634,61,1
0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.118,0,555,1
0,0.56,0,0,0,0,0.11,0,0,0,0,0,0,0,0.186,0.056,532,1
0,0.21,0.1,0,0,0,0,0,0,0,0,0,0,0,0.152,0.118,306,1
0.09,0.39,0.09,0,4.1,0,0,0,0,0,0,0,0,0,0.14,0.155,1458,1
0,1.27,0.42,0,0.42,0,0,0,0,0,0,1.27,0,0,0.063,0.063,249,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0.439,0,125,1
0.16,0.41,0.49,0.32,0.16,0,0,0,0,0,0,0,0,0,0.114,0.228,1466,1
0,0.43,0.86,0,0,0,0,0,0,0,0,0.43,0,0,0.126,0.063,159,1
0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.054,112,1
1.18,0,0.19,0.19,0.39,0,0,0,0,0,0,0,0,0,0.237,0.316,632,1
0.27,0.27,0,1.39,1.95,0,0,0,0,0,0,0,0,0,0.279,0.093,341,1
0,2.19,1.09,0,0,0,0,0,0,0,0,0,0,0,0.241,0.321,212,1
0.51,0.04,0.04,0.32,0,0,0,0,0,0,0,0,0,0,0.058,0.672,3243,1
0,0.65,0.65,0,5.22,0,0,0,0,0,0,0,0,0,0.459,0,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.338,85,1
0,1.13,0.37,0,0,0,0,0,0,0,0,0,0,0,0.063,0.189,253,1
0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0.109,0.036,543,1
0.52,0.26,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0.656,0,566,1
0.1,0.1,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0.049,0.065,329,1
0,1.04,0.09,0,0.24,0,0,0,0,0,0,0,0,0,0.119,0.111,1645,1
0,0.38,0.25,0,0,0,0,0,0,0,0,0,0,0,0.044,0,184,1
0,0.79,0.49,0,0.19,0,0,0,0,0,0,0,0,0,0.092,0.154,1365,1
0.05,0.34,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0.099,0.079,1312,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.297,165,1
0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.091,89,1
0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0.319,0,106,1
0.17,0.42,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0.085,0.014,574,1
0,0.99,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0.107,0.161,202,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.32,0.98,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.173,141,1
0,0.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0.155,0.12,302,1
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.116,63,1
0,0.31,0.15,0,0,0,0.95,0,0,0,0,0.31,0,0,0.088,0.707,1128,1
0.77,0,0,0.57,1.15,0,0,0,0,0,0.19,0,0,0,0.027,0.191,921,1
0.5,1.51,0,0,0,0,0,0,0,0,0.5,0,0,0,0.089,0.178,164,1
0,0.02,0,0.05,0.2,0,0.02,0,0,0,0,0,0,0,0.004,0.017,3271,1
0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.106,0.159,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,3.12,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,93,1
0,0.26,0.26,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0.038,0,171,1
0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0.351,303,1
0.72,1.45,0.72,0,0,0,0,0,0,0,0,0,0,0,0.404,0,92,1
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.194,0.291,291,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.111,0.166,139,1
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0.77,0,0,0.57,1.15,0,0,0,0,0,0.19,0,0,0,0.027,0.191,922,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,53,1
0.65,0.32,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0.231,0.231,595,1
0,0.16,0,0,0,0,0,0,0,0.07,0,0,0,0,0.116,0,9088,1
0,1.85,0.37,0,0,0,0,0,0,0,0,0,0,0,0.264,0,172,1
0.34,1.02,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0.105,1330,1
0.31,0,0,0.62,0.41,0,0,0,0,0,0.1,0,0,0,0,0.199,1516,1
0,0.65,0.21,0.21,0,0.65,0,0,0,0,0,0,0,0,0.032,0.128,501,1
0,0.29,0.29,0.29,2.61,0,0,0,0,0,0,0,0,0,0.046,0,274,1
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,353,1
0,0,0.2,0,3.03,0,0,0,0,0,0,0,0,0,0.066,0.066,192,1
0,3.12,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0.08,0.16,0,0,0.08,4.57,0,0,0,0,0,0,0,0,0,0.202,1481,1
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.027,170,1
0.48,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0.105,0.305,966,1
0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.828,429,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0.198,0.198,81,1
0.5,0.14,0,0.18,0,0,0,0,0,0,0,0,0,0,0.078,0.505,2426,1
0.12,1.34,0,0.12,0,0,0,0,0,0,0,0,0,0,0.02,0.041,254,1
0.09,0.78,0.49,0,0.19,0,0.09,0,0,0,0,0,0,0,0.102,0.145,1415,1
0.6,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.224,479,1
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,120,1
0,0.33,0.16,0,0,0,0.33,0,0,0,0,0,0,0,0.088,0.752,1087,1
0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0.11,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.233,0.107,509,1
0,0.43,0.43,0,0,9.17,0,0,0,0,0,0,0,0,0,0,482,1
0.35,0.35,0,0.52,0,0,0,0,0,0,0,0,0,0,0.081,0.069,3116,1
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.111,63,1
0,1.44,0.48,0,0,0,0,0,0,0,0,0,0,0,0.081,0.243,236,1
0.73,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.229,478,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,52,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0.18,1.57,0.06,0.06,0.24,0,0,0,0,0,0,0,0,0,0.052,0.167,442,1
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,1.153,0,38,1
0,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
0,1.25,0,0,0,0.62,0,0,0,0,0,0,0,0,0.11,0.11,152,1
0,3.09,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,139,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,109,1
0,0.28,0,0.57,2.31,0,0,0,0,0,0,0,0,0,0.047,0.191,622,1
0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1
0,0.39,0.19,0,0.59,0,0,0.59,0,0,0,0,0,0,0.074,0.548,993,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.105,0.158,139,1
0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0.2,0,353,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,45,1
0,0.98,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,59,1
0.71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,73,1
0,0.02,0,0.05,0.2,0,0.02,0,0,0,0,0,0,0,0.004,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0,126,1
0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,66,1
0,1.24,0,0,0,0,0,0,0,0,0,0.31,0,0,0.086,0,155,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0.63,1.27,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.3,118,1
0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,549,1
0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.75,0.046,421,1
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.049,168,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.212,0.424,82,1
0,0,0,1.09,0,0,0,0,0,0,0,1.09,0,0,0.519,0.692,84,1
0,1.41,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,96,1
0,0.33,0.33,0.33,2.68,0,0,0,0,0,0,0,0,0,0.053,0,275,1
0.45,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0.244,0.244,773,1
0.49,0.24,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.077,111,1
0,0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,0.97,0.97,0,0,0,0,0,0,0,0,0,0.97,0,0,0,116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0.326,78,1
0,0.34,0.17,0,0.17,0,0,0,0,0,0,0,0,0,0,0.083,963,1
0,0,0.35,0.35,2.82,0,0,0,0,0,0,0,0,0,0.061,0,99,1
0,0,3.27,0,0,0,0,0,0,0,0,1.63,0,0,0.36,0.18,163,1
0.08,1.52,0.08,0,0,0,0,0,0,0,0,0,0,0,0.054,0.109,1277,1
0,0.63,0.31,0.63,0,0,0,0,0,0,0,0,0,0,0.135,0,191,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,139,1
0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0.336,0,119,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,359,1
0,1.09,2.18,0,0,0,0,0,0,0,0,0,0,0,0.157,0,377,1
0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.279,36,1
0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0.061,253,1
0.17,0.35,0.53,0.17,0.17,0,0,0,0,0,0,0,0,0,0.066,0.185,1329,1
0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.051,374,1
0,0.63,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.108,0.163,144,1
0,0.96,0.96,0,0,0,0,0,0,0,0,0,0.96,0,0,0,118,1
0.69,1.39,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.082,100,1
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.201,271,1
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.24,0.036,0.184,264,1
0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0.173,0,59,1
0.51,0.14,0,0.18,0,0,0,0,0,0,0,0,0,0,0.078,0.51,2333,1
0.15,1.23,0,0.61,0,0,0,0,0,0,0,0,0,0,0.128,0.025,186,1
0,1.36,0.45,0,0,0,0,0,0,0,0,0,0,0,0.135,0,117,1
0.56,0.28,0,0.84,1.98,0,0,0,0,0,0,0,0,0,0.129,0.043,386,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.65,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,122,1
0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.099,0.099,70,1
0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,69,1
0.5,0.13,0.13,0.1,0,0,0,0,0,0,0,0,0,0,0.074,0.519,2213,1
1.36,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.2,137,1
0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0,0.128,0.16,730,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.752,1.785,10062,1
0,0.38,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,104,1
0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.174,0,59,1
0.26,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.023,0.265,1575,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
