@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.07,0.3,0.46,0.07,1.31,0,1.39,0.15,0,0,0,0.3,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.183,700,1
1,0.66,0.66,0,0.33,0,0.66,0.66,0,0,1.66,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.541,304,1
0,3.98,0.44,0,0,0,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.128,113,1
0,1.06,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.079,0.159,0,123,1
0.45,0.45,0,0,2.26,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631,0.244,773,1
0,0.8,0,0,0.8,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.192,0,101,1
0,1.28,0,2.56,1.28,0,0,5.12,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,308,1
0.46,0.46,0,0,2.31,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663,0.249,748,1
0.27,1.11,1.11,0.27,0.83,0,0.83,1.11,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638,0,196,1
0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0.19,0.38,72,1
0.8,1.6,0,0,0,0,0.8,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566,0.361,124,1
0,0,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,40,1
0,0,0,0,0.68,0,0,0,0,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.232,96,1
0,0,0,0,0,0,0.92,0.46,0.46,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.5,126,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,118,1
0,0.88,0,0,0.44,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0.291,0,58,1
0.09,0.78,0.78,0.49,0.68,0,0.09,0,0.19,0,0.59,0.09,0.09,0.09,0,0,0,0,0,0,0.19,0,0.09,0,0.393,0.145,1415,1
0,0,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,0,44,1
0.87,0,0.32,0,1.37,1.69,0.32,0.54,0.29,0,0.34,0.84,0,0,0,0,0,0,0,0,0,0.02,0.07,0,0.639,0.165,3498,1
0,0.71,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,1.094,0,95,1
0.31,0,0,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,110,1
0.29,0.29,0,0,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,113,1
0.5,0.15,0.03,0,0.73,1.27,0.23,0.42,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.03,0,0.335,1.281,2413,1
0,1.35,0,0.9,0.45,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.41,137,1
0.17,0.43,0.08,0.08,0.6,0.17,0,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0.092,0.014,1140,1
0.1,0.8,0.8,0.5,0.7,0,0.1,0,0.2,0,0.6,0.1,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0.491,0.158,1351,1
0.45,0.68,0.45,0,0,0,0,0.91,0,0,1.6,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.187,0.112,363,1
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,240,1
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851,0,199,1
0,0.96,0,0,0,0,0.96,0.96,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.48,0.066,0.468,0.267,242,1
0,0,0,1.25,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,171,1
0,1.14,0.57,2.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.487,0,373,1
0,0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0.769,0,34,1
0.4,0,0,0,0,0,0,0,0,0,4.01,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0.794,353,1
0.75,0.18,0.12,0,1.51,0.37,0.37,0.44,0.69,0,0.44,0.75,0,0,0,0,0,0,0.12,0.12,0.06,0,0,0.053,0.437,0.234,1066,1
0,0,0.84,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,0,273,1
0.32,0.32,0.32,0,0.64,0,0,1.6,2.57,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,1.174,0.106,319,1
0.34,1.02,0,0,0,0,0,0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.898,0.105,1331,1
0,1.09,0,0,0.27,0,0.27,0.54,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.128,164,1
0.44,0.89,0,0,1.33,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.44,0,1.083,0.144,153,1
0,1.04,1.04,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,0,95,1
0,3.48,0,0,0.58,0,1.74,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.085,102,1
0,1.44,0.16,0.16,0.64,0,0,0.16,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.174,174,1
1.23,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,0,106,1
0,0.7,0,0.7,0.47,0,1.65,0.7,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.23,0.037,1.362,0.037,576,1
0,0.42,0.42,0,0,0,0.42,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.644,0.161,111,1
0,0.74,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.029,208,1
0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1
0.14,0.04,0.14,0.18,0.46,0.09,0.89,0.37,0.04,0,0.46,0.28,0,0,0,0,0,0,0,0.28,0,0,0.28,0,0.522,0.109,2062,1
0.98,0.16,0.24,0,0.57,0,0,0,0,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.736,0.256,701,1
0,0,0,0,0,0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,104,1
0,0,0,0.94,0.47,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.217,0,77,1
0,0.4,0.4,0.4,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,95,1
1.47,0,0,0,0,0,7.35,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0.254,109,1
0,0.81,0,0,0,0,0,0.81,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,189,1
0,0.37,0,0,0.74,0,3.34,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.878,0.175,425,1
0,0,0,1.96,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,1.011,0,52,1
0,0.52,0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.077,0,75,1
0.33,0.22,0,0,0.33,0,0.56,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.11,0,0,0,0.373,0.196,389,1
0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0.17,0.42,0.08,0.08,0.6,0.17,0,0.17,0,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0.099,0.014,574,1
0,0.3,0.9,0,0.3,0,0.3,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.21,186,1
0.1,0.2,0,0,1.3,0,0.3,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0.5,0,0,0.3,0,0.352,0.056,1133,1
0,0.89,0.17,0.17,0,0,0,0.17,0.17,6.41,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.216,895,1
0.37,0.37,0,0,2.65,0.37,0.37,0,0,0,0.37,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1.246,0.196,1000,1
0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0.78,1.57,0,0,0,0,1.57,0.78,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,0.341,115,1
0.7,0.7,0.35,0.7,0,0,0,1.05,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,262,1
0,0.73,0.73,0.73,0.64,0,0.09,0,0.18,0,0.55,0.18,0,0,0,0,0,0,0,0,0.18,0,0.09,0,0.43,0.134,1478,1
0.25,0.25,1.28,0,0.25,0,0,0,0,0,2.05,0,0.51,0.51,0,0,0,0,0.25,0,0,0,0,0,0.26,0.173,287,1
0.1,0.4,0.1,0.1,0.5,0.6,0.91,0.2,4.26,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0.16,1439,1
0.05,0.1,0.05,0,0.3,0,0,0,0.3,0,0.15,0.2,0.05,0.05,0,0,0,0,0,0,0,0.05,0.05,0,0.054,0.118,583,1
0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0.215,60,1
0.77,0,0.57,0,0.38,0,0.19,0.19,1.15,0,1.34,0.77,0,0,0,0,0,0.19,0,0,0,0,0,0,0.437,0.191,922,1
0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.43,0.43,0,0,0.87,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941,0.067,226,1
0,1.4,0,0.46,0,0,1.86,0,0.46,0,0,0.46,0,0,0,0,0,0,1.4,0.46,0,0,0,0,0.571,0.214,213,1
0,0.72,0,0,1.21,0,0.24,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.24,0,1.021,0.291,461,1
0,0,0,0,0,0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1
0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,25,1
0,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0.328,0,16,1
0,0.84,0.84,0.28,0.28,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.28,0,0.05,0,150,1
0,1.21,0,1.21,1.21,0,0,4.87,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,314,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.52,0.14,0.03,0.03,0.7,1.19,0.24,0.45,0,0,0.38,0.63,0,0,0,0,0,0,0,0,0,0,0.07,0,0.452,0.528,2184,1
0,1.11,0.55,2.23,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.479,0,385,1
0.09,0.29,0.19,0,1.59,0,0,0.09,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,5.836,1.31,753,1
0.18,1.57,0.36,0.06,0.54,0.06,0,0.72,0.24,0,0.84,0.06,0,0,0,0,0,0,0,0,0.06,0,0.06,0,0.01,0.167,442,1
0,0.68,0.17,0.68,0.17,0,1.03,0.34,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.056,0.196,208,1
0,0,0,1.96,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,45,1
0.08,0.85,1.02,0.25,0.59,0,0.25,0.08,0.17,0,0.85,0.08,0,0,0,0,0,0,0,0.08,0.17,0.08,0.08,0,0.486,0.118,1414,1
0.17,0.43,0.6,0.43,1.3,0,0.78,0.17,0.17,0,0.95,0.17,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0.271,0.243,1375,1
0.17,1.47,0.35,0,0.52,0.05,0,0.7,0.23,0,0.76,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.165,453,1
0,0.26,0.43,0.08,0.69,0.08,0.86,0.6,0.6,0,0.08,0.26,0,0,0,0,0,0,0,0,0,0,0.26,0,0.444,0.25,929,1
0.28,0.57,0.28,0.28,0.86,0,0,0.57,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.218,218,1
0,1.17,0,0,0.39,0,0.78,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,222,1
0,0.42,0.42,0.42,0.42,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,493,1
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0.188,78,1
0,0.67,0,2.01,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,93,1
0.44,0.44,1.32,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.37,140,1
0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,26,1
0.62,1.25,0,0.62,0.62,0,0.62,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.273,121,1
0,0,0.65,0,0,0,0.65,2.61,3.26,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,1.154,0.524,249,1
0,0.29,0,0.14,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.585,0.046,979,1
0,1.29,0.43,0.43,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,116,1
0.64,1.29,0,0.64,0.64,0,0.64,0.64,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,0.313,113,1
0,0.65,0.65,0.32,0.32,0,0.32,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.158,139,1
0,0,0,0.91,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0,54,1
0.5,1.51,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.01,0,0.089,0.178,164,1
0.1,0.3,0.2,0,1.6,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.942,1.334,724,1
0,1.4,0.46,0.93,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,96,1
0.6,1.21,0,0.6,0.6,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.21,0,0,0,0,0,0.105,0.315,74,1
0.51,0.04,0.23,0.04,0.9,1.24,0.21,0.36,0,0,1.09,0.36,0,0,0,0,0,0,0,0,0.02,0,0.1,0,0.308,0.672,3243,1
0,2.06,0,1.65,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.199,0,445,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.236,0,79,1
0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0.52,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,131,1
0,0,0.64,0,0,0,0.64,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0,0,0,0,0.284,0.662,0,292,1
0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,52,1
0,0.78,0,0.52,0.26,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.443,0.402,241,1
0,0,0,5.4,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0.21,347,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.844,0,15,1
0,1.47,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,170,1
0.17,1.45,0.34,0.05,0.52,0.05,0,0.69,0.23,0,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.163,458,1
0.17,0.52,0,0,0.35,0,0.87,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.721,617,1
0.43,0.87,0,0.87,0.43,0,0,0.43,0,0,1.31,0,0,0,0,0,0,0.43,0,0,0,0,0.43,0,1.021,0.218,134,1
0,0.64,0,0,0.64,0,0,1.29,5.19,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,135,1
0.7,0,0,0,0.35,0,2.1,0.7,3.15,0,0.35,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0,189,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.208,0.626,61,1
0.45,1.92,0,0.56,1.81,0,0.22,0.11,0,0,0.11,0.22,0,0,0,0,0,0,0,0.11,0,0,0,0,0.574,0.134,385,1
0,4.25,0,0.7,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,30,1
0.47,0.47,0,0,2.35,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0.168,744,1
0,0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.542,0,146,1
0,0,0.6,0,1.8,0,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.047,0.189,0.141,201,1
0,0.47,0.47,0.47,0.95,0,0,0.47,0,0,4.76,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.621,0.799,513,1
0.74,0,0,0.74,0.74,0,0.74,3.73,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,43,1
0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,114,1
0.65,1.3,0,0,0.65,0,1.3,0.65,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0.463,122,1
0,0,0,4.08,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,46,1
0.1,0.2,0.1,0.2,1.04,0,0.1,1.14,0.93,0,0,0.2,0.1,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.785,0.065,817,1
0.1,0.51,0.2,0.2,0.51,0,0.1,0,0.41,0,0,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0.264,0.974,0.396,1028,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.073,103,1
0,3.22,0,0,0,1.07,1.07,0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,2.395,0.598,329,1
0,0,0.77,0,1.16,0,0.38,0,0,0,1.16,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.601,0.12,160,1
0,0.02,0,0,0.02,0,0.05,0.1,0.2,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.107,0.017,3271,1
0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,55,1
0.24,0.99,0,0.49,0.49,0,0.49,0.99,0.74,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0.077,499,1
0,0.33,0,0,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.583,0,326,1
0.1,0.1,0.03,0,0.43,0,0.37,0.1,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.03,0,0,0.034,0.019,3550,1
0,0.6,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0.103,259,1
0.05,0.76,0.05,0.15,0.47,0,0,0.02,0.1,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0,0,0.016,0.25,0.046,2258,1
0.22,1.33,0.22,1.33,0.66,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.067,0.067,183,1
0,0,0,0,0,0,0.88,2.65,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.53,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0.69,1.39,0,0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,183,1
0,0.32,0,0,0.64,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.531,0,334,1
0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,53,1
0,1.58,0,1.58,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0.189,0.189,81,1
0.77,0,0.57,0,0.38,0,0.19,0.19,1.15,0,1.35,0.77,0,0,0,0,0,0.19,0,0,0,0,0,0,0.438,0.191,921,1
0,0,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939,0,40,1
0.09,0.39,0.19,0,1.57,0,0,0.09,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,5.828,1.308,768,1
0,2.19,0,1.09,0.54,0,0.54,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0.321,212,1
0,1.89,0.27,0,0.81,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,89,1
0,0.38,0.19,0,1.16,0,0,0,0,0,0.77,0,0,0,0,0,0.19,0,0.19,0,0,0,0,0,0.364,0.312,543,1
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,69,1
0,0,2.3,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,0.829,157,1
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0.68,1.36,0,0,0,0,0.185,0,0,264,1
1.24,0,0,0,0.41,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0,0.481,0.549,114,1
0,0,1.2,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.21,38,1
0,0.12,0,0,0.38,0,0,0.12,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0.061,477,1
0.77,0,0.57,0,0.38,0,0.19,0.19,1.15,0,1.35,0.77,0,0,0,0,0,0.19,0,0,0,0,0,0,0.438,0.191,921,1
0.9,0,0,0.9,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,64,1
0,0,1.27,1.27,0.63,0,0,0.63,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983,0.089,157,1
0.27,0,0,0,0.27,0,1.08,0,0,0,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0.504,578,1
0,1.4,0,0.28,0.84,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0.068,0.034,0,603,1
0,0.8,1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,138,1
0,0.64,0,0,0.64,0,0,1.29,5.19,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,135,1
0,0.53,0,0,1.06,0,0,0.53,0,0,1.59,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.095,0.478,131,1
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,137,1
0.17,0.35,0.62,0.53,1.25,0,0.62,0.08,0.17,0,0.89,0.08,0,0,0,0,0,0,0,0.08,0,0,0.08,0,0.212,0.185,1329,1
0.34,1.02,0,0,0,0,0,0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.898,0.105,1330,1
0,0,0,0.59,1.19,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.427,0,170,1
0.49,0.28,0.21,0,0.98,0,1.12,0.7,0,0,0.07,0.7,0,0,0,0,0,0,0,0.07,0,0,0.14,0,0.768,0.312,966,1
0,0,0,0,1.36,0,0.68,0.68,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255,0,124,1
0.43,0.87,0.87,0,2.18,0,0,1.74,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0,179,1
0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0.38,0.38,0.38,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.38,0,0.121,0,104,1
0.74,0,0,0.74,0.74,0,0.74,3.73,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,44,1
0,1.2,0,1.2,1.2,0,0,4.81,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,301,1
0,0,0,0,0,0,2.04,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,105,1
0.53,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,0,43,1
