@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.05,0.3,0,0.05,0,0.3,0.2,0,0,0.3,0.15,0.2,0.05,0,0,0.05,0,0,0.036,0,2.379,1
0,0,0,0,0,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.609,0.304,1,1
0,0.66,0.16,0.16,0,0.33,0.66,0.49,0,0.49,0,0.16,0,0,0,0.16,0,0,0,0.05,2.03,1
0.41,0,0,0,0,2.07,0,0,0.41,0,0.82,0.41,0,0,0,0,0,0,0,0,32.142,1
0.22,0.88,0,0,0,0.88,0.66,0,0.66,0,0,0.22,0,0,0,0,0,0,0.085,0.028,9.1,1
0.2,0.41,0,0.41,0,1.86,0.2,0.2,0.2,1.03,0,0,0,0,0,0,0,0,0.249,0,7.836,1
0.59,0,0,0,0.71,2.49,0.59,0,0.59,0,0.47,0.83,0,0,0,0.11,0,0,0.038,0.019,3.625,1
0,0,0.35,0.35,0.35,1.06,0,0,0.7,2.82,0,0.7,0,0,0,0,0,0,0.061,0.122,2.302,1
0,0.17,0.17,0.17,0,0,0,0.35,0,0,0.17,0,3.37,0,0,0.35,0,0.108,0.216,0,4.259,1
0.4,0.18,0.03,1.01,0.1,0.72,0.65,0.36,0.54,0.14,0.29,0.76,0,0,0,0.07,0,0.012,0.042,0,3.305,1
0.22,0.22,0.44,0.44,0,0.88,0.22,0,0.44,0,0.44,0.44,0,0,0,0,0,0,0,0,86.65,1
0.17,0,0.05,0.05,0.05,0.51,0.28,0.05,0,0.23,0.74,0.05,0,0,0,0,0,0.01,0.05,0.03,2.093,1
0.23,0,0,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0.71,0,0.043,0.043,0,1.294,1
0.09,0,0,0.18,0,0.72,0,0.36,0,0,0.36,0.09,0,0,0,0.27,0,0.015,0.045,0.03,3.816,1
0,0.81,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0,0,0,0,0.121,0,4.035,1
0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0.462,0,3.125,1
0,0.21,0.21,0.21,0.43,0.87,0,0,0.43,0,0,0.43,0,0,0,0.21,0,0,0.032,0.128,8.08,1
0.7,0,0,1.4,0,0.35,0,0,2.1,3.15,0.35,1.4,0,0,0,0,0,0,0.116,0,1.166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,1
0,0.34,0.34,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0.094,0,3.131,1
0.47,0.31,0.05,0.26,0.26,0.97,0.58,1.26,0.26,0,1.05,0.34,0,0,0,0.02,0,0.004,0.066,0.159,6.1,1
0,0,0.42,0,0,0.42,0,0,0,0,1.28,0,0,0,0.42,0,0,0,0,0,7,1
0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363,1
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,1
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0.335,0.335,0,4,1
0,0.4,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.246,0.185,4.793,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125,1
0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,1.024,9.752,1.998,239.571,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,3.965,1
0.4,0.18,0.03,1.01,0.1,0.72,0.65,0.36,0.54,0.14,0.29,0.76,0,0,0,0.07,0,0.012,0.042,0,3.305,1
0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.178,0.089,10.372,1
0.87,0.17,0,0.04,0.39,1.37,0.87,1.69,0.32,0.29,0.34,0.84,0,0,0,0.07,0,0.016,0.058,0.182,3.697,1
0.46,0,0,0.46,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0,0.49,0,3.4,1
0,0,0,0,0,0,0,0,2.98,0,0,0,1.49,0,0,0,0,0,0,0,1.1,1
0.58,0,0.58,0,0.39,0.78,0.39,0,0.58,0,0.78,0,0,0,0,0.39,0,0,0.271,0,3.015,1
0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.36,0.21,0.21,0,1.866,1
0,0,0,0.48,0,0.96,0,0,0,0,3.38,0,0,0,0,0,0,0,0.084,0,5.322,1
0,0.68,0.68,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.588,1
0,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0.224,0,2.09,1
0,0,0,0.57,0,0.28,0,0,0.57,2.31,0,0,0,0,0,0,0,0,0.047,0.191,11.735,1
0,0,0,1.08,0,0,0,1.08,0,0,1.08,0,0,0,0,1.08,0,0,0.191,0,3.95,1
0.17,0,0.05,0.05,0.05,0.52,0.29,0.05,0,0.23,0.75,0.05,0,0,0,0,0,0.01,0.051,0,1.796,1
0,0,0.31,0.31,0.63,0.95,0,0,0.95,2.54,0,0.63,0,0,0,0,0,0,0.051,0.102,5.708,1
0,0.26,0.08,1.04,0.26,0.69,0.17,0.08,0.86,0.17,0.08,0.34,0,0,0,0.08,0.08,0.096,0.234,0.11,3.554,1
0.66,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,3.184,1
0.39,0,0.79,0,0,0.79,0,0,0,0,1.18,0.79,0,0,0,0,0,0,0.061,0,2.678,1
0,0,0.52,0,0,0,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0.194,0,3.333,1
0.25,0,0,0,0,0.25,0,0,0,0,2.05,0,0.51,0,0.25,0,0,0,0.086,0,3.298,1
0,0,0,0,0,1.6,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0.274,0,2.815,1
0.49,0.32,0.05,0.24,0.27,1.01,0.6,1.23,0.21,0,1.09,0.35,0,0,0,0.02,0,0,0.064,0.165,6.896,1
0,0,0.48,0,0,0,0,0,0.48,0,0.48,0.48,0,0,0,1.44,0,0,0.073,0,6.833,1
0,0.29,0.14,0,0.29,0,0.14,0,0.14,0.14,0,0,0,0,0,0.14,0,0,0,0.046,5.133,1
1.24,0,0.41,0,0,0.41,0,0,1.65,0,0.41,0.82,0,0,0,0,0,0,0.193,0,7.478,1
0.16,0,0,0.65,0,0.16,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.027,0,1.25,1
0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7.666,1
0.29,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361,1
0.18,0,0.06,0.06,0.06,0.54,0.3,0.06,0,0.24,0.85,0.06,0,0,0,0.06,0,0.01,0.052,0,1.74,1
0,0.34,0.34,0,0.34,1.38,0,0,0.69,0,0,1.04,0,0,0,0,0,0,0.058,0,2.17,1
0,0,0,1.05,0.52,1.05,0.52,0,1.05,1.05,1.58,0.52,0,0,0,0,0,0,0,0,6.487,1
0,0.34,0.34,0,0,0.34,0,0,2.04,0,0,0.34,0,0,0,0,0,0,0.167,4.008,6.978,1
0.1,0.1,0.4,0.1,0.1,0.6,0,0,0.1,0.4,0,0.3,0,0,0,0,0,0,0,0.033,3.16,1
0,0,0,0.71,0,0.71,0,0,1.43,0,0,0.71,0,0,0,2.15,0,0,0.265,0,2.322,1
0.34,1.03,2.41,0.34,2.06,2.06,0.68,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1.888,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.13,0.13,0.27,0.13,0,0.97,0.27,0,0,0.13,0.13,0.55,0,0,0,0,0,0,0.017,0,4.947,1
0.33,0.67,0.67,0.33,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,1.238,1
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0.436,0.436,0,4.142,1
0.74,0,0.74,0,0.74,0.74,0,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0.237,2.095,1
0,0.55,2.23,0,0,0.55,0,0,0,0,0,0,0,0,0,0.55,0,0,0.159,0.079,16.739,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0.163,0,3.545,1
0,0.19,0.49,0,0.29,0.69,0.29,0,0.09,0.19,0.59,0.19,0,0,0,0.09,0.09,0,0.092,0.015,8.323,1
0,0,0,0,0,0.68,0,0,0.22,0,0,0,0,0,0,0.22,0,0.159,0.558,0,6.091,1
0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,8.033,1
0,0,0.94,0,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0,0.072,0,1.48,1
0.82,0,0.82,0,0,0.82,0,0,0,0,0.41,0,0,0,0,0,0,0,0.171,0,2.953,1
0,0,0.14,0,0,0,0,0,0,2.31,0.14,0,0,0,0,0.28,0,0,0.053,0.484,15.086,1
0,0,0.26,0.52,0.26,0.52,0,0,0.26,2.08,0,0,0,0,0,0,0,0,0.073,0.147,2.145,1
0,0.31,0,0.52,0,0.52,0.63,0.1,0.21,0.42,0,0.1,0,0,0,0.1,0,0,0.016,0.049,3.446,1
0.31,0,0.15,0.79,0.31,1.42,0,0,0,1.58,0.15,0.47,0,0,0,0.15,0,0,0.076,0,5.241,1
0,0,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0.64,0,0,0.094,0.189,0,10.068,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,17.481,1
0.1,0.2,0.2,0.62,0.2,0.62,0,0,0,0.2,1.14,0.2,0,0,0,0,0,0.095,0.143,0.031,7.439,1
0,0,0,0,0,0,0,0,1.19,0,0,0,1.19,0,0,1.19,0,0,0,0,8.636,1
0,0,0,0.19,0,1.72,0,0,0,0,0.38,0,0,0,0,0,0,0,0.031,0,5.886,1
0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,1
0.34,0,0,0,0,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,664,1
0,0.11,0.23,0.35,0.11,0.95,0,0.11,2.13,0.35,0.59,0.11,0,0,0,0,0,0,0.057,0.21,8.026,1
0.44,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0.222,0,0,2.448,1
0.1,0.1,0.2,0.62,0.31,1.04,0,0,0.1,0.93,0,0.2,0.1,0,0.1,0,0,0,0.163,0,4.064,1
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.55,0,0,0.104,0,1.229,1
0,0,0,1.58,0,0.95,0,0,0,0,0.31,0,0,0,0,0,0,0,0.103,0,4.171,1
0,0,1.21,1.21,1.21,1.21,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,104.666,1
2.32,0,0,0,0,0.77,0,0,0.77,0,0,0.77,0,0,0,0,0,0,0.134,0,129.5,1
0.09,0,0,0.18,0,0.72,0,0.36,0,0,0.36,0.09,0,0,0,0.27,0,0.015,0.047,0.031,3.758,1
0.14,0.14,0,0,0.14,0.59,0,0,0,0.14,0,0.44,0,0,0,0,0,0,0.205,0.102,2.686,1
0,0.55,0,0.55,0.55,0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0.265,0,2.571,1
0,0,0.74,0,0.74,0.37,0,0,0,2.98,0,0.37,0,0,0,0,0,0,0,0,1.58,1
0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,6.611,1
0.24,0,0.24,0,0.24,0.72,1.2,0,1.68,0,0.24,0,0,0,0,0,0,0,0,0.15,4.333,1
0,0,0,0,0,1.55,0,0,0.77,0,0,0,0,0,0,0.77,0,0,0.268,0,2.794,1
0.1,0.1,0.4,0.1,0.1,0.5,0,0,0.1,0.5,0,0.3,0,0,0,0,0,0,0,0.033,3.199,1
0,0,0,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0.228,3,1
0,0,0.16,0,0,0.64,0.8,0,0,0,0.64,0,0,0,0,0,0,0,0.024,0,1.891,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.215,0,3.937,1
0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,8,1
0.76,0.19,0,0.25,0.25,1.52,0.31,0.38,0.38,0.69,0.44,0.76,0,0,0,0,0,0,0.087,0.065,3.702,1
0,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0,0.248,0,2.47,1
0.74,0.74,0.37,0,1.12,1.12,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,4.727,1
0,0,0.15,0,0.15,0,0,0,1.11,0,0,0,0.95,0,0.31,0,0,0,0.088,0.022,5.423,1
0.25,0,0,0,0.25,0,0.25,0,0,0,0.25,0.76,0,0,0,0,0,0,0.041,0,2.776,1
0.18,0,0,0.06,0.06,0.55,0.3,0.06,0,0.24,0.85,0.06,0,0,0,0,0,0.01,0.052,0,1.775,1
0,1.32,0,0.18,0,2.07,0,0,0,0,0,0.18,0,0,0,0,0,0,0.08,0,2.623,1
1.06,0,0.7,0,0,0.7,0,0,0.7,0,0.35,0.35,0,0,0,0.35,0,0,0,0,2.021,1
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1.16,0,0.381,0.19,2.652,1
0,0,0,2.24,1.12,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,2.6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909,1
0,0,0,1.08,0,0,0,0,0,0,1.08,0,0,0,0,1.08,0,0,0.194,0,3.476,1
0.35,0.08,0,0.52,0.17,0.26,0.79,0,0,0,0.61,0.7,0,0,0,0.17,0,0,0.081,0.011,19.234,1
0,0,0.64,0.32,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.64,0,0,0.166,0,1.688,1
0.1,0.2,0.5,0,0.3,0.7,0.3,0,0.1,0.2,0.6,0.1,0,0,0,0.1,0.1,0,0.11,0.015,8.55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.49,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.177,0.088,10.159,1
0,0.51,0,0,1.02,0.51,0,0,0.25,0,0,0,0,0,0,0,0,0,0.457,0.124,2.614,1
0,0,1.02,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0.17,0,1.47,1
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0.17,0,3.761,1
0.42,0.39,0.09,0.06,0.26,0.55,0.42,1.08,0.26,0,0.32,0.52,0,0,0,0.09,0,0.032,0.104,0.109,5.632,1
0,0.45,0.9,0.45,0,0.45,2.71,0,0,0,0.45,0,0,0,0,0,0,0,0,0,2.446,1
0.54,0,1.08,0,0,0.54,0,0,0.54,0,1.62,0,0,0,0,0.54,0,0,0,0,5.323,1
0.18,0,0,0.36,0,0.63,0.09,0.36,0,0,0.36,0.09,0,0,0,0,0,0,0.059,0,4.192,1
0,0,0.68,0,0,0.68,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,3.488,1
0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,1.26,0,0,0.215,0,4.277,1
0.47,0,0,0,0,1.43,0,0,0.71,0,0.71,0.23,0,0,0,0,0,0,0.178,0.089,5.681,1
0.95,0,0,0,0.47,0,0,0,0.47,0,0,0.47,0,0,0,0,0.47,0,0.791,0.113,9.64,1
0,0,0,0.74,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,2.263,1
0,0.22,0.22,0.22,0.45,0.9,0,0,0.68,0,0,0.45,0,0,0,0.22,0,0,0.033,0.033,7.166,1
0,0.9,0.9,3.63,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.64,0,0.64,0,0,0.64,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,2.333,1
0.43,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,1.456,1
0.34,0,0,0,0,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,443.666,1
0,0.4,0.4,0,0,0,0,0,0.8,0.4,0,0,0,0,0,0,0,0,0.232,0,4.058,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.407,0,4.133,1
0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,2.101,1
0.76,0.19,0,0.25,0.25,1.52,0.31,0.38,0.38,0.69,0.44,0.76,0,0,0,0,0,0,0.085,0.064,3.702,1
0.62,0.62,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0,0.327,0,5.166,1
0,0.27,0,0,0,0.27,0.27,0,0.27,0,0,0.54,0,0,0,0,0,0,0,0,2.484,1
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1.763,1
0.27,0.27,0,0.54,0,0.27,0,0,1.08,0,0.27,0.54,0,0,0,0,0,0,0.225,0,2.934,1
0,0,0,0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,3.875,1
0,0,0.5,0.25,0,0.25,1.51,0,0,0,0.75,0,0,0,0,0,0,0,0.078,0,2.375,1
0.45,0.9,0,0.45,0,2.26,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0.244,0.081,64.416,1
0.09,0.49,0,0,0,1.58,0.19,0,0,0.09,0,0.09,0,0,0,0,0,0.765,0.037,0,6,1
0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0.15,0.3,0,0,0.15,1.98,0.3,0,0.3,0.15,0.76,0.3,0,0,0,0,0,0,0.025,0.05,6.686,1
0.54,0.13,0,0.05,0.24,1.11,0.38,1.19,0.19,0,1.14,0.57,0,0,0,0.05,0,0,0.086,0.159,6.789,1
0,0,0.76,0,0,0,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0,11.035,1
0,0,0,0.3,0,0.3,0.3,0,0.3,0,0,0.3,0,0,0,0.3,0,0,0.211,0.052,1.745,1
1.63,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0,0,0,0,2.826,1
0,0.45,1.36,0,0,0.45,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,1.68,1
0,0,2.01,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,2.162,1
0,0,1.13,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0.319,0.479,3.925,1
0,0.67,0.16,0.16,0,0.33,0.67,0.67,0,0.5,0,0.16,0,0,0,0,0,0,0,0.053,2.015,1
0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,1,1
0.17,0.26,0.43,0.26,0.26,1.3,0.17,0,0.78,0.17,0.95,0.17,0,0,0,0.08,0,0,0.108,0.013,6.395,1
0.1,0.2,0.5,0,0.3,0.7,0.3,0,0.1,0.2,0.6,0.1,0,0,0,0.1,0.1,0,0.11,0.015,8.55,1
0.33,0.44,0,0.07,0.11,1.42,1.76,1.27,0.03,0,0.33,0.18,0,0,0,0.03,0,0.006,0.159,0.11,3.426,1
0.54,0,1.08,0,0,0.54,0,0,0.54,0,1.62,0,0,0,0,0.54,0,0,0,0,5.454,1
0.35,0.46,0,0.35,0.31,0.7,0.62,1.28,0.23,0,0.46,0.46,0,0,0,0.03,0,0.005,0.088,0.124,6.11,1
0,0.41,1.65,0.82,0,0,0,0,2.47,0,0,0,0,0,0,0.41,0,0,0.265,0,15.892,1
0,0.49,0,0,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,12.692,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,6.693,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,2.297,1
0.45,0,0,0.45,0.22,0,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0.037,0,3.184,1
0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,1
0.6,0,0,0,0.72,2.52,0.6,0,0.6,0,0.72,0.96,0,0,0,0.12,0,0,0.04,0,3.548,1
0.06,0,0,0.17,0,0.1,0.03,0,0.03,0,0.03,0,1.18,0,1.36,0.45,0,0.179,0.305,0.023,2.813,1
0,1.5,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.37,0.17,0.03,0.95,0.1,0.64,0.61,0.34,0.51,0.13,0.27,0.71,0,0,0,0.03,0,0.011,0.041,0,3.341,1
0.43,0,0,0,0,2.18,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,5.114,1
0,0,0.32,0.32,0,0.32,0.32,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0.106,0.053,1.537,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871,1
0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2.437,1
0,0,0,1.12,0,0,0,0,0,0,1.12,0,0,0,0,1.12,0,0,0.204,0,4.1,1
0.31,0,0,0,0,0.31,0,0,0.53,0,0,0.21,0,0,0,0,0,0,0.169,0.075,2.847,1
0.09,0.38,0,0,0,1.53,0.19,0,0,0,0,0,0,0,0,0,0,0.038,0.038,0.012,4,1
0,0.24,0.12,0,0.12,0,0.12,0,0.12,0.12,0,0,0,0,0,0,0,0,0.018,0.018,5.634,1
0,0,0.95,0,0,0.95,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,1.4,1
0,0.56,2.25,0,0,0.56,0,0,0,0,0,0,0,0,0,0.56,0,0,0.083,0.083,16.304,1
0,0.89,0,0.12,0.12,0.38,0.12,0,0,0.12,0,0.12,0,0,0,0,0,0,0.185,0,2.878,1
0.34,0,0,0,0,0,0,0,0,1.02,0,0,0.34,0,0,0,0,0,0,0,443.333,1
0,1.05,1.05,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,4.947,1
0,0,0,0,0,0.57,0.28,0,0,0,0,0,0,0,0,0,0,0.084,0.126,0,27.479,1
0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,1.26,0,0,0.215,0,4,1
0.33,0.16,0,0.16,0.16,0.57,0.24,0,0.16,0,0,0.66,0,0,0,0.66,0,0,0,0,3.15,1
0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.185,0,1.392,1
0.32,0.16,0.04,1.24,0.11,0.68,0.52,0.36,0.72,0.16,0.44,0.6,0,0,0,0.11,0,0.019,0.052,0,3.533,1
0.47,0.95,0,0.47,0,2.38,0,0.95,0.47,0,0,0,0,0,0,0,0,0,0.253,0.084,57.076,1
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.153,1
0.16,0,0.33,0.84,0.33,1.51,0,0,0,1.68,0,0.33,0,0,0,0,0,0,0.218,0,4.928,1
0,0,0,1.07,0,0,0,0,0,0,1.07,0,0,0,0,1.07,0,0,0.19,0,3.6,1
0,0.58,0,0.58,0.58,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.096,1.526,1
2.12,0,0,0,0,1.59,0,0,1.59,0,0.53,0.53,0,0,0,0,0,0,0.467,0,2.823,1
0,0,0,0,0.26,0.26,0,0,0,1.32,0,0,0,0,0,0,0,0.306,0.043,0.35,8.271,1
0,0,0,1.16,0.29,1.74,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0,1.095,1
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.47,0,0,0.94,0,0.332,0,1.518,1
0.09,0.19,0.49,0,0.29,0.68,0.29,0,0.09,0.19,0.59,0.09,0.09,0,0,0.09,0.09,0,0.102,0.014,8.323,1
0,0,1.23,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,1.379,1
0.71,0,0.35,0,0.17,0.53,0,0,0.35,0,0,0.53,0,0,0,0,0,0,0.029,0,3.519,1
0.58,0,0,0,0.23,0.93,0.93,0,0.58,0,0.58,0.46,0,0,0,0.11,0,0,0.125,0.335,8.192,1
0,0,0,0,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0.102,0,4.512,1
0,0,0,0.58,0,0.58,0,0,1.74,0,0,0.58,0,0,0,0,0,0,0.085,0,2.17,1
0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,7.857,1
0,0,0.29,0.29,0.58,0.87,0,0,0.87,2.61,0,0.58,0,0,0,0,0,0,0.046,0.14,4.892,1
0.52,0,0.26,0,0.26,0,0,0,0.79,0,0,0.52,0,0,0.26,0,0,0,0.656,0,5.549,1
0,0,0,0,0,0,0,0,2.59,0,2.59,0,0,0,0,0,0,0,0.439,0.439,3.571,1
0,0,0.38,0.38,0.38,0,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,2.062,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,3.168,1
0,0,0,0,0,0.9,0,0,0.12,0,0,0,0,0.12,0,0,0.38,0,0.391,0,2.417,1
0,0.17,0.17,0.52,0.35,0.52,0,0,0,0,0.35,0,0,0,0,0,0,0.029,0.147,0.235,3.521,1
0.58,0,0.58,0.58,0,0,0,0.58,0.58,0,0,1.16,0,0,0,0,0,0,0,0,3.338,1
0,0.64,0,0,0,0.64,0,0,0.32,0,0,0,0,0,0,0.32,0,0,0.053,0,4.337,1
0,0.47,0.47,0,0.47,0.94,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,1.102,1
0.05,0.05,0,0,0,0.28,0.11,0,0.17,0.05,0,0.05,0,0.05,0,0.05,0,0.019,0.099,0.009,4.906,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,4.466,1
0,0,0,0,0,0,1.44,0,1.44,0,1.44,0,0,0,0,0,0,0,0,0,2.157,1
0,0,0,0,0,1.42,0,0,1.42,0,0,0.71,0,0,0,0,0,0,0.099,0,3.066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,0,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0.207,0.518,0,4.897,1
0,0,0.3,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.046,0,0,2.074,1
0,0,0.16,0,0.16,0,0,0,2.13,0,0,0,0.49,0,0.32,0,0,0,0.089,0,4.835,1
0,0,0.18,0,0,0,0,0,1.89,0,0,0.18,0,0,0,0,0,0,0,0.294,25.22,1
0,0.7,0,0,0,0.7,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0.126,4.176,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.047,1
