@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_business numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.161,0,14,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0.598,0.998,295,1
0,0.25,0.76,0.25,0.44,0.44,0,0,0,0,0.12,0,0,0.06,0,0,0.241,0.065,45,1
0.76,0.51,0,0,0.25,0.76,0,0,0,0,0.51,0,0,0,0,0,0.499,0,19,1
0,0,0.38,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.059,0,1177,1
0,0.05,0.05,0.05,0.7,0.76,0,0,0,0,0,0,0,0,0,0,0.165,0,12,1
1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.54,0,0.54,0,0.18,0,0,0,0,0,0,0,0.18,0,0,0,0.305,0,59,1
0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.058,58,1
0,0.82,0.2,0.2,1.03,0.2,0,0,0,0,0,0,0,0,0,0,0.132,0,102,1
0.9,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.41,0,12,1
0.2,0.6,0.2,0.2,1.61,0.2,0,0,0,0,0,0,0,0,0,0,0.129,0,64,1
0.36,0,0,0.36,0,1.47,0,0,0,0,0,0,0,0,0,0,0.888,0.177,33,1
0,0.32,0.32,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,515,1
0,0,0,0,0.96,0.48,0,0,0,0,0,0,0,0,0,0,0.251,0,80,1
0.32,0.64,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.157,0,10,1
0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
0.32,0.64,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.168,0,10,1
0.05,0.26,0.42,0.26,0.47,0.99,0,0,0,0,0,0,0,0,0,0,0.858,0.157,199,1
0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,31,1
1.16,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,148,1
0.44,0.44,0.22,0,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0.15,0,1038,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.381,13,1
0.23,0.23,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.036,0,52,1
0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,70,1
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0.31,0,0.62,0.94,0,0,0,0,0,0,0,0,0,0,0.438,0.097,61,1
0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.64,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.345,0,11,1
1.2,1.2,1.2,1.2,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.089,114,1
0,0,0.82,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.128,0,20,1
0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.61,0,0,1.54,0,0,0,0,0,0.46,0,0,0,0,0,0.025,0,13,1
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0.08,0.08,0,0.08,0,0.16,0,0,0,0,0,0,0,0,0,0,0.082,0.151,339,1
0,0.11,1.02,0.11,0.45,0.45,0,0,0,0,0.11,0,0,0,0,0,0.132,0,144,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.304,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,20,1
0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,8,1
0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0.81,0.4,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0.8,0,181,1
0.17,0,0,0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0.083,0.083,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,33,1
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.98,0.98,0.32,0,0.65,0,0,0,0,0,0.16,0,0,0,0,0,0.673,0,113,1
0.93,0.93,0,0.46,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0.069,8,1
0,0.18,0.54,0.29,0.43,0.51,0,0,0,0,0,0,0,0,0,0,0.51,0.133,739,1
1.33,0,0,0.44,0,0,0,0,0,0,0.22,0,0,0,0,0,0.067,0,22,1
1.41,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,1
0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.284,0,54,1
0,1.14,1.3,0.32,0,0.16,0,0,0,0,0,0,0,0,0,0,0.107,0.026,57,1
0.5,0,0.8,0.3,0,0.6,0,0,0,0,0,0,0,0.2,0.1,0,0.158,0.015,669,1
0.19,0.19,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.026,76,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,23,1
0,0,0.31,0,0.62,0.94,0,0,0,0,0,0,0,0,0,0,0.388,0.097,61,1
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,12,1
0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,1
0,0,0,0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,0.345,0.306,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.336,0,19,1
0.85,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,168,1
0,0.09,0.29,0.29,0,0.39,0,0,0,0,0,0,0,0,0,0,0.247,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0.62,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.114,0.012,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1.334,0,54,1
0,0,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,154,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,35,1
0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0.26,0.52,0,0.26,1.56,0,0,0,0,0,0,0,0,0,0,0,0.036,0.147,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,155,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0.09,0,0.38,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,31,1
1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0.67,0.33,0.33,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.048,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,16,1
0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.086,636,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,25,1
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0.099,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075,28,1
0.44,0.17,0.79,0.26,0.08,0.79,0,0,0,0,0.08,0,0,0,0,0,0.211,0.014,583,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,12,1
0,0.27,1.94,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.364,0.045,48,1
0.5,0,0,1.51,0,1.51,0,0,0,0,0,0,0,0,0,0,0.536,0,23,1
0.98,0.98,0.32,0,0.65,0,0,0,0,0,0.16,0,0,0,0,0,0.674,0,113,1
0,0,0.82,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0.168,0.018,175,1
0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,28,1
0,0.31,0,0.1,0.84,0.52,0,0,0,0,0.1,0,0,0,0,0,0.182,0.201,299,1
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.008,56,1
0.16,0.2,0,0.08,0,0.45,0.04,0.04,0,0,0,0,0,0.08,0,0,0.493,0.028,133,1
1.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0.14,0.49,0.17,0.49,0.56,0,0,0,0,0,0,0,0,0,0,1.05,0.162,154,1
0,0.18,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.112,0,34,1
0,2.34,0,0.78,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.58,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.239,0,123,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932,0,39,1
0,2.2,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.05,0.11,0,0.11,0,0.56,0,0,0,0,0,0,0,0,0,0,0.421,0.04,116,1
0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.21,0.052,11,1
0.05,0.05,0.05,0.05,0.69,0.75,0,0,0,0,0,0,0,0,0,0,0.163,0,12,1
0,0,0.57,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.079,0.009,95,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,12,1
0.27,0.13,1.11,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0.182,0,232,1
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.084,634,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0,19,1
0,1.16,0,0.29,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.03,1.01,0.4,0.1,0.36,0.29,0,0,0,0,0.03,0,0,0,0,0,0.139,0,181,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
2.94,1.47,1.47,1.47,2.94,0,0,0,0,0,0,0,0,0,0,0,0.141,0,279,1
0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,25,1
0.96,0,0,0.96,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.183,0.183,140,1
1.01,0,0,0.76,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.151,447,1
0.4,2.8,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.052,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,25,1
0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.052,32,1
0,0.07,0.07,0,0.15,0,0,0,0,0,0.07,0,0,0.07,0,0,0.023,0,10,1
0.09,0.09,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,50,1
0.79,0.26,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.12,0,0.36,0.24,0,0,0,0,0,0.12,0,0,0,0,0,0.042,0,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0,19,1
0,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.107,0.107,30,1
0.5,0.25,0,0,0,0.75,0,0,0,0,0.5,0,0,0,0,0,0.432,0,19,1
0,0.18,0.54,0.29,0.43,0.51,0,0,0,0,0,0,0,0,0,0,0.509,0.127,611,1
2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,147,1
0.62,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.273,0,22,1
0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.116,0,54,1
0,4.62,0,0,0.92,1.85,0,0,0,0,0,0,0,0,0,0,0.367,0,16,1
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0.19,0.97,0.87,0.09,0,0.09,0,0,0,0,0.09,0,0,0,0,0,0.233,0.031,49,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,16,1
0.82,0,0,0,0.27,0.82,0,0,0,0,0,0,0,0,0,0,0.188,0,124,1
0,0,0,0,0.97,0.48,0,0,0,0,0,0,0,0,0,0,0.252,0,80,1
0.74,0,0,0.74,0.37,0,0,0,0,0,0,0,0,0,0,0,0.552,0,7,1
0.08,0.26,0.08,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0.259,0.064,62,1
0.07,0,0.67,0.22,0.07,0,0,0,0,0,0,0,0,0,0,0,0.071,0.167,74,1
0.44,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0,97,1
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,22,1
0,0,0,0,0.78,0.39,0,0,0,0,0,0,0,0,0,0,0.186,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,1.04,0,0.52,0,1.57,0,0,0,0,0,0,0,0,0,0,0.269,0,47,1
0,0,0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0.097,0,77,1
0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.651,86,1
0,0,0.47,0.47,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0.452,0.113,259,1
0.08,1.06,0.53,0.26,0.44,0.08,0,0,0,0,0,0,0,0,0.08,0,0.254,0.113,54,1
0,0,0.16,0.08,1.13,0,0,0,0,0,0,0,0,0,0,0,0.054,0,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0.14,0,0,0.29,0,0,0,0,0,0,0.14,0,0,0,0,0,0.023,0.046,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,25,1
0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.311,0,54,1
0.37,0.74,0.37,0,1.49,0,0,0,0,0,0.74,0,0,0,0,0,0.505,0,64,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,15,1
0.18,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,1.81,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,130,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,62,1
0,1.39,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.105,0,60,1
0.42,0,0,0.42,0,2.53,0,0,0,0,0,0,0,0,0,0,1.457,0.072,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,22,1
0.23,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.108,0,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.23,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0.43,0.26,0.69,0.26,0.17,0.95,0,0,0,0,0.08,0,0,0,0,0,0.243,0.013,583,1
1.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0.439,36,1
0.05,0.05,0.05,0.05,0.69,0.74,0,0,0,0,0,0,0,0,0,0,0.161,0.03,51,1
0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.174,0.437,126,1
0.38,0,0,0.38,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.36,0.09,0,0.09,0.36,0,0,0,0,0,0,0,0,0,0,0.015,0,48,1
0.08,0,0.25,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0.103,0.012,119,1
0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.31,0,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.71,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
0,0,0,0,0.95,0.47,0,0,0,0,0,0,0,0,0,0,0.306,0,78,1
0.29,2.04,0,0.29,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0.26,0,0.52,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0,0.16,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.29,0.029,13,1
0,0,0.24,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.202,0.326,102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,110,1
0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,110,1
0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0.149,0,71,1
0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.2,0,0.2,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,45,1
0,0,0,0,0.86,0,0,0,0.43,0,0,0,0,0,0,0,0.481,0.08,159,1
0,0.57,0.79,0.34,0.68,1.82,0,0,0,0,0.11,0,0,0,0,0,0.236,0.016,164,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,41,1
0.41,0,0,0.41,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0.49,0.33,0.66,0.24,0.16,0.91,0,0,0,0,0.08,0,0,0,0,0,0.224,0.013,581,1
1.63,0,0,0.54,2.73,0,0,0,0,0,0,0,0,0,0,0,0.171,0,32,1
0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,137,1
0.79,0,0,0,0.39,1.18,0,0,0,0,0,0,0,0,0,0,0.192,0,13,1
0.75,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.145,332,1
0.19,0.19,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.026,76,1
0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.89,0,0,0.049,0,30,1
2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,148,1
0,0.18,0.09,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.032,0.032,69,1
1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0.74,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0.49,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.084,72,1
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0.05,0.26,0.44,0.26,0.44,1.01,0,0,0,0,0,0,0,0,0,0,0.793,0.159,199,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.51,0,0,0,1.53,0,0,0,0,0.51,0,0,0,0,0,0.473,0,60,1
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.23,0.35,0,0.11,0.95,0.59,0,0,0,0,0.11,0,0,0,0,0,0.197,0.217,283,1
0.29,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,33,1
1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.117,0.013,669,1
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0,0,0,0,0.11,0,0,0.35,0,0.46,0.11,0,0,41,1
0,0.19,0,0.39,0.19,0.19,0,0,0,0,0.19,0,0,0,0,0,0.16,0,31,1
0,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,1.313,0,54,1
0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.39,0.13,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.021,0.021,49,1
0,0,0,0.23,0.23,0.58,0,0,0,0,0,0,0,0,0,0.11,0.104,0.335,326,1
0,0.56,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,6,1
0.66,0,0,0,0.99,0.66,0,0,0,0,0,0,0,0,0,0,0.464,0.348,43,1
0,1.6,0.32,0.32,1.6,0,0,0,0,0,0.32,0,0,0,0,0,0.106,0,63,1
0,0.25,0.76,0.25,0.44,0.44,0,0,0,0,0.12,0,0,0.06,0,0,0.236,0.064,45,1
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.423,56,1
1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.52,0.61,0.17,0.7,0.61,0,0,0,0,0.17,0,0,0,0,0,0.069,0.011,1170,1
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.37,0,16,1
0.08,0.08,0.97,0.08,0.08,0.17,0,0,0,0.08,0,0,0,0,0,0,0.162,0.014,74,1
0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.15,0,0.61,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.753,0.02,45,1
0.41,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.034,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.25,0.17,0.59,0.17,0.08,0.85,0,0,0,0,0.08,0,0,0.17,0.08,0,0.118,0.013,669,1
0.49,0,0.89,0.29,0,0.59,0,0,0,0,0,0,0,0.19,0.09,0,0.154,0.015,669,1
0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.063,0,55,1
0,0.19,0.58,0.31,0.43,0.5,0,0,0,0,0,0,0,0,0,0,0.496,0.133,543,1
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,72,1
0.73,0.09,0.83,0.27,0,0.55,0,0,0,0,0,0,0,0.18,0.09,0,0.134,0.013,696,1
1.18,0.59,0.59,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0.31,0.63,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.47,0,2.61,0,0.23,0.71,0,0,0,0,0,0.23,0,0,0,0.04,0,55,1
0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.94,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.23,0,0.35,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.035,64,1
0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0,0.44,0,0,0,0,0,0,0.11,0,0,0,0.11,0,0,0.193,0.077,75,1
0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,11,1
0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.894,0.012,70,1
0,0,0,0.19,1.72,0,0,0,0,0,0,0,0,0.19,0,0,0.147,0.024,430,1
0,0.48,0,0,0.48,1.44,0,0,0,0,0.48,0,0,0,0,0,0.336,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,43,1
0.64,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.156,0,19,1
