@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.71,0,0.35,0,0,0.71,0,0.35,1.07,0,0,0,0,0,0,0,0.057,0,0,261,1
0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0.14,0,0,62,1
2.12,0,0,0.53,0,0,1.59,0,1.59,1.59,0.53,0,0,0,0,0,0,0.467,0.186,0,240,1
0,0.46,0,0,0,0,1.4,0,1.4,0.46,0,0,0,0,0,0,0,0.148,0,0,139,1
0,0,0,0,0.73,0,0,0,2.2,1.47,0,0,0,0,0,0,0,0,0,0,125,1
0,0,0,0,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0.496,0,0.248,1.985,63,1
0.14,0,0,0,0,0,0.14,0.29,0.29,1.02,0,0,0,0,0,0,0.05,0.382,0,0,469,1
0,0,0,0,0.18,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0.182,0,0,70,1
0,0,0,0,0,0.26,1.06,0,0.8,0,0,0,0,0,0,0,0,0.299,0,0,188,1
0.6,0,0,0,0,0.72,2.52,0.6,0.6,1.8,0.72,0,0,0,0,0,0,0.04,0.222,0,483,1
0.65,0,0,0,0,0,0.65,0,1.3,2.61,0.65,0,0,0,0,0,0,0,0.463,0,122,1
0.44,0,0,0,0,0,1.33,0,0.44,1.78,0,0,0,0,0,0,0,0,0.144,0.072,153,1
0,0,0,0.65,0,0,0,0,0.65,1.3,0,0,0,0,0,0,0,0,0.524,0,249,1
0.78,0,0,0,0,0,0,0,1.57,2.36,0.78,0,0,0,0,0,0,0,0.341,0,115,1
0.09,0,0,0.09,0,0,0.73,0,0,3.38,0.36,0,0,0,0,0,0.016,0.048,0.032,0.032,535,1
0,0,0,0.16,0.16,0,0.64,0.8,0,0.47,0.64,0,0,0,0,0,0,0.024,0.174,0,174,1
0,1.25,0,0,1.25,0.62,0.62,0,2.5,1.25,0,0,0,0,0,0,0,0.045,0,0,134,1
0,0,0,0,0,0,0.66,0,0,5.29,0,0,0,0,0,0,0,0,0.069,0,164,1
0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,1.33,0,1.33,4,0,0,0,0,0,0,0,0,0,0,44,1
0.72,0,0,0,1.45,0,0.72,0,0,5.1,0,0,0,0,0,0,0,0,0,0,78,1
0,0.55,0,0.55,2.2,0,0.55,0,0,1.1,0,0,0,0,0,0,0,0.165,0,0.082,387,1
1.47,0,0,0,0,0,0,1.47,7.35,1.47,0,0,0,0,0,0,0,0,0.254,0,107,1
0,0,0,0,2.56,1.28,1.28,0,0,5.12,0,0,0,0,0,0,0,0,0,0,308,1
1.24,0.41,0,0,0,0,0.41,0,0.41,1.24,0,0,0,0,0,0,0,0.065,0.527,0,114,1
0,0.75,0,0,0,0.25,0.75,0,1.5,4.51,0,0,0,0,0,0,0.045,0.18,0,0,86,1
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.33,0,0.28,0.28,0.336,0,222,1
0.58,0,0,0.11,0,0.23,0.93,0.93,0.58,1.51,0.58,0,0,0,0,0,0,0.125,0.104,0.335,1360,1
0,0,0,0.68,1.37,0,0.68,0,0,0,0,0,0,0,0,0,0,0.103,0.309,0,270,1
0,0.02,0,0,0,0,0.02,0,0.05,0.17,0,0,0,0,0,0,0,0.004,0.018,0.018,3271,1
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,75,1
0.6,0,0,0,0.6,0,0.6,0,0,1.21,0,0,0,0,0,0,0,0,0.304,0,74,1
0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,69,1
0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,166,1
0.43,0,0,0.87,0,0,2.18,0,0,0.87,0,0,0,0,0,0,0,0,0,0,179,1
0,0,1.33,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0.228,69,1
0.43,0.28,0,0.11,0.04,0.23,0.88,0.52,0.23,1.36,0.97,0,0,0,0,0,0,0.064,0.734,0.145,3016,1
0.46,0,0,0,0,0,1.38,0,0,2.31,1.38,0,0,0,0,0,0,0.49,0.816,0,102,1
0.24,0,0,0.48,0.24,0.24,0.72,1.2,1.68,1.68,0.24,0,0,0,0,0,0,0,0.828,0.15,429,1
0,0,0,0,0.68,0,0.68,0,0,0.68,1.36,0,0,0,0,0,0,0,0.242,0,157,1
0,0,0,0.59,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,204,1
0,0.43,0,0,0,0,0.43,0,0.43,0.86,0,0,0,0,0,0,0,0.147,0,0,222,1
0,0,0,0,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.279,0,36,1
0,1.36,0,0,1.36,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0.17,0.17,0.17,160,1
0,0.57,0,0.57,2.28,0,0.57,0,0,1.14,0,0,0,0,0,0,0,0.081,0,0.081,373,1
0.26,0.26,0,0,0.39,0,0.78,0.26,1.57,1.57,0.13,0,0,0,0,0,0,0.129,0.021,0.021,476,1
0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,75,1
0,0,0,0,0,0,1.24,0,0,3.72,0,0,0,0,0,0,0,0,0,0.089,174,1
0,0.6,0,0.6,0,0,1.21,0,0,0.3,0.6,0,0,0,0,0,0,0.146,0.097,0,210,1
0,0.56,0,0,1.12,0,0.56,0.56,0.56,1.69,0,0,0,0,0,0,0,0.247,0.33,0,190,1
0,0.79,0,0,0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0.268,0,0,107,1
0.05,0.05,0,0,0,0,0.28,0.11,0.17,0.92,0,0,0,0,0,0,0.019,0.099,0.079,0.009,1310,1
0.19,0,0,0.19,0,0.19,0.19,0,0.38,0.38,0,0,0,0,0,0,0.01,0.01,0,0.003,15841,1
0,0,0,0,0,1.02,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,85,1
0,0,0,0,0,0,0.36,0,0,0,0,0,0.36,0,0,0,0,0,0,0,228,1
0,0.36,0,0.36,1.47,0.36,0.73,0,0.36,0.73,0.36,0,0,0,0,0,0,0.183,0.061,0.122,264,1
0,0,0,0,2.46,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,2.43,1.21,0,0,0,0,0,0,0,0,0,0,31,1
0,0,0,0,0.48,0,0.96,0,0.48,2.41,0.48,0,0,0,0,0,0,0.081,0.243,0,236,1
0,0,0,0.99,0.33,0,0.33,0.33,0.33,3.3,0,0,0,0,0,0,0,0.107,0.161,0.053,202,1
0,0,0,0,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0.357,0,0,172,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518,38,1
0.46,0.3,0,0.12,0.05,0.25,0.97,0.56,0.25,1.46,1.05,0,0,0,0,0,0,0.065,0.756,0.153,3040,1
0.31,0.2,0,0.62,0,0,0.62,0.41,0,0.83,0.62,0,0,0,0.1,0,0,0,0.199,0.033,1516,1
0.5,0,0,0.25,0.25,0.5,2.26,0,0.5,2.01,0,0,0,0,0,0,0,0.034,0.034,0,231,1
0.09,0,0,0,0,0.09,1.35,1.06,0.29,1.35,0,0,0,0,0,0,0,0.149,0.059,0,1148,1
0,0.46,0,0.46,0.46,0.46,0.46,0,0.92,1.38,0.46,0,0,0,0,0,0,0,0.223,0,110,1
0.49,0,0,0,0.99,0,0.49,0,0.49,0.99,1.48,0,0,0,0,0,0,0,0.239,0,183,1
0.15,0,0,0,0.15,0,0.76,0.3,0.61,2.75,0,0,0,0,0,0,0,0.112,0.067,0,801,1
0,0.43,0,0,0.86,0,1.3,0,0,0,0,0,0,0,0,0,0.063,0.126,0.063,0,159,1
0,0,0,1.29,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0.117,0,63,1
0.1,0.2,0,0.8,0.5,0.3,0.7,0.3,0.1,0.7,0.6,0,0,0,0,0,0,0.11,0.158,0.015,1351,1
0.17,0,0,0.08,0.08,0,0.6,0.17,0,3.17,0.34,0,0,0,0,0,0,0.084,0.014,0,575,1
0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,305,1
0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.098,0,0,115,1
0,0,0,0,0.5,0,0.25,1.52,0,1.52,0.76,0,0,0,0,0,0,0.078,0.433,0,249,1
0,0,0,0,0.36,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.053,0,496,1
0,0,0,0.38,0.38,0.38,0,0,0.38,1.92,0,0,0,0,0,0,0,0,0,0,101,1
0,0,0,0.64,0.32,0,0.32,0.32,0.32,3.24,0,0,0,0,0,0,0,0.106,0.159,0.053,143,1
0,0,0,0,0,0,0.65,0,1.97,2.63,0,0,0,0,0,0,0,0.198,0.099,0,101,1
0,1.63,0,0,1.63,1.63,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,191,1
0,0,19.16,0,0.18,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0.294,1261,1
0,0.56,0,0,1.12,0,0.56,0.56,0.56,1.68,0,0,0,0,0,0,0,0.25,0.333,0,194,1
0.17,0,0,0.35,0,0.05,0.52,0.29,0,1.11,0.76,0,0,0,0,0,0.01,0.051,0.165,0,453,1
0,0,0,0,0,0,2.1,0,0,1.05,0,0,0,0,0,0,0,0.178,0,0,51,1
0,0.9,0,0,0,0,0,0,0.9,2.72,0,0,0,0,0,0,0,0,0.165,0,94,1
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,23,1
0.32,0,0,0.32,0,0.32,0.64,0,0,3.53,0,0,0,0,0,0,0,0.213,0.106,0,319,1
0,0,0,0,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.279,0,36,1
0,0,0,0,0,0,0.95,0,0,2.38,0.47,0,0,0,0,0,0,0.082,0.248,0,249,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0.352,0,0,36,1
0.44,0,0,1.32,0,0,0,0,0,2.2,2.2,0,0,0,0,0,0.222,0,0.37,0,140,1
0.54,0,0,0,1.08,0,0.54,0,0.54,1.08,1.62,0,0,0,0,0,0,0,0.26,0,180,1
0.43,0.43,0,0,0,0,0.87,0.43,2.63,2.19,0,0,0,0,0,0,0,0.201,0.067,0,226,1
0.14,0.29,0,0.29,0,0.14,1.91,0.29,0.29,2.35,0.73,0,0,0,0,0,0,0.023,0.215,0.047,898,1
0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0.215,0.431,0,77,1
0.4,0.4,0,0.2,0.06,0.33,1.07,1,0.4,0.94,0.53,0,0,0,0,0,0,0.088,0.151,0.05,1045,1
0.77,0.38,0,0.57,0,0,0.38,0.38,0.19,1.15,1.34,0,0,0,0.19,0,0.027,0.027,0.191,0.054,921,1
0.05,0.05,0,0,0,0,0.28,0.11,0.17,0.92,0,0,0,0,0,0,0.019,0.099,0.079,0.009,1310,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0,0,25,1
0,0,0,0.84,0.28,0,0.28,0,0.56,0.28,0,0,0,0,0,0,0,0.05,0,0,150,1
0,0,0,0,0.91,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0.5,0.46,0,0.03,0,0.3,0.73,0.65,0.23,1.34,0.5,0,0,0,0,0,0.011,0.077,1.281,0.125,2413,1
0,0,0,0,0,0,1.05,0,0,2.64,1.58,0,0,0,0,0,0,0.19,0.475,0,131,1
0,0.55,0,0,0.55,0,0.55,0.55,0.55,1.66,0,0,0,0,0,0,0,0.255,0.34,0,202,1
0.48,0.2,0,0.2,0,0.41,1.04,0.13,1.11,1.04,0.06,0,0,0,0,0,0,0.105,0.305,0,966,1
0.95,0,0.95,0.95,0,0.47,0,0,0.47,0.95,0,0,0,0,0,0,0,0.791,0.452,0.113,723,1
0.25,0,0,0.51,0.25,0,0.76,0,0.25,0.51,0,0,0,0,0,0,0.044,0,0,0,153,1
0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0.26,0.26,0,0,0.26,0,0,0,0,0,0,0.306,0.043,0.043,0.35,885,1
0.93,0,0,0,1.86,0,2.8,0.93,0,1.86,0,0,0,0,0,0,0,0.164,0.164,0,133,1
0,0,40.13,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.185,0.061,0,434,1
0.32,0,0,0,0,0.64,0.97,0,2.58,1.94,0.64,0,0,0,0,0,0.233,0.058,0.116,0,240,1
0,0,0,0,0.49,0,0.99,0,0.49,2.97,0,0,0,0,0,0,0,0.082,0.165,0,225,1
0.43,0,0,0,0.86,0,0.43,0,0,4.76,0,0,0,0,0,0,0.14,0,0,0,144,1
0,0.08,0,0.25,0.08,0.08,0.76,0,1.6,0.5,0.42,0,0,0,0,0,0,0.047,0.157,0.329,2049,1
0,0.57,0,0,0,0.57,0.57,1.15,0,1.15,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0.409,1.023,0,122,1
0.14,0,0,0.58,0.14,0,0.14,0,0.29,1.02,0,0,0,0,0,0,0,0.097,0.024,0,217,1
0,0,0,0,0,0,0,0,0.43,1.3,0,0,0,0,0,0,0,0.161,0,0,114,1
0,0,0,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0.186,0,0,73,1
0.27,0,0,1.11,0.27,0,0.83,0,0.83,1.11,0.55,0,0,0,0,0,0,0,0,0,196,1
0.17,0,0.44,0,0,0,0.35,0.52,0.08,2.64,0,0,0,0,0,0,0.709,0.105,0,0,414,1
0,0,0,0.2,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0.223,0.478,490,1
0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0.7,0,0.47,0,1.65,1.65,0,0,0,0,0,0,0,0.037,0.037,0,576,1
0.26,0.08,0,0.08,0.08,0.08,1.15,0.08,0.35,2.21,0.17,0,0,0,0.08,0,0,0.044,0.162,0.014,753,1
0,0,0,0,0,0,1.29,0,0,5.19,0,0,0,0,0,0,0,0,0.208,0,53,1
0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,60,1
0.1,0.2,0,0.8,0.5,0.3,0.7,0.3,0.1,0.7,0.6,0,0,0,0,0,0,0.107,0.152,0.015,1351,1
0.08,0.08,0,1.02,0.25,0.17,0.59,0.17,0.25,0.42,0.85,0,0,0,0,0,0,0.065,0.118,0.013,1414,1
0.44,0.44,0,0,0,0,1.76,0,0,0.44,0,0,0,0,0,0,0,0.231,0.231,0,263,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.665,0,61,1
0,0,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0.124,0.062,0,65,1
0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,214,1
0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,1.91,0,0,0.265,0.885,0,288,1
0.18,0,0,0.36,0.06,0.06,0.54,0.3,0,1.15,0.84,0,0,0,0,0,0.01,0.052,0.167,0,442,1
0,0,0,0,0.14,0,0,0,0,2.02,0.14,0,0,0,0,0,0,0.053,0.08,0.484,1222,1
0,0,0,0.91,0,0,0.3,0.3,0.3,3.03,0,0,0,0,0,0,0,0.211,0.211,0.052,185,1
0.56,0,0,0.08,0,0.08,0.72,0.56,0.24,2.01,0,0,0,0,0,0,0,0.121,0.054,0,606,1
1.47,0,0,0,0,0,0,1.47,7.35,1.47,0,0,0,0,0,0,0,0,0.254,0,109,1
0,0,0,1.61,0,0,0.8,1.61,0,0,0,0,0,0,0,0,0,0,0,0,138,1
0,0.47,0,0,0.94,0,0.47,0.47,0,0.47,0,0,0,0,0,0,0,0.074,0,0,102,1
0.23,0.23,0,0.23,0.23,0.23,0.47,0,0,3.3,0,0,0,0,0,0,0,0.075,0.151,0,666,1
0.45,0.9,0,0,0,0,2.26,0,0.45,4.97,0,0,0,0,0,0,0,0.244,0.244,0.081,773,1
0,0,0,0.21,0.21,0,0,0,0,1.71,1.28,0,0,0,0,0,0,0,0.271,0.969,869,1
0.5,0.46,0,0.03,0,0.3,0.73,0.65,0.23,1.34,0.5,0,0,0,0,0,0.011,0.077,1.281,0.125,2413,1
0.5,0.4,0,0.03,0.13,0.3,0.7,0.54,0.27,1.45,0.37,0,0,0,0,0,0,0.071,0.5,0.11,2220,1
0,0.62,0,0.62,0,0.31,2.5,0,2.5,1.56,0,0,0,0,0,0,0,0.055,0.111,0.055,92,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.662,0,61,1
0,0.02,0,0,0,0,0.02,0,0.05,0.17,0,0,0,0,0,0,0,0.004,0.017,0.017,3271,1
0,0,0,0,1.04,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,61,1
0.05,0.3,0,0.05,0,0,0.3,0.2,0,0.75,0.15,0,0,0,0,0,0,0.036,0.118,0,583,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.338,0,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0,0,0,0,0.189,0,0,70,1
0.45,0.28,0,0.11,0.04,0.23,0.88,0.52,0.23,1.36,1,0,0,0,0,0,0,0.065,0.754,0.152,3033,1
0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.19,0.38,0,72,1
0,0,0,0,0.94,0,1.88,0,0,0.94,0,0,0,0,0,0,0,0,1.305,0,36,1
0.74,0.28,0,0.21,0,0.17,0.74,0.56,0.17,1.23,0.56,0,0,0,0,0.03,0.006,0.054,1.05,0.162,3084,1
0,0.49,0,0,0,0,0,0.49,0.49,0.49,0,0,0,0,0,0,0,0,0,0,330,1
0.27,0.27,0,0,0,0,0.27,0,1.08,0.27,0.27,0,0,0,0,0,0,0.225,0.496,0,578,1
0.14,0.18,0,0.14,0.18,0.18,0.46,0.61,0.89,1.87,0.46,0,0,0,0,0,0,0.101,0.109,0.062,2062,1
0,0,0,0,0.18,0,0.18,0.92,0,0.92,0,0,0,0,0,0,0,0.182,0,0,68,1
0.1,0.3,0,0.9,0.2,0.2,0.8,0,0,1,0.1,0,0,0,0,0,0,0.174,0.174,0.014,1200,1
0,0,0,0,0,0,0,0,0.96,0.48,0.96,0,0,0,0,0,0,0.133,0.267,0,242,1
0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0.187,328,1
0.67,0.16,0,0,0,0.16,1.69,0.5,0.33,1.35,0,0,0,0,0,0,0,0.061,0.278,0.03,268,1
0.28,0.28,0,0.28,0,0.28,0.56,0,0,3.09,0,0,0,0,0,0,0,0.284,0.094,0,339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,217,1
0.26,0.05,0,0.1,0,0.21,1.07,0,0,1.39,0,0,0,0,0,0,0,0.076,0.186,0.025,2288,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,95,1
0,0.35,0,0,0.35,0.7,0,0,0.7,1.77,0,0,0,0,0,0,0,0.113,0,0,183,1
0.1,0,0,0,0,0.1,1.3,1.1,0.3,1.2,0,0,0,0,0,0,0,0.141,0.056,0,1133,1
0,0,0,0,0.35,0.17,0.35,0,0.35,0.17,0.35,0,0,0,0,0,0,0.057,0.171,0,229,1
0,0.41,0,0.05,0,0,0.17,0.05,0.05,0.53,0.23,0,0,0,0,0,0,0.064,0.14,0,303,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.212,0.212,0,72,1
0,0,0,0,0,0,0.34,0,0,1.04,0.34,0,0,0,0,0,0,0.105,0.105,0,142,1
0.47,0.94,0,0,0,0,2.35,0,0.47,5.18,0,0,0,0,0,0,0,0.253,0.168,0.084,744,1
0,0.06,0,0.13,0,0.27,0.75,0.27,0,1.23,0.06,0,0,0,0,0,0.034,0.057,0.092,0.023,703,1
0,0,0,0,0,0.48,1.21,0,0.24,1.21,0,0,0,0,0,0,0,0.036,0.291,0.109,461,1
0,0,0,0,0,0.36,0.9,0,0.72,0.72,0,0,0,0,0,0,0,0,0.063,0,841,1
0.87,0.17,0,0.32,0,0.39,1.37,0.87,0.32,1.32,0.34,0,0,0,0,0.04,0.016,0.058,0.165,0.182,3498,1
0.25,0.25,0,0,0,0,1.51,0,0,1.01,0,0,0,0,0,0,0,0.082,0.124,0.124,210,1
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,13,1
0.51,0.17,0,0.34,0,0,0.68,0.17,0.17,2.05,0.68,0,0,0,0,0,0,0,1.961,0.025,660,1
0,0,0,0.64,0.32,0,0.32,0.32,0.32,3.24,0,0,0,0,0,0,0,0.104,0.157,0,139,1
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.714,0,0,0,104,1
0.76,0.19,0,0.12,0,0.25,1.52,0.31,0.38,1.26,0.44,0,0,0,0,0,0,0.085,0.235,0.064,1070,1
0.56,0,0,0.84,0,0.28,1.41,0,0,2.83,0.28,0,0,0,0,0,0,0.129,0.043,0,386,1
0.08,0.08,0,1.02,0.25,0.17,0.59,0.17,0.25,0.42,0.85,0,0,0,0,0,0,0.063,0.114,0.012,1407,1
0,0,0,0,0.21,0.21,0.21,0,0,0.64,0,0,0,0,0,0,0,0.126,1.269,0.412,1484,1
0.2,0.41,0,0,0,0,1.86,0.2,0.2,2.48,0,0,0,0,0,0,0,0.249,0.106,0,384,1
0.07,0.02,0,0.2,0,0,0.25,0.25,0.05,0.02,0.37,0,0,0,0,0,0.011,0.022,0.022,0,965,1
0,0,0,0,2.3,0.76,2.3,0,0.76,2.3,0,0,0,0,0,0,0,0,0,0,181,1
0.22,0.44,0,0.22,1.33,0.44,0.66,0.22,1.11,1.77,0,0,0,0,0,0,0,0.134,0.067,0,183,1
0,0,0,0.36,0,0,0.36,0,0,4.04,0,0,0,0,0,0,0,0,0.118,0,75,1
0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0.23,0,72,1
0,0.62,0,0,0,0,0.62,0,0.31,1.24,0,0,0,0,0,0,0,0.05,0,0,349,1
0,0,0,0.65,0.32,0,0.32,0.32,0.32,3.25,0,0,0,0,0,0,0,0.111,0.166,0,139,1
0.09,0.38,0,0.38,0,0,1.53,0.19,0,1.24,0,0,0,0,0,0,0.038,0.038,0.894,0.012,640,1
0,0.45,0,0.45,0.45,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0.281,0,0,135,1
0,0.41,0,0.2,0.2,0.2,0,0.2,0.83,0.62,0.62,0,0,0,0,0,0,0,0,0,175,1
0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,0,0,0,0,0,130,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.215,0,63,1
0.27,0,0,0,0,0,1.62,0.27,0,0.81,0.27,0,0,0,0,0,0,0,0.051,0.051,374,1
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0.352,0,0,43,1
0,0,0,0,0,0,1.02,0,0,2.56,1.53,0,0,0,0,0,0,0.189,0.473,0,131,1
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1
0.17,0,0,0.35,0.05,0.05,0.52,0.29,0,1.11,0.82,0,0,0,0,0,0.01,0.052,0.167,0,462,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0.21,0,54,1
1.26,0.42,0,0,0,0,0.42,0,0.42,1.26,0,0,0,0,0,0,0,0.067,0.472,0,108,1
0.58,0,35.46,0,0.58,0,0,0,0.58,1.74,0,0,0,0,0,0,0,0,0.239,0,207,1
0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.178,0.267,0.089,446,1
0.15,0.15,0,0,0,0,0.15,0.15,0,0.45,0,0,0,0,0,0,0.058,0.145,0,0,208,1
0,0.18,0,0,0.18,0.18,0.18,0,0,0.74,0,0,0,0.18,0,0,0,0.058,0.029,1.57,208,1
0,0,0,0,0,0,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,0.42,1.28,0,0,0,0,0,0,0,0.159,0,0,117,1
0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0.466,92,1
0.37,0.75,0,0,0,0.37,2.65,0,0.37,4.54,0.37,0,0,0,0,0,0,0.196,0.196,0.065,1000,1
0,0,0,0,0.65,0,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,0,118,1
0.1,0,0,0.1,0.1,0,0.64,0,0,0,0.75,0,0,0,0,0,0,0.049,0.065,0,329,1
0,0.54,0,0,1.09,0,0.54,0.54,0.54,1.64,0,0,0,0,0,0,0,0.241,0.321,0,212,1
0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0,23,1
0.17,0,0,0,0.17,0,0,0,0,0,0.34,0,0,0,0,0,0,0.026,0,0,145,1
0,0,0,0,0,0,0.31,0,0.31,0.62,0,0,0,0,0,0,0,0.05,0,0,113,1
0.46,0,0,0.46,0,0.23,0,1.61,0,0.69,1.61,0,0,0,0,0,0,0.037,0.112,0,354,1
0.11,0.22,0,0.45,0,0.11,0.34,0.22,0,1.25,0.45,0,0,0,0,0,0.018,0.17,0.132,0,666,1
0,0.81,0,0,0.98,0,0.81,0,0.49,1.3,0,0,0,0,0,0,0,0.246,0.673,0,640,1
0,0,0,0.65,0.32,0,0.32,0.32,0.32,3.25,0,0,0,0,0,0,0,0.112,0.169,0,139,1
0,0,0,0,1.04,0,1.04,0,0,2.09,0,0,0,0,0,0,0.061,0.246,0.061,0.061,146,1
0,0,0,0,1.96,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,74,1
0,0.64,0,0,0,0,0.64,0,0.32,1.29,0,0,0,0,0,0,0,0.053,0,0,334,1
0,0.21,0,0,0.21,0.43,0.87,0,0.43,1.09,0,0,0,0,0,0,0,0.032,0.128,0.128,501,1
0.54,0.13,0,0.16,0,0.24,1.11,0.38,0.19,0.81,1.14,0,0,0,0,0.02,0,0.086,0.15,0.159,3313,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0.212,0,53,1
0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1
