@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,1
0,1.49,0,0,0,2.98,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.548,1
0.45,0.68,0,1.92,0,0.56,0,0.22,1.81,0.22,2.38,0,0.22,0,0,0,0,0,0,0,0.11,0,0.574,3.155,1
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.546,2.3,1
0,2.43,0,1.21,0,0.6,0.6,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,4.031,1
0.08,0.08,0,0.85,1.02,0.25,0.59,0.17,0.59,0.25,1.61,0,0.08,0,0,0,0,0,0,0,0.08,0.08,0.394,7.54,1
0.26,0.46,0,0.53,0,0,0.19,0.26,0.73,0.26,3.78,0,0.26,0,0,0,0,0,0,0,0,0,0.449,13.235,1
0,0,0,0,0,1.47,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,72,1
0.4,0,0,0.2,0.6,0.2,0.2,0.2,1.2,0.4,2.21,0,0.6,0,0,0,0,0,0,0,0,0,1.453,3.946,1
0.17,0.26,0,0.43,0.6,0.43,0.69,0.26,1.3,0.69,2.43,0,0.17,0,0,0,0,0,0,0,0.08,0,0.256,6.142,1
0,0,0,0,0.79,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,2.913,1
0.17,0,0,1.47,0.35,0,0.05,0.05,0.52,0,4.17,0,0.05,0,0,0,0,0,0,0,0,0,0.01,1.79,1
0.46,0.93,0,0.46,0,0,0,0,2.33,0.46,1.86,0,0,0,0,0,0,0,0,0,0,0,1.683,57.076,1
0.52,0,0,0.26,0,0.26,0.52,0.26,0,0.79,1.32,0,0.52,0,0,0,0,0.26,0,0,0,0,0.326,5.549,1
0.4,0,0,0.8,0,0.4,0,1.2,2.8,0.4,4,0,1.2,0,0,0,0,0,0,0,0,0,0.105,1.194,1
0,0,0,0,0,0,0,0,0,0.62,1.25,1.87,0,0,0,0,0,0,0,0,0,0,1.285,6.722,1
0,0.31,0,0,0.1,0,0.21,0,0.52,0.21,2.53,0.31,0.1,0,0,0,0,0,0,0,0,0,0.887,3.446,1
1.18,0.39,0,0,0.98,0.19,1.38,0,0.98,0.98,2.56,0,1.38,0,0,0,0,0,0,0,0,0,0.766,6.652,1
0,0,0,0,0.27,0,0.82,0,0.27,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.037,2.666,1
0,0.19,0,0.68,0.09,0.09,0.29,0.48,0.77,0.58,3.21,0,0.09,0,0,0,0,0,0,0,0,0,0.06,1.597,1
0.31,0.31,0,0,0,0.31,0.31,0.31,0.31,0.94,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.89,12.382,1
0.08,0,0,0.16,0,0,0,0,0.23,0.08,0.4,0,0,0,0,0,0,0,0,0,0,0.16,0.406,2.811,1
0,0,0,0,0,0.23,0,0,0.47,0.23,2.38,0,0.47,0,0,0,0,0,0,0,0,0,0.197,5.038,1
0,0.45,0,0.45,0.45,0.45,0,0,0.45,0,1.8,0,0,0,0,0,0,0.45,0,0,0,0,0.21,2.368,1
0,0,0,0,0,0,0,0,1.36,0.68,4.76,0,0,0,0,0,0,0,0,0,0,0,1.255,2.818,1
0.51,0.17,0,1.7,0.34,0,0.85,0,0.68,0.17,2.9,0,1.36,0,0,0,0,0,0,0,0,0,0.387,11,1
0,0,0,0,0,0,0.93,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.536,2.166,1
0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,14.5,1
0,0,0,0.55,0.37,0.18,0,0,0.18,0,0.74,0,0,0,0,0,0,0.55,0,0,0,0,0,2.326,1
0,0,0,0,1.2,0,0,0,0,0,1.2,0,3.61,0,0,0,0,0,0,0,0,0,0.421,3.454,1
0,0,0,1.13,0.56,0.56,0,0,1.13,3.97,2.84,0,0,0,0,0,0,0,0,0,0,0,0.768,11.685,1
0,0,0,0.88,0.14,0,0.88,0,0.73,0,2.2,0,0.29,0,0,0,0,0,0.58,0,0,0,0.388,2.264,1
0.76,0.19,0,0.19,0.12,0,0.76,0.25,1.52,0.38,2.98,0,0.76,0,0,0,0,0,0,0,0.12,0,0.439,3.702,1
0,0,0,0,0,0,0,0,0,1.05,3.15,0,0,0,0,0,0,0,0,0,0,0,0.365,3.343,1
0,0,0,0,0.55,0,0,0.55,0.27,1.1,2.49,0,0.27,0,0,0,0,0,0,0,0,0,0.582,2.309,1
1.01,0.33,13.63,0,0.67,0,1.34,0,0.67,0.5,2.02,0,1.17,0,0,0,0,0,0,0,0,0,0.613,9.652,1
0,0,0,0,0,0,0,0.68,0.68,0,3.4,0,0.68,0,0,0,0,0,0,0,0,0,0.238,2.232,1
0,0.79,0,0,0,0,0,0,0,0.79,3.96,0,0,0,0,0,0,0,0,0,0,0,0.268,2.815,1
0.68,0.68,0,0.68,0,2.73,0,0,2.05,0,4.1,0,0.68,0,0,0,0,0,0,0,0,0,1.244,2.472,1
0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.034,2.588,1
0,0,0,0,0,0,0,0,1.33,1.33,2.66,0,0,0,0,0,0,0,0,0,0,0,1.326,2.2,1
0,0,0,0.14,0,0.14,0.57,0.14,0,0.86,0.57,0,0,0,0,0,0,0,0,0,0,0,0.826,5.456,1
0,0.56,0,2.25,0,1.12,0,0,0.56,0.56,3.95,0,0,0,0,0,0,0,0,0,0,0,1.13,4.875,1
0.74,0.74,0,0,0,0.37,0.37,1.12,1.12,0,2.99,0,0.37,0,0,0,0,0,0,0,0,0,0.061,4.727,1
0,1.11,0,0,0,0,0,0.55,0,3.35,0.55,0,0,0,0,0,0,0,0,0,0.55,0,1.429,2.861,1
0.9,0,0,0.9,0,0.9,0,0,0,0,5.45,2.72,0,0,0,0,0,0,0,0,0,0,2.143,10.125,1
0,0,0,0.64,0,0,0,0.64,0.64,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0.093,2.755,1
0,0.26,0,0.26,0.26,0.08,0.53,0.26,0.71,0.88,1.86,0,0.35,0,0,0,0,0.08,0,0,0,0,0.353,3.591,1
0,0.57,0,1.14,0.57,2.28,0,0,0.57,0,3.42,0,0,0,0,0,0,0,0,0,0,0,0.487,16.217,1
0.48,0.2,0,0.27,0.2,0,0.27,0.41,1.04,1.11,2.37,0,0.69,0,0,0,0,0,0,0,0.06,0,0.75,3.401,1
0.1,0.1,0,0.61,0.3,0.4,1.42,0.1,0.5,0.1,2.23,0,0.3,0,0,0,0,0,0.1,0,0,0,1.01,3.199,1
0.14,0.14,0,0,0,0,1.03,0.14,0.59,0,2.36,0,0.44,0,0,0,0,0,0,0.29,0,0,0.153,2.686,1
0,0,0,0,1.29,0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,1.179,1.8,1
0,0,0,0,1.1,0.36,0,0.36,0.36,0.36,2.21,0,0,0,0,0,0,0,0,0,0,0,0.435,2.932,1
0,0.55,0,2.23,0.55,0,0,0.55,0,0,1.67,0,0.55,0,0,0,0.55,0,0,0,0,0,0.088,2.571,1
0,0.23,0,1.18,0,0.23,0.7,0,0.47,0.23,2.83,0,0.47,0,0,0,0,0,0,0,0,0,0.072,2.438,1
0,0.81,0,2.03,0,0,0,0,0.81,0.4,3.65,0,0.4,0,0,0,0,0,0,0,0,0,0,3.192,1
0.45,0,0,0.68,0.45,0,0,0.22,0,0,1.83,0,0,0,0,0,0,0,0,0,0.91,0,0.187,3.184,1
0.34,0.17,0,1.38,0.69,0.17,0,0,0.86,1.55,2.94,0,0,0,0,0,0,0,0,0,0,0,0,4.792,1
0,0,0,0,0.6,0,0.6,0,1.8,0.3,2.7,0,0.6,0,0,0,0,0,0,0,0,0,0.189,1.932,1
0.14,0.29,0,0.88,0.29,0,1.47,0.14,1.91,0.29,2.35,0,0.29,0,0,0,0,0,0,0,0,0,1.004,6.602,1
0.05,0,0,0.23,0.17,0.05,0,0.65,0.82,0.76,1.53,0,0.05,0,0,0,0,0,0,0,0,0,0.102,1.493,1
0.49,0.28,0,0.09,0.11,0.02,0.42,0.23,0.89,0.16,3.23,0,0.51,0,0,0,0,0,0,0,0,0,0.391,5.783,1
0,0.9,0,0,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0,0,0,0,0,0.165,6.266,1
0,0,0,0,0,0,0,1.2,0,6.02,1.2,0,0,0,0,0,0,0,0,0,0,0,1.443,3.782,1
0,1.51,0,0.75,0,0,0.75,0,2.27,0,0.75,0,0,0,0,0,0,0,0,0,0,0,2.249,105.8,1
0.27,0,0,1.11,1.11,0.27,0,0,0.83,0.83,1.38,0,0,0,0,0,0,0,0,0,0,0,0.638,2.512,1
0,0.54,0,2.19,0,1.09,0,0,0.54,0.54,3.84,0,0,0,0,0,0,0,0,0,0,0,1.045,5.047,1
0,0,0,1.17,0,0,0,0,0.39,0.39,2.73,0,0,0,0,0,0,0,0,0,0,0,0.869,4,1
0,0.57,0,0.14,0.14,0,0.14,0,0.43,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0.156,1.394,1
0.8,0,0,1.6,0,0,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,1.566,2.638,1
0,1.26,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0.416,9.785,1
0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0.273,5.75,1
0,0.56,0,2.25,0,1.12,0,0,0.56,0.56,3.95,0,0,0,0,0,0,0,0,0,0,0,1.32,5.135,1
0.34,1.03,0,1.03,0,2.41,0,2.06,2.06,0,4.13,0,0,0,0,0,0,0,0,0,0,0,0,1.888,1
0,0,1.33,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.684,3,1
0,0,0,0.72,0,0,1.69,0.48,1.21,0.24,2.91,0,0.24,0,0,0,0,0,0,0.24,0,0,1.021,7.092,1
0,0,0,0.62,0,0,0,0,0,0.62,1.24,0,0,0,0,0,0,0,0,0,0,0,1.055,2.033,1
0,0,0,2.5,0,0,0,0,0,1.25,5,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1
0,0,0,0,0,0,0.93,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.561,2.166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,0.797,9.29,1
0.17,0,0,0.43,0.08,0.08,0.08,0,0.6,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0,0.088,4.16,1
0.86,0,0,0,0,0,0,0,0,0.86,4.31,0,0,0,0,0,0,0,0,0,0,0,0.928,2.409,1
0,0.18,0,0.73,0.73,0.73,0.83,0.27,0.64,0.09,1.38,0,0.18,0,0,0,0,0,0,0,0,0,0.432,8.445,1
0.2,0.1,0,1.1,0.2,0,0,0.3,1.1,0.4,2.61,0,0,0.1,0,0,0,0,0,0,0.1,0,0.53,9.781,1
0,1.12,0,0.56,0.56,1.12,0,0.56,2.25,2.25,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0,0,0,0.76,0,0.5,0,0,0.25,0,2.03,0,0,0,0,0,0,0,0,0,0.5,0,0.412,2.441,1
0,0,0,0,0,0,0,0,0,0.92,1.85,0.46,0,0,0,0,0,0,0,0,0,0,0.142,1.636,1
1.23,0,0,0,0.46,0,0,0,0.3,0,1.84,0,1.23,0,0,0,0,0,0,0,0,0,0.52,4.33,1
0.5,0.43,0,0.14,0.03,0,0.54,0.28,0.65,0.21,2.96,0,0.54,0,0,0,0,0,0,0,0,0,0.439,6.683,1
0.09,0,0,0.36,0.09,0,0.09,0,0.73,0,2.01,0,0.09,0,0,0,0,0,0,0,0,0,0.257,3.689,1
0,0.55,0,0.55,0,0,0,0,1.11,1.11,1.66,0,0,0,0,0,0,0,0,0,0,0.55,0.484,8.375,1
0,0,0,0,0,0.36,0,0,0,0.36,3.3,0,0,0,0,0,0,0,0,0,0,0,0.053,18.37,1
0,0.41,0,2.06,0,1.65,0,0,0,2.47,2.47,0,0,0,0,0,0,0,0,0,0,0,0.199,15.892,1
0,0,0,0,0,0,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0,4.5,1
0,0.62,0,0,0.62,0,0,0.31,2.5,2.5,5.32,0,0.62,0,0,0,0,0,0,0,0,0,0.111,1.672,1
0,0,0,0.64,0.64,0.32,0,0,0.32,0.32,2.27,0,0.32,0,0,0,0,0,0,0,0,0,0,1.494,1
0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0.6,0,2.465,1
0.19,0,0,0,0.19,0,0,0.19,0.19,0.38,1.14,0,0,0,0,0,0,0,0,0,0,0,0,2.383,1
0,0,0,0,0,0.45,0.45,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0.063,4.735,1
0.65,0.49,0,0.32,0.16,0,0.65,0.16,1.3,1.14,3.6,0,0.49,0,0,0,0,0,0,0,0,0,0.925,5.833,1
0,0,0,1.66,0.41,0,0,0,0.41,0.41,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.35,1
0.26,0.72,0,0,0.19,0.06,0.72,0.72,0.79,0.59,3.5,0,0.06,0,0,0,0,0,0,0,0.06,0,0.101,4.398,1
0.36,0.29,0,0,0.58,0.07,0.66,0.14,1.39,0.14,2.35,0.07,0.29,0,0,0,0,0,0,0,0,0,0.319,4.689,1
0.41,0,0,0.41,0.61,0,0.2,0.2,1.44,0.41,1.65,0,0.61,0,0,0,0,0,0,0,0,0,1.689,4.913,1
0.86,0,0,0,0,0,0,0,0.43,0.86,3.47,0,0,0,0,0,0,0,0,0,0,0,1.765,7.059,1
0,2.08,0,3.12,0,1.04,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0.263,1.428,1
0,0,0,0.63,0.63,0.31,0,0,0.31,0.31,2.55,0,0.31,0,0,0,0,0,0,0,0,0,0,1.515,1
0,0,0,0,0,0,0,0,1.29,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,4.23,1
2.12,0,0,0.53,0.53,0,0,0,1.59,1.59,6.91,0,0.53,0,0,0,0,0,0,0,0,0,0.28,2.823,1
0.46,0,0,0,0,0,0,0,1.38,0,2.77,0,0,0,0,0,0,0,0,0,0.46,0,0.081,3.4,1
0,0.72,0,0,0.36,0,0.72,0.36,0.72,0.36,1.08,0,0,0,0,0,0,0,0,0,0,0,1.203,18.4,1
0,0,0,0,0.6,0,0.6,0,1.81,0.3,2.72,0,0.6,0,0,0,0,0,0,0,0,0,0.19,2.03,1
0.1,0.2,0,0.8,0.8,0.5,0.8,0.3,0.7,0.1,1.31,0,0.1,0,0,0,0,0,0,0,0,0,0.488,8.55,1
0.22,0,0,0,0.11,0.11,0.22,0.11,0.22,0.44,4.68,0,1.11,0,0,0,0,0,0,0,0,0,0.775,5.782,1
0,0,0,0,0,0,0,0,1.29,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,4.23,1
0,0,0,0,0,0.86,0,0,0,0.86,3.47,0,0,0,0,0,0,0,0,0,0,0,0.457,2.75,1
0.14,0.14,0,0,0,0,1.17,0.14,0.58,0.14,2.35,0,0.44,0,0,0,0,0,0,0.29,0,0,0.204,2.962,1
0.08,0,0,1.52,0.33,0,0.67,0.25,0.67,0.08,1.86,0,0.08,0,0,0,0,0,0,0,0.16,0,0.356,11.32,1
0,0.55,0,0.55,0.55,0,1.94,0,1.39,0.27,2.5,0,0.55,0,0,0,0,0,0,0,0,0,0.273,6.641,1
0,0,0,1.32,0,0.44,0,0,0,0,4.42,0,0.44,0,0,0,0,0,0,0,0,0,0.301,2.787,1
0,0,0,0.97,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,3.95,1
0.19,0,0,0.87,0.48,0.09,0.09,0.48,0.68,0.29,3.51,0,1.36,0,0,0,0,0,0,0,0,0,0.045,2.133,1
0,0.16,0,0.16,0.16,0,1.3,0.32,0.48,1.95,0.81,2.93,0.81,0,0,0,0,0,0,0,0,0,0.134,5.216,1
0.1,0,0,0.1,0.03,0,0,0.1,0.43,0.37,0.43,0,0,0,0,0,0,0.2,0,0,0,0.03,0.034,4.93,1
0,0.82,0,1.14,0.32,0,0,0,2.13,0.16,1.47,0,0.32,0,0,0,0,0,0,0,0,0.16,0,2.257,1
0,0.39,0,0.39,0,0.19,0.19,0,0.39,0,0.59,0,0.39,0.59,0,0,0,0,0,0,0,0,0.174,4.965,1
0,0,0,0,0,1.61,0,0,1.61,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.23,4.941,1
0.82,0,0,0.41,0,0.41,0.41,1.65,0.41,2.47,1.23,0,0.82,0,0,0,0,0,0,0,0,0,0.53,6.404,1
0,0,0,0,0,0,0,0,2.53,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,3.642,1
0,0,0,0,0,0.34,0,0,0.34,0.68,0.68,0,0,0,0,0,0,0,0,0,0.34,0,0.224,2.257,1
0,0,0,0.38,0.38,0.38,0,0.38,0,0.38,3.87,0,0.38,0,0,0,0,0,0,0,0,0,0.123,2.062,1
0.62,0,0,0,0,0.62,0,0,3.1,0,5.59,0,0.62,0,0,0,0,0,0,0,0,0,0.517,3.363,1
0,0.72,0,2.89,0,0,0,0.72,0.72,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.379,1
0.9,0,0,0,0,0.9,0,0,0,0,1.81,0,0.9,0,0,0,0,0,0,0,0,0,0.546,2.818,1
0.1,0.2,0,0.8,0.8,0.5,0.8,0.3,0.7,0.1,1.31,0,0.1,0,0,0,0,0,0,0,0,0,0.49,8.55,1
0.6,0,0,1.21,0,0.6,0,0,0.6,0,3.65,0,0.6,0,0,0,0,0,0,0,0,0,0.101,3.217,1
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,1.081,2.3,1
0.17,0.22,0,0.11,0.22,0.05,0,0.11,1.02,0,3.46,0,0.34,0,0,0,0,0,0,0,0,0,0.441,4.945,1
0,1.65,0,0,0,1.65,0,0.82,0,0.82,3.3,0,0,0,0,0,0,0,0,0,0,0,1.36,15.5,1
0,0,0,4.25,0,0.7,0,0,0,2.83,4.96,0,0,0,0,0,0,0,0,0,0,0,0.38,1.153,1
0,0,0,0.4,0.2,0,0,0,0,0,2.45,4.49,0,0,0,0,0,0,0,0,0,0,0.382,7.538,1
0.11,0.22,0,0.45,0.45,0,1.02,0.11,0.34,0,3.53,0,0.45,0,0,0,0,0,0,0,0.11,0,0.265,4.215,1
0,0.43,0,0.43,0,0.86,1.3,0,1.3,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,4.297,1
0,0,0,0,0,0,0,0,0,0,1.69,2.25,0,0,0,0,0,0,0,0,0,0,0.394,3.537,1
0.66,0,0,0,0,0,0,0,0,1.98,1.32,0,0,0,0,0,0,0,0,0,0,0,2.205,3.184,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424,4.125,1
0,0.13,0,0,0.13,0,0.13,0,0.4,0.27,1.09,10.38,0,0,0,0,0,0,0,0,0,0,0.364,13.884,1
0,0,0,0.33,0,0.33,1.33,0,0.66,0.33,2.67,0,0,0,0,0,0,0.33,0,0,0,0,0.057,5.279,1
0,0,0,0.55,0,0,0,0,0,0.55,1.67,0,0,0,0,0,0,0,0,0,0,0,0.893,2.122,1
0.77,0.38,0,0,0.57,0,1.15,0,0.38,0.19,2.11,0,0.77,0,0,0,0,0,0.19,0,0,0,0.437,14.406,1
1.06,0,0,1.06,0,0.7,0,0,0.7,0.7,6,0,0.35,0,0,0,0,0,0,0,0,0,0.381,2.021,1
0.14,0.14,0,0,0,0,1.03,0.14,0.59,0,2.36,0,0.44,0,0,0,0,0,0,0.29,0,0,0.153,2.686,1
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,3.907,13.928,1
0.46,0,0,0,0,0,0,0,1.38,0,2.77,0,0,0,0,0,0,0,0,0,0.46,0,0.081,3.4,1
0.1,0,0,0.1,0.1,0.1,0.1,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,1.901,1
2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666,1
0.87,0.17,0,0,0.32,0,0.29,0.39,1.37,0.32,3.47,0,0.84,0,0,0,0,0,0,0,0,0.02,0.639,3.697,1
0.1,0.5,0,0.3,0.2,0,0.1,0,1.6,0,3.81,0,0.1,0,0,0,0,0,0,0,0,0,5.942,5.838,1
0.16,0.24,0,0.41,0.58,0.49,0.66,0.24,1.24,0.82,2.32,0,0.16,0,0,0,0,0,0,0,0.08,0,0.25,5.872,1
0.34,0,0,1.02,0,0,0.68,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.899,667,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,2.28,0,0.32,0,0,0,0,0,0,0,0,0,0,1.494,1
0,0.34,0,0.34,0,0.17,0,0.17,0,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.315,6.364,1
0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.941,1
0,0,0,0,0,1.15,0,1.15,0.76,0.38,4.61,0,0,0,0,0,0,0,0,0,0,0,0.486,1.608,1
0,0,0,0,0.7,0.35,0,0.35,1.06,0.7,2.12,0,0.7,0,0,0,0,0,0,0,0,0,0.061,2.302,1
0,0.33,0,1.65,0.33,0.66,0,0.16,0.99,0.82,2.81,0,0.33,0,0,0,0,0.16,0,0,0,0,0.252,6.269,1
0,0,0,1.78,0.44,0,0,0,0.44,1.33,2.23,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1
0,0.48,0,0.48,0,0,0,0,0.96,0,2.88,0,0,0,0,0,0,0,0,0,0.48,0,0.084,3.2,1
0,0.09,0,1.04,0.09,0.09,0.79,0.04,0.29,0,1.53,0,0.04,0,0,0,0,0,0,0,0,0,0.431,3.37,1
0.52,1.31,0,2.9,0.26,0.79,0,1.05,1.58,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0.046,2.934,1
0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0.07,0.37,0,0.51,0.29,0.07,0.07,0.07,1.48,0,3.55,0,0.14,0,0,0,0,0,0,0,0,0,0.159,3.456,1
0,0,0,2.94,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0.671,4,1
0,0,0,0.81,0,0,0,0,0,0,3.27,1.63,0,0,0,0,0,0,0,0,0,0,0.26,13.5,1
0,0,0,0,0,2.1,0,0,1.05,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,2.695,1
0,0,0,1.91,0,0.31,0,0.63,1.59,0,3.19,0,0,0,0,0,0,0,0,0,0.63,0,0.323,2.15,1
0,0,0,0,1.12,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,3.75,1
0,0,0,0.31,0,0.15,0.63,0.15,0,1.11,0.79,0,0,0,0,0,0,0,0,0,0.15,0,0.862,5.423,1
0,0.17,0,0.68,0.17,0.68,0,0,0.17,1.03,3.44,0,0,0,0,0,0,0,0,0,0.17,0,0.056,2.26,1
0,0,0,0,0,1.07,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,1.07,0,0.145,1.823,1
0,0,0,0.26,0,0.26,0,0,0,0.26,0,17.1,0,0,0,0,0,0,0,0,0,0.26,0.369,13.82,1
0.05,0.05,0,0.34,0,0,0.57,0,0.28,0.17,1.04,0,0.05,0,0.05,0,0,0,0,0,0,0,0.089,4.924,1
0,0.11,0,1.18,0.47,0.23,0,0.11,0.95,2.14,1.9,0,0.11,0,0,0,0,0,0,0,0.11,0,0.434,8.026,1
0.59,0,0,0,0,0,0,0,1.18,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0.109,3,1
0,0.69,0,0.51,0,0.17,0,0,0.34,0,2.59,0,0.17,0,0,0,0,0.34,0,0,0,0,0.079,2,1
0,1.36,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.17,9.411,1
0.17,0,0,0.43,0.08,0.08,0.08,0,0.6,0,1.2,0,0.08,0,0,0,0,0,0,0,0,0,0.092,4.16,1
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,5.844,1.666,1
0.14,0.29,0,0.88,0.29,0,1.47,0.14,1.91,0.29,2.35,0,0.29,0,0,0,0,0,0,0,0,0,1.003,6.602,1
0.12,0.12,0,1.34,0.12,0,0,0.36,0.85,0.24,2.33,0,0,0,0,0,0,0,0,0,0.12,0,0.041,2.351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,3.111,1
0,0,0,0,1.06,1.06,0,0,1.06,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,4.909,1
0,0,0,0,0,0,0,0.68,0.68,0,3.4,0,0.68,0,0,0,0,0,0,0,0,0,0.232,2.232,1
0.44,0,0,0.44,1.32,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0.444,2.413,1
0,0,0,1.9,0,0.95,0,0,0.95,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0.147,1.4,1
0.15,0,0,0.61,0,0.3,0.92,0.76,0.92,0,1.23,0,0.15,0,0,0,0,0.15,0,0,0,0,0.181,9.744,1
0.56,0,0,2.25,0,0,0,0,0,0.56,1.69,0,0,0,0,0,0,0,0,0,0,0,0.91,2.283,1
0.1,0.3,0,0.2,0.9,0.2,0.8,0.2,0.8,0,2.2,0,0.2,0,0,0,0,0,0,0,0,0,0.307,6.937,1
2.32,0,0,1.55,0,0,0,0,0.77,0.77,2.32,0,0.77,0,0,0,0,0,0,0,0,0,0.671,129.5,1
0,0.26,0,0.26,0.43,0.08,0.43,0.26,0.69,0.86,1.82,0,0.26,0,0,0,0,0.08,0,0,0,0,0.444,3.138,1
0.14,0.14,0,0.29,0.29,0,0,0.29,0,0.87,3.66,0,0,0,0,0,0,0,0,0,0,0,0.265,3.121,1
0.09,0.49,0,0.29,0.19,0,0.09,0,1.58,0,3.76,0,0.09,0,0,0,0,0,0,0,0,0,5.831,6,1
0,0,0,1.26,0,2.53,1.26,1.26,1.26,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0.537,72.5,1
0.62,0.62,0,0,1.86,0,0,0,0.62,0,2.48,0,0,0,0,0,0,0,0,0,0,0,2.295,5.166,1
0,0,0,0,0,1.61,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.804,2.466,1
