@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.99,0.19,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.548,4.965,1
1.12,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,2.403,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,1
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.114,1
0.26,0.26,0,0,0.26,0.26,7.33,0,0,0,0,0,0,0,0,0,0.022,12.454,1
0.9,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0.612,10.125,1
0,0.98,0.98,0,0.98,0,0,0.98,0,0,0,0,0,0,0,0.98,0,2.95,1
0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.244,5.431,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.558,1
0.08,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.013,4.07,1
1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.266,2,1
0.16,0.16,0.16,0,2.13,0,0,0.49,0,0,0,0.32,0,0,0,0,0.67,4.835,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,3.6,1
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891,1
1.55,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.12,2.666,1
0.09,0.29,0.39,0.58,0.87,4.1,0,0,0,0,0,0,0,0,0,0,0.151,6.813,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1
0.62,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,3.39,1
0.41,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.064,1.915,1
0,0.68,0,0,0.68,3.42,0,0,0,0,0,0,0,0,0,0,0.519,3.737,1
0.19,0.38,0,0,0,0.38,0,0.19,0,0,0,0,0,0,0,0,1.121,1021.5,1
0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,7.82,1
0,1.28,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,102.666,1
0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.094,4.111,1
0.69,0.69,0.34,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0.055,5.175,1
0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1
0,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,1.348,1
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0.25,1.46,0.34,0,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0.258,5.297,1
1.08,0.29,0.29,0,0.09,0.19,0,0,0,0,0,0,0,0,0,0.09,0.154,8.323,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.266,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,1
0.47,0.47,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,1.102,1
0.43,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,2.81,1
0.76,0.08,0.17,0,0.25,0.17,0,0,0,0,0,0,0,0,0.08,0.08,0.118,7.55,1
0.34,0.65,0.3,1.27,0.23,0,0,0,0,0,0,0,0,0,0,0,1.281,7.202,1
0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.739,1
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,9.29,1
0.47,0.76,0.26,1.23,0.1,0,0,0,0,0,0,0,0,0,0,0,0.858,5.928,1
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.02,1
0.37,0.31,0.25,0.37,0.37,0.69,0,0,0,0,0,0.12,0,0,0,0,0.234,3.675,1
0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,2.777,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0.42,0.52,0,0.1,0.21,0.42,0.31,0,0,0,0,0,0,0,0,0,0.032,3.446,1
0.35,0.17,0,0.08,0.53,0,0,0,0,0,0,0,0,0,0,0,0.109,4.896,1
0.31,0.1,0.1,0.1,2,0.31,0,0,0,0,0,0,0,0,0,0,0.182,8.851,1
0.18,0.55,0.18,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.029,2.166,1
0,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.171,2.592,1
0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,3.066,1
0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,2.22,1
0,0,0,0,0.88,0,0,0,0,0,0,0.88,0,0,0,0,0,1.512,1
0.72,0.93,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.199,14.301,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,4.1,1
0.76,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,2.441,1
0.9,1.8,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0.162,69.727,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,2.322,1
0,0.86,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.063,4.297,1
0,1.26,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,8.476,1
0.51,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.559,1
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,3.125,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.156,1.688,1
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,3.836,1
0,1.56,0,0,1.56,0,0,0,0,0,0,1.56,0,0,0,0,0.183,11.714,1
0.13,1.5,0,0,0.27,0,10.38,0,0,0,0,0,0,0,0,0,0.064,13.884,1
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,2.446,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,2.953,1
0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,2.9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0.44,1.54,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.114,9.1,1
0.17,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0.163,1.796,1
0.59,0.39,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.308,6.047,1
0.4,0.05,0,0,0.17,0.05,0,0,0,0,0,0,0,0.11,0,0,0.079,4.913,1
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1
0.29,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,2.468,1
0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.334,5.838,1
0.84,0.28,0.28,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0.043,3.979,1
0.71,0.81,0.1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0.397,3.166,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,1.05,0,0,1.293,1
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.823,1
0,0,0.47,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0.295,3.361,1
0.58,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,1.67,1
0.64,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,3.756,1
1.23,0.49,0.24,0,0.9,0.16,0,0,0,0,0,0,0,0,0,0,0.228,6.544,1
0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.15,2.428,1
0.79,0.84,0.18,0.09,0.89,0.04,0,0,0,0,0,0,0,0,0,0.04,0.109,5.759,1
0.18,0.12,0.06,0.06,0,0.24,0,0,0,0,0,0,0,0,0,0,0.167,1.74,1
1.31,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0.068,3.173,1
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,1
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0.51,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2.593,1
0.65,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.463,2.44,1
0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,3.025,1
0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678,1
1.07,0.8,0.26,0,0.62,0.17,0,0,0,0,0,0,0,0,0,0,0.185,6.815,1
0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.091,1.39,1
0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0.239,3.338,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,1
0.54,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1.969,1
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.179,1
0.35,0.8,0.28,1.19,0.24,0,0,0,0,0,0,0,0,0,0,0,0.528,6.152,1
0.29,0.58,0.09,0.87,0,0.68,0,0,0,0,0,0,0,0,0,0,0.224,4.285,1
0.75,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.034,4.2,1
1.1,0.27,0.27,0,0.09,0.18,0,0,0,0,0,0,0,0,0,0.09,0.135,8.445,1
0.47,2.38,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.799,36.642,1
0.14,0,0,0,0,2.31,7.97,0,0,0,0,0,0,0,0,0,0.08,15.086,1
0.29,0.29,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.05,3.075,1
0.48,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0.48,0.467,9.56,1
0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.7,0.35,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.061,1.88,1
1.55,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.121,2.666,1
0.27,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.031,3.816,1
0.22,2.75,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.229,4.444,1
0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.826,1
0.72,0.43,0.29,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0.023,5.133,1
0.83,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,2.512,1
1.01,0.1,0.3,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0.1,0.158,8.55,1
0.68,0.68,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,2.472,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,5.5,1
1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,4.818,1
0.35,0,0.35,0,0.7,2.82,0,0,0,0,0,0,0,0,0,0,0,2.917,1
0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.201,12.904,1
0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0.34,3.761,1
0,0.54,0.54,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1.325,1
0.63,0.63,0.31,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.127,5.241,1
0,0,0.52,0,1.04,1.04,0,0,0,0,0,0,0,0,0,0,0.269,5.787,1
0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.045,7.178,1
0,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0,2.909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.833,1
0.3,0.15,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.025,1.377,1
0.71,0.81,0.1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0.396,3.186,1
0.29,0,0.58,0,0.87,2.61,0,0,0,0,0,0,0,0,0,0,0,4.892,1
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,3.8,1
0,0,0,0,1.89,0,9.48,0,0,0,0,0,0,0,0,0,0,25.22,1
0.58,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,2.529,1
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,3.4,1
0.32,0,0.65,0,0.98,2.61,0,0,0,0,0,0,0,0,0,0,0,5.85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,3.272,1
0.55,0.23,0.07,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.077,3.382,1
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.336,2.96,1
0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0.088,6.718,1
0.55,0.83,0.27,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0.093,3.706,1
0.27,0,0.54,0,0.82,2.46,0,0,0,0,0,0,0,0,0,0,0,4.6,1
0.03,0.1,0,0,0.17,0.03,0,0,0,0,0,0,0,0.03,0,0,0.065,2.106,1
0.95,0,0,0,0,0.47,0,0,0,0,0.47,0,0,0,0,0,0,4.18,1
0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,1.862,1
0,0.45,0.22,0,0.22,0,13.34,0,0,0,0,0.22,0,0,0,0,0.15,13.936,1
0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0.692,4.941,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.157,1.494,1
0.31,0.66,0.31,1.28,0.23,0,0,0,0,0,0,0,0,0,0,0,0.486,6.11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1
0,0,0,0,0,0,8.82,0,0,0,0,0,0,0,0,0,0,7.951,1
0,0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,0,0,8.033,1
0,1.47,0,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0.254,6.055,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,1
0,0.22,0.44,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.067,1.946,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,8.161,1
0.1,0.2,0.4,0.6,0.91,4.26,0,0,0,0,0,0,0,0,0,0,0.16,6.758,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.157,1.494,1
0.09,0,0.29,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.047,1.694,1
0.59,0.39,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,1.31,5.792,1
0.42,1.27,0,0,1.27,0.42,0,0,0,0,0,1.27,0,0,0,0,0.063,5.659,1
0.09,2.09,0.29,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.133,15.493,1
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.716,4.512,1
1.16,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0.082,2.17,1
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.72,4.512,1
0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0.96,0,0,3.025,1
0,0.36,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.061,4,1
0,0,0,0,0.68,4.76,0,0,0,0,0,0,0,0,0,0,0,2.818,1
0.4,0.52,0.31,1.16,0.11,0,0,0,0,0,0,0,0,0,0,0,0.535,6.171,1
0.56,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.107,2.623,1
0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,9.785,1
0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,1
0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372,1
0.38,0,0,0,0.38,2.67,0,0,0,0,0,0,0,0,0,0,0.35,2.162,1
0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.009,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,2.05,1
0.52,0.42,0.39,1.69,0.32,0.29,0,0,0,0,0,0,0,0,0.02,0,0.166,3.697,1
0.73,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.109,2.08,1
0.43,0.87,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.149,2.955,1
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.773,1
0.82,0.41,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,5.3,7.478,1
1.47,1.79,0,0,0.49,0.16,0,0,0,0,0,0,0,0,0,0,0.673,2.922,1
1.23,0.3,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0.182,4.339,1
0.36,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.062,4.411,1
0.62,0.39,0.11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.421,4.945,1
0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,2.413,1
0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.216,1.948,1
0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.163,1.515,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1
0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.941,1
0.98,0.98,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,12.148,1
0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0,1.787,1
0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,3.23,1
0.32,0.4,0.1,0.36,0.54,0.14,0,0,0,0,0,0,0,0,0,0,0.141,3.328,1
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.792,1
0.59,0.39,0,0.19,0.98,0.39,0,0,0,0,0,0,0,0,0,0,0.31,6.652,1
0,0,0,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0,0.222,9.727,1
1.1,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,2.338,1
0.68,0,0,0,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0,1.6,1
0.56,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.112,2.548,1
0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.291,2.95,1
0.51,0.17,0,0.34,0.17,0,0,0,0,0,0,0,0,0,0,0,1.961,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.733,1
0.32,0.65,0,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0,0.29,2.257,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,1
0.34,0.23,0.23,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.104,8.192,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0.76,0.08,0.17,0,0.25,0.17,0,0,0,0,0,0,0,0,0.08,0.08,0.114,7.484,1
0.09,0.29,0.39,0.58,0.87,4.1,0,0,0,0,0,0,0,0,0,0,0.155,6.813,1
0.11,2.86,0.23,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.254,9.705,1
0.74,0.74,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,2.492,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,1
0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.159,1.537,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,1
0.17,0.05,0.05,0.05,0,0.23,0.17,0,0,0,0,0,0,0,0,0,0.161,2.093,1
0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.972,1
0.59,0.39,0,0.19,0.98,0.39,0,0,0,0,0,0,0,0,0,0,0.306,6.652,1
0,0,0.65,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.103,2.04,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492,29.125,1
0,1.2,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,50.166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652,1
0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1
0.7,0.3,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.056,9.601,1
0.31,0,0.62,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,6.268,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1.08,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.252,5.323,1
0.3,0.3,0.3,0,0.92,0,0,0,0,3.38,0,0,0,0,0.3,0,0,2.141,1
0.37,0.75,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.189,4.08,1
0,1.49,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.118,2.15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871,1
0.31,1.88,0.62,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,2.481,1
0.4,2.4,0,0,0.8,0.4,0,0,0,0,0,0,0,0,0,0,0.116,4.058,1
0.09,0.29,0.39,0.58,0.87,4.1,0,0,0,0,0,0,0,0,0,0,0.155,6.813,1
0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.34,4.59,1
0.41,0.94,0.27,1.15,0.24,0,0,0,0,0,0,0,0,0,0,0,0.573,5.761,1
1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227,1
0.95,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.23,6.027,1
0.4,0.8,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.174,6.896,1
0.49,0.99,0.49,0,0.49,0.49,0,0,0,0,0,1.49,0,0,0,0,0.312,4.75,1
0,0,0,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0.133,10.578,1
0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,2.232,1
0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.066,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,3.761,1
0,1.03,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,10.692,1
0.34,0.08,0,0.08,0.51,0,0,0,0,0,0,0,0,0,0,0,0.103,5.392,1
1.01,0.1,0.3,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0.1,0.158,8.55,1
1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,5.181,1
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,3.4,1
0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.957,6.833,1
0.42,0.69,0.21,0.92,0.33,0,0,0,0,0,0,0,0,0,0,0,0.523,6.723,1
0,0.68,1.36,0,0,0,0,0.68,0,0,0,1.36,0,0,0,0,0,3.826,1
0.87,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,5.086,1
0,0.84,0,0,10.16,0,0,0,0,0,0,0,0,0,0,0,0.278,173,1
1.42,0.71,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,1.971,1
0.29,0.62,0.29,1.2,0.21,0,0,0,0,0,0,0,0,0,0,0,0.51,6.59,1
0.14,0,0.14,0,0,2.14,3.86,0,0,0,0,0,0,0,0,0,0.072,6.238,1
0.93,1.86,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0,0.168,57.076,1
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,4.818,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,1
0.7,0.35,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,3.388,1
0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.066,1
0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1.979,1
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.165,6.266,1
0.71,0.52,0.06,0,0.13,0,0,0,0,0,0,0,0,0,0,0.06,0.106,4.742,1
0.46,0,0.46,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,2.676,1
0.15,0,0.3,0,0.92,0,0,0,0,0,0,0.3,0,0,0,0,0.753,5.058,1
0,1.04,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0.146,3.791,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,10.159,1
0.64,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.37,2.44,1
0.24,0,0.36,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.041,2.351,1
0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,2.689,1
1.47,0,0.36,0,0.36,1.1,0,0,0,0,0,0,0,0,0,0,0.928,3,1
0,0.56,0.11,0.11,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.056,2.153,1
0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,5.074,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,1
0.89,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1
0.2,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.121,2.61,1
0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,2.333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782,1
0.47,0.47,0.23,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0.151,6.529,1
0.99,0.24,0,0,0.49,0.74,0,0,0,0,0,0,0,0,0,0,0.077,3.219,1
0.55,0,0.55,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0.291,2.309,1
0.43,4.09,0.08,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0.056,4.319,1
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,11.035,1
