@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.59,0.59,0,0.59,0,0,0,0,0,5.32,0,2.95,0,0,0,0,0,0,0,32,1
0,0.39,0,0.06,0.06,0.19,0.13,0,0,0.32,0,0,0,0,0,0,0.06,0,0,15,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0,0,1.16,0,0,0,0,4.65,0,3.48,0,0,0,0,0,0,0,0,0,1,1
0,1.24,0,0,0,0,0,0.31,1.24,2.49,0,0,0,0,0,0,0,0,0,121,1
0.17,1.21,0.43,0.26,0.69,0.52,0.26,0.69,1.47,2.43,0.17,0.95,0.17,0,0,0,0,0,0,583,1
0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,5,1
0,1.11,1.11,0,0,0,1.11,2.22,0,3.33,0,0,0,0,0,0,0,0,0,11,1
0.12,0.12,0,0.36,0,0,0.36,0,0,4.1,0,0.12,0,0,0,0.12,0,0,0,34,1
0,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,1
0.54,0,0,0.54,0,1.08,0,0,0,2.7,0,0,0,0,0,0.54,0,0,0,19,1
0.1,0.03,0,0.03,0,0.1,0,0.17,0,0.81,0.03,0.1,0.17,0,0,0,0,0,0,46,1
0,0.5,0.5,0,0,0,0,0,1.01,3.04,0,0,0,0,0,0,0,0,0,17,1
0,0.56,0,0.37,0.37,0.75,0,0,0,2.45,0,0,0.18,0.18,0,0,0,0,0,34,1
0,0.55,0,0,0,0,0,0,0.37,3.15,0,0,0,0,0,0,0,0,0,4,1
0,0.55,0.18,0,0,0,0,0,0.37,3.15,0,0,0,0,0,0,0,0,0,4,1
0.4,0.32,0.03,1.01,0.4,0.4,0.1,0.54,0.36,3.05,0.14,0.29,0.76,0,0,0,0,0,0.012,181,1
0,0.96,0,0,0,0,0,0.96,0.48,5.79,0,0,0,0,0,0,0,0,0,4,1
0,0,0.45,0,0,0,0,0.45,0.45,1.81,0,0,0,0,0,0,0,0,0,46,1
0.18,0.18,0.06,0.06,0.06,0.12,0.06,0,0.06,4.48,0.24,0.84,0.06,0,0,0,0.06,0,0.01,12,1
0,1.33,0,0.44,0,0,0,0,0,4.46,0.89,0.44,0,0,0,0,0,0,0.078,5,1
0.16,1.23,0.49,0.32,0.65,0.49,0.24,0.9,1.56,2.38,0.16,0.9,0.16,0,0,0,0,0,0,683,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,10,1
0.09,0.59,0,0,0.09,0.39,0,0,0,3.74,0.09,0,0.09,0,0,0,0,0,0.765,54,1
0,0,0.45,0,0,0.45,0.22,0.22,0.22,1.58,0,0.9,0,0,0,0.22,0,0,0,114,1
0.6,0.36,0,0,0.24,1.32,0.72,0.6,0,4.44,0,0.72,0.96,0,0,0,0,0,0,54,1
0.44,0.88,0,0,0,0,0,0,0.44,1.76,0,2.2,0,0,0,0,0,0,0.222,16,1
0,0,0,0,0,0.98,0.98,0.98,0.98,2.94,0,0,0,0,0,0,0,0.98,0,18,1
0,0,2.04,0,0,0,0,0,2.04,1.36,0.68,0,0,0,0,0,0,0,0,14,1
0.99,0,0,0,0,0.49,0,0,0,2.48,0,0,0,0,0,0,0,0,0,64,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0.77,0.77,0,0.57,1.15,1.15,0,0.19,2.12,2.12,1.15,1.35,0.77,0,0,0,0,0,0.027,525,1
0,0,1.23,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0.65,0,0.43,0.21,0.21,0,0,0,0,0,0,0,0,0,99,1
0.46,0.46,0,0.46,0,0,0,0,0.46,2.77,0,1.38,0,0,0,0,0,0,0,12,1
0.43,0.43,0,0,0,1.31,0,2.63,0,1.75,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,8,1
0.32,0.57,0.16,0.2,0,0.32,0.08,0,0.41,3.74,0,0.45,0.53,0,0,0,0.08,0,0,133,1
0,0.82,0.82,0,0,0.82,0,0.82,0,2.75,0,0.82,0.27,0,0,0,0,0,0,124,1
0.26,0,1.07,0.26,0.26,0,0,0,1.61,3.5,0,0,0.26,0,0,0,0,0,0,52,1
0.23,0.58,0.11,0.23,1.04,0.93,0,0,0,3.72,0.46,0,0.81,0,0,0,0,0,0,74,1
0,0,1.07,0,0,0.53,0,0,1.61,1.07,0,0,0,0,0,0,0,0,0,14,1
0,0.33,0.66,0,0,0.16,0.16,0.82,0.16,2.81,0,0.49,0.33,0,0,0,0,0,0,350,1
0,0,0,0,0,0,0,0,0,1.56,6.25,0,0,0,0,0,0,0,0,119,1
1.47,0,0,0,0,1.47,0,7.35,0,2.94,0,0,4.41,0,0,0,0,0,0,63,1
0.56,0.84,0,0.84,0.28,0.28,0.28,0,0,0.84,1.98,0.28,0.84,0,0,0,0,0,0,47,1
0.19,0.19,0.19,0,0.95,0.38,0.19,0.19,3.43,1.71,0,3.62,0,0,0,0,0,0,0,132,1
0,0,0,0.6,0,0.6,1.21,1.82,0,4.26,0,0,0,0,0,0,0,0,0,26,1
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,1,1
0.07,0.81,0.07,0,0.07,0.37,0.07,0,0.44,3.55,0,0,0.07,0,0,0.14,0,0,0.052,44,1
0.17,0.08,0.08,0.43,0.08,0.08,0,0,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,48,1
0,0.68,0.68,0,0,0.68,0,0,4.1,4.1,0,1.36,0,0,0,0,0,0,0,60,1
0.16,0.65,0.16,0,0,0.49,0.16,0.16,0.81,0.32,0.16,0,0,0,0,0,0,0,0,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.36,1.09,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0.063,35,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0,0.64,0,0,0,0,0,0.64,0,2.59,0,0.64,0,0,0,0.64,0,0,0.094,131,1
0,1.12,0,0,0,0.56,0,0.56,0,2.25,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,1.81,0,0.22,0,3.4,0,0,0,0,0,0,0,0,0.159,83,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,2,1
0,0,0,2.38,2.38,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,149,1
0,1.24,0,0,0,0,0,1.24,0,0.62,0,0.62,0,0,0,0,0,0,0,30,1
0,0.52,1.05,0,0,1.05,0.52,0.52,0,1.05,0,0,0,0,0,0,0,0,0,23,1
0,0,1.6,0,0,0.53,0,0,0.53,2.13,0,0,0,0,0,0,0,0,0,51,1
0.58,0.58,0,0,0,0,0,0,0,4.11,0,0,0,0,0,0,0,0,0,61,1
0,0,1.08,0,0,0.54,0.54,2.17,0.54,3.26,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,6,1
0,0.64,0,0,0,0,0,0.64,0,2.59,0,0.64,0,0,0,0.64,0,0,0.094,131,1
0,0,0,0,0,0,0,6.52,0,2.17,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.64,0,0,1.29,5.19,0,0.64,0,0,0,0,0,0,66,1
0,0.72,0.12,0,0,0.36,0.12,0.12,0.6,0.36,0.12,0,0,0,0,0,0,0,0,158,1
0,0,0,1.08,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,16,1
0,0,0,0,0,1.88,0,0,0,0.26,0,0,0,0,0,0,0,0,0.407,55,1
0.1,0.71,0.4,0.1,1.42,0.81,0.1,0.1,1.01,2.23,0.5,0,0.3,0,0,0,0,0,0,56,1
0.53,1.07,1.07,0,0,0,0,0.53,0,4.3,0,1.61,0,0,0,0,0,0,0,68,1
0,0.49,0,0,0.49,0,0,0.66,0,0.82,0,0,0,0,0,0,0,0,0,128,1
0.35,0.35,0.35,1.41,0,0,0.35,0.7,0,5.3,2.82,0,0,0,0,0,0,0,0,60,1
0,0,0.64,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,21,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0,0,0,0,0.76,0,0,0,3.05,0,0,0,0,0,0,0,1.52,0,4,1
0,0,0,0,0,1.63,0,0,0,2.45,0,0,2.45,0,0,0,0,0,0.249,14,1
0.14,0.44,0,0,1.47,1.47,0.14,0.29,1.62,2.35,0.14,0.73,0.29,0,0,0,0,0,0,217,1
0.05,0.4,0,0.05,0.1,0,0,0,0.5,1.55,0.3,0.15,0.2,0,0,0,0,0,0,96,1
0,0,0,0,0,0,0,0,0,2.53,6.32,0,0,0,0,0,0,0,0,46,1
1.18,0.59,0.19,0.19,1.38,0.39,0,0.98,0,2.56,0.39,0,1.38,0,0,0,0,0,0,76,1
0,0,1.13,0,0,0,0,1.13,0,1.13,0,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,9,1
0,0.33,0.66,0,0,0.16,0.16,0.82,0.16,2.81,0,0.49,0.33,0,0,0,0,0,0,350,1
0,0,0,1.14,1.3,0.32,0.32,1.95,0.32,0.81,0.48,0.16,0.81,0,0,0,0,0,0.673,57,1
0.76,0.38,0,0.25,0.76,0.31,0.25,0.38,0.06,2.98,0.69,0.44,0.76,0,0,0,0.06,0,0,45,1
0,0,0.38,0.38,0,0,0.38,0.38,0,3.87,0,0,0.38,0,0,0,0,0,0,12,1
0,1.02,0.34,0,0,0,0,2.04,0.34,4.76,0,0,0.34,0,0,0,0,0,0,56,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0,0,0,0.93,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,23,1
0,1.1,0.73,0.09,0.83,0.27,0.27,0.09,1.2,1.38,0.18,0.55,0.18,0,0,0,0.18,0.09,0,696,1
0.95,0.47,0,0,0.47,0,0.47,0.47,2.38,0,0,0,0.47,0,0,0,0,0.47,0,259,1
0.47,0.47,0.05,0.26,0.44,0.76,0.26,0.26,0,3.24,0,1.02,0.34,0,0,0,0,0,0.009,193,1
0,0.14,0.09,0,0.79,0,0.04,0,0.04,1.53,0.24,0.29,0.04,0,0,0,0.04,0,0.015,87,1
0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,4,1
0.5,0.28,0,0.18,0.54,0.61,0.28,0.21,0.03,2.96,0,0.5,0.54,0,0,0,0,0,0.012,798,1
0,0,0.9,0,0,0.9,0,1.81,1.81,1.81,0,0,0,0,0,0,0,0,0,66,1
0.17,0.25,0.08,0.08,0.69,2.41,0,0.34,0,2.76,0.43,0.17,0.17,0,0,0,0,0.08,0,82,1
0,0,1.26,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0.431,13,1
0,0.39,0,0.19,0,0,0.39,0.98,0.39,0.59,0,0.19,0,0,0,0,0,0,0,31,1
0,0,0.42,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,74,1
0,0,0,0,0,0.7,0,1.41,0,7.09,0,0,0,0,0,0,0,0,0,44,1
0.15,0.58,0.05,0.1,0,0.42,0.1,0,0.36,3.16,0,0.52,0.31,0,0,0,0,0,0.027,116,1
0,0,0.68,0,0,0.68,1.36,0,0.68,2.72,0,0,0,0,0,0,0,0,0,68,1
0.08,0.76,0.25,0.17,0.59,0.08,0.17,0.25,0.94,1.62,0.17,0.85,0.08,0,0,0,0.17,0.08,0,669,1
0,0,3.12,0,0,0,0,3.12,0,6.25,0,0,0,0,0,0,0,0,0,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0.98,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0.064,25,1
0.42,0.36,0.09,0.06,0.49,0.91,0.26,0.26,0.03,2.75,0,0.32,0.52,0,0,0,0,0,0.032,134,1
0,1.56,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.56,0,0,0,1.32,0,0.18,0,0.94,0,0.18,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0.44,0,0.44,1.32,0,0,0,0,0,0,0,0,0.072,3,1
0.41,0.41,0.03,0.06,0.52,0.94,0.27,0.24,0.03,2.99,0,0.34,0.59,0,0,0,0,0,0.011,131,1
0,0.6,0,0,0.6,0,0,0.3,0,2.72,0,0,0.6,0,0,0,0,0,0,31,1
0,0,2.1,0,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,15,1
0.62,0,0,0,0,0,0,0,0.62,2.48,0,0,0,0,0,0,0,0,0,28,1
0,1.16,0,0.58,0.58,0,0,1.74,0,1.16,0,0,0.58,0,0,0,0,0,0,12,1
0.5,0.34,0,0.19,0.57,0.65,0.3,0.23,0,3.08,0,0.5,0.5,0,0,0,0,0,0.011,595,1
0,0.29,0.29,0,0.29,1.78,0,0,0.29,4.16,0,0,0,0,0,0,0,0,0,163,1
0,0,0,0,0,0,0,1.09,0,3.29,0,0,0,0,0,0,0,0,0,28,1
0.26,0.26,0.08,0.08,0.97,0.62,0.08,0.35,0,4.16,0.26,0.17,1.5,0,0,0,0,0,0,74,1
0,1.12,1.12,0,0,0,0,0.56,0,3.93,0,0,0,0,0,0,0,0,0,140,1
0,0.71,0,0,0.23,0.23,0.23,0.23,0,3.81,0.23,0,0,0,0,0,0,0,0,97,1
0,0,0,0,0,0,0,3.38,0,3.38,0,0,0,0,0,0,0,0,0,5,1
0,0.38,1.16,0,0,0.77,0.38,1.93,0.38,2.32,0,0,0,0,0,0.38,0,0,0,332,1
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0.57,0,1.73,3.46,0,0,0,0,0,0,0,0,0,7,1
0.6,0.36,0,0,0.24,1.32,0.72,0.6,0,4.44,0,0.72,0.96,0,0,0,0,0,0,54,1
0,0.8,0.16,0,0,0.48,0.16,0.16,0.8,0.16,0.16,0,0,0,0,0,0,0,0,149,1
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,41,1
0,0.46,0.46,0,0,0,0.46,0.92,0.92,2.76,0,0.46,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,0,0,2.66,5.33,0,0,0,0,0,0,0,0,46,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,10,1
0,0,0,0,0.57,0.19,0,0.57,0.19,0.19,0.38,0,0,0,0,0,0,0,0,213,1
0.08,0.76,0.25,0.17,0.59,0.08,0.17,0.25,0.93,1.61,0.17,0.85,0.08,0,0,0,0.17,0.08,0,669,1
0,0.22,0,0,0.44,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0,48,1
0.16,1.24,0.49,0.33,0.66,0.66,0.24,0.82,1.57,2.32,0.16,0.91,0.16,0,0,0,0,0,0,581,1
0,0.44,0.44,0,0,1.32,0,0,0,4.42,0,0,0.44,0,0,0,0,0,0,19,1
1.63,0,0,0,0,0,0,0.81,0,3.27,0,0,0,0,0,0.81,0,0,0,20,1
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,1,1
0,0,0.68,0,0,0.68,1.36,0,0.68,2.72,0,0,0,0,0,0,0,0,0,68,1
0,0,0.91,0,0,0,0,0.91,1.83,4.58,0,0,0,0,0,0,0,0,0,10,1
0,0,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.462,104,1
0,0.53,0,0.53,0,0,0,0,0.53,2.65,0,1.59,0,0,0,0,0,0,0,60,1
0,0,0,0,0,0,0,6.45,0,3.22,0,0,0,0,0,0,0,0,0,1,1
0,0.64,0,0.64,0,0.64,0,3.89,0.64,3.24,0,0,0,0,0,0,0,0,0,129,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0,0,0.56,0.56,0.56,0,0,0,0.85,1.13,0,0.28,0,0,0,0,0,0,97,1
0.7,1.05,0,1.4,0.35,0.35,0,2.1,0.35,2.1,3.15,0.35,1.4,0,0,0,0,0,0,13,1
0.05,0.4,0,0.05,0.1,0,0,0,0.5,1.55,0.3,0.15,0.2,0,0,0,0,0,0,96,1
0,0,0,0,0,0,0,2.17,2.17,6.52,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,31,1
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0.9,0,0.9,0,0,0,0,0,0.9,1.81,0,0,0.9,0,0,0,0,0,0,19,1
0.43,0,0,0,0,0.43,0,0,0,0.87,0,0,0.43,0,0,0,0,0,0,107,1
0,0.44,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.037,21,1
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,27,1
0.45,0.42,0.04,0.21,0.4,0.69,0.23,0.23,0,2.93,0,1,0.31,0,0,0,0,0,0,144,1
0,0,0.86,0,1.3,0.86,0,0,0,0.43,0,0,0,0,0,0.43,0,0,0.063,30,1
0,0,1.02,0,0,0,0,2.04,2.04,3.06,0,0,0,0,0,0,0,0,0,4,1
0,0,0,1.11,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,23,1
0.77,0.77,0,0.57,1.15,1.15,0,0.19,2.12,2.12,1.15,1.35,0.77,0,0,0,0,0,0.027,525,1
0,1.47,0.36,0,0,0,0.36,0.36,0,2.21,1.1,1.47,0,0,0,0,0,0,0,33,1
1.06,0.4,0,0.16,0,0.49,0.08,0,0.32,2.37,0,0.49,1.14,0,0,0,0,0,0,84,1
0,0,0,0,0,0.64,0,0,0,1.94,0,0,0,0,0,0,0,0,0,110,1
0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,3,1
0.06,0.77,0.38,0,0.06,0,0,0,0.12,1.67,0.06,0.19,0,0,0,0,0,0,0.041,37,1
0.8,0.8,0,0,0,0,0,0.8,0,1.61,0,0.8,0,0,0,0,0,0,0,22,1
0.17,0.08,0.08,0.42,0.08,0.08,0,0,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,48,1
0,0,0,1.29,0,0.43,0,0.43,1.73,0.43,0,0,0,0,0,0,0,0,0,8,1
0,0,0.37,0.74,0.37,0.37,0,0.37,0,3.73,2.61,0,0,0,0,0,0,0,0,64,1
0,0.79,0.26,0.26,0,0,0,0,0.26,1.58,0,0,0,0,0,0.26,0,0,0.038,29,1
0,0.58,0,0,0,0.58,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,11,1
0,0,0.97,0,0,0,0,0.97,0,0,0,0,0,0,0,0.97,0,0,0.503,13,1
0,0,0,0,0,0,0.26,0,0,1.05,1.32,0,0,0,0,0,0,0,0.306,69,1
0.33,0.67,0,0,0.44,0.11,0,0.56,0,1.79,0,0,0.22,0,0,0,0.11,0,0,75,1
0.51,0.77,0,0,0,0.51,0,0.77,0,4.9,0,0.77,0.25,0,0,0,0,0,0,56,1
0,0.55,2.2,0,0,0.55,0,0,0.55,3.31,0,0,0,0,0,0,0,0,0,148,1
0,0,0.45,0,0.9,0.45,0.45,1.81,0.45,1.36,0,0,0,0,0,0,0,0,0,71,1
0.1,0.71,0.4,0.1,1.42,0.81,0.1,0.1,1.11,2.23,0.5,0,0.3,0,0,0,0,0,0,56,1
0,0,0,0,0,0,0,1.29,0,2.59,0,0,0,0,0,0,0,0,0.187,24,1
0,0,0,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,5,1
1,0.33,0,0,0,0,0,0.66,0,2.33,0,1.66,0.33,0,0,0,0,0,0,21,1
0,0.44,0.44,0,0,0,0,0.44,0,2.24,0,0.44,0.44,0,0,0,0,0,0,78,1
0.33,0.66,0,0,0.44,0.11,0,0.55,0,1.76,0,0,0.22,0,0,0,0.11,0,0,75,1
0.58,0.34,0,0,0,0.23,0.23,0.58,0.11,4.19,0,0.58,0.46,0,0,0,0,0,0,326,1
0.7,0.35,0.7,0,0.7,0,0,0,0,3.16,0,0,1.05,0,0,0,0,0,0,60,1
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.261,13,1
0.47,0.47,0.05,0.26,0.44,0.76,0.26,0.26,0,3.22,0,1.1,0.34,0,0,0,0,0,0,193,1
0.98,0.32,0,0,0,0,0,0.65,0,3.6,0,0.32,0.65,0,0,0,0,0,0,132,1
0,1.47,0.98,0.98,0.32,1.79,0,0.49,0,0.98,0.16,0,0,0,0,0,0,0,0,113,1
0,1.4,0.46,1.4,0,0.46,0,0,0,2.8,0,0,0,0,0,0,0,0,0,54,1
0,0,0.91,0,0,0,0.91,0,0,6.42,0,0,0,0,0,0,0,0,0,12,1
0,0,0.57,0,0,0.57,0,0,0.57,4.57,0,0,0,0,0,0,0,0,0.072,114,1
0,0.55,0,0,0,0,0,0,0.37,3.15,0,0,0,0,0,0,0,0,0,4,1
0.36,0.63,0,0.36,0.27,4.1,0.09,1.18,2.1,2.73,0,0.09,0.27,0,0,0,0,0,0,127,1
0,0.25,0.08,0.33,0,0.16,0.08,1.6,0.33,1.6,0.33,0.42,0.08,0,0,0.08,0,0,0,292,1
0.53,1.06,1.06,0,0,0,0,1.06,0,4.25,0,1.59,0,0,0,0,0,0,0,76,1
0.22,0.44,0,0,1.32,1.54,0,0.66,1.54,2.87,0,0,0.22,0,0,0,0,0,0,65,1
1.19,0,0,0.59,0,0,0,0,0.59,3.57,0,0,0.59,0,0,0,0,0,0,11,1
0,0.41,1.65,0.82,0,0,0,2.47,0.82,2.47,0,0,0,0,0,0,0,0,0,226,1
0,0,1.96,0,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,22,1
0,0,0,0,1.28,0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,28,1
0,0.2,0,0,0.75,0,0.27,0,0.13,1.16,0,0.06,0,0,0,0,0.06,0,0.034,104,1
0.19,0.38,0,0,0,0,0.19,0.38,0.19,1.14,0,0,0,0,0,0,0,0,0.01,21,1
0,0.29,0.29,0,0.87,0,0,0,0.29,5.24,0,0,0.29,0,0,0,0,0,0,33,1
0,0.28,0.56,0,0,0.56,0.28,1.41,0,1.97,0,0,0,0,0,0,0,0,0,394,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,1.77,0,0,0,0,0,0,0.59,4.14,0,0,0,0,0,0,0,0,0,16,1
0,0.87,0,0,0.43,0.43,0.43,0,0,6.14,0,0,0.87,0,0,0,0,0,0.075,33,1
0,0.56,2.25,0,0,0.56,0,0,0.56,3.38,0,0,0,0,0,0,0,0,0,148,1
0,0,0,0.54,0,0,0.54,0,0.54,2.18,0,0,0,0,0,0,0,0,0,114,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,2.15,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,19,1
0.14,0.29,0,0,1.03,0.29,0.14,0,0.14,2.36,0.14,0,0.44,0,0,0,0,0,0,73,1
0.15,0.46,0.3,0,0.92,0.76,0.76,0,0.15,1.23,3.53,0,0.15,0,0,0,0.3,0,0,445,1
0,0.28,0,0,0,0,0.02,0,0,0.14,0,0,0.04,0,0.07,0,0,0,0,154,1
0.49,0.74,0.24,0.49,0,0,0.49,0.49,0.24,3.99,0,0,0,0,0,0,0,0,0,60,1
0,0.57,2.28,0,0,0.57,0,0,0.57,3.42,0,0,0,0,0,0,0,0,0,147,1
0,0,1.04,0,0,0,0,0,4.16,2.08,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,51,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0,0,0,0,0,0.47,0.47,0.95,1.9,0,0,0,0,0,0,0,0,0,182,1
0,0,0.3,0,0,0,0,0,0,0.3,0,0.61,0,0,0,0,0,0,0.046,49,1
0,0.51,0.51,0,0,0,0,0,1.03,3.1,0,0,0,0,0,0,0,0,0,17,1
0,0,1.33,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,223,1
0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,11,1
0,0.6,0,0,0.6,0,0,0.3,0,2.74,0,0,0.6,0,0,0,0,0,0,31,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,1.61,1.61,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,2.29,0,0,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0,19,1
0.16,0.67,0.33,0.84,0.16,0.5,0.33,0,0.33,2.18,1.68,0,0.33,0,0,0,0,0,0,101,1
0,0,0.28,0,0,0,0,0.14,0,1.7,0,0,0.42,0,0,0,0,0,0.026,137,1
0.49,0.74,0.24,0.74,0.24,0.24,0.24,0,0,1.23,1.73,0.24,0.74,0,0,0,0,0,0,47,1
0,0,1.63,0,0,0,0.54,0.54,0.54,4.91,0,0,0,0,0,0,0,0,0,32,1
0.63,0.63,0.63,0,0,0,0,0.63,0,1.27,0,0.63,0,0,0,0,0,0,0.1,22,1
0,0.86,0.57,0,0,0.28,0,1.72,0.86,4.32,0,0,0.28,0,0,0,0,0,0,56,1
0,1.44,0,0,0,0,0,1.44,0,5.79,0,0,0,0,0,0,0,0,0,3,1
0.5,0.5,0,0,0,0,0.5,0,0,4.04,0,0,0,0,0,0,0,0,0,53,1
0,0.84,0.84,0,0,1.68,0.84,0.84,0,3.36,0,0.84,0,0,0,0,0,0,0,43,1
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,14,1
0,0.25,1.01,0,0,0.76,0.76,1.26,0.25,1.77,0,0,0,0,0,0,0,0,0,447,1
0,0,0.09,0,0.29,0.09,0.48,0.58,0.19,3.21,0,0,0.09,0,0,0.29,0,0,0,20,1
0.07,0.15,0,0.02,0.15,0,0,0.05,0,0.05,0,0.37,0.02,0,0,0.3,0.02,0,0.011,20,1
