@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0.18,0,0,0.36,0.06,0.12,0.3,0.06,0,0,1.09,0,0.06,0,0,0,0,0,0,0,0.01,0.052,0.167,1
0.37,0.75,0,0,0,1.89,0,0.37,0,0.37,4.54,0,0,0,0,0,0,0,0,0,0,0.196,0.196,1
0,0,0,0,0,0,0,0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.82,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0.113,0,1
0,0.56,0,0,0.56,0.56,0.28,0,0,1.41,1.12,0,0,0,0,0,0,0,0,0,0,0.114,0,1
0,0,0,0,0,0,0.92,0,0.18,0,0.92,0,0,0,0,0,0,0,0,0,0,0.185,0,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.511,0,1
0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,0,1.91,0,0,0.1,0,0,0,0.53,1.06,0,0.21,0,0,0,0.1,0,0,0,0,0.169,0.188,1
0.33,0.67,0,0,0.67,0.33,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.048,1
0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.55,1.1,0,0,0,0,0,0,0,0,0,0,0.104,0,1
0,0.34,0,0.34,0.34,0,0,0,0,2.04,2.38,0,0.34,0,0,0,0,0,0,0,0,0.161,0,1
0,0.96,0,0,0.48,1.92,0.48,0,1.92,0,0.96,0,0.48,0,0.48,0,0,0,0,0.48,0,0.061,0.43,1
0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.91,0,0,0,0,0.91,1.83,0,0,0,0,0,0,0,0,0,0,0.151,0,1
0.19,0.19,0,0.19,0.19,0.58,0.19,0.87,0.09,0,1.75,0,0.29,0,0,0,0,0.09,0,0,0,0,0.233,1
0,0,0,0,0,1.35,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0.212,1
0.68,0,0,0,0,0,0,0,0,1.36,0,0.68,0,0,0,0,0,0,0,0,0.125,0.375,0,1
0,0,0,0,0,0,0,0,0,0.62,3.12,1.87,0,0,0,0,0,0,0,0,0,0.075,0.075,1
0,0.85,0,0,0.42,0.85,0.42,0,0,0,2.12,0,0.42,0,0,0,0.42,0,0,0,0,0.221,0.221,1
0,0.76,0,0,0,0.19,0,0,0,0.57,0.57,10.17,0,0,0,0,0.19,0,0,0,0,0.099,0.066,1
0,0.74,0,1.49,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,1
0,0.55,0,0.55,2.2,0.55,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.165,0,1
0,0,0,1.29,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.111,1
0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0.165,0.082,1
0,0,0,0,0,0.52,0,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0.073,0.073,0.073,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.65,0.32,0,0.32,0,0,0.32,3.26,0,0.32,0,0,0,0,0,0,0,0,0.105,0.158,1
0,0,0.42,0,0.85,0,0,0,0,0.42,1.7,0,0,0,0,0,0,0,0,0,0,0.204,0,1
0.37,0.17,0.06,0.17,0.03,0.37,0.61,0.34,0.2,0.51,1.36,0,0.71,0,0,0,0,0,0,0,0.011,0.041,0.136,1
0,0.64,0,0.64,0,0.64,0,0.64,0,3.89,3.89,0,0,0,0,0,0,0,0,0,0,0,0.08,1
0,0.53,0,0,1.6,0.53,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.239,0,1
0,0,0,0,0,0.77,0,0,0,0.38,1.15,0,0,0,0,0,0,0,0,0,0,0.061,0.184,1
0,0.26,0,0.43,0.08,1.47,0.17,0.08,0.69,0.86,1.39,0,0.26,0,0,0,0,0,0,0.08,0.097,0.222,0.25,1
0,0.8,0,0,0.8,0.8,0,0,0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0.134,0,1
0,0.36,0,0,0.36,1.44,0.36,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.08,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.04,1.04,0,0,0,2.08,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27,0.27,0,0,0,0.27,0,0,0,1.08,0.27,0,0.54,0,0,0,0,0,0,0,0,0.225,0.496,1
0,0,0,0,0,0,0,0,0,1.33,4,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.64,0.32,0,0.32,0,0,0.32,3.24,0,0.32,0,0,0,0,0,0,0,0,0.112,0.168,1
0,0,0,0.39,0.39,0,0,0,0,0.39,1.96,0,0.39,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0,0.415,0,1
0,0,0,0,0,0.43,0,0,0,0.43,0.43,0,0,0,0,0.43,0,0,0,0,0,0.124,0.062,1
0,0,0,0,0,0.27,0,0,0,0.27,0.27,10.38,0,0,0,0,0,0,0,0,0.333,0.047,0.047,1
0,0.55,0,0,0,0,0,0,0,1.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0.08,1
0.3,0.2,0,0.4,0.2,1.71,0.2,0,0.5,0.6,1.51,0,0.3,0,0,0,0,0,0,0,0,0.017,0.206,1
0,0,0,0,1.04,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0.062,0.248,0.062,1
0,0,0,0,0.21,0,0,0,0,0,0.64,0,0,0,0,0.42,0,0,0,0,0,0.126,1.269,1
0,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.137,1
0.76,0.38,0,0.38,0,0.38,0,0,0,0,3.07,0.38,0,0,0,0,0,0,0,0,0,0.124,0,1
0.71,0,0,0.11,0,2.86,0.23,0,0.47,0.11,1.66,0,1.07,0,0,0,0,0.11,0,0,0.072,0.127,0.254,1
0,0.63,0,0.31,0,0,0,0,1.27,0.63,1.91,0,0.63,0,0,0,0,0,0,0,0,0.275,0.496,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.22,0,0,0.22,0.22,0.22,0,0,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,4.271,0,1
0.14,0,0,0.24,0.04,0,0.04,0.09,0,0,0.28,0,0.14,0,0,0.19,0,0,0,0,0,0.061,0.099,1
0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,1.91,0,0,0,0,0,0,0.265,0.885,1
0,0,0,0,1.03,1.03,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1
0.12,0.12,0,0.12,0,0,0,0,0,0.24,0.73,0,0,0,0,0.98,0,0,0,0,0.063,0.021,0.042,1
1.18,0.39,0,0.98,0.19,0.39,0,0.19,0,0.98,1.38,0,1.38,0,0,0,0,0,0,0,0,0.23,0.306,1
0,1.11,0,0,2.22,0,0,0,0,3.33,2.22,0,0,0,0,0,0,0,0,0,0,0,0,1
0.49,0.33,0,0.41,0.08,1.4,0.9,0,0.24,0,0.9,0,0.41,0,0,0,0,0,0,0,0,0.063,0.191,1
0,0,0,0,0.31,0.31,0.63,0,0.63,0,1.59,0,0,0,0,0,0,0,0,0,0,0.092,0,1
0.15,0,0,0.61,0,0.15,0,0,0.15,0.3,1.08,0,0.3,0,0,0,0,0,0,0,0,0.128,0.025,1
0,0.57,0,0.14,0,0,0.14,0,0,0,1.44,0,0,0,0,0.57,0,0,0,0,0,0,0,1
0.59,0.44,0,0.03,0.03,0.67,0.59,1.23,0.03,0.22,1.53,0,0.63,0,0.03,0,0,0,0,0,0,0.075,0.532,1
0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1
0.18,0,0,0.36,0,0.06,0.3,0.06,0,0,1.1,0,0.06,0,0,0,0,0,0,0,0.01,0.052,0.169,1
0,0.19,0,0.09,0.09,0.09,0.09,1.65,0,0.58,2.43,0,0.09,0,0,0,0,0,0,0,0,0.03,0.045,1
0,0,0,0,0.5,1.01,1.51,0,0.75,0,1.51,0,0,0,0,0,0,0,0,0,0,0.078,0.432,1
0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.094,0.189,0,1
0,0,0,0,0,0,0,0,0,0.42,1.28,0,0,0,0,0,0,0,0,0,0,0.159,0,1
0,0,0,0,0.7,0,0,0,0,2.83,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1
0.66,0,0,0,0.13,0.26,0.79,0.13,0,0,0.53,0,1.46,0,0,0,0,0,0,0,0,0.109,0.021,1
0,0,0,0.56,0.56,0.56,0,0,0,3.97,0.56,0,0,0,0,0,0,0,0,0,0,0.288,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,1
0,0,0,1.29,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.117,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,1
0,0,0,0,0.45,0.45,0,0,0.22,0.22,1.13,13.34,0,0,0,0,0,0,0,0,0,0,0.15,1
0,0,0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0.199,1
2.32,0,0,0,0,0,0,0,0,0.77,0.77,0,0.77,0,0,0,0,0,0,0,0,0.134,0,1
0,0,0,0,0,0,0,0,0,0.47,1.91,0,0,0,0,0,0,0,0,0,0,0.076,0.306,1
0.07,0,0,0.15,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0.011,0.047,0.023,1
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.383,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.303,0,1
0,0.2,0,0,0.41,0.2,0.2,0,2.06,0.2,1.03,0,0,0,0,0,0,0,0,0,0,0,0.034,1
0.43,0.26,0,0.26,0,4.09,0.43,0,0.78,1.13,2.35,0,0.43,0,0,0.08,0,0,0,0,0.056,0.241,0.056,1
0,0,0,0,0,0.93,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.56,0,0,1.12,0,0.56,0,0,0.56,1.69,0,0,0,0,0,0,0,0,0,0,0.247,0.33,1
0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.38,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0.47,0,0.235,1
0.34,0,0,0,0,1.02,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.105,1
0,0,0,0.44,0,0,0,0,0,1.34,4.48,0,0,0,0,0,0,0,0,0,0,0.073,0,1
0,0,0,0.22,0,0.45,0,0,0,0.22,1.12,0.22,0.22,0,0,0.45,0,0,0,0,0.064,0.258,0.193,1
0.17,0,0,0.35,0,0.05,0.29,0.05,0,0,1.11,0,0.05,0,0,0,0,0,0,0,0.01,0.051,0.165,1
0,0,0,0,0,0,0,0,2.05,0,2.56,0,0,0,0,0,0,0.51,0,0,0,0.189,0.473,1
0.19,0,0,0.09,0.19,0.09,0.09,0,0,0,0.49,0,0,0,0,0.09,0,0,0,0,0.017,0.068,0.189,1
0,0,0,0,0.61,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0.176,0,1
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.606,1
0,0.47,0,0,0.47,0.47,0,0,0,0.94,0.94,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0,0,0.1,0.1,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.065,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,1
0,0.23,0,0.47,0,0.95,0,2.61,0,0,0.95,0,0,0,0,0,0,0,0.23,0,0,0.121,0.04,1
0,0,0,0.6,0,1.21,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.207,0.518,0,1
0.47,0,0,0,0.95,0,0,0,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0.076,0.23,1
0,0.71,0,0,0,0,0,0,0,0.35,1.06,0,0,0,0,0,0,0,0,0,0,0.058,0,1
0,0.53,0,0,0.26,0.26,0.53,0.53,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.04,1
0,0,0,0,0,0.71,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.41,0,0.82,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.199,0.53,0,1
0,0.66,0,0,0.16,0,0.66,0.49,0.66,0,1.48,0,0.16,0,0,0,0,0,0,0,0,0,0.101,1
0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0.335,0.335,0,1
0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.29,0,0,0,0,0.022,0.067,0.022,1
0.52,0.42,0,0.03,0.03,0.8,0.56,1.19,0.03,0.24,1.47,0,0.63,0,0,0,0,0,0,0,0,0.075,0.528,1
0.87,0.17,0,0.32,0,0.42,0.87,1.69,0,0.32,1.32,0,0.84,0,0,0,0,0,0,0,0.016,0.058,0.166,1
1.18,0.39,0,0.98,0.19,0.39,0,0.19,0,0.98,1.38,0,1.38,0,0,0,0,0,0,0,0,0.232,0.31,1
0.17,0,0.17,0.34,0.05,0.05,0.28,0.05,0,0,1.03,0.17,0.05,0,0,0,0,0,0,0,0.01,0.05,0.161,1
0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0.134,0,1
0,0,0.04,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1.024,9.752,1.785,1
0,0,0,0,0,0,0,0,0,1.23,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2.12,0,2.65,0,0,0,0,0,0,0.53,0,0,0,0.186,0.466,1
0.34,0.42,0,0.42,0.08,1.63,0.94,0,0.17,0.08,0.94,0,0.34,0,0,0,0,0,0,0,0,0.063,0.223,1
0,0,0,0,0.45,0.91,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.254,0.127,1
0,0,0,0,0.31,0.63,0.31,0,0,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.137,0,1
0.7,0,0,0,0,0.35,0,0,0,2.12,2.12,0,1.41,0,0,0,0,0,0,0,0,0.117,0,1
0.22,0.88,0,0,0,1.54,0.66,0,1.1,0.66,1.54,0,0.22,0,0,0,0,0,0,0,0,0.085,0.114,1
0,0,0,0.64,0.32,0,0.32,0,0,0.32,3.24,0,0.32,0,0,0,0,0,0,0,0,0.105,0.157,1
0,0,0,0.91,0,0,0.3,0,0,0.3,3.03,0,0.3,0,0,0,0,0,0,0,0,0.211,0.211,1
0.58,0,35.46,0,0.58,0,0,0.58,0,0.58,1.74,0,1.16,0,0,0,0,0,0,0,0,0,0.239,1
0.47,0,0,0.23,0,0.47,0,0,0,0.71,2.63,0,0.23,0,0,0,0,0.23,0,0,0,0.178,0.402,1
0.12,0.24,0,0.36,0,0,0,0,0,0,3.01,0,0,0,0,0,0,0,0,0,0,0.059,0.019,1
0,0,0,0.8,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,1
0,1.47,0,0,0,1.47,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.46,0.46,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0.123,0,1
0.9,0,0,0,0.9,0,0,0,0,0,2.72,0,0.9,0,0,0,0,0,0,0,0,0,0,1
0.09,0.49,0,0.19,0,0.39,0.19,0,0,0,1.08,0,0.09,0,0,0,0,0,0,0,0.765,0.037,1.308,1
0.4,0.48,0,0.14,0.03,0.66,0.44,1.04,0.03,0.26,1.41,0,0.59,0,0,0,0.03,0,0,0,0,0.082,0.529,1
0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0.151,0,0,1
0,0,0,0.27,0.27,0.81,0,0,0,0,1.36,0,0.27,0,0,0.27,0,0,0,0.27,0,0.04,0.04,1
1.05,0,0,0,0.7,0.35,0,0,0.35,0.7,1.4,0,0.35,0,0,0,0,0,0,0,0,0,0.061,1
0,0,0,0,1.04,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,0,0,0.2,0,0.41,0,0,0,0.62,2.3,1.67,0.2,0,0,0,0,0.2,0,0,0,0.153,0.345,1
0,0,0,0,0,0,0,0,0,2.43,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.8,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.154,1
0.67,0,0,0,0,0.67,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.36,0,1.45,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0.056,0.113,1
0,0,0,0,0.98,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0.064,0.258,0.064,1
0.09,0,0,0.09,0,0,0,0.36,0,0,3.38,0,0.09,0,0,0,0,0,0,0,0.016,0.048,0.032,1
0,0,0,0.86,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.084,0.126,0,1
0.06,0.65,0,0.65,0.52,0.52,0.32,0,1.17,0.13,1.04,0,0.19,0,0,0,0,0,0,0.06,0,0.085,0.106,1
0.31,0,0,0.47,0.15,0.63,0,0,0,0,3.95,0,0.47,0,0,0,0,0,0,0,0,0.076,0.127,1
0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.299,0,1
0.74,0,0,0,0.74,1.49,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0.118,1
0.09,0,0,0.09,0.09,0.29,0,0.58,0,0.87,1.66,0,0.19,0,0,0,0,0,0,0,0,0.139,0.155,1
0.19,0,0,0.19,0,0,0,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0.01,0.01,0,1
0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0,1
0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.63,0.31,0,0.31,0,0,0.31,3.19,0,0.31,0,0,0,0,0,0,0,0,0.108,0.163,1
1.24,0,0,0,0.41,0.41,0,0,0,1.65,0.41,0,0.82,0,0,0,0,0,0,0,0,0.193,5.3,1
0,0,0,0.38,0.38,0,0,0,0,0.38,1.93,0,0.38,0,0,0,0,0,0,0,0,0,0,1
0,0,42.73,0,0.42,0.42,0,0,0.42,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0.349,1
0.48,0,0,0,0,0,0,0,0,0.48,1.94,0,0,0,0,0,0,0,0,0,0,0.09,0,1
0.14,0.14,0,0,0,0.29,0,0,0,0,0.88,0,0.44,0,0,0,0.29,0,0,0,0,0.205,0.128,1
0.18,0,0,0.18,0.54,0.54,0,0,0.18,0.36,2,0,0.18,0,0,0,0,0,0.18,0,0,0.166,0.305,1
0,0,0,0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0.199,1
0,1.14,0,0,0,0,0,0,0,0,3.44,0,1.14,0,0,0,0,0,0,0,0,0,0.197,1
0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,2.5,0.121,0.605,0,1
0,0,0,0,2.01,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.43,0,0,0,0,0,0,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0.147,0,1
0.19,0.19,0,0.19,0.77,0.19,0.58,0,0,0.19,0.38,0,0,0,0,0,0,0.19,0,0,0.03,0.061,0.216,1
0.1,0,0,0.03,0,0.1,0,0,0,0.37,0.4,0,0,0,0,0.13,0,0,0.06,0,0.014,0.078,0.019,1
0.82,0,0,0,0.82,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0.171,0.114,1
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.251,0,1
0.74,0.74,0,0,0.37,1.12,0,0,0,0,2.24,0,0.37,0,0,0,0,0,0,0,0,0,0.122,1
2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0,0,0.16,0.33,0.5,0,0,0,0,3.87,0,0.33,0,0,0,0,0,0,0,0,0.218,0.054,1
0.06,0,0,0,0,0.17,0.03,0,0,0.03,0.2,0,0,0,0,0,0,0,0,0,0.179,0.305,0.011,1
0,0.72,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0.123,0,1
0.13,0.13,0,0.26,0,0.13,0,0,0,0.13,0.13,0,0.26,0,0,0,0,0,0,0,0,0.137,0.068,1
0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.96,1.92,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0.41,0,0,0,0.62,0.2,0.2,0,0.2,2.48,0,0,0,0,0,0,0,0,0,0,0.249,0.106,1
0,1.32,0,0.94,0,0.75,0,0,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0.084,0.112,1
0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.06,0,0.13,0,0,0.27,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0.034,0.057,0.092,1
0,0,0,0,0.72,0,0.72,0,0,0,1.45,0,0.72,0,0,0,0,0,0,0,0,0.364,0.121,1
0,0,0,0.1,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.066,1
0.09,0,0,0.09,0.09,0.29,0,0.58,0,0.87,1.66,0,0.19,0,0,0,0,0,0,0,0,0.136,0.151,1
0,0,0,0,0,0,0,0,0,2.43,2.43,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0.2,0,0.8,0.5,0.1,0.3,0,1.61,0.1,0.7,0,0.1,0,0,0,0,0,0,0.1,0,0.11,0.157,1
1.19,0.59,0,0,0,0,0.59,0,0,0,6.54,0,0.59,0,0,0,0,0,0,0,0,0,0,1
0.8,0,0,0,0,0,0,0,0,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,0.36,1
0,0.17,0,0,0.17,0.17,0,0.35,0,0,0.17,0,0,0,0,0,0,0.17,0,0,0.108,0.216,0.03,1
0.09,0.49,0,0.19,0,0.39,0.19,0,0,0,1.08,0,0.09,0,0,0,0,0,0,0,0.768,0.037,1.313,1
0,0.81,0,1.02,0,0.61,0,0,0,0,1.02,0,0.2,0,0,0,0,0,0,0,0,0.095,0.063,1
0,0,0,0.37,0.18,0.18,0,0,0,0,0.37,0,0,0,0,0.74,0,0,0,0,0,0.081,0.027,1
0.1,0.3,0,0.9,0.2,0.8,0,0,1.5,0,1,0,0.2,0,0,0,0,0,0,0,0,0.175,0.175,1
1.44,0,0,0,0,0.48,0,0,0,0.96,1.92,0,0,0,0,0,0,0,0,0,0,0,0.087,1
0.09,0.49,0,0.19,0,0.39,0.19,0,0,0,1.08,0,0.09,0,0,0,0,0,0,0,0.765,0.037,1.284,1
0,0,0,0.21,0.21,1.5,0,0,1.07,0,1.71,7.08,0,0,0,0,0,0,0,0,0,0,0.271,1
0,0,0,0,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,1
0,1.72,0,0,0,1.72,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0.125,0.251,1
1,0,0,0.66,0,0,0.66,0,0,0.66,0.33,0,0.33,0,0,0,0,0,0,0,0,0.06,0.541,1
0.1,0.2,0,0.8,0.5,0.1,0.3,0,1.61,0.1,0.7,0,0.1,0,0,0,0,0,0,0.1,0,0.11,0.158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0.141,0,1
0,0,0,0.43,0.43,0.43,0,0,0,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,1
0.43,0,0,0.87,0,0.43,0,0,0,0,0.87,0,0.43,0,0,0.43,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.92,0,0.18,0,0.92,0,0,0,0,0,0,0,0,0,0,0.185,0,1
0,0.26,0,0.26,0.08,1.56,0.17,0.08,0.69,0.86,1.3,0,0.34,0,0,0.08,0,0,0,0.08,0.096,0.234,0.261,1
0.25,0,0,0.51,0.25,0,0,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0,0.044,0,0,1
0.45,0.9,0,0,0,1.8,0,0.45,0,0.45,4.97,0,0,0,0,0,0,0,0,0,0,0.244,0.244,1
0.4,0.4,0,0.2,0.06,1.14,1,0,0.26,0.4,0.94,0,0.26,0,0,0,0,0,0,0,0,0.088,0.151,1
0.12,0.12,0,0.12,0,0,0,0,0,0.24,0.73,0,0,0,0,0.98,0,0,0,0,0.061,0.02,0.041,1
0,0,0,0,0,0.64,0,0,0,2.56,0.96,0,0,0,0,0,0,0,0,0,0,0.098,0,1
0,0.65,0,0,0,0,0,0,0,0.32,1.3,0,0,0,0,0,0,0,0,0,0,0.053,0,1
0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.204,0,1
0.1,0.1,0,0.03,0,0.1,0,0,0,0.17,1.35,0,0.17,0,0,0,0,0,0.03,0,0,0.071,0.065,1
0.27,0.27,0,0,0,0.27,0,0,0,1.08,0.27,0,0.54,0,0,0,0,0,0,0,0,0.229,0.504,1
