@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077,338,1
0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.495,8,1
0.07,0.03,0,0,0.03,0,0.03,1.35,0.1,0.17,0,0,0,0,0,0,0,0,0.03,0,0,0.006,46,1
0.39,0.09,0,0.58,0.19,0,4.1,1.66,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0.318,494,1
0,0,0,0,0,1.37,0,4.12,0.45,0.22,0,0,0,0,0,0,0,0,0,0,0,0.919,138,1
0.96,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.412,137,1
0.28,0,0.14,0,0,0.7,0.14,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,132,1
0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,30,1
0.68,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.199,83,1
0.32,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693,52,1
0.08,0.42,0.94,0,0,0,0,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.261,62,1
0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1.23,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234,41,1
1.89,0.27,0,0,0,0,0,2.7,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.5,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892,19,1
1.45,0.34,0.29,0.05,0.69,0.05,0.23,1.04,0.75,0.05,0,0,0,0,0,0,0,0,0,0,0,0.02,12,1
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0.537,12,1
0,0,0,1.41,0,0,3.03,2.22,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.133,30,1
0,0,0,0,0,0,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.17,0,0.52,0.17,0.52,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
2.15,0.15,0.25,0,0.3,0,0,1.75,0.05,0.8,0,0,0,0,0,0,0,0,0,0,0,0.149,127,1
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.125,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1.1,0,0,0,0,1.1,2.95,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.433,33,1
0,0,0.76,0,0,0.38,0.38,0.76,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0.486,6,1
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.76,0.05,0.02,0,0.02,0.13,0.1,1.57,0.05,0,0,0,0,0,0,0,0,0,0,0,0.016,0.25,66,1
0.85,1.02,0.17,0,0.08,0.93,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.17,0.08,0,0,0,0.408,669,1
0.46,0,0,0.46,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663,636,1
1.51,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,53,1
0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,3,1
0,0,0,0,0,0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.899,36,1
0.6,0,0.6,0,0,0.6,0,1.21,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.619,33,1
0.23,0.47,0,2.61,0,0,0,0.95,0.23,0,0,0,0,0,0,0,0,0,0,0,0.04,0,55,1
0,0,0,0,3.44,0,0,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.928,7,1
0.14,0.14,0.44,1.04,0.37,0.07,0,1.41,0.48,0.59,0,0,0,0,0.03,0,0,0,0,0,0,0.433,140,1
0.47,0.47,0,0,1.58,0,1.58,3.95,0.15,0.47,0,0,0,0,0,0,0,0,0,0,0,1.3,97,1
0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1.05,2.1,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0.171,6,1
0.32,0,0.16,0,0,0.8,0.16,0.64,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.271,149,1
0.61,0.3,0,0,0,1.11,0.5,2.03,0,0.3,0,0,0,0,0,0,0,0,0,0,0.264,0.976,56,1
0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,75,1
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,2.8,0,0.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,10,1
0,0,0,0,1.05,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,28,1
0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.284,0.662,131,1
0.87,0.87,0,0,1.74,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.942,107,1
1.92,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.368,12,1
0,0,0,0,0.53,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311,11,1
0.41,0.58,0.16,0,0.16,1.57,0.16,1.16,0.91,0.16,0,0,0,0,0,0,0,0,0,0,0,0.25,581,1
0.33,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,47,1
0.34,0,0.51,0.17,0.17,1.02,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,40,1
1.25,0,0,0,0,0,0,1.76,0,0,0,0,0,0,1.25,0,0,0,0,0,0.095,0.031,114,1
0.98,0.32,0.32,0,0.65,0,0,2.28,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.288,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,15,1
0,0,0,0,0,1.28,0,2.13,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1
0.28,0.84,0,0,1.41,0,1.98,2.83,0.28,0.84,0,0,0,0,0,0,0,0,0,0,0,1.294,47,1
1.23,0.19,0.12,0,0.06,1.03,0.32,0.51,1.16,0.06,0,0,0,0,0,0,0.12,0.06,0,0,0,0.276,485,1
0.08,0.42,0.94,0,0,0,0,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.287,62,1
0.5,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843,5,1
0.89,0,0,0,0,0,0,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,1.083,28,1
1.27,0,0,0,0,0,0.42,1.27,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.572,55,1
2.33,0,0,0.58,0,0.58,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,9,1
0.8,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,29,1
0,0.57,0.38,0,0.19,1.92,1.15,1.15,1.34,0.77,0,0,0,0,0,0,0,0,0,0,0,0.438,525,1
0.18,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0.52,0,0,0,1.56,0.26,2.08,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813,38,1
0,0,0,0,0,0.74,0,2.24,0,0.37,0,0,0,0,0,0,0,0,0,0,0.061,0.061,57,1
0.25,0.18,0.65,0.36,0.36,0.32,0.14,1.45,0.29,0.76,0,0,0,0,0,0,0,0,0,0,0.073,0.343,181,1
0.75,0,0,0,1.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.224,412,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,23,1
0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,28,1
0,0,1.47,0,0,0,0,1.47,0,4.41,0,0,0,0,0,0,0,0,0,0,0,1.272,63,1
0,0.73,0,0,0.36,0.36,2.19,2.19,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0.498,30,1
0.88,0.29,0.29,0,0,1.62,0.14,2.35,0.73,0.29,0,0,0,0,0,0,0,0,0,0,0,1.004,217,1
0.35,0,0.79,0,0.7,0.35,0,2.03,0.61,0.7,0,0,0,0,0,0,0,0,0,0,0,0.556,1170,1
0,0,0,0,0,1.73,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,8,1
0.46,0.46,0,0,0,0.92,0,1.38,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.298,13,1
0,0,0,0,0,0,0,1.64,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.083,60,1
0.7,0,0,0,0.7,0.23,0,1.65,0,0.23,0,0,0,0,0,0,0,0,0,0,0.037,1.362,111,1
0,0,0,1.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,28,1
0.59,0,0.59,0,0,0.59,0,6.54,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.103,11,1
0.87,0.87,0,0,1.74,0,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.802,107,1
1.28,1.28,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.724,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,37,1
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,13,1
0.13,0.09,0.42,1.08,0.42,0.03,0,1.27,0.32,0.52,0,0,0,0,0,0,0,0,0,0,0.016,0.345,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.64,0,0.64,0,0,0,1.29,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921,11,1
0.8,0.8,0.3,0,0,1.11,0.2,0.7,0.6,0.1,0,0,0,0,0,0,0.2,0.1,0,0,0,0.49,669,1
0.21,0.21,0.32,0,0.21,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.033,14,1
0,0,0,0,1.45,0,1.45,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,25,1
1.11,1.11,0,0,1.11,0.27,0,1.11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.638,17,1
0.05,0.13,0.57,1.23,0.47,0,0,1.49,0.99,0.34,0,0,0,0,0,0,0,0,0,0,0,0.328,199,1
0,0,0,0,1.04,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,59,1
0,0,0,0,0,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,332,1
0.68,0,0,0,0,1.36,0,2.73,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.048,15,1
0.78,0.78,0.29,0,0,1.08,0.19,0.68,0.59,0.09,0,0,0,0,0,0,0.19,0.09,0,0,0,0.393,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,134,1
0,0,0,0,2.94,0,1.47,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,281,1
0,0.98,0,0.19,0,0,0.39,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0.749,76,1
0.29,0.19,0.19,0,0.09,0,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.831,54,1
0.93,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1
1.44,0,0.2,0.2,0.41,0,1.03,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996,116,1
0.35,0.7,0,0,1.06,0,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,60,1
0.22,0,0.66,0,0,1.54,0,1.54,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.659,65,1
0.14,0.17,0.4,1.16,0.23,0.11,0,1.1,0.63,0.52,0,0,0,0,0,0,0,0,0,0,0,0.363,159,1
0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0.23,0.17,0,0,0.11,0.11,0.29,1.3,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0,0.102,8,1
0.29,0.19,0.19,0,0.09,0,0.09,1.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.836,54,1
1.43,0,0,0,0.95,0,0,1.91,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.536,78,1
0.26,0,0,0,0,0,0,1.05,0,0.52,0,0,0,0,0.26,0,0,0,0,0,0,0.327,71,1
0.63,0.17,0.34,0,0.05,0.17,2.61,1.5,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.127,131,1
0,0,0,0,0,0,0,1.92,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.174,12,1
0.51,0.51,0,0,1.03,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,17,1
1.28,0,0,0,5.12,0,1.28,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,304,1
0.23,0.17,0.61,0.34,0.34,0.34,0.13,1.36,0.27,0.71,0,0,0,0,0,0,0,0,0,0,0.071,0.379,181,1
0,0,0,0,1.24,1.24,0,1.86,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.517,22,1
1.39,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,57,1
0.12,0,0.12,0,0.12,2.04,0.12,1.27,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.371,84,1
1.17,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0.11,0.22,0.45,0.05,0,0.39,0,1.76,0.56,0.34,0,0,0,0,0,0,0,0,0,0,0,0.441,116,1
0,0,0,0,0,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.35,0.35,0,0,0,1.43,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257,61,1
0.63,0,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,40,1
0.39,0.39,0,0,0,0,0,1.96,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.124,12,1
0.19,0,0,0,0.19,0.39,0,0.78,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.16,31,1
2.27,0,0.56,0,3.4,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,140,1
0,0,0,0,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.968,18,1
1.44,0.16,0.8,0,0.16,0.16,0,0.47,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.299,24,1
0.55,0.55,0,0,0,0,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.086,18,1
1.1,0.55,0,0,0,0.55,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,148,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.109,24,1
0.53,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0.7,0,0,0,0,0.35,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397,58,1
0,0.32,0,0,0.96,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0.045,0,14,1
0.76,0,1.52,0,0,1.52,0,1.52,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.412,19,1
2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.45,0,0.3,0,0,0,0,1.51,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1.318,130,1
0.84,0,0.84,0,0,0,0,1.69,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.776,168,1
0,0,0,0,0,1.73,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,10,1
1.09,0.18,0,0,0.18,0.54,0,2,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.249,59,1
0.93,0.93,0.93,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,15,1
0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,38,1
1.27,0,0,0,0.63,0,0,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.501,22,1
0.41,0.57,0.16,0,0.08,1.56,0.16,1.07,0.9,0.16,0,0,0,0,0,0,0,0,0,0,0,0.241,683,1
0.13,0.13,0.27,0.13,0.13,0.27,0.13,2.08,0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0.379,15,1
0.36,0.09,0,0.36,0,0,0,3.38,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0.032,0.257,69,1
0.25,0.51,0,0,0,0.76,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.354,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,5,1
0.13,0.53,0.93,0,0,0,0,1.13,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0.41,268,1
1.93,0,0,0,0.64,0,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.462,22,1
1.44,0,0.48,0,0,0,0,0.96,4.32,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0.43,305,1
0.6,0.2,0,0,0,1.11,0.4,1.92,0,0.3,0,0,0,0,0,0,0,0,0,0,0.26,0.991,56,1
1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424,59,1
0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,25,1
0.13,0.03,0.54,1.15,0.44,0.03,0,1.42,0.37,0.61,0,0,0,0,0,0,0,0,0,0,0,0.445,136,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.511,27,1
1.65,0.33,0,0,0.33,0.16,0,0.99,0.49,0.33,0,0,0,0,0.16,0,0,0,0,0,0.074,0.248,350,1
0.05,0.13,0.57,1.22,0.44,0,0,1.48,1.01,0.33,0,0,0,0,0,0,0,0,0,0,0,0.346,199,1
0,0.22,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,21,1
0,0.55,0.27,0,0.27,0.83,0,3.04,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.582,35,1
0,0.73,0,0,0.36,0.36,2.2,2.2,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0.5,30,1
0.43,0.6,0.17,0,0.17,1.39,0.17,1.13,0.95,0.17,0,0,0,0,0,0,0,0,0,0,0,0.271,583,1
0,0.29,0.29,0,2.33,1.16,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,24,1
0.64,0.64,0.32,0,0.32,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.85,1.02,0.17,0,0.08,0.93,0.17,0.42,0.85,0.08,0,0,0,0,0,0,0.17,0.08,0,0,0,0.403,669,1
0.63,0.17,0.34,0,0.05,0.17,2.61,1.5,0.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.13,131,1
0.4,0.1,0,0.6,0.2,0,4.26,1.72,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0.352,494,1
2.23,0.55,0,0,0,1.11,0,2.23,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0.088,11,1
1.85,0.37,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,39,1
1.28,0,0,0,0,1.28,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,1,1
0.37,0,0,0,0,0,0,1.48,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.878,58,1
1.04,0.09,0.19,0,0.14,0.04,0.24,1.23,0.29,0.04,0,0,0,0,0,0,0.04,0,0,0,0.007,0.431,87,1
0,2.3,0.76,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,25,1
0.11,0.11,0.93,0,0.23,0.11,0,1.51,0.58,0.46,0,0,0,0,0,0,0,0,0,0.11,0,0.733,326,1
0.15,0.09,0.4,1.06,0.25,0,0,1.41,0.31,0.56,0,0,0,0,0,0,0,0,0,0,0.01,0.345,178,1
0,0,0,0,0,1.81,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,41,1
0.56,0,0.22,0.11,0.22,0.89,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,53,1
1.14,0.57,0,0,0,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,147,1
1.03,0.51,0,0.51,0.51,0.51,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,71,1
0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,16,1
0.64,0,0,0,1.29,0,5.19,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.093,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,17,1
0.52,0,0,0,0.52,0.52,0,2.64,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.095,60,1
0,0,0,0,0,1.4,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
5,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,1.417,12,1
0,1.49,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.424,25,1
0.39,0.19,0.19,0,0.09,0,0.09,1.08,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.84,54,1
0,0,0,0,0.46,0.46,0,2.31,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.081,12,1
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.969,18,1
0.18,0.12,0.31,0.37,0.44,0.12,0.69,1.26,0.44,0.75,0,0,0,0,0,0,0.06,0,0,0,0.053,0.437,45,1
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,1.35,0,0,0,0,0,2.362,37,1
0,0,0.41,0,0,0,0,1.23,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0.067,14,1
0,0,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.72,0,0,0,0,0,0,1.21,0,0.24,0,0,0,0,0,0,0,0,0,0,0,1.021,67,1
0,0,0,0,0,0.14,0.14,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.204,73,1
0,0,0,0,0,2.04,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,7,1
0.09,0.28,0.57,0,0,0,0,1.43,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.088,50,1
0.7,0.35,0.7,0,1.05,0,0,1.4,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.23,60,1
0.08,0.43,0.95,0,0,0,0,0.78,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.259,62,1
1.41,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,6,1
0,0,0,0,0,0,0,1.01,1.51,1.01,0,0,0,0,0,0,0,0,0,0,0,1.431,23,1
0,0.59,0,0,0.74,0,0.44,0.59,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0.105,887,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,26,1
0.49,0,0,0,0.98,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,55,1
2.53,0.42,0,0,0,0,0,2.1,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0.072,12,1
0.96,0,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,3,1
0,0,0,0,0,1.67,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312,8,1
0.67,0,0,0,0,2.01,0.67,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,14,1
0,1.29,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,272,1
0.34,0,0.17,0,0,0.86,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,149,1
0.61,0.13,0.27,0,0.2,0.13,0,1.23,0.06,0,0,0,0,0,0,0,0.06,0,0,0,0,0.472,104,1
0.84,0.25,0,0.08,0.76,0.33,0.33,0.5,0.42,0.08,0,0,0,0,0,0,0,0,0,0,0.015,0.518,292,1
0,0,0,0,0,1.81,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,41,1
3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,10,1
0.85,0.21,0,0,0.21,0,0.21,1.71,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.465,58,1
