@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,33,1
0,1.82,0.36,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.297,0,0,11,1
0.66,0.22,0,0,0.33,0.55,0,0,0,0,0,0,0,0,0,0,0.11,0.173,0.193,0.077,75,1
0.72,0.29,0,0,0,0.14,0,0,0,0,0,0,0,0.14,0,0,0,0,0.023,0.046,132,1
0.54,1.08,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0.081,148,1
0,0.68,0.09,0,0.77,0.58,0.87,0,0,0,0,0,0.29,0,0,0,0,0.03,0.045,0,20,1
0.14,0.29,0,0,0.89,0.14,0,0,0,0,0.44,0,0,0,0,0,0,0.067,0.022,0,11,1
0.3,1.23,0.61,0.61,0.3,0.3,1.54,0,0,0,0,0,0,0.46,0,0,0,0.128,0.025,0,13,1
0.46,0.05,0.16,0.24,1.01,0.21,0.38,0,0,0,0,0,0,0,0,0,0,0.064,0.626,0.165,193,1
0.35,1.18,0.47,0.35,0.95,2.14,0.95,0,0,0,0,0,0,0.11,0,0,0,0.059,0.197,0.217,283,1
0.66,0.22,0,0,0.33,0.55,0,0,0,0,0,0,0,0,0,0,0.11,0.173,0.193,0.077,75,1
0.08,0.16,0,0,0.23,0.08,0.23,0,0,0,0,0,0.08,0,0,0,0,0.228,0.038,0,67,1
0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,0,12,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,1
0,0,0.32,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.27,0,0,14,1
0.43,0.43,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,61,1
0.77,0,0.57,0.57,0.38,0.19,0.19,0,0,0,0,0.19,0,0,0,0,0,0.027,0.191,0.054,525,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.64,0,0.64,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0.189,0,0,131,1
1.42,0.71,0,0.71,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1
0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,25,1
0.52,0,0.32,0.04,1.37,0.32,0.54,0,0,0,0,0,0,0,0,0,0,0.058,0.165,0.182,117,1
0.7,0.2,0,0,1.3,0.3,0.2,0,0,0,0,0,0,0.5,0,0,0,0.141,0.056,0,148,1
0.8,0.8,1.61,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
1.81,0,0.36,0.36,0.72,0.36,0.36,0,0,0,0,0,1.08,0,0,0,0,0.334,0.467,0.066,393,1
0.31,0.63,0.63,0.31,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.108,0.163,0.054,10,1
0.57,0,0,0.57,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,32,1
0.42,0.42,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0.126,1.269,0.412,183,1
0.81,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0.48,0,0.96,0,0,0.48,0.48,0,0,0,0.48,0,0,0,0,0,0,0.818,0.467,0.116,259,1
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,41,1
0.76,0.38,0,0,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0,0,0.03,0.09,132,1
0.59,0.29,0.19,0,1.59,0,0.09,0,0,0,0,0,0,0,0,0,0,0.037,1.31,0,54,1
0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.41,0.1,0.1,0.52,0.62,0,0.1,0,0,0,0,0,0,0,0,0,0,0.048,0.064,0,29,1
0,3.22,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,20,1
1.08,0.54,0,0,0.54,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0.261,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,119,1
0,1.03,0,0.51,1.03,0.51,0,0,0,0,0,0.51,0,0,0,0,0,0.257,0.429,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,5,1
0,0,0,1.47,0,0,1.47,0,0,0,0,0,1.47,0,0,0,0,0.142,0.142,0,274,1
0.41,0.82,0.61,0,1.23,0.61,0,0,0,0,0,0,0,0,0,0,0,0.065,0.065,0,45,1
0.15,0.31,0,0,0,1.11,0,0,0.95,0,0,0,0.31,0.15,0,0,0,0.088,0.707,0.022,51,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1
0,0.37,0.37,0.74,0.74,0.37,1.49,0,0,0,0,0,0,0.74,0,0,0,0,0.505,0,64,1
1.35,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,20,1
0.89,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,1.05,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,36,1
0.64,0,0.64,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0.189,0,0,131,1
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1
0.75,0.3,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0,0,0.02,0.02,0.041,149,1
0.63,0.47,0.47,0.79,1.42,0,1.58,0,0,0,0,0,0,0.15,0,0,0,0.076,0.127,0,97,1
0.32,0.65,0.65,0.32,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.105,0.157,0,10,1
0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,12,1
0,2.83,0,0,0.7,1.41,1.41,0,0,0,0.7,0,0,0,0,0,0,0,0,0.126,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,6,1
0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,12,1
0,0.8,0,0,1.6,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0.274,0,0,29,1
1.22,0.45,0,0,0.76,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0.112,0.067,0,63,1
0.48,1.44,0.48,0,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0.083,0.251,0,80,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0.18,1.57,0.36,0.06,0.54,0,0.72,0,0,0,0,0,0,0,0,0,0.06,0.052,0.167,0,12,1
0,0,0,0.74,0,2.23,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,24,1
0.7,1.06,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,12,1
0.94,0.94,0,0,0.47,0,0.47,0,0,0,0,0.47,0,0,0,0,0,0.073,0.221,0,91,1
0,0.97,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0.97,0,0,0,0.97,0,0,0.97,0,0,0,0.97,0,0,0,0,0.167,0.167,1.342,13,1
0.4,0.34,0,0,0.28,0.17,0,0,0,0,0,0,0,0,0,0.11,0,0.099,0.079,0.009,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.061,0,124,1
0.27,0.36,0.09,0.18,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.032,0.032,69,1
0,1.56,0,0,0.31,0.31,0.62,0,0,0,0,0,0,0,0,0,0,0.05,0,0,22,1
0.29,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.128,0.102,73,1
0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,7,1
0,0.87,0.87,0,2.18,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0.67,0.27,0.27,0,0.4,0,0.27,0,0,0,0,0,0,0,0,0,0,0.109,0,0,12,1
0.38,0.19,0.11,0.07,0.77,0.23,0.54,0,0,0,0,0,0,0,0,0,0,0.076,0.585,0.127,153,1
0.31,0.63,0.63,0.31,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.108,0.163,0.054,10,1
0,0,0,0,0,1.63,1.63,0,0,0,0,0,1.63,0,0,0,0,0.36,0.18,0.18,140,1
0,0.36,0.36,0.36,0.36,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.118,0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.208,0,16,1
0.58,1.17,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.54,0.27,1.64,0.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,93,1
0.68,0,0,0,0,0.68,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0.35,0.14,0.03,0.1,0.7,0.24,0.45,0,0,0,0,0,0,0,0,0,0,0.077,0.543,0.119,286,1
0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,0,12,1
0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,81,1
0.71,0.35,0.35,0,0.71,0.35,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,61,1
1.01,0.8,0.8,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.11,0.158,0.015,669,1
1.06,0.53,0,0,0.53,1.06,0.53,0,0,0,0,0,0,0,0,0,0,0,0.259,0,76,1
0,0.56,0,0,1.79,0.11,0.22,0,0.11,0,0,0,0,0,0,0,0,0.186,0.056,0,53,1
0.29,1.07,0.19,0.97,1.07,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.233,0.031,49,1
1.24,0.53,0.62,0.17,1.33,0.62,0.08,0,0,0,0,0,0,0.08,0,0,0,0.07,0.211,0.014,583,1
0.5,0.5,0.5,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.089,0,0,17,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.89,0,0,1.34,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.072,28,1
0.54,1.09,0.18,0,0.18,0.36,0.18,0,0,0,0,0,0,0,0,0.18,0,0.166,0.305,0,59,1
2.99,0.42,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,42,1
0.22,0.67,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0.28,0.16,0.18,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,154,1
0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.4,0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,10,1
0.97,0.48,0,0,0.48,0,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0.232,0.077,58,1
0.52,0,0.32,0.04,1.37,0.32,0.54,0,0,0,0,0,0,0,0,0,0,0.058,0.166,0.183,117,1
0,2.89,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.42,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.3,0,82,1
0.13,0.55,0.27,0.13,0.97,0,0,0,0,0,0,0,0,0.13,0,0,0,0.018,0.182,0,232,1
0,0,0,1.47,0,0,2.94,0,0,0,0,0,1.47,0,0,0,0,0.147,0.147,0,281,1
0.76,0.85,1.02,0.17,0.59,0.25,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.065,0.118,0.013,669,1
0.55,0.27,0.27,1.37,0.55,0,1.37,0,0,0,0,0,0,0.27,0,0,0,0.28,0.093,0,63,1
0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,1.28,0,0,0.28,0.14,0,0,0,0,0,0.14,0,0,0,0,0,0.078,0,0,137,1
1.01,0.8,0.8,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.11,0.158,0.015,669,1
0,4.08,0,0,1.36,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.111,0,68,1
0.84,0.14,0.14,0.84,0.56,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0,15,1
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0.43,0.87,0,0,0,0.43,0.87,0.43,0,0,0,0,0,0,0,0,0,0.072,0.216,0,90,1
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,11,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,0,22,1
1.25,2.5,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0.68,1.36,0,0.68,2.73,0,0,0,0,0,0,0.68,0,0,0,0,0.519,0,75,1
0.47,0,0.95,0,0,0.47,0.47,0,0,0,0.47,0,0,0,0,0,0,0.791,0.452,0.113,259,1
0.17,1.47,0.35,0.05,0.52,0,0.7,0,0,0,0,0,0,0,0,0,0,0.051,0.165,0,12,1
0.2,1.44,0,0.41,1.86,0.2,0.41,0,0,0,0,0,0,0,0,0,0,0.249,0.106,0,116,1
0,2.17,0,0,2.17,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.52,0.52,0,0.52,1.05,0,0.52,0,0,0,0,0,0,0.52,0,0,0,0.19,0.475,0,60,1
0,0.12,0,0,0.99,0.12,0.12,0,0,0,0,0,0,0,0,0.37,0,0.365,0,0,41,1
0.88,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,1
0,1.35,0.45,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0.138,0,0,46,1
0.24,0,0.48,0,0.72,1.68,0.72,0,0,0,0,0,0,0,0,0,0,0,0.828,0.15,52,1
1.22,1.22,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,28,1
1.07,0.35,0.62,0.17,1.25,0.62,0.08,0,0,0,0,0,0,0.08,0,0,0,0.066,0.185,0.013,583,1
0.27,0.82,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0.187,49,1
0,0,0,0,0.49,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0.446,64,1
0.57,0,0,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.461,0,0.046,64,1
0,0,1.21,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.465,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.073,0.073,27,1
0,0.16,0.16,1.14,0.48,1.95,0,2.93,0,0,0,0,0,0,0,0,0,0.35,0.107,0.026,57,1
0.14,0.14,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0.745,0,72,1
0.56,1.12,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.189,0,0,4,1
0.53,0.21,0.1,0.53,0.64,0,0.1,0,0,0,0,0,0,0,0,0,0,0.097,0.065,0,29,1
0.38,0.12,0.25,0.12,0.25,0.38,0,0,0,0,0,0.12,0,0,0,0,0,0.022,0.088,0,21,1
0.64,1.28,0,0,0.64,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0.369,0,22,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.38,0,16,1
2.38,0.26,0,0,0,0.79,0,0,0,0,0.26,0,0.26,0,0,0,0,0.656,0,0,71,1
0,0.18,0,0,0,1.89,0,9.48,0,0,0,0,0,0,0,0,0,0,0,0.294,180,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.299,0,0.199,28,1
0,3.69,0.56,0.56,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0.092,0.046,0,97,1
0,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.51,0.25,0.51,0,0.76,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,0.61,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,10,1
0,0.29,0,1.46,0.29,0.58,2.04,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,34,1
0.59,0.39,0.19,0,1.58,0,0.09,0,0,0,0,0,0,0,0,0,0,0.037,0.979,0,54,1
0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.116,0,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.52,0,0.32,0.04,1.37,0.32,0.54,0,0,0,0,0,0,0,0,0,0,0.058,0.165,0.182,117,1
0.59,0,0.98,0.19,0.98,0.98,0,0,0,0,0,0,0,0,0,0,0,0.231,0.308,0.025,76,1
0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1.61,0,0.26,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,52,1
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.6,2.04,0.13,0,0.79,0.13,0.32,0,0,0,0,0,0,0.04,0,0,0,0.032,0.121,0.008,127,1
0.41,0.41,0,0,0,0,0.41,3.75,0,0,0,0,0,0,0,0,0,0,0,0.676,54,1
0,0,0,0,0.67,0,0,0,0,0,0,0.33,0,0,0,0,0,0.28,0.336,0,19,1
0.45,0.22,0.22,0,0.9,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0.258,0.193,0,71,1
1.79,0,0.59,0.59,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,10,1
0.77,0.19,0.32,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.071,0,43,1
0.36,1.59,0,0,2.58,0.61,0.12,0,0,0,0,0,0,0,0,0,0,0.041,0.229,0.02,54,1
0.18,1.57,0.36,0.06,0.54,0,0.72,0,0,0,0,0,0,0,0,0,0.06,0.052,0.169,0,12,1
1.16,3.48,0,0.58,0.58,1.74,0,0,0,0,0,0,0,0,0,0,0,0.085,0.085,0,12,1
1.01,0.8,0.8,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0.11,0.157,0.015,669,1
0.36,0.09,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0.085,0,103,1
0,0.13,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.611,0.01,278,1
0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.78,0.26,0.26,1.04,0.69,0.86,0.34,0,0,0,0.08,0,0,0,0,0,0,0.234,0.261,0.11,54,1
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,38,1
0.88,0.88,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
1.1,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,19,1
0.55,0.63,0.23,0.23,0.55,0.47,0.31,0,0,0,0,0,0,0,0,0,0,0.012,0.077,0.012,77,1
0.41,0.08,0.24,0.08,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.255,0.095,84,1
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
1.92,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.1,0,0.1,0,0.72,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0.057,0,0,24,1
0,0,0,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,47,1
0.67,0.33,0.16,0.84,1.51,0,1.68,0,0,0,0,0,0,0.16,0,0,0,0.218,0.054,0,63,1
0.27,0,0,0,1.62,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0.051,0.051,61,1
0,0,0,0,0.74,0.74,3.73,0,0,0,0,0,0,0,0,0,0,0,0.118,0.237,7,1
0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0.47,0.47,0,0.47,0.94,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0.164,0.41,0,60,1
0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,182,1
0.75,0.25,0.25,0.5,2.26,0.5,1,0,0,0,0,0,0,0,0,0,0,0.034,0.034,0,60,1
0.67,0.33,0.16,0.84,1.51,0,1.68,0,0,0,0,0,0,0.16,0,0,0,0.19,0.054,0,101,1
0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,14,1
0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.7,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.76,0.85,1.02,0.17,0.59,0.25,0.08,0,0,0,0,0,0,0.08,0,0,0.17,0.063,0.114,0.012,669,1
0.52,0.26,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,149,1
0.34,0.11,0.11,0,0.93,0.58,0.23,0,0,0,0,0,0,0,0,0,0,0.125,0.104,0.335,326,1
3.03,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.431,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1
0.26,0.13,0.2,0.33,1.07,0.4,0.06,0,0,0,0,0,0,0,0,0,0,0.088,0.151,0.05,123,1
0.32,1.3,0.65,0.65,0.16,0.32,1.63,0,0,0,0,0,0,0.49,0,0,0,0.027,0.027,0,12,1
0.03,0.07,0.03,0.03,0.53,0.17,0.03,0,0,0,0,0,0,0,0,0.03,0,0.071,0.065,0,46,1
0,0.96,0,0,0.96,1.44,0,0,0,0,0,0,0,0,0,0,0,0.149,0.074,0,44,1
0.8,0.8,0.32,0,1.44,0,0.32,0,0,0,0,0,0.32,0,0,0,0,0.05,0.075,0,15,1
0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.013,0,0,28,1
1.24,1.24,0.62,0,0,1.24,0.62,0.62,0,0,0,0,0,0,0,0,0,0.107,0.107,0.107,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,18,1
3.7,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,29,1
0.11,0.47,0.11,0.59,0.11,0.11,0.59,0,0,0,0,0,0,0.11,0,0,0,0.127,0.254,0.018,148,1
0.55,0.22,0.22,0,0.33,0,0.22,0,0,0,0,0,0,0,0,0,0,0.155,0.12,0,14,1
1.28,1.28,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,9,1
0.19,0,0,0,0.19,0,0,0,0.09,0,0.19,0,0,0,0,0,0,0.137,0,0,44,1
0.41,2.06,0,0.82,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,226,1
0.38,1.15,0.76,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0.122,0.061,0,20,1
0.38,0.76,0,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0.299,0.179,0,78,1
1.02,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,19,1
0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,7,1
0.72,1.44,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517,60,1
0,0,0,0.52,0.52,0,0.17,1.93,0,0,0,0,0,0,0,0,0,0.143,0.057,0.229,39,1
0.99,0.53,0,0.53,0.73,0.26,0.13,0,0,0,0,0,0,0,0,0,0,0.023,0.265,0.034,272,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,28,1
0,0,0,0,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,63,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,223,1
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,55,1
0.09,0.36,0.09,0.36,0.63,0,0.09,0,0,0,0,0,0,0,0,0,0,0.059,0.014,0,48,1
0.37,0.14,0.11,0.07,1.42,0.03,0.07,0,0,0,0,0,0,0,0,0,0.11,0.159,0.221,0.11,72,1
0.26,0.26,0,0,1.06,0.8,0,0,0,0,0,0,0,0,0,0,0,0.299,0,0,15,1
0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1.35,1.01,0,0,1.69,0.33,0,0,0,0,0,0,0,0,0,0,0,0.061,0.278,0.03,46,1
0.82,0.41,0,0.82,0.41,2.47,1.65,0,0,0,0,0,0,0,0,0,0,0,0.132,0.132,76,1
0.28,1.43,0.28,0.14,1.14,0.14,0.42,0,0,0,0.14,0,0,0,0,0,0,0.047,0.118,0.023,27,1
1.15,0.38,0.38,0,0.38,1.54,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,56,1
0,0,1.36,0,0,1.36,0,0,0,0,1.36,0,1.36,1.36,0,0,0,0,0.222,0,63,1
0.18,1.59,0.36,0.06,0.55,0,0.73,0,0,0,0,0,0,0,0,0,0.06,0.052,0.169,0,12,1
0.38,0.19,0.12,0.25,1.52,0.38,0.44,0,0,0,0,0,0,0.12,0,0,0.06,0.085,0.235,0.064,45,1
