@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,26,1
0,0,0.5,1.01,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.412,249,1
0,0.3,0.15,0.45,0.15,0,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,944,1
0.19,0,0.09,0.39,0.48,0,0.09,0.78,0,0,0,0,0,0,0,0,0,0,0.09,0,0.18,0.045,303,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.662,292,1
0,0,1.07,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,119,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.104,0,143,1
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,1.424,146,1
0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466,0,197,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.063,123,1
0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.44,0,0.078,0,37,1
0,0.63,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.055,186,1
0.52,0.42,0.03,0.8,0.28,1.19,0.03,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.075,0.452,2184,1
0.19,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,15841,1
0.14,0.14,0,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0.204,400,1
0.26,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.092,0.324,339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,21,1
0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,137,1
0,0.32,0.16,0.48,0.16,0,0.16,0.16,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.271,982,1
0.17,0,0.05,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.02,458,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.305,163,1
0.5,0.25,0.02,0.69,0.21,0.92,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.069,0.325,4128,1
0.27,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,435,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,36,1
1.36,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,1.706,137,1
0.12,0.24,0,0,0.36,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.059,0.019,180,1
0,0.68,0.68,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0.076,0.536,242,1
0,1.32,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.663,442,1
0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,1.257,261,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.225,211,1
0.15,0.15,0.46,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.123,608,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.14,0,0.04,0,0,0.09,0,0.04,0,0,0,0,0,0,0.19,0,0,0.04,0.09,0,0.061,0.007,521,1
0,0.17,0.17,0.17,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.117,419,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1
0,0.89,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0.89,0,0,1.129,42,1
0,0,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,139,1
0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.129,0.129,119,1
0,0,0.42,0.42,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.42,0,0.097,0.244,977,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,138,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0.265,0.132,72,1
0.32,0.28,0.16,0.32,0.08,0.04,0.04,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.171,0.507,1991,1
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0.08,0.08,0.25,0.08,0.17,0,2.21,0.17,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.065,0.408,1412,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,1.235,134,1
0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1
0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.135,96,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,49,1
0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.117,101,1
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,142,1
0.08,0.08,0.08,0.17,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.369,1278,1
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.174,59,1
0,0,0.31,0.31,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0.323,86,1
0.08,0.08,0.25,0.08,0.17,0,2.21,0.17,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.065,0.403,1407,1
0.18,0,0.06,0.06,0.06,0.06,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.01,447,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0.073,0.515,328,1
0.71,0,0.35,0.35,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.234,359,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.924,59,1
0.25,0.17,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.094,319,1
0,0.08,0.08,0.16,0.08,0.08,0,0.33,0,0,0,0,0,0,0.25,0,0,0,0,0,0.047,0.502,2049,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,144,1
0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,495,1
0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0.416,92,1
0.38,0,0,0.38,0,0,0,0.76,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1178,1
0,0.17,0.17,0.17,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.085,417,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,3.333,74,1
0.34,0.26,0.08,1.47,0.34,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.048,0.259,537,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1
0,0,0.36,0,0.36,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.433,177,1
0.07,0.37,0.07,0.37,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.167,795,1
0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.609,160,1
0,0.17,0.68,0.17,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.056,208,1
0,0.64,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728,205,1
0.1,0.1,0,0.1,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.071,0.013,3220,1
0,0.46,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.298,110,1
0.95,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,242,1
0.14,0.14,0,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0.204,400,1
0.31,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.169,0.358,447,1
0,0.35,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.24,0.24,140,1
0.17,0,0.08,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.092,1140,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.457,55,1
0,0.63,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.055,186,1
1.44,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.174,50,1
0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.645,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,49,1
0,0,0.38,0.77,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.51,258,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.802,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,104,1
0.54,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1.216,180,1
0,0.56,2.25,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.083,0.502,375,1
0.17,0,0.05,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,454,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0.26,0.08,1.56,0.26,0.08,0.69,0.17,0,0,0,0,0.08,0,0.08,0,0,0,0.08,0,0.234,0.358,981,1
0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.107,0.321,150,1
0,0,0.45,0.45,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,1324,1
0.5,0.46,0,0.65,0.3,1.27,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.077,0.335,2413,1
0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.036,0.036,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0.188,0,78,1
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.736,222,1
0.09,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.047,0.252,542,1
0,0,0.17,1.24,0.17,0,0.89,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,895,1
0.21,0.21,0,0.21,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.432,303,1
0.35,0.1,0,0.75,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.035,0.149,617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,134,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,233,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,233,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.086,0.26,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.559,108,1
0.17,0,0.05,0.05,0.05,0.05,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.01,467,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.034,339,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.759,55,1
0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0.34,0.34,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.225,158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.11,0.331,152,1
0.19,0.19,0.19,0.58,0.09,0.87,0.09,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,877,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,178,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0.72,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.495,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.102,185,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,356,1
0,0.19,0.09,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.088,368,1
0,1.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.069,0.552,153,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0.182,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.211,0,184,1
0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,73,1
1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,106,1
0.46,0.31,0.05,0.75,0.26,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.068,0.346,3213,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,69,1
0.1,0.2,0.5,0.1,0.3,0,1.61,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0,0.11,0.488,1351,1
0,0,0.3,0,0.6,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.144,281,1
0.1,0,0.1,0.2,0.4,0.6,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.336,1426,1
0.08,0.08,0.25,0.08,0.17,0,2.22,0.17,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.065,0.435,1402,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.561,65,1
0,0.38,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,15,1
0.1,0,0.1,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.016,329,1
0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1
0.52,0,0.26,0,0.26,0,0,0,0,0,0,0,0.26,0,0.26,0,0,0,0,0,0.69,0.327,566,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.417,0.208,61,1
0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.522,113,1
0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,62,1
0.43,0.26,0,4.09,0.08,0,0.78,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.241,0.709,1123,1
1.03,0,0.68,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.366,91,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,886,1
0,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.269,81,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.165,102,1
0,4.76,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,41,1
0,0,0.29,0,0.58,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.14,274,1
0.19,0.19,0.19,0.58,0.09,0.87,0.09,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,877,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,96,1
0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0.26,0.038,0.077,171,1
0.34,0,0,1.02,0,0,0,1.02,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1334,1
0,0.09,0.09,0,0.04,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.04,0,0.119,0.431,1645,1
0.1,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.016,339,1
0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.059,0.118,68,1
0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,137,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,1.023,122,1
0.45,0.9,0,1.8,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,1.631,773,1
0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,52,1
0.19,0.19,0.19,0.59,0.09,0.89,0.09,0.59,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.412,814,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0.198,0.198,81,1
0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.13,0.52,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0.105,0.211,48,1
0.14,0.29,0,1.47,0.14,0,0.58,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.023,1.003,898,1
0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.802,179,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0.215,0,63,1
0,0,0.76,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.458,248,1
0.14,0.14,0,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0.29,0,0,0,0,0.205,0.153,368,1
0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.6,0.12,0,0,0.12,0,0.352,0,505,1
0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.152,148,1
0.59,0,1.18,1.18,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,182,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421,38,1
0.47,0.95,0,1.9,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,1.687,742,1
0,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.269,81,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,54,1
0,0,0.17,0.17,0.17,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.072,0.754,967,1
0.17,0.17,0,0.17,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.376,0.25,617,1
0.05,0.3,0,0,0,0,0.05,0.3,0.05,0.05,0,0,0,0,0,0,0,0.05,0.05,0,0.036,0.054,583,1
0,0.35,0.17,0.53,0.17,0,0.35,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.167,956,1
0,0.38,0.19,0.57,0.19,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,869,1
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,45,1
0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1
0.41,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,1
0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.194,0.582,291,1
0.1,0,0.1,0.2,0.4,0.6,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0.336,1426,1
0.23,0.23,0.23,0.47,0.23,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0.23,0,0.075,1.289,666,1
0.52,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295,125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,1.63,1.63,1.63,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.087,0,292,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,114,1
0.32,0.16,0.04,0.4,0.12,0.4,0.28,0.16,0,0,0,0,0,0,0,0,0,0,0.12,0,0.052,0.37,1500,1
0.19,0.19,0.19,0.58,0.09,0.87,0.09,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402,872,1
0.59,0,0,1.3,0.71,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.11,0,0.038,0.155,504,1
0,0.41,0.2,1.04,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.2,0,0.132,175,1
0.34,1.03,2.41,1.72,2.06,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,68,1
1.24,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0.1,1.105,271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,62,1
0,0.26,0.08,1.47,0.26,0.08,0.69,0.6,0,0,0,0,0.08,0,0,0,0,0,0.26,0,0.222,0.444,929,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.49,0.28,0.02,0.75,0.23,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.058,0.382,3210,1
0.6,0,0,1.32,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.04,0.102,479,1
0.09,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.048,0.257,535,1
0.15,0.21,0.05,0.42,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.406,1589,1
0.77,0.38,0,1.15,0,0,1.15,1.15,0,0,0,0,0,0.19,0,0,0,0,0,0,0.027,0.437,922,1
0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.142,0.142,126,1
0,0,0,0,0,0,0,0,2.06,0,0,0,1.03,0,0,0,0,0,0,0,0.342,0,51,1
0,0,2.53,1.26,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,290,1
0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,1.03,0,0,0,1.03,0,0.163,0.163,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.102,185,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.171,102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,23,1
0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.125,0.312,65,1
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.6,197,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.963,57,1
0,0.23,0.23,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,178,1
0,0.11,0.23,0.11,0.11,0.11,0,0.35,0,0,0,0,0,0,0.35,0,0,0,0,0,0.059,0.434,1509,1
0.13,0.27,0,0.13,0,0.13,0.41,0.13,0,0,0,0,0,0,0,0,0,0,0.41,0,0.025,0.379,219,1
0,0.65,1.31,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,71,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.043,155,1
0.08,0.08,0.08,0.17,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.369,1277,1
0,1.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,35,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
0.73,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.435,300,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.104,0,139,1
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.17,94,1
0,0.57,2.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.081,0.487,373,1
0,0.94,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366,318,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0.671,28,1
