@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
42,96,0,0,11,100,92,84,49,0
62,100,0,2,0,92,100,78,63,0
3,77,34,19,64,66,20,71,22,0
32,58,18,8,41,95,53,100,0,0
1,66,39,8,53,75,32,100,12,0
12,87,20,0,30,89,49,100,13,0
33,86,1,0,34,100,56,100,6,0
18,82,23,6,41,85,39,100,4,0
26,99,6,0,28,100,58,100,6,0
46,100,6,0,13,100,62,92,0,0
40,100,0,0,13,100,88,82,37,0
30,96,11,0,47,79,28,81,31,0
21,100,1,0,16,100,79,86,20,0
69,100,0,0,21,100,78,97,26,0
77,96,0,27,0,89,100,52,88,0
32,62,0,0,22,100,77,80,30,0
29,81,22,0,45,87,34,100,0,0
27,82,13,0,34,96,51,100,0,0
14,73,38,10,55,75,31,100,9,0
25,100,0,0,6,100,77,85,24,0
0,61,49,28,78,62,25,72,16,0
56,100,0,0,15,100,93,93,38,0
28,96,12,0,11,100,77,100,42,0
29,100,0,0,18,100,83,93,33,0
100,77,16,27,0,93,95,58,53,0
3,96,16,8,46,98,48,100,14,0
22,62,47,14,52,76,34,100,0,0
11,84,35,19,67,65,21,70,11,0
54,87,0,0,32,100,74,100,28,0
38,92,0,0,6,100,88,71,59,0
80,70,15,30,0,83,100,56,75,0
46,92,20,16,66,51,0,64,8,0
100,47,39,64,15,55,98,31,95,0
3,69,37,13,54,80,41,100,21,0
68,96,0,0,1,100,88,84,36,0
55,89,0,8,0,100,83,80,32,0
39,96,0,0,4,100,77,82,28,0
20,62,58,20,65,69,23,98,0,0
100,70,10,24,0,100,97,68,45,0
18,73,10,0,22,95,52,100,5,0
19,59,60,31,78,65,27,88,0,0
31,100,1,0,25,100,65,98,20,0
18,84,39,0,43,83,37,100,0,0
26,86,37,12,56,74,22,100,0,0
13,99,10,0,30,87,41,100,0,0
2,37,42,17,59,73,23,100,0,0
26,67,29,20,66,64,17,74,26,0
14,76,16,1,30,100,70,100,25,0
70,96,0,0,23,100,82,100,26,0
59,90,0,0,10,100,82,100,35,0
49,83,0,0,28,100,61,100,8,0
13,54,39,17,54,89,47,100,26,0
70,100,0,0,2,100,93,71,38,0
96,100,18,13,0,95,100,66,52,0
13,83,4,0,28,100,55,100,16,0
32,86,10,0,30,97,50,100,4,0
10,89,20,0,31,100,61,100,16,0
0,67,57,22,75,54,7,87,4,0
23,93,16,0,29,94,52,100,0,0
8,87,10,3,38,100,53,100,1,0
14,93,0,0,21,100,69,99,6,0
67,100,0,12,0,88,100,60,70,0
25,86,0,0,16,100,78,95,12,0
12,61,44,23,64,70,15,92,0,0
26,100,19,0,36,79,26,79,0,0
11,94,23,0,36,84,39,100,5,0
93,84,6,35,0,77,100,47,89,0
18,26,77,43,86,55,21,88,0,0
51,100,0,0,10,100,90,79,45,0
33,100,6,0,30,88,35,97,2,0
11,82,15,11,47,96,42,100,7,0
60,100,0,0,21,100,83,97,28,0
42,100,0,0,8,100,89,88,49,0
36,97,9,0,34,100,53,100,5,0
21,69,19,0,30,100,67,100,29,0
15,100,6,0,5,100,80,80,42,0
16,100,0,0,13,100,70,80,15,0
56,100,0,0,4,100,83,90,32,0
14,85,25,0,35,85,43,100,0,0
31,100,0,0,23,100,85,99,31,0
24,95,28,0,35,84,41,100,0,0
36,100,0,0,6,100,91,76,49,0
63,77,0,13,0,100,88,83,34,0
19,75,31,26,71,57,7,75,7,0
35,80,6,0,33,100,59,100,30,0
14,78,40,15,61,72,26,100,0,0
97,82,18,22,0,93,100,60,57,0
32,100,0,4,0,100,85,82,34,0
24,84,11,9,44,100,54,100,14,0
20,88,14,0,31,100,64,100,16,0
16,89,23,0,34,87,45,100,0,0
33,89,35,0,38,85,45,100,0,0
15,79,37,21,63,73,21,82,0,0
34,89,1,0,23,100,56,99,0,0
12,60,29,10,41,94,56,100,16,0
30,83,19,0,36,87,39,100,0,0
63,100,0,0,12,96,100,95,54,0
32,91,0,0,27,100,66,100,20,0
39,90,0,0,0,100,82,74,42,0
24,80,16,13,58,75,16,74,12,0
86,92,1,30,0,85,100,51,86,0
7,81,14,0,42,91,39,100,16,0
9,93,12,0,29,100,64,100,26,0
83,31,67,87,46,8,51,0,82,0
38,100,0,0,13,100,76,77,29,0
36,100,7,25,76,61,37,69,24,0
37,84,2,0,27,100,58,100,7,0
30,86,23,3,41,82,37,100,22,0
23,97,11,0,36,99,50,100,5,0
14,72,39,20,63,75,30,98,0,0
78,100,0,24,0,93,100,59,87,0
42,94,0,0,22,100,64,100,17,0
11,50,38,8,46,76,37,100,0,0
3,77,39,20,71,53,0,78,10,0
91,100,0,27,0,89,100,53,91,0
0,94,42,0,41,73,37,100,8,0
50,100,32,0,45,79,25,98,0,0
13,88,26,7,49,85,37,100,0,0
9,67,52,21,65,74,30,97,0,0
13,68,42,19,56,84,33,100,0,0
57,93,0,0,4,96,100,73,69,0
11,78,25,5,37,96,57,100,20,0
96,43,1,57,100,100,81,45,36,0
47,89,36,0,45,77,32,100,0,0
13,74,31,4,55,67,18,84,23,0
39,79,0,0,24,100,62,100,16,0
20,85,18,0,11,100,79,87,45,0
11,80,31,17,60,72,24,94,3,0
59,86,0,5,0,100,82,81,39,0
15,85,18,8,44,100,58,100,16,0
52,85,0,0,22,100,70,96,20,0
61,100,0,10,0,98,100,58,79,0
27,96,1,0,20,100,75,97,36,0
19,90,24,12,55,82,30,100,0,0
42,100,0,0,9,100,88,85,47,0
33,82,2,0,31,100,60,100,9,0
40,97,0,0,46,100,38,95,14,0
10,100,0,0,28,100,59,98,7,0
43,95,0,4,0,100,79,78,38,0
48,86,0,0,29,100,81,100,31,0
11,80,46,11,61,69,26,100,0,0
32,85,2,0,23,100,67,100,23,0
43,100,0,0,22,100,66,99,15,0
26,91,49,18,70,62,17,88,0,0
41,90,9,0,30,91,45,100,5,0
17,100,8,0,22,96,56,94,8,0
0,59,39,18,54,90,49,100,17,0
31,89,14,0,29,94,53,100,3,0
12,55,21,0,30,99,63,100,18,0
26,98,0,0,14,100,71,100,25,0
40,89,46,49,100,44,95,62,34,0
8,96,12,0,28,100,59,95,11,0
21,74,2,0,49,71,10,73,0,0
41,91,25,0,39,78,32,100,0,0
32,95,0,0,13,100,81,85,37,0
0,90,31,16,61,70,25,87,14,0
11,83,21,1,37,87,41,100,5,0
38,100,0,0,9,100,88,81,46,0
70,91,0,0,0,97,100,63,85,0
69,100,0,0,28,100,56,99,7,0
27,100,12,0,33,94,46,94,0,0
42,96,0,0,23,100,64,99,8,0
34,75,0,0,29,100,74,100,24,0
42,87,0,0,34,88,29,100,4,0
13,76,15,1,38,93,45,100,0,0
9,96,12,3,48,82,28,100,0,0
23,79,3,0,18,100,71,100,26,0
99,79,18,35,0,77,100,45,94,0
36,73,25,15,62,63,15,75,0,0
23,79,6,0,29,100,67,100,25,0
34,100,0,0,10,100,89,90,53,0
46,94,0,1,0,100,80,100,27,0
52,84,0,7,0,100,96,79,54,0
11,60,22,0,56,62,8,95,5,0
97,76,17,28,0,81,100,56,88,0
62,88,0,0,24,100,77,100,26,0
29,100,0,0,19,100,60,86,8,0
26,66,32,5,42,82,38,100,0,0
83,100,0,30,0,82,100,48,88,0
32,98,24,0,41,91,43,100,0,0
57,91,0,0,21,100,69,100,30,0
51,75,71,24,71,66,30,91,0,0
77,100,0,0,5,100,83,81,32,0
39,93,4,0,27,100,62,100,18,0
32,100,5,0,38,85,27,86,5,0
73,74,23,22,0,100,91,82,23,0
50,98,0,0,12,100,83,100,27,0
35,98,0,0,12,100,84,92,41,0
24,86,17,2,35,88,44,100,2,0
35,77,3,0,29,94,52,100,0,0
33,99,1,0,45,91,34,100,13,0
34,100,0,9,0,100,73,65,16,0
15,100,9,0,16,100,77,92,38,0
23,85,2,0,30,100,70,100,14,0
35,83,0,4,0,100,91,71,57,0
13,94,16,0,32,90,48,100,5,0
37,100,9,0,31,97,48,99,0,0
34,100,0,0,9,100,60,87,5,0
0,100,33,2,48,74,32,98,12,0
46,100,0,0,20,100,87,99,39,0
32,84,18,0,52,71,34,61,43,0
17,97,14,0,37,90,39,100,0,0
4,67,17,12,43,100,61,100,21,0
35,100,4,0,18,100,60,97,10,0
13,96,16,0,27,94,60,100,17,0
53,86,0,0,18,100,98,87,49,0
20,56,70,26,70,65,27,95,0,0
17,36,72,29,75,62,26,96,0,0
72,97,0,0,18,100,79,100,24,0
49,100,39,59,79,19,85,80,23,0
9,45,65,30,72,72,32,88,0,0
16,98,0,0,9,100,69,98,11,0
67,100,0,4,0,100,91,82,46,0
22,71,28,8,45,96,54,100,16,0
0,58,49,18,50,86,45,100,17,0
47,93,0,0,32,95,42,100,7,0
34,82,30,10,60,65,15,80,7,0
30,71,0,0,32,97,45,100,6,0
17,88,6,0,34,100,48,100,0,0
41,100,0,0,22,100,57,89,11,0
59,100,0,0,21,100,91,98,35,0
88,63,25,55,11,57,100,23,98,0
66,98,0,0,20,100,79,100,29,0
44,94,0,0,13,100,76,91,32,0
40,99,1,0,24,100,60,100,21,0
66,98,98,100,92,33,16,31,0,0
36,100,0,0,10,96,100,84,61,0
26,68,32,1,41,79,36,100,6,0
19,77,13,9,41,100,58,100,15,0
24,96,7,0,11,100,78,86,39,0
96,36,42,65,20,42,88,20,100,0
8,100,22,0,43,78,32,95,7,0
49,100,0,0,19,100,83,94,36,0
26,100,0,3,0,100,86,66,48,0
81,100,0,22,0,95,100,61,88,0
61,100,0,0,8,100,100,90,50,0
48,53,0,6,48,100,48,84,7,0
19,86,57,24,72,47,0,77,1,0
23,97,17,3,35,100,59,100,23,0
30,97,0,0,16,100,74,94,24,0
30,95,13,0,21,99,63,95,15,0
44,86,0,1,0,100,85,76,48,0
13,100,25,0,34,95,55,100,15,0
17,100,12,0,27,95,51,93,15,0
46,100,0,0,14,100,62,80,17,0
0,93,21,8,45,100,54,100,21,0
9,77,29,4,37,84,47,100,17,0
35,93,0,0,3,92,100,75,61,0
29,50,40,22,65,70,24,95,15,0
4,70,34,1,34,90,55,100,20,0
22,55,0,0,28,100,68,100,29,0
24,100,4,0,32,96,43,94,11,0
14,81,19,0,30,100,65,100,24,0
0,51,40,11,43,95,61,100,27,0
42,77,8,1,0,98,100,91,38,0
14,81,34,3,56,70,20,99,7,0
27,94,0,0,0,100,91,88,37,0
62,96,0,17,0,97,100,71,65,0
38,87,18,0,35,91,45,100,0,0
68,100,0,0,3,99,100,71,55,0
38,100,18,0,33,96,48,90,0,0
52,100,0,9,0,100,98,60,79,0
68,82,0,22,0,100,88,66,40,0
55,96,0,0,17,100,96,89,49,0
5,56,56,29,68,59,8,93,0,0
32,74,27,11,48,82,37,100,0,0
6,85,24,7,44,85,40,100,3,0
32,89,0,1,0,100,85,73,45,0
79,100,0,15,0,95,100,63,76,0
26,64,55,23,64,74,23,91,0,0
21,97,11,0,30,92,49,100,23,0
71,100,0,0,18,100,85,95,31,0
46,100,7,0,21,89,44,97,0,0
36,100,0,0,19,100,65,89,15,0
50,100,0,0,19,100,77,89,21,0
17,72,40,12,53,79,31,100,0,0
67,93,0,0,12,92,100,86,62,0
12,77,23,4,39,100,61,100,23,0
43,100,0,0,20,100,100,91,39,0
67,100,0,11,0,100,94,63,77,0
7,98,20,0,15,100,77,94,40,0
81,100,0,15,0,94,100,64,68,0
4,94,35,11,58,73,25,93,0,0
12,78,33,0,38,85,43,100,0,0
45,97,0,0,14,100,79,93,32,0
39,96,0,0,26,100,61,100,5,0
15,78,34,17,58,81,34,100,0,0
40,100,0,0,17,100,61,88,0,0
2,100,15,0,18,100,74,91,36,0
14,73,9,0,27,100,74,100,27,0
59,87,0,0,9,100,87,85,43,0
33,100,0,0,3,76,100,61,84,0
66,88,0,0,28,100,49,100,18,0
17,86,18,0,42,82,28,100,0,0
54,63,1,0,18,100,44,98,0,0
40,82,8,5,45,99,45,100,5,0
35,44,81,60,100,40,9,49,0,0
16,100,21,0,22,97,62,98,25,0
26,64,26,24,60,97,45,100,7,0
0,82,42,21,66,67,22,80,15,0
47,82,0,0,9,100,97,85,55,0
27,83,9,17,57,100,45,95,10,0
49,99,0,0,21,100,55,100,5,0
52,100,0,0,18,100,69,94,16,0
13,72,27,10,44,88,43,100,0,0
35,100,0,0,11,100,63,87,11,0
31,81,13,0,36,96,48,100,0,0
56,100,0,0,21,100,75,97,26,0
24,100,0,0,25,100,57,86,7,0
78,100,0,10,0,100,98,67,51,0
54,100,0,0,18,100,84,91,34,0
35,100,0,0,18,100,83,97,37,0
31,100,0,0,22,100,93,92,44,0
25,72,47,8,50,73,28,100,0,0
27,71,0,0,23,100,88,100,44,0
5,73,38,12,58,78,31,99,10,0
49,100,0,0,8,100,74,90,27,0
6,90,21,0,41,86,37,100,9,0
58,100,0,0,10,93,100,83,58,0
15,89,19,7,57,64,12,85,7,0
47,85,5,0,24,99,59,98,0,0
78,99,0,14,0,100,100,65,79,0
12,67,50,17,57,72,28,100,0,0
38,100,0,0,17,100,66,90,17,0
47,100,0,3,0,98,100,63,61,0
18,91,22,0,30,91,52,100,16,0
63,97,0,17,0,94,100,64,86,0
10,98,7,0,30,100,66,100,18,0
11,55,51,29,70,72,30,90,0,0
26,92,10,0,31,95,50,100,4,0
81,100,0,0,18,100,61,96,13,0
27,94,36,7,52,81,32,100,0,0
93,77,3,32,0,90,100,63,54,0
59,93,0,0,12,100,85,83,36,0
26,73,18,0,30,87,48,100,13,0
0,67,45,10,51,75,36,100,7,0
39,77,13,0,39,100,54,100,5,0
12,100,11,0,19,100,72,93,30,0
44,79,6,0,34,92,35,100,0,0
15,78,20,0,34,92,53,99,0,0
0,43,41,15,63,61,8,75,4,0
27,94,0,0,16,100,92,93,51,0
0,72,96,88,66,69,54,22,42,1
0,5,47,88,100,79,60,35,58,1
11,47,100,70,34,28,0,12,70,1
80,65,86,43,6,0,41,2,97,1
7,32,73,100,78,48,23,26,0,1
8,49,100,74,45,29,0,0,88,1
44,74,50,42,10,0,35,5,100,1
0,50,100,63,26,45,12,3,90,1
0,64,100,85,64,68,44,21,36,1
100,100,72,64,47,24,14,13,0,1
7,72,52,100,84,67,41,28,22,1
0,58,76,100,75,85,76,24,88,1
0,40,49,79,100,84,71,38,63,1
86,93,64,67,51,8,0,17,0,1
0,69,59,67,34,44,14,3,100,1
100,100,76,60,45,29,15,15,0,1
0,76,100,80,60,42,28,20,8,1
0,52,58,100,95,83,68,33,64,1
0,12,48,90,100,97,91,32,88,1
35,64,63,50,10,0,50,0,100,1
18,70,47,40,7,0,50,4,100,1
34,29,37,100,80,84,74,26,74,1
22,71,51,54,15,0,46,2,100,1
0,33,64,100,90,88,75,30,64,1
0,69,62,53,5,100,51,3,11,1
0,49,74,100,75,78,65,24,65,1
0,55,74,100,75,62,42,25,24,1
0,65,62,86,65,79,83,21,100,1
0,50,77,100,75,56,44,25,62,1
0,56,78,100,75,76,73,24,76,1
0,51,49,81,54,56,68,2,100,1
0,65,100,81,61,73,67,19,97,1
0,9,73,100,94,73,73,31,81,1
0,64,81,98,73,88,81,24,83,1
22,67,100,80,60,17,0,19,22,1
24,68,100,80,61,29,6,20,0,1
0,47,50,100,96,87,73,32,62,1
0,84,91,94,70,72,61,20,62,1
0,47,78,100,75,53,31,23,16,1
25,64,53,45,3,0,51,1,100,1
100,100,50,60,45,0,0,15,0,1
50,65,76,31,0,0,50,10,100,1
0,69,77,100,76,57,38,26,28,1
19,60,71,58,16,0,49,7,100,1
100,100,55,60,45,18,0,15,0,1
88,100,75,64,47,12,0,16,12,1
0,47,48,100,81,85,67,27,51,1
0,63,63,100,80,99,99,24,96,1
0,61,90,93,71,44,23,24,8,1
41,69,67,31,1,0,50,1,100,1
20,63,44,63,25,0,20,1,100,1
3,70,57,100,75,81,81,25,97,1
51,76,100,80,60,34,10,20,0,1
0,51,78,100,75,62,40,25,24,1
0,42,33,100,74,73,73,23,100,1
40,74,100,73,47,64,15,0,0,1
0,66,100,93,69,43,37,21,50,1
0,17,96,100,94,70,65,31,70,1
0,52,100,64,26,60,3,3,89,1
17,60,100,89,67,34,17,22,0,1
0,51,66,100,75,47,26,25,11,1
100,100,47,62,46,0,0,14,0,1
100,100,38,58,44,0,0,14,5,1
19,100,10,48,2,0,50,11,100,1
0,71,73,100,95,86,74,30,60,1
0,77,90,88,65,60,37,21,10,1
32,59,98,83,58,79,57,9,0,1
10,77,30,100,44,18,21,8,100,1
0,45,59,100,77,67,46,25,26,1
24,70,48,100,76,86,81,24,81,1
0,63,84,100,75,81,77,25,81,1
0,65,77,100,74,73,55,21,45,1
0,54,59,100,90,74,51,32,34,1
0,46,79,100,75,72,63,23,60,1
0,52,53,100,75,79,76,24,100,1
0,25,59,100,80,69,52,27,46,1
0,65,78,94,71,48,23,24,4,1
100,100,55,60,45,9,0,15,0,1
33,75,90,55,19,0,34,3,100,1
5,39,55,100,75,55,45,25,59,1
46,85,97,68,51,35,16,16,0,1
0,68,64,59,23,9,33,3,100,1
0,71,88,93,69,66,53,23,41,1
0,66,65,100,92,80,67,29,78,1
23,72,77,63,26,0,5,6,100,1
0,66,56,61,22,28,50,2,100,1
0,61,74,100,75,65,44,24,24,1
42,71,73,34,0,0,50,10,100,1
100,100,57,60,44,0,0,13,29,1
38,100,88,62,46,25,12,15,0,1
51,46,72,69,37,21,0,0,100,1
0,51,57,100,84,87,70,28,58,1
34,100,18,97,44,16,34,8,100,1
3,62,39,60,22,0,50,7,100,1
0,17,64,100,84,32,24,28,16,1
0,53,46,66,31,24,36,5,100,1
0,37,50,81,100,100,88,40,79,1
30,63,48,59,19,0,47,1,100,1
0,39,67,100,88,81,65,30,53,1
0,62,70,61,22,7,36,2,100,1
5,32,71,100,78,43,17,27,0,1
0,73,44,62,29,16,22,2,100,1
0,36,66,100,75,50,26,26,17,1
25,76,64,34,0,0,50,10,100,1
33,67,100,86,65,42,21,22,0,1
53,62,77,75,48,35,0,5,100,1
0,60,54,100,82,76,52,28,33,1
0,64,100,84,62,47,42,17,63,1
0,59,91,66,34,65,33,8,100,1
0,49,52,100,84,82,64,28,50,1
0,64,73,100,75,67,53,25,42,1
0,24,75,100,82,43,18,28,3,1
0,54,69,68,35,0,31,0,100,1
0,65,91,90,67,56,36,22,16,1
0,34,51,100,75,73,70,24,100,1
20,62,44,62,24,0,30,0,100,1
0,43,70,100,78,66,58,26,58,1
0,42,66,100,76,55,38,25,23,1
39,76,100,80,60,9,0,20,22,1
0,44,67,100,79,76,69,26,71,1
0,55,60,65,29,15,31,4,100,1
0,81,100,86,65,36,21,21,18,1
0,63,67,97,72,61,40,23,19,1
5,100,33,80,37,40,0,4,100,1
0,44,66,100,82,77,59,28,44,1
100,100,50,58,43,10,0,15,0,1
0,75,67,100,82,80,68,27,56,1
23,73,54,34,0,0,50,14,100,1
0,61,74,93,69,97,95,23,91,1
0,59,94,91,68,35,6,22,0,1
28,55,100,71,42,35,0,0,25,1
29,47,100,81,50,66,0,0,99,1
38,80,82,56,15,9,0,0,100,1
0,54,98,94,68,79,70,16,100,1
0,73,94,86,65,65,43,22,29,1
31,74,74,35,0,0,50,4,100,1
0,39,61,100,81,88,86,26,97,1
100,100,58,58,43,12,4,14,0,1
0,42,78,100,75,43,16,24,0,1
0,43,56,100,86,75,49,30,31,1
0,64,81,95,70,57,30,21,33,1
0,43,70,80,41,55,27,0,100,1
32,100,32,58,10,0,36,2,100,1
0,53,72,100,77,82,73,25,68,1
16,69,60,54,17,0,29,0,100,1
100,92,39,67,50,9,0,16,0,1
22,57,61,50,10,0,52,6,100,1
14,68,75,60,22,0,18,0,100,1
0,49,69,100,76,62,45,25,32,1
27,50,64,52,9,0,52,2,100,1
0,61,51,100,80,86,72,26,57,1
0,48,61,100,84,86,73,28,64,1
0,53,51,62,25,15,59,1,100,1
0,41,64,100,77,84,65,24,58,1
0,71,74,100,75,53,28,26,11,1
4,63,35,37,6,2,51,7,100,1
0,65,84,92,69,80,73,22,53,1
0,36,72,100,87,84,71,28,73,1
25,67,56,34,4,0,51,4,100,1
0,56,64,100,79,85,79,23,97,1
15,72,77,60,22,29,0,5,100,1
0,55,63,92,68,78,88,18,100,1
0,73,88,99,73,88,82,22,91,1
0,4,55,85,100,84,69,34,62,1
0,78,68,46,8,100,38,2,1,1
0,28,67,100,81,77,58,27,46,1
4,57,49,47,8,0,53,2,100,1
48,74,100,75,49,64,32,0,0,1
0,69,92,100,75,55,39,25,29,1
0,62,84,88,66,79,76,22,84,1
0,45,67,100,74,74,56,24,38,1
83,100,78,61,45,28,11,15,0,1
100,100,71,58,44,24,11,15,0,1
0,30,52,100,99,88,74,33,64,1
0,27,70,100,77,68,55,26,47,1
0,66,71,99,74,84,82,25,85,1
0,57,49,100,90,81,67,30,58,1
0,30,65,100,79,73,50,26,31,1
0,53,67,83,57,88,100,6,99,1
23,58,100,87,59,71,52,3,0,1
49,93,28,100,50,59,24,1,100,1
0,32,62,94,100,85,70,34,57,1
38,68,66,44,7,0,57,3,100,1
4,71,37,57,19,0,49,1,100,1
0,71,89,74,49,78,84,3,100,1
0,41,74,100,75,75,65,25,65,1
0,65,88,91,68,67,50,23,42,1
0,53,64,100,77,58,37,26,19,1
100,100,48,59,44,6,0,15,0,1
0,67,100,85,64,23,18,21,14,1
0,5,90,98,100,73,73,33,77,1
0,66,100,82,62,68,58,20,50,1
4,64,31,39,8,5,52,2,100,1
12,72,100,80,60,6,0,20,0,1
0,82,62,75,57,23,46,18,100,1
100,100,56,60,45,12,0,15,0,1
0,65,80,61,22,42,46,6,100,1
27,86,41,55,10,0,45,2,100,1
60,72,73,49,15,0,47,4,100,1
0,65,82,90,65,70,55,14,49,1
12,69,100,80,60,29,12,19,0,1
0,55,35,51,8,5,52,1,100,1
0,44,67,100,83,75,65,28,67,1
0,59,65,100,75,75,68,25,60,1
22,70,59,62,25,0,23,4,100,1
14,55,46,36,0,0,50,0,100,1
33,73,100,80,60,36,16,20,0,1
29,71,63,39,0,0,50,9,100,1
0,65,93,100,75,48,26,25,5,1
0,53,82,100,75,38,18,25,10,1
0,52,47,100,88,79,60,30,60,1
0,62,77,100,75,64,52,26,56,1
0,56,69,100,75,87,78,24,76,1
0,43,68,100,75,66,45,24,25,1
0,42,69,100,75,38,14,26,3,1
0,60,57,66,32,43,24,0,100,1
0,59,100,94,71,37,11,23,0,1
0,64,73,100,74,82,78,21,76,1
0,53,82,100,75,39,9,25,3,1
23,66,100,63,25,45,0,2,77,1
100,100,61,65,49,21,5,16,0,1
48,100,43,82,22,0,38,1,100,1
0,65,66,100,75,77,66,23,62,1
0,70,100,66,32,47,5,2,98,1
0,61,78,95,71,49,24,23,22,1
31,71,100,80,60,20,3,20,0,1
19,48,100,75,46,67,0,2,88,1
0,49,95,94,65,72,82,9,100,1
50,67,67,40,2,0,57,2,100,1
19,56,61,100,75,42,16,26,0,1
9,45,45,100,75,79,61,25,52,1
0,72,74,74,49,79,51,0,100,1
0,39,48,69,35,33,31,2,100,1
100,100,53,58,43,10,0,14,13,1
0,39,76,100,87,82,71,29,68,1
94,100,94,66,49,41,18,16,0,1
0,70,59,79,58,72,81,17,100,1
0,66,81,50,0,27,23,8,100,1
20,73,62,42,3,0,50,1,100,1
0,62,36,64,29,0,16,4,100,1
36,87,80,31,0,0,50,11,100,1
0,69,59,60,20,13,42,6,100,1
15,59,100,72,44,53,0,1,21,1
0,58,42,100,98,81,65,34,66,1
0,78,64,64,30,4,0,0,100,1
52,68,84,58,17,0,22,1,100,1
0,74,77,99,74,64,41,24,18,1
0,66,73,100,74,96,90,22,87,1
0,64,100,87,65,67,57,22,71,1
29,38,92,100,76,49,25,25,0,1
0,39,80,100,76,52,37,25,33,1
0,54,100,80,55,65,56,5,100,1
0,71,85,96,71,88,86,21,85,1
0,64,73,100,75,81,75,25,71,1
0,63,91,100,75,67,50,25,48,1
33,63,100,78,54,69,57,6,0,1
29,62,50,54,12,0,45,4,100,1
0,67,71,56,10,9,19,0,100,1
0,59,86,100,75,92,89,25,95,1
1,64,34,32,1,8,54,2,100,1
9,59,61,59,22,0,50,2,100,1
0,61,100,80,60,25,17,20,50,1
0,61,48,62,25,9,48,2,100,1
0,100,57,61,46,61,68,14,100,1
0,55,62,67,36,4,37,2,100,1
0,68,81,96,71,81,81,24,100,1
0,62,46,64,27,30,44,0,100,1
20,87,80,66,49,0,0,15,100,1
0,74,57,100,75,66,47,25,39,1
0,43,57,100,79,87,75,26,66,1
21,68,100,80,60,41,17,19,0,1
100,100,65,59,43,18,9,12,0,1
36,68,81,46,7,0,49,0,100,1
22,72,54,50,12,0,49,0,100,1
0,53,62,61,21,20,45,0,100,1
12,72,92,92,69,47,22,23,0,1
23,71,68,52,16,0,28,0,100,1
0,62,87,100,75,98,98,24,96,1
34,79,60,26,0,0,50,7,100,1
0,60,100,86,64,30,10,21,30,1
100,100,84,55,41,36,14,13,0,1
0,61,84,94,71,70,55,24,48,1
0,54,63,100,78,81,68,26,63,1
0,13,67,100,94,69,51,32,42,1
3,40,55,100,76,51,21,26,0,1
0,52,100,85,51,89,42,0,93,1
10,46,38,100,75,72,76,24,100,1
0,60,25,63,26,15,55,3,100,1
11,31,59,100,77,44,33,26,48,1
0,62,61,100,77,70,50,25,35,1
12,58,100,85,64,50,25,21,0,1
0,66,63,100,75,63,44,25,31,1
24,65,42,45,6,0,50,4,100,1
0,68,86,97,73,81,80,24,71,1
0,61,74,100,73,87,77,19,68,1
0,71,100,86,64,59,48,20,59,1
0,67,78,100,74,87,84,23,96,1
0,61,68,100,87,81,63,30,50,1
0,40,68,100,75,95,85,24,80,1
0,36,67,100,76,58,36,25,18,1
63,92,77,69,52,17,3,17,0,1
0,73,58,64,29,39,34,4,100,1
100,93,70,67,50,27,14,17,0,1
58,50,100,60,19,40,0,4,64,1
41,69,73,39,0,0,50,9,100,1
0,56,61,100,77,69,53,26,44,1
45,69,68,50,9,0,50,3,100,1
0,67,93,92,70,68,66,23,73,1
0,59,100,56,12,32,5,2,88,1
0,40,67,100,78,68,49,27,38,1
0,72,98,80,60,88,76,20,59,1
26,64,44,52,12,0,47,2,100,1
0,66,92,85,64,61,40,21,22,1
0,61,46,62,24,4,45,6,100,1
0,57,60,100,74,83,72,25,69,1
22,57,46,100,80,78,56,27,44,1
0,65,77,89,66,76,77,19,100,1
31,96,27,67,17,0,44,6,100,1
0,33,69,100,72,72,76,16,100,1
0,68,80,100,75,96,92,25,88,1
0,33,73,100,86,87,76,29,73,1
0,38,48,100,74,76,76,24,100,1
0,64,74,98,74,67,62,24,70,1
0,65,36,63,27,4,23,1,100,1
0,62,69,100,75,50,29,25,12,1
7,66,42,58,17,0,22,0,100,1
0,57,66,100,75,73,61,23,53,1
100,100,39,61,46,7,4,15,0,1
0,42,63,84,49,31,26,0,100,1
49,73,76,57,24,0,38,7,100,1
0,55,100,83,57,79,89,6,93,1
0,65,100,88,65,84,86,20,92,1
0,65,87,100,75,54,32,25,12,1
0,38,66,100,88,88,77,29,66,1
24,58,100,60,20,45,0,1,94,1
0,63,100,91,67,86,79,16,24,1
0,63,64,100,75,53,27,25,7,1
0,37,80,100,76,86,70,23,59,1
0,57,82,100,75,75,64,25,61,1
0,51,52,100,86,85,68,29,58,1
0,68,81,81,60,72,58,20,50,1
0,42,74,100,74,78,66,23,65,1
0,48,69,100,94,70,48,34,33,1
20,63,36,46,4,0,50,0,100,1
33,66,53,53,17,0,35,3,100,1
8,56,100,99,71,74,60,14,0,1
30,59,80,98,74,30,3,25,0,1
0,26,68,100,87,59,32,22,5,1
33,63,100,85,64,37,16,21,0,1
0,60,90,97,72,68,55,22,45,1
1,66,35,62,26,0,11,1,100,1
