@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
98,82,0,32,91,14,100,71,99,0
94,52,12,64,100,36,90,40,71,0
100,74,0,12,66,0,100,98,93,0
100,70,0,20,70,13,100,88,85,0
100,78,0,14,66,0,99,100,78,0
93,55,22,76,100,59,61,15,7,0
80,41,14,70,100,53,100,49,62,0
76,44,16,84,100,57,75,9,44,0
99,59,10,62,100,30,87,41,75,0
100,82,0,17,62,0,100,96,66,0
76,44,15,67,100,38,93,45,74,0
89,55,36,80,100,45,77,32,67,0
100,81,0,32,81,6,100,77,94,0
55,10,51,85,100,70,72,30,58,0
56,16,56,100,97,68,59,8,55,0
100,71,0,32,76,20,100,87,98,0
95,100,23,0,19,0,69,100,90,0
100,70,0,3,66,10,100,98,93,0
92,100,1,0,32,0,85,100,89,0
83,70,0,39,89,20,100,69,79,0
100,82,0,24,70,9,100,85,88,0
86,42,25,71,100,43,86,41,69,0
100,61,20,62,100,25,96,49,67,0
100,49,29,100,61,95,0,75,21,0
30,0,78,100,85,100,42,8,20,0
90,82,0,10,70,16,100,96,82,0
100,81,0,17,71,0,100,85,94,0
87,30,41,83,100,58,70,29,51,0
76,47,20,83,100,69,49,3,17,0
93,69,0,24,78,12,100,85,100,0
100,61,10,58,100,26,98,56,89,0
100,77,0,30,81,6,100,76,88,0
83,71,0,62,100,48,73,16,20,0
99,55,5,70,100,49,78,23,30,0
26,0,77,100,88,86,55,21,52,0
100,93,0,0,39,0,89,100,89,0
77,44,25,77,100,54,76,26,53,0
88,68,0,39,87,15,100,73,100,0
100,56,13,51,88,22,100,73,98,0
96,64,0,29,75,27,100,83,79,0
57,47,1,48,86,36,100,58,86,0
100,63,0,41,87,16,100,74,89,0
93,74,0,21,77,7,100,83,100,0
100,75,0,31,82,6,100,75,90,0
53,92,46,11,0,26,34,76,62,0
77,82,0,21,73,0,100,85,100,0
91,59,25,70,100,39,78,32,68,0
82,35,42,88,100,66,67,22,35,0
100,43,25,67,100,34,95,55,92,0
75,37,31,79,100,71,57,7,32,0
76,42,16,65,100,35,95,50,84,0
93,67,8,54,100,25,98,59,86,0
100,70,11,56,100,22,95,55,77,0
85,54,35,100,65,100,21,60,0,0
89,54,19,74,100,57,64,12,32,0
100,78,7,51,96,14,100,58,55,0
86,37,31,74,100,49,80,35,72,0
100,69,1,43,87,16,100,72,96,0
89,100,12,0,37,0,86,100,90,0
73,34,30,81,100,38,87,44,68,0
68,100,25,0,27,0,77,100,83,0
100,69,0,24,76,18,100,85,98,0
89,45,16,51,84,20,100,84,98,0
75,60,11,60,100,28,85,41,73,0
100,65,0,41,85,12,100,77,99,0
23,0,87,100,83,84,41,0,46,0
37,0,66,100,96,71,59,12,59,0
90,79,9,61,100,47,76,18,28,0
90,75,0,42,93,23,100,60,94,0
84,34,35,84,100,67,65,21,24,0
100,71,0,33,82,5,100,76,88,0
95,99,8,0,40,0,88,100,100,0
76,41,8,65,100,47,99,42,67,0
78,33,34,79,100,58,81,34,68,0
40,0,58,85,100,81,70,30,59,0
83,48,10,53,91,23,100,75,100,0
100,63,0,36,79,22,100,63,69,0
89,91,0,15,62,0,100,85,100,0
43,33,41,100,99,63,61,8,28,0
100,96,0,52,100,65,61,57,30,0
94,51,6,71,100,52,77,18,32,0
100,76,0,27,70,6,100,91,70,0
86,44,33,80,100,65,64,22,20,0
88,42,19,67,100,35,93,49,89,0
100,61,8,59,100,33,97,48,53,0
70,31,32,89,100,47,78,27,66,0
86,62,15,62,100,31,96,53,78,0
100,81,0,19,72,14,100,70,74,0
91,52,10,63,99,32,100,56,80,0
96,54,42,86,100,49,76,31,62,0
100,46,29,75,100,58,65,19,40,0
100,72,0,24,81,14,100,73,82,0
100,69,1,29,82,16,100,79,82,0
98,71,0,40,86,22,100,64,86,0
83,45,40,89,100,54,71,21,57,0
67,31,48,85,100,74,69,28,43,0
100,56,12,62,100,33,94,46,72,0
81,41,34,87,100,56,70,20,49,0
51,66,0,42,87,26,100,61,84,0
97,100,0,18,67,0,100,91,98,0
100,74,0,31,74,8,100,89,95,0
100,62,0,65,100,73,42,51,37,0
100,70,0,19,69,10,100,90,97,0
100,73,0,12,68,6,100,93,90,0
71,35,19,67,100,38,96,55,82,0
77,43,13,67,96,39,100,54,76,0
94,66,5,55,98,26,100,62,84,0
49,92,27,0,3,19,41,80,57,0
97,57,6,58,100,30,100,57,74,0
100,61,3,48,97,27,100,62,81,0
100,79,0,11,64,8,100,98,95,0
61,21,48,85,100,63,83,36,75,0
89,49,2,51,91,26,100,67,100,0
95,69,0,39,88,16,100,69,100,0
77,46,22,70,100,32,90,51,90,0
86,43,25,68,100,35,90,50,75,0
100,75,0,6,63,2,100,93,74,0
72,36,40,86,100,53,79,31,67,0
83,60,8,64,100,35,89,33,83,0
72,31,47,93,100,50,73,28,68,0
90,68,9,57,100,30,91,45,73,0
76,39,15,68,98,36,100,58,90,0
91,62,0,37,80,15,100,86,100,0
97,79,0,9,62,26,100,71,80,0
82,40,15,71,100,47,96,42,67,0
40,0,60,89,100,75,71,30,63,0
87,59,0,43,84,29,100,64,68,0
91,73,0,23,67,14,100,90,100,0
100,74,0,31,84,21,100,69,86,0
95,53,8,60,99,31,100,56,78,0
96,61,0,49,96,26,100,61,88,0
59,18,39,78,100,54,90,49,75,0
100,67,7,56,100,31,91,38,61,0
51,20,40,78,100,43,95,61,85,0
100,61,20,71,100,37,78,29,49,0
78,36,25,71,100,39,90,49,76,0
95,69,0,29,83,20,100,71,100,0
87,56,0,40,79,32,100,74,73,0
95,76,0,18,77,23,100,74,75,0
71,34,44,95,100,62,69,15,51,0
100,67,3,41,87,27,100,54,74,0
85,62,5,47,100,24,99,59,100,0
59,25,35,76,100,35,80,44,88,0
100,75,0,25,70,0,100,86,88,0
97,55,14,66,100,37,90,39,66,0
100,78,0,29,81,6,100,77,96,0
97,69,0,43,88,23,100,62,84,0
100,66,20,61,100,21,93,54,76,0
92,52,18,69,100,53,72,21,49,0
92,61,0,56,97,35,100,51,60,0
90,48,13,79,100,61,60,3,29,0
68,40,26,73,100,50,82,32,73,0
70,27,34,70,100,34,90,55,83,0
60,55,22,77,100,56,62,8,36,0
62,17,45,80,100,52,86,49,83,0
90,65,0,33,77,23,100,88,96,0
100,89,0,4,49,0,88,100,97,0
68,37,28,80,100,67,69,16,35,0
89,49,22,72,100,46,83,30,66,0
89,50,8,69,100,58,73,20,25,0
75,45,21,81,100,43,88,29,67,0
99,51,22,69,100,37,90,44,80,0
90,68,0,41,84,24,100,67,80,0
56,27,35,74,100,47,76,37,76,0
55,40,38,79,100,66,81,35,44,0
88,43,25,70,100,35,94,53,86,0
96,64,0,44,92,23,100,64,100,0
94,59,0,47,90,25,100,71,98,0
97,63,0,49,94,27,100,55,82,0
89,44,29,72,100,36,85,45,92,0
83,52,6,49,87,23,100,79,73,0
98,84,0,25,78,12,100,83,97,0
75,46,16,67,100,34,92,47,77,0
78,43,20,69,100,34,92,53,100,0
100,68,24,69,100,42,74,21,19,0
100,89,0,14,62,12,96,100,93,0
89,63,0,33,73,16,100,88,100,0
83,52,0,35,78,10,100,89,100,0
63,100,25,0,11,11,57,100,68,0
85,47,9,66,100,36,100,56,60,0
92,59,0,39,78,25,100,75,100,0
81,40,19,65,99,30,100,65,81,0
86,77,0,28,70,0,100,85,100,0
94,61,6,47,91,17,100,71,100,0
93,61,0,34,81,12,100,98,100,0
87,38,61,100,96,72,57,10,42,0
100,83,0,13,60,3,99,100,89,0
63,25,51,85,100,69,72,30,71,0
97,90,4,42,95,25,100,46,73,0
73,100,12,0,27,4,73,100,67,0
86,43,37,87,100,56,74,22,60,0
93,59,16,64,100,29,94,52,90,0
47,98,39,0,4,15,55,98,76,0
82,39,30,80,100,54,70,22,50,0
92,51,17,64,100,29,91,50,87,0
97,53,20,66,100,35,98,53,81,0
88,49,13,70,100,43,93,35,63,0
98,75,4,55,100,36,84,34,46,0
88,47,20,66,100,29,91,52,78,0
84,54,15,63,100,32,91,48,81,0
74,100,23,0,57,0,100,91,73,0
95,55,8,55,93,32,100,59,78,0
99,60,3,50,94,25,100,64,90,0
77,35,29,69,100,43,85,44,73,0
78,94,16,0,45,0,99,100,100,0
57,18,40,81,100,66,81,31,54,0
96,70,0,24,69,11,100,92,100,0
81,60,8,62,100,44,92,38,55,0
100,88,0,2,55,0,100,98,77,0
59,24,33,74,100,46,94,53,79,0
67,27,36,84,100,60,77,31,44,0
100,74,5,51,100,20,98,55,96,0
100,55,15,53,89,18,100,74,79,0
100,82,0,32,70,10,100,89,100,0
99,80,0,25,76,16,100,79,95,0
98,64,0,50,93,36,100,54,60,0
99,72,0,36,85,23,100,58,74,0
63,27,37,79,100,54,89,41,80,0
58,19,33,71,100,52,93,54,85,0
100,73,0,36,83,17,100,68,76,0
80,47,13,74,100,54,79,29,26,0
73,51,25,76,100,62,63,15,25,0
100,66,11,52,98,14,100,61,85,0
100,79,0,5,61,1,100,67,67,0
92,51,20,84,100,66,51,0,15,0
94,70,0,44,92,22,100,64,84,0
39,62,11,63,100,43,89,36,57,0
100,56,12,60,100,35,91,42,60,0
82,74,0,34,82,27,100,54,75,0
95,75,0,20,75,25,100,78,82,0
100,62,0,41,87,19,100,60,89,0
73,86,0,7,53,0,91,100,100,0
84,56,31,74,100,38,87,44,87,0
63,20,51,95,100,72,55,0,52,0
89,61,8,62,100,40,82,27,54,0
100,75,0,25,73,22,100,75,93,0
88,47,15,68,100,34,99,54,90,0
100,73,0,23,74,6,100,89,95,0
90,90,0,19,67,6,100,91,100,0
96,63,0,48,92,31,100,51,62,0
100,65,0,28,71,22,100,93,89,0
82,47,13,67,100,34,96,51,82,0
100,100,0,3,46,0,93,100,97,0
100,75,5,50,100,18,100,59,88,0
100,62,0,50,99,31,100,45,49,0
84,64,0,41,88,27,100,68,85,0
88,52,17,69,100,38,85,36,69,0
64,67,0,40,85,26,100,63,87,0
88,51,5,69,100,50,85,28,39,0
95,88,0,15,64,11,100,87,100,0
62,58,7,59,100,29,92,47,69,0
52,8,63,100,99,81,54,6,38,0
78,49,26,58,90,5,100,76,100,0
67,100,26,0,11,7,60,100,75,0
81,55,7,56,97,26,100,62,84,0
100,73,0,29,78,16,100,79,79,0
89,25,46,100,70,100,44,95,22,0
72,35,16,69,100,40,93,49,75,0
67,24,32,76,100,62,86,37,57,0
82,39,30,81,100,49,74,24,61,0
73,27,38,81,100,58,78,31,57,0
79,36,32,75,100,60,81,35,62,0
100,84,18,0,46,0,95,100,95,0
100,58,5,60,100,38,85,27,42,0
100,67,29,72,100,40,80,35,65,0
93,70,0,15,63,12,92,100,100,0
61,18,63,100,89,80,45,14,16,0
96,45,26,73,100,48,88,44,52,0
78,31,30,67,100,27,96,63,73,0
100,69,0,27,72,18,100,84,93,0
88,100,3,0,41,0,91,100,94,0
100,65,8,53,100,22,96,56,80,0
100,68,0,40,89,25,100,65,88,0
88,61,0,50,91,35,100,52,67,0
100,83,0,32,81,10,100,70,90,0
66,30,18,58,88,32,100,83,100,0
100,69,0,35,84,18,100,79,99,0
86,35,57,100,92,72,47,0,31,0
67,100,24,0,9,0,57,92,75,0
100,67,0,40,94,18,100,58,67,0
67,38,29,81,100,66,64,17,28,0
36,81,42,9,0,20,42,88,62,0
94,57,16,64,100,32,98,55,73,0
73,27,38,84,100,55,75,31,60,0
100,69,0,32,86,22,100,78,96,0
93,89,0,42,92,11,100,60,91,0
67,23,52,91,100,65,74,30,65,0
100,82,0,15,72,8,100,100,82,0
97,86,0,26,86,13,100,65,93,0
96,100,3,0,40,0,88,100,92,0
94,69,0,32,77,7,100,85,100,0
75,41,27,77,100,37,85,43,71,0
81,67,0,33,74,26,100,88,89,0
97,71,0,28,74,21,100,73,96,0
83,45,0,51,91,35,100,56,74,0
86,50,0,49,89,29,100,66,76,0
71,29,31,78,100,51,84,37,66,0
61,23,46,88,100,76,64,24,25,0
86,64,0,26,76,18,100,98,100,0
86,50,13,70,100,44,91,41,56,0
93,80,0,2,55,3,92,100,100,0
100,66,0,35,81,18,100,83,96,0
55,35,15,54,88,19,100,80,100,0
97,48,22,75,100,46,87,39,58,0
100,78,1,30,82,6,100,80,96,0
96,50,7,66,100,42,86,28,57,0
74,26,66,100,99,74,64,26,33,0
100,59,7,39,75,7,100,99,95,0
80,34,31,77,100,60,72,24,51,0
100,79,0,23,72,18,100,72,85,0
47,86,43,7,0,28,31,70,61,0
45,6,55,88,100,61,79,38,84,0
78,38,31,74,100,59,71,28,39,0
100,72,0,34,79,20,100,74,83,0
84,28,54,87,100,81,66,30,48,0
98,67,0,46,95,23,100,60,83,0
90,64,15,62,100,30,97,55,92,0
100,60,5,50,93,25,100,52,48,0
76,42,16,70,100,40,92,44,73,0
86,42,16,67,100,50,99,43,70,0
99,71,0,30,74,11,100,88,100,0
83,38,21,71,100,37,87,41,71,0
83,100,0,18,82,0,100,66,89,0
86,61,10,57,100,30,97,50,87,0
99,64,0,36,83,27,100,76,95,0
100,85,0,27,88,10,100,74,99,0
91,59,0,43,85,22,100,68,97,0
100,86,6,23,82,13,100,62,88,0
69,35,8,60,90,44,100,57,80,0
71,26,48,97,100,82,42,4,15,0
67,42,23,68,100,32,93,54,76,0
91,60,0,18,66,15,90,100,100,0
96,68,11,49,86,23,100,74,72,0
81,80,0,23,71,4,100,84,100,0
100,81,0,12,64,0,100,94,99,0
100,99,0,9,72,4,100,73,90,0
100,68,22,66,100,35,78,34,51,0
78,37,19,76,100,40,99,51,73,0
83,92,5,38,100,28,98,36,60,0
80,35,35,77,100,45,77,37,76,0
97,77,0,23,70,3,100,95,100,0
100,72,0,25,75,13,100,75,85,0
57,75,97,100,70,75,40,13,0,1
100,94,88,76,60,46,40,20,0,1
70,100,49,47,32,2,0,73,6,1
66,79,78,100,98,63,92,80,0,1
62,82,100,100,81,60,38,6,0,1
100,97,70,45,30,49,20,0,0,1
71,94,89,76,73,49,78,84,0,1
62,100,50,52,52,12,0,45,5,1
38,60,92,100,73,76,49,25,0,1
60,74,73,100,80,75,67,51,0,1
74,80,96,100,70,70,39,13,0,1
66,80,100,97,87,64,89,84,0,1
45,69,68,88,84,75,84,84,0,1
100,92,67,33,33,46,33,0,0,1
67,100,51,44,29,0,0,50,2,1
62,73,69,100,80,75,59,39,0,1
66,98,55,44,30,26,0,50,7,1
56,72,79,100,86,74,70,55,0,1
74,100,74,62,44,0,0,50,7,1
57,79,83,60,62,52,68,66,0,1
35,52,71,100,82,76,59,36,0,1
100,94,100,100,100,47,86,71,0,1
78,100,100,98,98,9,22,0,2,1
56,77,100,100,79,71,74,60,0,1
60,62,54,99,100,82,76,52,0,1
54,72,69,100,83,75,64,42,0,1
67,82,100,86,75,63,67,63,0,1
54,89,36,32,40,22,4,40,4,1
54,82,84,68,57,24,0,2,4,1
71,67,73,100,98,95,86,74,0,1
22,40,56,80,100,100,92,85,0,1
70,100,62,49,30,0,0,50,6,1
62,79,79,100,85,73,69,52,0,1
73,92,100,65,42,61,19,8,0,1
100,91,68,53,32,46,21,11,0,1
73,100,32,27,44,7,100,52,3,1
70,100,37,38,28,5,0,50,10,1
68,100,57,56,56,13,36,1,1,1
68,96,82,70,65,18,18,19,2,1
56,70,66,100,88,75,73,58,0,1
64,78,86,91,88,70,87,86,0,1
69,76,85,98,100,75,97,92,0,1
48,72,100,89,79,46,67,0,0,1
81,90,100,80,60,60,41,20,0,1
54,70,88,100,71,75,45,27,0,1
65,96,45,48,56,28,20,12,3,1
53,81,46,48,47,31,24,36,7,1
66,79,100,97,71,68,46,26,0,1
77,79,83,100,92,74,81,70,0,1
40,59,55,100,82,76,51,21,0,1
51,63,59,100,84,76,67,51,0,1
70,84,100,94,81,56,65,50,0,1
33,52,67,97,100,90,83,68,0,1
35,53,72,100,83,80,61,41,0,1
56,75,88,77,71,31,39,24,1,1
34,55,68,100,92,79,75,62,0,1
77,100,53,53,52,15,0,51,9,1
65,94,76,58,44,27,0,18,0,1
3,24,57,83,100,100,80,64,0,1
73,100,53,53,52,20,0,8,6,1
52,71,100,80,77,26,60,3,0,1
73,80,100,88,60,64,38,15,0,1
49,74,95,88,74,65,72,82,0,1
72,100,56,52,41,16,0,45,2,1
37,58,70,100,86,75,70,56,0,1
47,65,76,100,74,75,49,31,0,1
46,72,100,84,71,42,64,2,0,1
52,75,87,65,63,58,72,98,0,1
67,78,71,100,83,75,67,50,0,1
51,59,57,100,92,78,70,52,0,1
82,55,54,27,38,37,40,0,5,1
63,100,56,54,54,14,0,46,5,1
100,89,52,39,25,45,11,2,0,1
62,71,69,100,71,75,50,29,0,1
72,85,100,91,77,60,55,38,0,1
73,100,76,59,37,24,0,38,6,1
38,54,68,100,78,75,59,44,0,1
100,85,67,47,27,42,7,0,0,1
68,85,100,85,56,61,29,6,0,1
45,62,67,100,91,74,74,56,0,1
55,74,76,100,87,75,72,61,0,1
60,100,42,44,47,3,0,50,6,1
33,52,66,96,100,96,79,61,0,1
57,83,62,54,47,28,12,30,3,1
59,64,69,99,100,78,92,84,0,1
64,100,34,28,0,1,8,54,2,1
100,85,74,59,41,43,24,9,0,1
85,100,83,61,44,51,31,17,0,1
84,86,91,100,85,70,72,61,0,1
100,60,38,31,41,19,0,45,7,1
67,93,71,61,48,13,0,37,0,1
93,54,21,52,65,46,53,26,5,1
67,82,88,100,85,61,65,46,0,1
71,83,100,94,75,61,62,53,0,1
47,68,59,100,87,75,70,52,0,1
72,100,77,73,69,22,29,0,3,1
57,62,59,100,100,83,78,57,0,1
100,86,0,0,0,43,0,50,0,1
69,100,73,57,46,0,0,50,10,1
39,59,65,100,95,75,87,78,0,1
64,68,79,100,87,75,76,65,0,1
54,67,78,100,82,74,69,58,0,1
73,100,83,78,62,14,0,29,5,1
61,73,77,100,78,76,58,41,0,1
62,81,70,100,85,75,67,51,0,1
40,64,51,83,75,75,74,81,0,1
58,100,49,46,25,3,0,50,0,1
30,53,65,100,100,80,85,73,0,1
57,69,62,100,87,87,67,50,0,1
77,100,71,55,43,0,0,50,17,1
37,70,27,26,24,28,3,18,12,1
66,100,41,29,0,0,8,54,11,1
83,52,21,27,54,20,2,35,7,1
58,67,42,79,100,98,81,65,0,1
42,61,74,100,85,75,69,57,0,1
67,100,67,56,43,2,0,57,4,1
71,100,51,46,40,15,0,46,0,1
40,55,56,82,100,91,89,76,0,1
83,76,52,46,36,0,0,50,13,1
41,54,68,100,87,79,68,51,0,1
63,98,45,44,37,24,0,48,7,1
100,96,78,52,30,48,13,4,0,1
68,100,81,63,47,7,0,49,2,1
67,100,56,51,20,4,0,51,0,1
58,62,70,100,91,74,82,74,0,1
48,57,67,99,100,88,79,63,0,1
37,55,62,100,98,84,84,76,0,1
65,74,87,100,78,75,54,32,0,1
65,81,84,100,90,69,80,73,0,1
57,73,54,100,100,74,80,55,0,1
55,67,71,100,91,76,81,68,0,1
60,68,59,100,86,76,67,49,0,1
85,62,55,42,49,8,0,46,5,1
69,74,70,100,91,75,81,70,0,1
67,83,100,81,60,60,40,33,0,1
64,100,63,57,48,10,0,50,1,1
54,77,82,76,65,63,70,70,0,1
63,100,48,46,38,19,0,47,3,1
72,81,89,100,79,64,54,36,0,1
66,100,45,41,22,1,5,53,6,1
58,78,100,88,73,38,56,0,4,1
63,79,100,87,64,62,43,21,0,1
46,71,66,59,59,68,68,87,0,1
71,100,68,58,59,16,0,28,4,1
62,73,77,70,63,48,35,0,0,1
9,38,73,100,88,94,73,73,0,1
33,60,69,81,72,72,72,76,0,1
60,87,57,52,55,32,43,24,5,1
73,100,44,38,37,29,16,22,3,1
66,72,65,100,94,75,87,79,0,1
77,85,100,88,71,63,60,58,0,1
68,100,28,25,19,0,1,50,6,1
70,100,47,36,4,7,0,50,9,1
77,83,90,100,82,65,60,37,0,1
45,61,48,100,97,78,72,45,0,1
71,100,40,40,40,24,0,29,4,1
15,39,66,96,100,100,81,65,0,1
42,71,70,63,57,37,48,44,2,1
46,65,74,100,82,74,63,40,0,1
36,56,68,100,94,76,80,70,0,1
47,61,50,80,100,96,87,73,0,1
69,88,100,79,64,60,57,57,0,1
54,77,100,79,71,55,65,56,0,1
42,66,33,64,70,74,73,73,0,1
100,86,58,42,23,43,12,4,0,1
53,73,67,79,71,71,71,73,0,1
67,80,88,100,88,66,69,50,0,1
67,74,78,100,95,74,87,84,0,1
61,82,48,50,46,25,9,48,4,1
74,81,77,100,84,74,64,41,0,1
70,74,48,100,95,76,86,81,0,1
56,74,60,80,86,75,90,95,0,1
93,100,70,70,70,50,80,80,0,1
72,100,54,53,55,12,0,49,4,1
96,51,27,26,40,17,0,44,7,1
64,81,100,96,80,64,68,44,0,1
54,64,63,100,97,78,81,68,0,1
100,59,43,53,41,22,0,38,0,1
55,76,93,100,90,70,83,62,0,1
37,50,50,74,97,100,100,88,0,1
59,64,57,100,72,75,47,21,0,1
67,100,83,73,53,11,0,42,2,1
62,88,79,57,38,30,0,34,0,1
64,100,52,42,38,14,0,50,5,1
22,47,70,100,90,89,66,46,0,1
96,100,82,68,52,49,32,20,0,1
63,100,46,41,29,0,0,49,0,1
100,87,61,43,30,45,16,5,0,1
71,100,37,33,29,19,0,49,4,1
65,79,55,62,62,68,62,78,0,1
39,55,68,100,96,76,77,56,0,1
56,72,71,100,88,75,75,63,0,1
52,73,100,91,88,51,89,42,6,1
69,81,88,100,91,68,76,71,0,1
42,60,74,100,90,74,78,66,0,1
65,82,100,77,52,60,32,10,0,1
65,100,84,72,51,8,0,45,0,1
74,100,37,30,23,30,12,47,12,1
77,89,56,46,47,15,100,45,0,1
76,91,100,90,73,60,57,50,0,1
52,75,74,52,51,36,45,0,7,1
60,80,90,100,84,72,68,55,0,1
70,75,80,62,53,36,50,0,3,1
100,70,32,45,63,7,0,34,13,1
37,55,68,100,72,77,50,30,0,1
65,83,100,96,80,60,56,28,0,1
64,76,63,100,85,74,74,67,0,1
0,19,53,78,100,100,81,65,0,1
47,66,61,100,89,75,72,53,0,1
29,45,41,78,100,100,75,50,0,1
63,75,84,100,91,75,81,77,0,1
45,67,62,100,84,75,65,53,0,1
57,76,70,100,92,75,86,83,0,1
77,90,100,94,75,60,56,38,0,1
66,75,62,100,88,75,69,58,0,1
60,92,25,29,34,26,15,55,5,1
77,100,23,25,26,25,2,13,8,1
100,91,59,41,24,46,12,0,0,1
38,57,66,100,76,76,53,40,0,1
83,100,93,60,40,55,20,7,0,1
66,100,42,45,41,0,0,51,10,1
63,100,36,30,23,4,0,50,4,1
64,81,100,91,65,62,47,42,0,1
40,62,68,100,91,91,67,46,0,1
43,61,69,100,93,79,83,78,0,1
73,82,94,100,82,65,65,43,0,1
54,75,96,91,69,45,51,27,6,1
79,100,71,64,53,11,0,42,0,1
59,100,31,32,31,1,0,54,0,1
92,100,77,54,34,52,17,3,0,1
100,67,11,2,19,33,0,21,12,1
73,86,90,100,86,68,73,66,0,1
100,92,80,65,50,45,40,15,0,1
71,95,47,49,39,4,2,53,0,1
64,78,100,76,41,72,12,6,0,1
72,84,98,100,93,60,88,76,0,1
30,53,65,100,93,79,73,50,0,1
100,89,67,48,33,45,22,7,0,1
67,84,84,100,81,71,64,48,0,1
100,97,95,100,95,48,82,64,0,1
55,77,100,87,87,71,87,87,0,1
53,63,62,100,79,76,55,35,0,1
100,100,94,82,65,49,41,18,0,1
64,76,73,100,82,75,67,53,0,1
67,68,64,100,82,75,65,48,0,1
38,55,66,97,100,88,88,77,0,1
59,70,65,100,87,75,75,68,0,1
58,69,67,100,76,75,53,25,0,1
59,70,86,100,95,75,92,89,0,1
79,99,100,81,77,45,74,0,3,1
53,55,46,89,100,85,78,56,0,1
43,61,70,100,86,76,70,55,0,1
51,81,47,37,33,32,4,18,3,1
30,51,69,100,87,80,66,50,0,1
52,83,97,91,84,10,21,21,7,1
72,100,74,61,48,16,0,44,2,1
42,62,66,100,77,76,55,38,0,1
55,76,63,69,71,68,78,88,0,1
65,78,77,77,76,66,76,77,0,1
71,81,85,100,92,67,80,74,0,1
56,66,74,100,79,76,62,47,0,1
68,100,75,68,64,22,0,18,3,1
46,71,38,79,76,75,72,76,0,1
24,47,75,100,71,82,43,18,0,1
60,100,45,46,20,0,0,50,11,1
46,64,78,100,91,75,85,75,0,1
62,98,44,37,41,24,0,30,0,1
61,82,90,100,69,71,44,23,0,1
58,82,78,41,30,50,32,30,0,1
66,92,42,43,55,17,0,22,1,1
59,79,100,100,60,67,33,7,0,1
53,68,80,100,98,75,98,95,0,1
17,44,64,100,68,84,32,24,0,1
71,83,92,100,88,67,81,77,0,1
50,74,84,73,63,34,34,32,0,1
58,87,100,89,85,20,45,0,2,1
59,77,98,100,87,58,79,57,0,1
47,70,100,73,50,34,28,0,10,1
43,65,57,94,100,79,87,75,0,1
27,44,63,100,86,88,50,22,0,1
68,84,81,100,86,60,72,58,0,1
61,68,68,100,100,87,81,63,0,1
5,35,47,76,100,100,79,60,0,1
59,81,100,79,65,44,53,0,0,1
70,80,90,100,100,67,92,84,0,1
82,83,86,56,42,49,40,16,1,1
80,100,82,73,75,15,9,0,8,1
75,100,56,58,46,25,0,34,8,1
58,79,100,88,62,64,50,25,0,1
70,58,57,100,84,75,81,81,0,1
68,83,100,83,59,60,41,17,0,1
39,59,80,100,74,76,52,37,0,1
44,62,78,100,87,75,70,55,0,1
34,67,74,68,59,9,5,32,3,1
37,60,68,100,77,75,57,45,0,1
89,99,100,83,59,59,35,10,0,1
100,86,52,34,17,43,7,0,0,1
54,84,54,53,46,27,5,41,4,1
70,100,67,57,36,13,0,50,8,1
63,83,67,100,84,72,61,40,0,1
70,100,55,48,44,24,0,35,5,1
31,51,59,100,67,77,44,33,0,1
58,71,87,100,87,75,77,72,0,1
24,48,61,91,100,93,83,68,0,1
100,74,40,14,32,35,0,18,8,1
57,76,58,78,78,74,78,83,0,1
53,71,76,100,79,74,53,28,0,1
56,69,82,92,85,75,85,86,0,1
100,96,67,50,37,48,20,7,0,1
32,55,63,100,90,75,88,84,0,1
47,67,78,100,77,75,53,31,0,1
64,100,42,41,41,15,0,49,1,1
57,65,52,94,100,82,75,52,0,1
69,82,100,90,81,58,69,67,0,1
74,86,94,100,79,64,54,31,0,1
53,81,49,44,40,31,25,54,6,1
65,88,100,88,74,41,52,0,1,1
100,86,88,59,35,44,24,6,0,1
43,58,67,100,89,76,76,63,0,1
58,86,85,70,59,21,0,23,8,1
85,77,60,65,72,55,87,0,2,1
73,100,62,55,41,3,0,50,6,1
44,62,66,100,79,78,59,40,0,1
55,76,100,100,75,73,62,38,0,1
50,84,100,84,80,19,40,0,5,1
13,42,67,100,91,94,69,51,0,1
72,82,96,100,85,66,69,54,0,1
55,75,80,100,80,76,63,47,0,1
62,82,84,100,89,66,79,76,0,1
55,68,65,100,76,75,51,28,0,1
66,82,80,100,80,73,58,38,0,1
48,64,53,93,100,79,85,72,0,1
100,90,50,25,0,45,0,0,0,1
80,80,100,100,65,68,29,6,0,1
74,85,100,95,70,60,41,14,0,1
55,77,100,89,63,73,37,11,0,1
93,100,70,54,41,50,27,14,0,1
69,100,67,54,41,1,0,50,3,1
76,91,100,83,59,60,34,10,0,1
74,100,100,98,96,16,25,0,2,1
100,97,93,82,71,46,46,25,0,1
43,59,70,100,79,76,56,32,0,1
76,90,43,45,43,32,26,45,0,1
50,75,100,92,80,26,45,12,2,1
61,81,84,100,84,71,70,55,0,1
56,77,69,100,84,72,62,41,0,1
60,100,23,24,8,3,0,50,11,1
49,66,74,100,90,75,78,65,0,1
71,85,85,100,95,71,88,86,0,1
64,80,100,87,74,59,67,52,0,1
51,82,100,71,44,31,0,29,2,1
