@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
31.9294,3.5937,0.2444,17.4039,57.0274,g
20.8336,2.946,0.2492,20.8178,69.7546,g
13.8435,2.5384,0.4428,-11.307,7.3195,g
23.2815,2.9593,0.2603,21.7815,30.9438,g
82.8625,4.6295,0.0397,83.0895,2.337,g
30.9379,3.3908,0.1273,56.4519,0.0857,g
28.2616,3.5831,0.1481,72.1661,2.3175,g
21.5505,2.9462,0.3667,27.9502,6.087,g
15.8255,2.6632,0.4473,31.1771,3.858,g
13.7217,2.5664,0.4858,22.8593,20.694,g
12.8576,2.2304,0.5529,1.7156,65.896,g
13.4801,2.5658,0.3886,-47.6953,17.388,g
17.3896,2.4661,0.5162,16.8542,9.9206,g
19.2143,2.7173,0.3164,13.2407,13.341,g
27.5272,2.8868,0.2336,-19.3902,5.097,g
29.5407,3.7439,0.1827,62.6831,3.2913,g
15.263,2.6656,0.3585,-11.7117,2.265,g
25.4305,3.1527,0.204,73.9728,5.4913,g
14.4311,2.4464,0.576,15.7688,80.7121,g
14.6744,2.3664,0.5462,16.4175,39.134,g
19.0275,3.022,0.2129,99.3898,3.042,g
27.7529,3.699,0.1852,62.719,2.3853,g
14.4763,2.7255,0.3443,20.3876,23.2283,g
11.4348,2.1658,0.7372,-3.4,9.2006,g
10.8265,2.49,0.4595,65.2176,11.3936,g
18.7861,2.639,0.3238,12.7094,25.139,g
23.8555,3.3173,0.2986,-47.0961,5.462,g
10.3615,2.2742,0.6223,25.907,19.4337,g
16.8125,2.5763,0.366,-13.4266,21.937,g
16.828,2.5496,0.4288,18.1489,7.2523,g
17.3016,2.5058,0.3931,22.3053,0.2726,g
11.6346,2.055,0.7137,-8.8394,24.009,g
22.3883,3.0887,0.3033,50.1485,18.2702,g
11.3133,2.2529,0.6201,4.8846,76.9479,g
22.0969,3.4227,0.1961,57.2741,4.4996,g
29.197,3.6656,0.1479,38.5675,7.4762,g
20.7143,2.7348,0.2799,53.6291,4.802,g
10.2396,2.1523,0.5704,-18.5341,29.254,g
11.2403,2.3096,0.5784,-7.0445,49.1001,g
38.4229,3.554,0.1343,72.4627,31.475,g
8.8881,2.4048,0.7126,-15.6116,29.1631,g
21.0823,3.1421,0.2819,32.0291,10.1763,g
11.2802,2.1319,0.7454,-6.0758,31.0982,g
21.0471,3.2591,0.2131,38.7974,11.15,g
24.0205,3.745,0.1781,46.2678,1.963,g
18.8957,2.9332,0.2519,18.1677,5.772,g
21.0416,2.8231,0.263,39.477,3.2173,g
12.9088,2.4257,0.5178,-6.7813,61.162,g
20.7243,2.6693,0.3662,10.5553,1.3953,g
30.4447,3.009,0.1822,24.3465,9.854,g
38.9547,3.8422,0.1516,38.7825,8.1224,g
7.0834,2.1569,0.7944,13.101,0.623,g
12.7709,2.3512,0.5523,13.4941,41.866,g
70.2186,4.4222,0.0576,87.6239,12.6281,g
19.6695,2.7435,0.2888,-10.9632,66.68,g
14.851,2.6604,0.4393,-10.0985,49.512,g
7.274,2.0394,0.7032,-6.9468,78.8874,g
20.5591,2.7716,0.3198,7.2215,10.257,g
10.4277,2.4487,0.4555,-23.2194,5.836,g
15.4963,2.4464,0.5009,18.8544,17.2109,g
25.881,3.6141,0.1743,65.9936,0.2422,g
20.5842,3.1334,0.1486,19.689,0.431,g
10.7911,2.1089,0.7549,5.1007,11.7248,g
12.3979,2.4005,0.493,8.5742,28.2924,g
17.5743,2.9879,0.2386,-18.6174,1.8071,g
18.786,2.9978,0.3226,13.8016,9.317,g
21.3653,2.8808,0.2697,41.292,1.8987,g
7.0827,2.1222,0.6792,7.0017,89.7028,g
11.1914,2.2672,0.5622,19.5615,20.949,g
23.5761,2.8488,0.4108,-32.3389,9.4092,g
25.9353,3.4242,0.1958,62.0214,2.5025,g
11.469,2.5922,0.5396,-10.0721,9.2904,g
14.241,2.4969,0.2898,22.2943,20.4225,g
22.1017,2.939,0.1968,23.9245,8.5086,g
11.0162,2.6781,0.4323,17.0989,1.517,g
14.6465,2.4771,0.47,-9.7435,89.2364,g
15.5154,2.8136,0.4101,10.0621,9.8822,g
17.5462,2.8633,0.3397,22.4666,39.9687,g
7.4261,2.224,0.8,-3.5163,25.805,g
6.8859,2.1508,0.742,13.8324,9.294,g
18.7762,2.76,0.3249,-15.9305,31.828,g
20.7548,3.0434,0.2633,20.903,6.941,g
9.4747,2.3385,0.6009,13.1382,57.761,g
29.0582,3.1418,0.1991,-69.2004,4.683,g
7.214,2.0473,0.6816,-0.4101,17.933,g
20.1552,3.0424,0.2286,33.5419,9.826,g
16.7426,2.5922,0.422,26.7252,0.789,g
11.549,2.4338,0.5893,6.3967,45.987,g
17.9183,2.5237,0.3563,97.7142,3.444,g
16.8653,2.7882,0.3958,31.5053,1.713,g
17.6166,2.6021,0.39,24.5736,10.6775,g
16.9483,2.2867,0.491,-17.3344,64.7773,g
24.1908,3.1655,0.3149,22.7677,6.0268,g
33.6984,3.9898,0.1218,83.0857,3.0278,g
19.0829,2.9098,0.2388,22.8122,13.057,g
14.0845,2.5569,0.516,10.2581,3.18,g
12.3586,2.2613,0.4822,-10.1312,10.85,g
12.8995,2.3766,0.4244,41.577,7.327,g
19.0882,2.8722,0.3812,-22.078,9.518,g
18.1029,2.8672,0.2553,29.0856,3.0836,g
11.0327,2.2625,0.541,18.7441,5.1507,g
20.5881,2.6977,0.2748,-19.1633,2.4725,g
16.7623,2.7466,0.2366,31.8625,19.482,g
18.483,2.7631,0.3279,-18.1427,66.1224,g
16.3541,2.3464,0.5676,-7.91,42.1379,g
16.6032,2.9786,0.2437,50.8119,1.38,g
12.3502,2.317,0.5012,6.0898,53.718,g
15.3149,2.6613,0.362,32.0309,9.1753,g
10.3133,2.6712,0.3454,15.354,1.612,g
17.614,2.6238,0.4614,-13.8349,71.363,g
10.076,2.3139,0.5728,14.5138,16.59,g
20.9524,2.7348,0.2468,-22.3472,22.3263,g
21.0421,2.8621,0.3187,30.1293,7.0452,g
25.2222,3.0504,0.1825,-11.5183,0.936,g
37.1984,4.1184,0.0984,75.1862,0.252,g
9.3536,2.2945,0.6345,13.9261,72.8171,g
10.7972,2.1287,0.7658,-4.3048,84.7088,g
12.8992,2.4495,0.5364,15.2999,22.3356,g
18.6453,2.6702,0.3868,-19.0022,46.8127,g
7.0366,2.1414,0.7292,-12.1656,40.656,g
16.4847,3.1472,0.2252,60.6612,1.308,g
36.7959,4.094,0.1,82.5596,5.8385,g
43.761,4.286,0.0733,85.7857,0.0591,g
27.1405,3.4706,0.1533,76.0889,2.83,g
17.9498,2.8842,0.2324,50.8668,7.312,g
13.7197,2.3865,0.3244,15.8683,2.817,g
13.7094,2.4108,0.5398,-17.2015,20.0785,g
30.7964,3.7743,0.1688,75.0139,2.627,g
30.5176,3.4962,0.2408,7.565,53.4211,g
11.3994,2.3107,0.7384,5.9163,78.5401,g
13.8566,2.3086,0.4865,7.8849,36.429,g
29.1599,3.5856,0.2599,22.7739,1.3072,g
14.8781,3.0292,0.2609,41.1847,8.831,g
26.2584,3.0406,0.1767,-21.481,9.66,g
15.3034,2.9886,0.2382,30.0259,3.111,g
11.999,2.3589,0.512,3.7697,56.553,g
21.5481,2.6862,0.3337,56.5129,17.6995,g
14.7651,2.3874,0.4549,22.1802,45.9686,g
21.1502,2.9085,0.242,43.1887,3.613,g
33.5086,3.5002,0.1511,86.5883,9.008,g
21.7162,3.1174,0.3342,18.9628,62.395,g
14.0158,2.4502,0.4078,104.76,58.055,g
21.3117,2.798,0.258,24.4292,23.4357,g
25.7576,2.5988,0.3627,18.2108,20.441,g
15.7052,2.86,0.3175,5.9295,8.7828,g
31.3451,3.0959,0.2839,-80.3631,9.5897,g
20.7712,2.9206,0.4262,42.4254,2.0888,g
10.4908,2.1717,0.7946,-3.5519,5.5558,g
34.8365,3.3439,0.1884,44.3144,5.726,g
23.5737,2.9309,0.2145,29.6956,11.9427,g
13.7282,2.6594,0.379,-17.9589,8.827,g
21.4123,2.9325,0.2734,40.5153,15.1333,g
12.7121,2.3551,0.4768,9.6974,9.7478,g
28.3567,3.2103,0.2421,36.8007,3.9083,g
24.8276,2.9643,0.2877,20.5619,8.441,g
10.6491,2.1658,0.785,3.5272,42.1949,g
11.7884,2.5752,0.5479,15.7639,8.363,g
26.3782,3.3678,0.1946,55.2088,4.76,g
21.6209,2.5211,0.494,-12.2811,23.6586,g
31.0263,2.7818,0.4066,12.1768,1.1826,g
12.9389,2.7814,0.4036,-18.4544,18.338,g
27.3376,2.7843,0.3007,19.839,24.3712,g
17.6472,3.058,0.3132,8.1116,16.169,g
28.946,3.8051,0.1419,58.899,2.4615,g
29.9215,3.0755,0.3134,-20.0659,4.7597,g
16.5387,2.5763,0.4721,14.3866,48.7839,g
27.8563,3.1828,0.2087,22.5862,8.654,g
28.8188,3.832,0.1352,99.7691,0.277,g
10.8264,2.4822,0.4942,19.81,48.887,g
10.3364,2.317,0.4723,19.8672,30.6008,g
27.031,2.9135,0.227,-8.3297,11.901,g
26.1718,3.0699,0.2665,56.5799,1.151,g
18.8544,2.8976,0.2266,-20.9564,6.311,g
23.6443,2.9894,0.2439,34.6284,6.159,g
35.3798,3.8202,0.1482,81.4214,1.5887,g
29.479,3.6885,0.2002,37.5094,9.6642,g
12.8733,2.586,0.5344,-6.3392,33.8273,g
7.4611,2.0917,0.7287,-3.8873,89.7033,g
18.1143,2.7131,0.3969,17.9294,13.2274,g
20.3553,2.6004,0.2861,-12.3491,26.1127,g
16.8555,2.2956,0.4861,19.1194,11.296,g
11.0972,2.2455,0.5795,-6.9469,88.7401,g
7.1927,2.0065,0.6995,8.1084,12.8604,g
10.8861,2.1569,0.7666,-4.4901,43.273,g
14.5155,2.6415,0.3858,9.3273,5.0736,g
36.004,3.0615,0.1953,109.93,3.8617,g
17.2633,3.1413,0.2752,62.4402,4.2924,g
15.3876,2.6243,0.38,26.6549,0.2487,g
15.6551,2.5472,0.3716,-23.8238,3.465,g
15.7752,2.4997,0.4842,21.1498,3.7736,g
23.5801,3.2239,0.2126,32.7971,11.0611,g
23.1597,3.0667,0.1741,24.8212,0.0796,g
17.775,2.5993,0.4327,-25.5307,81.8671,g
19.372,2.8017,0.3899,12.9495,19.8988,g
26.2446,3.1239,0.2549,38.58,0.618,g
10.6009,2.3493,0.4877,12.3272,40.5255,g
18.0986,2.9472,0.2202,18.7545,4.9034,g
18.7996,2.6405,0.341,-60.6794,6.415,g
22.9315,2.6385,0.2644,-16.1789,57.742,g
26.9103,3.1206,0.2023,87.7648,0.25,g
9.6284,2.2266,0.8131,9.1271,18.4308,g
19.0726,2.6191,0.3678,11.1564,81.6368,g
24.5898,3.1638,0.2373,76.3109,0.9268,g
11.5902,2.4472,0.4214,11.7328,3.2782,g
10.33,2.3274,0.4424,20.7749,22.5005,g
29.1319,3.5263,0.1238,69.876,14.1164,g
10.0171,2.3664,0.5161,21.7574,12.596,g
17.0048,3.0883,0.3011,15.4035,12.8359,g
14.966,2.5966,0.4734,-11.091,64.9079,g
17.3681,2.9506,0.2431,33.3533,4.2502,g
14.6095,2.4586,0.3652,21.2675,4.7156,g
12.5305,2.3243,0.5924,4.9827,33.8435,g
20.025,2.8296,0.2842,12.4281,9.546,g
24.2711,3.079,0.2443,34.7823,0.839,g
20.4438,2.9501,0.4218,35.8239,1.832,g
10.7937,2.2068,0.6087,-7.3702,14.9484,g
12.3993,2.8651,0.3165,37.1961,10.6382,g
25.2033,3.2394,0.2172,33.95,3.4835,g
25.6855,3.2838,0.2981,45.7886,0.023,g
29.0428,3.4591,0.1915,60.1905,0.062,g
14.8097,2.5993,0.3547,-16.7027,1.646,g
10.5943,2.3385,0.6697,-6.1621,69.1045,g
22.0406,2.8642,0.3664,17.1313,10.4948,g
8.5395,2.3128,0.8467,11.075,27.2483,g
9.3851,2.3608,0.5272,18.7226,8.4593,g
12.8362,2.3589,0.5252,13.7077,4.6487,g
17.4599,2.6149,0.4078,-6.6192,79.507,g
6.2873,2.3139,0.6456,21.5648,19.7509,g
11.2019,2.6853,0.4149,26.3628,3.7748,g
10.2196,2.2625,0.5847,16.9883,14.5078,g
7.4377,2.1717,0.7407,6.8109,36.0106,g
19.538,2.9138,0.2707,52.5322,4.1846,g
24.8057,3.4229,0.1964,82.3606,2.42,g
6.9168,2.0986,0.7251,-12.9263,3.7149,g
12.7427,2.4793,0.5804,-13.079,14.9667,g
10.9991,2.1553,0.5385,-3.609,32.8778,g
18.0175,2.7324,0.3296,-13.864,0.326,g
15.9078,2.4433,0.3315,44.9566,31.0686,g
19.674,2.8139,0.3208,-26.9115,5.3586,g
12.984,2.2355,0.5116,-7.2064,41.4167,g
11.1067,2.2601,0.5989,18.4301,43.8882,g
9.5035,2.238,0.5665,-6.3176,25.801,g
15.2389,3.1313,0.2683,62.0719,0.542,g
23.459,3.4281,0.1552,95.1682,2.053,g
15.5952,2.5139,0.3798,-33.9712,10.943,g
13.9059,2.6207,0.3305,-27.9816,10.455,g
15.2975,2.5933,0.4235,11.1188,14.19,g
13.2891,2.6165,0.4571,-20.4636,47.723,g
17.7204,2.6365,0.321,-37.2658,0.531,g
19.1572,2.7271,0.3693,8.3217,18.1523,g
49.9918,4.1525,0.0828,78.9598,2.266,g
15.5106,2.7222,0.3431,21.5596,30.0135,g
16.3621,2.6613,0.4885,-23.1445,40.6717,g
21.6258,3.1313,0.3089,60.1257,4.0577,g
13.4127,2.6314,0.5047,20.0412,51.3869,g
21.9505,3.1059,0.2821,23.4397,2.507,g
19.368,2.747,0.3241,-15.7664,0.864,g
39.4454,3.972,0.0997,82.3899,3.175,g
26.7632,3.8166,0.1599,52.4033,0.695,g
0,2.0846,0.6831,0,17.9481,g
19.7845,2.4571,0.377,-15.5398,17.6334,g
17.5552,2.6871,0.4111,11.5093,6.2738,g
22.695,2.705,0.2978,-17.8034,1.151,g
21.0037,3.2168,0.2082,43.6268,4.233,g
15.3856,2.5533,0.5035,-18.8464,5.4377,g
28.3801,3.3471,0.1093,51.0922,4.1242,g
22.198,2.8782,0.3084,55.9949,2.652,g
9.269,2.5682,0.3351,44.69,4.562,g
22.8423,2.8011,0.3368,-13.463,36.647,g
9.9944,2.5145,0.5535,-17.3115,5.932,g
32.736,3.683,0.1357,85.5811,5.627,g
11.743,2.1508,0.7138,0.8645,17.1657,g
15.6801,2.8132,0.3105,40.7527,8.2676,g
17.0217,2.4495,0.4902,17.1801,56.812,g
12.4768,2.5955,0.401,28.4496,37.3983,g
19.6173,3.1861,0.2072,41.4943,1.039,g
12.6439,2.6753,0.4562,13.471,37.165,g
8.8102,2.3865,0.4805,21.3278,3.198,g
16.67,2.5569,0.3634,8.2835,66.247,g
20.5768,3.3532,0.2239,60.7751,0.4375,g
20.3701,3.381,0.2354,67.2432,5.2231,g
20.2287,3.0726,0.319,-65.466,1.8752,g
17.7029,2.4706,0.4061,9.5615,20.1636,g
16.4252,2.7871,0.3298,23.4194,52.698,g
15.9522,2.8822,0.3751,-17.392,4.834,g
12.5471,2.4306,0.5195,11.3088,2.3661,g
15.926,2.5933,0.3342,11.7305,4.914,g
22.0999,3.1746,0.3017,-25.4435,5.4509,g
6.6576,2.3118,0.639,-6.1771,21.279,g
17.2907,2.8007,0.3623,24.6497,3.879,g
16.8796,2.7271,0.2699,38.491,0.577,g
18.4591,2.8274,0.3884,-12.8794,13.776,g
7.3768,2.3608,0.4444,17.9313,6.3767,g
7.2875,2.0626,0.7446,-10.1315,78.3243,g
28.1852,3.3969,0.1688,30.9557,1.139,g
13.0452,2.8119,0.3115,-12.671,5.5843,g
21.2221,2.8774,0.3979,26.228,32.224,g
12.7622,2.4108,0.4854,7.6292,11.478,g
15.0364,2.5599,0.3003,-60.19,16.789,g
8.2153,2.1931,0.5962,-18.9347,58.4118,g
9.8286,2.4322,0.61,23.3276,47.561,g
15.7493,2.6781,0.3085,-15.1299,1.1657,g
20.296,2.836,0.2918,62.7348,2.3494,g
20.8316,3.1055,0.2627,31.8366,1.8611,g
16.4512,2.3064,0.479,-17.504,74.477,g
30.3507,3.2045,0.1848,54.7852,2.57,g
37.6728,3.4465,0.1431,86.7907,9.6984,g
16.5052,2.5132,0.4969,37.1243,9.1922,g
16.6665,2.7771,0.279,-25.7537,4.584,g
19.4855,2.8777,0.2691,-15.5957,8.4993,g
12.6677,2.2695,0.5914,-7.0134,12.169,g
26.3726,3.4681,0.112,74.4771,2.474,g
11.4472,2.2122,0.5828,-19.7686,50.0471,g
7.0447,2.2214,0.8228,-12.7218,41.337,g
20.5501,3.1227,0.2902,29.5254,13.4983,g
15.0891,2.6031,0.3167,33.4627,16.4293,g
18.295,2.8907,0.2662,-11.9025,16.483,g
17.7977,2.8385,0.3742,27.3734,0.4904,g
10.3781,2.2041,0.575,-9.7754,26.6697,g
10.5673,2.1367,0.5109,5.0747,9.3626,g
9.6194,2.4125,0.5609,13.0954,46.6564,g
14.7728,2.4548,0.4105,20.7562,22.384,g
14.0764,2.5593,0.4717,36.7154,11.897,g
12.7848,2.3757,0.4589,-9.35,28.132,g
27.1255,2.7955,0.2978,21.9645,14.9066,g
15.9544,2.6998,0.3673,16.0747,11.067,g
15.0729,2.3512,0.5212,18.0688,17.1957,g
25.0721,2.5798,0.2895,12.3625,16.3955,g
12.7688,2.7392,0.474,-30.3659,4.6236,g
11.2723,2.5729,0.4679,-22.3864,14.237,g
18.1063,3.0596,0.2389,-97.759,84.7342,g
10.6788,2.2068,0.5963,-17.2609,22.874,g
18.176,2.4409,0.4384,15.0991,27.015,g
9.9703,2.3531,0.4967,21.3727,32.9272,g
21.697,3.0336,0.3665,32.8632,7.033,g
17.4968,2.7328,0.2831,-28.6138,6.1441,g
10.9246,2.2765,0.5503,19.1731,24.791,g
9.9321,2.3874,0.5902,-9.1218,21.6486,g
19.7708,2.4586,0.4522,-69.7393,3.625,g
12.7693,2.4533,0.5211,18.1523,4.3351,g
8.4249,2.2041,0.5813,-20.6984,60.468,g
12.5027,2.7076,0.4176,95.1581,11.8646,g
13.4441,2.8293,0.3156,43.9669,0.6526,g
26.4529,2.9077,0.1719,80.8701,5.0667,g
14.003,2.7731,0.4132,-17.3657,4.797,g
16.9151,2.638,0.3475,17.9271,22.6447,g
22.0162,3.2564,0.1956,69.1551,1.068,g
17.6112,2.4409,0.4529,-9.6241,32.4415,g
10.6422,2.1673,0.5442,-8.8023,33.034,g
20.7144,2.9004,0.3308,18.9769,3.762,g
23.2682,2.8954,0.3079,-96.0874,2.915,g
20.4661,2.8851,0.2567,36.25,1.706,g
21.0987,2.8993,0.2875,27.4636,5.806,g
0.0049,2.2055,0.729,-12.3251,40.3261,g
24.1717,2.9857,0.2842,50.8783,5.928,g
11.4047,2.1775,0.711,-8.7413,21.9904,g
15.7207,2.4786,0.309,35.6227,11.2562,g
18.9497,2.8283,0.294,58.4752,4.442,g
26.2761,2.8382,0.2438,122.767,27.068,g
22.5286,3.2863,0.2529,50.9012,4.411,g
11.8559,2.3075,0.6256,4.782,46.6386,g
28.5022,3.4893,0.2142,45.6313,1.1058,g
7.0036,2.0434,0.6787,-6.6339,22.623,g
28.5923,3.6254,0.1756,7.0047,0.098,g
12.3135,2.4771,0.5667,11.5066,20.868,g
24.6754,2.9445,0.2886,90.6799,0.0969,g
44.7793,3.2641,0.1475,63.3259,7.057,g
22.7326,3.519,0.1843,60.218,1.783,g
19.7337,2.9248,0.258,55.9957,7.8247,g
16.1959,2.8347,0.3833,25.3352,1.57,g
13.4401,2.5871,0.4347,-21.7933,23.351,g
14.6976,2.2934,0.514,17.3916,13.17,g
27.659,3.4526,0.1813,28.0777,22.924,g
42.9794,3.9488,0.1286,47.6018,2.9513,g
20.5843,3.3742,0.2125,69.5781,0.4746,g
24.0524,3.5849,0.2034,54.52,0.3485,g
23.0115,3.041,0.283,58.0699,0.2111,g
10.7727,2.4224,0.552,-22.0628,21.7968,g
37.6322,3.8609,0.1545,27.4946,0.087,g
27.8697,3.0837,0.1814,-38.1196,6.845,g
18.6194,2.8552,0.3001,18.6112,4.875,g
19.8247,2.5139,0.4564,25.9882,49.5681,g
18.0642,2.6325,0.3543,-9.3174,37.32,g
15.6665,2.5664,0.3419,15.2386,15.9742,g
17.4617,2.6547,0.2547,23.598,13.0019,g
16.8392,2.4564,0.5105,-16.3832,49.456,g
9.6148,2.3021,0.4738,19.5239,69.004,g
22.8547,3.178,0.1328,52.7026,3.2454,g
16.3767,2.3355,0.4665,24.3083,25.558,g
0,2.0952,0.7068,0,29.9003,g
45.1758,3.7287,0.1141,71.59,2.6233,g
14.5479,2.5478,0.3343,-19.9363,8.1657,g
9.1759,2.4464,0.3828,33.1382,11.7646,g
32.861,2.8762,0.2912,-45.2572,5.7551,g
32.1527,3.5974,0.1241,40.0175,0.514,g
15.6347,2.3962,0.4458,-18.9923,26.472,g
13.7293,2.382,0.361,-24.763,2.6206,g
21.6256,2.5729,0.2834,18.5954,52.1482,g
17.5793,2.6138,0.3577,-26.0578,58.3585,g
11.013,2.2718,0.6631,-5.0345,13.689,g
30.7899,2.8096,0.3023,-138.305,69.079,g
39.6402,3.243,0.176,95.8359,22.571,g
12.8361,2.5139,0.5391,-11.0635,11.049,g
21.2593,3.0538,0.2102,-32.9385,9.0222,g
18.6169,2.6165,0.341,16.0696,12.576,g
27.7213,3.0075,0.1808,11.0123,11.218,g
32.2874,4.0077,0.1126,78.521,1.312,g
20.7854,3.2718,0.2305,71.6144,5.617,g
27.3843,3.5842,0.1612,87.0097,4.8624,g
11.9672,2.4502,0.4468,-10.4215,82.9593,g
15.8934,2.7239,0.389,44.6409,7.6374,g
10.6219,2.5453,0.5071,8.5384,6.1065,g
14.5258,2.752,0.4566,48.9698,53.6761,g
19.1008,2.941,0.3562,6.8988,21.5907,g
14.1675,2.8689,0.3083,-18.2535,14.648,g
19.3492,2.8971,0.3004,8.9236,11.5931,g
11.2051,2.2095,0.5741,18.9243,25.446,g
20.0156,3.2446,0.201,62.9735,8.8829,g
15.2366,2.8099,0.3145,-9.3742,12.0413,g
13.2262,2.444,0.482,-5.925,34.849,g
15.9287,2.8525,0.2669,41.5018,2.144,g
27.3866,3.4156,0.1675,51.8023,3.0719,g
13.8337,2.5031,0.3987,-11.1339,7.108,g
24.843,3.4371,0.1316,34.8075,8.174,g
0.0029,2.055,0.7137,-10.0212,67.2339,g
22.9117,3.3071,0.319,46.8108,2.0902,g
31.9178,3.4785,0.2785,39.5205,2.2334,g
22.4953,3.247,0.2322,61.9298,0.814,g
11.8424,2.1538,0.6947,9.8556,84.3099,g
16.0196,2.4183,0.4084,8.3607,12.229,g
11.2666,2.2553,0.5667,-5.2321,56.4005,g
15.9993,2.4955,0.476,-22.4763,15.277,g
17.1188,2.7376,0.3952,-22.6773,9.8315,g
24.8864,3.3198,0.1853,57.6754,4.418,g
18.9834,2.608,0.3453,19.4024,6.3642,g
0.0043,2.2028,0.7586,12.5464,37.3872,g
0,2.1945,0.7476,0,61.1232,g
26.2355,2.9312,0.2214,-28.365,19.5495,g
43.6324,4.1671,0.0889,69.378,0.608,g
27.2611,2.9954,0.2668,26.3683,18.143,g
24.1377,2.7878,0.2184,-25.0327,6.9787,g
14.8362,2.4385,0.561,19.6848,16.534,g
12.821,2.637,0.4406,13.9258,14.961,g
14.4969,2.8454,0.354,-35.3034,4.1593,g
14.0974,2.5966,0.4582,-18.9889,16.8389,g
14.9753,2.5038,0.4828,14.7743,36.8492,g
7.3665,2.2799,0.7139,-5.9995,35.9796,g
9.5039,2.3118,0.6195,-9.7974,26.733,g
46.2846,4.2755,0.0736,82.1337,3.9102,g
23.5412,3.0175,0.292,29.3417,39.615,g
12.2939,2.4556,0.5219,9.8855,53.7383,g
17.3918,2.6299,0.3775,23.0898,73.17,g
9.9561,2.2122,0.6258,18.7207,45.9906,g
7.4076,2.2162,0.8024,6.3958,6.1193,g
19.2314,2.7243,0.2642,-10.2902,6.93,g
28.1044,3.4551,0.1697,78.99,5.1396,g
15.3608,2.7945,0.3579,22.0225,13.69,g
10.0227,2.2945,0.5533,0,61.973,g
23.1339,2.9248,0.22,-8.1362,2.982,g
26.2146,3.7012,0.1683,45.5091,1.29,g
13.4544,2.3191,0.4652,13.4769,1.5306,g
11.1358,2.2,0.7445,7.0352,63.541,g
10.6704,2.2625,0.6011,19.2718,62.108,g
28.5133,3.4766,0.1805,70.5703,2.206,g
27.5359,3.5329,0.2184,53.1831,1.321,g
6.7361,2.1156,0.7203,13.9049,60.3918,g
10.1047,2.1987,0.6139,-19.5736,63.367,g
10.6207,2.4878,0.5561,15.9315,23.553,g
11.9252,2.4914,0.4129,10.7495,1.845,g
12.9881,2.2625,0.5738,-14.7937,46.9385,g
18.0335,2.6269,0.3424,25.0526,23.5489,g
16.8422,2.9263,0.2749,24.1014,3.378,g
21.855,3.1388,0.1947,49.4716,15.462,g
28.2103,3.889,0.1307,76.7223,2.9112,g
7.1339,2.1287,0.6766,4.76,80.0502,g
30.402,3.8022,0.1599,77.2229,6.4966,g
0,2.1688,0.6915,-7.9387,59.7983,g
19.8409,3.146,0.2272,43.2779,6.527,g
9.612,2.5569,0.6241,21.4067,5.08,g
11.6146,2.4914,0.4419,-14.4753,30.148,g
11.8511,2.0626,0.7013,-8.6777,50.5733,g
16.1259,2.8218,0.431,7.0258,56.071,g
17.9343,2.5792,0.4506,-15.4653,48.5785,g
23.0311,3.2078,0.2089,-66.0624,7.4381,g
17.8596,2.4571,0.349,25.5889,17.5042,g
14.9097,2.4232,0.4642,12.2064,59.4506,g
10.8063,2.5982,0.4035,-18.7029,5.565,g
10.1083,2.2788,0.6,17.53,51.719,g
10.0778,2.2672,0.6216,10.8019,37.4141,g
14.7307,2.695,0.3047,47.9121,6.381,g
16.8321,2.7868,0.3382,43.4701,17.765,g
31.2051,3.4099,0.2222,51.5254,6.1268,g
17.4764,2.9908,0.2043,53.4528,6.188,g
17.2601,2.5815,0.4561,16.0879,16.4371,g
10.7264,2.5165,0.6575,-11.2912,13.961,g
22.3316,3.5637,0.1797,95.7514,1.447,g
22.8108,2.8907,0.2791,27.0529,14.118,g
22.049,3.0849,0.1513,54.4568,7.459,g
10.449,2.1351,0.7839,-5.5794,10.313,g
19.7589,3.0713,0.2181,-22.3624,3.387,g
16.8547,2.9802,0.2491,37.7836,0.7037,g
19.8014,2.6977,0.2568,-36.329,1.5744,g
17.5294,2.5717,0.3646,-19.0475,18.537,g
14.9914,2.2707,0.4504,9.961,5.161,g
25.3932,3.268,0.1991,27.034,13.039,g
10.2929,2.3385,0.6376,-16.8126,67.183,g
26.9678,3.4241,0.212,26.8147,9.6193,g
22.6018,3.0204,0.2786,29.7816,8.918,g
12.3497,2.4793,0.5837,-12.4217,0.3301,g
25.6002,3.4024,0.1805,66.6962,0.6057,g
90.0777,4.6163,0.0327,98.3053,0.462,g
18.8026,2.7122,0.3065,-43.4807,1.299,g
12.9165,2.7497,0.331,-37.6572,2.826,g
9.5854,2.2504,0.6067,-8.0138,20.9266,g
34.7793,3.5449,0.1038,66.1839,3.0108,g
10.6539,2.1538,0.786,2.4479,41.3072,g
24.5573,2.9985,0.2519,-3.7856,20.914,g
18.3094,2.7093,0.3652,3.8872,89.5011,g
38.9333,3.0953,0.1638,74.4686,26.8614,g
10.697,2.3483,0.6861,3.415,6.0909,g
16.7005,2.4074,0.5988,-12.3289,16.367,g
6.839,2.2844,0.774,14.9016,2.7533,g
21.3398,2.7857,0.2654,46.9964,1.343,g
7.2419,2.1775,0.7243,-9.6562,9.1256,g
25.6998,3.6576,0.2206,61.8591,1.592,g
25.7584,3.2715,0.2151,49.3716,1.3872,g
11.6813,2.1351,0.7179,6.3158,7.3446,g
17.4525,2.4232,0.4528,18.3525,53.28,g
