@relation magic

@attribute FWidth numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
11.3837,-8.5518,42.146,g
14.016,-20.7903,2.188,g
14.2821,14.3681,1.3587,g
10.8047,-39.9141,8.48,g
11.1088,19.5778,56.0249,g
10.2177,6.9816,68.7784,g
20.2472,-22.6301,6.0005,g
12.6941,35.6792,0.5486,g
20.3468,24.3449,7.038,g
12.1401,12.3815,34.0048,g
34.5236,38.9805,0.545,g
24.5733,24.1571,25.478,g
26.1589,30.9783,2.0615,g
15.636,13.7196,17.721,g
7.3718,-9.2762,30.3774,g
22.5604,50.42,4.9301,g
22.7848,38.9675,5.1038,g
30.5268,20.0881,1.806,g
11.671,13.8927,25.441,g
19.2748,63.8481,5.284,g
29.5317,68.8218,18.969,g
14.045,14.1096,2.0464,g
17.3828,-14.8091,1.221,g
20.5114,-28.8119,3.679,g
10.2437,-7.6545,6.221,g
12.4992,20.5419,28.222,g
9.4179,-4.6403,42.5529,g
18.9129,18.1741,42.731,g
20.6028,72.0646,8.618,g
14.573,-12.5964,41.3192,g
11.5463,-3.1912,11.282,g
12.8361,-11.0635,11.049,g
136.031,-64.858,76.96,g
38.8773,70.4031,0.813,g
17.4889,15.0798,17.537,g
12.909,20.5384,11.423,g
10.3836,5.9458,15.671,g
25.6496,-19.2786,11.1713,g
25.6996,22.8047,0.076,g
22.1137,11.5049,2.96,g
11.8221,-8.6348,9.027,g
24.9919,-34.6403,3.7844,g
32.7913,49.9657,4.8245,g
12.6187,5.6346,70.525,g
9.8586,-7.5122,40.227,g
10.7571,3.2958,65.0289,g
17.5926,-10.698,3.3209,g
9.1517,-12.1687,7.576,g
22.468,35.0013,3.8937,g
32.4801,68.1213,0.837,g
11.9997,4.528,5.4134,g
13.2539,-24.1897,24.031,g
28.4716,71.0032,21.3936,g
21.8207,49.8945,3.048,g
28.024,63.0951,15.563,g
31.9315,87.6757,17.7108,g
15.3005,16.1091,21.5205,g
17.5892,70.6436,9.8881,g
12.673,-15.1753,43.391,g
17.3187,-3.9891,22.993,g
11.2633,22.7847,35.72,g
22.5407,38.4746,1.452,g
10.537,20.009,9.5272,g
14.5376,16.1668,48.751,g
21.6611,21.2979,34.772,g
16.9277,20.9917,13.511,g
12.4594,18.0972,38.8875,g
16.6321,74.4191,0.305,g
9.7132,-13.869,0.8576,g
17.2927,19.9668,33.07,g
10.0472,-7.723,26.736,g
17.6895,-31.5821,6.3431,g
19.7632,26.2452,2.7,g
16.3028,-27.7421,5.3643,g
6.9056,12.8596,44.6269,g
12.3687,-10.3179,4.708,g
17.4617,23.598,13.0019,g
23.6443,34.6284,6.159,g
10.7532,7.9581,15.1814,g
10.5732,19.5782,17.478,g
16.1922,19.942,17.585,g
10.3659,16.9632,3.8562,g
18.7657,-37.4959,31.805,g
28.6937,27.2874,16.0801,g
11.4876,-7.0645,62.804,g
28.6929,46.0987,12.727,g
10.5355,16.8871,41.1555,g
18.1427,-20.9941,22.241,g
32.4639,51.029,9.643,g
16.4598,15.3732,3.3499,g
22.2821,20.5925,39.8008,g
18.0657,17.4264,10.7423,g
18.4591,-12.8794,13.776,g
7.7487,13.8887,17.392,g
16.9771,4.7362,0.0276,g
27.4074,46.7094,1.1998,g
16.6008,15.135,10.531,g
13.6839,21.9508,3.8253,g
24.3984,59.4414,1.8933,g
17.1406,39.5951,0.393,g
20.817,19.7221,7.598,g
12.8416,13.585,16.771,g
12.5654,-12.9304,24.204,g
14.8915,18.034,15.321,g
23.3296,40.7813,4.257,g
32.8513,-55.3519,2.235,g
18.1395,-14.762,35.043,g
10.8672,18.3243,58.039,g
21.8068,51.5739,8.4866,g
18.3917,-58.7193,1.869,g
34.7769,-58.5457,3.6065,g
14.5304,-15.5523,12.3433,g
10.7739,-16.8903,3.2586,g
13.783,14.865,10.959,g
20.7354,-22.4582,9.8102,g
13.518,-9.3456,75.209,g
28.4983,43.1236,0.2501,g
7.1313,11.6168,54.5987,g
10.2638,5.148,43.042,g
12.6032,28.2809,13.4021,g
17.6846,-15.4914,3.1547,g
11.4675,17.4177,20.19,g
20.1755,-23.6381,6.997,g
17.6866,27.6711,8.709,g
10.3133,15.354,1.612,g
16.1398,21.6115,55.3614,g
11.1653,22.5302,13.6063,g
17.256,13.8432,26.7113,g
27.697,101.477,1.2138,g
11.436,27.8454,1.0447,g
17.2853,-26.2882,13.6027,g
38.4229,72.4627,31.475,g
21.5912,-73.3775,0.181,g
8.9051,21.2835,52.542,g
10.192,6.1638,4.157,g
28.1723,75.9449,1.3845,g
20.1501,-24.9521,10.355,g
21.1594,99.862,0.221,g
23.7766,24.7609,3.2503,g
33.2511,69.4048,21.841,g
20.6646,22.5169,2.257,g
30.3987,53.8696,3.1897,g
15.3863,27.7257,32.907,g
12.739,35.9481,2.809,g
9.2873,14.3973,25.804,g
15.1087,-8.6348,59.1272,g
7.4513,7.282,18.1586,g
25.3707,73.6483,1.489,g
26.8202,50.8975,6.216,g
8.0876,25.3223,1.472,g
16.7337,44.0177,9.8863,g
20.0139,9.8348,15.7293,g
10.0967,27.2486,7.463,g
18.336,20.9361,10.124,g
20.9149,17.7383,24.7031,g
14.1842,20.5257,29.5051,g
31.1183,61.7826,3.1014,g
10.0942,-17.0879,15.8411,g
21.6739,34.8788,22.7661,g
9.2749,-10.7079,11.804,g
14.9489,14.006,10.288,g
16.0308,-5.492,25.723,g
13.7702,39.5442,0.762,g
17.9121,19.6037,19.0525,g
34.7412,54.1704,28.5503,g
26.0811,-28.059,1.818,g
21.9917,-15.632,3.827,g
17.5785,39.0851,0.084,g
16.0162,18.5022,25.26,g
12.7821,13.7783,24.006,g
21.4358,63.3974,3.8131,g
35.1399,-47.9068,11.885,g
8.9994,-21.2335,5.6594,g
11.5733,-8.7621,44.479,g
17.2742,22.5909,13.5875,g
10.7632,-17.3795,17.368,g
17.2324,71.5371,0.156,g
73.1736,98.4422,2.1215,g
17.9731,80.0039,3.616,g
12.1,11.2168,15.623,g
37.6561,72.8704,0.256,g
12.6191,12.5291,46.2304,g
20.7798,-25.3781,4.1871,g
18.9125,44.9422,6.405,g
10.697,3.415,6.0909,g
8.2326,18.9776,23.7678,g
9.8406,24.1787,8.529,g
25.9907,-23.0647,2.441,g
12.704,-13.3648,0.0648,g
19.1659,14.4997,9.37,g
36.7662,62.648,0.6179,g
25.2649,60.7593,15.92,g
17.6601,22.4234,8.9172,g
19.6787,35.3383,5.7179,g
36.4169,84.8883,1.9247,g
30.207,65.0365,21.1032,g
21.4003,64.9926,18.082,g
28.8254,21.8924,28.8991,g
12.2901,19.632,1.8023,g
21.8043,-31.9521,2.232,g
32.1527,40.0175,0.514,g
14.9726,18.9716,57.598,g
16.7734,-12.7762,42.592,g
21.9844,-18.7595,10.0602,g
19.3831,64.2599,1.2947,g
35.1622,33.1106,9.6533,g
18.1984,24.2614,22.14,g
14.2992,-19.0536,5.053,g
28.2406,55.1122,2.3428,g
16.5916,20.3266,3.7101,g
12.7713,11.5618,9.109,g
12.012,20.6561,16.2492,g
23.7632,49.3294,1.4357,g
13.4099,-15.6216,11.409,g
13.5256,-21.006,3.596,g
17.5386,12.844,12.502,g
29.9863,-71.8447,3.4297,g
20.6567,25.2722,22.871,g
25.4536,-24.8564,14.365,g
7.1883,9.4876,21.7911,g
15.3298,-39.9112,11.5544,g
14.6054,-25.9866,48.5058,g
16.3506,21.3861,11.3556,g
10.2396,-18.5341,29.254,g
18.7433,-31.883,1.325,g
10.3418,6.0277,23.45,g
16.9708,15.7739,1.0915,g
18.3299,11.2326,13.429,g
12.3442,25.0423,6.9809,g
18.0751,-22.6194,5.3662,g
45.3214,84.6158,2.297,g
17.3464,-13.2151,3.393,g
12.5141,-12.1122,81.2274,g
17.7835,43.4581,6.0049,g
9.7889,27.1243,14.345,g
15.9811,16.8384,2.3458,g
17.8658,14.5003,15.401,g
11.0819,-6.8769,55.8846,g
14.9019,40.4066,18.8702,g
16.4655,16.9077,11.8961,g
16.3039,25.049,10.7326,g
26.6979,44.164,8.6361,g
24.2978,26.7323,18.4082,g
16.0335,26.6207,19.4174,g
36.2252,80.8385,3.994,g
20.0366,-18.0175,37.8646,g
17.8596,25.5889,17.5042,g
19.5799,45.4473,2.801,g
12.1289,7.7958,1.407,g
10.7539,17.7862,28.623,g
16.841,-8.3624,12.8676,g
24.8544,30.1959,8.5154,g
12.6951,6.9841,30.9668,g
19.4251,-8.5847,35.0126,g
13.0214,29.7617,5.173,g
23.5392,21.8971,0.6027,g
15.9544,16.0747,11.067,g
20.45,43.6942,5.6926,g
9.5128,-183.305,73.975,g
21.1485,22.3961,30.76,g
16.3669,17.1985,15.7002,g
11.8234,-3.4544,14.781,g
22.3921,53.4776,7.7098,g
16.4459,55.0638,4.8939,g
26.1171,81.2753,15.4093,g
11.1001,-8.4161,13.267,g
26.1472,72.9814,0.357,g
10.2585,-9.1216,20.564,g
12.9133,25.3417,3.66,g
14.3036,13.3769,41.11,g
17.892,-24.0317,20.1401,g
15.7883,-14.5766,4.7719,g
10.7539,17.4986,54.931,g
12.8107,-13.9132,8.542,g
25.3707,68.7019,1.121,g
35.1645,-40.8468,0.217,g
9.4149,14.5879,23.077,g
11.4154,18.2394,0.6419,g
18.6738,-8.8324,32.22,g
29.197,38.5675,7.4762,g
19.3492,8.9236,11.5931,g
41.1529,-23.3843,65.912,g
26.8382,-36.6641,35.118,g
24.8566,77.3764,79.886,g
22.0402,34.0315,7.436,g
28.4437,48.0909,4.575,g
15.7057,-10.4165,44.497,g
19.3564,4.8137,11.4878,g
21.4109,54.4778,16.288,g
20.127,23.0671,31.436,g
29.0231,87.5135,0.4795,g
23.5905,-13.4235,1.087,g
25.7679,90.8954,3.0993,g
14.0507,-24.8184,5.7653,g
51.6383,62.0533,4.63,g
10.8201,14.1925,88.2038,g
9.8286,23.3276,47.561,g
15.854,-7.6128,24.878,g
18.0731,17.3579,76.0065,g
15.3607,26.4128,26.7977,g
11.6905,-2.0741,13.4796,g
40.0651,58.6358,3.9424,g
10.8365,8.1612,80.6796,g
16.4283,-23.5597,1.679,g
20.9698,66.5833,2.1148,g
12.2269,-25.8186,0.1056,g
25.9699,39.0162,22.471,g
12.1585,1.4138,34.78,g
57.0686,99.1974,8.6023,g
21.5449,17.4945,5.655,g
22.3316,95.7514,1.447,g
6.472,-14.5393,10.119,g
0,-15.9103,6.4563,g
9.0505,-16.0107,60.775,g
10.5094,-4.1842,60.8194,g
27.7736,39.9401,4.7419,g
12.3778,18.219,18.3397,g
17.0415,44.1026,0.7289,g
15.1474,25.6073,4.7267,g
10.8012,5.4531,0,g
26.4529,80.8701,5.0667,g
13.8981,-20.1988,6.6866,g
8.807,23.2664,89.7323,g
11.6572,-6.4504,36.458,g
10.8098,23.5748,1.509,g
19.4544,-13.9118,65.2853,g
9.1934,9.9016,46.255,g
17.715,-16.5241,0.8645,g
14.1468,20.4444,28.8208,g
20.9776,42.5536,6.035,g
17.9775,56.5003,16.9157,g
15.8511,-14.307,18.1669,g
12.2904,17.9805,4.7018,g
20.2219,28.2485,11.539,g
46.3311,58.1887,0.151,g
16.0555,30.0868,15.5608,g
7.1154,12.1429,36.086,g
23.9383,-19.565,1.126,g
14.9345,-19.6729,5.7762,g
14.2755,43.923,5.081,g
15.4549,15.1616,23.9617,g
20.0915,-19.6504,21.1916,g
40.178,60.9121,13.77,g
9.7181,21.0918,6.5706,g
17.7428,36.9166,7.9894,g
12.8957,-8.3347,88.9075,g
33.7887,-67.587,5.01,g
10.663,3.6622,56.222,g
25.4188,27.0457,1.1889,g
33.1061,-33.8765,8.292,g
20.5726,22.8823,0.549,g
16.9595,-15.0055,15.753,g
32.0477,63.2748,3.608,g
15.1673,13.1451,3.823,g
15.3437,10.2886,10.8561,g
15.5082,-29.3464,9.829,g
16.6646,-25.141,4.549,g
23.5476,71.6843,1.855,g
12.9184,-11.207,24.8729,g
33.6608,68.8893,2.649,g
21.0162,30.1836,0.6112,g
10.3802,22.7713,34.518,g
18.2513,16.113,23.2507,g
13.8828,-16.3585,17.995,g
15.6477,39.5971,7.6218,g
15.2379,14.1903,36.675,g
10.4108,17.7028,16.7782,g
13.6076,-19.9187,69.35,g
14.544,-16.0339,37.3772,g
7.214,-0.4101,17.933,g
18.3169,-18.5409,1.14,g
16.183,12.5653,15.0673,g
11.2609,-25.4179,2.303,g
12.5695,14.9656,9.6758,g
12.8362,13.7077,4.6487,g
18.5871,-64.8864,12.911,g
21.6959,-28.8645,0.1224,g
24.0877,14.3186,34.2341,g
11.2304,-7.1528,9.08,g
15.1339,-63.6452,0.415,g
16.2269,7.5072,61.157,g
29.7888,29.2132,5.93,g
13.9228,14.1893,10.826,g
21.2327,59.8654,4.7613,g
9.6103,-21.3279,28.3824,g
10.9027,16.3565,7.675,g
12.9011,-12.0722,33.5573,g
33.6833,74.5934,0.009,g
18.2425,-19.7029,10.9128,g
15.7917,30.4447,7.651,g
18.7394,59.6429,17.172,g
19.6497,12.7555,8.041,g
24.1058,13.3322,24.5146,g
18.9528,15.9058,88.4473,g
12.9215,24.0569,3.013,g
30.3664,50.3501,0.8905,g
9.9818,5.3303,18.919,g
10.1132,19.8488,41.9953,g
19.4776,20.2131,6.5,g
6.88,-4.8238,19.3344,g
16.593,26.3974,6.082,g
13.5188,17.8873,5.2328,g
15.2389,62.0719,0.542,g
7.3633,6.4702,44.067,g
11.5004,-5.9048,9.9252,g
26.591,86.5058,5.144,g
27.2877,75.8873,0.669,g
16.677,-28.1331,6.021,g
25.9772,31.6754,1.37,g
32.0506,-63.0946,1.133,g
36.7234,58.8622,1.473,g
18.3417,-5.4101,39.0678,g
18.1845,41.7788,8.3129,g
7.2029,4.9762,33.313,g
10.8908,-19.5335,4.738,g
12.7685,-11.1945,8.78,g
21.6453,28.351,3.1992,g
20.0613,40.0579,13.438,g
26.1729,-33.1617,5.7144,g
20.5648,55.5307,1.534,g
10.689,-2.4955,41.248,g
10.3165,3.6279,83.0514,g
11.9254,-23.5485,39.1621,g
19.1419,37.9796,72.971,g
10.6329,19.8107,28.035,g
37.4883,85.5119,5.3398,g
12.104,8.5877,5.484,g
7.409,-5.253,89.3153,g
7.3055,-8.9312,45.009,g
37.1452,75.7769,28.508,g
10.8956,4.1971,67.477,g
10.2322,-15.4424,31.7443,g
15.3356,13.4365,5.397,g
22.1137,62.1714,12.3675,g
13.6785,-31.2304,0.2316,g
7.3244,9.5411,12.9273,g
20.8424,-21.9975,24.9095,g
57.1397,-79.5937,4.588,g
19.4757,-35.9015,5.353,g
10.6593,17.5245,37.747,g
16.2202,-27.258,48.5567,g
9.8339,-18.1446,5.887,g
12.306,14.8716,24.444,g
17.6534,38.7058,5.212,g
19.368,-15.7664,0.864,g
26.2508,42.5362,14.193,g
7.6307,-25.8171,31.498,g
24.5527,57.9597,7.311,g
32.9432,51.6337,0.524,g
18.3391,17.4997,22.4299,g
11.8012,20.8776,2.1506,g
39.3477,42.5726,6.658,g
11.1795,7.6024,24.6142,g
21.0132,108.425,4.6097,g
11.1603,37.7748,2.4634,g
29.0026,41.8396,20.762,g
22.534,53.011,6.0676,g
6.9168,-12.9263,3.7149,g
22.015,27.6403,4.1303,g
7.9626,14.632,5.508,g
11.2825,-48.92,2.5099,g
24.3501,2.3232,24.017,g
17.3368,-16.1529,0.792,g
20.1766,54.4859,1.2118,g
6.7132,11.6285,14.3817,g
18.6146,-21.4564,61.5717,g
14.4152,15.535,18.7547,g
34.762,58.2055,4.6324,g
16.1493,16.4779,20.711,g
23.93,74.6241,3.3108,g
17.6576,-11.1259,13.3845,g
21.2289,23.7727,4.4652,g
11.2768,13.7314,17.7197,g
9.5579,9.1392,27.1728,g
11.6582,14.5422,9.991,g
65.1579,73.8915,6.602,g
25.1646,69.6443,0.9488,g
18.2507,62.4,0.1321,g
26.7363,24.1424,15.4057,g
20.7843,-15.5396,10.558,g
17.3288,66.7165,7.406,g
9.8806,-8.2297,68.3213,g
8.556,19.9181,1.67,g
12.1866,-18.1105,9.6339,g
11.0251,7.0255,87.2895,g
16.4234,-12.3575,12.4385,g
17.0225,21.2323,7.944,g
24.1482,-5.3399,77.094,g
19.326,52.473,1.5532,g
14.9378,15.7637,13.0541,g
17.1008,16.9803,85.2337,g
11.9139,20.7127,82.4568,g
23.1468,-13.42,34.7446,g
10.8588,-17.8457,52.67,g
17.7441,22.3596,7.9241,g
20.2649,48.4879,9.716,g
15.4892,11.5826,1.1344,g
26.406,63.6223,1.975,g
13.291,66.8235,8.2019,g
14.6309,-19.1932,24.109,g
26.6219,20.076,49.979,g
20.4587,-22.7664,78.0997,g
6.3914,17.2571,22.568,g
16.803,53.5097,2.261,g
23.6314,52.8409,5.0911,g
15.2831,6.2083,54.769,g
28.7262,114.646,67.903,g
14.6515,-10.4721,3.951,g
12.0723,-15.8149,21.004,g
14.9835,-51.2555,7.6842,g
20.2337,10.7198,6.867,g
24.0338,-14.1498,21.156,g
11.4284,-4.0309,15.7723,g
20.1552,33.5419,9.826,g
12.6129,-17.5545,3.789,g
17.3868,9.9028,12.553,g
16.1015,9.8804,10.268,g
12.7573,-17.7165,20.889,g
12.823,14.0662,1.701,g
12.6409,15.2283,38.5808,g
16.3333,-22.3346,2.808,g
11.3829,17.1539,5.414,g
27.648,71.7958,1.324,g
46.5165,85.0486,4.854,g
28.3225,61.8213,2.0827,g
40.4397,90.6989,0.3,g
11.7068,-4.9165,16.343,g
9.9206,8.2103,76.267,g
22.606,-21.5587,30.5803,g
10.6958,15.2155,1.5977,g
29.9756,24.4273,4.142,g
19.9609,-16.1682,18.183,g
20.572,-19.7759,15.4657,g
32.2921,56.1855,4.573,g
13.3657,23.2017,1.126,g
16.0194,13.4294,18.0418,g
8.2536,-16.7236,21.014,g
17.1061,9.2521,56.213,g
16.7576,21.5026,17.977,g
16.2597,10.8968,3.665,g
16.9944,-12.303,16.232,g
29.1767,-7.9173,0.239,g
10.9301,6.0317,66.374,g
36.8456,74.3498,3.692,g
25.4526,61.2636,1.116,g
21.6876,49.8029,6.696,g
8.6035,-15.7102,9.7889,g
16.0388,16.0959,9.761,g
16.7935,11.6558,4.439,g
12.9176,16.1177,16.868,g
17.5971,44.7499,1.345,g
11.395,28.8359,9.9089,g
17.6865,-18.9697,0.254,g
14.6306,26.5244,5.714,g
11.2837,-19.3437,4.6366,g
15.8256,-20.7925,53.815,g
25.9007,78.9545,5.231,g
20.7089,23.1759,3.185,g
28.1038,110.191,15.361,g
24.887,67.3379,0.76,g
17.8851,43.6579,2.499,g
19.3696,-23.4659,10.117,g
19.3451,-19.2391,6.271,g
16.057,-32.0162,6.499,g
23.5099,-18.9508,9.4937,g
11.5287,32.9873,8.7922,g
29.6996,26.0616,8.2437,g
18.4564,19.3682,51.452,g
12.2272,59.957,1.0866,g
9.4639,15.4904,34.1383,g
23.7252,39.4129,3.363,g
41.5133,87.0304,2.9283,g
12.2039,8.8387,35.801,g
17.3307,22.2398,24.191,g
9.2674,18.2772,7.8637,g
21.8851,46.9723,21.9881,g
12.6315,14.1908,65.6716,g
16.3249,26.0992,0.2595,g
13.3152,-26.5572,9.986,g
14.4125,-10.3786,32.2376,g
10.7773,26.3367,5.84,g
13.2521,-11.8225,9.2004,g
12.5468,24.7784,8.953,g
15.3311,-16.1011,14.71,g
36.2589,-56.7464,4.158,g
14.6316,-26.6144,14.121,g
26.368,40.136,29.392,g
11.4255,-17.8319,35.861,g
27.0713,83.2974,0.921,g
11.7224,-9.3284,74.518,g
17.7269,-12.0771,18.645,g
40.3173,44.2846,3.996,g
40.6201,74.5456,4.8152,g
36.6764,40.2426,24.992,g
14.0851,-9.3165,6.947,g
13.9046,19.2815,11.346,g
23.4281,52.755,3.926,g
20.0494,-30.8421,10.179,g
26.4331,27.1398,8.2667,g
17.4648,-20.8719,11.1156,g
15.9674,-125.081,58.1218,g
32.5679,48.8606,1.646,g
7.0634,14.8191,4.672,g
20.7287,-28.8158,5.3784,g
15.6036,28.0062,22.478,g
11.6813,6.3158,7.3446,g
14.6795,17.8589,19.0658,g
21.924,64.7779,0.3152,g
12.5485,13.4913,9.025,g
14.8809,11.3536,36.394,g
37.9239,67.6121,0.8106,g
25.569,-40.8882,1.6694,g
20.5589,45.1295,2.861,g
11.8114,6.662,57.2856,g
26.1111,7.5591,34.427,g
9.4491,-13.8935,19.017,g
21.317,-28.0379,78.655,g
21.7144,32.3028,5.528,g
0,11.4763,19.3086,g
29.3758,17.9015,81.3672,g
17.5362,18.8307,38.491,g
12.1111,4.5911,11.4981,g
12.2505,20.3148,36.8299,g
16.5484,-21.8471,10.6245,g
21.6612,43.0001,5.028,g
55.0349,70.9064,22.529,g
12.9225,-14.2164,9.5881,g
27.8563,22.5862,8.654,g
22.405,31.3646,9.664,g
22.9809,30.3014,33.6328,g
16.0858,18.862,4.9132,g
33.2446,129.932,2.582,g
22.2694,35.7096,2.1067,g
12.821,13.9258,14.961,g
23.6828,42.99,0.256,g
11.2504,4.9368,86.7275,g
22.2238,62.5676,4.0081,g
11.6489,4.6868,69.7431,g
10.1583,10.8606,42.612,g
13.8821,47.6989,10.1148,g
7.0909,-12.9913,49.5995,g
24.0908,61.5344,7.626,g
26.8157,33.3066,0.0323,g
9.3991,18.7027,6.736,g
20.7493,25.0588,11.983,g
20.7041,-18.4828,64.571,g
21.0949,46.0319,19.0791,g
11.5525,-4.1123,44.277,g
45.5282,54.0209,9.056,g
22.4181,-48.0547,0.279,g
22.8597,46.4616,3.713,g
27.4279,21.7265,13.107,g
9.5385,-9.3624,73.8778,g
10.3588,18.1328,14.987,g
19.3381,100.172,4.901,g
22.3785,38.6814,2.6299,g
10.5248,10.5536,2.7355,g
16.3647,-42.0859,8.841,g
12.3503,28.567,2.2185,g
30.3354,73.5514,2.695,g
16.0713,41.734,13.107,g
11.6035,-6.8129,75.817,g
6.9264,-15.3031,18.4147,g
12.0951,3.6559,49.197,g
18.599,18.8544,3.903,g
11.8526,0.9276,29.7285,g
50.1502,114.566,8.428,g
17.2552,17.8174,2.7747,g
18.7763,51.1045,5.1845,g
36.5423,54.3073,1.7611,g
21.4227,22.8899,16.234,g
27.7639,43.2498,14.118,g
35.3979,67.0231,5.2442,g
21.2847,31.5476,18.6544,g
27.3874,-18.8234,31.9183,g
30.5026,54.6479,0.868,g
19.4205,10.7197,30.8085,g
36.4744,80.6891,1.053,g
24.7124,64.3386,2.158,g
33.5661,38.7392,10.998,g
27.5033,17.3943,5.8754,g
16.6424,31.0401,25.831,g
17.2949,20.6289,20.244,g
18.8762,-22.3987,0.803,g
25.2877,5.1213,54.3161,g
0,-11.4024,10.78,g
19.2319,17.7395,62.169,g
54.252,81.0734,2.694,g
20.6824,44.5411,8.7606,g
26.4198,58.4574,18.458,g
20.0133,18.2652,2.3965,g
16.5665,18.0685,0.04,g
11.598,-5.9315,12.2473,g
15.6788,13.3947,22.365,g
13.6842,58.2567,1.7069,g
18.1886,24.0208,1.293,g
15.6202,14.5973,8.2167,g
14.9914,9.961,5.161,g
15.4363,17.2458,22.8702,g
51.3509,39.1916,2.007,g
16.6026,-17.047,19.8899,g
12.0032,-48.5435,6.6945,g
11.2351,21.2479,10.612,g
15.0164,13.0289,5.8248,g
45.0557,-39.7509,4.067,g
15.6595,26.449,9.2301,g
19.0296,-44.8008,1.133,g
16.8772,19.001,15.634,g
10.8048,17.9199,2.4381,g
11.8943,-20.4458,82.7705,g
10.798,26.2199,3.614,g
19.3006,18.5184,39.0498,g
14.465,41.2934,1.388,g
10.5486,-31.2745,8.17,g
28.1852,30.9557,1.139,g
24.5172,34.6134,3.016,g
12.507,15.5951,72.975,g
26.5603,-30.3301,0.282,g
21.4325,75.5197,2.008,g
19.7139,16.7179,37.73,g
27.4501,40.3463,2.957,g
12.966,10.9956,73.4998,g
29.923,89.1856,18.761,g
33.4334,93.13,3.049,g
9.7914,18.6712,23.725,g
31.4648,46.7498,6.514,g
10.09,-10.8397,57.86,g
9.8375,18.3478,3.686,g
6.4102,-17.1937,71.9164,g
30.6296,90.3116,1.1606,g
22.835,27.3889,13.9774,g
16.5869,21.1996,9.5808,g
17.6541,-23.2863,6.2607,g
11.8514,-17.003,88.8305,g
11.5514,16.2873,30.194,g
19.1139,37.3997,18.042,g
34.573,70.8718,3.515,g
10.6477,2.7445,18.8501,g
19.8953,-19.5945,3.412,g
19.4878,-15.861,8.5051,g
38.2364,-34.8287,7.078,g
49.0157,92.4796,1.9148,g
10.2196,16.9883,14.5078,g
31.8628,-42.7278,3.6338,g
16.7365,25.8026,1.2879,g
22.7859,51.7055,0.109,g
14.3321,13.5712,5.1525,g
14.7307,47.9121,6.381,g
16.9194,-18.1547,2.3506,g
11.802,72.4678,5.475,g
22.361,-55.4024,8.5734,g
10.9467,-18.2558,6.595,g
10.2226,69.9028,2.4303,g
23.2454,6.4897,1.3108,g
10.2444,-11.0143,35.4935,g
20.9762,-25.5554,4.382,g
12.8813,17.2241,58.903,g
15.0744,-11.7624,15.0466,g
25.7877,19.4953,2.385,g
18.7936,-11.7949,42.79,g
18.6993,94.0071,2.909,g
12.8979,12.4539,62.887,g
9.9614,14.9823,38.68,g
28.976,78.2302,3.347,g
15.3788,-8.6385,9.3801,g
9.8939,-6.7595,42.667,g
19.2751,-25.1654,4.714,g
14.9392,-19.2083,20.316,g
16.3143,20.5957,48.493,g
37.6322,27.4946,0.087,g
17.1386,35.0022,6.4053,g
17.912,33.9482,11.762,g
9.4953,-13.1833,29.712,g
30.5083,79.2618,1.2109,g
25.5231,24.007,6.862,g
18.0123,19.9933,6.675,g
20.0957,-29.1678,8.007,g
25.7038,28.4911,21.516,g
24.6406,77.5876,4.185,g
29.402,49.0954,0.404,g
21.0689,33.1355,6.4139,g
11.0568,-7.0158,43.9589,g
16.8653,31.5053,1.713,g
9.6367,20.5391,77.509,g
7.4467,6.7794,88.0294,g
10.5738,-4.6234,39.912,g
15.8991,20.2538,37.5625,g
30.699,79.7741,2.4052,g
13.7346,19.1549,1.7038,g
0.0019,-0.001,35.988,g
23.7459,67.7081,2.603,g
21.4692,-23.874,16.8631,g
11.7386,32.3912,14.5626,g
12.8883,-22.0785,17.713,g
32.1129,25.6297,25.0566,g
14.7841,-15.7372,42.763,g
18.316,22.1611,0.122,g
12.1812,19.461,7.512,g
8.2482,20.0241,21.175,g
18.8065,19.2688,4.6269,g
10.8157,63.9922,6.251,g
23.4657,72.9694,0.8794,g
14.3809,23.1129,1.5901,g
10.3456,17.1192,34.6822,g
7.4426,-2.5568,26.7597,g
14.1871,-17.434,1.7725,g
17.9148,60.642,0.857,g
21.4984,24.6948,2.011,g
14.4573,-30.7359,2.4533,g
16.4441,-14.2822,3.008,g
10.1447,10.6717,11.5884,g
24.6266,34.9363,2.0648,g
11.9374,-23.7556,4.122,g
26.2465,45.5126,1.8811,g
50.098,91.4728,4.69,g
7.5491,18.9164,22.805,g
27.7681,71.8292,1.8306,g
17.7497,75.4977,1.003,g
14.9668,-5.4991,19.496,g
17.7295,51.2734,3.8346,g
10.3118,16.0409,8.6808,g
24.148,-11.0377,7.6209,g
12.4005,-18.9013,12.095,g
13.261,16.7646,43.4134,g
34.3516,51.9617,0.975,g
19.0179,24.6535,0.091,g
11.9789,-8.5835,45.6611,g
54.866,83.0922,1.29,g
15.1727,16.9296,8.274,g
12.816,-9.5121,64.629,g
18.3976,16.2761,41.0305,g
11.2174,7.5715,82.7517,g
11.3438,5.6097,39.434,g
16.3343,-26.0985,6.5413,g
14.8229,20.0519,9.19,g
18.443,16.2665,8.191,g
12.4177,18.3512,61.1859,g
20.5479,28.1435,14.437,g
11.382,-9.294,10.678,g
20.3629,35.0869,4.4764,g
20.6802,25.2643,32.1731,g
13.8938,14.6349,20.8227,g
38.7353,61.5963,1.141,g
