@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
2.7543,14.5024,208.083,g
2.9696,10.965,278.483,g
3.0613,11.9037,206.958,g
2.7439,17.4523,84.578,g
2.4014,42.499,189.033,g
3.3803,27.0741,49.8535,g
3.187,0.636,156.184,g
2.8591,32.5233,121.915,g
3.6055,10.9222,148.848,g
2.1255,31.77,276.06,g
3.0168,5.346,257.735,g
3.4046,19.3908,196.411,g
3.1999,6.278,265.285,g
2.9403,7.917,167.038,g
2.7709,8.146,175.827,g
3.0418,8.8913,312.859,g
3.3754,2.8681,335.726,g
2.0473,17.933,163.845,g
3.2404,3.1267,373.486,g
3.3999,3.415,238.553,g
2.4579,89.7035,194.478,g
2.6425,21.61,76.0045,g
3.9071,5.7282,176.445,g
2.7547,6.032,203.132,g
3.2156,1.776,239.027,g
2.702,0.683,234.623,g
2.7734,23.344,217.655,g
2.1538,2.463,279.904,g
2.2095,63.084,115.972,g
3.7383,3.44,161.366,g
3.524,1.027,294.903,g
2.9077,5.0667,220.885,g
2.8445,13.2839,193.939,g
3.6213,1.7669,372.871,g
3.1902,5.284,229.022,g
3.1079,2.349,243.958,g
2.3784,20.643,128.14,g
2.5321,5.0428,173.121,g
3.238,4.2254,192.529,g
3.4619,6.1616,284.011,g
3.4686,2.0787,290.624,g
2.6862,5.2437,215.956,g
2.3829,56.2369,217.072,g
2.2989,56.916,51.8786,g
2.798,1.915,221.458,g
4.2157,1.4735,292.376,g
2.2055,42.856,70.596,g
2.3979,3.886,185.755,g
3.1774,5.926,179.803,g
2.1446,18.981,155.034,g
3.0819,14.283,214.496,g
2.1569,17.8692,249.918,g
2.9474,4.6616,219.963,g
2.1584,12.9692,137.153,g
2.8122,0.0951,169.08,g
2.7427,7.4337,203.547,g
3.0037,4.4916,242.715,g
2.4354,48.384,33.1645,g
3.1159,11.3154,177.42,g
3.0441,8.201,283.62,g
3.2685,3.0427,86.714,g
2.5557,57.1013,59.2505,g
2.8689,4.081,184.962,g
2.617,1.6899,93.9946,g
2.7451,10.81,197.131,g
2.6299,11.875,177.77,g
2.4322,47.561,352.882,g
3.6143,1.611,223.916,g
2.3838,54.648,129.674,g
2.7435,10.618,124.78,g
4.2258,3.2,229.552,g
2.7336,3.388,214.717,g
3.0876,6.71,57.6624,g
2.5623,76.155,42.2426,g
3.2583,0.087,242.144,g
2.1446,5.2051,286.396,g
2.4829,44.9,207.691,g
2.9516,2.9936,303.784,g
3.3331,9.9144,323.094,g
3.1722,75.311,44.8178,g
3.18,12.2671,192.565,g
2.1508,77.375,75.8996,g
2.2648,31.9616,278.349,g
3.179,9.52,211.355,g
2.9983,4.659,227.408,g
3.1353,15.2135,236.683,g
2.666,3.559,232.243,g
2.9839,10.4186,241.478,g
2.2148,13.295,214.118,g
3.6532,3.415,245.022,g
2.2095,76.5709,200.411,g
2.9162,8.0335,156.887,g
2.1538,42.603,161.94,g
3.5403,13.249,153.452,g
3.1535,5.9878,300.375,g
2.1508,17.1657,62.8003,g
2.7987,16.2665,44.7636,g
3.0523,7.6086,216.975,g
2.6571,1.8043,144.022,g
2.525,1.4405,338.583,g
2.4393,86.6051,211.768,g
2.8791,21.355,156.687,g
3.6759,0.128,362.793,g
4.3784,6.2016,310.395,g
2.968,7.208,107.15,g
2.7348,22.3263,122.32,g
3.9373,8.5405,384.652,g
3.4363,11.891,85.2971,g
3.065,6.065,157.056,g
2.6069,6.1301,244.755,g
2.732,7.927,122.036,g
2.6928,7.116,241.747,g
2.3096,26.126,229.774,g
3.328,4.7354,237.387,g
3.3736,1.574,245.454,g
2.6484,10.0304,234.156,g
3.5635,0.0127,270.828,g
3.652,3.5757,200.289,g
2.5563,4.053,194.037,g
3.5818,0.715,291.42,g
2.4997,46.5411,211.03,g
2.9511,2.6322,221.704,g
2.8913,2.1898,154.983,g
2.4601,11.6251,94.0879,g
3.4233,0.64,291.553,g
2.6712,55.9291,188.155,g
2.8503,17.3452,164.089,g
3.6204,14.608,201.924,g
3.9891,0.689,323.117,g
3.3945,10.6904,195.724,g
2.3901,25.299,224.699,g
3.2101,7.8384,80.2686,g
2.8837,1.6435,233.249,g
2.4983,6.638,283.831,g
2.4208,32.9097,160.995,g
2.6289,2.593,242.321,g
2.5938,3.807,184.497,g
2.3118,40.554,165.96,g
2.8382,55.85,72.8121,g
2.7037,1.7477,200.989,g
2.4456,1.9639,187.887,g
2.6739,31.6513,224.942,g
2.5821,14.908,184.874,g
2.1629,26.499,145.125,g
2.2148,65.7379,195.949,g
2.9172,1.087,169.837,g
3.4098,14.769,124.628,g
3.6242,1.0352,131.482,g
2.8189,35.902,69.1739,g
3.1581,10.262,243.656,g
2.9292,2.6313,177.111,g
2.6959,21.846,140.705,g
2.608,13.183,207.123,g
2.4586,4.7156,155.869,g
2.3375,34.4932,100.973,g
3.2909,0.6925,182.477,g
2.4208,11.3284,88.985,g
2.4836,20.13,180.921,g
2.5276,5.97,162.561,g
2.5676,3.0264,145.392,g
2.6716,14.4261,177.414,g
2.5832,30.3721,67.1247,g
3.712,1.661,351.427,g
3.4192,3.4732,211.577,g
3.068,1.502,186.519,g
3.5949,4.109,200.597,g
3.7096,8.8927,117.003,g
3.8493,5.1478,378.331,g
2.7011,1.314,231.062,g
2.7638,6.259,206.543,g
2.4495,22.3356,224.071,g
2.2565,25.809,225.322,g
2.6911,3.262,185.153,g
3.3339,3.956,119.63,g
2.3253,86.0763,211.161,g
2.9297,2.7787,302.342,g
2.2648,15.631,212.124,g
2.5763,16.948,175.412,g
2.4836,30.6401,229.404,g
2.74,4.989,240.089,g
2.4065,8.7272,235.852,g
2.5905,6.5413,220.271,g
2.4141,14.386,179.252,g
2.894,8.545,243.993,g
2.6994,3.533,203.315,g
3.1074,16.23,108.183,g
2.7324,0.326,175.716,g
2.4526,7.1941,311.726,g
3.1237,4.53,62.1155,g
3.3442,0.7451,270.195,g
2.7789,4.9852,170.72,g
3.1407,0.386,193.943,g
2.7235,3.8417,153.401,g
2.6069,0.3403,148.715,g
3.5019,1.5868,146.096,g
3.4044,1.0087,291.889,g
2.2889,69.1441,231.783,g
2.2822,6.918,172.337,g
2.2068,39.8,128.224,g
2.6439,5.8704,272.448,g
3.3415,12.3916,251.278,g
3.0894,4.2321,255.514,g
2.847,16.762,198.937,g
3.2379,17.919,186.207,g
3.6873,5.761,166.709,g
2.5955,81.7955,89.9973,g
2.9012,7.848,191.314,g
2.2601,5.205,109.902,g
2.4594,11.9867,193.958,g
2.9238,4.335,278.873,g
3.6418,1.3333,330.901,g
2.2028,26.148,156.114,g
2.4208,55.1534,190.891,g
2.5465,0.9038,137.219,g
2.9263,5.655,139.334,g
2.4691,23.8051,147.502,g
2.932,18.364,120.433,g
2.2878,41.763,40.9099,g
2.07,45.312,149.399,g
2.3856,18.9558,198.012,g
2.4306,29.98,137.624,g
3.4248,1.333,249.994,g
2.637,12.204,171.827,g
2.5682,48.5567,228.125,g
3.1136,0.224,250.36,g
2.8814,2.232,219.478,g
2.9317,16.4569,168.167,g
2.2707,27.4012,170.738,g
2.6946,11.066,192.401,g
3.1543,10.4946,241.118,g
2.2516,6.8576,187.296,g
2.6937,13.812,206.123,g
3.7026,4.1234,171.784,g
2.0986,70.3421,218.094,g
2.781,3.9171,114.903,g
3.2696,0.4823,246.387,g
2.2589,7.2808,198.36,g
3.5162,6.046,259.403,g
2.2148,15.7756,162.389,g
2.4023,46.602,136.067,g
3.1082,2.5919,211.423,g
3.522,11.692,230.166,g
2.6684,17.599,133.29,g
3.2665,9.9628,114.099,g
2.8228,5.359,257.75,g
2.8024,18.706,143.89,g
2.9004,3.762,141.225,g
2.48,24.1921,140.303,g
2.3191,1.9439,172.782,g
2.3502,9.822,228.486,g
3.2067,13.157,287.1,g
4.1058,2.0651,281.852,g
2.9741,0.2053,359.074,g
2.5145,1.9194,92.7694,g
2.3766,20.35,193.225,g
3.2348,13.181,130.225,g
2.1089,7.1029,81.5759,g
2.7486,2.809,251.223,g
2.8615,14.32,192.916,g
2.3757,24.9908,170.58,g
2.4108,58.9308,108.349,g
2.3757,38.542,125.95,g
2.5353,0.922,161.347,g
2.5004,10.612,152.891,g
3.505,0.5,309.169,g
2.7903,4.681,198.652,g
2.4074,17.602,183.082,g
2.6594,3.05,181.161,g
2.9437,4.6127,191.308,g
3.0728,9.451,197.165,g
3.746,2.649,349.252,g
2.549,13.107,311.258,g
3.1492,4.229,234.285,g
3.1418,4.0081,177.11,g
3.4431,5.4805,196.073,g
2.9722,3.9724,213.408,g
2.4594,8.48,188.576,g
2.3802,63.709,118.949,g
2.4005,15.228,43.9121,g
2.3294,26.8895,108.967,g
2.5949,1.126,179.082,g
2.4456,17.466,136.065,g
2.1414,76.0739,165.641,g
2.616,74.502,168.73,g
2.7616,8.5297,266.917,g
2.1319,66.4659,59.8076,g
2.708,1.203,92.325,g
2.4878,27.43,138.435,g
3.2265,33.8695,114.013,g
2.8011,14.8934,70.067,g
2.6721,9.203,78.6901,g
2.29,9.928,213.261,g
2.7501,16.1837,189.373,g
2.5521,7.913,122.836,g
2.2718,19.0444,191.434,g
2.6335,17.585,210.839,g
2.3424,24.6644,93.3278,g
2.5378,9.224,117.892,g
2.5804,1.048,164.621,g
2.9859,0.5765,185.911,g
2.5826,26.046,49.1779,g
3.8166,0.695,269.965,g
2.8938,2.231,271.861,g
3.2591,11.15,219.497,g
2.3918,11.218,231.858,g
2.4601,3.0162,203.166,g
2.7105,1.8949,204.743,g
2.7193,76.3219,27.9532,g
2.1569,28.538,217.747,g
2.4433,6.785,169.642,g
2.1833,33.97,252.016,g
3.1877,2.8894,204.991,g
2.9863,11.1617,181.296,g
3.1475,0.139,256.989,g
2.9398,1.511,243.302,g
2.6946,2.103,154.642,g
3.0824,3.9746,313.967,g
2.8976,1.221,217.515,g
3.0216,7.7098,362.946,g
3.5138,1.492,323.498,g
2.5533,39.6251,176.41,g
2.4306,20.0749,94.0073,g
3.3879,0.897,268.702,g
2.3918,28.222,89.9134,g
3.2082,1.656,204.191,g
2.9802,0.0805,278.888,g
2.7164,14.437,145.021,g
2.3243,31.7443,221.658,g
2.7789,0.374,207.114,g
3.9038,2.1455,283.533,g
2.0881,75.842,99.9503,g
3.1891,10.855,161.492,g
2.0512,70.059,136.703,g
2.9717,2.0557,171.818,g
2.3324,62.8383,240.301,g
2.9405,48.571,132.193,g
3.2139,2.9665,171.319,g
2.6191,31.413,194.368,g
2.4502,9.621,202.829,g
2.3901,26.632,107.972,g
2.6091,31.3209,68.3407,g
2.5391,18.12,150.52,g
3.6005,0.1989,293.883,g
2.6474,6.308,160.135,g
2.357,19.31,233.962,g
4.3901,1.3933,242.286,g
2.4057,12.6972,224.699,g
2.9393,7.598,60.4153,g
3.2239,11.0611,182.674,g
2.5593,23.325,95.7377,g
2.4541,42.3501,194.225,g
3.0554,7.26,247.871,g
2.2355,40.003,236.686,g
2.5832,2.761,67.2404,g
3.6431,2.662,296.143,g
2.5391,1.555,318.123,g
2.5422,6.879,136.742,g
2.4914,5.081,255.541,g
2.1658,6.984,91.4518,g
2.4314,68.753,63.5686,g
2.549,0.4686,203.556,g
3.2369,19.89,237.713,g
3.1052,8.7244,176.299,g
2.5496,49.7552,104.415,g
3.7702,1.9947,195.796,g
2.9773,1.1556,341.699,g
2.7924,0.6273,287.736,g
2.5999,15.682,238.771,g
3.2625,2.8915,290.657,g
4.0928,2.162,312.684,g
2.7868,17.765,236.387,g
2.6762,28.0357,151.706,g
2.9829,2.119,218.877,g
3.2815,4.094,357.315,g
2.7582,4.74,171.47,g
3.2163,0.32,193.564,g
3.4099,6.1268,267.515,g
2.1987,52.36,118.838,g
3.2629,1.7086,237.663,g
2.6977,24.302,179.261,g
3.5146,2.506,311.422,g
2.9219,8.016,181.981,g
3.3717,3.7694,206.494,g
2.1875,64.034,253.029,g
2.6026,13.7782,136.377,g
2.6915,14.233,197.379,g
3.1882,2.956,286.609,g
2.2227,42.4886,177.298,g
2.4594,3.896,209.442,g
2.4814,0.0392,209.619,g
2.1746,2.019,211.221,g
2.3936,12.8719,60.6493,g
2.6133,1.7427,221.25,g
2.5635,52.828,142.683,g
2.3502,17.991,200.925,g
2.6469,1.5938,199.1,g
2.3075,48.278,119.372,g
2.3674,58.5288,146.66,g
2.5391,21.5727,229.991,g
2.444,10.678,199.532,g
2.8215,6.9178,200.104,g
2.6821,45.296,116.013,g
2.4108,20.0785,148.957,g
2.9292,22.289,178.844,g
2.86,8.7828,151.222,g
2.7105,9.3046,150.686,g
2.7835,0.831,161.232,g
2.3636,18.4088,141.824,g
2.9398,11.1868,196.59,g
2.7466,12.605,125.972,g
2.4661,31.6781,94.5966,g
2.642,6.826,164.776,g
2.5347,7.4932,300.907,g
2.5378,26.7113,151.616,g
2.8654,2.3478,236.135,g
2.7763,69.3466,90.6994,g
2.3793,1.44,194.105,g
2.7396,62.0277,132.613,g
2.2672,24.0767,181.767,g
2.4807,3.4241,145.274,g
2.6289,6.484,182.24,g
2.8633,7.0737,134.997,g
2.4997,18.2432,220.773,g
3.0924,3.0836,323.495,g
2.1889,19.2493,206.362,g
3.778,16.4022,161.758,g
2.6566,41.428,122.403,g
2.3608,17.9567,220.061,g
2.9199,2.642,188.463,g
2.5384,7.3195,194.164,g
3.5831,2.3175,174.536,g
2.608,58.6235,38.5349,g
2.747,12.255,224.661,g
2.851,3.003,80.5213,g
2.6498,10.206,171.726,g
2.3747,82.4568,173.159,g
2.2135,18.2554,165.873,g
3.4768,9.308,161.4,g
2.5302,19.1921,216.885,g
2.4654,16.7287,149.648,g
2.4306,59.3545,107.011,g
3.6761,1.893,146.312,g
2.6269,23.5489,149.56,g
4.0097,0.8714,318.368,g
2.6201,27.0824,129.171,g
2.7308,1.3108,97.2798,g
3.1817,18.4082,165.523,g
3.5043,2.603,290.651,g
2.6698,34.221,230.005,g
2.1569,88.1516,98.8626,g
3.2463,9.559,249.045,g
2.0626,88.0912,155.971,g
3.6095,2.173,141.671,g
2.9643,15.7293,220.279,g
2.6599,0.9412,237.867,g
2.5653,21.073,99.2327,g
2.766,24.9607,135.511,g
2.6902,15.1361,228.594,g
2.2601,37.2203,186.984,g
2.1319,60.4605,167.373,g
2.9063,14.7852,275.447,g
2.9312,4.1613,266.751,g
3.2232,2.562,103.858,g
3.0702,3.573,279.306,g
3.2686,7.486,158.459,g
2.3385,69.1045,200.555,g
2.3711,24.6194,228.02,g
2.3988,23.0737,231.38,g
2.0774,2.182,129.426,g
2.781,0.4092,177.726,g
2.4624,11.79,223.683,g
2.3892,78.901,156.78,g
2.7885,9.0144,120.91,g
2.5453,16.7782,176.559,g
2.6933,38.664,149.36,g
2.5599,40.633,248.737,g
2.5717,19.4692,121.151,g
3.0722,4.2585,301.39,g
2.3522,19.4135,143.283,g
2.4057,36.6026,136.117,g
3.3472,3.972,298.142,g
3.1793,1.3785,239.515,g
2.9398,7.6682,251.852,g
2.7388,8.9995,243.389,g
2.7384,2.37,115.612,g
2.6785,3.234,192.009,g
3.5792,1.916,271.032,g
2.7189,8.262,184.267,g
3.276,10.1168,214.872,g
3.237,4.526,260.518,g
2.4624,3.3458,172.89,g
2.695,6.381,174.53,g
3.0058,2.591,231.935,g
3.2901,17.388,54.8415,g
2.9969,9.023,270.844,g
2.2253,88.7458,194.393,g
2.2956,21.6348,193.384,g
2.42,17.439,107.639,g
3.2214,0.5537,422.435,g
3.0147,51.789,65.7509,g
2.637,19.0791,262.672,g
2.7649,40.152,156.488,g
3.882,2.389,296.51,g
2.4385,5.8995,241.834,g
2.2956,11.296,150.092,g
2.7033,51.8789,38.7206,g
2.0626,52.3913,45.2924,g
2.2253,34.485,159.232,g
2.5955,35.37,168.006,g
2.4997,30.0405,232.138,g
2.9715,23.484,135.323,g
2.673,11.7518,93.8352,g
2.8636,4.5618,200.338,g
3.4509,7.167,280.236,g
2.4108,38.495,138.628,g
2.8312,6.78,278.601,g
2.6037,89.502,183.491,g
3.3922,0.468,215.892,g
2.5139,80.2386,161.632,g
3.6695,3.9201,286.413,g
2.6937,9.695,158.918,g
2.8642,6.5818,194.936,g
3.1561,8.007,157.739,g
2.8811,14.353,237.027,g
2.525,47.5368,109.783,g
3.0235,1.8696,251.885,g
4.3649,3.726,303.839,g
3.3961,6.005,243.483,g
2.8552,30.4393,116.741,g
2.6289,5.783,161.803,g
2.2028,90,90.1881,g
2.3294,5.709,222.205,g
3.2357,12.616,217.965,g
2.4661,52.9701,54.3576,g
2.2095,63.6052,159.272,g
2.1973,39.702,151.754,g
2.9358,6.886,168.451,g
2.3473,3.686,196.064,g
2.5105,17.458,229.883,g
2.7376,26.07,167.396,g
2.055,5.554,209.005,g
2.1222,50.0938,234.338,g
2.3979,85.9662,185.613,g
2.6749,46.187,174.816,g
2.3149,19.258,141.67,g
2.6964,1.6003,133.764,g
3.5688,2.0821,233.178,g
2.4914,4.721,168.795,g
3.5455,3.186,251.291,g
2.3454,4.692,214.956,g
2.6026,27.897,98.2962,g
2.6542,25.831,187.835,g
2.7612,16.3,229.688,g
2.1959,16.009,162.356,g
2.8754,3.9848,205.498,g
2.3233,16.1722,107.044,g
2.6138,6.6866,163.675,g
2.9219,9.9993,222.721,g
2.8782,2.652,332.255,g
3.8963,0.346,62.3561,g
2.873,15.3576,163.885,g
2.8831,7.6229,163.69,g
2.4814,32.442,160.568,g
3.1741,4.3625,226.225,g
2.3454,15.1457,157.112,g
2.0737,40.5831,230.499,g
2.356,89.274,105.214,g
2.1189,81.0125,159.328,g
2.3304,66.1157,196.605,g
3.7091,4.861,336.88,g
2.1584,2,104.203,g
3.1055,1.8611,253.047,g
2.7709,5.1346,128.682,g
2.2455,17.201,196.733,g
3.1144,8.6997,152.976,g
2.3314,5.9483,157.463,g
2.7177,8.648,332.175,g
2.6812,45.3284,206.3,g
2.4778,10.741,200.478,g
2.7627,12.104,106.048,g
2.8672,6.171,333.319,g
2.7966,4.2873,196.75,g
3.9923,3.207,216.081,g
2.5545,23.149,282.616,g
2.7292,3.1825,61.0088,g
2.8591,12.9575,214.7,g
2.721,1.891,206.132,g
2.5545,1.121,296.184,g
3.8051,2.4615,237.506,g
3.7652,0.188,298.57,g
3.1092,7.9276,280.058,g
2.7147,0.0821,231.651,g
2.8588,17.3992,175.091,g
2.3107,25.1342,86.0513,g
3.0523,6.5405,287.081,g
2.5933,16.5835,183.249,g
3.745,1.963,199.619,g
2.4281,41.0503,122.121,g
2.4464,63.3878,185.055,g
2.7608,6.8354,45.3717,g
2.8606,3.3533,211.335,g
2.1351,7.022,151.46,g
3.5263,3.888,170.419,g
2.7716,10.257,127.459,g
3.023,2.9291,300.914,g
2.5126,13.5464,138.408,g
3.1229,7.6353,264.155,g
3.0276,2.8916,264.305,g
2.6537,2.315,143.054,g
2.7931,3.5716,189.561,g
2.6042,5.3844,180.055,g
2.2253,51.723,198.511,g
3.0124,1.751,324.231,g
2.2989,0.788,192.399,g
3.1558,9.976,215.296,g
2.6594,9.987,204.914,g
2.8576,6.132,203.961,g
3.0588,4.0395,170.935,g
2.3201,29.7506,175.039,g
2.29,13.2657,162.959,g
2.2707,29.4058,150.025,g
2.4541,25.048,200.666,g
2.8048,35.946,51.9799,g
3.1928,5.4461,238.577,g
2.451,27.156,155.731,g
2.699,8.7606,242.73,g
3.3153,0.139,127.164,g
2.5781,9.141,186.334,g
2.2,3.5723,230.842,g
2.1123,4.803,202.092,g
2.1732,14.4397,172.572,g
3.7861,2.281,364.284,g
2.4116,33.041,44.4753,g
2.4669,13.873,209.99,g
4.4209,2.5599,307.667,g
2.1717,11.6635,210.137,g
2.4362,84.4922,217.425,g
2.0774,81.3693,121.969,g
2.549,23.853,268.22,g
2.1703,82.2683,184.299,g
2.5079,17.677,154.531,g
2.9791,10.4772,221.642,g
3.3001,15.7121,94.6888,g
2.5982,7.9405,200.671,g
3.5101,3.3315,377.694,g
2.4564,49.456,89.3684,g
3.0436,2.929,276.164,g
3.1173,1.048,203.028,g
3.1666,28.3058,78.5164,g
3.554,31.475,206.909,g
2.8473,9.2908,205.625,g
3.3523,4.9278,217.203,g
2.9125,3.06,175.676,g
2.8038,11.521,190.141,g
2.7059,4.111,212.352,g
2.641,19.1106,178.983,g
3.0183,2.3986,297.909,g
3.2961,0.3159,158.98,g
2.8126,1.325,219.449,g
2.5611,17.9992,249.174,g
2.7675,10.977,138.278,g
3.051,0.97,320.674,g
3.071,9.0883,230.897,g
2.8896,2.701,219.142,g
2.2999,62.18,203.754,g
2.6744,1.465,185.662,g
3.7223,21.905,140.122,g
2.7193,18.879,212,g
2.8868,5.097,237.768,g
2.2227,11.4165,186.816,g
2.4232,8.8499,216.467,g
2.643,21.5337,219.265,g
2.7088,12.3433,223.289,g
2.5581,18.7509,186.873,g
2.4807,2.609,226.427,g
3.3143,1.489,221.341,g
3.1329,6.9048,333.84,g
3.4433,6.325,285.149,g
2.2504,40.0799,206.442,g
3.9092,1.032,289.703,g
2.7063,15.8836,195,g
2.4472,26.4601,155.673,g
2.6201,33.2818,56.8794,g
4.4291,5.487,271.373,g
3.0226,10.581,248.011,g
2.6304,62.09,113.053,g
2.7756,6.9109,127.902,g
2.7271,18.1523,45.9802,g
2.2577,18.4147,176.274,g
2.9263,25.4448,119.14,g
3.4071,3.6587,136.557,g
3.3585,2.5743,268.116,g
2.7774,1.5901,250.027,g
2.8893,5.658,181.714,g
3.2918,8.8309,316.558,g
3.5688,3.214,359.619,g
2.6498,25.6089,124.222,g
3.307,2.7999,252.383,g
2.4464,20.997,130.658,g
2.4216,18.5462,214.975,g
3.044,25.394,117.962,g
2.1945,61.1232,107.596,g
2.8606,9.14,233.918,g
2.8831,11.1759,185.624,g
2.5786,3.5901,209.954,g
2.6309,10.662,172.289,g
2.7177,6.2132,270.461,g
2.4456,15.23,122.346,g
2.7122,8.1352,236.282,g
2.8303,6.511,241.384,g
2.2135,63,92.5548,g
2.9243,2.642,191.493,g
2.6101,9.2301,173.22,g
4.2128,0.9908,295.988,g
2.8202,6.2941,330.619,g
2.896,1.0638,171.685,g
2.5058,21.804,252.729,g
3.0575,2.53,153.226,g
3.0067,2.2374,256.469,g
3.0934,13.5997,213.798,g
2.4031,50.86,194.863,g
2.3493,5.2825,224.76,g
2.3064,35.794,145.977,g
2.8794,87.6718,126.355,g
2.437,9.3668,129.31,g
3.5937,57.0274,61.7338,g
2.7825,0.0895,140.294,g
2.766,9.17,178.262,g
3.0544,10.098,187.362,g
2.0846,4.317,207.426,g
2.3551,13.6579,214.738,g
2.8859,3.9627,114.525,g
2.0588,43.833,112.719,g
3.2781,2.556,290.14,g
3.1235,6.4861,172.213,g
3.0434,6.941,223.71,g
2.5397,12.4053,251.585,g
3.0924,3.197,133.452,g
2.6826,9.5808,126.349,g
3.0842,4.016,293.09,g
2.769,3.9876,149.775,g
2.954,0.677,187.947,g
3.1755,8.5072,166.723,g
2.7427,21.2603,176.81,g
2.4579,7.276,218.277,g
2.5072,88.0664,165.33,g
2.0986,67.814,122.773,g
4.1822,2.1215,163.06,g
2.4556,63.2473,188.014,g
2.4771,1.7082,171.385,g
2.9457,5.545,257.257,g
2.7835,0.8645,235.717,g
2.4786,7.556,206.229,g
2.243,7.1305,189.003,g
2.6004,0.5462,162.807,g
2.639,25.139,171.163,g
2.1833,19.965,165.975,g
2.7352,8.6032,77.47,g
2.2577,19.7637,147.728,g
2.658,2.2951,178.527,g
3.4422,2.9498,250.51,g
4.0566,0.9568,227.367,g
2.5211,23.6586,325.929,g
3.4805,2.545,254.654,g
2.4158,37.454,108.484,g
3.363,0.847,294.505,g
2.3811,4.945,187.272,g
2.2625,16.044,199.603,g
3.7452,3.634,344.548,g
2.4224,2.5804,243.243,g
2.6955,1.775,121.056,g
2.7097,12.747,113.893,g
2.1021,89.3153,98.6568,g
2.7593,10.213,184.068,g
2.7284,78.7402,80.2553,g
2.8319,39.2593,186.727,g
3.7389,1.2109,315.243,g
3.4542,2.617,296.422,g
2.6604,23.856,202.592,g
2.8283,48.4993,37.7511,g
3.2783,2.979,228.939,g
2.6365,68.073,129.842,g
2.7415,15.109,133.836,g
2.7686,7.3877,212.383,g
2.7716,9.6533,212.424,g
3.252,0.9466,348.115,g
3.3173,1.2749,317.927,g
2.5676,18.056,245.678,g
2.3627,59.4668,235.028,g
2.5949,4.833,165.036,g
2.8254,10.8862,160.306,g
2.382,2.6206,219.911,g
2.899,15.967,228.243,g
2.2765,3.777,198.194,g
2.6527,52.6428,40.1499,g
3.3339,2.304,245.647,g
2.4224,12.992,195.168,g
2.8802,7.2313,269.442,g
2.9574,7.3987,253.27,g
3.7484,2.3475,231.498,g
2.679,5.5823,159.189,g
2.4401,15.0767,148.192,g
2.4448,19.9366,81.9712,g
2.5092,1.708,253.655,g
3.0461,2.635,89.7379,g
2.5617,71.603,134.735,g
2.9729,1.797,227.366,g
3.8129,2.192,357,g
3.6745,32.635,106.772,g
2.0774,9.9488,180.945,g
2.9917,6.955,203.072,g
2.5198,2.622,242.382,g
3.3268,14.844,305.948,g
3.0372,3.9371,296.344,g
2.8079,21.104,252.329,g
2.6937,17.775,112.265,g
3.6422,1.735,245.075,g
2.3757,2.707,214.564,g
2.3674,73.3106,175.34,g
2.3865,2.817,142.86,g
2.6857,8.4913,176.372,g
2.9122,5.947,284.09,g
3.4076,0.7867,261.046,g
2.1959,36.5127,274.118,g
2.4031,23.3338,76.7357,g
2.7843,8.269,267.995,g
3.6612,5.684,65.9426,g
2.4448,4.756,146.404,g
2.7749,27.768,83.869,g
2.3856,41.5557,128.087,g
3.0671,2.3111,171.234,g
2.5099,86.211,211.495,g
2.7701,15.335,244.838,g
2.9852,11.932,192.44,g
2.4338,3.6518,108.756,g
2.1287,15.001,172.745,g
3.3154,5.7268,110.342,g
2.3502,27.1728,230.51,g
2.7344,4.265,231.372,g
3.2392,3.53,244.304,g
2.8028,6.05,179.485,g
2.1746,57.4381,190.32,g
2.1303,45.2655,146.91,g
2.3502,23.725,182.808,g
2.5397,86.932,62.1077,g
2.2055,31.0926,234.154,g
2.3304,54.418,258.638,g
2.7067,2.335,150.991,g
2.1508,46.1424,216.186,g
3.7577,0.42,400.619,g
2.3212,9.092,152.057,g
2.2765,21.283,116.737,g
2.3701,41.563,147.489,g
2.9058,41.9658,74.633,g
3.2682,0.5877,183.182,g
2.2577,53.7691,84.128,g
2.639,4.845,193.146,g
2.0737,57.837,215.311,g
3.1239,7.468,268.526,g
2.3483,20.613,286.074,g
2.1055,15.343,159.758,g
2.6946,6.303,243.653,g
2.586,9.132,176.007,g
2.3738,9.183,86.5034,g
3.0092,6.121,123.831,g
2.1319,68.604,107.851,g
2.7694,19.157,209.083,g
3.0598,4.336,250.777,g
2.4409,27.015,200.397,g
2.6566,30.2038,65.2698,g
3.0255,4.1303,185.586,g
2.9701,13.438,233.109,g
2.7745,19.1473,222.656,g
3.5252,72.171,38.6618,g
2.9297,21.303,135.6,g
2.659,4.6269,248.951,g
2.9523,11.219,240.73,g
3.2583,2.405,365.045,g
3.1237,2.1911,269.566,g
3.6391,2.579,169.482,g
2.2188,15.92,189.441,g
3.0392,4.664,247.552,g
2.5099,35.9838,136.194,g
3.3089,51.624,66.4871,g
2.932,12.322,141.825,g
3.03,46.1539,15.3696,g
2.5283,7.067,226.629,g
2.7675,15.2609,81.9486,g
2.9452,6.6811,172.458,g
2.9472,4.9034,161.73,g
3.466,2.3084,270.704,g
3.3296,13.056,209.028,g
2.0881,70.514,200.713,g
2.1746,8.734,100.004,g
2.549,25.4801,89.3021,g
3.5654,2.7843,184.124,g
3.2982,0.87,230.36,g
2.8976,6.311,227.871,g
2.7097,12.833,140.745,g
2.3414,9.329,166.121,g
2.6542,5.4954,172.589,g
