@relation magic

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
13.4897,0.2789,2.942,g
7.3705,0.7312,66.271,g
26.8957,0.189,8.8138,g
22.0264,0.2988,31.498,g
11.287,0.7462,71.829,g
20.7181,0.2151,25.9201,g
34.5239,0.15,3.888,g
21.0132,0.3274,4.6097,g
27.8646,0.1837,8.846,g
17.6052,0.3808,9.6844,g
19.2838,0.2819,8.714,g
10.5248,0.6793,2.7355,g
18.8009,0.2224,5.538,g
12.6979,0.5725,3.3863,g
18.7027,0.2849,3.029,g
22.1703,0.2611,23.0716,g
9.8531,0.5158,19.3573,g
9.4956,0.5154,18.1924,g
29.4108,0.1812,2.0787,g
12.741,0.5657,1.7,g
23.8845,0.289,19.312,g
23.5099,0.2945,9.4937,g
32.9783,0.2581,0.429,g
22.9145,0.2911,2.4188,g
8.1203,0.6436,3.348,g
20.8224,0.4205,2.954,g
10.6767,0.7739,32.0404,g
19.7049,0.2929,35.902,g
7.2912,0.6705,0.589,g
10.5822,0.5758,89.6759,g
18.3705,0.4116,14.0382,g
23.2986,0.1589,7.4414,g
18.976,0.2352,16.2846,g
23.707,0.3469,6.8354,g
12.5796,0.6108,26.508,g
15.5066,0.4794,9.4546,g
17.0975,0.518,59.7912,g
15.4963,0.5009,17.2109,g
13.9983,0.3009,5.453,g
26.0154,0.2709,14.967,g
34.8438,0.1461,4.366,g
15.8935,0.4329,37.555,g
10.9226,0.5046,22.9883,g
16.6147,0.3509,6.969,g
9.9404,0.538,29.98,g
18.7265,0.3475,26.9369,g
18.3112,0.3183,2.846,g
11.8683,0.454,5.2524,g
36.8456,0.1114,3.692,g
12.0621,0.5601,36.335,g
18.8812,0.293,1.9107,g
12.5755,0.2362,0.7814,g
14.0657,0.3664,1.5499,g
22.9823,0.2107,23.884,g
22.8198,0.3228,0.641,g
23.5392,0.2743,0.6027,g
14.3772,0.521,89.1761,g
16.3156,0.3041,10.0749,g
21.0998,0.1779,3.197,g
9.7791,0.5964,10.7089,g
15.8671,0.269,0.487,g
10.4238,0.6299,83.1626,g
16.3799,0.2703,16.5306,g
33.7038,0.2783,3.1843,g
13.8336,0.3359,8.817,g
25.1393,0.2588,11.808,g
17.5006,0.3349,0.2299,g
20.1766,0.2838,1.2118,g
57.4737,0.1796,8.6814,g
15.9788,0.443,19.1785,g
26.84,0.2365,11.7617,g
21.3117,0.258,23.4357,g
37.5409,0.1587,3.963,g
21.4219,0.297,2.19,g
32.0179,0.1857,23.202,g
18.1531,0.223,0.9333,g
20.9347,0.1641,5.807,g
23.9783,0.2296,3.3652,g
22.5772,0.1579,1.7041,g
28.6052,0.3242,0.9214,g
21.0901,0.1917,3.1889,g
32.7913,0.1366,4.8245,g
10.7215,0.7811,10.6605,g
24.0127,0.2646,13.269,g
24.6091,0.2084,5.5798,g
12.5048,0.4315,18.7509,g
31.9534,0.1997,10.732,g
18.906,0.2872,13.767,g
47.6357,0.1749,4.972,g
21.1101,0.1644,3.819,g
8.8102,0.4805,3.198,g
33.7202,0.1279,0.3652,g
24.5724,0.2063,5.35,g
12.891,0.3636,59.3545,g
9.9073,0.6544,26.5117,g
12.5907,0.3969,21.501,g
12.7271,0.5793,12.1643,g
13.5756,0.419,3.2859,g
16.8812,0.3189,1.708,g
25.9772,0.2941,1.37,g
14.8314,0.5096,14.103,g
11.6185,0.3498,2.625,g
12.6363,0.4408,20.47,g
38.2659,0.2042,0.141,g
20.7068,0.2887,23.314,g
12.1955,0.5011,17.229,g
23.5687,0.2907,22.5804,g
17.4507,0.2702,1.9918,g
17.7218,0.3287,4.915,g
22.1833,0.1741,1.666,g
15.9583,0.512,35.1981,g
30.1839,0.3264,8.3369,g
10.3466,0.56,39.441,g
26.3445,0.1794,8.5555,g
12.2928,0.6094,89.1927,g
12.8464,0.4636,1.3685,g
7.2985,0.7386,74.511,g
6.8516,0.7025,26.948,g
16.9689,0.2255,14.328,g
17.7269,0.3269,18.645,g
8.7698,0.347,7.891,g
15.7962,0.4943,19.429,g
16.452,0.5577,46.6248,g
16.6034,0.5133,88.1698,g
16.8796,0.2699,0.577,g
49.8281,0.076,0.217,g
11.6508,0.3604,8.356,g
30.2204,0.1239,0.4777,g
21.1749,0.3175,0.792,g
9.8829,0.4177,10.3529,g
20.4939,0.3695,1.3098,g
12.0898,0.4134,24.847,g
19.4397,0.3994,8.916,g
16.5447,0.2171,4.933,g
19.7604,0.2607,9.3727,g
16.8422,0.2749,3.378,g
7.5491,0.4917,22.805,g
9.7293,0.6494,8.6873,g
7.4401,0.7426,60.349,g
24.6683,0.1913,7.0973,g
7.4337,0.7294,8.536,g
22.0269,0.2232,0.5877,g
13.4808,0.3704,10.0836,g
11.4658,0.3648,15.096,g
19.2844,0.2676,4.282,g
33.2234,0.3679,16.152,g
16.6696,0.5495,6.442,g
17.6425,0.3645,77.961,g
11.4433,0.7366,23.933,g
18.4378,0.1859,2.2166,g
12.8995,0.4244,7.327,g
31.3727,0.1704,2.0919,g
31.8033,0.1581,19.335,g
13.7052,0.3752,14.972,g
28.7359,0.1353,3.062,g
10.5026,0.5556,63.084,g
32.6225,0.2609,1.0618,g
18.7121,0.3109,3.633,g
10.8365,0.5511,80.6796,g
0,0.7054,0.0003,g
22.6806,0.2469,8.0235,g
27.1905,0.1713,0.715,g
19.3702,0.2639,3.5156,g
15.3026,0.4786,13.3833,g
0.0037,0.742,0.0002,g
17.8973,0.3907,31.2675,g
7.0966,0.6862,2.867,g
27.2877,0.2422,0.669,g
18.2574,0.254,13.2931,g
19.8258,0.3666,46.219,g
13.6829,0.5253,51.7326,g
24.0109,0.2095,4.015,g
22.7916,0.2705,46.912,g
24.0378,0.167,18.03,g
11.2074,0.7245,59.898,g
16.042,0.3481,0.5051,g
12.8993,0.3531,2.242,g
21.2686,0.2945,25.431,g
6.9056,0.7221,44.6269,g
17.8957,0.3927,31.3698,g
21.0274,0.4096,59.259,g
30.7225,0.1601,7.6181,g
11.2618,0.7483,44.47,g
12.9731,0.4882,17.0127,g
6.9088,0.7216,48.4705,g
16.2389,0.3669,15.4009,g
10.5938,0.7819,16.7394,g
30.4142,0.1578,5.1838,g
20.4816,0.2904,81.4656,g
14.3018,0.3413,2.319,g
16.2565,0.4144,0.6445,g
17.707,0.3947,74.502,g
11.1086,0.7552,58.1726,g
33.3536,0.3221,12.7952,g
12.9345,0.491,16.162,g
19.219,0.3084,0.804,g
20.7516,0.224,2.67,g
16.7829,0.3801,1.5129,g
15.9736,0.3814,25.4027,g
17.5871,0.4713,61.2797,g
35.7305,0.1967,2.605,g
28.5483,0.193,2.868,g
40.9327,0.1179,1.0007,g
9.9303,0.5828,20.293,g
10.2315,0.789,47.2633,g
11.2948,0.7468,61.5575,g
0,0.7564,0,g
12.8904,0.4923,1.7384,g
10.9705,0.7623,25.914,g
51.8681,0.1247,3.949,g
10.1736,0.6389,17.161,g
18.8015,0.287,72.4556,g
13.9988,0.4132,12.4655,g
14.9202,0.471,23.308,g
22.4849,0.2436,27.354,g
7.0226,0.6244,18.463,g
22.0404,0.3294,7.2313,g
17.772,0.4686,17.1286,g
17.3462,0.4612,3.7849,g
10.6207,0.5561,23.553,g
27.7039,0.2469,4.772,g
18.9528,0.2746,88.4473,g
7.2375,0.8382,24.17,g
12.5351,0.4415,2.7625,g
11.4797,0.5906,45.0711,g
34.4947,0.2674,1.979,g
19.6337,0.246,33.7832,g
17.5314,0.3643,4.625,g
14.36,0.3242,6.1169,g
11.9886,0.5553,17.768,g
18.1613,0.2864,13.2776,g
15.5771,0.6264,62.1191,g
16.5539,0.2806,7.8974,g
12.4093,0.6588,23.769,g
12.8448,0.5039,11.572,g
16.1197,0.3492,7.357,g
14.2675,0.3477,3.139,g
17.9493,0.4339,4.588,g
12.5932,0.4132,31.192,g
16.5627,0.21,15.8142,g
39.647,0.1931,2.436,g
25.6456,0.1996,20.3344,g
19.4083,0.3101,11.458,g
14.8229,0.2459,9.19,g
15.2102,0.4576,21.912,g
9.9294,0.5577,42.753,g
6.5675,0.7411,11.9354,g
16.9249,0.2775,13.374,g
18.0139,0.2113,17.293,g
36.546,0.137,1.3581,g
7.0541,0.7042,34.1392,g
11.2507,0.5676,68.163,g
10.2196,0.5847,14.5078,g
13.2952,0.4349,5.2729,g
11.3579,0.4609,76.263,g
29.8257,0.1744,5.256,g
23.2749,0.1902,5.467,g
11.2175,0.4609,72.118,g
12.1986,0.3843,6.6964,g
17.1961,0.2804,8.4913,g
14.003,0.4132,4.797,g
26.5101,0.1924,0.4823,g
23.0851,0.3101,9.5359,g
26.1171,0.1399,15.4093,g
13.4114,0.4049,14.233,g
11.0571,0.6108,11.4165,g
22.9878,0.2562,34.2372,g
24.8083,0.2887,2.267,g
11.1882,0.557,57.878,g
0,0.7915,15.92,g
15.3638,0.3087,14.16,g
6.807,0.79,55.157,g
0.0038,0.7807,74.3282,g
21.1637,0.2292,10.028,g
22.2124,0.2861,3.9627,g
26.4077,0.2507,31.557,g
15.7798,0.3405,13.029,g
29.3071,0.138,3.3807,g
11.0709,0.4671,16.191,g
12.1002,0.5249,10.0186,g
20.7604,0.3704,5.3899,g
11.3159,0.5652,39.8,g
19.3466,0.3595,52.2065,g
17.3243,0.3937,10.273,g
116.342,0.0297,19.9605,g
19.6182,0.3095,7.4712,g
16.1019,0.4866,15.77,g
13.02,0.4561,16.1722,g
22.9955,0.2161,7.055,g
10.5155,0.3167,4.989,g
11.8428,0.3679,6.682,g
13.8378,0.5678,5.534,g
11.3751,0.7404,33.8245,g
15.0317,0.3517,8.9491,g
46.8944,0.2229,24.289,g
18.5031,0.3803,17.5095,g
12.4655,0.4696,41.929,g
18.8949,0.1947,8.293,g
11.395,0.4313,9.9089,g
19.4895,0.36,20.487,g
17.1293,0.2973,11.0651,g
28.2402,0.1578,0.358,g
26.8363,0.218,3.2824,g
20.9787,0.2093,0.139,g
15.8767,0.4908,32.005,g
15.5597,0.3136,9.8871,g
15.0071,0.4279,1.4,g
9.2051,0.6809,3.2309,g
25.2105,0.3007,0.114,g
23.7459,0.1863,2.603,g
27.2533,0.2397,66.846,g
21.2266,0.2039,9.041,g
14.3003,0.358,17.7272,g
41.3551,0.1805,5.8936,g
19.9412,0.3249,8.724,g
23.6828,0.2342,0.256,g
23.7798,0.2967,73.19,g
22.829,0.3431,61.2522,g
11.0454,0.5505,14.948,g
22.9063,0.2808,17.547,g
26.1698,0.7033,31.0894,g
10.5395,0.5394,50.598,g
11.9122,0.5511,88.8278,g
21.527,0.4764,11.877,g
11.4284,0.5821,15.7723,g
9.5039,0.6195,26.733,g
22.4182,0.2434,3.357,g
11.549,0.5893,45.987,g
7.1236,0.7005,8.9281,g
15.9992,0.2937,0.0895,g
17.2324,0.2979,0.156,g
17.8851,0.2753,2.499,g
11.1038,0.7479,0.131,g
30.0241,0.1174,6.665,g
15.2158,0.4784,10.5692,g
14.2416,0.2448,7.684,g
31.0478,0.1731,1.5087,g
20.1962,0.295,24.9945,g
15.4662,0.3239,3.595,g
14.8197,0.3118,63.9721,g
31.0247,0.1693,25.219,g
14.5923,0.3866,2.248,g
12.0167,0.4124,8.302,g
10.3181,0.7782,79.7945,g
16.5183,0.3777,11.6029,g
10.325,0.7864,37.04,g
46.3824,0.071,3.207,g
18.5866,0.3612,0.127,g
20.3134,0.2227,1.825,g
16.6026,0.3055,19.8899,g
10.3781,0.575,26.6697,g
10.6294,0.6169,32.3189,g
12.909,0.3833,11.423,g
22.3063,0.2178,1.1476,g
24.525,0.2406,20.826,g
17.1351,0.2302,22.2377,g
27.0242,0.2384,1.346,g
19.0651,0.2701,32.814,g
22.1042,0.244,64.5625,g
9.9406,0.5439,31.3026,g
25.0631,0.3051,4.4742,g
12.1334,0.3814,1.575,g
15.9505,0.4404,0.26,g
11.4218,0.5145,1.683,g
16.711,0.3169,31.366,g
22.9162,0.2071,0.0449,g
12.764,0.4413,59.5984,g
11.6246,0.3193,0.5105,g
17.8697,0.2585,2.076,g
14.0844,0.6925,48.416,g
30.7499,0.2912,13.377,g
15.8593,0.4396,30.37,g
13.5471,0.3991,0.057,g
18.8241,0.3592,3.533,g
16.9944,0.3896,16.232,g
19.6319,0.1856,5.6351,g
12.9838,0.5121,69.805,g
21.148,0.2452,0.762,g
11.8389,0.6254,40.6918,g
28.0085,0.1488,3.972,g
23.7462,0.2164,2.617,g
22.6619,0.286,6.339,g
10.6432,0.7577,48.743,g
13.4303,0.4254,7.192,g
15.7447,0.2927,3.413,g
26.7584,0.1555,1.5906,g
7.0203,0.7119,29.3485,g
18.0167,0.2578,0.256,g
17.0257,0.2907,10.463,g
36.5423,0.1647,1.7611,g
31.0123,0.2023,4.728,g
7.3193,0.5653,2.609,g
24.0653,0.1465,0.145,g
37.6322,0.1545,0.087,g
6.6598,0.7611,7.8499,g
25.517,0.1687,4.5284,g
9.7133,0.5142,3.7148,g
7.4601,0.747,58.209,g
176.335,0.0139,76.3946,g
11.9548,0.2807,3.2582,g
10.5806,0.5422,9.6728,g
24.7688,0.2187,0.9455,g
36.4165,0.1027,1.3794,g
14.4386,0.3839,2.3698,g
30.0761,0.1177,1.627,g
20.9799,0.3641,13.1428,g
22.7229,0.2519,18.879,g
15.5349,0.488,60.281,g
11.6816,0.6345,31.686,g
22.6725,0.266,5.633,g
11.4376,0.7356,83.1822,g
18.9742,0.1853,2.4015,g
31.1228,0.1493,4.43,g
25.5776,0.1491,0.4546,g
6.8908,0.6012,51.723,g
20.3632,0.4309,2.8761,g
28.3873,0.1925,1.25,g
16.5615,0.4398,27.593,g
25.9855,0.2068,8.9195,g
17.6702,0.4063,83.7287,g
17.4715,0.3011,20.797,g
17.275,0.3005,14.5058,g
12.6787,0.5122,8.694,g
9.2726,0.362,19.5139,g
19.673,0.298,40.2122,g
15.5106,0.3431,30.0135,g
27.269,0.1925,3.298,g
21.2906,0.2327,0.8667,g
25.7584,0.2151,1.3872,g
12.7065,0.5657,4.5583,g
9.5968,0.4635,0.4583,g
25.0483,0.25,8.012,g
28.6463,0.2255,5.123,g
33.2754,0.1575,13.8747,g
14.7142,0.3898,7.8399,g
18.0117,0.3075,7.742,g
7.4868,0.7698,2.559,g
17.3659,0.3646,21.846,g
17.6721,0.3493,3.401,g
8.5251,0.6056,27.0267,g
16.3985,0.4485,5.602,g
12.6181,0.5286,36.457,g
19.1975,0.2494,1.386,g
10.3206,0.5444,8.2969,g
6.7773,0.7099,40.2519,g
12.313,0.6707,39.4782,g
30.2298,0.1443,0.386,g
12.4612,0.4899,26.125,g
15.57,0.4233,69.3668,g
12.8793,0.5817,21.891,g
10.0426,0.5386,6.912,g
9.626,0.4434,1.4848,g
32.5982,0.2445,1.778,g
11.3084,0.5996,40.206,g
20.817,0.2956,7.598,g
17.3529,0.3816,34.76,g
20.6307,0.3361,8.56,g
17.8441,0.4053,1.8043,g
12.072,0.3814,3.915,g
30.207,0.1437,21.1032,g
17.3722,0.3274,24.196,g
10.7905,0.4688,4.565,g
30.0263,0.4179,3.1267,g
16.0871,0.3369,0.8095,g
22.6766,0.2348,25.519,g
9.996,0.5864,47.57,g
12.9215,0.3664,3.013,g
7.0827,0.6792,89.7028,g
19.9284,0.2826,3.7944,g
12.7109,0.4308,0.029,g
26.0372,0.2214,6.884,g
21.5306,0.1825,2.349,g
21.6919,0.1651,13.062,g
15.5049,0.3807,43.154,g
94.327,0.0496,28.311,g
9.9276,0.4456,59.946,g
17.1068,0.4047,48.194,g
9.7761,0.5946,23.2813,g
15.7057,0.4483,44.497,g
16.4235,0.4316,10.4413,g
12.6478,0.5143,3.6931,g
16.1986,0.2344,8.8454,g
9.4413,0.4672,7.1086,g
10.3253,0.7829,72.219,g
29.1133,0.2101,0.432,g
12.1304,0.5177,18.331,g
14.086,0.4521,31.0402,g
26.8642,0.2521,28.926,g
0,0.8199,28.019,g
19.5578,0.1893,11.7065,g
45.7592,0.0831,2.4726,g
26.8433,0.3394,2.2854,g
7.402,0.7798,76.0739,g
38.609,0.3383,13.7508,g
10.0671,0.636,0.9738,g
22.0786,0.2502,0.5805,g
19.347,0.2606,7.132,g
58.063,0.1527,17.415,g
20.694,0.3252,10.503,g
12.2192,0.6651,46.146,g
11.7121,0.462,19.8739,g
20.2343,0.4137,43.7515,g
17.2338,0.2439,8.1035,g
19.7845,0.377,17.6334,g
15.6595,0.4049,9.2301,g
31.682,0.2621,7.0441,g
11.1407,0.6188,49.2708,g
19.9326,0.2857,3.97,g
20.6188,0.2084,8.691,g
15.926,0.3342,4.914,g
20.0957,0.3361,8.007,g
22.6787,0.3192,4.376,g
16.2752,0.2651,5.0774,g
19.0664,0.2975,14.19,g
11.173,0.5604,84.2043,g
14.6095,0.3652,4.7156,g
18.7595,0.3887,47.592,g
20.0272,0.3162,14.0395,g
23.8362,0.2001,13.6968,g
19.8422,0.2178,14.5122,g
33.2752,0.1746,3.485,g
29.4079,0.2006,3.555,g
11.348,0.7368,22.118,g
10.5094,0.793,60.8194,g
10.28,0.7829,66.082,g
10.2638,0.8056,43.042,g
30.6626,0.1653,5.1984,g
10.4777,0.4685,19.5461,g
22.1387,0.3042,20.5966,g
36.7249,0.2792,19.163,g
17.1788,0.3797,0.9739,g
10.6715,0.5521,18.3562,g
18.7489,0.4342,36.997,g
15.5155,0.3253,17.598,g
9.8834,0.5633,67.2734,g
28.5682,0.1676,2.531,g
12.6685,0.5921,85.5581,g
16.608,0.3376,11.9691,g
31.4836,0.1399,0.901,g
11.9028,0.4383,17.458,g
23.9354,0.2141,5.3057,g
12.4783,0.595,25.519,g
13.7651,0.3127,1.085,g
16.4332,0.4205,18.5462,g
15.0364,0.3003,16.789,g
9.0446,0.5549,86.3532,g
25.6436,0.1827,2.459,g
15.4352,0.3425,26.0436,g
9.9788,0.5416,61.282,g
34.0878,0.1383,4.9835,g
21.3985,0.3164,3.755,g
18.1389,0.4286,15.1361,g
12.6492,0.4796,20.2901,g
30.1161,0.1586,5.515,g
20.0674,0.2808,11.1311,g
14.4363,0.6903,9.44,g
25.4047,0.2593,16.23,g
15.615,0.3471,3.5025,g
13.3014,0.4719,3.7685,g
16.9054,0.3071,3.6622,g
27.3557,0.1708,0.0759,g
15.1926,0.3262,7.1943,g
10.6676,0.4423,0.0086,g
20.8416,0.3361,22.1785,g
14.2856,0.508,25.219,g
10.2648,0.5506,61.8767,g
20.4984,0.3997,45.4214,g
9.0198,0.5494,0.8814,g
25.8063,0.23,5.42,g
22.9294,0.3208,9.9993,g
43.8501,0.0739,1.2147,g
10.696,0.6064,13.93,g
11.2497,0.7448,42.6363,g
33.6032,0.1724,13.0923,g
19.9991,0.3317,17.682,g
35.2634,0.1568,52.7165,g
11.5906,0.578,35.141,g
25.2937,0.1284,2.8915,g
20.7462,0.305,23.7956,g
12.871,0.4182,8.7213,g
17.9769,0.2972,3.783,g
6.754,0.7117,1.7721,g
31.4255,0.1264,4.4435,g
34.3516,0.1125,0.975,g
21.2241,0.2526,3.404,g
26.329,0.2555,1.9214,g
12.3983,0.5295,7.3869,g
16.244,0.3728,12.605,g
22.3142,0.3205,30.337,g
0,0.7378,19.341,g
23.7632,0.2409,1.4357,g
9.7568,0.6471,87.9835,g
31.7271,0.3534,6.4959,g
19.5534,0.2669,36.4581,g
12.4822,0.2949,5.1913,g
19.3979,0.2742,7.917,g
16.6027,0.485,3.873,g
10.7727,0.552,21.7968,g
19.4494,0.3297,0.2425,g
30.9831,0.1562,2.376,g
14.241,0.3075,33.5365,g
16.6008,0.4401,10.531,g
22.8023,0.3283,6.118,g
15.4665,0.292,0.125,g
6.7887,0.7149,10.302,g
17.7531,0.2292,0.8358,g
16.6761,0.3835,0.9038,g
22.9184,0.1962,15.5478,g
13.2539,0.4899,24.031,g
12.8889,0.5839,2.442,g
12.4018,0.461,0.327,g
39.3477,0.1321,6.658,g
14.8112,0.2834,15.5689,g
14.8567,0.3248,1.2306,g
16.4813,0.2942,2.533,g
11.6456,0.61,12.9151,g
28.4088,0.1622,2.0115,g
7.0613,0.7162,68.3044,g
10.6903,0.7762,70.33,g
24.1443,0.2715,4.947,g
17.8766,0.5243,65.882,g
15.4518,0.3063,8.3289,g
44.7927,0.093,0.171,g
17.6171,0.5395,56.732,g
14.0764,0.4717,11.897,g
6.9755,0.6834,63.031,g
19.6573,0.2226,2.954,g
10.8861,0.7666,43.273,g
12.8139,0.497,36.8528,g
0,0.7529,25.035,g
15.7688,0.332,7.5527,g
15.2548,0.392,18.785,g
6.6898,0.7811,10.772,g
15.3443,0.4437,25.192,g
14.2793,0.4017,3.4605,g
24.2115,0.2402,22.951,g
30.3184,0.2651,8.953,g
12.8656,0.5012,26.8895,g
11.1994,0.324,11.3232,g
18.8781,0.3752,23.417,g
10.9825,0.5441,2.559,g
9.1077,0.65,71.3503,g
13.7217,0.4858,20.694,g
12.7867,0.5176,4.327,g
19.8336,0.3631,16.7926,g
27.5582,0.2782,11.3434,g
19.7303,0.2616,13.197,g
19.8659,0.2978,15.103,g
16.9986,0.3494,6.557,g
18.3319,0.2179,11.5856,g
15.6786,0.2266,7.779,g
28.337,0.2238,1.762,g
10.7068,0.6464,29.0239,g
10.6943,0.4746,0.933,g
19.254,0.3518,3.7064,g
21.9899,0.3063,1.878,g
7.2298,0.7433,33.3381,g
13.1076,0.4478,4.845,g
7.2784,0.7042,3.57,g
17.335,0.2953,6.399,g
16.5781,0.4318,38.7226,g
6.5474,0.7392,47.246,g
8.6703,0.5367,12.3552,g
13.7609,0.3014,1.9331,g
21.9205,0.3452,2.4615,g
11.0555,0.5435,26.8207,g
15.8372,0.4236,3.0127,g
10.369,0.4458,89.4684,g
20.5216,0.3074,2.2899,g
10.6551,0.4989,41.563,g
17.069,0.4284,55.5722,g
22.5286,0.2529,4.411,g
12.5757,0.5507,71.066,g
16.7296,0.3116,9.046,g
21.1968,0.1973,1.135,g
16.7695,0.2518,4.1,g
10.0137,0.4473,1.334,g
10.0384,0.8036,26.688,g
23.0277,0.2338,37.42,g
20.2104,0.1876,29.21,g
17.6636,0.2809,12.117,g
7.0286,0.5732,3.3457,g
16.2731,0.4628,74.264,g
28.9765,0.2066,14.486,g
19.4491,0.358,0.134,g
6.9686,0.8123,9.825,g
16.3919,0.3222,17.5637,g
10.6241,0.4397,13.316,g
21.8909,0.4507,14.244,g
28.5333,0.1823,1.8127,g
6.9048,0.7896,19.2493,g
12.7271,0.3536,8.1501,g
13.7973,0.3352,7.815,g
2.3406,0.8348,1.608,g
21.4332,0.2351,6.616,g
18.6504,0.2978,36.2739,g
24.2711,0.2443,0.839,g
7.0266,0.5924,78.1246,g
7.4577,0.6093,10.2785,g
10.1034,0.5076,32.3945,g
16.0469,0.4312,12.214,g
15.0288,0.5089,1.0356,g
23.8627,0.2258,2.9285,g
11.629,0.7046,78.9582,g
24.719,0.2219,1.49,g
10.3991,0.5362,5.6931,g
10.7664,0.5828,61.229,g
17.6581,0.313,12.9366,g
17.2589,0.3126,7.901,g
14.4618,0.3882,5.2595,g
43.8984,0.1333,4.3625,g
16.8787,0.3486,4.147,g
10.187,0.5833,13.602,g
11.6035,0.6,75.817,g
10.4383,0.6034,15.8259,g
25.8038,0.2763,8.8309,g
15.7637,0.2867,0.9256,g
15.263,0.3585,2.265,g
32.0348,0.1212,1.5868,g
32.3821,0.1689,1.412,g
12.248,0.5082,68.6674,g
21.7325,0.5736,7.432,g
12.6966,0.3524,24.192,g
19.7691,0.2372,7.6551,g
18.5401,0.4476,9.5992,g
14.7322,0.3628,6.1287,g
15.594,0.2772,15.426,g
19.4567,0.2401,2.8997,g
9.5947,0.4587,1.003,g
12.3608,0.53,9.814,g
27.0197,0.1772,0.883,g
11.6166,0.7149,29.266,g
31.0932,0.1579,5.822,g
41.5133,0.0822,2.9283,g
15.9191,0.4005,1.578,g
28.6696,0.152,8.2632,g
25.8629,0.5124,8.474,g
10.6704,0.6011,62.108,g
31.3451,0.2839,9.5897,g
25.7585,0.2953,0.2999,g
19.9269,0.2007,6.306,g
9.3411,0.4566,7.915,g
14.8964,0.4275,36.8443,g
11.7472,0.519,11.3196,g
16.7045,0.3366,12.2232,g
17.3361,0.4451,3.9385,g
9.4543,0.5793,4.141,g
32.6711,0.2233,0.9411,g
11.1099,0.3521,0.933,g
20.0273,0.2636,19.157,g
10.6423,0.513,64.034,g
21.1806,0.3261,6.0783,g
31.4596,0.1293,2.1455,g
22.8151,0.1648,4.884,g
11.6372,0.7217,51.7751,g
32.661,0.1054,1.464,g
18.204,0.3082,5.6897,g
6.9354,0.7692,9.7876,g
15.1771,0.3253,1.2204,g
14.5306,0.4428,9.1325,g
24.002,0.2637,22.0152,g
18.1692,0.3628,65.514,g
68.6842,0.083,2.8968,g
16.5939,0.4612,44.78,g
27.5223,0.2131,25.23,g
16.964,0.3192,15.9453,g
9.6648,0.4439,0.077,g
19.5018,0.2531,1.7074,g
25.0647,0.1578,5.0598,g
17.4839,0.3543,39.8956,g
9.4628,0.6154,0.0865,g
19.0231,0.47,5.112,g
28.1488,0.1608,1.64,g
11.9106,0.4816,68.039,g
26.5542,0.1657,0.7358,g
13.4125,0.5763,17.8512,g
23.1313,0.2705,0.29,g
24.4164,0.2668,5.7941,g
18.6235,0.2851,3.408,g
15.2609,0.4062,15.109,g
15.2763,0.4404,1.4454,g
34.2142,0.1311,8.974,g
23.5976,0.2237,0.505,g
10.697,0.6861,6.0909,g
11.9519,0.3788,0.9082,g
25.2993,0.1855,1.8521,g
6.8873,0.7148,19.2595,g
11.5241,0.7304,8.6385,g
12.5957,0.4518,63.2473,g
8.6015,0.497,6.325,g
8.888,0.5534,16.315,g
23.9865,0.2131,1.1294,g
25.5809,0.1851,3.186,g
20.1505,0.3476,3.982,g
12.4758,0.3372,1.046,g
25.0351,0.1714,2.5359,g
21.6431,0.3958,41.2033,g
7.7716,0.6617,7.3793,g
31.8481,0.1357,8.5577,g
9.4041,0.6381,34.761,g
20.164,0.4155,13.981,g
21.5584,0.212,2.071,g
6.7937,0.7079,65.6793,g
17.0671,0.3629,2.98,g
23.8891,0.2133,9.559,g
6.7909,0.7116,24.1247,g
15.6684,0.3175,8.426,g
20.7149,0.2481,7.206,g
15.6788,0.4351,22.365,g
12.5218,0.5663,7.211,g
15.9968,0.3588,4.0907,g
13.9759,0.3912,7.959,g
16.3333,0.3791,2.808,g
35.969,0.1032,0.614,g
13.9634,0.5025,1.523,g
17.8152,0.276,15.562,g
14.6007,0.3121,21.9358,g
10.773,0.5953,17.929,g
10.8286,0.4796,5.8241,g
44.0194,0.0915,12.408,g
20.7949,0.2558,10.691,g
11.0749,0.5455,68.7191,g
18.5732,0.2614,2.873,g
44.5853,0.1208,8.116,g
23.4727,0.3234,8.8062,g
42.34,0.1185,8.181,g
8.8966,0.6667,48.415,g
24.0524,0.2034,0.3485,g
21.9081,0.2369,6.769,g
14.8748,0.4265,20.997,g
16.4293,0.4927,47.746,g
33.2955,0.1748,2.6827,g
11.615,0.7228,18.908,g
19.6173,0.2072,1.039,g
29.5407,0.1827,3.2913,g
21.134,0.2067,0.501,g
27.1425,0.1853,0.279,g
14.8362,0.561,16.534,g
19.5686,0.3063,7.6229,g
12.2371,0.4009,2.975,g
9.5856,0.6239,22.9198,g
11.469,0.5396,9.2904,g
27.5933,0.293,66.855,g
50.3098,0.1158,0.131,g
6.5197,0.7464,13.9756,g
7.1801,0.5526,24.1245,g
13.4141,0.4017,4.709,g
15.6989,0.4965,19.3334,g
6.9573,0.5598,13.386,g
17.4843,0.2521,3.1075,g
21.0162,0.1797,0.6112,g
11.1289,0.5945,27.2976,g
22.4191,0.2818,44.853,g
14.1612,0.4029,84.4922,g
9.7044,0.4153,4.005,g
13.2898,0.4652,61.7921,g
33.4934,0.2169,2.2699,g
