@relation magic

@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
0.1868,4.457,g
0.1904,10.977,g
0.1241,11.855,g
0.2628,5.802,g
0.1149,7.436,g
0.2581,43.4617,g
0.2405,31.6513,g
0.4569,15.6436,g
0.1008,0.7045,g
0.1638,3.901,g
0.0872,4.016,g
0.1622,3.093,g
0.1616,4.443,g
0.4059,88.9063,g
0.0883,0.334,g
0.3675,2.664,g
0.1812,11.679,g
0.3445,18.3184,g
0.1871,27.9829,g
0.1822,11.9522,g
0.4569,2.2784,g
0.088,10.34,g
0.1138,11.258,g
0.078,1.9947,g
0.2332,27.4012,g
0.3073,3.858,g
0.2926,9.0091,g
0.1174,5.528,g
0.1412,63.571,g
0.3676,1.307,g
0.2879,7.383,g
0.0729,0.919,g
0.3194,12.6022,g
0.204,6.682,g
0.3601,50.6366,g
0.2314,28.4935,g
0.1378,11.808,g
0.225,5.2328,g
0.0639,1.422,g
0.246,3.3258,g
0.3379,11.0181,g
0.1516,2.2062,g
0.1225,4.13,g
0.1862,18.5652,g
0.2043,13.6997,g
0.4414,29.3704,g
0.4791,58.2994,g
0.0837,3.5078,g
0.2994,21.891,g
0.1903,2.377,g
0.15,2.2982,g
0.3909,18.557,g
0.1479,9.654,g
0.3527,47.2668,g
0.2105,2.8484,g
0.106,25.0566,g
0.1648,19.312,g
0.1432,1.4973,g
0.041,4.695,g
0.2931,6.352,g
0.1851,8.767,g
0.1148,30.836,g
0.2505,8.667,g
0.3724,89.7323,g
0.2663,6.5289,g
0.1225,19.1787,g
0.1376,16.5306,g
0.136,3.4717,g
0.1519,9.976,g
0.1245,0.206,g
0.1435,8.217,g
0.3215,34.976,g
0.1585,0.5862,g
0.1339,16.85,g
0.1279,3.97,g
0.3006,9.4765,g
0.1142,19.5495,g
0.27,12.4856,g
0.3072,12.632,g
0.1316,1.821,g
0.1486,0.428,g
0.1921,10.4948,g
0.2099,28.9887,g
0.1375,1.1537,g
0.2248,7.9729,g
0.4931,18.8501,g
0.1614,1.171,g
0.2648,1.318,g
0.1003,1.466,g
0.2732,65.823,g
0.2827,0.0648,g
0.1319,4.002,g
0.3164,11.243,g
0.0707,0.926,g
0.1591,2.957,g
0.2061,89.5011,g
0.1537,3.9947,g
0.1188,6.918,g
0.1961,11.359,g
0.2337,6.0359,g
0.2466,7.748,g
0.3604,19.571,g
0.1356,6.5364,g
0.1015,8.4572,g
0.4061,44.067,g
0.4526,42.603,g
0.4843,84.0609,g
0.1358,5.164,g
0.283,14.307,g
0.1009,8.364,g
0.1348,38.976,g
0.3976,74.254,g
0.1976,9.697,g
0.1349,2.4879,g
0.334,18.0235,g
0.1235,3.387,g
0.307,34.0936,g
0.2665,68.5256,g
0.3774,7.1029,g
0.1152,5.397,g
0.3153,27.234,g
0.1957,9.9993,g
0.2007,2.809,g
0.2931,18.1579,g
0.1521,9.4355,g
0.1949,3.893,g
0.1608,17.02,g
0.1506,35.99,g
0.0881,7.369,g
0.3375,85.5581,g
0.1244,23.065,g
0.1064,4.248,g
0.3922,86.7275,g
0.2777,2.0623,g
0.2072,8.4716,g
0.3922,45.009,g
0.1509,5.028,g
0.2818,33.2818,g
0.146,1.4305,g
0.1931,0.132,g
0.1652,15.3487,g
0.1495,59.896,g
0.2351,4.0005,g
0.2954,48.384,g
0.33,4.5212,g
0.2307,27.262,g
0.1678,4.5201,g
0.3754,18.908,g
0.0673,4.5847,g
0.2357,64.773,g
0.3932,80.0895,g
0.3122,30.8438,g
0.294,6.7835,g
0.0543,0.084,g
0.2265,14.2807,g
0.1802,16.463,g
0.1392,11.932,g
0.0859,10.051,g
0.261,25.558,g
0.2649,15.643,g
0.3132,51.719,g
0.371,13.857,g
0.1436,4.504,g
0.2197,2.2868,g
0.1039,6.6889,g
0.1616,23.4123,g
0.2503,56.148,g
0.2636,60.281,g
0.0529,11.2356,g
0.1525,12.949,g
0.0954,1.893,g
0.0937,4.588,g
0.1403,6.0118,g
0.0794,4.172,g
0.0479,1.5522,g
0.2238,8.356,g
0.1303,1.784,g
0.1545,1.0421,g
0.1142,8.7949,g
0.117,0.357,g
0.3656,23.4492,g
0.1521,0.738,g
0.3773,6.3609,g
0.2636,0.951,g
0.4179,22.452,g
0.2961,71.363,g
0.196,27.0943,g
0.199,7.901,g
0.1017,1.797,g
0.3953,7.7639,g
0.3826,35.495,g
0.1178,1.9948,g
0.4539,60.204,g
0.3009,6.785,g
0.1838,10.7282,g
0.1994,10.224,g
0.1174,1.7685,g
0.1827,4.36,g
0.1941,28.28,g
0.0708,0.131,g
0.1216,3.3652,g
0.1939,17.4523,g
0.0869,11.6075,g
0.2,12.833,g
0.4199,27.399,g
0.3918,63.4889,g
0.3782,11.763,g
0.0811,0.7623,g
0.2261,29.3534,g
0.1857,1.0087,g
0.3583,5.0927,g
0.4074,66.0433,g
0.3995,31.9616,g
0.0766,0.568,g
0.1816,9.826,g
0.0962,6.6582,g
0.1836,17.314,g
0.2395,74.477,g
0.3239,6.673,g
0.1645,8.724,g
0.3118,14.7714,g
0.3615,25.2015,g
0.2678,81.7955,g
0.2148,9.7906,g
0.1235,18.3976,g
0.4424,18.9558,g
0.1394,16.393,g
0.0666,9.056,g
0.2041,1.7715,g
0.0994,0.1431,g
0.1573,1.3814,g
0.2762,17.533,g
0.0538,3.2797,g
0.3948,9.906,g
0.2404,49.5681,g
0.0868,2.3981,g
0.3127,54.28,g
0.2401,0.0086,g
0.2773,66.6152,g
0.1037,7.486,g
0.2597,9.4498,g
0.0678,2.043,g
0.2614,89.7187,g
0.2242,5.526,g
0.2151,24.9607,g
0.2688,19.258,g
0.1909,11.018,g
0.1246,0.7406,g
0.443,21.6348,g
0.2668,0.1665,g
0.481,66.481,g
0.3445,13.295,g
0.124,1.494,g
0.143,20.826,g
0.1468,8.811,g
0.3842,6.1543,g
0.3121,11.3951,g
0.3651,64.0684,g
0.4196,47.7751,g
0.0917,1.288,g
0.1188,8.6361,g
0.1785,1.0274,g
0.1462,2.1164,g
0.1692,4.542,g
0.181,0.274,g
0.2439,3.1439,g
0.3087,9.0379,g
0.2516,48.5785,g
0.3211,68.464,g
0.0831,5.822,g
0.3814,59.2402,g
0.4079,2.525,g
0.1653,4.3842,g
0.4601,32.816,g
0.1602,4.374,g
0.1418,15.532,g
0.4005,2.0198,g
0.0552,1.051,g
0.096,1.2138,g
0.1616,4.437,g
0.0827,0.343,g
0.4687,41.1662,g
0.1454,11.7482,g
0.2459,44.407,g
0.1459,1.203,g
0.1623,2.188,g
0.1862,48.259,g
0.2514,20.646,g
0.2911,15.634,g
0.1152,6.8605,g
0.2491,16.309,g
0.1055,0.6755,g
0.1246,22.426,g
0.285,8.622,g
0.1194,9.087,g
0.2466,31.567,g
0.0856,1.412,g
0.3136,33.6702,g
0.209,2.9606,g
0.3686,14.836,g
0.1338,2.9371,g
0.1794,8.06,g
0.1576,2.619,g
0.1167,30.43,g
0.1195,1.321,g
0.1256,0.966,g
0.1898,3.375,g
0.0947,0.0974,g
0.2504,18.82,g
0.3657,66.1205,g
0.1837,20.818,g
0.226,15.053,g
0.1723,5.955,g
0.2882,0.352,g
0.16,2.7439,g
0.2303,54.485,g
0.1078,0.501,g
0.0858,4.067,g
0.2188,17.4491,g
0.3373,86.3532,g
0.4618,67.9698,g
0.2006,6.6964,g
0.1238,0.77,g
0.1841,9.1652,g
0.2588,11.6582,g
0.2799,26.8207,g
0.171,6.165,g
0.326,49.1001,g
0.1102,0.052,g
0.1795,13.511,g
0.2873,46.959,g
0.1611,16.54,g
0.1462,40.0088,g
0.3676,52.427,g
0.0411,1.102,g
0.2277,10.225,g
0.2461,36.8299,g
0.1903,1.505,g
0.3488,76.5709,g
0.2429,29.43,g
0.13,0.552,g
0.1621,16.6337,g
0.0987,5.2124,g
0.1552,3.772,g
0.2039,10.666,g
0.3353,13.93,g
0.2149,0.7768,g
0.2166,7.4814,g
0.197,26.329,g
0.0805,0.431,g
0.1692,1.2306,g
0.3051,24.205,g
0.3032,81.6908,g
0.1115,2.8165,g
0.1581,0.436,g
0.3428,0.708,g
0.274,3.197,g
0.3492,62.5869,g
0.1117,1.534,g
0.0914,5.4461,g
0.0566,44.546,g
0.3,47.5368,g
0.2368,72.7366,g
0.0674,1.5881,g
0.0902,3.2298,g
0.1015,1.141,g
0.1935,3.265,g
0.1883,4.706,g
0.1111,2.973,g
0.2683,1.701,g
0.3344,51.7326,g
0.1692,15.597,g
0.2172,12.504,g
0.1272,10.873,g
0.1086,2.622,g
0.1697,10.529,g
0.0434,1.078,g
0.3152,4.725,g
0.0906,9.66,g
0.0583,3.0108,g
0.3257,15.802,g
0.1258,5.4268,g
0.2591,7.247,g
0.3525,83.4683,g
0.1978,12.4385,g
0.0944,5.406,g
0.0775,1.9438,g
0.2132,1.107,g
0.0809,4.9318,g
0.2304,20.8407,g
0.1096,5.892,g
0.1649,0.0821,g
0.2014,4.4572,g
0.3358,10.0186,g
0.237,11.5045,g
0.1245,1.6337,g
0.1836,8.402,g
0.2964,15.7002,g
0.1452,2.85,g
0.2437,8.536,g
0.1097,3.8218,g
0.2419,10.1725,g
0.4636,12.001,g
0.1618,5.057,g
0.1782,6.499,g
0.2059,1.7371,g
0.1584,4.199,g
0.2439,21.5562,g
0.2355,4.1823,g
0.1117,5.35,g
0.3528,88.4375,g
0.0939,2.451,g
0.2072,40.4341,g
0.1488,4.758,g
0.1143,4.141,g
0.3251,4.267,g
0.4986,0.708,g
0.1009,1.7722,g
0.1201,5.647,g
0.1626,3.628,g
0.1241,27.068,g
0.4135,47.741,g
0.3796,66.889,g
0.3543,34.8091,g
0.3002,86.0763,g
0.1051,9.9644,g
0.1872,32.599,g
0.1355,17.3988,g
0.1664,4.862,g
0.1281,2.232,g
0.2171,7.078,g
0.1404,11.1311,g
0.1245,21.887,g
0.1342,1.7908,g
0.2078,4.7215,g
0.297,37.6063,g
0.2616,1.251,g
0.2225,24.6377,g
0.2593,6.3297,g
0.3121,81.6802,g
0.1785,8.8024,g
0.2295,5.836,g
0.1827,7.4414,g
0.2309,7.4925,g
0.1089,1.851,g
0.4385,63.541,g
0.0808,4.5497,g
0.0874,0.2581,g
0.2137,8.2019,g
0.2447,37.548,g
0.304,23.9107,g
0.3996,11.404,g
0.0856,6.809,g
0.1529,15.2609,g
0.1167,7.652,g
0.1207,8.3626,g
0.3073,88.905,g
0.2416,65.808,g
0.1641,14.662,g
0.2324,5.5254,g
0.1738,0.3113,g
0.4212,10.318,g
0.1646,5.055,g
0.2172,5.3282,g
0.3052,41.8543,g
0.3343,28.516,g
0.1536,8.7641,g
0.1077,9.209,g
0.064,1.9921,g
0.2117,5.9657,g
0.1452,4.3698,g
0.1124,0.9411,g
0.3071,28.38,g
0.2269,40.137,g
0.2133,3.386,g
0.0374,1.8848,g
0.0657,0.0857,g
0.1998,2.265,g
0.3153,0.3141,g
0.1542,8.618,g
0.1637,25.431,g
0.2507,78.7388,g
0.1215,8.626,g
0.3449,11.386,g
0.286,8.542,g
0.0719,6.526,g
0.0333,1.404,g
0.1525,31.498,g
0.4431,25.035,g
0.1395,0.6385,g
0.467,25.1342,g
0.2248,0.638,g
0.2121,3.097,g
0.2438,34.3833,g
0.3559,45.6611,g
0.1057,7.475,g
0.4477,2.182,g
0.2169,11.875,g
0.1137,1.607,g
0.4353,7.361,g
0.2195,7.8318,g
0.1124,9.1708,g
0.2624,24.5831,g
0.2685,14.2238,g
0.2225,9.469,g
0.1619,1.307,g
0.1197,2.939,g
0.3516,61.71,g
0.0933,8.1224,g
0.3536,7.432,g
0.1587,31.3209,g
0.1894,20.7574,g
0.1228,19.482,g
0.2111,2.511,g
0.058,2.312,g
0.0733,21.1032,g
0.2384,47.8428,g
0.1321,4.4376,g
0.1911,9.093,g
0.3211,26.126,g
0.2313,65.226,g
0.1306,57.0274,g
0.1396,49.689,g
0.3909,83.3102,g
0.0931,4.861,g
0.1996,80.5721,g
0.1268,9.9495,g
0.1252,10.385,g
0.1201,20.7994,g
0.3347,14.3269,g
0.3508,37.039,g
0.1456,13.848,g
0.1636,1.6997,g
0.2582,3.18,g
0.2894,9.2,g
0.05,7.946,g
0.1731,3.5171,g
0.1159,7.0849,g
0.2871,9.6233,g
0.3121,11.79,g
0.1297,6.648,g
0.2447,35.088,g
0.1569,1.751,g
0.2768,32.0528,g
0.2788,19.3207,g
0.2372,0.9038,g
0.1065,86.5709,g
0.4316,35.988,g
0.1341,6.12,g
0.2985,14.2929,g
0.3808,40.463,g
0.183,10.9128,g
0.0868,0.744,g
0.1945,7.629,g
0.1636,5.069,g
0.108,2.442,g
0.1224,0.239,g
0.1024,0.4645,g
0.1186,2.296,g
0.0573,0.667,g
0.3068,8.3828,g
0.2913,43.706,g
0.043,16.622,g
0.1707,19.8801,g
0.2256,18.353,g
0.4637,1.4971,g
0.2289,13.5464,g
0.2664,3.3657,g
0.123,19.3127,g
0.138,13.072,g
0.4216,28.2782,g
0.1719,30.1986,g
0.2418,10.7626,g
0.3905,4.058,g
0.1333,11.8623,g
0.2104,12.255,g
0.263,10.039,g
0.2367,24.413,g
0.306,4.5866,g
0.182,41.9658,g
0.1831,0.727,g
0.1268,22.951,g
0.2231,47.9304,g
0.4713,32.0404,g
0.4959,59.461,g
0.1671,5.545,g
0.4033,43.485,g
0.2205,7.8399,g
0.1741,88.1553,g
0.1523,9.8286,g
0.0767,66.0307,g
0.1314,1.471,g
0.228,11.566,g
0.4019,10.7959,g
0.2333,52.307,g
0.221,1.845,g
0.0586,1.6234,g
0.3957,13.872,g
0.0704,3.343,g
0.1114,6.3431,g
0.1069,3.197,g
0.3549,67.376,g
0.0728,0.6204,g
0.1922,19.1984,g
0.1951,18.8968,g
0.0291,6.803,g
0.0725,1.7505,g
0.1133,69.097,g
0.0966,9.038,g
0.1662,2.03,g
0.0651,4.4435,g
0.316,20.288,g
0.2048,7.387,g
0.068,0.813,g
0.2509,15.933,g
0.1042,16.6925,g
0.3121,17.3342,g
0.1429,9.546,g
0.2286,65.202,g
0.0784,13.107,g
0.1663,3.3,g
0.2982,82.0505,g
0.1121,6.121,g
0.2939,36.457,g
0.1539,61.5552,g
0.2063,16.6113,g
0.3827,59.1671,g
0.3437,4.1031,g
0.1461,2.183,g
0.1478,1.492,g
0.1356,3.6208,g
0.2506,7.9853,g
0.3979,39.403,g
0.1132,2.76,g
0.1849,0.217,g
0.0998,9.836,g
0.3769,88.4189,g
0.3442,65.595,g
0.2821,77.509,g
0.0898,4.142,g
0.3013,15.6776,g
0.285,6.311,g
0.1262,8.035,g
0.3442,42.0438,g
0.2537,7.3695,g
0.3489,44.9555,g
0.2404,19.892,g
0.2848,46.72,g
0.1326,18.879,g
0.13,3.27,g
0.0955,2.903,g
0.1471,0.783,g
0.2425,17.612,g
0.1456,26.9856,g
0.1835,7.8286,g
0.1347,1.346,g
0.1438,4.262,g
0.141,4.216,g
0.3799,10.78,g
0.2318,19.0791,g
0.2286,9.152,g
0.2316,5.3899,g
0.085,1.185,g
0.3323,12.616,g
0.171,37.3138,g
0.1577,4.313,g
0.1562,3.952,g
0.3344,20.293,g
0.2235,6.255,g
0.2481,24.9145,g
0.1155,2.555,g
0.2427,20.244,g
0.3322,20.77,g
0.0736,1.525,g
0.1558,0.8828,g
0.0711,4.8249,g
0.2348,3.625,g
0.1339,4.1101,g
0.2262,48.6381,g
0.314,28.549,g
0.1014,4.428,g
0.4983,17.005,g
0.1928,20.162,g
0.3428,21.6007,g
0.3502,50.0643,g
0.1531,6.7334,g
0.2045,3.7435,g
0.1224,2.954,g
0.1969,11.365,g
0.432,15.92,g
0.1067,1.116,g
0.1416,5.16,g
0.1831,5.076,g
0.0683,3.312,g
0.084,18.3709,g
0.0908,0.964,g
0.2289,16.456,g
0.2855,12.6618,g
0.2094,74.502,g
0.2471,3.7956,g
0.2943,67.2734,g
0.2613,16.42,g
0.1238,3.306,g
0.1913,7.875,g
0.3121,14.4397,g
0.2725,31.234,g
0.3675,31.686,g
0.1036,6.0417,g
0.2289,27.1409,g
0.1469,81.7102,g
0.2977,37.3241,g
0.0999,4.765,g
0.2356,13.937,g
0.1527,13.7183,g
0.15,19.885,g
0.2632,7.46,g
0.1361,3.906,g
0.189,10.21,g
0.1597,8.19,g
0.1013,1.577,g
0.3176,78.726,g
0.4014,9.01,g
0.2574,82.0557,g
0.2196,8.473,g
0.1222,1.385,g
0.1916,5.1365,g
0.286,26.935,g
0.1038,10.152,g
0.2602,64.95,g
0.1099,0.442,g
0.0764,3.6433,g
0.3731,39.7307,g
0.1249,2.068,g
0.2339,64.397,g
0.1427,34.7446,g
0.4118,5.316,g
0.3139,34.432,g
0.0478,3.045,g
0.1207,2.106,g
0.2332,52.2065,g
0.0896,3.237,g
0.1662,28.4823,g
0.0891,4.054,g
0.2124,38.236,g
0.3796,6.917,g
0.1494,7.615,g
0.1224,4.158,g
0.1718,2.0775,g
0.3595,37.1275,g
0.2345,14.76,g
0.1783,3.7162,g
0.1438,2.584,g
0.474,45.2279,g
0.4276,22.004,g
0.224,37.141,g
0.0635,4.737,g
0.1968,5.475,g
0.2476,23.1046,g
0.1344,24.017,g
0.207,11.235,g
0.1512,7.7662,g
0.1837,30.5133,g
0.0953,3.6,g
0.1805,7.2636,g
0.1634,0.8604,g
0.4191,7.8457,g
0.1777,0.5105,g
0.3543,5.515,g
0.1764,2.089,g
0.1738,8.789,g
0.1566,2.144,g
0.149,10.25,g
0.2416,14.1671,g
0.1813,16.5441,g
0.0708,1.3782,g
0.1555,2.68,g
0.1194,0.302,g
0.0308,4.934,g
0.0918,0.305,g
0.246,4.1125,g
0.1164,6.252,g
0.4574,25.9332,g
0.1079,2.068,g
0.1767,0.8496,g
0.171,10.519,g
0.1953,23.761,g
0.1239,0.4688,g
0.2297,8.0075,g
0.1321,18.7851,g
0.3306,14.5078,g
0.1262,5.4681,g
0.2387,13.107,g
0.156,4.5394,g
0.2768,16.5835,g
0.0879,73.755,g
0.3141,0.788,g
0.2996,0.875,g
0.2325,13.2097,g
0.2519,8.295,g
0.2363,85.4134,g
0.1726,24.196,g
0.1654,0.2439,g
0.1395,10.7848,g
0.0513,5.0145,g
0.0855,7.4349,g
0.1592,3.155,g
0.2685,18.374,g
0.1763,17.5042,g
0.2031,8.688,g
0.2767,61.973,g
0.2473,21.6114,g
0.1414,2.7047,g
0.2737,63.3878,g
0.1338,10.7449,g
0.3509,0.7529,g
0.0602,3.44,g
0.2104,55.1338,g
0.2414,1.3098,g
0.1521,14.7783,g
0.2292,6.2738,g
0.1336,5.554,g
0.4203,29.312,g
0.082,33.757,g
0.231,13.0541,g
0.2173,5.723,g
0.1533,21.5,g
0.2043,1.8752,g
0.1013,1.5208,g
0.2932,58.2819,g
0.4107,8.393,g
0.1341,8.6997,g
0.1463,1.79,g
0.1339,25.7773,g
0.1239,13.747,g
0.0916,1.447,g
0.1056,10.6894,g
0.0887,3.438,g
0.1588,17.384,g
0.1246,4.73,g
0.1216,1.7669,g
0.1937,31.828,g
0.2344,6.5818,g
0.1808,8.7761,g
0.2192,13.4306,g
0.2105,36.3353,g
0.1464,8.5216,g
0.1551,0.3291,g
0.0898,2.3493,g
0.0881,1.569,g
0.3214,1.8023,g
0.2965,14.238,g
0.4358,86.3608,g
0.2985,1.618,g
0.0931,15.75,g
0.233,23.553,g
0.0848,2.83,g
0.2729,25.192,g
0.1647,15.876,g
0.1443,2.635,g
0.2345,44.78,g
0.2349,30.222,g
0.097,2.984,g
0.0703,1.676,g
0.1227,13.501,g
0.0684,65.912,g
0.1155,7.992,g
0.3342,26.26,g
0.0725,0.8128,g
0.1625,3.6374,g
0.3245,32.9097,g
0.0896,27.67,g
0.2306,9.1923,g
0.1419,26.16,g
0.0982,2.73,g
0.3156,15.8259,g
0.0946,3.952,g
0.0974,4.7435,g
0.119,12.3675,g
0.1332,4.049,g
0.4313,5.205,g
0.1819,17.8601,g
0.0612,3.266,g
0.1019,5.167,g
0.1356,62.537,g
0.4151,89.1927,g
0.3759,17.7354,g
0.1361,5.861,g
0.2045,0.8302,g
0.3582,16.3023,g
0.1771,0.5398,g
0.1593,5.3775,g
0.3993,28.6298,g
0.4469,80.7484,g
0.2762,40.779,g
0.1372,16.104,g
0.373,42.6266,g
0.1164,10.028,g
0.4021,80.3449,g
0.2272,49.667,g
0.15,3.026,g
0.0915,9.526,g
0.1811,35.1875,g
0.3846,43.5434,g
0.0477,1.034,g
0.1957,15.3725,g
0.3985,41.9953,g
0.1029,12.219,g
0.3068,28.9777,g
0.1663,2.021,g
0.2043,10.159,g
0.2442,27.5998,g
0.0787,28.3058,g
0.2911,32.589,g
0.3011,89.1761,g
0.2115,1.0866,g
0.0496,2.833,g
0.0778,2.411,g
0.0892,9.1402,g
0.2784,20.8422,g
0.2014,2.0627,g
0.1515,8.357,g
0.0977,6.0236,g
0.2092,25.312,g
0.2119,11.697,g
0.2602,32.861,g
0.3458,7.3793,g
0.1898,0.1315,g
0.1575,50.944,g
0.2794,8.9499,g
0.3549,47.57,g
0.3975,41.9756,g
0.2262,1.5901,g
0.196,26.3691,g
0.1558,3.9656,g
0.2685,15.4169,g
0.0512,0.846,g
0.1363,7.7249,g
0.1471,7.946,g
0.238,3.1526,g
0.1031,1.0959,g
0.219,25.428,g
0.2397,10.1005,g
0.3212,5.904,g
0.1645,4.5424,g
0.1766,30.825,g
0.4058,17.6342,g
0.1274,5.655,g
0.197,1.575,g
0.1692,0.5477,g
0.1096,3.3991,g
0.0876,0.656,g
0.171,13.822,g
0.2208,5.2526,g
0.2625,11.1156,g
0.1313,0.107,g
0.1589,12.006,g
0.1878,65.514,g
0.3019,0.075,g
0.1696,7.927,g
0.1323,7.9241,g
0.0856,0.8433,g
0.2452,20.917,g
0.1138,1.1476,g
0.228,0.562,g
0.124,7.244,g
0.1502,4.1807,g
0.444,20.859,g
0.1227,18.2893,g
0.1639,43.0747,g
0.1254,7.206,g
0.3352,47.858,g
0.1609,0.465,g
0.0651,2.314,g
0.2662,1.5306,g
0.1202,3.777,g
0.1377,28.926,g
0.2788,30.92,g
0.1364,84.7342,g
0.0889,2.163,g
0.1697,11.3396,g
0.1103,0.4193,g
0.3995,25.658,g
0.2146,48.4993,g
0.4131,60.835,g
0.2101,19.0188,g
0.1011,2.9782,g
0.2029,49.979,g
0.3513,42.836,g
0.182,6.0268,g
0.1412,10.575,g
0.3783,71.697,g
0.2271,40.964,g
0.0989,1.3333,g
0.1314,1.5672,g
0.0603,0.4882,g
0.3425,88.2038,g
0.2377,22.037,g
0.3376,7.7895,g
0.184,22.696,g
0.3494,26.03,g
0.1301,34.613,g
0.0947,4.229,g
0.1375,7.9233,g
0.1163,4.3552,g
0.0421,6.1992,g
0.0931,1.9109,g
0.2169,26.398,g
0.1823,16.181,g
0.1879,9.3268,g
0.2071,18.547,g
0.3079,21.192,g
0.3596,12.8604,g
0.3162,23.2813,g
0.1481,0.094,g
0.3132,70.525,g
0.0873,1.128,g
0.2891,25.752,g
0.1586,2.0092,g
0.1718,3.595,g
0.1572,8.4288,g
0.1156,6.987,g
0.2746,0.8093,g
0.177,0.812,g
0.4385,57.4463,g
0.0613,0.509,g
0.3087,20.3915,g
0.1596,12.6816,g
0.1649,37.525,g
0.2004,4.3666,g
0.3649,34.677,g
0.2017,12.3055,g
0.1048,0.141,g
0.2057,11.7646,g
0.1216,4.1472,g
0.2069,4.5729,g
0.0822,6.9956,g
0.1864,10.519,g
0.2697,85.9912,g
0.1555,5.2825,g
0.1545,5.6814,g
0.1755,27.768,g
0.201,9.986,g
0.2357,6.411,g
0.2042,10.832,g
0.433,60.3918,g
0.3112,2.992,g
0.2308,11.201,g
0.4325,9.2887,g
0.1335,1.49,g
0.3981,72.273,g
0.186,13.7154,g
0.092,1.975,g
0.3955,35.8442,g
0.109,0.343,g
0.3159,31.498,g
0.1564,4.009,g
0.1288,1.5398,g
0.1041,6.2553,g
0.1916,8.007,g
0.3532,53.587,g
0.3221,6.7579,g
0.2622,3.426,g
0.2509,3.0779,g
0.1707,14.16,g
0.1115,1.1324,g
0.2267,72.2425,g
0.0624,11.692,g
0.2493,19.0658,g
0.0831,2.385,g
0.1821,15.7771,g
0.2372,9.906,g
0.1627,7.5196,g
0.2244,2.826,g
0.1588,32.497,g
0.3936,11.997,g
0.1748,1.76,g
0.2036,2.867,g
0.4121,15.5879,g
0.1793,27.835,g
0.4677,72.4904,g
0.285,2.8978,g
0.3377,11.3678,g
0.2351,1.553,g
0.1018,2.0296,g
0.3593,2.4381,g
0.2569,20.8552,g
0.1949,23.7489,g
0.1278,6.997,g
0.4129,59.383,g
0.354,44.277,g
0.3763,20.2043,g
0.417,81.2154,g
0.3239,42.9788,g
0.2699,16.129,g
0.4591,22.9044,g
0.2485,4.9965,g
0.1291,18.5411,g
0.1129,18.364,g
0.2185,46.859,g
0.0862,7.4614,g
0.3427,3.9731,g
0.1887,18.005,g
0.4046,79.211,g
0.1924,1.367,g
0.3314,18.5125,g
0.0743,9.668,g
0.2877,0.9412,g
0.0782,6.198,g
0.1213,3.4,g
0.3298,6.6462,g
0.3274,4.167,g
0.2194,19.6912,g
0.3651,62.8383,g
0.2484,3.4856,g
0.0823,6.7129,g
0.3194,49.5821,g
0.3666,75.493,g
0.2565,87.5655,g
0.2052,69.8177,g
0.1977,53.2181,g
0.4406,24.6142,g
0.1129,0.8763,g
0.0859,5.6722,g
0.1917,40.5095,g
0.1764,6.021,g
0.0665,0.689,g
0.2924,16.2545,g
0.3797,70.5589,g
0.0532,1.464,g
0.159,77.094,g
0.1819,6.166,g
0.0619,1.627,g
0.2703,3.264,g
0.0954,17.011,g
0.3833,73.055,g
0.3559,9.432,g
0.0827,2.7181,g
0.1357,13.131,g
0.1,12.267,g
0.2779,2.0137,g
0.1096,4.0619,g
0.4243,77.7643,g
0.0724,64.0988,g
0.1583,39.2593,g
0.1524,2.507,g
0.1233,4.253,g
0.1337,4.158,g
0.0345,3.726,g
0.2227,40.61,g
0.2325,34.0048,g
0.0739,0.147,g
0.2309,64.324,g
0.2171,25.087,g
0.1301,5.42,g
0.4561,82.9943,g
0.1388,5.185,g
0.1407,8.831,g
0.1153,19.198,g
0.304,7.755,g
0.2464,32.725,g
0.2155,66.0281,g
0.368,14.933,g
0.1449,8.9132,g
0.184,18.8214,g
0.1014,2.2166,g
0.2127,24.821,g
0.2173,1.57,g
0.1549,4.6486,g
0.1494,34.427,g
0.309,37.168,g
0.1515,19.5579,g
0.1617,6.9394,g
0.1364,16.6887,g
0.1716,1.981,g
0.2462,34.356,g
0.2328,9.4083,g
0.247,53.4984,g
0.148,2.3446,g
0.1654,8.8233,g
0.1263,11.901,g
0.177,2.6291,g
0.1266,9.699,g
0.1119,13.1301,g
0.3205,53.7383,g
0.5168,72.219,g
0.2662,32.0104,g
0.2294,16.4371,g
0.1906,0.8432,g
0.1481,26.5738,g
0.299,5.4222,g
0.0983,4.1261,g
0.1829,14.579,g
0.2383,28.7626,g
0.1637,8.7244,g
0.2141,2.954,g
0.2385,1.121,g
0.1918,16.6,g
0.282,2.0323,g
0.3521,74.9943,g
0.1711,0.618,g
0.1185,3.956,g
0.0643,8.2437,g
0.0588,4.1285,g
0.1546,2.765,g
0.2096,66.669,g
0.3997,1.8198,g
0.0706,1.2669,g
0.368,70.5228,g
0.4789,32.917,g
0.2543,2.6055,g
0.188,20.2701,g
0.215,5.2595,g
0.4984,88.5222,g
0.3025,2.609,g
0.4353,63.3618,g
0.1577,28.551,g
0.1609,17.3124,g
0.1475,12.089,g
0.1776,3.75,g
0.1557,6.93,g
0.2212,10.678,g
0.3319,52.2402,g
0.2118,0.2947,g
0.3795,66.059,g
0.2141,0.035,g
0.0502,2.7956,g
0.2351,2.642,g
