@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
37.7155,18.0399,-5.7364,24.5831,g
23.914,-8.2598,11.5109,39.9594,g
50.6386,35.5206,11.6248,14.5598,g
42.9078,-15.4471,22.7213,13.9853,g
36.7509,29.204,-16.7172,39.6251,g
20.2899,-6.0144,5.3061,0.159,g
27.7759,-18.0175,-12.2312,37.8646,g
23.7726,14.2532,-12.5744,47.735,g
86.8639,30.8593,2.0393,2.0243,g
36.6127,-34.1768,-8.3285,2.269,g
79.5783,46.6966,-16.1247,0.6007,g
44.7735,39.2384,19.1623,5.092,g
23.8461,17.3244,8.6546,2.288,g
41.5538,-23.5217,-7.5761,7.58,g
24.5581,12.6949,8.5211,26.996,g
19.9009,13.102,-4.9082,70.729,g
31.3143,14.7875,12.6812,1.6985,g
28.6908,18.5184,7.5662,39.0498,g
12.9245,7.6024,8.4475,24.6142,g
46.8561,16.4572,-5.7254,1.1127,g
18.621,5.3309,-5.7644,26.1461,g
27.0815,-19.9146,-10.5905,30.1103,g
77.0039,65.7816,-35.822,0.3649,g
36.8391,26.0942,2.2219,32.9639,g
25.4589,-13.0703,-12.8604,14.963,g
17.8722,18.2394,-8.558,48.694,g
29.1545,22.4989,15.0365,23.197,g
21.8344,-0.1704,6.6103,35.4993,g
28.643,-6.3293,7.6653,9.43,g
35.7062,-25.7479,7.0429,1.2543,g
45.1692,28.1679,10.2546,9.293,g
90.9146,60.9262,-17.9418,7.4612,g
20.7334,-11.7531,5.9262,0.208,g
29.9867,24.9784,5.2365,2.593,g
22.3151,-6.4074,0,48.9671,g
82.5121,71.9971,30.0261,2.123,g
21.3128,14.61,9.5627,7.096,g
59.1921,31.4371,-19.3714,4.605,g
59.3471,45.5091,14.8584,1.29,g
38.1089,-29.3931,13.3864,13.741,g
38.5211,27.6471,5.3609,2.0933,g
40.8309,-17.5628,9.6436,0.573,g
105.104,89.7419,29.405,0.3837,g
20.8102,-8.6124,4.952,5.8095,g
66.5662,40.3408,20.895,0.4,g
12.9823,-5.9379,-11.3726,66.0433,g
83.9539,74.3635,15.8461,5.285,g
59.7337,54.5868,-14.0979,5.094,g
22.0656,-16.3465,-0.5974,48.996,g
23.2898,17.9877,9.4745,11.726,g
18.3843,-10.6956,-10.7463,62.5869,g
56.2418,39.648,10.7621,1.574,g
87.9125,59.5604,14.1694,2.628,g
30.3428,10.3652,-6.7473,42.6194,g
94.7591,57.7795,-11.8856,6.005,g
13.0702,3.4386,11.8166,80.3533,g
104.392,72.151,22.965,1.7384,g
26.5881,-22.3864,10.8468,14.237,g
84.1404,63.8125,20.6113,4.124,g
15.4479,4.528,3.4228,5.4134,g
24.1415,-16.0301,12.6463,13.846,g
24.9808,-19.6914,8.0873,36.639,g
39.0288,-21.449,-6.7169,13.5464,g
22.0271,10.3097,-7.1018,7.383,g
119.161,-88.761,-20.7646,3.634,g
35.0228,26.7229,-7.5563,0.7701,g
60.8649,23.8006,10.5276,4.081,g
56.3973,17.7046,-16.6821,12.2671,g
48.908,37.9526,13.6168,2.5147,g
42.2236,33.2289,-12.7014,4.262,g
89.0326,40.5458,-14.3732,1.1214,g
61.7314,48.3881,-18.0683,3.735,g
22.9757,19.6848,-15.0231,16.534,g
33.954,-29.0379,-19.275,1.9921,g
32.2223,27.6869,-7.2758,24.56,g
33.0473,21.0689,16.3566,9.5992,g
39.4622,29.3952,3.4627,14.006,g
26.619,14.407,10.3654,8.3473,g
28.2476,-7.3477,14.4123,9.5917,g
92.6832,69.8179,-39.9739,4.663,g
29.7627,20.2408,14.5303,0.951,g
47.6672,41.3074,-10.1776,9.11,g
21.9224,9.5162,4.1968,63.492,g
45.1593,32.0425,-9.5531,2.219,g
32.2758,29.3381,-17.9981,12.3195,g
44.218,-19.0475,17.5626,18.537,g
52.4255,-34.7742,-17.7455,13.671,g
45.9104,-22.0213,-14.1643,7.206,g
21.9771,10.5652,-6.658,42.9804,g
55.1999,39.6746,-8.2674,1.676,g
31.5256,21.022,-7.3445,10.2785,g
22.4294,-13.354,11.6916,9.239,g
30.0623,25.2643,-4.6608,32.1731,g
45.6353,-24.9697,-10.5769,6.005,g
46.2564,21.5971,-10.3703,6.5852,g
13.0542,5.4015,-10.6661,33.5722,g
21.9622,5.6346,-9.9394,70.525,g
28.7277,22.1614,14.7272,83.6227,g
16.2783,-2.6189,-7.9878,69.623,g
19.8242,-16.3832,-11.4396,49.456,g
18.7703,11.9557,-4.6444,50.86,g
76.6778,54.4859,20.7574,1.2118,g
30.6697,17.1893,-8.1886,23.142,g
39.5886,-9.7493,7.9138,14.1753,g
20.1174,16.2293,9.1758,20.1518,g
27.13,21.7103,15.9895,72.7366,g
28.7571,8.9526,-17.8463,51.789,g
45.6562,23.7771,17.9494,15.75,g
67.2332,62.9753,-17.3832,7.8252,g
43.027,14.6349,-10.9602,20.8227,g
107.858,67.5005,13.2157,0.0791,g
26.7323,20.7749,6.335,22.5005,g
29.2639,-13.8292,-18.8435,59.896,g
64.3699,41.7337,14.056,3.675,g
22.3486,17.912,8.1003,52.817,g
30.8885,-16.6435,-11.5359,54.9356,g
30.6055,21.5547,21.5769,7.5782,g
26.0981,-22.078,8.4573,9.518,g
26.6593,11.6823,1.5741,3.0264,g
20.7262,-9.4132,-5.5527,14.549,g
19.5635,-12.9348,7.2756,15,g
25.5694,-3.6903,9.3471,9.7343,g
13.0501,-2.7243,9.4369,86.767,g
85.7897,54.747,-17.4857,1.018,g
18.3365,7.2312,2.9184,25.8546,g
26.1827,-8.1313,-23.4816,14.6067,g
81.8705,71.1468,20.7158,0.227,g
92.3969,-15.8949,-20.5296,2.9756,g
16.4015,-5.8041,4.592,34.9176,g
28.5828,-16.2065,-3.6791,3.05,g
34.1703,11.1765,19.1688,10.493,g
56.9447,45.8419,-3.2855,5.0681,g
35.4783,-20.377,-12.5216,60.676,g
20.4561,-4.2009,-7.8968,5.219,g
27.0104,-6.568,15.2294,11.766,g
30.1806,20.5384,-5.1373,11.423,g
61.9873,65.0219,-26.7645,3.783,g
32.8082,-12.0691,-10.0263,32.3945,g
18.9455,11.8739,2.9612,47.57,g
21.9503,17.6252,15.4778,18.12,g
41.671,36.2814,-6.557,5.7949,g
21.0379,13.6431,-10.4934,16.1552,g
36.2401,-21.0625,-9.714,79.392,g
58.4743,-36.8528,14.5579,4.336,g
69.4398,60.6361,-22.5188,11.29,g
29.9045,28.622,7.155,2.9967,g
19.2917,-8.6821,10.193,37.029,g
87.5064,48.4553,18.936,0.337,g
21.8583,12.7987,-10.6685,12.6028,g
76.6097,67.8896,15.3138,1.3794,g
36.833,-26.9328,11.2503,8.762,g
30.2844,24.8447,-7.1478,3.1825,g
61.9829,-41.8689,-14.6966,2.076,g
12.9881,-5.9007,7.8011,57.4381,g
19.8334,13.8988,-4.6716,39.5399,g
113.495,-42.9525,-15.129,2.729,g
65.2283,53.1101,13.1671,5.781,g
13.2431,-2.7128,11.7589,10.6605,g
20.686,10.6607,5.9074,18.8504,g
30.8216,15.4014,6.6259,28.6827,g
21.9405,14.7471,-10.6995,74.7121,g
58.8047,56.4516,26.5973,4.687,g
20.1645,9.4568,-5.4454,40.5831,g
13.1598,5.6563,-10.5963,34.5856,g
37.8835,-25.4924,-3.8536,6.518,g
18.5274,-8.2959,-3.9048,89.8113,g
26.5871,-12.448,8.9906,1.475,g
25.738,-11.6935,4.034,39.52,g
21.5732,9.6718,0,0.0002,g
31.7833,27.5985,10.6734,3.234,g
17.3028,9.5094,5.014,50.682,g
32.3656,25.3308,5.2685,43.291,g
40.9056,32.2895,19.0791,12.9253,g
78.2925,52.6223,-16.6503,0.925,g
68.792,54.8721,-15.9332,4.841,g
66.0313,48.162,-13.9845,3.082,g
43.072,29.089,5.78,0.7536,g
96.3809,101.507,18.58,2.072,g
12.9987,-4.4109,-7.2198,32.861,g
41.0165,32.1565,-11.8213,2.635,g
47.7753,18.9149,-8.0773,3.237,g
25.5788,-19.0968,12.6505,40.679,g
55.6736,17.7011,-7.3799,4.3032,g
27.4041,17.9254,10.4246,6.4733,g
29.7142,14.9118,-14.8931,67.617,g
25.7554,13.2388,-0.0001,0.0002,g
58.7871,-24.1587,-9.3986,6.782,g
33.4604,25.3417,11.0502,3.66,g
39.6329,-17.7292,15.9754,8.817,g
25.6227,-20.7348,11.9599,6.37,g
33.6189,-20.1952,-2.6969,11.7369,g
31.0015,16.1316,-8.967,8.767,g
17.5048,3.3504,5.654,5.9071,g
51.5731,40.4314,-17.4561,3.174,g
17.4908,-6.1257,-3.4056,68.7191,g
77.8986,60.3882,-25.3139,2.701,g
87.02,59.0806,8.3743,2.8508,g
53.0719,53.2193,-17.9499,8.118,g
34.105,23.8552,-5.2855,12.8796,g
30.8816,-23.4351,16.1253,27.0824,g
44.2587,-17.2116,-15.61,2.5856,g
60.4752,38.2324,21.0158,4.335,g
38.5196,-15.6858,7.071,15.629,g
67.5356,70.1802,-11.9984,2.531,g
58.3208,32.3796,14.3932,3.4996,g
41.7719,-15.436,-16.3009,23.56,g
35.8907,27.943,-15.2957,1.943,g
40.6884,21.5729,-6.7787,6.2944,g
55.2926,-11.6242,6.3705,4.5618,g
117.749,129.932,-17.914,2.582,g
19.9306,13.6196,-2.5967,28.38,g
20.0821,13.7231,-5.1582,34.358,g
18.636,10.6717,-5.4483,11.5884,g
23.6261,6.9804,7.1168,10.738,g
52.4604,10.8086,5.4112,8.145,g
19.6428,17.0838,8.1319,51.0691,g
13.438,5.148,11.787,43.042,g
39.9972,36.3041,10.3638,0.851,g
21.1907,-19.2387,-9.239,2.0243,g
32.0586,-17.7455,-11.3244,12.1807,g
78.5963,67.1823,5.6572,2.858,g
37.5814,27.0547,-8.2296,5.933,g
36.0738,26.4191,8.9849,25.8637,g
29.4389,21.5026,-12.4804,17.977,g
31.2945,-16.7027,-9.9743,1.646,g
12.8589,4.3276,-11.6815,28.704,g
22.2351,8.9282,9.092,0.427,g
45.6761,39.707,17.2252,9.1708,g
12.8427,8.5891,6.9418,82.4198,g
68.8179,-34.3792,18.0536,3.446,g
39.7343,-17.3502,-2.7189,20.0424,g
21.2679,-12.4669,6.3003,86.497,g
77.0216,45.2733,13.7054,1.666,g
21.6674,-14.8866,-6.4934,4.344,g
31.5473,-21.8471,11.3766,10.6245,g
57.2369,21.4126,-9.0285,1.776,g
22.3633,-9.48,11.8309,1.9194,g
29.7859,-24.7732,14.1359,16.9344,g
94.2048,-64.4438,-13.7153,2.8858,g
22.999,-13.5328,5.6413,11.3007,g
77.3579,51.3282,-12.7658,6.171,g
82.2565,58.4574,-14.0413,18.458,g
48.1845,40.9115,-16.5255,13.072,g
26.456,11.092,12.225,27.768,g
32.8822,-29.1678,9.2132,8.007,g
28.8306,13.5748,-8.8946,9.2923,g
27.065,23.5302,11.3003,0.141,g
26.3197,-21.5587,-15.0053,30.5803,g
63.3708,66.7165,-12.1851,7.406,g
37.7007,15.4035,13.2288,12.8359,g
41.9782,25.3913,19.0259,20.5966,g
33.2471,-18.4061,-20.2925,87.3749,g
29.844,-13.1345,2.8983,29.43,g
48.1866,3.5532,8.285,3.684,g
26.8902,22.7451,8.6482,71.498,g
42.6144,41.5894,4.334,17.82,g
50.9972,30.9557,10.2588,1.139,g
23.945,-15.0307,-12.5678,7.211,g
27.8634,21.3019,-8.251,10.3051,g
21.7295,7.9737,8.2894,46.5411,g
43.1787,34.1506,-12.3755,15.4188,g
36.3397,-19.0536,-6.8707,5.053,g
40.9888,22.853,9.4005,0.5826,g
49.8521,39.3622,-8.6905,6.0457,g
41.375,27.2196,-3.137,1.0421,g
13.1627,6.9816,10.451,68.7784,g
20.8299,8.4718,-2.2807,2.799,g
19.7969,9.1781,-5.0206,77.4,g
24.0413,-6.0435,8.2524,87.1172,g
37.6898,25.3352,9.673,1.57,g
34.611,17.9349,12.8638,0.9038,g
79.1009,64.4991,-9.1456,3.0091,g
69.4757,-55.8526,26.8952,16.152,g
23.7769,7.4345,5.6913,43.362,g
59.4784,-35.1098,-5.2625,3.525,g
19.0166,-6.1335,-3.6276,68.8859,g
32.5359,-24.1938,-6.4223,26.551,g
12.893,5.9163,-11.5187,78.5401,g
39.2972,-23.715,-8.0415,6.5895,g
87.425,65.1788,13.6436,1.909,g
20.3131,-6.377,-3.9695,37.287,g
84.808,54.9588,-25.7646,1.9931,g
55.6614,45.8857,-9.7536,6.2916,g
13.0934,3.9047,-10.0662,74.741,g
38.3263,31.1771,-9.6101,3.858,g
55.0058,54.7244,14.2766,0.817,g
33.0776,-23.3928,-7.7522,29.307,g
39.3749,-33.789,-10.6166,3.97,g
44.9551,-35.4151,-11.3157,18.5166,g
13.2617,2.4666,-11.8517,68.604,g
61.2374,22.8039,15.3115,3.501,g
79.0025,78.3237,-9.0052,2.411,g
50.149,22.8889,-15.2925,5.0824,g
30.5239,-22.8556,-13.7011,29.3578,g
24.1086,19.9198,-6.2099,59.461,g
22.2724,5,0.0001,46.1424,g
91.7353,70.9864,31.5188,2.8204,g
38.609,-29.9227,16.786,10.9353,g
12.6327,11.4815,0,80.4713,g
31.6768,15.8089,10.6832,0.1453,g
35.7536,-23.523,11.7761,0.226,g
24.15,20.4622,6.5977,14.386,g
35.3773,16.8164,8.8632,0.2798,g
18.6383,-10.551,-7.3328,36.155,g
30.4685,-17.1426,-11.3139,21.0153,g
37.3119,24.4252,5.2623,2.7907,g
40.8246,-6.9606,10.1302,9.868,g
21.6757,-10.5968,2.1647,42.3811,g
32.058,-19.4076,7.0386,2.625,g
13.0246,5.8998,10.2185,81.1239,g
31.4417,21.7099,10.6866,27.914,g
57.3271,37.4815,-7.1838,5.926,g
66.8036,66.1333,10.4774,16.085,g
29.549,19.8095,-8.8034,0.9098,g
18.649,5.0991,2.8894,43.5269,g
134.005,-55.4024,13.4662,8.5734,g
40.6834,32.8445,-11.8089,18.706,g
20.3418,-6.987,5.1613,11.572,g
58.3631,-7.6113,11.7364,4.366,g
29.3319,-13.8549,-8.6811,28.4935,g
23.3323,-17.7871,-6.3086,37.4068,g
34.8614,18.1677,9.0215,5.772,g
45.2271,-27.1633,-8.8057,10.09,g
17.7349,-8.9601,-4.4413,88.7458,g
21.8064,10.374,6.5916,18.095,g
105.217,98.4422,73.1276,2.1215,g
24.7808,25.049,-10.7515,10.7326,g
38.4073,-25.369,-17.1513,11.4565,g
23.3631,18.8817,8.5463,3.5191,g
81.7059,62.872,-19.1166,3.953,g
40.9342,6.951,9.812,0.394,g
50.026,-18.9508,12.0203,9.4937,g
28.6367,16.8384,-15.9181,2.3458,g
30.4274,-7.8397,-10.954,32.497,g
30.4324,27.7034,-6.6348,6.71,g
33.3534,-19.5737,-8.9308,12.8374,g
40.6004,14.4912,15.2488,13.3149,g
39.5334,35.8567,-11.5271,4.914,g
36.3065,33.949,5.9467,5.471,g
81.4054,70.7019,-16.5938,2.384,g
24.6782,-17.6851,-10.7617,74.264,g
113.586,88.906,22.17,0.347,g
27.7556,5.9987,9.6247,12.166,g
72.6769,65.5995,17.2813,3.096,g
27.9253,16.816,5.0845,11.507,g
64.587,50.7011,-22.1067,1.926,g
19.6403,-14.0385,-11.1424,4.0536,g
23.8212,5.301,2.9346,6.088,g
23.6426,-12.9376,0,0,g
31.1549,22.0389,-9.3737,1.5067,g
55.6335,51.8675,-14.811,10.4907,g
20.5568,-10.1016,8.1554,39.2421,g
22.0863,11.7315,-6.2404,7.9672,g
18.7188,7.4645,-2.728,76.831,g
22.3927,-8.7231,-5.8519,16.826,g
18.9259,-12.5044,11.6818,24.0856,g
33.6044,-15.2684,-8.8839,9.802,g
39.2546,-28.0878,24.6286,86.2934,g
20.958,-14.0151,-7.4991,5.271,g
25.4825,-13.2584,-11.6033,2.5804,g
32.392,15.8798,6.632,7.136,g
27.327,-11.7875,2.8492,3.3457,g
81.6495,74.2127,-18.0978,8.6194,g
13.1375,-3.8238,-11.6055,30.754,g
18.4336,-5.8546,0.5699,52.881,g
19.1799,17.1594,8.2466,15.6268,g
17.3357,-9.4314,3.6979,22.2335,g
93.06,72.1375,-20.4546,0.558,g
95.7802,70.0037,-24.2292,8.2692,g
21.9086,18.7634,-13.2331,50.2519,g
25.1366,-12.2435,-14.2741,42.499,g
27.2607,12.6389,15.0341,10.741,g
18.0642,10.8837,5.7515,71.9141,g
81.4119,72.8704,-28.5965,0.256,g
71.8457,55.7707,13.0937,1.9065,g
272.063,203.863,-13.8784,62.3504,g
109.535,93.7827,30.6496,6.105,g
46.0188,31.5945,18.3064,14.916,g
81.2144,71.4551,13.9737,0.2799,g
22.8704,-18.0543,6.0286,2.8735,g
12.5342,10.0027,-8.0787,19.242,g
22.9069,0,-8.0481,63.754,g
12.7273,8.9228,9.5077,35.694,g
86.9693,73.376,8.8729,6.5938,g
78.8116,72.7752,-18.0107,2.442,g
21.3927,-8.2872,-3.1725,0.9412,g
83.8355,-30.3659,5.3509,4.6236,g
50.9098,30.1218,14.1587,7.0487,g
27.506,12.4763,-11.2782,3.3162,g
69.6265,67.5898,24.9519,8.256,g
37.7445,-21.0211,12.147,5.248,g
31.8025,-6.2242,-10.7083,9.822,g
32.6311,14.7668,-11.6975,14.8675,g
25.16,-18.1403,-4.0287,25.7405,g
38.2724,24.2217,10.6781,0.378,g
29.2209,-13.2483,-2.7864,3.625,g
55.3627,46.3336,-13.1659,10.6662,g
26.3733,14.4997,-15.148,9.37,g
26.0623,-9.9723,-4.5442,33.861,g
32.7059,13.1053,15.3472,40.3711,g
18.3682,-4.7146,-5.4332,63.084,g
52.1073,26.7463,11.2178,3.056,g
52.0331,38.3681,-11.3898,0.8496,g
18.633,10.4424,9.1146,32.005,g
76.1978,69.5422,-21.0407,5.1838,g
23.7486,13.3769,-6.3338,41.11,g
88.992,85.5811,-11.7295,5.627,g
28.1264,22.5345,16.6081,56.248,g
12.4914,-8.3772,10.7016,33.158,g
59.0112,45.5126,-17.2875,1.8811,g
77.6812,70.759,-11.0297,5.538,g
62.8276,51.1932,-17.7335,9.401,g
105.542,81.1,34.851,24.157,g
40.3064,-28.6773,7.8411,13.838,g
36.7759,29.8761,-13.3109,18.229,g
67.6806,56.1257,-13.7034,3.0146,g
18.7573,6.5901,5.7708,10.6572,g
69.7459,54.4568,-9.5143,7.459,g
36.6283,-7.1528,-6.7342,9.08,g
31.0653,-26.0578,-11.8097,58.3585,g
47.8645,32.1168,-8.9144,5.359,g
49.6601,-25.4435,8.9821,5.4509,g
22.939,-9.6642,-7.8812,47.847,g
36.0253,19.3256,1.7938,1.608,g
31.3875,-27.6233,2.6469,33.6933,g
32.9748,12.0755,10.5371,16.2389,g
38.5699,-34.9487,20.8026,4.443,g
30.0762,-10.6861,-8.597,44.017,g
84.6472,69.5781,21.6281,0.4746,g
91.9014,80.3934,-23.4441,2.1455,g
35.1185,-10.3173,9.6784,84.9057,g
83.1099,-40.7731,25.8337,1.9969,g
63.7096,41.5932,-9.4259,0.2853,g
56.5232,-48.5938,-5.6678,17.637,g
29.417,15.9058,-14.0365,88.4473,g
23.4823,-11.3361,1.2537,21.1996,g
19.2878,12.5531,7.6606,58.7634,g
33.7959,22.9081,-4.5372,27.8917,g
156.37,165.703,17.1324,15.657,g
28.2302,20.802,17.6662,7.4795,g
35.2793,25.9614,-11.2248,15.2584,g
53.0403,47.6989,11.2755,10.1148,g
38.5817,22.0848,12.3099,11.932,g
25.5536,-18.4292,15.2663,79.873,g
77.5343,94.0484,12.4317,1.892,g
82.9855,112.071,-17.9451,16.4022,g
41.9098,36.2718,10.2705,15.3551,g
43.5727,-28.4975,15.0518,11.1311,g
102.98,66.2168,25.2344,3.0301,g
29.4021,-26.2285,7.5898,11.165,g
28.1746,11.1219,7.5284,47.407,g
19.4671,17.5085,-8.6581,16.8715,g
24.7379,17.0102,10.1324,2.748,g
57.482,-41.8713,10.5286,4.9204,g
26.5035,16.5298,4.1781,24.301,g
60.8694,34.9642,-15.9724,0.5447,g
43.3537,-37.4404,10.3213,17.749,g
110.576,88.063,12.8325,0.3439,g
40.1473,15.3918,-13.4111,25.601,g
51.6133,50.0298,10.2579,7.748,g
63.5563,-39.3477,14.0222,4.7658,g
25.3507,19.0347,11.9599,31.836,g
76.354,65.2337,-14.1066,2.903,g
92.6944,32.2398,-28.6554,2.62,g
33.3412,17.4044,-11.1938,8.787,g
125.302,-78.8886,12.9198,1.663,g
91.401,42.7291,21.5217,0.809,g
94.6049,79.2618,18.4839,1.2109,g
19.3327,11.558,-6.2549,3.533,g
13.8125,-4.3213,11.6238,49.1374,g
18.3727,8.1905,16.7139,61.2797,g
21.942,-14.4329,9.6854,21.49,g
78.3373,-77.2964,-5.8706,7.9135,g
24.978,19.6654,-7.2048,52.3631,g
19.2775,-3.8873,4.3855,89.7033,g
12.4893,-7.4384,11.0248,88.4375,g
18.2796,6.7534,4.6502,0.0621,g
40.4803,-11.7925,5.9756,0.829,g
36.9855,8.6971,11.428,3.1203,g
68.9782,-35,-17.5899,10.051,g
44.2198,29.931,-21.1383,22.582,g
18.6873,-10.7944,9.7581,34.0054,g
27.433,20.8776,9.2076,2.1506,g
74.9258,64.5847,-7.3296,3.5,g
13.0557,5.2668,10.5095,74.1884,g
65.3585,72.9635,-14.1267,2.929,g
22.0915,15.4944,9.9261,54.994,g
49.4109,45.3496,-9.1185,16.5835,g
49.5794,-20.6619,8.9217,3.751,g
41.2042,33.551,7.0878,3.3282,g
26.7252,20.1132,5.066,82.9372,g
39.9566,24.2614,-9.5293,22.14,g
12.9524,-8.223,8.3802,25.3233,g
34.0197,-22.6261,4.0494,0.4852,g
30.567,19.1444,-20.7635,43.7885,g
18.3905,15.8702,11.6801,60.2553,g
57.0949,53.8595,40.8924,24.826,g
76.2706,72.7309,6.9765,7.539,g
65.9296,58.0618,11.9036,2.038,g
32.5517,-24.5179,-10.8125,15.486,g
25.7797,-11.75,12.3843,55.1534,g
58.1803,45.6919,-6.9839,0.625,g
60.7624,45.0332,10.6908,4.199,g
61.8679,51.2343,-7.7744,16.96,g
33.9295,20.1583,-8.8548,11.448,g
24.8503,6.1535,14.6788,5.528,g
31.0277,-18.3522,-4.3004,0.3403,g
26.5259,18.4977,-5.7757,28.938,g
78.7228,72.2015,8.0076,1.585,g
28.1635,-13.7842,-8.3405,17.1252,g
76.5398,47.8438,-11.0657,2.2453,g
13.5435,-5.0898,11.8049,18.6383,g
28.8217,24.6497,7.692,3.879,g
28.0883,-17.4113,-2.8594,27.549,g
38.3943,-36.0812,8.9031,20.47,g
24.5519,-18.0407,-7.4007,64.279,g
26.7579,17.6433,3.9521,15.5531,g
37.6554,-25.7961,-9.3821,49.195,g
31.0486,-17.047,9.7213,19.8899,g
63.0722,59.9254,6.2124,47.8428,g
30.7972,-20.6575,10.1798,0.8828,g
24.8069,-10.8912,-13.3818,6.1642,g
53.8685,36.8694,15.7186,32.443,g
64.1393,66.4638,10.3803,1.5789,g
22.9167,21.925,15.5626,42.6266,g
28.5827,8.1298,9.1307,24.825,g
22.7689,16.9109,-11.1947,38.404,g
33.9555,16.5913,12.929,10.032,g
71.3588,70.827,23.5493,1.576,g
56.8782,46.3001,-16.8457,8.474,g
34.1596,20.2235,14.4097,0.035,g
34.7496,26.5456,9.1426,7.8384,g
12.6781,8.0692,-10.8045,49.7574,g
18.2056,-11.0854,-10.3121,13.294,g
51.9719,20.6102,-15.3705,11.9368,g
41.1297,23.5052,-9.8231,6.0359,g
68.01,60.1257,17.041,4.0577,g
41.7826,25.7764,6.237,1.328,g
40.3164,25.2477,-7.4747,5.5798,g
59.6587,48.7752,-12.4618,12.842,g
32.3432,30.9411,-16.2215,17.4491,g
12.9644,0.4805,-11.7862,5.011,g
89.8985,-46.1802,-14.3551,6.8413,g
47.8357,37.4746,-8.7009,0.468,g
43.999,-27.6812,17.9441,1.4941,g
80.0806,48.9749,19.6337,1.8161,g
28.44,-17.1027,-9.298,27.01,g
23.472,15.0366,15.1225,6.279,g
72.7691,60.4412,-18.9664,0.7859,g
26.6497,-23.3255,-10.756,11.7935,g
104.156,104.885,-13.9686,0.8358,g
95.6947,83.1004,-8.6471,0.2763,g
20.8053,14.0553,5.9449,19.327,g
81.1628,87.2852,-19.4008,1.577,g
40.1211,21.9521,-6.2214,7.61,g
19.9716,12.7309,10.9488,12.992,g
21.3922,-10.0457,11.3967,13.93,g
64.0218,38.5772,-11.7093,3.96,g
29.018,-11.7844,6.0372,9.1884,g
33.0532,18.3475,7.3028,9.549,g
48.6413,20.0806,14.8701,11.287,g
63.6902,46.3625,20.723,14.844,g
84.44,52.0089,7.6456,1.17,g
20.1503,12.3436,-10.2218,3.0331,g
84.0658,71.2746,2.2249,4.8249,g
80.934,47.6164,-13.5462,2.2905,g
34.6616,11.7518,-3.975,19.5139,g
66.2317,48.5886,14.4011,8.1299,g
19.7366,10.3719,-4.8598,24.7838,g
46.347,42.1347,-20.3238,7.5772,g
18.7017,-13.869,-3.7129,0.8576,g
25.1368,-13.8935,5.3045,19.017,g
32.482,-27.8162,15.9327,9.45,g
64.9888,59.4846,-10.2931,1.798,g
77.7137,66.8555,-21.8082,15.5424,g
37.4432,34.0512,4.5887,8.7569,g
33.352,18.9779,1.4586,9.695,g
57.1553,25.6631,19.9498,14.1288,g
55.4637,-15.671,11.4383,10.662,g
25.0221,-10.4215,9.639,82.9593,g
92.4417,50.1934,-16.6834,1.1676,g
34.1947,22.7293,16.2596,6.437,g
112.464,112.793,-10.9194,4.728,g
58.1856,-39.5546,-6.0247,9.3331,g
84.2741,73.8035,16.3734,3.7714,g
23.1808,20.809,14.0122,1.8065,g
102.179,107.617,11.06,3.2562,g
12.59,9.8556,7.9256,84.3099,g
64.3029,16.6768,-3.3641,7.8144,g
29.4437,20.6289,9.2319,20.244,g
34.912,-26.3934,9.5327,5.485,g
63.2291,47.6432,13.7839,0.8548,g
31.0746,-19.9559,8.2377,36.8443,g
28.7967,22.011,-8.2027,40.092,g
103.582,50.7284,5.567,2.3493,g
32.8483,30.8181,6.0211,4.565,g
41.5186,-23.6381,8.2813,6.997,g
80.7093,88.2266,-25.3392,30.763,g
36.1546,17.9313,5.3122,6.3767,g
12.7235,-9.413,-6.6502,78.9582,g
41.504,-31.0859,17.9862,12.8677,g
30.95,13.6651,-14.5638,20.873,g
91.7756,74.6589,26.8484,2.4654,g
45.0083,35.8661,17.2228,1.511,g
40.8148,7.8058,-16.1105,25.505,g
25.5998,20.2538,8.3724,62.509,g
77.8915,66.5833,-16.6057,2.1148,g
34.3446,28.1979,11.4743,13.5225,g
37.1289,25.8761,-11.9997,14.16,g
47.188,40.4066,-8.1927,18.8702,g
24.7323,19.575,6.9912,14.7714,g
70.1638,58.6011,-17.7328,8.3983,g
35.989,9.7044,11.5262,16.9615,g
44.8328,37.0115,-8.9649,6.682,g
25.6327,-17.6082,-15.5937,0.5897,g
65.6917,58.3127,16.1766,6.115,g
32.6861,16.0696,12.8525,12.576,g
41.694,31.7132,-9.5188,3.4088,g
61.7197,36.3251,-16.2664,1.32,g
74.1891,73.5357,-10.6017,7.5825,g
77.7307,49.1815,-22.2716,0.57,g
22.9349,18.2315,8.3815,47.1919,g
28.1929,-10.0999,-14.5031,16.099,g
19.7609,18.1561,11.3051,18.758,g
78.855,79.9185,-23.8454,6.0893,g
39.1028,34.5847,9.2904,5.148,g
41.1201,24.4557,-13.9225,84.7514,g
54.3712,30.403,-16.5557,1.8163,g
32.5654,-12.1459,-6.3803,6.423,g
31.2839,-22.0762,-8.2597,5.898,g
21.4278,-13.6566,6.3816,45.363,g
60.4451,60.1252,10.7123,2.967,g
28.5274,27.1228,4.9989,31.4456,g
18.1202,-15.6172,-3.5703,37.8225,g
16.6413,-3.2179,-7.6557,20.0897,g
