@relation magic

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
3.1178,0.1087,85.6221,7.6036,g
3.8899,0.0805,98.5182,3.689,g
3.0276,0.1159,72.593,21.984,g
2.905,0.2383,29.5295,5.0326,g
2.3918,0.2657,7.1654,37.143,g
2.5403,0.2349,-66.3533,3.4312,g
2.3608,0.3072,-8.6821,37.029,g
2.7222,0.1678,18.0988,6.0783,g
2.6821,0.3274,-15.8836,83.8778,g
2.317,0.2578,13.6434,22.684,g
2.5855,0.2325,-8.7272,39.3295,g
2.7543,0.1593,16.4588,9.046,g
2.2625,0.3415,19.508,26.9489,g
2.4786,0.3538,-18.7027,3.4541,g
2.7948,0.1997,29.9288,2.016,g
3.0326,0.1109,31.1649,6.807,g
3.3242,0.1676,-47.0178,8.252,g
3.1461,0.1004,99.862,0.221,g
3.1422,0.205,33.4102,1.4238,g
2.6133,0.2253,-18.1105,9.6339,g
2.9643,0.1493,-43.5782,5.369,g
2.4778,0.188,-24.0378,20.2701,g
2.3424,0.4568,-11.2916,9.668,g
2.2601,0.3544,16.4381,54.01,g
2.372,0.2314,-10.0999,16.099,g
2.3909,0.4004,7.3418,14.894,g
2.5244,0.1868,30.897,5.741,g
2.5905,0.1861,9.1125,7.357,g
3.1553,0.122,49.3437,5.881,g
2.8834,0.257,-25.9772,2.001,g
2.2999,0.2431,17.6719,73.163,g
4.0415,0.0509,97.2492,18.0251,g
2.4166,0.2816,-18.999,52.521,g
3.4625,0.0984,55.7707,1.9065,g
3.3432,0.1323,98.5072,8.624,g
2.5453,0.2806,-9.6642,47.847,g
2.5635,0.209,-16.7435,10.655,g
3.8598,0.0785,68.0356,1.0024,g
2.2833,0.4714,-13.5623,38.478,g
2.946,0.1353,-9.5078,2.4536,g
2.5315,0.2221,-52.6508,2.259,g
2.8785,0.1356,22.5909,13.5875,g
3.041,0.1706,16.486,15.814,g
2.9432,0.1088,60.8466,8.348,g
2.3883,0.3333,17.8506,12.744,g
2.9348,0.1191,42.2906,2.8825,g
3.04,0.1546,28.5688,14.3052,g
3.6683,0.0926,69.3393,2.714,g
2.2989,0.3291,5.0177,62.618,g
3.0658,0.1285,24.3646,29.984,g
3.1593,0.1452,-36.3161,2.85,g
2.8901,0.2041,13.3085,7.443,g
2.9225,0.1118,114.887,2.801,g
2.5159,0.2302,26.4262,7.0281,g
2.9408,0.2023,79.4725,8.1366,g
2.3522,0.3933,12.795,83.2347,g
3.7452,0.0918,-88.761,3.634,g
3.2788,0.0771,36.6586,9.528,g
3.5327,0.077,95.3544,3.2128,g
2.9754,0.1032,128.313,8.35,g
2.7821,0.1594,20.2131,6.5,g
3.5294,0.0832,63.7112,0.9791,g
3.991,0.0615,77.7161,2.82,g
3.0953,0.124,70.6312,1.494,g
2.1383,0.3818,6.6145,63.8866,g
2.5231,0.1364,-14.2822,3.008,g
2.5533,0.2056,15.9451,80.2307,g
2.7356,0.1406,34.1904,4.2607,g
3.5964,0.0728,69.355,0.6204,g
2.2601,0.2995,18.4806,23.2454,g
2.9526,0.1478,63.6913,15.231,g
2.4786,0.2342,-23.4458,23.678,g
2.4108,0.3282,-17.2015,20.0785,g
2.9327,0.2119,-26.439,8.849,g
3.269,0.0988,37.7841,23.8454,g
2.4241,0.6045,11.1805,5.787,g
2.4793,0.2272,20.5554,34.4001,g
2.4265,0.2491,20.0293,16.309,g
2.8395,0.1845,16.8269,8.4671,g
2.7404,0.2464,-62.4659,10.08,g
2.5004,0.1754,11.1578,40.433,g
2.752,0.1142,-25.515,21.9356,g
2.8546,0.1572,34.1704,13.2921,g
3.0249,0.0987,-25.6831,18.3581,g
2.0881,0.3796,-2.9654,77.453,g
2.616,0.2458,17.559,3.6204,g
2.1833,0.4361,-10.2954,8.855,g
3.3384,0.1961,81.6437,0.443,g
2.8537,0.1296,4.86,5.733,g
2.7745,0.2328,-14.5999,8.0786,g
3.3701,0.1064,51.3763,6.295,g
3.4361,0.2046,45.0492,1.267,g
3.3206,0.1738,50.88,1.1933,g
3.0609,0.1795,56.0712,6.339,g
2.5581,0.2863,-47.9288,7.944,g
3.6716,0.13,-64.4418,0.552,g
3.3344,0.0702,57.4395,6.285,g
2.6893,0.2117,-8.0462,64.813,g
2.2553,0.325,-18.7104,13.602,g
2.6395,0.2099,9.4247,28.9887,g
3.5542,0.1416,49.5699,0.984,g
2.7734,0.1963,-22.1246,5.54,g
2.3551,0.3642,-7.2472,65.013,g
3.5705,0.081,37.0731,15.8766,g
2.4479,0.287,26.9558,15.8624,g
3.2659,0.1141,34.2703,12.0685,g
2.9645,0.2111,18.9984,2.511,g
2.7271,0.2165,28.1979,13.5225,g
3.5912,0.0986,61.47,5.1993,g
3.1611,0.1832,28.5525,4.648,g
3.1364,0.0895,-23.5197,4.629,g
2.1569,0.4007,7.4683,14.6097,g
4.3656,0.0291,83.084,6.803,g
3.6469,0.0538,51.5286,3.2797,g
3.1614,0.1224,35.1691,4.158,g
2.3324,0.4116,85.8494,10.694,g
2.9722,0.1327,-25.1446,2.857,g
2.721,0.1797,20.5275,18.362,g
2.6618,0.1514,19.7658,20.2125,g
3.0067,0.1236,74.9496,2.2374,g
2.9848,0.13,52.0204,0.554,g
2.3139,0.4053,-14.9512,2.9483,g
2.73,0.2877,11.5826,1.1344,g
2.3096,0.3309,-20.9541,5.0985,g
2.3909,0.2744,-15.1212,37.7264,g
2.4166,0.2165,9.7047,52.4475,g
2.0952,0.4779,-6.2641,0.402,g
3.7042,0.0617,73.9395,3.5195,g
2.3646,0.2527,3.5963,0.1708,g
3.7829,0.0822,-47.0452,2.0661,g
2.3064,0.3086,-19.6914,36.639,g
2.5058,0.2793,12.7178,26.125,g
2.9612,0.1657,64.1715,0.9563,g
3.1838,0.1359,-3.1041,9.997,g
2.6048,0.2944,-17.1986,13.222,g
2.3865,0.2649,-14.3077,15.643,g
2.641,0.1771,-12.0771,18.645,g
2.2577,0.3785,-7.3865,29.0239,g
3.8609,0.0823,27.4946,0.087,g
2.7969,0.1636,14.4912,13.3149,g
3.8233,0.0785,57.9574,1.5906,g
2.6839,0.2764,10.6638,34.217,g
2.6493,0.2276,-18.7435,69.976,g
3.0527,0.0996,84.604,17.086,g
2.3064,0.4321,-4.8081,35.794,g
3.4472,0.083,69.3567,1.9326,g
2.6898,0.1788,22.0221,3.1073,g
3.2781,0.0988,-23.098,1.863,g
2.4417,0.3165,-17.2168,37.32,g
2.5599,0.1529,-60.19,16.789,g
3.0314,0.1549,98.6068,6.8267,g
2.721,0.2367,-10.0776,24.413,g
3.6166,0.0983,59.1989,1.74,g
2.9523,0.2037,52.6747,5.8345,g
2.8212,0.1517,54.4859,1.2118,g
2.2304,0.3265,18.4985,29.865,g
2.6385,0.2655,23.1735,76.4614,g
2.9098,0.1212,22.8122,13.057,g
3.0073,0.1568,-15.9408,8.9398,g
3.234,0.1018,38.4746,1.452,g
3.2451,0.0753,63.4069,16.3555,g
2.1569,0.3798,-3.8537,28.538,g
2.356,0.3722,15.5208,22.3655,g
3.0922,0.1306,77.8412,18.6144,g
2.6289,0.1798,12.2221,42.686,g
2.2055,0.5078,7.8602,42.856,g
2.9943,0.1535,48.3881,3.735,g
2.5781,0.2206,-22.0653,19.2776,g
2.1287,0.4424,5.6612,70.9927,g
3.0348,0.1583,31.1417,8.9201,g
2.4362,0.2473,14.2953,21.6114,g
2.3802,0.3354,10.6136,32.9032,g
3.6171,0.0805,64.1156,18.4316,g
2.3096,0.326,-7.0445,49.1001,g
3.4957,0.1196,75.5082,4.5512,g
2.224,0.3731,-11.3292,39.7307,g
2.98,0.1555,-22.934,2.68,g
2.4843,0.3033,-15.1058,12.2494,g
2.899,0.1634,31.6882,23.28,g
2.5441,0.3043,17.7972,14.006,g
3.0358,0.1883,79.6906,14.2272,g
2.9612,0.134,19.0872,15.9992,g
2.2504,0.368,15.6523,3.427,g
3.0296,0.1415,46.9723,21.9881,g
2.6924,0.3421,17.2458,22.8702,g
3.8473,0.0782,67.4872,1.5216,g
2.2492,0.369,-9.1669,0.9932,g
3.2653,0.0953,17.9832,0.4481,g
2.4962,0.1898,19.1343,39.136,g
2.9196,0.1017,50.6258,82.1398,g
3.4371,0.066,34.8075,8.174,g
2.6498,0.1624,15.2692,8.869,g
2.9576,0.1141,58.3127,6.115,g
2.0233,0.3649,7.933,56.923,g
2.8899,0.1231,20.1676,3.5686,g
2.7846,0.1355,-25.997,3.517,g
2.2776,0.4354,-4.6403,42.5529,g
2.5139,0.2129,-17.7039,26.464,g
2.1477,0.3523,0.9276,29.7285,g
2.1446,0.4839,16.07,18.981,g
2.5099,0.2674,20.9342,1.8931,g
2.6004,0.2999,-6.3068,22.438,g
2.7763,0.2435,-9.0462,10.816,g
2.2188,0.3958,9.9348,71.524,g
2.4949,0.1936,17.6233,15.096,g
2.1658,0.372,-3.4,9.2006,g
3.1131,0.1353,77.3717,14.393,g
2.1987,0.3133,-9.8662,61.8767,g
2.8519,0.1653,27.8529,2.967,g
2.6599,0.2834,30.4447,7.651,g
2.7189,0.2149,-83.8285,6.4959,g
2.2956,0.2759,-9.8324,21.322,g
2.4935,0.2616,19.3368,44.3455,g
2.7931,0.2359,25.1101,1.4627,g
2.3766,0.4055,-15.6172,37.8225,g
2.4713,0.2517,18.3512,61.1859,g
2.2833,0.3776,-17.0019,10.7186,g
2.4125,0.3656,-26.2285,11.165,g
2.5717,0.1917,-19.0475,18.537,g
2.4108,0.3709,8.1963,82.6681,g
2.7427,0.1691,13.6714,39.0829,g
2.905,0.15,-3.3165,19.885,g
2.8609,0.2252,16.469,25.4216,g
2.2135,0.4557,2.6508,63,g
2.7084,0.1791,14.9398,4.4388,g
2.3936,0.2848,16.1439,5.4587,g
2.673,0.1837,9.4996,24.192,g
2.3233,0.2447,10.5006,16.1722,g
2.5949,0.1919,23.2017,1.126,g
3.5707,0.0963,80.4365,2.459,g
2.8639,0.1662,24.3458,20.583,g
2.0917,0.417,8.1482,1.0099,g
2.8011,0.1431,40.3342,7.6914,g
2.5065,0.2103,-5.3426,22.24,g
2.3043,0.4194,12.3037,50.3182,g
3.0438,0.1162,37.7755,4.25,g
3.8081,0.0877,68.6722,3.0507,g
2.2589,0.6088,19.6433,31.9848,g
2.7631,0.1734,-18.1427,66.1224,g
2.5635,0.3538,25.4249,2.298,g
2.4393,0.2418,28.2088,21.853,g
2.2718,0.4198,-5.0345,13.689,g
2.1156,0.4176,-12.6647,27.9743,g
2.4814,0.2459,-16.6683,43.6657,g
2.1055,0.4353,-5.7937,8.536,g
2.6702,0.2425,23.1813,8.6023,g
2.4786,0.2176,29.2074,12.715,g
2.5502,0.2746,35.4993,0.8093,g
2.1804,0.4917,6.659,25.938,g
2.4914,0.2661,-16.4041,23.308,g
2.4713,0.2584,-20.1952,11.7369,g
2.4005,0.2366,6.9841,30.9668,g
2.2095,0.3426,6.1132,42.016,g
3.4147,0.1553,38.0472,3.7004,g
2.7868,0.1855,19.2808,0.533,g
3.2924,0.1217,28.0159,20.7695,g
3.1614,0.1134,42.1384,2.932,g
2.3054,0.3342,19.5782,17.478,g
2.3729,0.214,27.7684,25.4027,g
3.9991,0.0598,77.8459,9.74,g
3.2253,0.1961,58.1563,2.8669,g
2.6637,0.1746,18.9573,2.5393,g
2.525,0.1955,-15.2275,16.3704,g
2.4609,0.282,7.3312,11.3196,g
2.3404,0.3082,9.9113,11.3526,g
2.7206,0.2445,22.6149,5.6246,g
3.0613,0.1238,53.2694,16.783,g
3.4897,0.1384,48.8973,2.69,g
3.2118,0.1084,18.1356,4.823,g
2.608,0.2602,-124.034,64.95,g
2.1222,0.3434,7.0017,89.7028,g
3.1767,0.1089,77.9926,7.7603,g
2.4472,0.2268,-9.3164,30.8451,g
3.1266,0.1035,15.7034,1.1638,g
2.6345,0.21,-8.8324,32.22,g
3.5011,0.1642,43.5311,2.284,g
2.6689,0.1704,-19.1356,2.2573,g
2.9162,0.1898,38.5262,2.5713,g
2.3464,0.2545,7.7191,1.4,g
3.652,0.0741,75.6821,3.5757,g
2.2967,0.3207,-19.3432,35.4214,g
2.8971,0.1717,-44.8613,0.955,g
2.8142,0.2937,14.5723,5.69,g
2.8331,0.1652,25.2277,12.9944,g
2.2765,0.2831,-8.4245,23.896,g
2.1089,0.3774,10.1753,3.908,g
2.9044,0.266,17.5035,10.2651,g
2.6712,0.2058,18.246,53.939,g
2.4955,0.2412,-22.0762,41.929,g
2.4878,0.1837,14.527,20.818,g
2.9383,0.1746,42.5536,6.035,g
2.944,0.1359,25.3374,1.137,g
2.549,0.154,24.2467,23.853,g
2.792,0.2107,16.6793,10.6685,g
2.8825,0.1579,34.3492,10.0749,g
2.7745,0.1571,-28.4815,19.1473,g
2.2148,0.3323,-5.3507,31.265,g
2.7016,0.1759,-23.4143,12.113,g
3.8184,0.0491,35.9315,4.2249,g
3.6269,0.0648,89.5803,4.26,g
2.541,0.2144,19.3682,51.452,g
3.3889,0.1448,23.0993,0.804,g
2.8932,0.1656,-18.7156,7.6688,g
2.5641,0.1951,54.8205,8.451,g
2.7616,0.1636,-16.1469,21.8522,g
3.1942,0.141,68.0417,4.216,g
2.9222,0.1752,31.4879,4.35,g
2.1644,0.2637,-6.0334,20.707,g
2.4378,0.2135,19.3043,7.9798,g
2.6985,0.2232,16.0988,5.159,g
3.7156,0.0946,78.4918,0.604,g
2.2355,0.2762,-4.7921,40.779,g
2.9165,0.1885,15.8649,8.796,g
2.7267,0.1848,18.5998,9.364,g
3.1762,0.1476,24.4213,8.714,g
3.0648,0.1227,45.3846,18.2893,g
2.2625,0.3197,-7.367,5.5511,g
2.6425,0.238,16.6251,16.8056,g
3.4166,0.0918,62.872,3.953,g
2.8639,0.2209,-52.0151,3.46,g
2.541,0.3784,5.301,6.088,g
2.9109,0.1737,18.4223,9.72,g
2.9523,0.168,64.6676,11.219,g
2.7443,0.2676,-18.4872,15.114,g
2.9607,0.1615,-14.7219,73.467,g
2.9841,0.1302,58.8619,1.7356,g
2.9151,0.1745,-20.6708,10.4927,g
3.4716,0.1052,87.4095,5.5776,g
2.5397,0.2237,29.6616,30.557,g
2.2041,0.2906,0.1951,40.8521,g
3.2655,0.1696,54.747,1.018,g
2.8454,0.1478,-25.6141,2.4092,g
2.0737,0.443,-6.8666,60.349,g
2.4401,0.2632,-8.3487,79.2348,g
2.8654,0.1302,50.8477,2.3478,g
2.9814,0.1394,-27.7352,7.8899,g
2.0846,0.4074,8.3658,4.317,g
3.4791,0.1113,54.7397,1.1057,g
3.9308,0.0734,75.7582,1.3818,g
2.2068,0.2888,16.5945,9.215,g
2.4433,0.2036,21.9612,4.0575,g
2.357,0.3099,-16.5923,67.7358,g
3.1082,0.1072,96.7882,3.9059,g
3.2888,0.1124,41.8274,2.554,g
3.1002,0.2076,38.4705,4.6995,g
3.2819,0.0807,47.822,2.245,g
3.3412,0.1251,59.1152,2.8559,g
2.4265,0.3352,17.7007,47.858,g
2.4257,0.272,-6.7813,61.162,g
2.8045,0.2251,42.1082,11.1895,g
2.4893,0.1831,13.6351,56.0713,g
2.7899,0.1679,34.4857,0.804,g
2.6212,0.2022,13.6926,24.9539,g
2.596,0.2091,-5.5595,70.193,g
2.6294,0.2758,14.9815,22.926,g
3.9343,0.0603,89.9319,0.4882,g
3.4092,0.1109,154.542,25.1567,g
2.5045,0.1862,-10.5429,0.8,g
2.7059,0.1407,7.2205,4.111,g
2.2844,0.5532,4.489,19.79,g
2.6767,0.2284,-3.59,34.361,g
3.4455,0.1016,29.8589,3.2554,g
2.2776,0.5726,-9.3233,83.93,g
3.5138,0.1478,49.0667,1.492,g
2.9857,0.2041,68.2903,1.7715,g
3.6603,0.104,76.4706,3.7332,g
2.3971,0.2585,-13.495,64.14,g
2.1089,0.3852,10.374,18.095,g
2.6679,0.246,-19.9657,22.8802,g
2.6309,0.1977,18.0164,42.368,g
2.3404,0.3174,-15.1566,49.587,g
2.3454,0.2822,13.7826,42.229,g
3.1269,0.1161,64.5847,3.5,g
3.227,0.0934,26.0955,7.437,g
3.7505,0.0846,85.4377,3.1425,g
2.9745,0.1766,44.5837,0.288,g
2.4456,0.1846,11.7518,19.5139,g
2.2889,0.3882,-5.6225,33.8245,g
3.3742,0.1088,98.9246,10.06,g
2.3766,0.1912,22.1543,16.73,g
3.2034,0.1218,64.3386,2.158,g
2.8645,0.2029,20.076,49.979,g
2.6642,0.1701,-18.208,2.4949,g
3.1074,0.1496,20.0918,16.23,g
2.2956,0.443,-14.1513,47.246,g
3.1635,0.0827,44.6984,0.343,g
2.3043,0.4591,15.1221,22.9044,g
2.2589,0.5262,-8.2297,68.3213,g
3.1229,0.1654,49.0443,8.8233,g
3.0058,0.185,-29.9627,1.23,g
2.5276,0.2389,-17.5384,2.5729,g
3.1413,0.1427,62.4402,4.2924,g
2.1599,0.5017,0,37.923,g
2.3608,0.3159,-25.8171,31.498,g
3.2239,0.1185,32.7971,11.0611,g
2.6309,0.1579,-11.8123,19.418,g
2.8876,0.1587,-34.0836,19.187,g
3.334,0.118,59.1877,3.241,g
2.3901,0.3646,14.0295,8.459,g
2.6946,0.1444,-14.6052,6.303,g
3.0422,0.1202,40.136,29.392,g
2.7251,0.2853,-29.0496,5.984,g
3.4164,0.0807,84.3183,10.9562,g
2.4232,0.2132,32.5679,1.107,g
2.4116,0.2384,12.7104,33.041,g
3.3769,0.1426,38.8557,3.032,g
3.6949,0.0667,58.6506,11.533,g
2.8751,0.138,42.1347,7.5772,g
2.7585,0.177,33.3994,56.554,g
2.639,0.194,22.4989,23.197,g
3.9138,0.0776,42.7291,0.809,g
2.4464,0.2737,13.8411,63.3878,g
2.404,0.2978,11.2238,58.7535,g
2.9365,0.1163,71.1982,4.3552,g
2.3395,0.2494,17.8333,87.1479,g
2.238,0.3266,-8.3896,33.547,g
2.9643,0.1341,9.8348,15.7293,g
2.5302,0.3437,-17.9955,4.1031,g
2.7612,0.1759,28.0488,2.6944,g
2.9206,0.2695,42.4254,2.0888,g
2.2553,0.275,-18.1623,26.256,g
2.2227,0.3623,15.516,11.1686,g
3.7709,0.0763,73.0664,0.173,g
2.0774,0.4059,12.3509,88.9063,g
3.4926,0.1076,69.058,0.7895,g
2.4456,0.224,46.7289,37.141,g
2.1746,0.5318,-1.9332,51.74,g
3.8949,0.0635,73.8035,3.7714,g
2.9863,0.2121,40.2131,3.097,g
2.8267,0.1513,59.9483,15.517,g
3.3217,0.097,80.0073,2.984,g
3.1074,0.1339,-23.6248,6.616,g
2.6395,0.2099,10.4091,26.944,g
3.1981,0.1366,26.6066,16.04,g
3.1425,0.148,51.5228,2.3446,g
2.8615,0.1602,49.1292,13.905,g
2.4314,0.2389,11.2712,21.6049,g
4.1202,0.0461,88.835,0.2545,g
2.6902,0.2031,14.6628,11.2674,g
2.847,0.1529,13.5345,16.762,g
3.1901,0.1023,-20.8094,14.171,g
2.8454,0.1877,-35.3034,4.1593,g
2.6508,0.1441,23.0671,31.436,g
3.1343,0.1229,62.2713,7.7575,g
2.5224,0.2808,9.6108,7.943,g
2.4969,0.2723,16.5445,0.9875,g
2.7547,0.2735,-8.1747,52.3737,g
2.7118,0.1738,-29.9143,8.789,g
2.692,0.1819,-28.6802,9.5707,g
3.3569,0.0653,29.4005,6.668,g
2.4425,0.2473,-70.5328,1.0184,g
2.9261,0.1642,28.6966,6.797,g
3.1086,0.1086,52.0998,9.418,g
3.3737,0.0518,61.1586,19.5424,g
2.437,0.3016,13.504,36.1365,g
2.6862,0.2338,15.2118,7.1654,g
2.7882,0.2011,27.0813,3.7064,g
2.8722,0.2221,-22.078,9.518,g
2.3032,0.3905,-6.1137,4.058,g
2.4548,0.2333,15.9039,52.307,g
3.0812,0.0933,-14.8072,28.845,g
2.4425,0.3773,12.1284,44.4946,g
2.9373,0.1519,30.8355,31.2271,g
2.9969,0.1334,-32.9045,9.023,g
3.0147,0.0962,67.8687,2.3402,g
2.2978,0.2796,9.4409,53.508,g
3.26,0.0651,71.8442,2.314,g
2.4764,0.1753,23.1308,11.1493,g
2.3263,0.2712,-5.9624,7.9443,g
3.0388,0.1331,19.7787,2.8523,g
2.4232,0.1868,8.0618,4.457,g
2.1414,0.4513,14.7353,6.661,g
3.9876,0.0626,87.663,0.4777,g
3.1695,0.0958,13.0372,16.6959,g
3.8192,0.0836,77.3711,1.219,g
2.5775,0.2235,26.8179,6.837,g
2.4541,0.174,7.7084,31.28,g
2.5563,0.2819,9.4638,35.602,g
3.6073,0.1091,79.6719,2.012,g
3.4586,0.147,68.0245,0.146,g
3.2033,0.1362,46.0652,8.519,g
2.3096,0.3211,10.136,10.908,g
2.702,0.2632,18.5603,41.559,g
3.4099,0.1138,51.5254,6.1268,g
3.1422,0.1027,-34.3792,3.446,g
2.0774,0.4142,12.9205,23.9321,g
2.2227,0.3443,16.724,46.285,g
3.3899,0.1603,-45.6014,1.8268,g
2.5927,0.2465,19.5856,26.1088,g
3.2241,0.0791,-10.1986,1.4636,g
3.3245,0.0865,22.3913,3.9509,g
2.1351,0.4579,6.5432,49.544,g
3.2834,0.1278,70.1269,6.3952,g
2.4495,0.3144,-13.5974,9.393,g
2.3075,0.3276,4.782,46.6386,g
2.5434,0.216,21.1782,4.663,g
3.8374,0.0828,71.574,5.1219,g
2.3424,0.3886,12.9607,33.39,g
3.5726,0.1323,53.8696,3.1897,g
4.2401,0.0481,67.0984,2.931,g
2.8497,0.1435,-36.4026,8.217,g
2.8756,0.1378,89.134,14.5582,g
2.2889,0.5219,-4.1966,2.105,g
2.6439,0.1918,15.8754,16.6,g
2.9948,0.1169,39.2384,5.092,g
2.7427,0.2251,-28.8119,3.679,g
2.6415,0.1701,22.7598,17.2162,g
3.0374,0.1803,27.1432,16.5465,g
2.6689,0.2519,33.9677,8.295,g
2.3711,0.3255,5.7716,45.5211,g
2.2799,0.4068,-5.9995,35.9796,g
3.1313,0.1238,53.011,6.0676,g
2.4969,0.2182,25.3377,3.927,g
2.6646,0.276,17.1422,40.0613,g
3.2649,0.0899,39.4129,3.363,g
3.363,0.1051,59.4025,3.3709,g
2.5165,0.2237,17.1625,49.126,g
2.6871,0.1799,-24.9632,22.2935,g
2.7275,0.2388,22.4288,7.8241,g
2.5988,0.2481,21.35,1.578,g
2.4074,0.2642,-12.6953,33.7292,g
2.1508,0.371,8.2303,13.857,g
2.5165,0.1933,41.0032,11.976,g
3.5496,0.0972,58.431,3.4608,g
2.4014,0.3948,-15.7528,74.8176,g
2.6826,0.1194,-44.0312,39.096,g
2.6566,0.1929,16.8164,0.2798,g
2.9467,0.1848,-18.4191,5.201,g
3.1836,0.1268,42.3664,9.9495,g
2.5496,0.3315,-9.2165,32.4323,g
2.4764,0.2688,16.9144,78.7982,g
2.4099,0.43,-12.105,3.2309,g
3.6719,0.0959,52.2989,6.811,g
2.7668,0.1446,70.5874,11.409,g
2.2253,0.2887,-8.9601,88.7458,g
3.5853,0.0944,61.9575,1.891,g
3.0243,0.1121,50.671,8.986,g
2.8915,0.1547,-8.0974,0.706,g
2.7672,0.1718,23.1774,4.391,g
2.1123,0.3977,2.3052,25.297,g
2.5185,0.2167,-24.8667,8.6072,g
2.4639,0.2491,-2.4211,11.081,g
2.4646,0.259,17.1302,25.2944,g
3.3011,0.0827,-17.4538,2.7181,g
2.357,0.3319,-20.0564,36.1048,g
3.3463,0.1061,39.9401,4.7419,g
2.8932,0.1963,-16.046,2.825,g
2.9243,0.1518,-10.7427,2.642,g
2.3757,0.2926,18.8715,36.4567,g
2.5159,0.1753,21.1519,7.1943,g
2.4378,0.2208,-22.3011,86.2952,g
3.5211,0.1273,56.5891,1.701,g
3.1745,0.1275,34.6809,10.3511,g
2.8222,0.1348,12.4708,23.851,g
2.6998,0.1747,85.3566,7.6904,g
3.2417,0.1505,23.7879,7.511,g
2.8684,0.1347,24.4436,11.3741,g
3.1297,0.1539,57.195,2.313,g
2.5334,0.2533,16.4517,8.4814,g
2.8698,0.2126,39.2103,5.07,g
3.2227,0.0793,-59.0359,9.3521,g
3.568,0.105,51.7478,2.4729,g
2.863,0.109,38.4967,0.343,g
2.4843,0.2443,23.6171,48.202,g
2.618,0.2494,17.6482,4.195,g
2.4822,0.3806,15.8814,17.8187,g
2.7973,0.1252,49.9465,2.6347,g
2.1055,0.4431,-10.3925,25.035,g
2.8904,0.2593,-10.1542,1.26,g
2.3375,0.3885,-9.4515,0.251,g
3.7411,0.0968,29.1815,4.122,g
2.5058,0.1981,-3.9771,10.291,g
3.7743,0.0948,75.0139,2.627,g
2.5521,0.2006,15.5144,4.131,g
2.0737,0.4346,14.1347,61.5734,g
2.6898,0.2666,24.4793,8.3477,g
2.6542,0.1408,-20.4591,9.8372,g
2.6632,0.2986,13.4028,20.582,g
2.7271,0.2052,8.3217,18.1523,g
3.088,0.1262,30.403,1.8163,g
2.9143,0.1395,-22.215,0.5243,g
2.4362,0.207,19.4335,84.4922,g
3.4651,0.0913,74.5319,4.884,g
2.7451,0.1718,33.4538,12.071,g
2.8707,0.138,19.0335,23.816,g
2.9172,0.1639,-24.8331,7.1362,g
3.1575,0.1347,39.3201,1.0271,g
2.5416,0.2371,21.0918,6.5706,g
2.1021,0.4071,9.2301,58.644,g
2.3054,0.3985,19.8488,41.9953,g
3.3601,0.0858,56.0688,5.9768,g
2.1658,0.4949,2.8342,48.743,g
3.0874,0.1141,62.0248,14.573,g
2.2989,0.3693,20.5025,2.681,g
2.8837,0.0922,-33.4621,20.194,g
3.3073,0.1422,59.9175,1.3107,g
3.3859,0.1047,-19.3863,5.919,g
2.955,0.1514,-17.8472,9.3727,g
2.5581,0.231,9.6042,18.7509,g
2.4409,0.2627,-18.9766,82.0579,g
3.9202,0.0711,80.4982,2.0169,g
2.7882,0.2174,-24.9124,4.582,g
2.5359,0.2023,18.9893,22.81,g
2.2695,0.4489,-14.0954,20.5343,g
3.1113,0.1087,46.3001,8.474,g
2.1508,0.4841,5.0991,43.5269,g
2.7177,0.3209,-65.8081,8.648,g
2.3729,0.4004,18.6013,24.9395,g
2.4378,0.2062,24.4564,9.7048,g
2.4191,0.3219,12.5291,46.2304,g
2.2292,0.4336,7.5715,82.7517,g
2.3531,0.2905,18.6075,21.221,g
2.055,0.3656,0,38.308,g
2.9012,0.14,-17.9181,7.7318,g
2.4955,0.2444,-9.8588,3.125,g
3.0871,0.0888,32.9222,3.194,g
2.527,0.2808,-16.8158,6.021,g
2.4533,0.3081,11.2696,26.7566,g
3.1541,0.1238,28.6234,4.0106,g
3.049,0.1487,24.6948,2.011,g
3.1033,0.0871,34.3054,17.3602,g
3.0792,0.1437,27.3935,1.5703,g
2.5484,0.2249,23.2029,4.286,g
2.6537,0.1743,9.6897,25.8715,g
2.1319,0.3579,-9.8819,71.5879,g
3.7932,0.0965,46.552,1.149,g
2.6853,0.1249,17.3396,8.783,g
3.6856,0.0851,72.9694,0.8794,g
2.4564,0.2535,13.5867,15.6121,g
2.5441,0.3443,-10.4469,36.6853,g
2.5587,0.2555,-12.2598,37.6012,g
3.6042,0.0932,67.2765,1.2024,g
2.0588,0.4148,-7.7403,28.493,g
2.5521,0.2006,18.6473,6.6964,g
3.696,0.076,33.523,4.533,g
2.5099,0.2087,13.7196,17.721,g
2.3757,0.4021,-8.1313,14.6067,g
2.7197,0.1611,81.9185,1.2256,g
2.081,0.3776,10.6173,63.632,g
2.692,0.2144,-24.7757,1.8847,g
3.3137,0.1304,63.0951,15.563,g
2.6026,0.2459,17.6401,4.5456,g
2.799,0.2089,36.4331,9.116,g
3.2692,0.1111,45.9937,3.2964,g
2.847,0.1117,49.6431,3.661,g
3.0247,0.1743,5.2732,8.3993,g
4.1837,0.0421,90.4413,6.1992,g
2.6679,0.1966,17.858,25.702,g
