@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
15.2792,2.2999,g
19.1817,3.0384,g
12.2282,2.6232,g
15.8885,2.4661,g
29.5155,2.9963,g
14.8942,2.6702,g
11.9659,2.5079,g
11.3088,2.3345,g
21.0823,3.1421,g
12.6181,2.404,g
17.0511,2.679,g
7.0857,2.4082,g
25.8186,3.0477,g
18.1874,2.5557,g
9.9948,2.4074,g
22.9294,2.9219,g
21.4358,3.2884,g
24.0802,2.9554,g
16.2197,2.5099,g
11.4154,2.5502,g
21.2245,2.8373,g
12.6407,2.6232,g
20.5986,2.8633,g
23.2756,2.9795,g
10.5688,2.4786,g
16.2878,2.437,g
22.5286,3.2863,g
11.9148,2.6274,g
15.6641,2.4014,g
10.5157,2.1945,g
15.3225,2.4346,g
16.9702,2.6566,g
11.5287,2.723,g
13.6492,2.6946,g
25.4085,3.0695,g
17.8475,2.7738,g
6.8651,2.1189,g
25.388,2.9191,g
11.5357,2.4322,g
24.9227,3.3052,g
21.8345,3.1326,g
7.2375,2.2753,g
11.0319,2.6365,g
30.1055,3.8598,g
11.552,2.639,g
32.6225,3.0504,g
22.2767,3.1011,g
18.2265,3.0943,g
20.0252,2.4836,g
28.5483,3.4125,g
7.3587,2.1945,g
22.38,2.9031,g
11.6867,2.5126,g
34.4391,3.6718,g
11.458,2.1629,g
20.2502,3.2,g
15.9342,2.5966,g
9.7647,2.3064,g
19.2417,3.1433,g
15.0239,2.7871,g
16.9167,2.5397,g
18.603,2.5315,g
15.7709,2.4456,g
16.0858,2.9031,g
24.6372,3.246,g
18.9386,2.8704,g
14.2201,2.7709,g
15.7365,2.6767,g
26.4351,3.1055,g
17.6026,2.7296,g
10.2292,2.2978,g
11.2221,2.3263,g
14.6598,2.4857,g
9.5246,2.6004,g
12.9184,2.3032,g
10.6219,2.5453,g
15.1367,2.6689,g
28.8254,2.8724,g
11.2403,2.3096,g
16.3217,2.5605,g
12.9017,2.4829,g
9.8122,2.2148,g
19.3069,2.8594,g
18.648,2.9393,g
17.3757,2.6946,g
24.2552,3.0467,g
6.4357,2.2148,g
18.0977,2.7189,g
19.9977,2.905,g
11.7229,2.4807,g
20.8056,2.7727,g
11.6816,2.3962,g
22.6088,2.9533,g
17.2311,2.8182,g
22.7019,2.8139,g
10.8728,2.2878,g
15.5164,2.4409,g
13.9437,2.5092,g
30.5026,3.751,g
24.5931,3.1355,g
6.2218,2.4378,g
16.1585,3.2382,g
10.5822,2.2967,g
22.71,3.0441,g
11.9031,2.3936,g
16.296,2.634,g
26.38,3.3736,g
28.9765,3.5798,g
9.0892,2.3784,g
10.0689,2.3212,g
34.5756,3.9385,g
28.3107,3.0695,g
9.8345,2.3345,g
18.7763,3.0743,g
38.3607,3.805,g
24.1248,2.8303,g
9.8987,2.3032,g
25.2222,3.0504,g
18.4047,2.6839,g
9.5392,2.2455,g
16.8762,2.7738,g
29.2378,2.9757,g
46.4167,4.2885,g
27.5272,2.8868,g
25.2067,2.9337,g
24.6446,3.514,g
19.8422,2.9474,g
44.9116,3.9991,g
17.2552,2.9557,g
12.2518,2.4393,g
10.6518,2.2707,g
24.1878,2.8354,g
11.0972,2.2455,g
33.3742,3.9208,g
18.1613,2.8007,g
11.9542,2.0774,g
21.5449,2.9263,g
15.8021,2.8423,g
20.7513,2.7455,g
23.6761,3.2221,g
14.4645,2.472,g
39.647,3.724,g
23.9433,3.3524,g
34.6768,3.6885,g
17.7844,2.525,g
20.0392,3.1555,g
19.7212,3.3456,g
18.8176,2.7712,g
27.0644,3.3412,g
12.6439,2.6753,g
10.6832,2.2822,g
13.698,2.7101,g
31.4255,3.953,g
16.8769,3.1204,g
29.0378,3.4363,g
12.8361,2.5139,g
12.5738,2.4616,g
17.2359,2.8017,g
16.7964,2.6642,g
29.803,2.7585,g
25.291,3.4083,g
11.9773,2.0233,g
22.5855,2.9243,g
27.3733,3.6294,g
25.8384,3.1474,g
12.7491,2.4742,g
12.872,2.3375,g
60.6173,4.3462,g
26.8347,3.5327,g
20.7516,3.1926,g
11.3843,2.0846,g
15.8671,2.752,g
26.505,3.5083,g
57.9549,4.2878,g
12.4778,2.4822,g
17.6323,2.6946,g
24.843,3.4371,g
22.032,2.638,g
12.5435,2.7582,g
9.3418,2.2625,g
11.9064,2.5119,g
19.3567,3.0402,g
13.5471,2.6345,g
29.4005,3.3715,g
26.427,3.4434,g
14.3729,2.4518,g
14.9382,2.4541,g
18.7936,2.5058,g
12.2928,2.3883,g
23.861,3.0147,g
22.8309,3.1278,g
17.2132,2.6123,g
25.0721,2.5798,g
17.4526,2.9566,g
6.5949,2.1629,g
16.4561,2.372,g
10.2177,2.1775,g
19.8224,3.1506,g
19.3243,2.7864,g
28.6929,3.3971,g
25.8978,3.5629,g
12.1289,2.4728,g
12.401,2.2516,g
13.1049,2.5575,g
14.6347,2.6977,g
13.5766,2.5557,g
39.7622,4.0987,g
33.1826,3.9546,g
16.0074,2.9761,g
15.9281,2.5237,g
16.2488,2.9759,g
12.5279,2.4814,g
23.9456,2.8777,g
43.1748,4.1475,g
9.439,2.3683,g
19.1223,2.8609,g
17.3507,2.7202,g
29.3805,3.5011,g
6.8176,2.0774,g
12.4018,2.4191,g
17.9468,2.8825,g
6.4432,2.1383,g
20.1597,2.6253,g
18.5682,2.8445,g
8.3747,2.372,g
16.9151,2.638,g
0,2.1477,g
7.328,2.1833,g
10.4204,2.2304,g
7.306,2.2214,g
21.1057,2.8267,g
11.9892,2.4579,g
17.3187,2.4031,g
16.7296,2.7543,g
23.1967,3.2302,g
7.3273,2.1688,g
12.8143,2.3314,g
15.8117,2.5682,g
17.7577,2.8497,g
15.1993,2.5786,g
22.0404,2.8802,g
21.7304,2.8606,g
15.8255,2.6632,g
11.4756,2.5353,g
19.6858,3.2026,g
12.7089,2.5422,g
32.7889,3.3569,g
23.635,3.3862,g
23.3741,3.0092,g
19.3059,2.9363,g
32.6492,3.5602,g
19.5505,2.972,g
9.5211,2.4354,g
8.621,2.3617,g
11.7539,2.4393,g
24.087,3.1041,g
18.9517,2.8215,g
20.2859,3.2625,g
17.0462,2.8231,g
32.7913,3.8254,g
10.28,2.1477,g
27.697,3.1893,g
25.7419,2.7604,g
19.6413,3.1888,g
19.7691,3.0594,g
11.3195,2.1414,g
22.7714,3.0338,g
12.8508,2.2833,g
19.1157,2.8392,g
44.7927,4.0291,g
15.99,2.5224,g
28.946,3.8051,g
16.4459,3.0797,g
11.348,2.1538,g
20.0005,2.8038,g
18.0137,3.068,g
10.5256,2.3222,g
24.8455,3.0925,g
25.8976,3.458,g
37.6458,4.1331,g
13.4231,2.3355,g
16.9068,2.5999,g
24.9571,3.2241,g
25.7584,3.2715,g
12.7867,2.4322,g
11.3559,2.2911,g
25.6871,2.9607,g
8.534,2.3636,g
30.1417,3.8886,g
6.8375,2.1569,g
18.8585,2.5688,g
12.3425,2.437,g
17.3368,2.6464,g
10.064,2.3464,g
15.4866,2.7067,g
22.9487,2.972,g
15.3164,2.3473,g
21.2076,3.0378,g
20.1482,2.8573,g
9.7503,2.4556,g
16.2319,2.6048,g
11.7024,2.4314,g
20.616,3.0348,g
32.3167,3.8758,g
17.6041,2.8319,g
18.0905,2.7616,g
10.19,2.2844,g
25.7679,3.4824,g
9.6598,2.4955,g
6.7262,2.1508,g
15.7053,2.5353,g
10.6737,2.2122,g
14.1038,2.4526,g
15.6989,2.3253,g
21.2983,3.3067,g
7.4713,2.1383,g
24.5762,3.0772,g
31.9965,3.3249,g
25.9182,3.7474,g
22.9409,3.273,g
10.9584,2.356,g
35.4464,4.07,g
10.4235,2.1917,g
28.5804,2.7657,g
32.9111,3.397,g
14.0189,2.6345,g
10.9349,2.2253,g
7.6662,2.415,g
14.8314,2.372,g
11.8664,2.6294,g
18.3227,2.5676,g
14.847,2.3149,g
24.5063,2.993,g
21.1167,3.3867,g
20.8103,3.0438,g
12.4518,2.4257,g
9.4358,2.3064,g
7.0896,2.2,g
16.247,2.5045,g
39.6292,3.9398,g
12.4366,2.4362,g
7.0226,2.2945,g
22.0511,2.9009,g
16.7064,2.5051,g
7.3787,2.2999,g
16.5823,2.5826,g
12.9874,2.4433,g
17.193,2.3636,g
11.7165,2.4158,g
14.4583,2.6955,g
24.8864,3.5431,g
38.609,2.8686,g
18.7689,3.0548,g
6.5675,2.2636,g
23.9692,3.5532,g
11.9324,2.5011,g
18.7191,2.8228,g
9.9131,2.2393,g
18.1898,2.4158,g
15.9448,2.666,g
10.4372,2.1629,g
23.834,3.3236,g
12.729,2.5112,g
11.3508,2.3181,g
22.606,2.5955,g
17.9128,2.6599,g
28.6568,3.6747,g
20.6802,2.9976,g
11.1599,2.3729,g
25.5716,2.9135,g
10.8425,2.2577,g
18.266,2.7839,g
17.2853,2.6744,g
23.7405,3.1498,g
9.8326,2.4472,g
22.7334,3.0929,g
31.5869,3.2449,g
10.158,2.2967,g
18.5882,2.6258,g
10.6337,2.3424,g
27.5316,2.8166,g
28.7665,3.6874,g
13.9983,2.772,g
20.3701,3.381,g
10.7905,2.5843,g
18.4557,2.8028,g
10.4586,2.2418,g
29.2227,3.3919,g
20.6435,2.8142,g
33.5484,3.7746,g
10.8969,2.3032,g
14.7849,2.6613,g
23.5761,2.8488,g
22.2557,2.8195,g
28.9088,3.0154,g
14.0145,2.5315,g
18.1107,2.8417,g
24.0524,3.5849,g
16.1919,2.6518,g
24.7071,2.9533,g
22.3916,2.7871,g
17.0601,3.0523,g
12.6422,2.4479,g
15.2389,3.1313,g
25.7017,3.4919,g
14.9178,2.9292,g
9.4041,2.3222,g
12.4539,2.3512,g
18.2304,3.2549,g
12.2058,2.5302,g
6.9745,2.0917,g
17.8932,2.7785,g
27.3224,3.5856,g
24.1383,3.1422,g
0,2.1599,g
15.7666,2.3493,g
19.981,2.9825,g
26.2508,3.2584,g
31.8116,3.3732,g
51.1412,3.6964,g
30.8593,2.7709,g
26.1919,3.0273,g
18.6937,2.8842,g
21.7562,2.9731,g
10.8835,2.3927,g
29.6092,2.995,g
17.6866,2.7551,g
16.452,2.3775,g
10.6329,2.2923,g
20.3809,2.7197,g
21.5383,3.1321,g
9.3478,2.2967,g
14.1871,2.837,g
13.4441,2.8293,g
18.7451,2.792,g
17.4477,2.3128,g
11.0411,2.1508,g
20.9418,2.6107,g
16.9625,2.5617,g
18.2139,2.9689,g
32.7777,3.7263,g
20.5633,2.6762,g
14.6744,2.3664,g
12.1882,2.6964,g
30.7461,3.6432,g
18.1349,3.3059,g
0,2.0473,g
30.6141,3.5137,g
16.5335,2.5152,g
15.7086,2.9717,g
20.3438,2.8537,g
12.6578,2.3608,g
14.6739,2.9015,g
14.6976,2.2934,g
11.6208,2.0881,g
20.6811,3.1963,g
18.9698,2.5933,g
20.0272,2.9133,g
9.4121,2.2577,g
32.2972,3.3411,g
19.4539,2.8831,g
10.5542,2.1703,g
20.4076,2.5447,g
12.9542,2.4108,g
19.6802,3.0032,g
17.9932,2.6998,g
19.913,2.8817,g
17.5466,2.596,g
21.7998,3.0172,g
15.9532,2.5065,g
19.8427,2.7517,g
16.3478,2.9694,g
16.4912,2.4133,g
21.7638,2.9266,g
16.3198,2.5711,g
11.629,2.266,g
19.9773,2.8692,g
9.8375,2.3473,g
27.0771,3.3387,g
9.6759,2.3598,g
16.8812,2.5092,g
28.4716,3.346,g
25.405,3.0243,g
33.8426,3.6755,g
7.4602,2.0846,g
20.4931,2.7668,g
16.8202,3.04,g
17.4318,2.9432,g
16.8994,2.8546,g
10.33,2.3274,g
13.8566,2.3086,g
18.8949,3.1154,g
14.7307,2.695,g
14.4435,2.5058,g
10.9256,2.2718,g
9.7617,2.2393,g
24.7944,3.0613,g
21.2047,2.9039,g
16.4149,2.6646,g
19.9744,3.1358,g
14.3355,2.6707,g
20.0706,2.8222,g
11.555,2.6826,g
10.7534,2.1477,g
29.4681,3.2469,g
17.4857,2.4669,g
19.0838,3.0314,g
1.2098,2.3997,g
31.9178,3.4785,g
31.5961,2.9694,g
21.8207,3.2536,g
16.6947,2.6744,g
13.9374,2.7131,g
17.0359,2.7604,g
11.9998,2.0588,g
35.7308,2.9204,g
41.935,3.9138,g
20.9794,3.0479,g
14.0499,2.6542,g
21.3023,3.224,g
28.2406,3.5614,g
24.0877,3.095,g
19.884,2.7672,g
0.0038,2.1287,g
23.4034,3.1768,g
6.9542,2.055,g
14.132,2.5099,g
19.6837,2.8395,g
7.9626,2.1931,g
18.9766,2.9545,g
11.3454,2.2068,g
26.1481,2.9954,g
10.9101,2.5391,g
16.8473,2.7712,g
21.5068,2.9692,g
15.123,2.702,g
15.3607,2.6289,g
14.4924,2.5165,g
18.6156,2.8065,g
17.7682,2.769,g
11.9789,2.1688,g
12.2269,2.766,g
11.1415,2.5139,g
25.7877,3.6481,g
18.1945,2.5459,g
16.8977,2.932,g
18.643,2.8762,g
20.2976,2.7955,g
12.083,2.3212,g
10.5199,2.2188,g
9.8128,2.4322,g
11.249,2.2405,g
24.456,3.04,g
23.4518,2.934,g
12.4033,2.437,g
10.8657,2.3139,g
21.4687,2.9761,g
32.4773,3.494,g
25.1204,3.2766,g
15.0721,2.7807,g
10.8926,2.586,g
15.5392,2.5539,g
9.8234,2.3414,g
7.246,2.3064,g
6.88,2.281,g
10.714,2.2148,g
10.3659,2.2577,g
6.754,2.1477,g
17.059,3.0748,g
9.4725,2.4983,g
33.3865,2.857,g
22.5919,2.9162,g
15.3958,2.7619,g
12.7772,2.6279,g
12.9598,2.5676,g
21.5951,3.1198,g
14.966,2.5966,g
41.2868,3.587,g
13.7197,2.8727,g
20.5589,2.6632,g
19.3526,2.8048,g
0.0028,2.0881,g
20.2083,2.8831,g
9.3317,2.29,g
7.437,2.1222,g
9.2678,2.2304,g
25.5516,3.1402,g
10.4787,2.5769,g
18.0313,3.2703,g
18.5352,2.9251,g
23.3081,2.9496,g
12.5296,2.3683,g
26.8202,3.0237,g
24.3881,3.3109,g
25.0454,2.9167,g
41.832,3.6121,g
25.6288,2.9857,g
20.4484,2.4518,g
25.685,3.1553,g
17.0911,2.9773,g
11.4257,2.3829,g
9.0167,2.4393,g
11.4405,2.1569,g
14.7943,2.6439,g
23.0277,2.8325,g
15.0599,2.4757,g
23.6241,3.5179,g
24.4358,2.9687,g
30.0694,3.5923,g
19.0898,3.2981,g
11.4298,2.3766,g
23.4781,3.3273,g
21.4731,3.1176,g
22.0192,2.8439,g
27.3843,3.5842,g
10.3329,2.4141,g
20.1907,2.6444,g
20.7243,2.6693,g
23.5549,2.9643,g
12.6686,2.4125,g
11.3821,2.1255,g
9.1517,2.5185,g
19.1675,3.043,g
6.8105,2.1089,g
10.8055,2.248,g
38.9376,4.0958,g
25.4403,3.8901,g
21.4643,3.0953,g
10.6676,2.4224,g
12.8227,2.437,g
28.6276,2.9172,g
22.9955,3.0175,g
17.6112,2.4409,g
27.5733,3.7108,g
12.4647,2.281,g
14.8872,2.5145,g
12.4262,2.3829,g
19.05,3.4007,g
10.7629,2.243,g
12.7832,2.4166,g
10.535,2.316,g
10.4927,2.3757,g
28.0503,3.3663,g
21.333,3.0404,g
20.3967,2.642,g
10.7395,2.3032,g
15.1319,2.567,g
23.5099,2.9375,g
10.224,2.2889,g
14.1468,2.3829,g
12.6304,2.5334,g
24.3793,3.1654,g
7.1359,2.0952,g
23.1362,2.9985,g
29.2316,3.5635,g
21.3336,2.7828,g
31.097,2.9432,g
14.7949,2.534,g
28.2616,3.5831,g
11.8873,2.4631,g
19.8659,3.099,g
13.0904,2.5283,g
22.1684,3.2091,g
12.5605,2.608,g
12.4431,2.5752,g
19.5469,3.1081,g
9.4193,2.5792,g
9.3404,2.5629,g
49.9894,4.3177,g
11.2618,2.3434,g
17.7549,2.9217,g
16.5339,2.9004,g
32.3037,3.5645,g
19.1012,2.9227,g
16.6654,2.5192,g
7.5366,2.2765,g
0,2.1156,g
17.8399,2.6933,g
16.1367,2.8663,g
7.2402,2.0273,g
15.8726,2.9447,g
18.1937,2.9547,g
0,2.1945,g
31.2918,3.0069,g
18.8261,3.2709,g
14.8932,2.798,g
20.9217,3.0869,g
23.5412,3.0175,g
27.8542,3.8487,g
23.3557,2.8979,g
18.1846,2.3483,g
23.0985,3.1787,g
14.8408,2.4683,g
31.4194,3.5101,g
22.2381,3.183,g
11.026,2.1833,g
18.9409,3.0249,g
18.0707,2.4893,g
15.1771,2.7619,g
15.868,2.3075,g
16.2543,2.5581,g
17.775,2.5993,g
17.4427,2.7352,g
11.4514,2.3385,g
8.4249,2.2041,g
21.1326,3.2353,g
22.7716,3.1026,g
7.1154,2.1688,g
17.4852,2.6498,g
17.6552,2.8759,g
24.9458,2.6693,g
16.222,2.8543,g
23.9407,2.9689,g
6.4342,2.3729,g
14.9132,2.5434,g
6.6608,2.1123,g
37.8411,4.0371,g
18.041,2.8079,g
11.9209,2.3454,g
21.4521,2.8745,g
11.939,2.0394,g
31.9545,3.0533,g
26.8642,2.9309,g
25.464,3.5496,g
10.906,2.4023,g
19.0139,2.6527,g
16.3569,2.2707,g
25.9488,3.3743,g
11.1033,2.1688,g
27.4756,3.3914,g
12.4121,2.3107,g
18.4451,3.0706,g
14.2196,2.5527,g
14.7391,2.6484,g
22.1564,2.8873,g
27.772,3.2738,g
29.4108,3.4686,g
15.4892,2.73,g
10.5498,2.2201,g
50.0365,4.2236,g
23.7403,3.2586,g
17.0296,2.9664,g
29.5536,3.2977,g
20.4787,2.9521,g
27.3874,2.7368,g
15.8391,2.7585,g
14.2416,2.9209,g
16.1582,2.7532,g
18.6993,2.7566,g
11.1805,2.1351,g
17.4525,2.4232,g
23.1372,3.2357,g
17.6495,3.1767,g
15.1237,2.5447,g
16.2858,2.527,g
10.4089,2.2148,g
8.9994,2.2776,g
12.5654,2.6085,g
12.0269,2.5205,g
10.3919,2.382,g
15.0985,2.6994,g
15.6492,2.6551,g
9.1084,2.3434,g
10.0472,2.2082,g
25.569,2.7084,g
10.1826,2.4281,g
22.7652,3.0443,g
0,2.1538,g
20.8356,3.0611,g
19.4037,3.0588,g
16.6038,2.7716,g
22.4849,3.1144,g
14.3011,2.7404,g
12.6641,2.5916,g
12.9125,2.9292,g
11.9402,2.6053,g
12.891,2.4306,g
25.1598,3.0253,g
15.8523,2.42,g
8.0422,2.1271,g
21.4219,2.9926,g
19.1975,2.9335,g
23.4997,2.9892,g
14.5867,2.4793,g
9.9741,2.2405,g
31.2819,3.5124,g
10.9455,2.1055,g
16.3799,2.6212,g
18.9436,3.125,g
18.5719,2.9159,g
24.1328,2.5647,g
22.4388,2.7352,g
17.0217,2.4495,g
82.8625,4.6295,g
11.2194,2.0737,g
29.6018,3.2204,g
12.0898,2.4048,g
20.7422,3.0569,g
11.9473,2.4464,g
10.1583,2.281,g
13.3808,2.6498,g
15.7798,3.0007,g
10.889,2.2822,g
11.4116,2.711,g
10.6715,2.2122,g
15.4546,2.946,g
49.7996,3.2971,g
19.0744,2.8817,g
20.6143,2.6069,g
29.9215,3.0755,g
10.7224,2.6091,g
25.2669,2.9863,g
18.0166,2.635,g
36.1711,3.4226,g
30.646,3.6466,g
16.2113,2.3883,g
21.5189,2.6794,g
21.3975,2.5065,g
10.5248,2.3747,g
34.3084,3.3961,g
19.9194,2.736,g
15.3251,2.721,g
12.1737,2.4976,g
16.0899,2.7612,g
18.0087,2.7701,g
11.0796,2.1717,g
9.1077,2.301,g
6.9982,2.0881,g
27.4501,3.5029,g
23.9109,3.1608,g
15.776,2.541,g
15.6364,2.638,g
36.3351,3.1214,g
25.9336,3.143,g
23.9922,3.2861,g
23.9865,3.1012,g
13.57,2.5735,g
17.7513,2.42,g
11.2635,2.6721,g
28.7681,3.0529,g
16.2755,2.9069,g
18.1433,2.6826,g
20.0496,2.7435,g
10.4824,2.5139,g
28.9609,3.6802,g
25.6998,3.6576,g
23.1218,3.0978,g
14.5906,2.6503,g
15.745,2.5165,g
14.4003,2.7731,g
7.1969,2.224,g
25.5927,3.479,g
43.2592,4.117,g
15.5419,2.7435,g
17.2589,2.7675,g
15.9505,2.6721,g
11.8221,2.3444,g
14.4158,2.6675,g
7.2342,2.1287,g
16.0598,2.6609,g
16.063,3.0851,g
24.7773,3.3432,g
16.4454,2.4133,g
14.9414,2.7392,g
14.4996,2.721,g
6.6794,2.1222,g
21.0294,3.0388,g
19.8968,3.0206,g
22.0256,2.8264,g
52.2707,3.7106,g
35.7976,3.6811,g
29.0223,2.9012,g
20.7143,2.7348,g
11.4934,2.5315,g
21.3778,3.0904,g
37.7636,4.1207,g
16.1578,2.357,g
15.4458,2.695,g
37.5314,3.8555,g
28.6626,3.1981,g
12.9439,2.7427,g
7.2774,2.1055,g
10.8373,2.2253,g
10.7012,2.4829,g
25.8895,3.6091,g
14.115,2.6527,g
27.1606,3.1826,g
16.0658,2.5664,g
9.6981,2.3971,g
13.9511,2.3811,g
10.9569,2.5257,g
15.0359,2.4456,g
12.8142,2.5391,g
13.5162,2.5977,g
18.6738,2.6345,g
22.9145,2.837,g
26.6286,2.9312,g
29.8257,3.3817,g
34.7793,3.5449,g
10.6226,2.4133,g
0.0026,2.1446,g
22.0839,3.0665,g
28.1488,3.6363,g
11.0465,2.4878,g
9.0505,2.3054,g
17.8851,3.0241,g
12.2371,2.64,g
29.1599,3.5856,g
18.698,2.7304,g
12.6872,2.5521,g
21.1334,2.8132,g
11.0764,2.2967,g
12.7046,2.5916,g
13.511,2.4735,g
176.335,4.9946,g
16.7448,2.5119,g
14.9461,2.3075,g
16.3985,2.6154,g
10.8012,2.1717,g
10.3837,2.1833,g
7.229,2.0917,g
17.7426,3.3242,g
9.9957,2.5809,g
15.492,2.4691,g
22.5707,2.9292,g
13.8981,2.6138,g
10.355,2.3464,g
21.3628,3.3105,g
21.8317,3.2103,g
8.2949,2.1732,g
16.0002,2.6212,g
26.4405,3.5842,g
11.1028,2.1055,g
23.578,2.4893,g
11.6572,2.0774,g
10.02,2.3365,g
11.0829,2.3674,g
34.0838,3.0513,g
12.8448,2.5099,g
9.2325,2.2368,g
30.4244,2.943,g
14.6778,2.5575,g
28.6534,3.0276,g
10.6429,2.2765,g
9.7512,2.2776,g
11.2261,2.7462,g
20.1824,3.0308,g
19.9695,2.3086,g
23.4638,2.9671,g
24.0639,2.8045,g
21.4605,2.9085,g
8.6015,2.404,g
11.1869,2.3909,g
6.9559,2.2279,g
22.5711,3.3825,g
12.5123,2.6735,g
21.6578,2.7076,g
13.8768,2.4886,g
12.8362,2.3589,g
15.2469,2.642,g
16.6515,2.7059,g
23.854,3.4822,g
17.2682,2.5237,g
15.3868,2.7356,g
10.2651,2.1804,g
15.2367,2.4997,g
21.9402,3.3977,g
17.069,2.6258,g
16.7676,2.8591,g
10.3349,2.2405,g
12.7999,2.7063,g
22.2937,3.2443,g
30.4889,3.2383,g
19.4357,2.5465,g
12.3885,2.357,g
13.9091,2.7482,g
30.0083,3.3167,g
17.4177,2.7214,g
12.0919,2.2,g
13.1511,2.6299,g
19.0978,3.1561,g
8.7097,2.3775,g
17.3889,2.9355,g
46.3311,4.0666,g
20.8778,2.6435,g
16.5941,2.6857,g
12.651,2.5478,g
9.7556,2.2279,g
37.3148,3.7516,g
7.4611,2.0917,g
23.1352,3.0953,g
12.9703,2.6425,g
20.1568,2.525,g
19.4653,3.0704,g
10.442,2.2788,g
11.9567,2.6604,g
10.5903,2.4257,g
19.9359,2.909,g
9.8703,2.2504,g
15.8974,2.6201,g
11.6604,2.7608,g
20.2,3.2508,g
37.7353,3.5818,g
23.1949,2.842,g
38.3784,3.3096,g
19.6787,3.0519,g
21.4332,3.1074,g
10.5765,2.3444,g
24.4487,3.34,g
7.2216,2.055,g
19.2262,2.9872,g
8.7939,2.4935,g
23.4497,3.0026,g
33.1618,3.7835,g
33.4934,3.0918,g
28.024,3.3137,g
21.5701,2.8445,g
11.5561,2.1931,g
26.5769,3.5931,g
31.4021,3.6765,g
22.8049,3.3507,g
20.618,2.9654,g
17.9452,2.9506,g
24.8466,3.1707,g
12.3497,2.4793,g
6.6565,2.1189,g
19.9988,2.829,g
23.753,3.2176,g
7.274,2.0394,g
13.2262,2.444,g
13.7589,2.5289,g
12.9486,2.3454,g
28.5416,3.1921,g
17.4341,2.5004,g
15.7883,2.7344,g
28.0417,3.2475,g
10.4112,2.3997,g
18.7673,2.6972,g
12.4148,2.6101,g
23.7462,3.4542,g
29.0383,3.5721,g
24.9415,2.6628,g
10.9386,2.4409,g
24.1278,3.4958,g
19.2643,2.9172,g
31.682,3.4011,g
14.6575,2.7088,g
16.5623,2.4771,g
9.814,2.3909,g
17.2814,2.8176,g
12.5979,2.5647,g
12.4783,2.301,g
13.1526,2.6609,g
13.9151,2.4914,g
14.1868,2.5838,g
16.1568,2.6484,g
22.4013,3.2505,g
10.1314,2.5746,g
22.9799,2.7143,g
17.0463,2.6069,g
25.5407,3.3536,g
28.8898,3.4044,g
10.6241,2.5472,g
11.6996,2.0233,g
50.8824,4.3901,g
15.7109,2.57,g
18.208,3.1339,g
20.0901,2.7029,g
10.8628,2.6191,g
10.9246,2.4433,g
15.3608,2.7945,g
13.2796,2.527,g
13.3571,2.6799,g
13.2045,2.5717,g
16.3281,2.4014,g
12.3135,2.4771,g
10.5839,2.3775,g
17.1008,2.6702,g
7.2941,2.0737,g
6.807,2.2028,g
9.3625,2.3655,g
12.0116,2.5977,g
25.083,3.1359,g
18.8812,2.9802,g
18.3299,2.6345,g
22.1844,2.9204,g
13.7293,2.382,g
29.0237,3.1425,g
10.4688,2.4425,g
20.0974,3.2,g
16.8233,2.827,g
16.2328,2.9682,g
11.1086,2.081,g
19.6741,2.702,g
17.0975,2.372,g
10.6153,2.1599,g
13.2521,2.5993,g
19.2556,2.5617,g
12.4692,2.6238,g
33.1844,3.3309,g
28.662,2.9724,g
11.0162,2.6781,g
18.4043,2.6294,g
17.335,2.8062,g
15.5033,2.6618,g
20.9718,3.0598,g
22.8933,3.1783,g
25.2188,3.2179,g
16.7128,2.5384,g
9.3851,2.3608,g
26.2723,2.747,g
28.4006,3.4285,g
24.7983,3.1733,g
25.0471,2.8404,g
24.5442,2.6964,g
29.923,3.2874,g
0,2.1931,g
28.1252,3.6172,g
18.7901,3.1214,g
19.8364,3.2051,g
11.9321,2.3483,g
32.2921,3.4282,g
11.2686,2.2253,g
26.1937,3.5336,g
15.5732,2.8558,g
22.3943,2.8503,g
9.5267,2.4942,g
0,2.1319,g
25.6209,2.699,g
16.9006,2.7931,g
12.2901,2.5775,g
11.6582,2.5629,g
18.9129,2.357,g
21.5892,3.3841,g
22.0705,3.3893,g
14.1835,2.8038,g
23.6207,3.2119,g
32.5615,3.2632,g
19.1651,2.9209,g
11.1293,2.0846,g
19.2463,3.0251,g
11.2291,2.2109,g
12.4175,2.4907,g
24.7642,3.4049,g
9.4413,2.4735,g
14.1814,2.3454,g
10.6311,2.6985,g
7.4793,2.1717,g
26.6965,3.4345,g
6.9933,2.0846,g
18.3778,2.9053,g
12.7318,2.4579,g
23.6861,3.4455,g
37.9568,3.9073,g
12.8979,2.4257,g
20.5874,2.9117,g
14.9438,2.5353,g
10.689,2.1351,g
19.3367,2.5883,g
18.289,2.8146,g
29.6335,2.7255,g
26.609,3.2316,g
26.4866,3.6683,g
29.2845,3.5567,g
7.4775,2.1287,g
15.3026,2.5729,g
14.0657,2.5533,g
11.7668,2.1477,g
10.9225,2.7202,g
12.2051,2.2989,g
23.384,2.6201,g
11.149,2.4216,g
10.7874,2.3483,g
19.8716,2.4976,g
6.8084,2.2504,g
29.5603,3.5792,g
7.3984,2.3149,g
30.945,3.2459,g
15.1927,2.499,g
10.056,2.3233,g
31.483,3.3631,g
20.3086,2.641,g
16.4317,2.2613,g
10.88,2.1959,g
18.3089,2.9566,g
