@relation magic

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.1351,9.4522,43.5434,g
2.8645,20.076,49.979,g
3.6816,63.0953,2.2059,g
3.1874,50.5009,2.887,g
3.1331,-32.5076,3.3443,g
2.7853,22.5369,3.654,g
2.6906,54.3362,3.037,g
2.638,37.2246,3.251,g
2.5843,-9.208,66.6152,g
2.4385,21.3701,10.9363,g
2.1644,6.3821,77.35,g
2.3874,-23.5217,7.58,g
2.4005,-16.8084,20.9345,g
2.8651,59.8654,4.7613,g
3.8532,51.9617,0.975,g
2.055,7.0295,23.4492,g
3.0821,68.3034,1.189,g
2.2672,-6.9371,6.3162,g
3.8822,70.4339,3.6433,g
2.5786,43.8771,7.875,g
2.3627,18.2534,20.6196,g
3.5389,65.1166,4.172,g
2.3434,-137.192,73.7502,g
2.2788,20.133,11.428,g
2.7304,22.5169,2.257,g
3.0235,37.6912,18.593,g
2.3883,18.1708,89.1927,g
2.4843,16.7615,13.854,g
2.5746,15.2493,11.519,g
2.3847,-13.9911,57.946,g
2.8045,42.1082,11.1895,g
2.3314,20.5391,77.509,g
2.3324,6.5884,8.113,g
3.5835,54.2326,0.1225,g
3.7263,53.0591,0.401,g
2.5658,-47.6953,17.388,g
2.1287,-5.0616,58.21,g
3.3646,52.1944,5.667,g
2.7889,-22.6301,6.0005,g
2.2068,19.3864,39.8,g
2.451,-21.1455,6.311,g
2.7566,61.5847,13.5339,g
2.9754,128.313,8.35,g
2.9848,34.0812,1.6086,g
2.7857,46.9964,1.343,g
2.5905,30.0132,20.582,g
2.791,-22.8882,17.5095,g
3.073,31.939,0.94,g
2.4639,-31.2745,8.17,g
2.4631,14.1925,88.2038,g
2.9741,52.2129,3.837,g
2.6875,21.0689,9.5992,g
3.266,43.2498,14.118,g
2.1746,6.4139,34.841,g
3.5336,60.5693,0.0974,g
2.3118,-6.8129,75.817,g
3.0101,41.3698,2.1522,g
2.7105,18.3136,9.3046,g
2.4843,17.6239,7.671,g
2.9993,51.0246,1.346,g
2.4133,10.9784,19.7041,g
2.4579,22.754,0.4067,g
3.4681,74.4771,2.474,g
2.7756,32.873,4.3534,g
3.3439,44.3144,5.726,g
3.3245,22.3913,3.9509,g
2.8485,-22.0213,7.206,g
3.4104,80.7168,4.232,g
2.6623,28.4118,3.355,g
4.3048,82.0186,0.013,g
2.5527,8.4235,52.2617,g
4.0174,36.9761,3.44,g
2.7756,-19.5828,15.2554,g
2.695,-22.1741,42.9788,g
3.2082,35.997,1.656,g
3.8913,39.5033,18.85,g
2.6112,13.8326,24.91,g
3.9144,77.244,1.8785,g
2.836,51.2734,3.8346,g
2.081,-9.8341,75.3736,g
2.7455,56.0095,4.151,g
3.795,95.9855,4.147,g
3.458,70.4872,7.3272,g
2.8176,-19.3401,19.681,g
3.7702,123.468,1.9947,g
3.1438,39.8516,5.1947,g
2.6527,97.6731,0.091,g
3.5732,64.5106,1.147,g
3.269,83.731,14.18,g
3.6091,97.9016,7.4474,g
2.3627,40.4066,18.8702,g
3.0257,42.3038,1.4587,g
3.2738,18.8844,72.4438,g
2.5472,-25.3148,13.316,g
2.8987,-18.7026,0.5371,g
2.8576,-28.581,6.132,g
2.6642,-18.208,2.4949,g
2.2109,12.7246,12.325,g
2.2304,4.1166,52.427,g
2.6217,47.5338,7.673,g
2.3128,18.3897,13.1411,g
3.3775,29.9876,0.546,g
4.2324,78.2619,3.825,g
2.7181,13.1416,76.696,g
2.6566,21.017,3.045,g
3.0588,77.0631,1.7722,g
2.2455,-19.3164,7.755,g
2.8976,10.2693,7.2,g
3.0386,39.4893,1.5361,g
2.828,-28.4975,11.1311,g
3.4298,59.5604,2.628,g
3.3384,81.6437,0.443,g
4.1093,89.5152,2.84,g
3.022,60.4852,15.777,g
2.7969,14.4912,13.3149,g
2.616,19.1054,47.1486,g
2.5422,11.6095,6.879,g
2.6799,26.1452,62.781,g
3.031,-13.1639,14.976,g
2.301,-18.686,2.664,g
2.4082,14.7668,14.8675,g
3.5629,32.8091,5.1984,g
2.4265,17.7007,47.858,g
2.5434,17.6908,5.736,g
2.6508,-46.4491,11.322,g
2.8212,16.431,0.632,g
4.0093,77.124,1.7696,g
2.2753,11.2215,68.3044,g
2.9701,40.0579,13.438,g
3.1461,99.862,0.221,g
2.0512,-9.568,21.9158,g
2.5514,10.1775,77.9057,g
2.4057,20.0241,21.175,g
3.1207,35.7769,2.4982,g
2.1658,2.8342,48.743,g
2.6201,24.6254,22.1841,g
2.4433,21.9612,4.0575,g
2.4409,-10.3781,10.379,g
2.4893,-17.5356,37.548,g
2.7308,27.5768,19.7833,g
2.9383,-19.7759,15.4657,g
3.8758,77.9192,3.343,g
2.7589,11.6027,28.51,g
3.1276,35.3095,13.161,g
3.1905,27.9165,0.129,g
2.3962,17.1113,13.93,g
3.4635,59.4846,1.798,g
2.7059,18.9105,43.177,g
3.4,33.4166,27.622,g
2.5752,16.852,25.219,g
3.9202,80.4982,2.0169,g
3.1678,68.8152,0.29,g
2.8179,-32.0668,3.0817,g
2.8719,97.7739,4.201,g
2.772,13.2609,4.916,g
2.248,20.6071,0,g
2.7763,-21.24,12.001,g
2.2368,0,70.5589,g
2.6821,33.3481,9.541,g
2.716,-20.8719,11.1156,g
2.7088,31.5955,7.629,g
2.1189,-13.5124,12.8928,g
2.4354,16.3239,12.7719,g
2.6772,11.3395,8.3777,g
2.8407,21.5547,7.5782,g
2.2788,-17.1035,30.7414,g
3.1749,54.3659,8.5332,g
2.4541,30.0868,15.5608,g
2.4921,22.1589,11.3175,g
3.0492,-14.5747,3.6947,g
2.3233,17.1037,59.5071,g
2.1553,3.2895,0.3185,g
2.3522,-18.1926,19.4135,g
2.2492,-9.1669,0.9932,g
2.596,18.3512,56.894,g
2.6689,24.4025,59.468,g
2.5472,-14.1631,27.111,g
2.3139,14.5138,16.59,g
2.4048,5.3921,27.748,g
3.2692,45.9937,3.2964,g
2.4464,-21.8862,34.121,g
2.3766,-18.0052,58.404,g
2.7435,28.689,11.411,g
3.4921,61.7436,2.07,g
2.8414,-16.2837,2.9067,g
2.5883,-15.5985,1.283,g
2.4871,15.3257,35.5121,g
2.6015,5.5636,48.7767,g
2.2765,-3.5824,84.0046,g
2.5289,-12.8277,6.2697,g
2.4969,18.9304,12.861,g
2.4533,12.3548,8.8517,g
3.5856,65.5995,3.096,g
2.3701,-17.2805,51.044,g
2.688,25.3387,9.4083,g
2.7222,21.5596,30.0135,g
3.418,78.5246,1.2989,g
2.8751,21.4508,10.961,g
2.444,-8.201,55.1338,g
3.253,24.0854,4.173,g
2.7059,30.2522,8.5585,g
3.8051,58.899,2.4615,g
3.1455,28.5647,1.7762,g
2.3971,-17.8466,14.281,g
3.3758,92.6294,6.373,g
3.5782,71.1424,4.159,g
2.9222,-17.2976,3.9756,g
2.9906,-22.9758,9.5163,g
2.1746,12.8318,15.288,g
2.7875,42.3596,6.2748,g
2.525,-43.0173,1.4405,g
2.8215,9.6838,2.102,g
3.7285,73.1529,0.57,g
2.3139,17.9036,32.7666,g
2.1553,-17.5784,27.5608,g
3.6949,58.6506,11.533,g
2.1089,0,90,g
2.7042,-33.2105,1.596,g
2.4893,43.7729,23.893,g
2.3598,-17.6584,57.6127,g
3.3059,66.7547,0.738,g
3.0609,56.0712,6.339,g
2.0626,-7.186,5.9251,g
3.0052,29.5049,8.877,g
3.3032,55.6943,0.386,g
2.995,-29.7567,0.9353,g
2.3253,-11.1945,8.78,g
2.3395,17.1594,15.6268,g
2.871,50.5432,1.9948,g
3.517,-32.8466,80.7067,g
2.2148,-17.5153,15.7756,g
3.2414,40.2157,3.1433,g
3.4965,89.8199,10.8854,g
2.2082,-5.7146,13.7571,g
2.4616,28.2809,13.4021,g
2.3086,18.9916,88.1478,g
2.5922,26.5376,23.115,g
3.8825,87.438,5.917,g
2.3655,-20.6703,78.069,g
2.4023,10.8061,30.1602,g
2.6488,23.5886,18.3524,g
2.4533,-13.3331,7.346,g
2.7147,45.3531,3.3863,g
3.49,87.3563,4.016,g
2.5539,24.4522,34.5922,g
3.5898,46.0111,4.0456,g
3.0804,24.7506,3.4828,g
3.3236,40.0877,3.737,g
3.0643,-12.0942,0.054,g
2.2068,-17.0784,13.446,g
3.3429,67.4804,12.8978,g
3.9713,51.3861,1.9921,g
2.5838,30.195,9.497,g
2.9759,-6.6957,7.0604,g
2.8859,-66.7009,3.883,g
3.2121,34.1822,0.487,g
2.1945,13.7395,24.9416,g
3.5105,43.3518,0.26,g
3.0792,27.3935,1.5703,g
2.6048,-21.6661,2.029,g
2.8856,-21.3381,1.677,g
2.8751,-40.0109,9.9265,g
2.7948,29.9288,2.016,g
2.3483,18.2783,10.692,g
2.8283,58.4752,4.442,g
4.6163,98.3053,0.462,g
3.7818,42.9666,0.8473,g
3.2476,51.9473,4.1493,g
2.5871,16.4879,64.2235,g
2.8957,19.4479,6.165,g
2.9266,-47.2918,20.5187,g
3.4431,64.9085,5.4805,g
3.7412,44.4587,1.822,g
2.5977,-14.0811,5.5765,g
3.4363,25.8013,11.891,g
4.2194,92.9814,2.128,g
3.77,53.5394,3.7384,g
2.2776,-21.2335,5.6594,g
2.4241,-14.8614,29.844,g
2.596,-4.3988,1.5377,g
3.0504,22.8039,3.501,g
2.8454,-35.3034,4.1593,g
3.5549,60.4821,12.3377,g
2.8146,-17.8449,42.0116,g
2.3979,13.6314,28.549,g
2.5459,22.5712,4.703,g
2.8325,20.7132,37.42,g
2.968,22.0479,7.208,g
2.7668,17.5713,33.509,g
2.3766,16.9312,10.1604,g
2.3674,13.6412,0.206,g
2.667,20.7756,7.608,g
2.4495,9.4869,18.0829,g
3.516,69.6443,0.9488,g
2.5804,-18.5802,19.6912,g
2.2418,12.8596,44.6269,g
3.3006,46.4289,1.5315,g
3.4972,38.5772,3.96,g
2.6144,-18.9643,88.9008,g
2.8065,19.6679,27.621,g
3.5828,46.6229,0.42,g
2.1688,6.3717,37.04,g
2.2867,-5.982,29.068,g
3.418,68.7019,1.121,g
3.4001,66.7073,1.5208,g
2.5599,39.5442,0.762,g
3.6964,82.19,1.404,g
2.4548,10.8751,89.7187,g
2.243,17.8327,27.8812,g
2.1717,13.6991,11.6635,g
3.096,58.5437,0.644,g
2.3541,21.1234,4.18,g
2.791,56.0261,1.0712,g
3.3154,29.3569,5.7268,g
2.4338,9.924,3.6518,g
2.5302,-17.9955,4.1031,g
2.6561,24.8213,34.5966,g
3.1581,56.0385,0.6543,g
2.1414,-12.9913,49.5995,g
2.7063,-15.4914,3.1547,g
3.2374,50.1951,11.196,g
2.49,23.6746,9.3392,g
2.5658,5.0327,13.114,g
3.2006,59.1177,1.536,g
2.6959,8.754,6.62,g
3.7096,51.0151,8.8927,g
2.6464,-19.1932,24.109,g
3.0513,-10.5479,17.8597,g
2.3274,-15.6702,78.726,g
2.8299,-36.1043,12.113,g
2.5465,17.9349,0.9038,g
3.8184,35.9315,4.2249,g
2.2266,8.9679,37.739,g
2.29,-13.0801,10.8031,g
3.1984,50.5528,11.5159,g
2.5658,-24.8184,5.7653,g
2.0512,-12.1386,48.4901,g
2.6758,117.912,40.2357,g
3.0438,37.7755,4.25,g
2.975,21.3864,16.2846,g
2.4125,19.0022,58.441,g
3.2464,66.3441,3.438,g
2.3201,-17.3795,17.368,g
2.437,-10.5577,68.6674,g
2.9167,-23.6855,22.0962,g
2.2945,-18.3841,37.6063,g
3.2084,39.4795,0.013,g
2.7189,-32.3127,33.5365,g
4.1355,70.0538,6.8092,g
3.2444,66.6961,1.496,g
3.0249,-25.6831,18.3581,g
2.9576,58.3127,6.115,g
2.0881,-6.672,35.1373,g
2.7451,33.4538,12.071,g
2.6735,-19.4317,2.923,g
2.9383,30.4555,4.625,g
2.316,-24.1205,8.105,g
2.2443,18.6435,49.2261,g
2.4594,-9.3052,3.9266,g
2.8576,32.0425,2.219,g
2.57,13.4379,24.248,g
2.4807,-9.6464,71.3012,g
2.7222,20.6203,85.3816,g
3.1432,20.3642,8.866,g
3.4853,44.7523,2.829,g
2.2467,-2.7908,70.33,g
2.836,77.419,4.582,g
3.5667,71.504,4.763,g
2.6425,-12.0225,24.255,g
2.4878,-21.218,10.0413,g
3.0015,44.0177,9.8863,g
2.4232,8.0618,4.457,g
3.359,61.0636,9.782,g
2.8376,41.9129,12.3212,g
2.6201,37.3314,3.139,g
3.04,88.1067,1.747,g
3.4226,74.4612,8.824,g
3.9834,62.648,0.6179,g
2.6217,32.9364,5.521,g
3.7167,82.6968,3.0387,g
2.4728,15.492,34.123,g
2.7931,24.4088,6.6237,g
2.2148,-9.4294,35.5834,g
2.6289,-16.4431,1.041,g
4.2992,108.53,8.6871,g
2.9954,32.6906,0.3729,g
3.3158,64.8368,6.884,g
2.5244,28.0062,22.478,g
2.6985,20.7674,33.261,g
2.2175,17.2788,1.1506,g
3.5062,56.6713,1.569,g
2.0149,-10.7891,48.809,g
2.9578,-27.5072,0.7045,g
2.9987,26.39,26.688,g
2.7114,-13.7053,46.586,g
2.4108,-2.5723,4.8014,g
2.8011,40.3342,7.6914,g
2.1255,-12.3834,30.5302,g
2.4224,-13.2584,2.5804,g
2.683,2.6927,31.498,g
3.6802,8.721,1.525,g
2.8774,-40.3148,7.2099,g
2.679,-25.0872,88.4244,g
2.3979,-11.7778,18.547,g
2.1945,4.3614,76.331,g
3.1081,-33.9564,1.1326,g
2.6117,-18.7681,9.703,g
3.6508,70.1133,1.379,g
2.1569,6.1887,84.0609,g
2.971,28.1258,2.356,g
2.6803,-14.0016,14.9018,g
2.5557,40.0827,1.843,g
4.2034,74.8596,0.3748,g
2.5099,21.0159,8.288,g
2.9908,50.8541,15.2905,g
2.8768,28.5441,34.644,g
2.3324,-19.1059,62.8383,g
3.3698,-13.981,6.392,g
2.7255,11.7581,11.385,g
3.9111,69.4124,0.675,g
3.4519,20.92,0.746,g
3.0837,-38.1196,6.845,g
2.2393,14.711,13.913,g
2.4133,0.3616,9.197,g
2.4616,-16.7375,63.385,g
3.3959,72.6058,1.1324,g
2.6561,32.0105,8.9282,g
2.534,5.6998,15.1204,g
2.6128,24.4434,14.86,g
2.679,27.1641,0.4547,g
2.5099,23.6915,43.4617,g
2.5422,20.242,19.3719,g
2.2405,-17.199,0.0002,g
2.4609,-6.6784,15.933,g
2.1889,-11.8969,28.062,g
3.7458,82.0158,1.4092,g
2.5587,-8.9151,23.721,g
2.8488,-32.3389,9.4092,g
3.5247,36.7369,1.4305,g
3.1844,-33.669,5.3936,g
2.9117,50.9982,9.214,g
3.0222,43.3979,4.328,g
2.5004,-15.3189,5.4907,g
3.0732,32.657,7.9513,g
3.2844,27.294,13.913,g
2.9423,18.3329,7.166,g
2.4273,-13.0942,5.6489,g
2.0273,0,66.733,g
2.2279,-11.9949,34.186,g
3.0918,87.402,2.2699,g
2.6998,85.3566,7.6904,g
2.9643,20.5619,8.441,g
3.0851,30.7445,0.8192,g
3.7978,61.018,1.304,g
2.356,-6.9421,56.5349,g
2.8938,-25.0176,2.231,g
2.6279,16.1088,7.0622,g
2.8976,75.6853,1.364,g
2.7139,7.1687,11.359,g
2.7835,17.7997,2.637,g
2.6175,8.7649,45.808,g
2.659,-12.0184,12.957,g
2.4857,-16.0185,1.6585,g
3.2348,28.0548,13.181,g
2.3201,0.3851,46.146,g
2.6238,33.9312,10.7331,g
3.3231,85.6082,0.712,g
2.4281,26.2199,3.614,g
2.5237,26.797,24.113,g
2.9114,23.0514,18.469,g
2.7135,25.5152,5.1857,g
3.2491,79.9025,6.1571,g
3.3358,63.3584,5.6543,g
2.7528,-21.3331,82.8542,g
2.2577,10.1729,4.0951,g
4.1831,84.1463,0.8339,g
3.8189,47.214,1.4594,g
2.2923,16.9015,1.618,g
2.1761,12.2527,56.8865,g
2.8639,-52.0151,3.46,g
3.0488,37.8166,4.874,g
3.1477,71.0401,7.0799,g
2.8331,-16.9877,0.9486,g
2.1351,-4.3567,51.288,g
2.792,16.6793,10.6685,g
2.3664,16.6066,39.342,g
2.4346,14.8716,24.444,g
2.7574,49.8049,73.9247,g
3.0537,25.0588,11.983,g
3.2874,89.1856,18.761,g
2.7642,87.5737,9.3662,g
2.1383,-4.5036,58.504,g
2.8701,41.1994,2.4615,g
2.5218,-15.7849,8.2969,g
2.3962,-9.7743,60.313,g
2.616,27.8454,1.0447,g
2.8555,-30.8421,10.179,g
2.6853,26.3628,3.7748,g
2.659,-22.07,8.0922,g
2.8929,-27.844,7.064,g
2.5132,-17.2508,21.3322,g
2.3692,6.3665,11.404,g
3.5842,87.0097,4.8624,g
4.0645,69.2886,0.614,g
3.5283,94.7966,26.0415,g
3.134,-11.0377,7.6209,g
3.1784,30.1836,0.6112,g
2.7882,31.5053,1.713,g
2.2833,15.4613,18.7148,g
2.525,-16.2494,30.869,g
3.662,57.9611,4.088,g
2.8448,24.8963,4.1448,g
3.3638,71.7958,1.324,g
2.7007,16.7055,12.117,g
2.3414,18.599,84.7935,g
2.2443,-8.8118,88.4999,g
2.3032,11.0207,28.505,g
3.2438,40.1941,2.258,g
2.6191,11.1564,81.6368,g
2.8932,72.9835,8.5788,g
2.8112,23.4049,7.5527,g
2.1804,-4.6937,85.6648,g
2.2135,-9.2202,79.144,g
2.3355,14.849,14.1872,g
3.0624,-15.4541,1.7685,g
2.1717,5.9458,15.671,g
2.5296,11.2136,10.5089,g
2.6415,22.7598,17.2162,g
2.8373,-14.8047,36.13,g
2.4448,16.2873,30.194,g
3.0812,35.5142,3.7502,g
3.4068,45.5346,7.378,g
2.6217,-62.4836,1.7076,g
3.4956,61.5653,7.5304,g
2.07,9.7832,23.711,g
3.2105,21.5231,2.2837,g
3.3879,-53.3688,0.897,g
2.3829,-10.5968,42.3811,g
3.313,66.6702,9.311,g
2.4224,-12.722,0.557,g
2.6058,9.3728,36.335,g
3.6259,-41.4465,0.5417,g
3.037,-23.9024,7.308,g
3.3116,18.4291,0.6261,g
2.4843,23.9204,24.9956,g
2.6726,-11.597,34.0416,g
2.3149,5.0062,66.1517,g
2.6937,26.1077,36.5252,g
3.807,95.4397,4.3725,g
2.4281,20.5919,17.2732,g
4.1295,88.912,0.084,g
2.7903,13.7674,24.196,g
2.1287,-11.1057,17.9072,g
2.8479,-7.964,11.7922,g
2.9868,89.9887,17.724,g
2.2833,20.3829,80.0895,g
2.7857,8.0538,85.328,g
2.2014,-19.2355,18.066,g
2.2253,-9.4313,0.663,g
2.4108,-17.2015,20.0785,g
2.9206,42.4254,2.0888,g
2.5977,16.0417,11.546,g
2.6527,50.0666,11.0895,g
2.5949,-22.0568,2.366,g
2.5403,25.0272,17.905,g
2.9227,-75.4066,2.0319,g
2.1931,-18.427,19.3207,g
2.7955,11.6411,7.5449,g
3.2955,64.2599,1.2947,g
3.6512,45.7537,2.399,g
2.7105,-12.498,45.781,g
2.7024,64.1095,7.3785,g
2.5971,39.5951,0.393,g
2.6222,13.9059,52.118,g
2.9467,47.4344,3.7944,g
2.641,-19.5435,0.5398,g
2.9609,23.6864,2.4098,g
2.5988,21.3231,33.725,g
2.6924,23.7937,7.444,g
2.0394,-9.2134,61.71,g
3.1174,12.2947,2.6399,g
2.8684,20.0003,15.8311,g
3.1726,42.8062,2.553,g
3.5289,53.8253,1.797,g
2.2227,-16.0089,20.8422,g
2.94,13.377,27.4184,g
3.03,-12.726,46.1539,g
2.433,36.7524,13.331,g
2.1383,-3.1518,67.9698,g
2.317,6.0898,53.718,g
3.0075,11.0123,11.218,g
2.6325,17.8166,70.3212,g
2.4362,18.5554,1.699,g
2.4728,35.3755,12.504,g
2.281,-2.6189,69.623,g
2.7723,17.6182,3.397,g
2.081,-9.3284,74.518,g
4.0415,97.2492,18.0251,g
2.854,88.1925,27.1274,g
2.4735,8.5433,40.1965,g
3.0783,31.8129,6.2998,g
2.7462,30.441,2.1511,g
3.2907,25.2477,5.5798,g
3.547,56.3256,3.551,g
2.3701,21.9484,61.282,g
2.5459,98.6042,5.704,g
2.6289,24.9784,2.593,g
2.1688,-9.524,9.432,g
2.3444,-14.9667,13.4966,g
2.7168,-54.6747,10.304,g
2.7435,-10.9632,66.68,g
2.2162,-7.0158,43.9589,g
2.8347,25.3352,1.57,g
2.772,27.1517,8.548,g
2.7941,-15.894,0.428,g
2.3493,-24.3017,25.421,g
2.7118,-29.9143,8.789,g
2.7727,12.7581,27.0291,g
2.9012,-24.4399,4.758,g
3.0754,68.3545,3.298,g
2.9012,48.1027,5.176,g
2.4273,10.6758,37.113,g
3.2417,23.7879,7.511,g
2.3365,18.8123,27.2976,g
2.3032,-6.1137,4.058,g
2.78,9.2963,1.824,g
2.2923,16.0219,28.986,g
2.7642,33.0502,6.61,g
2.9053,-43.9999,3.3763,g
2.6201,28.6082,0.598,g
3.0019,36.2755,0.9246,g
2.8976,-20.9564,6.311,g
2.6253,29.9491,10.603,g
3.505,81.4065,0.5,g
3.3327,96.8571,1.734,g
2.7835,19.1444,43.7885,g
3.6162,61.9911,1.932,g
2.7493,-16.3279,3.2549,g
2.7616,10.4672,41.911,g
2.3962,19.0743,49.0547,g
2.6599,-20.5805,2.8753,g
2.6149,-25.2602,19.576,g
3.2007,-27.5871,5.4306,g
3.2682,-15.5748,0.5877,g
2.7578,-13.8638,37.1307,g
2.4273,-4.2368,74.837,g
2.5916,-17.3203,54.1674,g
2.5289,18.3161,26.988,g
2.5051,16.3698,17.9029,g
2.6542,-20.4591,9.8372,g
3.3445,64.1073,1.343,g
2.5916,20.6222,15.48,g
2.6794,-9.9872,9.374,g
2.4487,-6.3112,29.349,g
2.2978,21.1357,43.723,g
2.3627,-17.4548,19.5461,g
2.2201,15.125,45.055,g
2.5132,-18.5469,17.4089,g
2.2707,7.8418,44.34,g
2.5441,16.4779,20.711,g
2.5955,23.532,10.5327,g
2.2188,-10.429,33.4008,g
3.037,26.3846,3.436,g
2.2253,-19.8654,40.2935,g
2.3181,-0.6218,6.335,g
2.9297,-41.2969,5.911,g
3.2235,18.7062,10.3638,g
4.2258,89.9662,3.2,g
2.4023,24.5807,46.602,g
2.8907,26.3113,3.892,g
2.5099,-14.4532,86.211,g
2.6269,25.0526,23.5489,g
3.0445,-19.8689,8.4572,g
2.7482,-31.0968,4.6031,g
2.4749,-22.6602,4.829,g
3.273,84.9596,2.6,g
2.5397,-20.7348,6.37,g
2.9506,33.3533,4.2502,g
2.3464,17.7733,31.234,g
2.666,-12.193,3.7388,g
3.654,71.395,2.762,g
2.4108,11.2371,43.561,g
2.2188,-6.9525,87.5122,g
2.3541,-4.3292,8.8466,g
2.1351,-9.6666,53.022,g
2.6117,16.857,83.6202,g
3.0358,79.6906,14.2272,g
3.3105,54.5421,1.667,g
2.2405,17.8283,45.65,g
2.6542,60.1252,2.967,g
2.1319,-6.0758,31.0982,g
3.0959,60.1282,4.86,g
3.0667,-20.8241,2.4152,g
2.9085,43.1887,3.613,g
3.0328,24.0915,4.542,g
3.0728,79.8849,9.451,g
2.7892,31.1119,0.256,g
2.4955,-22.4763,15.277,g
2.4749,18.4439,2.215,g
2.9521,47.9198,7.48,g
2.1973,11.468,36.0741,g
2.415,15.8082,63.7141,g
2.0233,7.0908,89.6566,g
3.3844,45.2733,1.666,g
2.2577,17.5536,19.4594,g
2.6707,26.0123,7.225,g
2.4857,14.1903,36.675,g
3.343,60.022,9.748,g
2.6212,13.6926,24.9539,g
2.5809,-12.2754,39.2377,g
3.021,36.3348,6.909,g
3.0348,66.0377,11.7311,g
2.0986,4.2909,84.6315,g
3.1945,38.473,1.904,g
3.1498,-18.7428,8.3229,g
3.1181,39.3683,1.075,g
2.224,-15.5071,41.1662,g
3.1872,68.8006,1.804,g
3.0408,24.7609,3.2503,g
2.9066,-37.6286,20.0713,g
2.6739,-22.0785,17.713,g
3.2579,54.2919,2.729,g
3.455,86.462,0.0759,g
2.6594,21.024,0.9214,g
2.5353,6.8621,2.625,g
2.4594,27.7518,11.9867,g
2.1351,6.5432,49.544,g
2.5832,2.0355,2.761,g
2.6651,22.3934,7.4414,g
3.0881,56.9306,19.163,g
2.2188,4.3884,31.914,g
2.2393,0,0.0002,g
2.6508,22.3633,31.155,g
3.3193,64.4663,8.626,g
3.6716,-64.4418,0.552,g
2.1508,6.6177,79.334,g
2.8642,17.1313,10.4948,g
3.8963,64.9674,11.2356,g
2.4108,11.5113,75.425,g
2.7927,-30.3497,3.198,g
3.1722,-19.7635,75.311,g
2.8672,51.3282,6.171,g
3.6501,84.6643,1.7098,g
2.5977,-10.3792,2.8878,g
3.227,26.0955,7.437,g
4.1111,74.5456,4.8152,g
2.5152,-9.897,21.501,g
3.1209,33.6343,3.009,g
2.5629,-16.3092,1.521,g
2.4346,11.3909,20.7251,g
2.8979,-28.5553,5.1606,g
2.7832,-20.7903,2.188,g
2.616,14.7748,74.502,g
2.998,40.0288,5.8093,g
2.2565,19.0035,48.416,g
2.8035,36.999,6.35,g
2.0626,-16.9628,88.0912,g
2.0774,5.1334,12.23,g
2.7443,-25.3911,6.713,g
2.4456,-24.6263,10.025,g
2.4843,23.6171,48.202,g
2.3738,21.2906,36.725,g
2.5434,-13.087,1.8427,g
2.5635,18.1721,2.867,g
3.2096,31.1031,41.2088,g
3.66,43.9246,0.8864,g
3.1543,47.619,10.4946,g
2.4183,-19.835,22.452,g
2.6826,27.6817,0.0258,g
2.7818,12.1768,1.1826,g
3.6171,64.1156,18.4316,g
3.3989,74.6123,3.144,g
2.3997,15.2487,25.087,g
2.5575,-12.7324,43.696,g
2.8985,10.158,9.087,g
3.3679,19.6896,0.2999,g
3.1958,61.2636,1.116,g
3.8856,60.9939,2.062,g
2.634,86.7995,5.5164,g
2.5045,12.8188,40.137,g
3.26,71.8442,2.314,g
3.8212,76.7612,3.3807,g
2.882,9.3549,6.2206,g
2.5676,-13.6434,18.056,g
3.5654,38.1459,2.7843,g
2.574,13.597,21.5,g
3.1871,43.1273,14.918,g
3.7402,27.9885,2.042,g
3.6003,32.5779,2.3411,g
2.639,-9.9466,19.0188,g
3.7516,57.9745,0.7623,g
2.3434,-5.0459,44.47,g
2.9941,24.9777,17.968,g
3.1116,44.1507,1.877,g
2.7372,10.2385,0.881,g
2.2765,8.1116,52.3308,g
3.0424,33.5419,9.826,g
3.125,54.5009,1.6831,g
2.3847,14.5916,42.462,g
3.0013,-24.1105,5.6137,g
2.3043,12.4372,75.9321,g
3.0613,76.4386,3.825,g
2.2135,5.7064,51.7751,g
2.8303,21.9637,6.511,g
3.4212,74.3902,4.096,g
2.2279,15.1802,27.242,g
2.8112,18.7922,10.9966,g
3.3364,71.4963,1.9882,g
2.3901,-15.1944,69.6147,g
2.8126,-31.883,1.325,g
2.6839,20.7609,9.1044,g
3.1201,20.0996,13.3421,g
3.0451,28.9002,3.0159,g
2.6069,23.313,26.17,g
3.1836,19.9719,1.471,g
2.5085,58.0497,18.453,g
2.2122,-4.8717,73.5609,g
2.9167,-37.97,34.3207,g
2.3075,2.4314,25.156,g
3.3503,82.4536,1.2458,g
3.1508,-22.1735,3.034,g
2.2317,-4.7347,71.8363,g
2.8567,-12.8979,45.8112,g
2.3284,-7.7886,73.417,g
2.7384,31.8949,3.906,g
2.2718,-4.6367,48.699,g
2.3334,4.1078,6.2819,g
3.1402,25.429,16.5212,g
2.5366,16.7613,28.4342,g
3.485,77.8861,0.305,g
2.567,-13.6002,22.6203,g
3.1202,67.9563,4.2963,g
2.2529,17.4759,17.1321,g
2.404,21.6104,11.201,g
3.1974,43.5539,11.448,g
2.3856,-11.5635,29.023,g
2.3729,-23.94,79.849,g
2.1761,17.5152,39.441,g
3.3079,57.664,2.6208,g
2.3493,-8.1482,15.61,g
2.0774,11.0689,9.9488,g
2.64,25.2396,10.898,g
2.7889,-48.0945,30.2907,g
2.4417,5.7522,17.0127,g
