@relation magic

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
16.3666,0.2043,-17.1426,21.0153,g
29.0385,0.0776,36.9943,3.5017,g
12.4018,0.2343,5.3653,0.327,g
14.7838,0.1855,16.816,11.507,g
11.53,0.3086,-20.5018,23.452,g
14.3757,0.1892,22.5139,11.5864,g
15.6519,0.2584,17.809,51.8789,g
19.2817,0.2039,23.3428,77.5379,g
22.9493,0.1137,69.2272,11.45,g
8.2457,0.3472,22.0444,11.0535,g
16.9986,0.1923,23.0946,6.557,g
15.7724,0.2937,14.5723,5.69,g
19.74,0.1827,-7.5265,5.4609,g
26.0975,0.1458,67.4394,36.8773,g
11.6604,0.2212,25.719,2.76,g
14.4105,0.2882,18.9304,12.861,g
16.1704,0.415,-14.1089,80.5135,g
10.5813,0.3207,-19.3432,35.4214,g
13.7052,0.1969,14.2798,14.972,g
15.7883,0.1945,-14.5766,4.7719,g
10.6091,0.281,6.7534,0.0621,g
32.3094,0.1085,55.2096,0.026,g
10.5592,0.5017,3.6848,31.3229,g
21.6109,0.1337,86.586,0.3713,g
53.5629,0.041,67.1348,4.695,g
14.9219,0.1764,28.7425,5.8992,g
6.8516,0.3763,-9.5968,26.948,g
27.402,0.0918,77.8861,0.305,g
37.1984,0.0493,75.1862,0.252,g
18.1433,0.161,38.4226,27.1254,g
35.8008,0.0638,73.8819,5.473,g
15.3026,0.3115,-15.761,13.3833,g
16.3333,0.1922,-22.3346,2.808,g
10.636,0.2564,18.0312,9.9173,g
19.4801,0.1362,46.0652,8.519,g
23.8871,0.138,42.1347,7.5772,g
17.4715,0.1532,30.6531,20.797,g
30.3729,0.0746,78.4434,2.791,g
20.5004,0.1116,124.856,2.2623,g
11.6189,0.3678,-4.8943,1.2142,g
21.5574,0.2131,-41.4037,2.402,g
34.1015,0.0775,73.5551,1.2801,g
19.6044,0.1301,-6.7978,2.53,g
24.7136,0.1671,31.5837,31.8731,g
14.3836,0.2251,-12.2453,1.4484,g
9.5947,0.2514,17.8947,1.003,g
12.7244,0.184,-15.8117,18.8214,g
18.0364,0.2044,13.7636,5.2474,g
35.1622,0.1074,33.1106,9.6533,g
16.9973,0.154,10.3356,25.1167,g
22.193,0.2119,86.7902,11.697,g
11.6969,0.3831,-8.6033,12.415,g
12.5763,0.2256,-15.6858,15.629,g
21.8207,0.1447,49.8945,3.048,g
10.9301,0.4613,6.0317,66.374,g
17.7968,0.2595,-21.6171,8.54,g
19.2006,0.1537,42.1489,4.087,g
7.009,0.4212,-12.6858,10.318,g
15.2966,0.1979,16.4879,64.2235,g
22.8151,0.0913,74.5319,4.884,g
33.856,0.0553,78.5425,1.7133,g
16.042,0.169,52.5605,0.5325,g
17.9479,0.1501,-17.2976,3.9756,g
24.9316,0.0996,14.7971,2.562,g
24.6546,0.122,58.9969,1.5496,g
12.8664,0.2834,11.7025,52.554,g
9.8197,0.2666,22.3152,7.276,g
33.4965,0.0828,40.3656,1.537,g
15.5664,0.1638,19.926,3.901,g
10.8059,0.4789,-5.3597,32.917,g
21.7005,0.2166,-17.834,77.2884,g
32.7823,0.0797,12.2947,2.6399,g
31.6833,0.0997,43.08,1.5926,g
8.1925,0.252,49.5727,1.209,g
21.7506,0.0632,83.1004,0.2763,g
16.7437,0.2605,-16.2297,21.088,g
17.9101,0.308,-10.9451,78.822,g
17.3141,0.2385,10.1392,0.2194,g
10.0654,0.316,9.8337,41.804,g
25.5407,0.0826,47.4067,0.8728,g
17.2924,0.1597,17.0701,8.9995,g
14.8267,0.2381,11.8516,20.363,g
30.4244,0.2047,-20.8304,12.026,g
17.3116,0.2507,-11.697,20.6015,g
16.4332,0.2178,13.0442,18.5462,g
17.0431,0.2028,-15.5914,45.059,g
17.9594,0.181,-3.289,19.206,g
6.9275,0.4121,13.0544,15.5879,g
15.99,0.1697,-25.4308,11.3396,g
16.6363,0.1736,16.9448,4.6127,g
11.4348,0.372,-3.4,9.2006,g
16.1636,0.1798,19.9654,23.5652,g
19.0966,0.1568,33.7283,5.818,g
20.7041,0.1942,-18.4828,64.571,g
15.6641,0.1624,17.9199,8.553,g
7.0846,0.3803,11.4034,25.9219,g
18.0125,0.1925,10.1387,6.382,g
13.6609,0.1715,13.9772,5.433,g
30.0573,0.1065,-29.0838,86.5709,g
87.3235,0.0351,118.005,10.2255,g
32.5425,0.1167,19.8578,10.0734,g
20.7543,0.1256,41.5419,8.3432,g
21.5721,0.0844,80.6738,0.019,g
25.1091,0.1279,22.8564,5.5119,g
25.9488,0.1502,68.4821,1.0945,g
15.2822,0.2942,15.2297,18.996,g
16.538,0.1736,-11.3445,2.76,g
11.9623,0.2816,31.9013,13.7613,g
17.0341,0.2169,21.0054,17.2382,g
13.9166,0.1875,-20.6703,78.069,g
26.8363,0.1315,-62.6959,3.2824,g
9.1084,0.3651,7.8747,20.728,g
10.5469,0.4006,20.5637,16.005,g
14.4309,0.3043,17.7972,14.006,g
23.9383,0.1431,-19.565,1.126,g
12.2279,0.3163,-8.1121,36.6026,g
7.5854,0.3376,-8.0901,2.676,g
17.4852,0.1781,-13.346,10.206,g
10.9467,0.3854,-18.2558,6.595,g
68.5193,0.0555,110.795,6.138,g
11.1914,0.3,19.5615,20.949,g
32.0626,0.0815,63.985,7.61,g
34.7412,0.0965,54.1704,28.5503,g
18.6909,0.2259,-12.8496,17.8557,g
18.467,0.1584,-23.523,0.226,g
22.5596,0.0986,71.2976,5.054,g
11.6816,0.3675,18.9858,31.686,g
36.1711,0.0618,74.4612,8.824,g
14.0844,0.3629,19.0035,48.416,g
43.2592,0.0505,73.6705,0.324,g
33.3225,0.0635,73.8035,3.7714,g
7.274,0.379,-6.9468,78.8874,g
15.7287,0.2564,-11.3804,86.6051,g
18.5686,0.1486,13.6751,2.106,g
12.946,0.2539,4.8579,53.922,g
28.4448,0.1369,44.7523,2.829,g
11.8155,0.2457,12.4372,75.9321,g
27.1255,0.1529,21.9645,14.9066,g
11.7668,0.3594,4.716,45.584,g
31.097,0.1316,15.3918,25.601,g
7.2713,0.3895,-10.3265,39.6284,g
10.225,0.3005,-16.329,60.5491,g
18.6641,0.286,-15.5955,6.83,g
11.7922,0.299,29.5911,4.632,g
10.2465,0.2546,15.4014,28.6827,g
10.7264,0.3333,-11.2912,13.961,g
11.5514,0.4111,16.2873,30.194,g
24.2531,0.0991,43.2756,1.5585,g
25.0351,0.0943,-16.1454,2.5359,g
12.2545,0.2521,18.6957,4.2591,g
13.4751,0.1761,26.0123,7.225,g
19.2097,0.2067,-15.1182,5.7732,g
7.1797,0.3815,11.792,51.983,g
17.2747,0.1799,51.3282,6.171,g
0,0.4441,0,61.1232,g
19.7964,0.1657,64.1715,0.9563,g
12.5906,0.3269,-10.6821,16.7407,g
14.5959,0.2806,-9.6642,47.847,g
11.8001,0.232,-15.3248,86.4267,g
53.3001,0.0292,85.2481,1.5862,g
22.0752,0.2815,64.601,22.76,g
10.7395,0.3756,4.1739,66.181,g
11.8617,0.2476,-5.4284,28.0357,g
9.0943,0.299,-10.6517,23.341,g
25.5058,0.1246,22.892,27.256,g
20.615,0.1191,33.1031,13.0282,g
15.854,0.1819,-7.6128,24.878,g
12.6598,0.2988,13.5855,12.5519,g
29.2845,0.1625,53.1994,3.6374,g
19.254,0.1556,59.3824,2.3677,g
19.0161,0.1426,43.8781,4.4858,g
16.67,0.1983,8.2835,66.247,g
6.9971,0.4331,13.5782,64.323,g
35.2379,0.0745,84.1881,1.445,g
16.2612,0.1699,-8.9151,23.721,g
17.069,0.2379,9.1763,55.5722,g
13.4527,0.3033,-10.7921,34.2189,g
18.814,0.1147,-54.3042,0.225,g
28.1339,0.1052,87.4095,5.5776,g
22.6803,0.1319,-14.9016,27.191,g
37.9939,0.0506,86.3984,1.024,g
10.5498,0.2922,-8.9074,18.975,g
11.1038,0.4391,6.747,0.131,g
21.1239,0.1412,43.5391,13.183,g
12.4148,0.2123,-16.1978,0.8987,g
12.8258,0.2409,-17.866,26.8446,g
7.0613,0.3793,11.2215,68.3044,g
16.3669,0.2964,17.1985,15.7002,g
19.9761,0.1438,33.2289,4.262,g
15.4546,0.1727,31.3793,6.63,g
22.3676,0.1213,72.7309,7.539,g
17.0523,0.171,19.4479,6.165,g
25.2877,0.1626,5.1213,54.3161,g
16.6189,0.25,24.4522,34.5922,g
10.535,0.3551,16.9989,5.225,g
29.8464,0.1042,42.186,16.6925,g
9.4931,0.2977,16.9995,37.3241,g
23.0171,0.1612,37.185,22.3488,g
39.0072,0.0575,77.643,3.613,g
14.6007,0.1647,70.2992,21.9358,g
9.2534,0.3047,15.492,34.123,g
11.8492,0.2361,17.6906,19.907,g
11.9813,0.3723,16.9651,9.256,g
38.3607,0.0972,72.7592,3.104,g
17.6248,0.1431,22.9679,4.53,g
12.378,0.2258,68.7411,1.6899,g
17.138,0.1658,12.6851,10.218,g
6.827,0.4059,12.3509,88.9063,g
22.3456,0.1464,54.5855,5.2528,g
20.5885,0.2322,23.0835,37.707,g
28.4716,0.0796,71.0032,21.3936,g
10.1965,0.3145,-9.8477,0.3038,g
27.3493,0.0783,79.9185,6.0893,g
21.496,0.1354,-87.3739,21.5092,g
13.1936,0.1862,20.1504,15.0459,g
23.6828,0.1441,42.99,0.256,g
16.8605,0.2676,19.4031,17.652,g
26.6834,0.0988,37.7841,23.8454,g
12.3816,0.2544,9.2499,69.7,g
11.7625,0.3561,0.5949,84.7568,g
14.4008,0.2646,19.4426,34.0607,g
11.0315,0.4179,-19.835,22.452,g
10.1863,0.4924,-6.9525,87.5122,g
13.3571,0.2351,-58.6154,0.565,g
12.9078,0.3221,13.8894,5.1628,g
9.8262,0.3639,14.9775,20.22,g
22.1137,0.119,62.1714,12.3675,g
22.9379,0.1056,60.9991,8.705,g
10.4547,0.3035,9.5044,9.228,g
30.4191,0.1226,80.0694,10.3828,g
28.662,0.1625,26.4065,4.5248,g
17.4773,0.2432,20.4172,15.4667,g
13.4303,0.2198,19.9279,7.192,g
18.5428,0.2138,23.6713,4.915,g
23.5569,0.1246,74.7492,2.231,g
25.1742,0.0865,22.3913,3.9509,g
11.9324,0.2418,17.3649,10.7626,g
27.4255,0.0795,55.6712,2.414,g
15.0831,0.2134,-17.2484,5.396,g
15.7666,0.2438,19.8454,34.3833,g
12.7811,0.2853,-8.9195,2.964,g
12.5178,0.2312,-5.8869,30.368,g
10.7506,0.2972,-17.5784,27.5608,g
12.3885,0.2484,7.3312,19.31,g
22.7669,0.2053,49.9228,9.203,g
13.9408,0.2295,41.3843,3.9958,g
39.433,0.0809,69.0485,1.2098,g
14.7857,0.2031,-22.8391,2.275,g
20.0835,0.1809,57.4977,3.679,g
18.289,0.2582,12.9714,3.18,g
32.2789,0.0892,37.3241,38.027,g
7.2753,0.4064,10.9442,32.467,g
12.5919,0.3002,-12.064,18.6497,g
26.946,0.1448,31.9335,5.3847,g
22.3495,0.2829,-56.1794,6.3332,g
27.4018,0.1355,59.4037,17.3988,g
12.7478,0.2571,-13.3411,11.2053,g
21.0659,0.1828,23.9901,32.43,g
19.9723,0.1512,35.2823,10.791,g
14.4914,0.3136,16.7003,33.6702,g
33.554,0.0833,59.398,3.379,g
22.833,0.1979,16.4686,10.619,g
14.5376,0.2964,16.1668,48.751,g
23.5413,0.1581,54.3659,8.5332,g
21.4145,0.1084,18.1356,4.823,g
28.2435,0.1235,52.7144,5.7777,g
11.0904,0.297,-18.3841,37.6063,g
19.3059,0.1118,15.9214,4.761,g
13.7595,0.2174,20.456,0.812,g
23.1113,0.1769,37.9526,2.5147,g
17.2949,0.2427,20.6289,20.244,g
15.095,0.216,-17.471,30.035,g
7.1262,0.4031,12.7246,12.325,g
16.7332,0.1749,41.8014,6.1251,g
15.0011,0.1961,7.1687,11.359,g
20.7404,0.1136,17.4825,2.5917,g
19.1501,0.1708,-29.1554,0.4811,g
15.0189,0.2009,35.045,4.438,g
15.2963,0.2351,35.7308,1.109,g
11.5667,0.3955,8.3552,35.8442,g
14.544,0.2423,-16.0339,37.3772,g
16.4089,0.2434,11.8129,12.204,g
7.0214,0.2891,-5.8615,25.752,g
19.5962,0.1136,97.1645,4.2254,g
11.552,0.194,14.5071,7.4884,g
7.3512,0.3703,-10.9453,20.643,g
19.8259,0.1712,31.7128,0.516,g
12.8054,0.2775,11.3436,24.632,g
15.3068,0.2265,11.2647,3.6056,g
12.2991,0.2442,-6.5729,43.8353,g
31.4427,0.0812,60.4412,0.7859,g
32.5173,0.1216,64.0615,2.662,g
10.6015,0.3525,16.7265,83.4683,g
17.5395,0.1231,20.1676,3.5686,g
38.2401,0.0719,65.1332,6.526,g
17.4136,0.139,42.7297,3.1218,g
25.9007,0.1051,78.9545,5.231,g
10.4927,0.3053,20.0027,38.542,g
14.2196,0.3123,27.6859,3.7348,g
13.7669,0.293,17.572,55.1624,g
18.8586,0.1146,27.8414,7.0622,g
10.1082,0.2888,-15.0826,47.2156,g
14.8302,0.259,17.1302,25.2944,g
10.2685,0.3686,19.7521,14.836,g
21.2993,0.2169,-16.8538,43.616,g
14.9894,0.2641,23.9034,19.747,g
15.9192,0.2008,-19.936,2.6191,g
15.0317,0.1579,-11.8123,19.418,g
18.7861,0.1757,12.7094,25.139,g
16.2969,0.1626,-20.8862,10.7703,g
23.2359,0.1094,101.507,2.072,g
20.8973,0.2429,37.5718,21.5382,g
27.2913,0.1031,77.6765,5.219,g
21.6505,0.0959,88.9555,12.615,g
13.5516,0.3065,32.6737,15.0744,g
36.7662,0.0683,62.648,0.6179,g
10.8676,0.4005,6.5996,2.0198,g
15.718,0.2184,11.0775,53.01,g
14.5732,0.203,17.5867,18.1987,g
14.0718,0.2188,14.9077,47.377,g
14.8707,0.2494,-8.2598,39.9594,g
20.1009,0.123,47.0708,5.6618,g
10.2833,0.1886,31.828,1.5847,g
33.594,0.1134,62.6011,6.878,g
20.3847,0.2041,9.5162,63.492,g
11.9714,0.3648,3.5627,68.753,g
21.3646,0.1787,31.7121,58.4662,g
14.5951,0.24,16.341,9.0144,g
17.6702,0.2348,-147.918,83.7287,g
7.9365,0.3154,-16.7625,9.928,g
23.5152,0.1194,38.3548,6.978,g
15.776,0.2201,-26.1547,8.6201,g
27.1914,0.1914,50.6974,6.673,g
37.8614,0.0605,75.5754,3.0978,g
11.7739,0.3695,7.6167,5.88,g
30.7335,0.0735,65.8335,3.44,g
12.5919,0.3215,15.2411,23.3742,g
47.763,0.0707,63.5856,4.456,g
7.0857,0.4121,9.5293,11.804,g
15.7801,0.2911,-16.9967,76.716,g
15.542,0.2059,23.7646,6.2132,g
30.6089,0.0807,84.3183,10.9562,g
54.866,0.0362,83.0922,1.29,g
15.6726,0.1262,30.6222,8.035,g
12.8924,0.2225,5.7136,74.343,g
11.2963,0.176,18.3141,16.9799,g
41.799,0.1224,-69.1267,0.4318,g
24.2213,0.1259,58.4799,3.0778,g
10.668,0.3449,16.8787,79.6084,g
11.5851,0.2447,4.6733,35.088,g
7.4384,0.4983,6.582,17.005,g
26.225,0.0915,59.9098,1.6754,g
23.1597,0.0913,24.8212,0.0796,g
29.5448,0.0727,73.077,4.5885,g
44.331,0.0703,46.9514,1.676,g
17.0966,0.2716,16.9109,38.404,g
19.0651,0.1351,-13.6024,32.814,g
11.6683,0.364,4.523,45.432,g
16.5183,0.2005,28.8227,11.6029,g
22.8517,0.1443,-36.2719,4.2278,g
24.148,0.1216,-11.0377,7.6209,g
11.0266,0.2764,-8.3904,56.1897,g
10.0152,0.2725,16.9618,6.211,g
29.6996,0.0643,26.0616,8.2437,g
18.8493,0.233,-17.3796,42.506,g
20.616,0.15,66.0377,11.7311,g
24.0205,0.0929,46.2678,1.963,g
12.5645,0.2055,-5.9541,14.1145,g
26.9678,0.1094,26.8147,9.6193,g
21.3799,0.1655,26.5156,18.0501,g
16.8163,0.2658,-11.5756,35.595,g
12.7573,0.1974,-17.7165,20.889,g
7.9626,0.266,14.632,5.508,g
37.578,0.0905,44.0412,1.661,g
49.6183,0.0407,82.8447,1.064,g
25.4536,0.1505,-24.8564,14.365,g
27.5316,0.1457,-61.9595,17.072,g
26.8979,0.1503,44.7733,2.621,g
10.2322,0.2962,-15.4424,31.7443,g
25.0718,0.0699,45.7745,1.8622,g
23.9692,0.109,11.9584,5.0887,g
16.9759,0.2436,21.8963,53.3158,g
22.534,0.1238,53.011,6.0676,g
18.1572,0.2893,-14.4351,53.056,g
32.0506,0.1277,-63.0946,1.133,g
31.0642,0.1038,59.8515,6.423,g
18.5882,0.2284,-16.945,18.9656,g
0,0.3953,10.6773,0.0002,g
16.986,0.2035,20.2965,40.71,g
18.5129,0.1609,20.2096,13.0774,g
17.2552,0.1489,17.8174,2.7747,g
33.4934,0.1121,87.402,2.2699,g
24.4487,0.1241,-31.7991,11.12,g
9.4747,0.3876,13.1382,57.761,g
11.6935,0.3804,-8.1995,7.8517,g
15.2252,0.2886,9.4044,50.002,g
27.2356,0.1401,28.0548,13.181,g
11.2472,0.2414,25.9334,6.594,g
11.5493,0.2412,20.9796,10.11,g
36.349,0.1102,56.7992,11.6548,g
16.0418,0.1916,-11.6054,18.845,g
15.4175,0.2373,-12.3471,25.3949,g
12.1682,0.3483,1.8562,75.415,g
20.2556,0.1024,49.1044,8.2377,g
15.5086,0.2021,47.0768,1.7099,g
22.6843,0.1206,-13.1639,14.976,g
15.4123,0.1987,13.1673,2.9064,g
7.0896,0.4132,13.0351,10.7736,g
10.2594,0.3129,-9.8311,82.2426,g
33.7368,0.1161,-24.6684,0.9621,g
15.4917,0.2261,28.083,9.2366,g
25.8172,0.143,23.9303,31.0087,g
12.8992,0.3179,15.2999,22.3356,g
11.0487,0.1988,54.3362,3.037,g
18.3281,0.2476,29.4609,23.1046,g
12.9133,0.2848,25.3417,3.66,g
11.3356,0.3479,-18.9212,41.763,g
11.3663,0.3838,-5.0095,62.4135,g
13.912,0.2054,50.8533,10.5445,g
14.9248,0.2566,-39.5128,2.565,g
6.8708,0.3745,9.5118,23.451,g
9.7165,0.375,18.804,6.7698,g
24.2978,0.1471,26.7323,18.4082,g
11.0466,0.3324,-8.1208,11.2213,g
24.8056,0.0932,77.4821,5.923,g
11.2399,0.3017,19.0849,53.7221,g
10.6644,0.3526,-18.0406,24.17,g
15.8354,0.2259,4.2514,9.808,g
7.1692,0.3532,-4.9255,53.587,g
23.5226,0.1013,42.3038,1.4587,g
5.9922,0.5095,-16.9492,11.529,g
10.09,0.3327,-10.8397,57.86,g
51.1412,0.0333,82.19,1.404,g
13.3122,0.1618,46.3336,10.6662,g
14.961,0.1359,25.3374,1.137,g
7.5159,0.3493,-14.6593,5.854,g
15.9287,0.1566,41.5018,2.144,g
10.037,0.3638,-10.6362,21.666,g
32.288,0.1868,-35.9464,0.894,g
18.2593,0.1561,36.6955,27.696,g
10.3513,0.4282,-20.29,2.752,g
21.8245,0.1559,13.7726,37.585,g
18.383,0.1888,20.7762,17.804,g
10.6153,0.481,-3.7041,66.481,g
7.402,0.4585,8.6013,76.0739,g
13.9786,0.1929,21.2462,27.156,g
10.9327,0.3324,8.3053,7.894,g
12.1445,0.3043,12.7309,12.992,g
11.4255,0.2702,-17.8319,35.861,g
26.2693,0.0974,33.604,2.433,g
12.8991,0.2906,11.1418,54.9825,g
11.0859,0.2842,48.0403,17.5315,g
17.7641,0.2288,21.4711,0.49,g
20.156,0.1147,24.8633,14.283,g
16.8468,0.1898,38.5262,2.5713,g
10.9384,0.3171,17.8327,27.8812,g
8.1402,0.4677,24.3051,7.3755,g
12.2816,0.3376,20.6314,7.7895,g
16.8267,0.1937,-24.7732,16.9344,g
26.7767,0.1696,215.894,40.5414,g
16.7576,0.1555,21.5026,17.977,g
13.6421,0.2199,7.3238,85.0171,g
17.8505,0.2188,30.9411,17.4491,g
12.665,0.2585,-13.495,64.14,g
17.609,0.1386,45.1577,7.336,g
15.9664,0.2087,-30.3497,3.198,g
18.2441,0.177,-17.2008,2.6291,g
23.1402,0.1215,-32.8412,8.0243,g
15.2041,0.3356,14.0045,29.191,g
34.0878,0.0707,69.8675,4.9835,g
11.8765,0.2925,-10.4111,51.793,g
12.4255,0.2871,9.718,3.954,g
17.0613,0.1869,-6.4855,7.5903,g
18.3274,0.1642,35.1825,2.3869,g
6.3501,0.5238,-17.361,39.389,g
9.7787,0.3024,-7.2392,42.4886,g
11.2873,0.2886,-24.3017,25.421,g
26.6742,0.1161,30.6148,7.0879,g
17.6494,0.1427,-18.2315,12.037,g
11.7764,0.3778,-9.0584,61.162,g
20.5402,0.1616,-28.6326,11.0731,g
10.0097,0.3787,12.7382,9.438,g
12.1648,0.3492,1.518,41.3022,g
17.2482,0.1827,45.783,2.872,g
15.0191,0.2159,16.0753,38.883,g
25.328,0.1759,59.3279,6.9898,g
19.7938,0.1529,61.0039,3.2801,g
30.0559,0.2043,-47.5956,10.159,g
21.1485,0.1156,22.3961,30.76,g
18.0276,0.238,16.6251,16.8056,g
20.2021,0.1714,22.3707,16.8909,g
22.0786,0.1287,51.1844,0.5805,g
37.7139,0.1112,67.7417,9.1004,g
8.0876,0.2585,25.3223,1.472,g
18.6686,0.1884,38.4813,41.3483,g
10.8343,0.3182,10.2142,5.4667,g
33.3536,0.2466,61.0495,12.7952,g
20.5861,0.1474,37.3382,1.638,g
10.9416,0.276,-8.3107,89.264,g
11.1407,0.3386,-8.2179,49.2708,g
7.0036,0.3484,-6.6339,22.623,g
21.3117,0.1377,24.4292,23.4357,g
13.812,0.2136,13.4421,20.874,g
20.5941,0.1312,38.2529,9.3455,g
27.191,0.1464,26.2498,10.722,g
12.8416,0.3157,13.585,16.771,g
12.4183,0.3579,9.3134,14.708,g
20.6534,0.1971,11.1765,10.493,g
6.5626,0.5162,16.5275,56.684,g
18.4451,0.1815,-19.4059,4.302,g
38.6759,0.0814,61.9751,4.909,g
36.7379,0.0678,39.5033,18.85,g
20.1168,0.2221,12.3317,13.2785,g
23.0023,0.1243,-8.2962,2.0888,g
21.2395,0.1653,21.404,35.85,g
29.6712,0.0582,93.146,8.302,g
9.9703,0.2639,21.3727,32.9272,g
9.8012,0.2178,34.6795,0.3486,g
12.4113,0.3043,7.2857,3.769,g
10.6432,0.4949,2.8342,48.743,g
20.1755,0.1278,-23.6381,6.997,g
12.903,0.3011,-11.4526,12.137,g
10.1,0.1898,-35.1508,0.1315,g
13.7217,0.2809,22.8593,20.694,g
15.8644,0.1812,-20.6948,20.96,g
13.9899,0.2906,8.8205,4.752,g
11.4658,0.1936,17.6233,15.096,g
41.9627,0.1245,-95.3131,49.3005,g
16.5447,0.1177,-26.7368,4.933,g
7.1696,0.3551,-8.7773,49.935,g
14.0158,0.2358,104.76,58.055,g
13.1353,0.1988,-23.5674,7.006,g
26.7363,0.1074,24.1424,15.4057,g
11.8624,0.2442,-9.8535,27.5998,g
11.9672,0.2394,-10.4215,82.9593,g
23.2233,0.1236,-17.7621,12.603,g
23.8555,0.1832,-47.0961,5.462,g
14.8974,0.2211,15.8798,7.136,g
12.4314,0.2567,16.6957,10.463,g
15.0191,0.2938,17.0869,65.2488,g
27.46,0.0814,82.165,0.913,g
18.4387,0.1576,25.3813,1.048,g
19.7273,0.1845,19.5373,20.468,g
15.9078,0.2212,26.9197,16.5236,g
11.4704,0.3457,5.3857,36.3007,g
11.7834,0.2135,-9.3052,3.9266,g
12.7483,0.2163,28.4349,8.74,g
12.7271,0.1876,-18.1295,8.1501,g
20.1371,0.1476,-30.0399,6.2504,g
23.2926,0.1067,-14.5747,3.6947,g
24.9691,0.1437,47.8696,1.3186,g
16.903,0.1206,27.947,4.149,g
9.8675,0.3051,3.7763,38.6221,g
10.8638,0.4041,-20.5978,35.604,g
19.2128,0.1655,4.6154,41.065,g
16.6536,0.2528,21.6265,39.092,g
11.5941,0.3511,5.5003,26.52,g
22.1137,0.1889,11.5049,2.96,g
7.4513,0.4657,7.282,18.1586,g
19.7274,0.1584,30.3054,4.199,g
0,0.4729,18.4433,11.393,g
19.5018,0.145,-32.1282,1.7074,g
11.2768,0.1775,13.7314,17.7197,g
16.4682,0.1963,-16.0461,30.914,g
17.354,0.1676,29.5191,2.291,g
39.1323,0.0546,79.7168,0.9188,g
18.2201,0.09,48.5079,4.7354,g
25.0561,0.1588,-7.8397,32.497,g
19.3468,0.1151,-24.1166,2.794,g
22.5302,0.1049,-26.8253,1.586,g
10.8373,0.2887,-8.9601,88.7458,g
7.0286,0.2896,-11.7875,3.3457,g
11.6441,0.3055,5.9444,59.013,g
11.7431,0.215,17.2466,26.3933,g
13.547,0.1933,-32.0062,6.2452,g
32.9111,0.0792,24.4557,84.7514,g
15.6377,0.2363,-7.8779,85.4134,g
10.3786,0.4984,-6.0924,88.5222,g
28.7465,0.0994,66.5038,0.1431,g
30.0053,0.081,40.3755,10.9222,g
16.1814,0.165,23.7665,39.189,g
21.1799,0.1146,52.0702,3.8163,g
20.9762,0.1235,-25.5554,4.382,g
31.1437,0.0887,68.3527,0.616,g
26.6242,0.124,-24.7638,0.071,g
19.0051,0.1461,26.9287,4.97,g
14.5621,0.1844,37.1621,3.241,g
12.7027,0.2785,16.5208,29.107,g
0,0.5639,-7.1052,13.733,g
21.1057,0.1304,10.6385,3.921,g
7.4136,0.4286,-7.0857,29.2598,g
17.0717,0.1221,-33.8718,2.489,g
32.2546,0.0893,66.9446,4.155,g
23.0851,0.1693,25.8116,9.5359,g
28.4542,0.0996,38.4275,3.2719,g
20.6371,0.1784,24.4302,7.335,g
15.1933,0.2848,28.622,2.9967,g
21.0491,0.1478,63.6913,15.231,g
10.5673,0.2591,5.0747,9.3626,g
19.7704,0.1915,21.2692,57.543,g
21.8235,0.1487,84.9624,4.016,g
14.1489,0.1953,33.551,3.3282,g
24.7585,0.109,24.0314,21.9634,g
17.8721,0.108,84.6189,2.039,g
11.1756,0.298,-6.3121,48.278,g
15.9544,0.2086,16.0747,11.067,g
21.5581,0.0998,21.5116,10.582,g
18.6558,0.1702,-6.9082,68.2129,g
22.3447,0.125,73.376,6.5938,g
25.3707,0.0934,73.6483,1.489,g
13.01,0.4409,20.1871,13.6965,g
27.5832,0.1129,79.8849,9.451,g
9.8628,0.2919,5.963,57.942,g
31.147,0.1139,89.9887,17.724,g
17.6858,0.1348,27.5768,19.7833,g
24.285,0.0853,35.9682,2.1269,g
15.5049,0.2214,14.9493,43.154,g
12.8107,0.286,-13.9132,8.542,g
15.6267,0.1625,20.1723,3.9292,g
21.6611,0.158,21.2979,34.772,g
7.3745,0.4599,8.9679,37.739,g
11.6108,0.3439,-84.3934,7.1941,g
23.6817,0.1701,-20.7558,3.2171,g
15.0564,0.1861,72.9835,8.5788,g
32.9325,0.1087,165.703,15.657,g
14.9087,0.1878,-40.6169,0.47,g
21.1363,0.1325,66.9564,0.686,g
23.5821,0.2301,22.015,28.8051,g
6.5949,0.4227,12.8695,79.998,g
11.3829,0.2714,17.1539,5.414,g
10.9338,0.4625,-6.1426,74.997,g
37.033,0.0934,93.7827,6.105,g
23.5875,0.2104,-31.81,12.255,g
10.4919,0.3979,20.1849,38.5604,g
21.0573,0.0984,55.7707,1.9065,g
29.8364,0.0881,22.922,1.6058,g
21.7903,0.1051,30.1218,7.0487,g
11.7439,0.2558,-6.0232,12.7713,g
11.7024,0.2426,-32.5899,19.6618,g
19.0942,0.1176,15.8859,19.7462,g
19.6322,0.1269,-41.8713,4.9204,g
19.1734,0.1403,42.0676,2.228,g
17.3868,0.2125,9.9028,12.553,g
14.5735,0.2738,11.5113,75.425,g
9.8124,0.3242,-15.3943,16.1307,g
17.2338,0.1268,-38.7493,8.1035,g
10.3557,0.2294,19.2868,48.126,g
12.2989,0.221,8.0585,1.6899,g
26.3295,0.1033,41.2638,6.0446,g
15.6,0.2509,52.8269,5.8704,g
