@relation magic

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
33.1261,0.1954,1.3049,g
43.1994,0.1431,7.6914,g
24.5455,0.3304,35.1981,g
102.576,0.059,0.1569,g
77.8954,0.0877,5.47,g
18.2452,0.334,18.0235,g
20.2951,0.3793,33.3381,g
50.6334,0.1507,13.767,g
24.8368,0.2321,6.437,g
57.4269,0.0939,9.716,g
33.1412,0.1641,11.856,g
82.3739,0.2598,3.312,g
26.0678,0.3203,12.9637,g
25.8427,0.2325,5.484,g
30.5895,0.2061,56.2862,g
26.394,0.2411,14.961,g
38.5207,0.1226,8.443,g
19.6295,0.3936,11.997,g
64.5882,0.1709,4.603,g
21.0232,0.3343,79.8933,g
40.6311,0.099,1.8127,g
31.9404,0.1567,29.895,g
42.7448,0.1642,8.9172,g
36.2476,0.2062,9.7048,g
12.8285,0.3985,40.354,g
28.1738,0.2403,10.8918,g
27.3537,0.1594,1.824,g
22.9515,0.1789,22.4192,g
21.7295,0.2263,46.5411,g
34.8448,0.16,2.7439,g
94.2137,0.0775,1.2801,g
26.2424,0.2266,7.942,g
35.5642,0.1662,2.03,g
17.4484,0.3278,65.7296,g
31.9031,0.1341,42.0116,g
58.8909,0.1188,2.718,g
82.258,0.0833,10.429,g
50.8775,0.2326,9.4633,g
60.012,0.1327,11.1868,g
32.2149,0.1987,2.9064,g
21.8522,0.2264,7.979,g
65.5333,0.1225,4.13,g
75.4299,0.1122,10.217,g
21.1789,0.4007,88.8729,g
33.6506,0.1415,32.7651,g
25.2228,0.2939,66.649,g
40.7123,0.1803,16.5465,g
67.2079,0.0901,15.2612,g
22.0159,0.2104,55.1338,g
24.6754,0.2296,15.901,g
22.3702,0.3783,31.77,g
40.0247,0.1054,8.8581,g
20.4671,0.2565,28.2924,g
21.8349,0.3692,65.6716,g
65.7719,0.1073,0.555,g
19.2373,0.29,56.8865,g
58.5807,0.0928,6.582,g
43.9615,0.109,6.846,g
13.1349,0.4984,88.5222,g
20.9113,0.3848,0.1406,g
32.0451,0.1421,65.2633,g
20.9491,0.3935,40.656,g
28.0446,0.2544,4.8014,g
84.5223,0.1179,0.794,g
13.1053,0.4618,67.9698,g
29.0494,0.1748,9.703,g
23.4563,0.2766,21.817,g
83.9166,0.1597,2.3494,g
85.4423,0.0706,0.3652,g
28.448,0.2447,23.302,g
21.2481,0.4175,32.321,g
33.7977,0.1667,14.0395,g
35.4866,0.1439,17.16,g
40.354,0.127,3.017,g
35.904,0.1076,87.6718,g
44.9999,0.1405,46.1539,g
25.3814,0.2419,10.1725,g
29.1214,0.2058,27.67,g
66.0896,0.2181,8.2426,g
57.111,0.2161,39.9411,g
41.774,0.2649,2.018,g
13.0703,0.423,15.8005,g
102.786,0.0713,1.687,g
33.2899,0.1672,14.19,g
18.2936,0.2819,43.5251,g
33.353,0.1949,23.7489,g
27.5561,0.1901,63.146,g
32.5359,0.2035,26.551,g
81.3469,0.0949,0.582,g
40.6884,0.1994,6.2944,g
28.7755,0.2432,5.5984,g
114.324,0.1677,40.2357,g
28.5785,0.1969,14.972,g
21.5478,0.2886,50.002,g
21.6252,0.4126,13.3261,g
35.7062,0.329,1.2543,g
13.0752,0.5055,56.4494,g
33.2471,0.1244,87.3749,g
43.964,0.1011,2.9782,g
42.8589,0.1463,1.79,g
70.2452,0.1499,5.353,g
22.0016,0.297,29.348,g
46.9247,0.1722,5.1486,g
80.5169,0.0976,7.053,g
107.596,0.1025,4.8351,g
38.2553,0.2218,1.2447,g
45.8064,0.165,6.8749,g
43.5404,0.2463,9.6758,g
62.4718,0.0653,6.668,g
38.3229,0.1145,7.47,g
74.5253,0.1038,10.152,g
66.2626,0.0918,1.022,g
48.1835,0.2047,23.914,g
93.4579,0.0682,3.195,g
111.151,0.096,1.2138,g
80.2483,0.1015,0.646,g
32.5571,0.1427,11.3434,g
70.0891,0.0773,3.2454,g
56.4815,0.0824,1.129,g
85.0908,0.1024,0.4645,g
12.7274,0.3766,5.9251,g
22.3818,0.2017,36.6633,g
56.7107,0.1221,2.489,g
67.3236,0.0583,14.071,g
26.0277,0.2662,0.6419,g
38.3392,0.1957,7.116,g
19.4637,0.2907,22.3975,g
36.5312,0.1678,7.0737,g
30.6525,0.2028,37.007,g
64.581,0.0849,2.8079,g
45.0286,0.1333,11.8623,g
20.4561,0.2581,5.219,g
21.2858,0.4097,44.6269,g
31.2102,0.201,5.3152,g
20.8652,0.3623,7.671,g
78.8852,0.1824,2.6813,g
18.6578,0.2638,19.426,g
17.1793,0.3039,73.221,g
69.4989,0.2923,4.266,g
31.4511,0.1805,9.1233,g
34.6979,0.1985,12.355,g
114.586,0.1767,8.2676,g
30.2573,0.3265,29.865,g
22.0463,0.2209,42.592,g
91.6774,0.136,3.4717,g
109.723,0.0328,3.4161,g
38.9376,0.1341,15.1288,g
20.6238,0.2791,4.327,g
25.4394,0.2411,3.9221,g
19.7366,0.4109,24.7838,g
19.488,0.2943,67.2734,g
77.0216,0.0897,1.666,g
30.4298,0.1314,1.471,g
116.124,0.0412,3.325,g
27.5351,0.1675,14.377,g
60.2834,0.1255,0.7044,g
13.4592,0.4704,17.4488,g
64.1293,0.0952,3.778,g
64.8184,0.0771,10.068,g
95.564,0.0811,3.2455,g
34.8237,0.2072,14.577,g
34.9008,0.2028,3.8104,g
39.6591,0.1677,3.7613,g
96.7683,0.0594,0.823,g
38.436,0.1578,11.0947,g
27.3062,0.2768,22.5743,g
18.5164,0.2572,82.9909,g
56.2216,0.1393,5.911,g
99.0827,0.1346,7.7732,g
55.1999,0.1992,1.676,g
21.4387,0.3543,34.8091,g
19.5683,0.2476,29.1592,g
49.0724,0.1734,11.24,g
87.0114,0.131,1.776,g
24.2004,0.3319,36.1048,g
21.8818,0.2911,32.589,g
77.9219,0.1232,0.2442,g
31.4399,0.2413,3.8253,g
43.999,0.2352,1.4941,g
77.8674,0.0939,2.451,g
68.701,0.0702,6.285,g
21.4843,0.364,66.4912,g
36.6722,0.1677,2.1511,g
22.7179,0.2774,6.09,g
22.8274,0.311,33.5573,g
28.5109,0.1541,9.4671,g
21.9209,0.286,8.3521,g
19.1365,0.3757,4.278,g
89.508,0.0567,1.7565,g
30.205,0.1902,9.77,g
17.1299,0.4116,80.5999,g
44.8602,0.1621,5.874,g
22.5539,0.2888,9.215,g
60.7813,0.0767,66.0307,g
53.5519,0.1505,3.1493,g
64.9081,0.1282,8.841,g
19.1548,0.33,0.055,g
24.0789,0.2758,22.926,g
29.3319,0.2314,28.4935,g
26.3431,0.2091,70.193,g
48.5152,0.11,0.6261,g
19.7805,0.3551,5.225,g
85.411,0.1707,6.244,g
39.4923,0.2095,5.7442,g
84.6767,0.0823,6.325,g
71.2506,0.1521,0.738,g
40.9677,0.1328,4.929,g
18.9658,0.4585,76.0739,g
86.0891,0.0501,2.7219,g
87.7847,0.1586,2.0092,g
42.925,0.1741,15.396,g
35.8676,0.156,4.5394,g
13.582,0.4311,71.5811,g
26.7579,0.235,15.5531,g
25.6039,0.1912,10.268,g
27.1044,0.3145,29.844,g
18.1344,0.3247,39.134,g
74.664,0.0854,2.0827,g
27.9286,0.3209,4.7018,g
64.9547,0.1555,0.195,g
28.1559,0.1907,25.4801,g
21.1271,0.3689,16.8596,g
69.4928,0.1073,6.6543,g
26.4307,0.2409,22.393,g
40.9056,0.1479,12.9253,g
32.5167,0.2189,4.1346,g
49.2727,0.093,10.1168,g
31.0746,0.2265,36.8443,g
23.6729,0.4196,47.7751,g
27.5004,0.1535,14.5326,g
90.5299,0.108,2.039,g
20.3441,0.3159,66.21,g
27.4186,0.1726,4.681,g
61.7387,0.1151,5.861,g
20.2926,0.3852,28.986,g
25.1893,0.1915,40.633,g
27.0285,0.2666,8.3477,g
81.2009,0.1906,5.5932,g
63.7616,0.1356,3.473,g
112.373,0.0707,4.9835,g
20.6035,0.3324,6.7081,g
61.9284,0.1419,1.571,g
38.4181,0.2162,0.393,g
66.013,0.1121,2.8356,g
24.6574,0.2477,17.585,g
35.5578,0.3159,31.498,g
95.4803,0.1823,3.0836,g
22.5805,0.2497,3.667,g
41.0165,0.1443,2.635,g
34.1392,0.2576,13.7301,g
93.4152,0.0662,4.106,g
57.4045,0.1823,6.389,g
29.5348,0.3082,7.356,g
43.0781,0.107,23.884,g
22.2034,0.3531,51.144,g
62.1402,0.2,8.203,g
39.4355,0.1595,24.302,g
30.3063,0.3245,66.01,g
32.1357,0.1842,3.028,g
30.1299,0.1608,14.4261,g
43.0546,0.1475,12.089,g
27.8979,0.2629,31.2675,g
53.1582,0.1262,16.39,g
29.557,0.1642,23.2507,g
55.3415,0.1858,6.1169,g
26.0564,0.2593,62.601,g
22.7327,0.3639,36.461,g
38.025,0.1822,12.1567,g
54.4607,0.1786,0.046,g
59.782,0.1421,8.4866,g
13.0845,0.3872,37.9872,g
19.7691,0.5639,13.733,g
51.624,0.134,3.613,g
41.0274,0.1355,11.5205,g
25.5196,0.3198,4.684,g
53.069,0.1845,5.413,g
17.3282,0.3547,82.2683,g
64.5569,0.2099,1.1676,g
72.4457,0.141,1.092,g
44.9545,0.1767,6.826,g
37.0231,0.2554,7.418,g
67.5844,0.1993,1.0325,g
21.6024,0.2904,8.9044,g
38.3174,0.1138,11.258,g
13.1179,0.5287,26.688,g
25.6108,0.2673,18.184,g
24.9728,0.2085,8.447,g
18.633,0.3074,32.005,g
86.0824,0.1694,1.878,g
104.297,0.2221,0.0253,g
12.9524,0.5563,25.3233,g
48.5258,0.1555,1.2651,g
93.0153,0.1297,1.656,g
28.5807,0.2012,8.916,g
25.7036,0.2659,8.435,g
42.0656,0.1067,3.6947,g
39.2972,0.1507,6.5895,g
31.034,0.2196,6.308,g
25.1972,0.2332,5.161,g
23.7069,0.4824,63.9075,g
59.963,0.1686,2.592,g
23.2473,0.2764,34.217,g
67.7017,0.0806,1.7861,g
95.2817,0.0607,6.69,g
21.3047,0.3901,82.8039,g
28.5807,0.2372,13.2274,g
62.0774,0.0713,3.635,g
79.5783,0.1352,0.6007,g
32.4734,0.3008,6.915,g
27.3842,0.3034,4.756,g
31.4759,0.2271,40.964,g
21.2302,0.2442,43.8353,g
68.2422,0.0967,2.555,g
54.733,0.1826,6.381,g
21.5732,0.4792,0.0002,g
19.6767,0.306,53.718,g
22.3151,0.4465,48.9671,g
54.3153,0.08,10.5649,g
66.0798,0.0961,3.584,g
46.7975,0.1247,0.372,g
17.725,0.5344,73.787,g
50.3748,0.1572,0.9822,g
90.3223,0.104,3.7332,g
88.8964,0.083,2.5743,g
24.1542,0.2503,56.148,g
24.226,0.1997,2.572,g
97.7238,0.2194,15.162,g
45.6321,0.1215,0.3822,g
88.1093,0.1542,8.618,g
30.6251,0.1835,18.895,g
31.8369,0.1759,8.419,g
55.732,0.3167,3.4037,g
19.0259,0.3299,12.536,g
101.142,0.0605,3.0978,g
21.1449,0.446,0.2884,g
18.8636,0.3021,0.5504,g
46.0164,0.2466,19.5224,g
23.7769,0.1921,43.362,g
69.9328,0.1007,1.8664,g
77.9874,0.1194,1.8587,g
29.3911,0.1588,7.845,g
27.0632,0.2571,4.588,g
69.0585,0.0709,1.548,g
27.6421,0.1787,11.5031,g
27.1569,0.2079,2.1915,g
40.0334,0.1331,4.1,g
20.8716,0.4573,23.769,g
13.1758,0.5504,5.341,g
67.6011,0.1494,1.37,g
76.6358,0.0848,2.83,g
25.4758,0.2055,1.0915,g
53.2598,0.0783,0.076,g
22.7946,0.2442,37.2132,g
97.7222,0.0863,3.3807,g
46.347,0.138,7.5772,g
131.487,0.1622,2.915,g
32.9306,0.2666,14.345,g
37.742,0.1508,24.216,g
154.646,0.0839,4.0716,g
13.026,0.527,51.8466,g
27.1373,0.2743,17.2732,g
21.9551,0.2542,77.9057,g
24.1656,0.2443,69.3668,g
40.1407,0.1132,17.364,g
21.691,0.413,40.2519,g
73.1977,0.089,3.608,g
22.793,0.2062,9.132,g
95.6747,0.0542,3.175,g
84.7047,0.1476,3.5519,g
92.7629,0.0797,6.582,g
40.9252,0.2473,16.3084,g
20.458,0.3443,46.285,g
50.1329,0.2695,2.0888,g
17.2334,0.3622,35.7705,g
43.3717,0.1129,5.7268,g
20.8222,0.2737,63.3878,g
42.8019,0.1113,3.034,g
66.0024,0.1744,58.555,g
25.6828,0.2269,56.894,g
31.7945,0.1828,5.629,g
35.907,0.2569,4.122,g
46.4446,0.1988,6.2087,g
85.0313,0.1174,1.7685,g
29.6407,0.2014,26.1855,g
29.0889,0.2148,1.544,g
19.527,0.3379,19.2145,g
19.0013,0.4647,43.7141,g
62.1284,0.1854,1.086,g
13.0738,0.4634,23.504,g
21.4634,0.2588,10.54,g
102.337,0.0372,3.2,g
30.2838,0.2592,9.0681,g
47.2156,0.1213,3.4,g
37.2895,0.1729,3.2352,g
69.5005,0.0971,7.564,g
24.7717,0.2762,1.094,g
34.1051,0.1967,40.152,g
12.9624,0.4667,3.5444,g
20.958,0.324,5.271,g
16.6309,0.3834,56.9209,g
57.2739,0.0892,7.8961,g
76.2691,0.056,4.1242,g
21.0932,0.4196,15.343,g
23.2781,0.2623,4.3351,g
74.4417,0.1426,3.9083,g
52.8238,0.3109,6.278,g
18.752,0.2887,34.485,g
26.5659,0.2033,10.0413,g
23.5014,0.2259,17.8557,g
28.44,0.2494,27.01,g
42.2517,0.2014,1.924,g
18.1377,0.3219,63.186,g
18.2899,0.2912,23.367,g
89.1019,0.0687,5.526,g
71.2234,0.1494,7.615,g
32.4915,0.3173,8.249,g
17.2356,0.3785,29.0239,g
25.2017,0.2902,1.9439,g
25.6103,0.2574,82.0557,g
35.1926,0.1322,10.685,g
30.7413,0.2067,3.262,g
24.578,0.1817,23.8051,g
12.8312,0.3746,60.579,g
58.0304,0.0851,4.9761,g
42.8789,0.1356,6.738,g
35.8248,0.1998,6.6856,g
32.087,0.2595,0.2595,g
37.5265,0.1087,7.3742,g
30.3122,0.1667,2.2899,g
77.0039,0.0721,0.3649,g
34.1382,0.3305,0.0002,g
73.5568,0.0689,3.062,g
43.3724,0.1048,14.518,g
25.5688,0.422,74.308,g
22.3454,0.3896,11.9354,g
25.2612,0.1516,4.53,g
156.301,0.133,4.1613,g
106.41,0.1476,2.0319,g
55.0826,0.102,3.919,g
27.0104,0.1607,11.766,g
20.3391,0.3073,27.7838,g
31.8536,0.183,17.905,g
25.2943,0.3797,70.5589,g
36.2836,0.1995,1.2146,g
27.2843,0.1995,10.2623,g
13.1215,0.4839,71.8363,g
30.3756,0.1837,35.043,g
82.5121,0.0678,2.123,g
31.011,0.3514,15.774,g
62.6862,0.1303,1.4357,g
59.0249,0.2587,0.057,g
18.7258,0.2684,21.0697,g
75.5072,0.1598,4.096,g
34.8904,0.1802,10.5513,g
36.423,0.1693,2.4,g
29.5519,0.1971,6.6996,g
24.8839,0.3997,1.8198,g
20.5359,0.2812,18.331,g
38.9854,0.1961,5.2555,g
12.6382,0.3577,67.6997,g
21.2181,0.4636,12.001,g
23.0429,0.1769,0.326,g
61.8217,0.2616,1.251,g
35.7929,0.1983,6.769,g
24.089,0.3975,41.9756,g
54.1577,0.1164,1.296,g
32.903,0.1687,12.2838,g
22.329,0.4267,39.9572,g
22.1208,0.3302,63.6052,g
81.9918,0.0617,3.5195,g
30.567,0.1638,43.7885,g
51.7157,0.0938,10.8389,g
42.1175,0.1673,4.9345,g
65.9351,0.2782,5.663,g
18.8375,0.3558,32.256,g
65.6318,0.2413,2.4674,g
29.8905,0.1801,45.781,g
16.8342,0.315,26.726,g
19.1072,0.3379,3.6579,g
77.7029,0.1323,8.624,g
65.5415,0.2746,0.8093,g
29.0641,0.1762,39.2971,g
56.6057,0.1281,7.617,g
89.473,0.0888,0.524,g
34.3277,0.1529,16.762,g
16.4338,0.3129,45.878,g
46.4395,0.1366,2.4723,g
91.4258,0.0652,3.1195,g
76.1338,0.3,1.1506,g
22.0765,0.341,2.356,g
21.9503,0.2876,18.12,g
53.0154,0.1191,2.8825,g
20.7722,0.2494,23.675,g
27.0368,0.3081,20.8434,g
37.2558,0.179,14.8817,g
29.1714,0.2356,1.9602,g
81.2144,0.0685,0.2799,g
34.3377,0.1414,0.811,g
41.4001,0.1023,0.6344,g
32.0024,0.1581,27.5578,g
18.8251,0.286,6.221,g
70.4444,0.1199,76.3636,g
58.3577,0.0841,3.804,g
92.6332,0.1278,0.123,g
40.0985,0.1997,2.016,g
66.9687,0.1576,2.619,g
102.179,0.1147,3.2562,g
74.9967,0.119,2.154,g
32.058,0.1892,2.625,g
25.4223,0.3818,26.188,g
76.3866,0.1739,10.377,g
23.786,0.2369,6.0583,g
81.5117,0.127,7.5361,g
42.6463,0.1291,5.392,g
30.3572,0.1307,5.4315,g
21.3579,0.3262,65.052,g
95.3181,0.0964,5.0683,g
33.0297,0.166,20.0384,g
36.6156,0.2444,3.125,g
44.3624,0.1763,34.3207,g
29.3039,0.2104,12.8835,g
45.5944,0.1286,83.9665,g
128.736,0.3309,43.513,g
69.9615,0.1535,0.9013,g
87.6741,0.1397,0.933,g
24.9624,0.3789,8.131,g
123.756,0.3439,7.1941,g
46.7381,0.1227,3.111,g
33.4604,0.1868,4.457,g
28.0975,0.194,26.735,g
23.9972,0.2741,17.7641,g
36.9483,0.1665,14.432,g
73.7136,0.1149,12.2293,g
35.3685,0.1079,6.862,g
52.7558,0.1265,6.159,g
20.547,0.2235,15.1457,g
40.0436,0.0881,1.6058,g
33.429,0.1538,29.644,g
33.9768,0.2126,71.4495,g
28.9066,0.1948,23.9718,g
60.3976,0.1366,2.873,g
65.8896,0.1307,0.2752,g
20.3476,0.3776,63.632,g
30.5327,0.2432,0.1224,g
76.9732,0.1149,6.2672,g
25.9703,0.2333,66.531,g
29.8072,0.2818,22.5916,g
27.0691,0.2923,15.9689,g
86.7913,0.1642,2.284,g
68.3993,0.2072,1.651,g
48.7675,0.0957,16.484,g
26.6593,0.2368,3.0264,g
21.241,0.3241,25.446,g
19.4824,0.4034,40.3317,g
22.8063,0.3052,41.8543,g
68.9782,0.0859,10.051,g
35.2056,0.1472,10.463,g
32.6727,0.195,12.193,g
27.3482,0.2585,18.766,g
22.6202,0.2529,36.448,g
39.4071,0.3676,22.0967,g
22.0396,0.3144,31.06,g
54.9287,0.1407,8.831,g
20.2305,0.3341,9.4872,g
79.5498,0.0962,8.6814,g
19.0792,0.3083,75.0613,g
29.76,0.1594,6.2206,g
28.1101,0.304,44.1008,g
30.8216,0.2546,28.6827,g
87.7698,0.0954,17.011,g
65.754,0.0931,2.4015,g
44.5463,0.1049,4.501,g
48.9731,0.1543,3.7944,g
43.7906,0.1809,3.101,g
69.4657,0.094,5.6357,g
80.9821,0.0884,3.3473,g
51.2164,0.2111,2.325,g
13.1179,0.4945,10.313,g
106.969,0.0493,0.252,g
32.5175,0.2003,13.229,g
62.4115,0.1138,6.1268,g
19.9851,0.295,45.173,g
24.4367,0.3615,19.3086,g
97.719,0.1969,9.5897,g
150.978,0.009,55.18,g
21.3666,0.3139,74.383,g
25.1609,0.2324,28.351,g
26.591,0.181,36.647,g
32.5241,0.1556,3.952,g
26.0797,0.2478,59.946,g
88.4638,0.1509,0.533,g
57.5105,0.1385,3.837,g
74.576,0.0988,1.863,g
29.1879,0.2062,19.1216,g
12.5215,0.3607,59.206,g
125.248,0.2348,83.7287,g
22.2067,0.2725,31.234,g
50.0861,0.1113,17.293,g
19.3209,0.283,62.041,g
49.2705,0.1654,8.8233,g
60.7883,0.1201,5.097,g
27.8546,0.2277,4.1367,g
59.9017,0.1606,1.9107,g
26.6768,0.1814,6.8488,g
62.3288,0.1755,17.5637,g
20.7813,0.2368,37.454,g
57.9074,0.2043,10.159,g
77.1228,0.0918,0.305,g
66.9964,0.1069,3.197,g
19.7592,0.2989,18.354,g
24.0177,0.2215,4.6955,g
91.1777,0.1082,9.031,g
32.9178,0.1729,7.387,g
23.1901,0.3575,51.965,g
51.4864,0.1496,7.8974,g
26.5592,0.3634,16.044,g
26.2244,0.2698,4.845,g
21.0895,0.3324,17.201,g
85.0351,0.0944,3.181,g
59.7619,0.2054,10.5445,g
36.8174,0.242,7.2759,g
60.523,0.1312,9.3455,g
34.6275,0.3588,1.67,g
53.5632,0.1539,61.5552,g
19.2845,0.3122,83.7969,g
21.2362,0.4007,30.5302,g
30.7902,0.1516,27.942,g
23.0076,0.3016,62.1533,g
19.9188,0.272,61.162,g
96.2951,0.1231,2.399,g
26.757,0.2046,1.9337,g
95.271,0.0852,2.211,g
33.3331,0.1514,8.866,g
32.5139,0.1746,7.5607,g
79.7124,0.1708,2.129,g
49.9467,0.2855,19.672,g
55.9064,0.1153,1.324,g
64.355,0.1238,6.0676,g
47.8916,0.2045,4.6031,g
53.3458,0.3285,7.4932,g
13.3685,0.5165,33.8055,g
23.3594,0.3429,24.993,g
31.9613,0.247,20.144,g
24.2157,0.3029,65.896,g
32.3974,0.2515,20.7311,g
71.4229,0.2171,7.078,g
65.0499,0.1027,2.2,g
72.7662,0.1759,1.1998,g
23.0347,0.4151,89.1927,g
16.3214,0.4507,6.0909,g
20.801,0.3215,23.3742,g
39.8119,0.1757,21.457,g
30.8869,0.24,9.0144,g
19.9277,0.3978,7.035,g
41.745,0.1475,1.2137,g
28.9665,0.2003,46.063,g
52.3941,0.1536,8.7641,g
17.5567,0.3781,20.564,g
63.2098,0.0894,1.1808,g
53.8028,0.1024,5.2892,g
21.1286,0.3654,24.538,g
19.9394,0.4325,31.0284,g
30.2259,0.1819,24.878,g
58.4033,0.1592,13.659,g
13.0246,0.4488,81.1239,g
48.7524,0.2119,6.9178,g
113.586,0.0461,0.347,g
21.3968,0.2374,85.5644,g
13.3663,0.6045,5.787,g
24.8854,0.1761,15.148,g
42.6788,0.1606,1.891,g
80.171,0.1046,1.0298,g
44.8094,0.1157,22.0962,g
36.384,0.1444,6.303,g
66.9995,0.0694,3.1014,g
12.7309,0.3724,36.458,g
15.962,0.3827,59.1671,g
29.3161,0.268,5.8241,g
37.8219,0.1452,4.3698,g
39.003,0.2166,11.479,g
99.7739,0.1063,0.447,g
25.9206,0.2181,1.567,g
20.6477,0.2186,62.0705,g
18.9645,0.3105,18.749,g
51.4478,0.1268,8.1035,g
31.3015,0.2228,7.923,g
20.9288,0.3157,16.771,g
12.9823,0.4074,66.0433,g
29.2792,0.1641,10.472,g
158.211,0.1027,17.3604,g
37.4443,0.1447,7.341,g
39.8069,0.137,29.426,g
25.8026,0.213,7.346,g
35.1096,0.2249,15.31,g
25.0221,0.2394,82.9593,g
21.6802,0.4089,65.6793,g
62.9257,0.1188,8.6361,g
25.9769,0.2311,16.071,g
60.1777,0.1071,1.877,g
23.2702,0.3201,20.9345,g
25.3811,0.2519,37.555,g
22.8716,0.368,3.427,g
27.5202,0.1877,14.777,g
26.433,0.2,12.833,g
71.828,0.0933,5.3892,g
21.7131,0.417,25.071,g
29.7499,0.1628,0.56,g
92.1053,0.0668,6.5297,g
94.3584,0.0879,4.8624,g
64.3565,0.1117,3.661,g
41.5858,0.1431,4.53,g
72.6419,0.1832,2.1522,g
20.6404,0.368,14.933,g
32.0868,0.1699,8.974,g
18.3932,0.2871,49.511,g
43.4952,0.1192,17.388,g
23.0609,0.3275,25.519,g
22.1532,0.2554,7.5449,g
30.4477,0.2027,36.6265,g
42.9123,0.1156,44.927,g
56.6568,0.1833,4.233,g
51.2908,0.1503,8.644,g
29.0629,0.1321,18.7851,g
86.4015,0.0983,4.1261,g
24.2934,0.2462,34.356,g
26.533,0.1625,39.3249,g
84.824,0.0729,0.919,g
32.8908,0.1571,18.3564,g
27.699,0.2196,36.5252,g
65.8758,0.1083,1.8283,g
19.4586,0.2965,75.4267,g
83.0728,0.1718,0.054,g
22.4885,0.1984,6.62,g
61.3263,0.1481,9.9477,g
28.3417,0.1875,78.069,g
20.4754,0.2148,13.8089,g
119.371,0.0157,19.9605,g
30.3653,0.2827,13.5504,g
92.2348,0.1341,6.12,g
40.1071,0.11,11.7922,g
18.9069,0.3394,50.2541,g
25.8364,0.1941,4.6269,g
22.709,0.4169,37.3872,g
21.6779,0.3133,17.768,g
23.7222,0.2657,37.143,g
67.8347,0.1037,7.486,g
85.0151,0.4116,10.694,g
20.1677,0.363,15.2811,g
64.5397,0.177,13.377,g
21.3644,0.3977,22.934,g
42.6005,0.1206,14.976,g
30.4868,0.1699,15.813,g
27.2296,0.2014,2.0627,g
86.053,0.1537,3.062,g
62.129,0.0874,7.5688,g
65.7997,0.1418,2.8883,g
22.0733,0.4105,52.6161,g
23.4599,0.3347,14.3269,g
59.8576,0.1362,0.9629,g
28.9007,0.159,77.094,g
53.4872,0.1106,16.4569,g
24.8961,0.285,8.622,g
64.3192,0.0891,7.653,g
85.3384,0.1725,4.915,g
89.6414,0.1681,10.52,g
67.2332,0.1214,7.8252,g
31.6768,0.315,0.1453,g
72.6176,0.1245,6.9791,g
31.6521,0.2197,2.6609,g
26.9231,0.3012,5.887,g
31.9034,0.1791,30.0135,g
50.2054,0.2235,16.239,g
44.7138,0.1181,3.3443,g
52.6825,0.1116,2.3692,g
35.2888,0.2119,7.108,g
16.024,0.3946,19.4794,g
49.4822,0.1097,3.8218,g
52.3259,0.0879,73.755,g
38.6526,0.1785,8.8024,g
73.7622,0.135,17.123,g
91.7312,0.0908,5.105,g
56.1812,0.1345,7.318,g
19.9388,0.2635,75.848,g
92.4417,0.1053,1.1676,g
22.2357,0.2921,0.0392,g
28.9433,0.3308,6.62,g
18.2028,0.2945,2.5957,g
37.3888,0.2666,7.276,g
20.7781,0.3561,13.992,g
26.6387,0.2821,77.509,g
27.4989,0.1502,19.0804,g
28.1067,0.1623,23.326,g
97.4511,0.0518,2.3313,g
39.2458,0.1299,51.624,g
13.1681,0.4448,28.175,g
21.4248,0.2377,69.3995,g
72.0438,0.1088,8.348,g
19.1862,0.2862,0.167,g
84.7669,0.1438,8.012,g
17.6289,0.276,89.264,g
36.8391,0.2015,32.9639,g
21.1548,0.3453,47.4731,g
21.8432,0.3665,5.646,g
88.7937,0.0945,3.9201,g
39.2192,0.2306,9.1923,g
25.1684,0.227,53.537,g
12.8721,0.4253,43.7132,g
60.1806,0.0939,0.017,g
89.6287,0.0924,4.319,g
87.3533,0.1003,1.466,g
38.525,0.1513,2.3112,g
84.61,0.0714,17.575,g
12.96,0.4385,63.541,g
17.2538,0.3444,2.559,g
20.0406,0.3891,40.244,g
27.1802,0.1872,50.664,g
18.2939,0.2643,68.712,g
58.3282,0.0848,3.8333,g
25.5298,0.1996,41.5557,g
23.4293,0.2952,15.311,g
29.6542,0.261,25.558,g
19.0958,0.415,80.5135,g
30.4274,0.1588,32.497,g
68.3934,0.1924,7.9012,g
20.8491,0.3647,65.8518,g
18.3747,0.3393,17.161,g
87.7908,0.0905,1.661,g
89.3435,0.1575,1.3127,g
67.5024,0.1312,6.022,g
21.1621,0.4121,15.5879,g
79.2893,0.0623,0.514,g
57.0652,0.0929,1.963,g
29.3411,0.226,30.2038,g
51.0232,0.1317,17.353,g
20.443,0.3376,8.711,g
39.8149,0.2157,7.0048,g
25.2091,0.3006,41.563,g
66.7336,0.0889,9.941,g
21.1549,0.3956,48.4901,g
32.2216,0.1613,26.4593,g
77.916,0.1053,2.21,g
21.8676,0.2546,17.2981,g
38.2958,0.1474,18.358,g
17.4031,0.3011,52.56,g
33.3534,0.1948,12.8374,g
20.7502,0.2395,74.477,g
28.272,0.3068,22.252,g
29.1556,0.27,1.925,g
22.3636,0.2564,9.9173,g
18.7599,0.3084,18.587,g
21.8698,0.1878,65.514,g
34.8407,0.1514,5.9938,g
25.4837,0.243,25.723,g
67.0368,0.0915,0.1579,g
32.2595,0.1727,0.457,g
92.5854,0.1923,2.5099,g
19.9107,0.3606,8.044,g
12.9763,0.571,84.6855,g
