@relation phoneme

@attribute Dcl numeric
@attribute Iy numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
-0.573,-0.331,-0.269,1
0.947,1.827,0,1
0.595,1.213,-0.873,1
1.448,0.678,-0.351,1
0.665,1.668,0.674,1
0.662,1.811,-1.284,1
0.626,1.248,-0.478,1
2.374,-0.694,0.691,1
1.476,-1.004,1.941,1
1.704,0.636,-0.26,1
1.694,1.319,1.587,1
0.701,1.401,-0.329,1
0.731,2.066,0,1
1.774,0.726,1.199,1
1.966,1.669,1.539,1
1.659,0.861,0.854,1
0.643,1.374,0.984,1
0.473,1.348,-0.844,1
1.84,-0.554,-0.524,1
0.741,1.654,-0.626,1
1.494,0.648,1.14,1
2.126,-0.687,0.477,1
2.356,0.887,-0.3,1
-0.75,-1.084,1.037,1
1.092,0.679,-0.187,1
1.044,-0.629,-0.633,1
0.408,0.754,1.24,1
0.7,0.559,0,1
2.558,-0.547,-0.257,1
0.415,1.045,-0.403,1
1.362,1.755,0,1
0.518,0.514,1.456,1
2.382,-0.877,1.723,1
1.301,0.64,0,1
0.394,0.602,1.315,1
1.776,0.749,-0.224,1
1.862,1.071,-0.4,1
2.009,-0.413,-0.177,1
0.697,1.884,0,1
1.191,0.71,-0.206,1
1.878,1.601,-0.768,1
0.865,0.812,-0.214,1
1.246,0.865,2.116,1
1.759,0.743,0.422,1
-1.3,0.649,-0.324,1
1.982,-0.634,0.34,1
1.551,1.562,1.704,1
1.007,1.857,-0.832,1
1.125,1.018,0,1
1.842,-0.418,-0.15,1
-0.708,-0.278,-0.148,1
0.266,-0.386,0.786,1
1.216,1.957,1.105,1
1.639,1.221,1.817,1
0.462,0.703,0,1
0.788,2.483,-0.904,1
0.639,0.92,1.018,1
0.408,1.563,-0.553,1
1.499,-0.436,1.254,1
2.26,1.261,-0.565,1
1.915,1.531,0.725,1
0.63,1.289,0,1
2.174,1.247,1.489,1
1.622,0.519,-0.174,1
2.208,-0.526,-0.355,1
0.696,2.056,-0.688,1
0.758,2.289,2.125,1
1.966,0.915,1.399,1
1.007,2.52,-0.974,1
1.665,-0.464,0.846,1
0.657,1.93,-0.578,1
0.475,1.191,0,1
1.488,1.385,-0.652,1
0.768,0.713,0.72,1
-0.82,-1.28,-0.787,1
1.002,1.138,0.536,1
1.674,-0.78,0.96,1
0.915,1.744,1.669,1
2.482,1.212,0.904,1
0.322,0.579,0,1
1.936,1.432,-0.431,1
1.263,1.047,-0.379,1
0.37,1.379,-0.728,1
1.807,1.233,0.647,1
2.042,-0.441,-0.179,1
1.554,0.742,1.02,1
0.672,0.668,0.874,1
1.98,-0.398,-0.16,1
1.738,1.238,1.264,1
0.523,1.077,0.982,1
0.52,1.207,1.687,1
0.773,1.871,1.331,1
1.401,1.696,1.766,1
0.746,0,0,1
1.435,-0.835,-0.762,1
1.171,1.007,0.786,1
0.866,1.448,0,1
1.667,0.89,-0.377,1
1.791,-0.419,-0.159,1
-0.71,2.161,-0.94,1
-0.536,1.172,-0.369,1
1.355,0.796,-1.107,1
1.643,2.735,-0.624,1
1.486,0.932,0.726,1
2.02,-0.406,-0.186,1
1.636,0.917,-0.425,1
2.021,0.933,1.105,1
1.915,1.532,0.726,1
1.895,-0.562,0,1
1.911,0.746,1.298,1
1.8,-0.563,0.401,1
0.8,1.009,-0.356,1
1.405,-0.574,-0.313,1
1.117,1.89,-0.709,1
-0.636,1.812,0,1
0.554,1.047,1.079,1
0.905,0.603,-0.405,1
0.951,1.923,0,1
0.758,0.495,0.699,1
1.707,1.484,1.698,1
2.144,1.706,-0.58,1
1.49,0.888,1.952,1
1.434,0.699,1.074,1
1.513,1.037,0.666,1
-0.57,1.198,1.274,1
1.833,-0.925,-0.387,1
2.083,0.694,-0.247,1
0.847,1.453,-0.995,1
0.678,1.597,-1.029,1
1.211,1.293,-0.592,1
1.092,1.526,0.648,1
-0.372,1.003,1.676,1
1.485,1.332,1.757,1
1.83,2.181,-0.552,1
1.007,1.213,-0.438,1
0.613,1.503,1.886,1
0.864,0.766,0.643,1
1.219,1.11,-0.672,1
1.979,-0.496,0.416,1
0.488,-0.501,0,1
1.461,0,0,1
2.206,0.839,0.794,1
1.244,0.845,1.184,1
1.704,0.636,-0.259,1
1.172,2.318,-0.814,1
0.779,1.17,0,1
0.517,0.79,0,1
2.017,0.907,0.39,1
0.923,1.823,-0.782,1
1.688,1.48,-1.12,1
2.514,1.132,-0.358,1
-0.747,0.85,-0.389,1
1.805,2.094,-0.621,1
1.236,1.072,1.783,1
-0.164,0.891,1.044,1
0.292,0.52,0,1
2.024,1.498,-0.592,1
0.743,2.028,-0.833,1
1.945,0.86,1.325,1
0.689,0.449,-0.448,1
0.693,1.387,-0.804,1
1.576,1.345,1.486,1
0.805,0.394,-0.171,1
-0.576,0.369,0.56,1
0.939,0.882,-0.52,1
1.47,1.195,1.876,1
1.76,1,1.248,1
2.084,1.058,1.044,1
0.812,1.442,-0.572,1
1.234,0.699,0.367,1
1.177,0.805,1.005,1
-0.554,0.722,0.378,1
1.193,2.294,1.079,1
1.414,0.62,0.507,1
0.643,1.657,0,1
0.745,2.252,2.087,1
0.616,1.917,-0.738,1
1.236,-0.518,0,1
-1.258,-1.135,-0.58,1
0.972,-0.559,0.887,1
1.168,-0.309,-0.273,1
2.147,1.006,-0.831,1
1.551,-0.378,-0.239,1
0.517,-0.731,0,1
0.978,2.097,1.297,1
1.151,1.517,-0.511,1
0.883,-0.698,0,1
-0.527,0.836,-0.365,1
0.432,1.936,-0.74,1
-0.561,1.06,-0.35,1
1.724,1.114,-0.452,1
0.9,1.509,0,1
1.048,2.194,-0.904,1
1.811,0.515,-0.298,1
0.744,1.58,-0.992,1
1.531,0.701,-0.457,1
1.361,0.827,-0.796,1
1.141,-0.499,-0.534,1
1.611,0.681,0.694,1
0.554,1.044,1.251,1
1.914,0.962,1.607,1
1.954,1.141,-0.683,1
1.311,0.607,-0.2,1
2.048,0.884,0.666,1
0.514,0.797,0,1
1.145,1.897,0,1
1.182,0.83,-0.371,1
1.68,-0.469,-0.167,1
0.935,0.766,-0.709,1
1.723,1.108,-0.776,1
2.092,-0.415,-0.168,1
1.492,-0.657,1.705,1
1.705,1.35,0,1
1.516,0.618,0,1
1.216,1.443,1.977,1
0.827,1.238,-0.55,1
1.496,0.806,-0.366,1
0.893,1.416,0.563,1
0.939,0.909,0,1
1.718,1.312,-0.712,1
-0.517,-0.256,-0.178,1
1.606,-0.317,-0.156,1
2.194,-0.546,-0.23,1
0.57,2.185,-1.039,1
1.446,0.716,0.837,1
0.652,1.32,1.052,1
1.518,0.914,0.517,1
1.927,1.495,-0.636,1
-0.445,1.539,-1.184,1
2.298,0.889,-0.435,1
0.439,1.434,0.851,1
1.043,-0.343,-0.167,1
1.616,0.869,0.765,1
0.534,-0.587,1.164,1
0.534,1.136,0,1
0.719,0.869,0.708,1
2.056,0.958,1.31,1
1.847,0.751,0.387,1
1.124,1.021,-0.579,1
2.258,-0.651,-0.394,1
1.338,1.247,1.999,1
1.331,0.757,1.26,1
1.049,-0.25,-0.149,1
1.958,0.959,-1.005,1
0.944,2.285,0,1
-0.423,0.484,0.555,1
0.632,0.977,1.181,1
1.576,0.863,-0.569,1
0.59,1.387,0,1
-0.547,1.082,-0.279,1
1.501,-0.407,-0.147,1
0.252,0.453,0.944,1
1.715,0.884,0.562,1
2.084,1.058,1.043,1
1.487,1.172,-0.597,1
0.71,1.238,0.913,1
1.508,1.552,-1.006,1
1.681,0.867,1.106,1
1.742,-0.369,-0.138,1
1.83,1.723,-0.478,1
0.683,1.696,-0.645,1
1.841,0.782,-0.249,1
1.871,2.417,-0.68,1
1.942,0.84,1.487,1
1.712,0.655,-0.201,1
0.803,1.905,-0.772,1
0.873,2.121,-0.681,1
1.532,-0.297,-0.138,1
2.187,1.787,-0.49,1
0.826,1.921,-0.636,1
0.442,-0.498,1.078,1
0.7,1.941,1.284,1
0.689,0.987,0,1
3.005,-0.542,0.52,1
2.839,-0.626,-0.248,1
1.714,1.154,-0.419,1
2.049,0.952,-0.677,1
1.486,0.892,-0.351,1
0.614,-0.217,-0.11,1
0.749,1.758,-0.72,1
2.039,-0.751,1.249,1
2.397,-0.485,-0.22,1
1.134,-0.324,-0.129,1
-0.584,2.249,0,1
-0.448,-0.954,0,1
0.881,1.262,1.014,1
1.385,1.726,-0.639,1
1.53,0.901,1.131,1
2.241,-0.61,-0.294,1
0.587,1.756,-1.04,1
0.757,0.495,0.699,1
1.501,0.652,0.705,1
0.76,1.245,0,1
0.577,0.633,-0.2,1
0.735,0.937,0,1
0.84,0.849,0,1
2.039,0.978,1.835,1
1.832,1.094,-0.397,1
1.046,-0.529,-0.319,1
2.156,0.902,1.253,1
1.125,1.16,1.802,1
2.517,-0.649,0.383,1
1.721,-0.458,-0.17,1
0.627,1.311,2.021,1
-1.3,-0.748,-0.354,1
0.907,2.188,1.632,1
1.684,-0.428,-0.158,1
0.65,2.122,-0.553,1
0.539,1.885,0,1
0.279,0.573,0,1
0.519,0.462,-0.305,1
1.285,1.256,0.782,1
0.957,1.803,-0.634,1
1.521,1.562,-0.498,1
0.752,2.5,0,1
0.436,1.08,0.996,1
1.168,-0.309,-0.273,1
1.472,1.167,-0.397,1
2.142,1.26,0,1
2.035,1.434,1.627,1
2.839,-0.626,-0.249,1
1.82,0.769,0.428,1
1.253,0.648,0.587,1
1.341,0.676,0.537,1
0.868,0.476,-0.479,1
0.65,2.123,-0.553,1
0.591,0.521,-0.299,1
2.77,-0.607,-0.242,1
0.634,0.761,-0.31,1
0.725,1.926,-0.783,1
0.428,-0.408,0,1
1.154,0.432,0.239,1
1.998,0.768,0.428,1
1.321,1.713,0,1
2.019,-0.531,-0.226,1
1.237,0.729,0.636,1
0.459,0.761,0,1
0.835,0.639,0,1
0.77,1.698,0.843,1
1.728,1.329,-0.822,1
1.891,0.778,0.913,1
0.6,2.162,-0.935,1
1.891,2.419,-0.677,1
1.666,-0.357,-0.145,1
2.425,0.918,0.958,1
1.867,0.911,-0.407,1
0.858,1.386,1.212,1
1.206,1.528,0,1
1.679,1.386,0,1
2.163,1.14,1.487,1
1.794,1.127,1.429,1
1.407,-0.446,0.477,1
1.28,0.778,1.449,1
0.535,1.64,0.998,1
0.736,1.267,0,1
2.424,0.918,0.957,1
0.22,1.168,1.434,1
-0.446,0.673,0.845,1
1.251,0.542,0.786,1
0.927,0,0,1
0.556,1.665,1.184,1
1.049,1.082,-0.349,1
0.429,-0.823,2.113,1
1.476,1.27,-0.276,1
1.182,0.83,-0.371,1
1.749,1.478,-0.4,1
1.024,0,0,1
1.614,1.503,-0.515,1
1.235,0.7,0.367,1
0.58,1.347,0,1
0.765,2.197,2.149,1
2.066,-0.652,0.797,1
0.795,0.836,0,1
0.8,1.743,-0.776,1
0.811,2.237,0,1
1.54,-0.52,-0.207,1
1.467,0.741,0.612,1
1.287,1.033,2.068,1
0.947,0.763,0.723,1
1.928,1.896,-0.536,1
0.933,0.59,-0.255,1
0.933,2.165,-1.034,1
0.581,1.918,0,1
0.574,1.57,0.892,1
1.223,-0.348,0.221,1
0.622,1.332,0.851,1
1.761,0.847,-0.239,1
0.303,0.712,0,1
1.058,1.277,0,1
0.799,1.53,-0.462,1
0.899,0.826,-0.247,1
1.14,1.164,0,1
2.311,-0.56,-0.228,1
1.767,1.165,1.541,1
1.664,0.789,0.66,1
1.372,-0.724,1.77,1
2.462,-0.564,-0.243,1
0.442,1.172,-0.538,1
0.384,-0.37,1.116,1
0.758,1.268,1.578,1
1.141,0.752,-0.279,1
2.004,-0.864,0,1
1.123,2.144,-0.7,1
0.373,1.278,0,1
1.679,-0.609,0.507,1
-0.776,1.141,-0.308,1
2.178,0.994,0.6,1
1.28,0.836,1.02,1
0.805,-0.284,-0.154,1
1.702,1.233,1.604,1
0.698,1.531,0,1
1.39,1.399,1.392,1
1.661,0.648,-0.264,1
0.101,0.547,-0.672,1
2.184,-0.608,0.365,1
1.972,-0.6,-0.258,1
1.513,0.699,0.52,1
1.844,0.772,1.597,1
1.452,1.496,1.734,1
0.785,2.039,0,1
1.488,1.384,-0.652,1
1.059,-0.398,0.495,1
0.53,0.353,0.9,1
1.091,0.409,0.233,1
1.326,0.602,0.86,1
1.059,0.924,0,1
0.327,1.13,0.969,1
1.485,-0.791,1.559,1
0.945,0.65,-0.23,1
1.046,-0.53,-0.32,1
1.287,1.046,0.381,1
0.561,1.624,-0.781,1
2.523,-0.625,0.478,1
0.849,0.806,0.824,1
1.037,1.181,1.419,1
2.338,-0.668,-0.28,1
1.637,1.324,0.991,1
-0.422,-0.148,-0.093,1
-0.515,1.349,-0.331,1
0.845,2.126,-0.77,1
-0.816,-0.886,0,1
1.871,1.073,0.757,1
2.289,0.786,-0.379,1
0.686,2.131,-0.569,1
1.496,1.471,-0.607,1
1.528,0.834,0.478,1
1.763,-0.355,-0.144,1
0.65,1.428,0,1
0.936,2.078,-0.9,1
0.622,1.316,0,1
0.325,-0.318,0.904,1
0.695,-0.969,0,1
1.122,-1.007,2.337,1
1.88,1.044,0.721,1
0.293,0.74,1.562,1
-0.452,-0.132,-0.083,1
0.505,-0.312,0.944,1
1.865,1.307,1.838,1
0.493,1.222,-0.679,1
0.454,0.294,0.915,1
0.388,1.075,0,1
1.111,-0.947,2.373,1
-0.437,1.227,-0.389,1
0.953,-0.399,0,1
0.89,0.343,1.266,1
0.946,0.886,0.64,1
0.548,0.996,0,1
1.485,0.623,0,1
0.713,2.169,0,1
1.73,0.887,-0.244,1
2.966,-0.691,0.462,1
1.946,-0.764,0.523,1
1.49,0.576,1.144,1
1.876,2.463,-0.698,1
2.177,-0.387,-0.207,1
1.209,1.384,-0.442,1
0.31,1.106,0,1
0.792,0.269,-0.134,1
0.664,2.123,-0.786,1
1.637,1.056,0,1
0.594,1.273,0.993,1
0.767,2.514,0,1
2.102,-0.409,-0.219,1
1.494,0.633,1.451,1
-0.51,0.449,0.698,1
1.417,1.034,-0.364,1
0.928,0.438,-0.144,1
1.602,0.587,-0.178,1
0.294,0.912,1.322,1
2.568,-0.646,-0.638,1
-0.428,-0.452,0.447,1
0.905,-0.393,1.21,1
-1.087,-0.618,-0.488,1
2.743,-0.786,-0.392,1
0.868,0.864,0,1
0.427,0.846,0,1
0.456,-0.493,1.108,1
0.741,1.91,-0.908,1
-0.637,2.422,-1.051,1
0.898,1.607,1.214,1
-0.659,-0.638,0.313,1
1.665,2.405,-0.653,1
1.1,1.857,-0.593,1
2.059,-0.724,0.521,1
1.73,0.887,-0.244,1
0.841,1.383,-0.414,1
1.927,-0.591,0.989,1
0.894,0.903,-0.321,1
0.89,0.819,0.444,1
1.109,1.566,0,1
0.738,0.929,0.739,1
0.869,0.456,0.298,1
2.082,1.021,0.69,1
1.335,0.546,1.342,1
2.39,-0.658,0.947,1
0.876,0.757,0,1
0.751,0.638,0.325,1
0.883,-0.332,-0.419,1
1.385,1.109,0.688,1
1.397,-0.581,1.484,1
1.136,1.042,0,1
0.892,0.635,0,1
0.637,0.378,-0.286,1
0.364,1.345,-0.857,1
0.86,1.086,0.689,1
0.879,0.87,0,1
0.894,0.903,-0.32,1
1.828,1.07,1.297,1
2.305,1.019,1.273,1
1.223,1.745,-0.508,1
1.689,0.758,-0.313,1
-0.966,-0.868,-0.486,1
1.422,0.916,1.748,1
1.79,-0.473,-0.394,1
1.293,1.326,0.919,1
-0.671,-0.982,0,1
0.413,1.061,-0.518,1
1.529,1.28,1.95,1
0.477,1.763,0,1
0.838,2.117,1.779,1
0.873,0.814,-0.73,1
1.127,1.045,0.554,1
1.612,1.853,0.767,1
1.464,-0.617,-0.492,1
0.508,0.776,0,1
1.9,1.248,1.47,1
1.561,2.785,-0.707,1
1.66,1.283,-0.444,1
1.282,-0.371,-0.14,1
1.112,1.995,-0.851,1
2.523,-0.798,0.623,1
1.938,1.108,1.46,1
1.214,0.71,-0.211,1
2.063,1.201,0.704,1
1.372,0.577,-0.16,1
0.879,1.356,-0.58,1
1.595,0.915,1.496,1
2.111,1.339,1.17,1
-1.041,-0.916,0,1
1.927,1.265,-0.528,1
1.096,1.985,0,1
0.681,0.993,1.2,1
2.081,-0.602,0.402,1
1.665,2.657,-0.785,1
2.216,0.741,0.647,1
0.455,1.268,1.067,1
1.27,1.584,1.263,1
0.645,1.318,1.157,1
1.934,0.769,0,1
1.002,0.733,-0.692,1
1.1,0.458,-0.223,1
1.375,-0.405,-0.198,1
1.69,0.594,-0.184,1
1.345,1.411,-0.354,1
-0.493,-0.183,-0.101,1
1.468,1.132,1.339,1
1.869,1.409,0.756,1
0.613,0.808,0.827,1
0.716,2.078,-0.564,1
1.772,1.189,1.476,1
2.17,0.79,0.371,1
2.314,-0.469,-0.284,1
0.452,0.711,0,1
0.862,1.92,-0.775,1
2.047,-0.555,0.367,1
2.136,0.838,1.005,1
0.75,0.638,0.325,1
2.257,0.949,1.396,1
0.887,0.842,0,1
0.645,0.684,0.845,1
1.364,1.578,-0.978,1
1.079,1.107,-0.635,1
0.954,0.603,0,1
2.495,-0.692,0.402,1
0.356,1.236,0,1
0.901,1.357,0,1
1.871,1.133,-0.724,1
1.292,0.833,2.049,1
2.291,1.121,0.557,1
0.252,0.453,0.944,1
0.679,1.616,-0.756,1
0.79,1.135,1.037,1
1.648,1.419,1.107,1
2.13,0.708,-0.255,1
-0.851,-0.583,1.304,1
2.09,0.839,0.6,1
0.867,0.584,-0.46,1
-0.153,-0.663,1.232,1
2.473,-0.787,1.537,1
1.935,1.431,-0.431,1
2.296,-0.706,-0.255,1
1.949,1.827,-0.504,1
1.258,0.713,0.951,1
0.66,2.03,0,1
2.23,-0.659,0,1
1.847,0.751,0.387,1
0.869,-0.496,-0.817,1
1.584,-0.536,0.443,1
1.581,-0.509,-0.267,1
1.68,-0.671,2.141,1
2.043,0.818,0.969,1
1.436,0.621,1.315,1
2.617,-0.728,-0.385,1
0.326,-0.808,0,1
1.162,-0.406,0.342,1
0.652,0.78,0.756,1
1.048,1.3,-0.721,1
1.967,1.264,1.061,1
-0.519,1.583,-0.768,1
0.683,1.026,0,1
1.56,1.641,-0.503,1
0.981,0.662,1.499,1
1.761,0.847,-0.24,1
1.563,1.307,0,1
0.836,2.133,0,1
1.54,1.066,0.639,1
1.098,2.418,-0.86,1
1.455,0.562,-0.387,1
0.903,0.524,0.634,1
2.81,-0.819,-0.392,1
0.841,-0.264,-0.257,1
-0.43,0.97,-0.284,1
0.415,-0.786,0,1
0.8,1.743,0.776,1
1.381,1.936,1.205,1
-0.537,-0.685,0,1
-0.855,1.768,-0.699,1
0.343,0.866,0,1
0.75,1.29,-0.74,1
0.941,1.808,-0.623,1
0.508,1.083,1.006,1
1.82,0.769,0.429,1
0.792,1.752,0,1
1.743,1.062,-0.239,1
0.358,1.423,1.371,1
1.608,0.783,-0.601,1
1.39,1.399,1.392,1
1.273,0.79,1.38,1
0.8,1.077,0.748,1
1.926,1.495,-0.636,1
0.197,-0.326,0,1
0.398,-0.736,0,1
1.256,0.584,-0.191,1
1.647,-0.43,0.918,1
0.39,0.669,1.234,1
2.278,-0.771,-0.904,1
1.723,1.149,1.763,1
0.826,1.92,-0.635,1
0.942,0.397,0.78,1
1.025,1.332,-0.6,1
1.597,2.632,-0.796,1
0.767,-0.21,-0.307,1
0.919,2.423,0,1
0.518,0.791,1.297,1
0.909,1.008,-0.476,1
2.528,-0.668,-0.52,1
0.881,1.744,0,1
1.587,1.303,-0.455,1
1.31,1.934,-0.782,1
0.81,1.548,-0.667,1
1.953,0.979,-0.547,1
1.896,1.715,0,1
0.345,1.219,0,1
1.671,-0.779,-0.477,1
1.907,0.706,0.375,1
0.498,0.73,1.219,1
2.195,-0.547,-0.231,1
1.305,1.694,0,1
1.356,0.992,1.502,1
1.833,1.735,0.846,1
0.858,1.292,1.084,1
1.122,1.364,-0.784,1
1.072,0.937,-0.23,1
1.953,0.979,-0.547,1
0.768,0.713,0.72,1
0.631,1.861,-0.632,1
1.465,1.308,-0.537,1
0.781,2.231,-1.148,1
0.624,1.11,0.548,1
1.209,1.384,-0.442,1
1.611,0.942,1.499,1
1.699,-0.369,-0.168,1
0.72,1.195,1.344,1
0.756,1.917,1.346,1
1.387,0.556,0.451,1
0.845,1.08,-0.375,1
0.8,0.683,0,1
-0.581,-0.581,1.145,1
1.667,1.078,-0.395,1
0.524,1.262,0,1
0.888,0.714,0,1
0.769,1.299,0.877,1
2.349,-0.651,0,1
1.607,0.835,-0.338,1
2.482,0.969,0.477,1
1.464,1.012,1.311,1
2.498,-0.842,-0.405,1
1.321,1.421,1.516,1
1.835,1.737,0.847,1
1.771,1.27,0.758,1
0.818,0.821,0.86,1
2.213,-0.609,-0.372,1
0.474,1.427,-0.811,1
1.433,1.55,-0.688,1
1.769,-0.593,-0.357,1
2.29,1.106,1.171,1
1.061,0.653,0.542,1
1.079,-0.371,-0.159,1
1.066,0.84,0,1
1.747,0.696,-0.206,1
1.153,1.905,0,1
1.403,-0.409,1.116,1
2.363,-0.585,-0.327,1
0.604,1.051,0,1
1.644,0.85,-0.454,1
1.24,-0.326,-0.166,1
1.052,0.751,-0.291,1
1.535,-0.318,-0.267,1
1.186,2.047,0,1
0.517,1.09,0,1
1.71,0.959,0.989,1
2.266,1.508,-0.421,1
1.022,0.84,-0.477,1
1.802,-0.662,-0.197,1
0.564,0.887,1.862,1
0.906,0.825,-0.558,1
2.131,1.264,-0.616,1
0.796,0.968,0.921,1
0.972,0.7,0.875,1
1.136,-1.116,2.319,1
2.39,-0.687,0,1
0.647,1.204,1.426,1
0.779,0.365,0.839,1
0.912,2.073,0,1
0.551,1.29,0,1
1.807,1.108,-0.72,1
0.755,1.377,0.732,1
0.903,0.524,0.634,1
2.477,-0.701,-0.272,1
2.436,-0.623,-0.281,1
1.686,0.658,-0.263,1
0.707,1.683,-1.009,1
1.472,-0.408,-0.14,1
0.514,1.117,1.106,1
0.808,1.879,-0.616,1
1.752,0.943,0.927,1
-0.598,0.433,0.491,1
1.547,0.796,0.72,1
0.901,1.925,-0.568,1
2.371,-0.653,-0.275,1
0.891,2.313,0,1
2.427,0.899,0.413,1
0.67,0.927,0.56,1
1.782,1.152,-0.627,1
1.909,1.493,1.117,1
1.249,0.781,-0.23,1
2.928,0.986,-0.491,1
1.639,0.851,0.706,1
0.828,0.749,0,1
1.153,0.712,-0.547,1
2.119,0.839,-0.451,1
1.45,1.287,1.331,1
0.685,1.698,-1.012,1
1.557,0.719,0.719,1
0.738,0.954,1.411,1
0.718,-0.632,1.311,1
1.589,1.504,2.106,1
0.616,1.156,0,1
0.331,0.82,0,1
2.037,-0.591,0.39,1
0.755,0.65,0.758,1
1.57,-0.392,0.357,1
0.87,1.312,1.497,1
0.916,2.048,-0.818,1
1.524,-0.3,-0.122,1
2.116,1.026,1.258,1
0.921,0.608,1.533,1
0.269,0.482,0,1
1.105,1.48,-0.357,1
0.458,0.579,0,1
0.905,0.884,0.785,1
1.054,1.099,0,1
0.805,2.283,-1.064,1
0.393,1.4,-0.748,1
0.961,1.279,-0.361,1
2.025,-0.604,-0.363,1
2.288,0.942,1.1,1
2.046,1.131,1.141,1
0.666,1.338,1.339,1
2.506,-0.595,-0.353,1
0.705,1.854,0,1
0.82,1.409,0,1
0.749,0.635,0,1
0.522,1.111,-1.014,1
2.174,-0.429,-0.19,1
1.552,-0.425,0.345,1
0.877,1.248,1.302,1
1.497,0.859,-0.372,1
0.936,2.099,-0.722,1
0.668,0.416,0.213,1
0.98,-0.558,0.643,1
-0.247,1.066,1.571,1
2.321,1.546,-0.401,1
1.548,1.737,-0.757,1
1.464,-0.3,-0.168,1
0.888,1.904,-0.735,1
0.905,1.194,0,1
-0.468,1.205,0,1
1.56,1.641,-0.503,1
2.231,0.939,0.589,1
-1.131,-0.668,-0.544,1
1.185,0.856,1.153,1
0.883,0.887,0,1
1.806,-0.52,-0.191,1
0.755,0.65,0.758,1
0.622,1.729,1.369,1
2.555,1.074,1.181,1
2.27,0.923,0.602,1
2.15,1.371,-0.557,1
1.173,1.552,0,1
1.461,1.432,-0.481,1
1.607,1.431,-0.338,1
1.311,1.481,1.495,1
1.714,0.641,-0.258,1
2.422,-0.667,-0.416,1
1.587,1.471,-0.451,1
0.363,0.649,0.65,1
0.931,1.889,-0.615,1
1.965,0.939,1.358,1
0.97,2.073,-0.849,1
1.368,1.077,1.151,1
0.358,1.423,1.371,1
0.407,1.66,-0.714,1
1.699,-0.41,-0.172,1
1.318,0.986,-0.473,1
0.336,0.813,0,1
1.877,-0.556,-0.302,1
0.865,1.369,1.196,1
0.746,1.111,-0.805,1
1.949,1.896,-0.52,1
0.89,-0.343,1.266,1
2.077,-0.799,0,1
0.768,1.569,-0.961,1
0.592,1.026,0,1
1.595,1.327,-0.623,1
1.454,1.281,-0.716,1
1.289,-0.325,-0.129,1
1.901,1.404,1.526,1
0.887,0.34,1.24,1
1.018,1.576,-0.617,1
1.537,0.741,-0.208,1
1.601,1.204,0.683,1
-0.604,2.218,-1.008,1
1.053,0.752,-0.291,1
0.893,1.416,0.563,1
1.809,0.906,0.799,1
0.974,0.965,0,1
0.829,1.122,0.604,1
0.766,2.2,1.909,1
1.482,0.806,1.528,1
2.461,0.899,0,1
0.237,0.45,0.847,1
0.686,-0.248,-0.275,1
0.965,0.581,0.381,1
0.739,0.863,0,1
1.717,0.635,-0.248,1
1.342,-0.457,-0.158,1
-0.562,-0.228,-0.141,1
0.967,-0.361,-0.145,1
1.388,-0.707,0.988,1
0.691,-0.623,0,1
-0.887,1.609,-0.794,1
0.688,1.343,1.256,1
0.368,1.507,-0.647,1
1.901,-0.56,0.432,1
1.716,1.028,-0.406,1
-1.086,-0.999,-0.785,1
1.307,-0.248,-0.129,1
0.559,0.668,0,1
0.548,1.898,1.184,1
1.625,0.905,-0.513,1
1.811,-0.522,-0.189,1
0.711,1.41,0.764,1
1.841,0.783,-0.249,1
1.403,0.788,1.902,1
1.659,0.895,-0.548,1
1.72,0.953,0.448,1
0.89,1.085,0,1
0.511,1.196,0.839,1
1.6,-0.418,1.071,1
2.605,1.36,1.06,1
1.079,1.63,0,1
1.335,1.317,2.015,1
1.834,0.804,0.999,1
1.596,-0.505,0.859,1
0.332,0.829,0,1
1.019,0.704,1.2,1
0.782,2.001,0,1
0.872,1.914,-0.704,1
1.061,0.653,0.542,1
1.504,-0.44,-0.162,1
1.25,1.292,-0.496,1
0.533,1.72,1.699,1
0.22,0.999,1.675,1
1.717,0.636,-0.247,1
-0.531,-1.14,0,1
1.651,0.636,-0.192,1
0.866,2.237,-0.765,1
0.575,1.349,1.88,1
1.059,0.849,0,1
2.131,1.184,0.832,1
1.712,2.097,0,1
1.456,-0.451,-0.173,1
-0.833,1.781,-0.602,1
1.688,1.137,-0.451,1
0.753,1.258,0,1
2.656,1.374,0.893,1
1.634,0.618,0.273,1
0.415,1.385,-0.702,1
0.7,1.06,0,1
0.45,0.421,-0.36,1
1.185,0.51,-0.366,1
1.832,1.081,-0.749,1
1.462,0.949,0,1
2.092,-0.545,-0.263,1
0.988,1.177,-0.411,1
1.736,1.339,1.742,1
1.108,1.224,-0.431,1
2.019,-0.531,-0.226,1
1.752,-0.494,-0.229,1
1.153,0.918,-0.487,1
1.032,0.764,0.957,1
0.799,2.159,1.867,1
0.864,-0.23,-0.106,1
1.167,0.435,0.239,1
0.744,1.934,1.389,1
0.772,0.863,-0.24,1
2.106,-0.604,-0.711,1
1.205,1.809,1.525,1
1.35,1.557,1.779,1
0.527,0.791,0,1
0.792,2.263,-0.624,1
0.594,1.179,1.337,1
1.84,1.067,0.563,1
0.889,1.278,0,1
0.837,0.873,-0.751,1
1.895,-0.601,-0.231,1
1.79,-0.473,-0.394,1
1.928,-0.583,0,1
1.14,1.183,0,1
