@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
224,9,2.333334,1.632993,13.222222,11.444445,13.777778,7
164,9,3.222223,1.047042,15.111111,18.777779,17.222221,7
178,9,5,10.4,17,18.11111,12,7
161,9,1.611111,1.405018,15.111111,17,17.88889,7
189,9,1.222222,1.186342,10.888889,9.222222,17.222221,7
211,9,1.666667,1.733333,12.444445,15.222222,9.666667,7
222,9,1.166667,0.623609,8.666667,6.666666,16.88889,7
184,9,0.777778,0.785185,9.777778,9.888889,12.111111,7
240,9,2.444444,5.007407,10.888889,13,13.222222,7
217,9,3.944444,12.50741,11.444445,13.333333,13,7
226,9,2.388889,1.289559,10.111111,8,17,7
199,9,1.277778,1.041722,11.111111,14.555555,10.111111,7
174,9,2.888889,4.02963,15.111111,17.777779,15.777778,7
249,9,4.555555,3.538153,14.666667,15.666667,17,7
233,9,1.777778,1.096296,8.333334,11,12.222222,7
208,9,2.666667,2.444446,12.666667,14.444445,15.111111,7
232,9,1,0.894427,11,9,16.222221,7
225,9,1.611111,1.289559,14.444445,12.777778,15.444445,7
244,9,2.277778,2.151852,9.666667,9.777778,3.888889,7
149,9,1.055555,0.640741,14.444445,19.777779,11.333333,7
206,9,2.166667,1.1,13.555555,14.555555,12.111111,7
222,9,2.611111,7.26296,8.555555,7.666666,7.333334,7
161,9,0.777778,0.620633,12.444445,14.333333,14.111111,7
245,9,3.166667,3.277778,6.222222,6,1.777778,7
158,9,1.888889,1.29386,16.444445,22.222221,17.11111,7
221,9,1.444444,1.585186,10.666667,12.444445,15.111111,7
249,9,2.666667,1.505545,19.777779,21.222221,14.111111,7
172,9,2.333334,1.699672,24.555555,30.11111,16.666666,7
169,9,1.833333,2.61111,15.111111,18.666668,16.222221,7
148,9,6.666666,33.422226,12,16.88889,9.111111,7
236,9,1.722222,1.12963,10.777778,12.444445,14.111111,7
248,9,1.666667,1.599999,10.555555,12.111111,12.666667,7
211,9,2,2.311112,10.777778,12.888889,10.777778,7
240,9,3.388889,2.453267,19.555555,19.777779,16.88889,7
208,9,1.944444,3.085186,13,16,14.111111,7
216,9,0.833333,0.477778,13.111111,14,18,7
215,9,2.777778,2.518517,9.222222,11.555555,12.111111,7
207,9,0.888889,0.272165,9.555555,10.333334,13.222222,7
226,9,3.555556,2.562962,5.777778,6.555555,10.111111,7
246,9,1.833333,2.433334,12.555555,13.111111,15.222222,7
156,9,1.055555,0.64693,17.222223,26,15.888889,7
221,9,1.444444,1.585186,10.666667,12.444445,15.111111,7
167,9,2.055555,0.996296,12.888889,13.777778,7.555555,7
172,9,1.666667,0.918937,16.444445,16.333334,15.666667,7
245,9,2.166667,1.242757,7.444445,7.111111,14.777778,7
176,9,2.388889,1.306679,19,19.777779,16.777779,7
195,9,0.611111,0.680414,14.444445,13.333333,12.888889,7
201,9,1.055556,0.800462,8.666667,7,17,7
227,9,1.888889,0.807373,9.444445,11,14.444445,7
235,9,1.055556,0.490653,6.777778,8,10.777778,7
208,9,2.444444,1.69531,12.111111,12.222222,15.666667,7
156,9,2,0.557773,17.333334,25.444445,13.888889,7
193,9,3.888889,3.631141,13.333333,14.222222,14.444445,7
194,9,2.055556,2.026674,15,15.333333,20.333334,7
241,9,1.555556,1.424651,10.888889,14,11.333333,7
249,9,1.5,0.611111,10.777778,15.333333,10.111111,7
211,9,1.666667,1.733333,12.444445,15.222222,9.666667,7
233,9,1.722223,0.827759,21.88889,25.11111,19.88889,7
210,9,1.555556,2.162963,9.444445,12,13.444445,7
200,9,0.444444,0.251852,5.777778,5.888889,11.222222,7
185,9,1.444445,1.047042,8.111112,9.777778,10.777778,7
203,9,1.944444,1.526312,10,9,17.444445,7
170,9,1.222222,0.860663,12.777778,16.88889,9.444445,7
165,9,2.444444,1.140741,12,14.111111,7.444445,7
181,9,1.5,0.505525,9,9.777778,13.666667,7
236,9,3.333333,7.599998,13.111111,16.666668,7.111111,7
175,9,1.166666,0.888194,18.666668,23.777779,15.111111,7
224,9,3.055556,3.021527,15.444445,17.777779,21.88889,7
196,9,1,0.843274,14.111111,11.444445,15.333333,7
227,9,3.166667,8.611113,10.111111,14.444445,10.111111,7
216,9,2.166666,1.144444,10.888889,13.666667,13.666667,7
220,9,3.666667,6.08889,6.555555,6.444445,10.111111,7
209,9,1.388889,0.998146,10.333334,10.333334,13.111111,7
201,9,0.944444,0.551852,6.222222,5.555555,11.333333,7
204,9,1.888889,1.772214,14.333333,17.11111,19.666666,7
248,9,3.222223,1.259041,15.555555,16.666668,20.666666,7
223,9,3.555556,2.948949,13.777778,12.888889,10.222222,7
208,9,2.499999,1.322222,15.444445,14.888889,20.333334,7
183,9,4.722222,1.020168,14.555555,19,18.444445,7
196,9,2.388889,1.21852,12.444445,15.111111,11.555555,7
162,9,1.444444,1.327766,19.666668,26.11111,13.333333,7
211,9,2.166666,1.149879,14.444445,16.333334,15.444445,7
220,9,0.888889,0.474074,5.333334,5,8.777778,7
196,9,1.333333,0.816497,11.555555,10.444445,14.222222,7
170,9,0.944444,0.389683,20.11111,25.333334,16.333334,7
196,9,1.888889,3.851853,15.666667,18.555555,15.111111,7
236,9,3.055555,5.529632,9.444445,9.444445,9.777778,7
218,9,1.611111,2.418518,11.888889,13.777778,12.555555,7
247,9,2.666667,3.555555,6,5.888889,13,7
248,9,3.166667,1.722401,14.777778,12.888889,8.777778,7
186,9,1.5,1.81111,9.333334,10.777778,12.111111,7
220,9,3.666667,6.08889,6.555555,6.444445,10.111111,7
175,9,2.833333,2.167949,12.444445,13.555555,14.222222,7
189,9,1.055556,0.827759,10.444445,9.444445,17.666666,7
245,9,1.055555,0.507408,11.888889,15,16,7
237,9,1.777778,2.074075,4.222222,4.555555,8.777778,7
198,9,1.944445,1.356739,9.666667,10.555555,12.444445,7
234,9,0.888889,0.607407,4,4.444445,9.111111,7
192,9,2.888889,4.82963,8.666667,7.444445,11.444445,7
151,9,4.444445,4.042368,15.222222,18.333334,13.333333,7
244,9,3,1.520234,10.333334,9.333334,14.555555,7
244,9,1.111111,1.259041,9.555555,11.666667,13.222222,7
175,9,2.833333,2.167949,12.444445,13.555555,14.222222,7
195,9,0.611111,0.680414,14.444445,13.333333,12.888889,7
210,9,1.222222,1.007408,13.777778,16,15.555555,7
219,9,2.111111,4.074075,11.444445,13.555555,14.333333,7
199,9,1.388889,0.712325,13.333333,11.777778,14.666667,7
166,9,0.722222,0.32963,11.222222,12.111111,10.222222,7
156,9,2,0.557773,17.333334,25.444445,13.888889,7
204,9,3.333333,1.382429,15.333333,16.88889,19.777779,7
199,9,1.388889,0.712325,13.333333,11.777778,14.666667,7
214,9,1.277778,0.240741,5,4.777778,11.555555,7
246,9,2.722222,0.772202,18.88889,19.666668,21.222221,7
246,9,2.666666,5.866666,12,14.333333,13.666667,7
175,9,2.722221,4.329627,20.88889,21.777779,14.666667,7
164,9,1.888889,1.047041,21.777779,19.11111,16.222221,7
162,9,2.666667,0.730297,15.777778,17.333334,14.666667,7
191,9,1.5,1.011111,5.333334,5.444445,11.666667,7
155,9,0.833333,0.349603,20,20.666668,18,7
223,9,1.666667,2.444444,4.888889,4.666667,11.333333,7
184,9,1.333333,0.844445,15.222222,18.222221,16.333334,7
183,9,2,1.466666,14,17.333334,14.666667,7
215,9,2.555556,1.259042,14.222222,15.444445,19.444445,7
177,9,2.5,0.78889,21.222221,21.444445,19.11111,7
177,9,1.444444,1.71852,15.777778,18.444445,14.888889,7
170,9,1.11111,0.562962,15.111111,18.88889,15.333333,7
215,9,4.722222,2.645052,17.11111,22.555555,19.222221,7
169,9,1,0.918936,20.88889,25,18.11111,7
169,9,1.611111,0.879815,10.666667,9.777778,15.555555,7
189,9,1.000001,1.19257,14.555555,14.111111,17.777779,7
199,9,1.055556,0.462963,13.111111,17.88889,12.111111,7
202,9,2.388889,2.596295,11.666667,14,13.888889,7
184,9,2.666667,1.897366,11.444445,11.333333,13.444445,7
174,9,1.722222,0.151852,10.888889,12.555555,10.555555,7
235,9,1.944445,2.264869,21.11111,24,20,7
246,9,5.833334,4.113663,21.11111,22.444445,24.666666,7
242,9,2.444445,1.108887,11.333333,15.666667,7.888889,7
220,9,1.444445,2.162964,11.555555,13.111111,13.777778,7
186,9,0.777778,0.207407,15.333333,18.222221,10.444445,7
236,9,2,0.933333,9.555555,10.777778,14.111111,7
176,9,1,0.557774,15.111111,17,14.555555,7
226,9,1.611111,1.751851,10.222222,11.888889,14.555555,7
166,9,2.444445,1.051852,12.333333,16.333334,15.777778,7
173,9,2.111111,1.985185,13.555555,15.555555,15.555555,7
244,9,3.611111,6.95185,6.666666,7,5.444445,7
180,9,3.277778,3.396297,18.11111,18.11111,18.88889,7
236,9,3.333333,7.599998,13.111111,16.666668,7.111111,7
209,9,0.722222,0.712326,17.666668,20.88889,19.444445,7
157,9,0.777778,0.162963,13.888889,17.222223,16.666666,7
220,9,2.277778,4.151854,5.666666,5.333334,5.666666,7
181,9,2.666667,2.088887,17.11111,17.88889,12.777778,7
176,9,2.722222,1.540803,19.444445,19.777779,18.777779,7
156,9,2,2.355556,13.444445,17.333334,17.222221,7
172,9,1.333333,0.71111,12.333333,15,14.444445,7
226,9,1.111111,0.45542,14,15.777778,18.666666,7
243,9,2.555556,0.829629,5.111111,4.888889,8.888889,7
174,9,1.666667,1.264911,20.666668,19.88889,17.444445,7
180,9,3,1.866665,18.333334,21.444445,14.666667,7
218,9,1.166667,0.655555,10.666667,12.666667,12.222222,7
181,9,0.888889,1.096296,15.888889,18.777779,15.555555,7
223,9,1.666667,2.444444,4.888889,4.666667,11.333333,7
181,9,3.277777,1.611303,16.555555,19.666668,19.777779,7
203,9,2.944444,1.756469,15.444445,17.666668,17.777779,7
210,9,1.5,0.960324,9.333334,8.888889,16.444445,7
187,9,2.055556,1.04074,9.333334,9.666667,12.777778,7
211,9,1.611111,1.707407,11.111111,12.333333,12.111111,7
167,9,1.5,1.130388,16.777779,15.666667,16.88889,7
180,9,1.722222,1.662963,11.111111,11.888889,12.555555,7
218,9,1.166667,0.655555,10.666667,12.666667,12.222222,7
224,9,3.611111,5.618522,11.666667,13.333333,16.11111,7
187,9,3.555555,1.86984,14.666667,16.222223,19.333334,7
234,9,1.055556,0.285185,6,4.222222,12,7
170,9,0.944444,0.389683,20.11111,25.333334,16.333334,7
169,9,1.388888,0.742867,13.444445,18,8.333333,7
208,9,0.611111,0.240741,12.777778,15,13.777778,7
224,9,3.055556,3.021527,15.444445,17.777779,21.88889,7
173,9,1.444445,1.642041,16.444445,16.444445,16.666666,7
242,9,2.222222,3.274074,8.666667,10.777778,12.111111,7
210,9,1.833333,0.655555,11.222222,14.222222,14.333333,7
184,9,0.833333,0.62361,12.333333,11,15.333333,7
208,9,1.833333,3.055554,15.555555,17.666668,15.888889,7
180,9,3,1.866665,18.333334,21.444445,14.666667,7
245,9,3.166667,3.277778,6.222222,6,1.777778,7
189,9,1.166667,0.922222,9.444445,10.111111,13.333333,7
194,9,1.888889,0.385185,13.222222,16.666668,11,7
215,9,0.5,0.122222,5.111111,4.444445,12.888889,7
209,9,1.388889,0.928958,9.555555,9.222222,13.444445,7
201,9,3.111111,1.784709,16.666668,20.333334,16.777779,7
157,9,2.111111,0.620633,16.444445,18.666668,12.666667,7
246,9,2.999999,1.988857,14.222222,15.444445,16.11111,7
201,9,0.944444,0.551852,6.222222,5.555555,11.333333,7
163,9,2.5,1.312335,17.444445,16.666668,16.555555,7
187,9,0.833333,1.027402,13.222222,12.777778,13.333333,7
188,9,2.333333,0.760116,13.333333,14,12.444445,7
222,9,1.777778,1.718519,10.777778,13.666667,10.666667,7
236,9,2,0.933333,9.555555,10.777778,14.111111,7
173,9,2.111111,1.985185,13.555555,15.555555,15.555555,7
178,9,2.5,1.455556,20.222221,21.11111,18.88889,7
177,9,1.444444,1.71852,15.777778,18.444445,14.888889,7
219,9,3.222222,2.491467,10.333334,10.222222,17.666666,7
229,9,3.444445,1.408965,12,13.555555,11.111111,7
229,9,2.444445,1.614747,11.222222,11.111111,15.222222,7
195,9,2.833333,1.722401,9.444445,8.555555,16.222221,7
164,9,3,8.04445,11.666667,15,2,7
185,9,0.944444,0.951853,14.888889,18.222221,16.222221,7
183,9,2.166667,1.798147,12.666667,12.444445,16.88889,7
211,9,2.444444,1.455513,8.888889,7.666666,15.222222,7
181,9,1.277778,1.707406,15.444445,18.444445,14.111111,7
201,9,2.055556,1.306678,14,14.888889,20.666666,7
180,9,1.166667,0.983192,17.444445,22,17,7
237,9,1,0.488889,4.222222,4.222222,9.333333,7
238,9,1.444444,1.068055,11.111111,10.666667,16.444445,7
218,9,1.666666,1.022222,5.444445,7.333334,12.333333,7
245,9,2.277778,1.496911,13.555555,14.333333,14.555555,7
219,9,1.722222,0.928957,10.888889,12,11.555555,7
176,9,1.166667,0.388889,10.111111,11.777778,12.333333,7
251,9,8,1.605543,21.444445,17.777779,6.333334,7
238,9,1.055556,2.285184,7.444445,5.666666,11.777778,7
181,9,2.666667,2.088887,17.11111,17.88889,12.777778,7
233,9,1.166666,0.344444,8.888889,11.888889,13.222222,7
202,9,1.611111,0.827759,12,14.777778,10.333333,7
222,9,1.611111,2.285184,11.666667,13.111111,15.444445,7
217,9,1.666667,1.349897,9.777778,9,15.222222,7
236,9,3.777777,1.362964,12.888889,14.666667,16.88889,7
184,9,0.777778,0.785185,9.777778,9.888889,12.111111,7
247,9,7.111111,4.340751,21.11111,25.11111,-7.111111,7
232,9,2.277778,2.374074,11.333333,12.333333,10.333333,7
177,9,0.888889,0.562963,12.555555,15.444445,13.555555,7
215,9,3.388889,2.407549,14.444445,15.666667,12.777778,7
197,9,4.944445,6.418518,17.444445,18.777779,18.88889,7
164,9,1.277778,0.490653,9.222222,10.333334,9.333333,7
226,9,1.611111,1.020167,15.333333,13,15.222222,7
185,9,2.388889,2.080776,11.555555,9.777778,13.777778,7
217,9,2.055556,0.907408,5,4.222222,10.111111,7
182,9,0.722223,1.143419,15.444445,14,17.222221,7
239,9,2.277778,1.307407,12.222222,14.555555,10.555555,7
216,9,2.722223,2.984528,11.444445,13.222222,16.444445,7
197,9,2.388889,1.58348,10.444445,12.777778,7.444445,7
233,9,2.111111,1.327766,12.555555,11.333333,15.222222,7
168,9,0.666666,0.471404,20.88889,23,19,7
215,9,1.611111,1.129629,14.333333,14.333333,17.11111,7
197,9,4.555555,2.746042,8.888889,9.555555,16.444445,7
239,9,2.333333,2.820559,7.666666,9.666667,10.222222,7
235,9,1.722222,3.574073,7.555555,9.333334,14.666667,7
238,9,2.666666,1.866666,15,16.555555,12,7
184,9,4.166667,5.85555,13.555555,17.11111,13.777778,7
191,9,3.111111,4.607407,12.111111,14.888889,10.111111,7
194,9,2.277778,1.420747,16.555555,17.88889,17.777779,7
247,9,2.222222,1.424651,9.555555,12.444445,9.777778,7
190,9,2.611111,1.842905,16,17.11111,20,7
235,9,2.722222,2.551852,11.777778,15.888889,10.777778,7
198,9,1.5,0.691214,12.111111,11.777778,15.666667,7
232,9,2.555556,0.829629,11.222222,13.555555,13.888889,7
237,9,2.666667,2.564718,10.888889,10,16.666666,7
183,9,2.277777,4.196296,14.222222,17.11111,15.111111,7
203,9,2.277778,1.878731,8.777778,8.111112,16.88889,7
229,9,1.166666,0.566666,14.111111,17.88889,10.444445,7
249,9,2.888889,3.807407,8,7.555555,4.666666,7
