@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
176,0,3.444444,47.11111,67.66667,-22.333334,-2.052258,6
189,0,2,28.333334,40.333336,-13.333333,-2.037982,6
185,0.111111,2.222221,49.88889,69.88889,-21.777779,-2.051056,6
181,0,1.833333,49,68.77778,-21.333334,-2.053189,6
161,0,10.499999,36,51.11111,-12.444445,-2.316506,6
196,0,6.777777,40.444443,57.11111,-16.222221,-2.105677,6
175,0,3.444445,50.666668,72.66667,-23.333334,-2.063776,6
163,0,18.166666,34.555557,48,-7.666666,-2.51749,6
197,0,2.611111,44.22222,61.555557,-19.777779,-2.022274,6
189,0,5.722223,27.11111,36.333336,-10.333333,-2.050282,6
189,0,6.222223,26.333334,35.22222,-10.222222,-2.049148,6
200,0,2.5,50.666668,70.22222,-22.666666,-2.015374,6
188,0,3.055555,54.444443,76.55556,-23,-2.074028,6
187,0,2.111111,52.666668,74.111115,-24.11111,-2.03348,6
185,0,2,48.555557,67.22222,-22,-2.008008,6
186,0,9.444444,46.555557,63.666668,-20,-2.014102,6
188,0,1.944443,45.11111,61.444443,-19.88889,-1.99344,6
203,0,6.055556,48.666668,67.111115,-20.222221,-2.046535,6
160,0,5.944443,37.88889,58.333332,-17.777779,-2.162999,6
183,0,2.333334,47.444443,65.111115,-21.88889,-1.981911,6
162,0,11.666667,36.77778,53.666668,-12,-2.391681,6
161,0,10.499999,36,51.11111,-12.444445,-2.316506,6
172,0,9.777778,38,50.333332,-12.777778,-2.143718,6
194,0,2.277778,44.444443,61.666668,-19.88889,-2.021838,6
199,0,6.388889,47.88889,69.22222,-21.555555,-2.084754,6
194,0,6.444445,51.77778,72.55556,-20.11111,-2.112941,6
196,0,2.222222,41.77778,58.555557,-17.444445,-2.074616,6
201,0,4.333332,52.555557,74,-23.666666,-2.042514,6
176,0,5.111111,53.333332,75.66667,-25.222221,-2.030648,6
193,0,2.888889,53.11111,75.111115,-24,-2.047766,6
191,0,7.777778,23.555555,29.88889,-8.555555,-1.858264,6
193,0,2.555556,54.444443,74.888885,-23.777779,-2.018211,6
188,0,5,55.11111,75.66667,-24.777779,-1.997746,6
189,0.111111,2.111111,51.77778,73.333336,-23.555555,-2.048058,6
188,0,2.277777,44.666668,61.77778,-21.11111,-1.984565,6
189,0,1.444444,53.444443,74.888885,-25.444445,-2.005956,6
219,0,2.833333,4.111111,4.333334,8.222222,2.148363,7
208,0,2.666667,12.666667,14.444445,15.111111,2.310932,7
236,0,3.777777,12.888889,14.666667,16.88889,2.306678,7
192,0,2.888889,8.666667,7.444445,11.444445,1.908457,7
177,0,1.444444,15.777778,18.444445,14.888889,2.413262,7
152,0,2.777777,19.666668,25.777779,13.888889,2.731134,7
236,0,1.722222,10.777778,12.444445,14.111111,2.32063,7
217,0,3.944444,11.444445,13.333333,13,2.363871,7
236,0.111111,2,9.555555,10.777778,14.111111,2.267197,7
234,0,0.888889,4,4.444445,9.111111,2.193568,7
240,0,2.111111,17,17.88889,22.222221,2.175522,7
240,0.111111,2.444444,10.888889,13,13.222222,2.392487,7
227,0,1.888889,9.444445,11,14.444445,2.291847,7
184,0,1.333333,15.222222,18.222221,16.333334,2.419445,7
236,0,3.333333,13.111111,16.666668,7.111111,2.7898,7
240,0,3.388889,19.555555,19.777779,16.88889,2.141811,7
165,0.111111,1.777778,12.888889,16.444445,16,2.471197,7
220,0.111111,2.277778,5.666666,5.333334,5.666666,1.984366,7
191,0.111111,3.111111,12.111111,14.888889,10.111111,2.545329,7
176,0,2.722222,19.444445,19.777779,18.777779,2.126901,7
176,0,1,15.111111,17,14.555555,2.332243,7
227,0,3.166667,10.111111,14.444445,10.111111,2.707051,7
250,0,1.444444,6.555555,7.333334,13.666667,2.192935,7
180,0.111111,3,18.333334,21.444445,14.666667,2.453831,7
222,0,1.166667,8.666667,6.666666,16.88889,1.870487,7
194,0,2.277778,16.555555,17.88889,17.777779,2.224382,7
231,0,2.666667,8.777778,11.111111,14.111111,2.391307,7
223,0.111111,3.555556,13.777778,12.888889,10.222222,1.910945,7
215,0,4.722222,17.11111,22.555555,19.222221,2.561049,7
212,0,1.555556,6,6.777778,9.888889,2.242649,7
179,0,1.555556,9.777778,9.444445,13.222222,2.04457,7
157,0,0.777778,13.888889,17.222223,16.666666,2.438615,7
215,0.111111,2.777778,9.222222,11.555555,12.111111,2.437819,7
198,0,1.5,12.111111,11.777778,15.666667,2.055672,7
172,0,1.666667,16.444445,16.333334,15.666667,2.083854,7
201,0,3.111111,16.666668,20.333334,16.777779,2.467938,7
219,0,3.222222,10.333334,10.222222,17.666666,2.0861,7
232,0,2.277778,11.333333,12.333333,10.333333,2.283147,7
177,0,0.888889,12.555555,15.444445,13.555555,2.462118,7
249,0,1.5,10.777778,15.333333,10.111111,2.743555,7
236,0.111111,2,9.555555,10.777778,14.111111,2.267197,7
185,0,0.944444,14.888889,18.222221,16.222221,2.451836,7
242,0,4.666667,19.222221,22.444445,19.444445,2.395778,7
185,0,2.388889,11.555555,9.777778,13.777778,1.83885,7
164,0,1.277778,9.222222,10.333334,9.333333,2.291118,7
187,0,1.444444,11.666667,10.333334,16.444445,1.941465,7
157,0,2.111111,16.444445,18.666668,12.666667,2.405202,7
200,0,0.444444,5.777778,5.888889,11.222222,2.10726,7
199,0,1.277778,11.111111,14.555555,10.111111,2.634176,7
215,0,4.722222,17.11111,22.555555,19.222221,2.561049,7
226,0,1.611111,15.333333,13,15.222222,1.82234,7
195,0,2.833333,9.444445,8.555555,16.222221,2.011228,7
208,0,2.499999,15.444445,14.888889,20.333334,2.102212,7
173,0,2.111111,13.555555,15.555555,15.555555,2.332739,7
175,0,2.833333,12.444445,13.555555,14.222222,2.242196,7
238,0,1.055556,7.444445,5.666666,11.777778,1.844726,7
226,0,2.388889,10.111111,8,17,1.872506,7
215,0,0.5,5.111111,4.444445,12.888889,1.991157,7
224,0,3.055556,15.444445,17.777779,21.88889,2.304153,7
244,0.111111,1.111111,9.555555,11.666667,13.222222,2.391736,7
151,0,4.444445,15.222222,18.333334,13.333333,2.505249,7
186,0,0.777778,15.333333,18.222221,10.444445,2.587396,7
185,0,1.444445,8.111112,9.777778,10.777778,2.36281,7
162,0,0.944444,13.777778,15.888889,15,2.350367,7
223,0.111111,1.944444,12.666667,11.555555,15.777778,1.966536,7
199,0,1.388889,13.333333,11.777778,14.666667,1.905303,7
235,0,1.944445,21.11111,24,20,2.356024,7
235,0,1.055556,6.777778,8,10.777778,2.310758,7
177,0.111111,2.5,21.222221,21.444445,19.11111,2.125416,7
203,0,1.333333,7.444445,6.444445,17,1.984785,7
208,0.111111,2.444444,12.111111,12.222222,15.666667,2.112617,7
244,0,3.611111,6.666666,7,5.444445,2.340587,7
215,0,3.388889,14.444445,15.666667,12.777778,2.266094,7
237,0,2.722222,17.555555,19.666668,21.666666,2.280289,7
181,0.111111,1.277778,15.444445,18.444445,14.111111,2.458471,7
197,0,0.611111,4.111111,4,11.666667,2.074957,7
208,0,0.611111,12.777778,15,13.777778,2.391996,7
180,0,1.166667,17.444445,22,17,2.541661,7
201,0,1.055556,8.666667,7,17,1.909255,7
149,0,1.055555,14.444445,19.777779,11.333333,2.741647,7
237,0,0.555555,6.555555,5.666666,11.333333,1.946502,7
160,0,3.055555,21.11111,29.666666,15.888889,2.827106,7
217,0,2.055556,5,4.222222,10.111111,1.976138,7
248,0,3.222223,15.555555,16.666668,20.666666,2.205099,7
196,0,1.888889,15.666667,18.555555,15.111111,2.437339,7
220,0,0.888889,5.333334,5,8.777778,2.030867,7
167,0.111111,2.055555,12.888889,13.777778,7.555555,2.305729,7
216,0.111111,0.833333,13.111111,14,18,2.209309,7
184,0,0.777778,9.777778,9.888889,12.111111,2.128646,7
248,0.111111,3.166667,14.777778,12.888889,8.777778,1.783512,7
175,0,2.833333,12.444445,13.555555,14.222222,2.242196,7
204,0.111111,3.333333,15.333333,16.88889,19.777779,2.24441,7
246,0,2.999999,14.222222,15.444445,16.11111,2.232849,7
190,0,1.333333,15.888889,17.555555,20.333334,2.252231,7
245,0.111111,1.055555,11.888889,15,16,2.432783,7
181,0,0.888889,15.888889,18.777779,15.555555,2.420823,7
198,0.111111,1.944445,9.666667,10.555555,12.444445,2.221276,7
170,0,1.222222,12.777778,16.88889,9.444445,2.737074,7
202,0.111111,1.611111,12,14.777778,10.333333,2.522748,7
182,0.111111,0.777778,14.555555,12.777778,18.666666,1.916419,7
229,0,2.444445,11.222222,11.111111,15.222222,2.099905,7
210,0,1.222222,13.777778,16,15.555555,2.386452,7
162,0.111111,1.444444,19.666668,26.11111,13.333333,2.769038,7
201,0,0.944444,6.222222,5.555555,11.333333,1.982987,7
207,0.222222,0.888889,9.555555,10.333334,13.222222,2.217263,7
169,0,1.388888,13.444445,18,8.333333,2.834822,7
150,0,1.722222,13.444445,20,13.222222,2.791674,7
238,0,1.444444,11.111111,10.666667,16.444445,2.046683,7
194,0,1.888889,13.222222,16.666668,11,2.593107,7
173,0,1.444445,16.444445,16.444445,16.666666,2.099557,7
156,0,2,13.444445,17.333334,17.222221,2.47582,7
197,0.111111,2.388889,10.444445,12.777778,7.444445,2.628208,7
246,0,2.666666,12,14.333333,13.666667,2.395692,7
237,0.111111,2.666667,10.888889,10,16.666666,1.990381,7
237,0.111111,2.333333,11.111111,13,12.555555,2.37843,7
247,0,2.666667,6,5.888889,13,2.117886,7
201,0,2.055556,14,14.888889,20.666666,2.176993,7
233,0,1.722223,21.88889,25.11111,19.88889,2.38935,7
245,0.111111,2.222222,11.111111,13.111111,12.666667,2.395431,7
223,0,1.777778,13.222222,13.444445,19.11111,2.119546,7
244,0,3,10.333334,9.333334,14.555555,1.987902,7
184,0,0.833333,12.333333,11,15.333333,1.937892,7
232,0,1.5,6.555555,7.222222,11.555555,2.201318,7
169,0.111111,1.833333,15.111111,18.666668,16.222221,2.467752,7
182,0,0.611111,16.88889,18.11111,14.333333,2.271693,7
217,0,1.666667,9.777778,9,15.222222,2.006642,7
189,0,1.000001,14.555555,14.111111,17.777779,2.060443,7
238,0,2.166667,9.666667,12.666667,12.555555,2.508226,7
196,0,2.388889,12.444445,15.111111,11.555555,2.511766,7
183,0,2,14,17.333334,14.666667,2.483198,7
209,0.111111,1.388889,10.333334,10.333334,13.111111,2.09922,7
199,0,1.388889,13.333333,11.777778,14.666667,1.905303,7
148,0,6.666666,12,16.88889,9.111111,2.91248,7
170,0,1.11111,15.111111,18.88889,15.333333,2.504391,7
197,0,4.555555,8.888889,9.555555,16.444445,2.164262,7
211,0.111111,1.666667,12.444445,15.222222,9.666667,2.554965,7
203,0,2.277778,8.777778,8.111112,16.88889,2.019747,7
226,0,1.111111,14,15.777778,18.666666,2.27303,7
156,0,2.055556,13.444445,15.555555,14.555555,2.363581,7
186,0,1.166667,13.888889,11.777778,16.555555,1.863654,7
241,0,1.166667,5.888889,7,10.888889,2.277351,7
189,0,1.166667,9.444445,10.111111,13.333333,2.194143,7
188,0,2.333333,13.333333,14,12.444445,2.20467,7
166,0,2.444445,12.333333,16.333334,15.777778,2.515826,7
233,0,1.777778,8.333334,11,12.222222,2.476615,7
183,0,2.166667,12.666667,12.444445,16.88889,2.075874,7
244,0.111111,2.277778,9.666667,9.777778,3.888889,2.32339,7
181,0.111111,2.666667,17.11111,17.88889,12.777778,2.189135,7
164,0.111111,3.222223,15.111111,18.777779,17.222221,2.459806,7
245,0.111111,2.166667,7.444445,7.111111,14.777778,2.069452,7
224,0,2.333334,13.222222,11.444445,13.777778,1.860191,7
210,0,1.5,9.333334,8.888889,16.444445,2.043726,7
237,0,1.777778,4.222222,4.555555,8.777778,2.180526,7
194,0,2.055556,15,15.333333,20.333334,2.126516,7
193,0,3.888889,13.333333,14.222222,14.444445,2.222103,7
167,0,7.555555,11.666667,16.777779,-0.888889,-3.015081,7
216,0.111111,2.722223,11.444445,13.222222,16.444445,2.284571,7
168,0,0.666666,20.88889,23,19,2.302124,7
175,0,2.722221,20.88889,21.777779,14.666667,2.263538,7
158,0.111111,1.888889,16.444445,22.222221,17.11111,2.624707,7
201,0.111111,2.444445,14.666667,17.666668,17.88889,2.389747,7
185,0.111111,1.944444,14.666667,17.11111,16.666666,2.361827,7
165,0,2.444444,12,14.111111,7.444445,2.593543,7
235,0,2.722222,11.777778,15.888889,10.777778,2.670771,7
245,0,3.166667,6.222222,6,1.777778,1.756645,7
196,0,1,14.111111,11.444445,15.333333,1.789167,7
169,0,1.944444,12.777778,15.666667,14.222222,2.44578,7
218,0,1.166667,10.666667,12.666667,12.222222,2.382684,7
238,0.111111,2.333333,6.333334,6.555555,14.888889,2.126063,7
180,0.111111,3.277778,18.11111,18.11111,18.88889,2.113918,7
166,0,2.444445,12.333333,16.333334,15.777778,2.515826,7
156,0,1.055555,17.222223,26,15.888889,2.84342,7
238,0,2.666666,15,16.555555,12,2.337472,7
210,0,1.555556,9.444445,12,13.444445,2.42875,7
246,0,2.722222,18.88889,19.666668,21.222221,2.158915,7
215,0,1.611111,14.333333,14.333333,17.11111,2.105197,7
204,0,1.888889,14.333333,17.11111,19.666666,2.348728,7
199,0,1.055556,13.111111,17.88889,12.111111,2.690112,7
220,0,3.666667,6.555555,6.444445,10.111111,2.09315,7
185,0,2.388889,11.555555,9.777778,13.777778,1.83885,7
187,0,3.555555,14.666667,16.222223,19.333334,2.254303,7
245,0,3.166667,6.222222,6,1.777778,1.756645,7
237,0,1,4.222222,4.222222,9.333333,2.097231,7
196,0,1.333333,11.555555,10.444445,14.222222,1.956772,7
191,0,1.5,5.333334,5.444445,11.666667,2.122422,7
189,0,1.222222,10.888889,9.222222,17.222221,1.910864,7
240,0,2.055556,15.222222,18.777779,20.666666,2.420791,7
197,0,4.944445,17.444445,18.777779,18.88889,2.243094,7
223,0,1.666667,4.888889,4.666667,11.333333,2.046588,7
240,0.111111,2.444444,10.888889,13,13.222222,2.392487,7
229,0,1.166666,14.111111,17.88889,10.444445,2.651605,7
218,0,1.666666,5.444445,7.333334,12.333333,2.361442,7
163,0,2.5,17.444445,16.666668,16.555555,2.001681,7
208,0,1.944444,13,16,14.111111,2.483291,7
225,0,1.611111,14.444445,12.777778,15.444445,1.891015,7
174,0,1.722222,10.888889,12.555555,10.555555,2.377854,7
184,0,4.166667,13.555555,17.11111,13.777778,2.524273,7
245,0,2.277778,13.555555,14.333333,14.555555,2.198051,7
218,0,1.611111,11.888889,13.777778,12.555555,2.362146,7
218,0,1.166667,10.666667,12.666667,12.222222,2.382684,7
184,0,2.666667,11.444445,11.333333,13.444445,2.080445,7
246,0,5.833334,21.11111,22.444445,24.666666,2.214011,7
216,0,2.166666,10.888889,13.666667,13.666667,2.447547,7
233,0.111111,2.611111,10.333334,8.333334,18.88889,1.903686,7
229,0.111111,2.055555,7.444445,10.666667,11.222222,2.557458,7
211,0,1.666667,13.777778,14.666667,12.888889,2.239034,7
209,0,1.388889,9.555555,9.222222,13.444445,2.060955,7
224,0,3.611111,11.666667,13.333333,16.11111,2.298255,7
172,0,2.333334,24.555555,30.11111,16.666666,2.617801,7
211,0,2,10.777778,12.888889,10.777778,2.441017,7
249,0.111111,2.333334,12.222222,13.111111,4.222222,2.563437,7
232,0,2.555556,11.222222,13.555555,13.888889,2.402851,7
236,0,3.055555,9.444445,9.444445,9.777778,2.083229,7
170,0,0.944444,20.11111,25.333334,16.333334,2.604013,7
249,0,2.777778,7.555555,8.111112,16.11111,2.156779,7
220,0,1.444445,11.555555,13.111111,13.777778,2.306884,7
216,0,0.833333,5.111111,5,12.111111,2.079295,7
226,0,1.611111,10.222222,11.888889,14.555555,2.303853,7
172,0,1.333333,12.333333,15,14.444445,2.417702,7
166,0,0.722222,11.222222,12.111111,10.222222,2.264277,7
216,0,2.166666,10.888889,13.666667,13.666667,2.447547,7
211,0,1.611111,11.111111,12.333333,12.111111,2.292041,7
223,0,1.666667,4.888889,4.666667,11.333333,2.046588,7
222,0.111111,1.777778,10.777778,13.666667,10.666667,2.557309,7
156,0,2,17.333334,25.444445,13.888889,2.864931,7
221,0,1.444444,10.666667,12.444445,15.111111,2.317212,7
243,0.111111,2,9.888889,12.111111,14,2.368311,7
233,0,2.111111,12.555555,11.333333,15.222222,1.950405,7
177,0,1.444444,15.777778,18.444445,14.888889,2.413262,7
190,0.111111,2.611111,16,17.11111,20,2.204408,7
174,0,2.888889,15.111111,17.777779,15.777778,2.395018,7
183,0,2.166667,12.666667,12.444445,16.88889,2.075874,7
195,0,0.611111,14.444445,13.333333,12.888889,1.94304,7
211,0,2.166666,14.444445,16.333334,15.444445,2.327545,7
235,0,1.722222,7.555555,9.333334,14.666667,2.316242,7
181,0,2.055555,13.555555,13.888889,15.444445,2.141428,7
242,0,2.222222,8.666667,10.777778,12.111111,2.386597,7
181,0.111111,3.277777,16.555555,19.666668,19.777779,2.378846,7
248,0,1.666667,10.555555,12.111111,12.666667,2.341677,7
198,0.111111,1.111111,12.444445,14.222222,14.888889,2.32489,7
219,0,1.722222,10.888889,12,11.555555,2.255333,7
232,0,1,11,9,16.222221,1.875362,7
176,0,1.166667,10.111111,11.777778,12.333333,2.340618,7
233,0,1.166666,8.888889,11.888889,13.222222,2.49158,7
180,0.111111,1.722222,11.111111,11.888889,12.555555,2.212898,7
211,0.111111,1.666667,12.444445,15.222222,9.666667,2.554965,7
215,0.222222,2.555556,14.222222,15.444445,19.444445,2.224013,7
175,0,1.166666,18.666668,23.777779,15.111111,2.630157,7
239,0,2.333333,7.666666,9.666667,10.222222,2.426379,7
169,0,1,20.88889,25,18.11111,2.479064,7
183,0,2.277777,14.222222,17.11111,15.111111,2.428022,7
246,0.111111,1.722222,9.555555,10.111111,-2.555556,-1.190561,7
212,0.111111,1.833333,10,9,16.777779,1.974495,7
224,0,3.055556,15.444445,17.777779,21.88889,2.304153,7
243,0.111111,2,9.888889,12.111111,14,2.368311,7
248,0,2.111111,23.222221,25.11111,16.333334,2.285098,7
180,0.111111,1.944444,9.666667,13.111111,14.777778,2.487917,7
229,0,3.444445,12,13.555555,11.111111,2.350437,7
162,0,1.944445,19.555555,24.11111,16.11111,2.557389,7
208,0,1.833333,15.555555,17.666668,15.888889,2.396771,7
199,0,0.833334,15.222222,15.444445,15.777778,2.129513,7
167,0,1.5,16.777779,15.666667,16.88889,1.971572,7
195,0,2.944445,11.666667,12.444445,16.11111,2.193764,7
203,0,1.944444,10,9,17.444445,1.986748,7
164,0,3,11.666667,15,2,2.87512,7
222,0.111111,1.611111,11.666667,13.111111,15.444445,2.280922,7
247,0,2.222222,9.555555,12.444445,9.777778,2.55309,7
189,0,1.055556,10.444445,9.444445,17.666666,1.985552,7
221,0,1.444444,10.666667,12.444445,15.111111,2.317212,7
211,0.111111,1.611111,16.11111,19.222221,17.11111,2.416354,7
249,0,2.666667,19.777779,21.222221,14.111111,2.28263,7
234,0,1.055556,6,4.222222,12,1.83826,7
210,0,1.833333,11.222222,14.222222,14.333333,2.461599,7
174,0.111111,1.666667,20.666668,19.88889,17.444445,2.033698,7
219,0.111111,2.111111,11.444445,13.555555,14.333333,2.358696,7
250,0,1.444444,6.555555,7.333334,13.666667,2.192935,7
170,0,0.944444,20.11111,25.333334,16.333334,2.604013,7
181,0.111111,2.666667,17.11111,17.88889,12.777778,2.189135,7
191,0,1.5,5.333334,5.444445,11.666667,2.122422,7
173,0,2.111111,13.555555,15.555555,15.555555,2.332739,7
201,0,0.944444,6.222222,5.555555,11.333333,1.982987,7
220,0,3.666667,6.555555,6.444445,10.111111,2.09315,7
236,0,3.333333,13.111111,16.666668,7.111111,2.7898,7
182,0,0.722223,15.444445,14,17.222221,1.937594,7
224,0,0.944444,10,11.888889,15,2.328108,7
235,0.111111,5.277778,12,15,9.444445,2.586018,7
155,0,0.833333,20,20.666668,18,2.169397,7
203,0,2.944444,15.444445,17.666668,17.777779,2.320382,7
184,0,0.777778,9.777778,9.888889,12.111111,2.128646,7
251,0,8,21.444445,17.777779,6.333334,1.28706,7
240,0,2.277778,9.777778,9.333334,15.555555,2.043865,7
249,0,4.555555,14.666667,15.666667,17,2.214996,7
222,0,2.611111,8.555555,7.666666,7.333334,1.905045,7
215,0,2.5,18.11111,22.666666,20.555555,2.471757,7
214,0,1.277778,5,4.777778,11.555555,2.058329,7
193,0,0.888889,11.666667,12.555555,14,2.210055,7
195,0.111111,2.055556,6.333334,6.888889,11.444445,2.187022,7
