@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
56,243,2.222222,5.111111,9.444445,0.525437,2.033629,7
47,209,1.722222,9.555555,16.11111,0.464325,2.060955,7
71,180,1.222222,18.333334,27.222221,0.327383,2.453831,7
124,201,1.944445,14,24.777779,0.439718,2.176993,7
214,246,2.833333,14.222222,22.88889,0.391548,2.232849,7
26,211,1.666667,13.777778,20.666668,0.333856,2.239034,7
230,162,1.666667,13.777778,22.333334,0.382522,2.350367,7
86,187,1.111111,11.666667,19.222221,0.463329,1.941465,7
140,181,0.833333,15.444445,24,0.357668,2.458471,7
116,203,3.055555,15.444445,25.444445,0.393868,2.320382,7
146,201,0.611111,8.666667,16.333334,0.570851,1.909255,7
107,210,0.944445,11.222222,19.88889,0.435769,2.461599,7
42,200,0.555555,5.777778,11.444445,0.51532,2.10726,7
166,222,1.555556,8.666667,16.11111,0.58766,1.870487,7
192,157,1.055556,13.888889,23.88889,0.418184,2.438615,7
131,234,0.833333,4,8.777778,0.556614,2.193568,7
112,201,2.833333,16.666668,26.88889,0.381912,2.467938,7
8,199,1.666667,13.333333,19.88889,0.408885,1.905303,7
17,229,2.111111,11.222222,18.777779,0.439852,2.099905,7
121,237,1.333333,6.111111,11.222222,0.557235,1.938468,7
242,183,1.5,12.666667,21,0.420244,2.075874,7
170,185,0.611111,8.111112,14.333333,0.435185,2.36281,7
169,199,1.277778,11.111111,17.88889,0.378473,2.634176,7
60,181,1.666667,17.11111,23.88889,0.285691,2.189135,7
76,249,2.055556,12.222222,14.777778,0.203249,2.563437,7
210,232,1.833333,6.555555,12.666667,0.491388,2.201318,7
62,223,2.5,4.888889,10.444445,0.59315,2.046588,7
62,224,0.944445,13.222222,19.222221,0.408965,1.860191,7
117,224,3.055556,15.444445,27.555555,0.441516,2.304153,7
232,175,1.166667,12.444445,20.11111,0.387412,2.242196,7
196,241,1.555556,5.888889,11.888889,0.50946,2.277351,7
10,196,1.222222,14.111111,20.444445,0.44058,1.789167,7
57,177,0.944445,15.777778,24.555555,0.35899,2.413262,7
199,220,1.166667,5.333334,9.555555,0.5039,2.030867,7
186,173,1.444444,13.555555,22.333334,0.396433,2.332739,7
230,180,1.111111,9.666667,18.777779,0.486883,2.487917,7
204,156,0.5,17.333334,28.333334,0.389034,2.864931,7
144,169,1.111111,13.444445,19.88889,0.324965,2.834822,7
161,176,0.388889,10.111111,17.11111,0.407734,2.340618,7
197,156,0.944444,13.444445,21.777779,0.384638,2.363581,7
163,166,1.777778,12.333333,22.222221,0.446214,2.515826,7
212,239,1.944444,7.666666,13.777778,0.445969,2.426379,7
63,201,1.444444,6.222222,11.555555,0.543201,1.982987,7
55,209,1.833333,10.333334,16.88889,0.407904,2.09922,7
103,216,0.888889,10.888889,19.11111,0.431696,2.447547,7
29,195,0.444444,14.444445,20.333334,0.342307,1.94304,7
174,178,1.388889,17,23.555555,0.298962,2.274128,7
30,251,2.444444,21.444445,22.777779,0.231417,1.28706,7
212,160,1.444444,17.777779,28.555555,0.378216,2.642597,7
186,218,1.166667,10.666667,17.777779,0.401347,2.382684,7
128,175,2.166667,20.88889,28.666666,0.284954,2.263538,7
228,182,0.888889,14.555555,23,0.444358,1.916419,7
164,202,1.5,12,18.555555,0.35402,2.522748,7
36,243,1.888889,9.888889,18,0.452229,2.368311,7
248,149,1.166667,14.444445,22.777779,0.363717,2.741647,7
2,245,1.888889,6.222222,7,0.191049,1.756645,7
245,249,2,10.777778,18.11111,0.406212,2.743555,7
162,237,2.277778,10.888889,18.777779,0.472826,1.990381,7
153,208,2.444444,13,21.555555,0.396909,2.483291,7
204,156,0.5,17.333334,28.333334,0.389034,2.864931,7
96,236,1.722222,10.777778,18.666668,0.424235,2.32063,7
249,207,2.722223,9.555555,16.555555,0.432389,2.217263,7
75,240,2.444444,17,28.555555,0.417218,2.175522,7
114,181,1.111111,15.888889,25.11111,0.366581,2.420823,7
119,169,1.166667,20.88889,32,0.347783,2.479064,7
179,150,1.055555,13.444445,23.333334,0.424422,2.791674,7
173,219,2.777778,4.111111,8.333334,0.561254,2.148363,7
208,240,1.055556,10.888889,18.555555,0.421621,2.392487,7
238,180,0.555556,11.111111,17.777779,0.376253,2.212898,7
225,222,1.5,10.777778,17.555555,0.385727,2.557309,7
211,206,0.944445,13.555555,20.11111,0.32736,2.252368,7
158,186,0.888889,9.333334,16.11111,0.428864,2.31952,7
72,235,2.833333,12,18.222221,0.347481,2.586018,7
32,240,1.277778,9.777778,17.333334,0.470675,2.043865,7
27,248,1.611111,14.777778,18.222221,0.312227,1.783512,7
115,183,0.777778,14,23,0.392364,2.483198,7
28,162,1.166667,19.666668,29.555555,0.335127,2.769038,7
207,215,3.222222,18.11111,30.666666,0.409837,2.471757,7
72,191,1.277778,12.111111,18.555555,0.35037,2.545329,7
51,237,2.555556,11.111111,18.333334,0.397985,2.37843,7
114,242,2.722222,19.222221,30.555555,0.371695,2.395778,7
216,169,0.833333,12.777778,21.333334,0.400756,2.44578,7
138,203,1.666667,8.777778,16.88889,0.538945,2.019747,7
222,244,2.944444,9.666667,11.666667,0.226482,2.32339,7
215,190,1.388889,16,26.555555,0.403522,2.204408,7
114,238,1.666667,11.111111,19.11111,0.461459,2.046683,7
115,183,1.055555,14.555555,26,0.449942,2.506807,7
47,232,1.277778,11,18.11111,0.500966,1.875362,7
124,183,1.777778,14.222222,23.222221,0.389882,2.428022,7
247,197,0.333333,4.111111,9.888889,0.617059,2.074957,7
215,235,1.388889,6.777778,12.777778,0.482192,2.310758,7
49,148,0.777778,12,19,0.403708,2.91248,7
243,166,0.611111,11.222222,16.777779,0.330513,2.264277,7
45,185,2.166666,14.666667,24.222221,0.400872,2.361827,7
223,185,0.5,11.555555,17.555555,0.445418,1.83885,7
21,216,3.833333,13.111111,22.555555,0.426777,2.209309,7
93,236,1.777778,9.555555,17.222223,0.447247,2.267197,7
207,217,0.777778,5,9.666667,0.582612,1.976138,7
90,237,2.444444,17.555555,29.444445,0.413746,2.280289,7
85,225,1.5,14.444445,21.333334,0.401151,1.891015,7
152,247,1.611111,21.11111,19.555555,0.215788,-1.755483,7
111,246,3.166667,21.11111,34.11111,0.388973,2.214011,7
85,223,1.777778,12.666667,20,0.423123,1.966536,7
37,167,0.888889,11.666667,13.777778,0.314507,-3.015081,7
44,187,1.444445,13.222222,19.666668,0.355526,2.038483,7
250,172,0.944444,12.333333,20.88889,0.409835,2.417702,7
146,238,2.055556,15,21.777779,0.315256,2.337472,7
224,242,1.888889,8.666667,15.777778,0.454547,2.386597,7
233,211,2.666667,12.444445,18.666668,0.335421,2.554965,7
88,211,1.388889,8.888889,15.888889,0.524328,1.940832,7
2,198,0.888889,9.666667,16.333334,0.415772,2.221276,7
34,164,0.888889,9.222222,14.444445,0.367923,2.291118,7
200,165,2.277778,12.888889,22.666666,0.43082,2.471197,7
62,223,2.5,4.888889,10.444445,0.59315,2.046588,7
191,165,0.333333,12,16.777779,0.318129,2.593543,7
136,216,2.777777,11.444445,20.555555,0.441675,2.284571,7
131,214,0.777778,5,10.666667,0.568162,2.058329,7
63,179,0.666667,9.777778,16.222223,0.419762,2.04457,7
164,178,1.388889,20.222221,30.11111,0.329212,2.190305,7
184,197,3.055555,8.888889,17.444445,0.515187,2.164262,7
20,248,1.833333,10.555555,17.666668,0.403437,2.341677,7
129,176,1.444444,19.444445,29,0.335021,2.126901,7
238,211,1.055556,16.11111,26.222221,0.385282,2.416354,7
63,158,0.999999,16.444445,27.88889,0.411811,2.624707,7
34,242,1.611111,11.333333,17.444445,0.353161,2.835614,7
158,195,2.444444,9.444445,17.11111,0.517717,2.011228,7
97,176,0.777778,19,27.777779,0.316041,2.179845,7
6,217,2.111111,11.444445,18.88889,0.39534,2.363871,7
63,220,3.055556,6.555555,11.555555,0.486717,2.09315,7
152,199,1.111111,15.222222,23.222221,0.348063,2.129513,7
205,156,2.166667,13.444445,24,0.440577,2.47582,7
226,233,2.777777,8.333334,15.777778,0.473944,2.476615,7
94,224,1.388889,10,18.444445,0.457643,2.328108,7
158,151,0.388889,15.222222,23.444445,0.352606,2.505249,7
86,194,1.777778,13.222222,20.444445,0.352132,2.593107,7
44,162,0.888888,19.555555,29.88889,0.347032,2.557389,7
117,246,2.277778,12,20,0.395955,2.395692,7
116,245,1.388889,11.111111,18.444445,0.389695,2.395431,7
126,237,0.944444,4.222222,8.888889,0.553812,2.097231,7
175,212,1,10,17.88889,0.498757,1.974495,7
93,236,1.777778,9.555555,17.222223,0.447247,2.267197,7
162,227,1.388889,10.111111,17.333334,0.425501,2.707051,7
225,244,3.388889,10.333334,17.11111,0.480149,1.987902,7
89,221,1.388889,10.666667,19.11111,0.446012,2.317212,7
34,169,0.833333,10.666667,18,0.463569,1.993183,7
168,209,1.333333,17.666668,29,0.390338,2.389391,7
117,224,3.055556,15.444445,27.555555,0.441516,2.304153,7
57,229,2.722223,12,18.333334,0.347692,2.350437,7
242,164,0.388889,15.111111,25.555555,0.409529,2.459806,7
94,246,2.333333,18.88889,29.88889,0.3748,2.158915,7
4,188,1.555556,13.333333,19.88889,0.342408,2.20467,7
36,243,1.888889,9.888889,18,0.452229,2.368311,7
4,248,3.333334,15.555555,26.444445,0.422151,2.205099,7
115,202,1.611111,11.666667,19.777779,0.409932,2.401137,7
71,180,1.222222,18.333334,27.222221,0.327383,2.453831,7
221,195,1.222222,11.666667,20.11111,0.434488,2.193764,7
91,247,2.666666,9.555555,15.888889,0.401833,2.55309,7
46,235,1.944444,7.555555,15.777778,0.520399,2.316242,7
99,160,2,21.11111,33.333336,0.367514,2.827106,7
172,218,2.555556,11.888889,19.11111,0.386456,2.362146,7
63,220,3.055556,6.555555,11.555555,0.486717,2.09315,7
2,245,1.888889,6.222222,7,0.191049,1.756645,7
227,222,2.111111,8.555555,11.777778,0.373693,1.905045,7
10,223,1.5,13.777778,18.444445,0.330665,1.910945,7
196,244,1.277778,6.666666,9.555555,0.383372,2.340587,7
244,193,2.055556,13.333333,21,0.378871,2.222103,7
180,224,3.722222,11.666667,20.555555,0.443375,2.298255,7
116,245,2.277778,13.555555,21.222221,0.384903,2.198051,7
63,201,1.444444,6.222222,11.555555,0.543201,1.982987,7
71,187,2,14.666667,25.11111,0.431215,2.254303,7
49,240,3.055555,15.222222,27.333334,0.445808,2.420791,7
235,249,1.611111,19.777779,27.555555,0.28661,2.28263,7
207,172,1,16.444445,24.222221,0.34375,2.083854,7
234,177,1.111111,12.555555,20.777779,0.396399,2.462118,7
223,185,0.5,11.555555,17.555555,0.445418,1.83885,7
44,233,2.222222,12.555555,19.555555,0.422174,1.950405,7
72,222,2.388889,11.666667,20.11111,0.425441,2.280922,7
38,241,2.055556,10.888889,18.11111,0.399901,2.544142,7
188,186,0.888888,15.333333,22,0.301883,2.587396,7
202,208,1.722222,15.555555,24.555555,0.368866,2.396771,7
131,208,1.388889,12.777778,20.777779,0.383167,2.391996,7
89,221,1.388889,10.666667,19.11111,0.446012,2.317212,7
58,232,2.500001,11.222222,19.333334,0.423483,2.402851,7
214,236,0.5,12.888889,22.222221,0.419597,2.306678,7
145,152,0.722222,19.666668,29.666666,0.337989,2.731134,7
163,166,1.777778,12.333333,22.222221,0.446214,2.515826,7
47,175,1.333333,18.666668,28.777779,0.351487,2.630157,7
140,161,0.277778,12.444445,20.444445,0.390957,2.345133,7
245,238,1.666667,6.333334,13.888889,0.597015,2.126063,7
206,233,1.388889,21.88889,33.444447,0.345755,2.38935,7
97,186,1.166667,13.888889,21.11111,0.442661,1.863654,7
100,155,0.5,20,29.333334,0.31809,2.169397,7
145,248,2.055555,23.222221,32.333336,0.291675,2.285098,7
159,210,1.5,9.444445,17.444445,0.460437,2.42875,7
37,196,1.277778,11.555555,18.11111,0.430243,1.956772,7
75,226,2.222223,15.333333,21.777779,0.404749,1.82234,7
103,195,2.055556,6.333334,12.333333,0.501683,2.187022,7
220,220,2.277778,5.666666,8.333334,0.427354,1.984366,7
73,164,0.944444,21.777779,28.555555,0.330345,1.798302,7
252,194,2.166667,15,25.333334,0.422491,2.126516,7
142,208,1.944444,15.444445,25.333334,0.440895,2.102212,7
238,162,0.944445,15.777778,23.88889,0.34003,2.291415,7
4,208,2.333333,12.111111,20,0.429398,2.112617,7
90,189,0.888889,10.444445,18.777779,0.497095,1.985552,7
81,229,2.444444,7.444445,14.666667,0.496142,2.557458,7
163,177,1.166667,21.222221,30.88889,0.321139,2.125416,7
208,240,1.055556,10.888889,18.555555,0.421621,2.392487,7
128,196,1.666667,15.666667,24.666666,0.365297,2.437339,7
102,203,0.666667,7.444445,15.444445,0.591826,1.984785,7
205,204,1.555555,14.333333,25.555555,0.439342,2.348728,7
44,157,0.833334,19.222221,29.444445,0.350043,2.604303,7
39,246,2.277778,12.555555,20.444445,0.393839,2.170543,7
200,250,2.277778,6.555555,13.777778,0.56339,2.192935,7
11,163,1.055555,17.444445,25.333334,0.344267,2.001681,7
103,216,1.5,5.111111,11.111111,0.593124,2.079295,7
132,223,2.111111,13.222222,22.88889,0.433125,2.119546,7
221,201,1.444444,14.666667,25.11111,0.416762,2.389747,7
48,192,1.222222,8.666667,13.777778,0.476236,1.908457,7
222,194,2.277777,16.555555,26.11111,0.37213,2.224382,7
115,156,0.388889,17.222223,29.555555,0.417328,2.84342,7
251,215,1.5,9.222222,16.444445,0.441049,2.437819,7
237,191,1,5.333334,11.222222,0.53582,2.122422,7
111,235,1.611111,11.777778,19.222221,0.388096,2.670771,7
200,245,1.5,11.888889,21.444445,0.44538,2.432783,7
80,203,1.388889,10,18.222221,0.514445,1.986748,7
118,167,0.888889,12.888889,17.11111,0.248449,2.305729,7
101,197,3.555555,17.444445,27.555555,0.394886,2.243094,7
34,196,1.388889,12.444445,19.555555,0.365232,2.511766,7
153,204,2.388889,15.333333,26,0.420366,2.24441,7
29,195,0.444444,14.444445,20.333334,0.342307,1.94304,7
234,161,0.888889,15.111111,25,0.395599,2.292736,7
120,227,1.444444,9.444445,17.444445,0.458364,2.291847,7
29,184,1.611111,11.444445,18.11111,0.387663,2.080445,7
80,184,3.444444,13.555555,22.222221,0.398353,2.524273,7
107,226,1.555556,5.777778,11.222222,0.526881,2.259398,7
200,215,1.555556,17.11111,29.444445,0.420767,2.561049,7
242,183,1.5,12.666667,21,0.420244,2.075874,7
156,181,0.5,9,16.222223,0.445979,2.206642,7
47,215,3.111111,14.444445,21.444445,0.341766,2.266094,7
116,238,1.166667,7.444445,12.444445,0.54054,1.844726,7
23,219,1.5,10.888889,17.222223,0.371914,2.255333,7
209,249,2.444444,8,10.111111,0.309022,1.917421,7
35,167,1.611111,16.777779,24.666666,0.365503,1.971572,7
94,215,3.111111,14.333333,22.88889,0.404392,2.105197,7
157,221,1.055556,10.222222,18,0.54918,1.877146,7
240,190,1.555555,15.888889,26.88889,0.409309,2.252231,7
197,229,1.388888,14.111111,21.222221,0.335717,2.651605,7
232,175,1.166667,12.444445,20.11111,0.387412,2.242196,7
217,208,2.5,12.666667,21.11111,0.40213,2.310932,7
115,182,0.555556,15.444445,23.333334,0.399447,1.937594,7
140,247,2.5,6,12.444445,0.563467,2.117886,7
16,246,2.388889,9.555555,8.555555,0.163351,-1.190561,7
42,244,1.111111,9.555555,17.222223,0.446035,2.391736,7
231,198,1,12.444445,20.777779,0.400903,2.32489,7
9,236,1.833333,9.444445,14.333333,0.376554,2.083229,7
110,189,1,10.888889,18.666668,0.508139,1.910864,7
212,234,0.444445,6,11.111111,0.621324,1.83826,7
103,216,0.888889,10.888889,19.11111,0.431696,2.447547,7
186,218,1.166667,10.666667,17.777779,0.401347,2.382684,7
236,240,2.555555,19.555555,28.11111,0.329382,2.141811,7
160,168,1.5,20.88889,31.444445,0.335386,2.302124,7
182,197,2.166667,10.444445,15.333333,0.322069,2.628208,7
21,232,2.388889,11.333333,17,0.327918,2.283147,7
215,219,2.555556,10.333334,19.11111,0.494595,2.0861,7
231,233,1.444444,8.888889,17,0.478222,2.49158,7
8,226,2.888889,14,24.222221,0.424404,2.27303,7
197,236,2.444444,13.111111,18.444445,0.292729,2.7898,7
234,164,0.5,11.666667,14.333333,0.29915,2.87512,7
20,170,0.777778,15.111111,24.666666,0.387467,2.504391,7
119,181,0.777777,16.555555,28,0.409551,2.378846,7
