@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
187,9,2.055556,11.62963,12.777778,2.156639,7
169,9,1.944444,16.592592,14.222222,2.44578,7
238,9,2.166667,13.259259,12.555555,2.508226,7
220,9,3.666667,8.185185,10.111111,2.09315,7
155,9,0.833333,23.333334,18,2.169397,7
229,9,2.444445,13.703704,15.222222,2.099905,7
239,9,2.277778,15.148149,10.555555,2.482445,7
195,9,2.833333,11.703704,16.222221,2.011228,7
169,9,1.611111,12.814815,15.555555,1.993183,7
180,9,3,22.333334,14.666667,2.453831,7
175,9,1.166666,23.74074,15.111111,2.630157,7
169,9,1,25.962963,18.11111,2.479064,7
181,9,2.666667,19.62963,12.777778,2.189135,7
223,9,3.555556,15.037037,10.222222,1.910945,7
175,9,2.833333,15.37037,14.222222,2.242196,7
182,9,0.777778,16.777779,18.666666,1.916419,7
204,9,3.333333,19.407408,19.777779,2.24441,7
232,9,2.555556,14.703704,13.888889,2.402851,7
176,9,2.388889,22.185184,16.777779,2.179845,7
226,9,1.611111,13.481482,14.555555,2.303853,7
