@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
201,3.111111,1.784709,-13.888889,26.88889,0.381912,7
234,1.055556,0.285185,-3.333333,11.111111,0.621324,7
245,2.277778,1.496911,-8.444445,21.222221,0.384903,7
170,0.944444,0.389683,-16,30.88889,0.349112,7
169,1.944444,0.418518,-11.444445,21.333334,0.400756,7
227,1.888889,0.807373,-9.555555,17.444445,0.458364,7
173,1.444445,1.642041,-8.333333,24.777779,0.349656,7
208,1.944444,3.085186,-11.555555,21.555555,0.396909,7
245,3.166667,3.277778,-0.555556,7.222222,0.191049,7
156,2,0.557773,-19.11111,28.333334,0.389034,7
185,1.444445,1.047042,-7.888889,14.333333,0.435185,7
211,1.666667,1.733333,-9,18.666668,0.335421,7
215,0.5,0.122222,-5.444445,11.222222,0.603704,7
179,1.555556,0.562963,-6.111111,16.222223,0.419762,7
195,2.833333,1.722401,-6.777778,17.11111,0.517717,7
211,1.611111,1.707407,-7.888889,17.777779,0.375346,7
216,2.722223,2.984528,-10.888889,20.555555,0.441675,7
207,0.888889,0.272165,-7.777778,16.555555,0.432389,7
244,2.277778,2.151852,-2.111111,11.888889,0.226482,7
206,2.166667,1.1,-7.555555,20.11111,0.32736,7
165,1.777778,0.918519,-13.333333,22.666666,0.43082,7
250,1.444444,1.025599,-8,13.777778,0.56339,7
162,0.944444,0.574134,-10.666667,22.333334,0.382522,7
148,6.666666,33.422226,-11.888889,19.444445,0.403708,7
180,3,1.866665,-12,27.222221,0.327383,7
237,1,0.488889,-4.666666,8.888889,0.553812,7
204,1.888889,1.772214,-14,25.555555,0.439342,7
248,3.222223,1.259041,-12,26.444445,0.422151,7
196,1.888889,3.851853,-11.888889,24.666666,0.365297,7
180,1.722222,1.662963,-7.444445,17.777779,0.376253,7
203,2.944444,1.756469,-12.222222,25.444445,0.393868,7
188,2.333333,0.760116,-7.222222,19.88889,0.342408,7
198,1.944445,1.356739,-7.555555,16.333334,0.415772,7
189,1.222222,1.186342,-6.111111,18.666668,0.508139,7
167,7.555555,4.607406,-7.222222,17.666668,0.314507,7
190,2.611111,1.842905,-11.666667,26.555555,0.403522,7
238,1.055556,2.285184,-3.222222,12.444445,0.54054,7
236,2,0.933333,-8.888889,17.222223,0.447247,7
167,1.5,1.130388,-6.777778,24.666666,0.365503,7
197,4.555555,2.746042,-9.222222,17.444445,0.515187,7
211,2.444444,1.455513,-5.777778,15.888889,0.524328,7
164,3,8.04445,-6,16.88889,0.29915,7
195,0.611111,0.680414,-4.777778,20.333334,0.342307,7
185,2.388889,2.080776,-4.222222,17.555555,0.445418,7
176,1,0.557774,-10.111111,23.333334,0.35207,7
157,0.777778,0.162963,-13.333333,23.88889,0.418184,7
219,1.722222,0.928957,-7.444445,17.222223,0.371914,7
227,3.166667,8.611113,-11.555555,17.444445,0.425501,7
241,1.166667,1.206464,-7.111111,11.888889,0.50946,7
223,1.666667,2.444444,-5.333334,10.444445,0.59315,7
236,2,0.933333,-8.888889,17.222223,0.447247,7
156,2.055556,1.705112,-10.444445,21.777779,0.384638,7
220,2.277778,4.151854,-2.333333,8.333334,0.427354,7
214,1.277778,0.240741,-5.444445,10.666667,0.568162,7
172,1.666667,0.918937,-7.666666,24.222221,0.34375,7
172,1.333333,0.71111,-11.222222,20.88889,0.409835,7
197,2.388889,1.58348,-7.222222,15.333333,0.322069,7
187,1.444444,0.750309,-6.222222,19.222221,0.463329,7
238,2.333333,2.440401,-7.777778,13.888889,0.597015,7
184,2.666667,1.897366,-6.555555,18.11111,0.387663,7
224,0.944444,0.551852,-10.333333,18.444445,0.457643,7
229,2.444445,1.614747,-7.444445,18.777779,0.439852,7
240,2.444444,5.007407,-9.777778,18.555555,0.421621,7
223,1.944444,1.511683,-6.222222,20,0.423123,7
181,1.277778,1.707406,-11.555555,24,0.357668,7
169,1.833333,2.61111,-13.444445,25,0.396121,7
251,8,1.605543,2.333333,22.777779,0.231417,7
189,1.000001,1.19257,-8.222222,23.222221,0.41042,7
249,4.555555,3.538153,-10,23.666666,0.398397,7
180,1.944444,1.262962,-12.555555,18.777779,0.486883,7
208,2.666667,2.444446,-10.222222,21.11111,0.40213,7
217,3.944444,12.50741,-9.333333,18.88889,0.39534,7
220,3.666667,6.08889,-4.888889,11.555555,0.486717,7
174,1.722222,0.151852,-7.777778,17,0.359296,7
237,2.333333,1.229273,-9.111111,18.333334,0.397985,7
211,2,2.311112,-8.555555,17.222223,0.374806,7
247,7.111111,4.340751,-2.444444,25.11111,0.215788,7
178,5,10.4,-7.666666,23.555555,0.298962,7
157,2.111111,0.620633,-9.666667,23.88889,0.314187,7
183,2.166667,1.798147,-8.111111,21,0.420244,7
223,1.777778,0.93492,-9.888889,22.88889,0.433125,7
246,2.722222,0.772202,-11.777778,29.88889,0.3748,7
249,2.888889,3.807407,-1.666667,10.111111,0.309022,7
184,4.166667,5.85555,-12.222222,22.222221,0.398353,7
193,3.888889,3.631141,-8.555555,21,0.378871,7
232,1.5,1.722401,-6.777778,12.666667,0.491388,7
189,1.055556,0.827759,-7.333334,18.777779,0.497095,7
236,3.333333,7.599998,-8.888889,18.555555,0.292729,7
215,1.611111,1.129629,-8.555555,22.88889,0.404392,7
202,1.611111,0.827759,-9.333333,18.555555,0.35402,7
236,3.777777,1.362964,-11.111111,22.222221,0.419597,7
240,2.111111,1.360827,-12.444445,28.555555,0.417218,7
156,2,0.557773,-19.11111,28.333334,0.389034,7
194,2.277778,1.420747,-10.888889,26.11111,0.37213,7
226,1.611111,1.020167,-4.111111,21.777779,0.404749,7
169,1,0.918936,-15.222222,32,0.347783,7
201,2.444445,0.834444,-13.444445,25.11111,0.416762,7
161,0.777778,0.620633,-9.888889,20.444445,0.390957,7
246,1.833333,2.433334,-8.444445,20.444445,0.393839,7
224,3.055556,3.021527,-14.444445,27.555555,0.441516,7
246,1.722222,1.751852,0.444444,10.333334,0.163351,7
166,2.444445,1.051852,-13.888889,22.222221,0.446214,7
240,2.277778,1.705113,-7.111111,17.333334,0.470675,7
174,1.666667,1.264911,-7.555555,29,0.32797,7
165,2.444444,1.140741,-6.888889,17.555555,0.318129,7
221,1.444444,1.585186,-10.222222,19.11111,0.446012,7
149,1.055555,0.640741,-13.666667,22.777779,0.363717,7
180,3.277778,3.396297,-9.444445,27.555555,0.358862,7
194,2.055556,2.026674,-10.666667,25.333334,0.422491,7
156,2,2.355556,-14.444445,24,0.440577,7
231,2.666667,3.155556,-10.555555,17,0.485216,7
203,1.944444,1.526312,-7.222222,18.222221,0.514445,7
237,1.777778,2.074075,-4.888889,8.777778,0.541266,7
181,3.277777,1.611303,-14.555555,28,0.409551,7
239,2.333333,2.820559,-8.111111,13.777778,0.445969,7
176,1.166667,0.388889,-8.666667,17.11111,0.407734,7
182,0.611111,0.374074,-9,24.666666,0.314897,7
210,1.5,0.960324,-7.555555,17.333334,0.48874,7
183,2.166667,1.798147,-8.111111,21,0.420244,7
233,2.111111,1.327766,-5.777778,19.555555,0.422174,7
237,2.722222,2.678446,-14,29.444445,0.413746,7
211,1.611111,1.254622,-13.222222,26.222221,0.385282,7
191,3.111111,4.607407,-9.222222,18.555555,0.35037,7
187,2.055556,1.04074,-6.888889,15.888889,0.428363,7
238,2.166667,1.822697,-10.777778,17.444445,0.445509,7
181,2.055555,2.037609,-8.222222,21.444445,0.385555,7
236,1.722222,1.12963,-9.555555,18.666668,0.424235,7
238,1.444444,1.068055,-7.555555,19.11111,0.461459,7
201,2.055556,1.306678,-11.666667,24.777779,0.439718,7
222,1.166667,0.623609,-5.444445,16.11111,0.58766,7
152,2.777777,1.108886,-16.11111,29.666666,0.337989,7
177,0.888889,0.562963,-11.111111,20.777779,0.396399,7
162,1.944445,1.356739,-14.888889,29.88889,0.347032,7
175,2.833333,2.167949,-8.777778,20.11111,0.387412,7
199,1.388889,0.712325,-5,19.88889,0.408885,7
243,2,0.71111,-10.333333,18,0.452229,7
198,1.5,0.691214,-7.333334,19.777779,0.411573,7
248,3.166667,1.722401,-1.555556,18.222221,0.312227,7
172,2.333334,1.699672,-16.666666,35.666668,0.312295,7
199,1.388889,0.712325,-5,19.88889,0.408885,7
210,1.555556,2.162963,-10.555555,17.444445,0.460437,7
181,2.666667,2.088887,-7.555555,23.88889,0.285691,7
185,0.944444,0.951853,-13.111111,24.666666,0.396458,7
233,1.722223,0.827759,-14.777778,33.444447,0.345755,7
217,2.055556,0.907408,-3.888889,9.666667,0.582612,7
249,2.333334,5.511114,-3.444444,15,0.203249,7
226,1.611111,1.751851,-9.777778,18.333334,0.442456,7
209,1.388889,0.928958,-6.222222,16.11111,0.464325,7
195,2.944445,1.526313,-9.222222,20.11111,0.434488,7
