@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
165,1.777778,17.333334,12.888889,16.444445,-2.666667,7
209,0.722222,22.518518,17.666668,20.88889,-4.888889,7
232,1.5,8.814815,6.555555,7.222222,-4.777778,7
172,1.333333,16.074074,12.333333,15,-3.222222,7
156,2,23.703703,17.333334,25.444445,5.222222,7
160,3.055555,28.037037,21.11111,29.666666,4.888889,7
177,2.5,24.518518,21.222221,21.444445,-9.222222,7
163,2.5,19.814816,17.444445,16.666668,-9.444445,7
232,2.555556,14.703704,11.222222,13.555555,-3.444444,7
201,1.055556,10.666667,8.666667,7,-11,7
175,1.166666,23.74074,18.666668,23.777779,0.111111,7
233,1.777778,11.703704,8.333334,11,-2.111111,7
209,1.388889,11.62963,9.555555,9.222222,-7.222222,7
247,7.111111,21.925926,21.11111,25.11111,9.555555,7
238,2.666666,17.777779,15,16.555555,-3.666667,7
175,2.722221,23.777779,20.88889,21.777779,-6,7
181,3.277777,21.407408,16.555555,19.666668,-5.222222,7
217,1.666667,11.925926,9.777778,9,-8.777778,7
183,2.277777,18.185184,14.222222,17.11111,-3.222222,7
211,1.666667,15.444445,12.444445,15.222222,-0.666667,7
249,2.333334,13.37037,12.222222,13.111111,-0.777778,7
215,3.388889,17.185184,14.444445,15.666667,-4.555555,7
240,2.055556,20.444445,15.222222,18.777779,-5,7
160,1.444444,23.25926,17.777779,23.444445,0.555556,7
165,2.444444,14.296296,12,14.111111,-0.555556,7
239,2.277778,15.148149,12.222222,14.555555,-1.777778,7
187,0.833333,15.222222,13.222222,12.777778,-7.333334,7
235,1.055556,9.185185,6.777778,8,-3.555556,7
169,1,25.962963,20.88889,25,-2.888889,7
236,3.777777,16.592592,12.888889,14.666667,-5.777778,7
185,1.944444,18.666666,14.666667,17.11111,-4.666666,7
240,2.277778,12.148149,9.777778,9.333334,-8.444445,7
166,2.444445,16.962963,12.333333,16.333334,-1.888889,7
223,3.555556,15.037037,13.777778,12.888889,-6.444445,7
204,1.888889,19,14.333333,17.11111,-5.666666,7
244,1.111111,12.814815,9.555555,11.666667,-3.444444,7
186,1.166667,15.592592,13.888889,11.777778,-11.444445,7
209,1.388889,12.518518,10.333334,10.333334,-6.555555,7
182,0.722223,17.592592,15.444445,14,-10.777778,7
169,1.388888,17.11111,13.444445,18,2.666667,7
244,3.611111,7.740741,6.666666,7,-2.222222,7
196,1.888889,19.62963,15.666667,18.555555,-3.222222,7
156,1.055555,24.25926,17.222223,26,5.222222,7
221,1.222222,12.111111,10.222222,8.111112,-12,7
235,5.277778,15.074074,12,15,-0.222222,7
214,1.277778,6.814815,5,4.777778,-6.111111,7
156,2,23.703703,17.333334,25.444445,5.222222,7
172,1.666667,19,16.444445,16.333334,-8,7
185,2.388889,12.962963,11.555555,9.777778,-9.555555,7
237,2.666667,13.222222,10.888889,10,-9.666667,7
237,1.555555,7.481482,6.111111,5.111111,-7.111111,7
219,2.833333,5.592593,4.111111,4.333334,-3.777778,7
229,3.444445,14.62963,12,13.555555,-3.222222,7
220,2.277778,6.444445,5.666666,5.333334,-3.333333,7
206,2.166667,16.074074,13.555555,14.555555,-4.555555,7
218,1.611111,14.925926,11.888889,13.777778,-3.444444,7
220,3.666667,8.185185,6.555555,6.444445,-5.222222,7
247,2.222222,12.62963,9.555555,12.444445,-0.555556,7
220,0.888889,6.62963,5.333334,5,-4.888889,7
191,3.111111,15.185185,12.111111,14.888889,-0.888889,7
223,1.666667,6.666666,4.888889,4.666667,-6,7
248,2.111111,26.88889,23.222221,25.11111,-5.333334,7
227,3.166667,13.962963,10.111111,14.444445,1.444444,7
