@relation coil2000

@attribute MOSTYPE numeric
@attribute MGEMLEEF numeric
@attribute MRELSA numeric
@attribute MFGEKIND numeric
@attribute MBERHOOG numeric
@attribute MAUT2 numeric
@attribute MZFONDS numeric
@attribute MZPART numeric
@attribute MINK3045 numeric
@attribute MINK7512 numeric
@attribute PWAPART numeric
@attribute PWABEDR numeric
@attribute PBESAUT numeric
@attribute PMOTSCO numeric
@attribute PVRAAUT numeric
@attribute PTRACTOR numeric
@attribute PBROM numeric
@attribute PGEZONG numeric
@attribute PINBOED numeric
@attribute AMOTSCO numeric
@attribute AAANHANG numeric
@attribute AWERKT numeric
@attribute ABROM numeric
@attribute ALEVEN numeric
@attribute APERSONG numeric
@attribute AGEZONG numeric
@attribute ABRAND numeric
@attribute AZEILPL numeric
@attribute AFIETS numeric
@attribute CARAVAN {0,1}

@data
38,3,1,4,1,1,6,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
37,3,1,3,2,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,1,0,0,2,7,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,2,5,5,0,0,9,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
33,3,2,4,1,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,2,4,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,2,4,4,0,9,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2,1,0,0,1,8,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,6,4,0,6,4,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
41,3,1,5,2,2,5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,3,1,2,0,0,7,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,0,3,1,0,7,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2,3,3,1,0,6,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,3,0,1,2,2,2,7,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,6,4,0,6,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
6,3,1,3,3,2,6,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,3,1,4,1,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,2,4,4,2,8,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,0,5,0,0,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,2,5,3,2,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,3,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,1,2,2,2,6,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,0,3,0,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,3,1,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,1,2,2,2,6,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,2,2,3,3,2,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,1,2,1,1,7,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,2,1,2,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,3,3,1,1,8,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
33,3,0,4,0,2,7,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
39,3,0,3,1,2,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,2,0,0,9,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,2,4,0,4,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,4,0,4,1,3,5,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2,2,4,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,1,0,0,2,4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
9,4,0,5,0,0,7,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,1,5,2,2,6,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,3,2,4,1,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,2,2,1,2,7,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0
6,3,1,3,0,2,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,3,1,3,3,2,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,3,1,0,1,1,8,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,0,4,6,2,2,7,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,2,0,3,6,1,5,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,3,0,0,9,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,3,3,4,0,3,9,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,2,3,3,1,6,3,7,2,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0
41,3,2,3,2,2,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
11,3,1,3,3,2,4,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,3,3,0,3,9,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,4,0,5,5,0,7,2,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,0,5,5,3,2,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
5,4,1,4,3,1,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,3,1,3,1,1,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8,4,0,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13,3,0,2,1,1,8,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,5,2,0,5,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,3,3,1,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,2,3,1,1,5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3,0,0,0,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,2,1,2,0,2,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,0,5,0,2,7,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0
31,3,1,4,0,0,7,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,3,0,4,0,2,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,1,4,1,2,6,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2,2,2,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,1,2,2,1,7,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,2,3,6,1,2,8,1,3,2,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,4,1,5,1,0,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,2,5,1,5,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,3,2,3,1,1,8,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,1,2,5,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,1,0,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,0,3,0,5,7,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,2,1,4,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9,3,3,3,1,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,4,8,0,1,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,3,0,2,0,0,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,3,2,4,1,2,8,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2,0,2,0,2,7,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
31,3,2,3,1,2,7,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2,0,0,0,1,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,0,3,0,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2,1,2,0,1,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,2,4,0,0,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,2,3,4,5,3,2,7,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,0,9,5,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,1,2,2,0,5,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11,3,2,2,0,2,5,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
39,3,2,4,1,1,7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,2,3,2,2,5,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
33,2,1,2,0,3,9,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,1,8,1,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,0,2,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,4,2,2,3,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8,3,0,4,3,3,5,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,0,2,6,2,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,1,4,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2,0,3,3,2,5,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,4,0,2,6,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,3,1,3,1,1,7,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,0,3,0,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,0,4,7,0,4,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,2,1,0,2,2,5,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,3,1,5,0,1,7,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,0,0,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,4,1,0,7,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,4,0,7,3,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0,4,2,2,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,2,0,4,3,3,3,6,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,2,3,0,0,1,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,0,2,7,1,1,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,0,3,0,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,0,4,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,1,5,2,0,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,2,5,2,2,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,1,4,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,0,4,4,4,4,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
30,4,0,0,4,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,2,1,2,3,0,5,4,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31,4,0,6,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,3,1,4,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,2,3,0,0,9,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,3,0,3,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,3,3,3,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,2,2,2,0,0,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,2,3,2,2,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,1,2,0,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,6,5,0,5,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3,0,5,0,0,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,6,3,0,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,4,0,3,2,0,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,0,4,2,0,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,5,2,4,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,3,2,3,1,1,8,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,3,0,3,0,2,9,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
9,3,0,1,1,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,6,4,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,1,3,3,1,5,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,2,2,2,2,0,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,1,3,0,2,5,4,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
31,4,1,3,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,1,0,1,1,6,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2,0,0,0,4,5,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
34,3,0,5,0,2,7,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,4,0,5,0,0,9,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0
13,3,0,4,7,0,4,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
33,3,3,3,0,3,9,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,5,2,6,4,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,0,2,5,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,1,0,7,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,3,1,3,2,1,5,4,6,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,2,2,4,0,4,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,1,3,1,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,4,0,6,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,3,1,5,1,2,8,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,3,1,6,1,0,7,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,4,3,1,6,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,1,3,3,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,2,0,1,7,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,4,1,6,4,0,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,1,0,1,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,3,1,3,2,2,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,2,4,2,1,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,4,1,2,1,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,0,6,3,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,1,1,3,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,2,6,5,4,3,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
39,3,1,1,2,1,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,1,2,5,2,5,4,2,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,3,0,2,2,1,4,5,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
39,3,2,3,2,2,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,1,4,1,1,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,3,0,4,0,0,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,6,3,0,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,1,5,2,2,6,3,7,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,1,4,1,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,0,2,2,1,6,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,2,2,4,0,4,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,3,0,3,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,3,0,4,2,2,9,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,3,1,4,2,1,7,2,4,1,2,4,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0
10,3,0,3,2,0,9,0,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
38,3,2,3,1,1,7,2,4,1,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,5,6,2,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,1,4,3,2,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,5,5,3,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,2,4,7,0,1,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0,2,6,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,7,2,0,7,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0,1,4,2,3,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,2,4,1,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,2,2,1,0,8,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,4,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,2,2,3,0,4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,3,2,4,2,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,9,2,2,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,0,1,3,3,2,7,5,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
30,4,0,3,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,0,0,9,5,0,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0,1,1,1,8,1,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,4,3,4,2,2,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,4,2,5,1,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,1,0,2,8,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,2,0,1,2,0,9,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,4,2,5,1,5,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,2,2,1,0,8,1,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,0,3,7,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3,1,4,1,1,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,3,1,3,2,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,0,4,3,2,5,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,3,0,4,3,2,7,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,3,1,0,1,1,8,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,4,0,4,2,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,3,1,4,5,3,1,8,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,6,2,3,2,0,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,3,0,5,9,9,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0,4,0,3,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,3,1,3,0,2,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,3,2,3,1,0,8,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,3,9,2,2,7,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,2,3,4,3,0,6,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
33,3,0,2,1,2,9,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,4,1,2,2,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
