@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
15.0511,2.5539,13.179,2.2614,g
18.0716,2.3802,16.0234,63.709,g
14.966,2.5966,-11.091,64.9079,g
34.8726,3.5986,43.4377,1.9807,g
17.4154,3.1432,20.3642,8.866,g
21.357,2.6101,14.6071,38.1711,g
10.7024,2.3118,10.3645,63.7649,g
22.1934,3.0607,64.2621,6.105,g
15.793,2.5072,-14.1881,88.0664,g
10.5513,2.2227,17.6911,33.4231,g
11.8554,2.5781,-21.9329,0.274,g
30.1161,3.8,57.8612,5.515,g
24.8757,2.8379,21.0436,29.609,g
18.7991,2.7312,17.8471,9.273,g
26.8866,2.9322,121.145,0.768,g
19.3991,2.9151,-14.2932,6.89,g
26.9664,3.2015,50.1934,1.1676,g
29.9215,3.0755,-20.0659,4.7597,g
29.5763,3.4302,-9.0918,3.5846,g
16.5656,2.601,-9.8819,3.6007,g
28.7212,3.3384,21.9436,29.8043,g
29.9201,2.9928,39.6224,47.954,g
19.8916,2.8085,-12.1568,18.0525,g
12.6917,2.3345,8.371,21.192,g
37.04,3.9079,-47.7757,0.709,g
12.7282,2.6154,37.5596,11.243,g
22.1046,2.9673,-13.7916,4.9759,g
29.1229,3.5139,53.0612,10.117,g
12.665,2.3971,-13.495,64.14,g
20.6488,2.7517,-24.9739,18.7887,g
11.5901,2.3598,-5.8041,34.9176,g
24.3116,3.2821,45.8417,1.5204,g
10.9031,2.3747,19.4121,42.803,g
12.8329,2.5496,-9.2165,32.4323,g
7.4401,2.0737,-6.8666,60.349,g
13.3122,2.6454,46.3336,10.6662,g
10.8932,2.2967,-6.0171,2.3939,g
10.5761,2.4005,19.2371,72.391,g
48.2858,4.2843,87.5921,3.325,g
45.978,3.934,57.1757,3.809,g
26.1042,3.1508,-35,10.051,g
29.197,3.6656,38.5675,7.4762,g
16.2208,2.7749,-29.7386,6.0857,g
18.1801,2.6749,-27.1004,13.175,g
12.1562,2.4346,21.7119,2.976,g
38.5405,3.6745,53.6536,32.635,g
16.5013,2.7875,-7.1389,3.638,g
22.055,2.9196,23.9267,11.985,g
18.1542,2.5711,-8.7335,13.895,g
22.1263,2.9162,8.3364,7.2427,g
19.7935,2.5569,-15.6275,0.2694,g
9.8124,2.4914,-15.3943,16.1307,g
12.7598,2.6385,-13.2897,2.8656,g
9.2674,2.4864,18.2772,7.8637,g
19.4037,3.0588,77.0631,1.7722,g
10.1429,2.2148,-9.4294,35.5834,g
13.2023,2.3936,14.3858,12.5937,g
10.0509,2.3551,-12.429,5.7711,g
16.2969,2.5705,-20.8862,10.7703,g
20.1552,3.0424,33.5419,9.826,g
6.9573,2.2648,14.8442,13.386,g
15.3147,2.7903,-16.4776,4.681,g
27.4454,2.7608,-87.6045,1.3258,g
18.2275,2.5999,41.3074,9.11,g
23.2454,2.7308,6.4897,1.3108,g
25.291,3.4083,59.1094,2.21,g
11.9517,2.5465,11.3334,52.28,g
23.9276,2.4893,43.7729,23.893,g
13.1662,2.658,18.6374,11.2076,g
27.2951,3.6603,76.4706,3.7332,g
20.728,2.8742,7.0961,12.8303,g
22.1737,2.6469,31.1901,23.0914,g
38.5006,3.7091,50.4885,4.861,g
17.6702,2.6138,-147.918,83.7287,g
18.4244,3.1559,90.2055,1.821,g
11.8155,2.3043,12.4372,75.9321,g
10.4081,2.3598,12.0855,19.9398,g
13.5593,2.8028,30.8741,8.021,g
16.1019,2.6117,98.9232,15.77,g
14.7753,2.7547,15.4197,5.278,g
29.3758,2.7368,17.9015,81.3672,g
25.5676,3.313,66.6702,9.311,g
29.4298,3.529,54.5215,11.0105,g
7.4183,2.1446,-3.992,40.871,g
33.8905,3.8081,68.6722,3.0507,g
15.8477,2.7084,14.9398,4.4388,g
24.0733,3.0881,30.8456,4.3666,g
20.7861,3.3576,-31.6798,1.3687,g
21.8014,2.9263,24.7698,5.614,g
8.0978,2.1987,-18.2912,13.9464,g
29.7308,3.2451,63.4069,16.3555,g
21.7407,2.634,59.0806,2.8508,g
24.8222,3.1237,57.6858,2.1911,g
10.4034,2.1319,5.8317,56.4494,g
26.6866,3.0637,31.5055,2.4506,g
15.4321,2.5179,31.4549,10.9987,g
11.3512,2.4526,19.2467,7.8401,g
10.3391,2.4306,-19.9611,30.0704,g
18.0211,2.4065,-10.6968,24.588,g
15.6377,2.4082,-7.8779,85.4134,g
11.0327,2.2625,18.7441,5.1507,g
10.6743,2.2999,-3.2605,84.3683,g
10.7068,2.2577,-7.3865,29.0239,g
20.2859,3.2625,22.5909,9.216,g
31.0123,3.1564,112.793,4.728,g
29.4517,3.5232,41.1071,3.915,g
26.173,2.7384,31.8949,3.906,g
0,2.0626,-16.9628,88.0912,g
22.5761,3.1801,70.1656,9.8874,g
12.6029,2.4556,-13.9508,18.131,g
27.3557,3.455,86.462,0.0759,g
17.7459,2.8904,-10.1542,1.26,g
12.5862,2.4495,-13.5974,9.393,g
10.9001,2.3531,2.6113,15.9915,g
17.8501,2.7226,37.3022,14.8817,g
17.228,2.7653,-11.255,19.049,g
13.9789,2.4378,21.9824,31.443,g
17.4155,2.6853,17.3396,8.783,g
15.2763,2.5521,-21.9238,1.4454,g
24.456,3.2177,-28.9219,5.7152,g
22.198,2.8782,55.9949,2.652,g
12.9132,2.5224,9.6108,7.943,g
31.1051,3.3386,-16.1901,9.1402,g
18.787,3.2217,34.1066,8.686,g
28.1824,2.5664,78.6148,11.8712,g
6.2012,2.2822,-18.1344,27.282,g
47.763,3.9472,63.5856,4.456,g
19.8846,2.5587,-27.6233,33.6933,g
0.0025,2.1833,-10.2954,8.855,g
7.4337,2.1055,-5.7937,8.536,g
11.5116,2.3674,18.7466,58.5288,g
12.9017,2.4829,20.8106,3.4856,g
32.065,3.9639,68.7195,0.6696,g
16.0478,2.4166,-18.999,52.521,g
17.8033,2.4807,-14.4434,15.4011,g
18.7433,2.8126,-31.883,1.325,g
16.2592,2.88,16.1951,1.2725,g
15.3251,2.721,20.5275,18.362,g
13.6842,2.6875,58.2567,1.7069,g
24.3425,3.0382,-55.8522,1.92,g
11.4218,2.4928,-57.7875,1.683,g
10.0689,2.3212,-18.0561,23.33,g
20.0861,2.9757,-40.0942,7.8318,g
15.7047,3.0158,-23.9961,1.2932,g
9.5666,2.2492,9.2907,29.77,g
27.8725,3.8914,85.4658,3.744,g
20.5501,3.1227,29.5254,13.4983,g
25.1711,3.3359,44.2436,1.415,g
30.6296,3.7644,90.3116,1.1606,g
32.0506,3.6607,-63.0946,1.133,g
18.9125,2.9289,44.9422,6.405,g
15.0288,2.5289,-16.7627,1.0356,g
12.8403,2.5735,11.9236,4.861,g
13.6074,2.5099,-14.4532,86.211,g
17.92,3.1575,34.614,5.397,g
9.4707,2.2878,-12.9727,46.534,g
36.6764,3.2163,40.2426,24.992,g
16.2814,2.636,-18.3183,14.366,g
17.6549,2.8879,35.6056,2.4723,g
11.9473,2.4464,13.8411,63.3878,g
11.7834,2.4594,-9.3052,3.9266,g
39.0333,3.2621,-19.6726,18.0086,g
25.9895,3.3105,54.5421,1.667,g
10.5474,2.3531,19.1897,42.2302,g
9.7556,2.2279,-12.6818,4.278,g
6.4294,2.2956,-17.0595,78.8637,g
14.83,2.8052,19.945,6.9052,g
31.8116,3.3732,-54.7908,4.36,g
10.8657,2.3139,18.7293,5.646,g
10.7133,2.4232,-19.7611,12.99,g
19.2181,2.5453,17.3244,2.288,g
33.2446,3.1921,129.932,2.582,g
13.4151,2.5676,23.8201,11.9419,g
21.5881,3.0573,-24.0106,0.704,g
34.3795,3.2945,-48.7222,0.908,g
13.4156,2.42,18.1788,1.643,g
17.8097,2.9151,-20.6708,10.4927,g
22.3814,3.0828,48.9989,10.734,g
6.4926,2.4433,-11.5578,12.5969,g
9.4028,2.3711,13.3563,11.997,g
11.0705,2.5977,-10.3792,2.8878,g
10.2585,2.3838,-9.1216,20.564,g
56.9767,4.2944,81.796,4.934,g
10.5873,2.3589,18.8817,3.5191,g
30.9372,3.8598,68.0356,1.0024,g
9.629,2.4393,23.9613,6.6791,g
27.3523,3.4068,45.5346,7.378,g
11.2019,2.6853,26.3628,3.7748,g
26.1698,2.6212,23.7394,31.0894,g
11.6952,2.2393,7.8166,51.82,g
15.8193,2.4669,13.371,37.992,g
21.9905,2.9511,-24.1922,2.6322,g
29.9863,3.0077,-71.8447,3.4297,g
11.0041,2.2625,7.9115,88.6483,g
19.9877,2.9001,-19.1324,51.921,g
31.633,2.7952,-110.63,43.513,g
10.9296,2.1383,-6.4632,12.9511,g
29.2949,3.3654,43.1926,4.1635,g
17.4968,2.7328,-28.6138,6.1441,g
15.6235,2.7235,19.633,15.4262,g
21.5709,3.2002,-44.7336,2.8444,g
15.8385,2.5514,24.2508,2.66,g
28.9609,3.6802,8.721,1.525,g
11.2492,2.6253,30.6792,8.782,g
9.6806,2.248,-9.5585,57.0635,g
20.0571,2.5224,-15.0956,47.786,g
27.0122,3.0785,-79.3473,72.887,g
32.9325,3.3676,165.703,15.657,g
12.7818,2.5905,15.8826,9.754,g
11.7764,2.1973,-9.0584,61.162,g
17.2218,2.5434,9.6019,10.615,g
23.793,3.0392,58.501,6.246,g
18.7466,2.4166,4.8046,19.5164,g
12.5449,2.3829,-10.5968,42.3811,g
10.0389,2.4541,-26.0441,8.9499,g
17.1329,2.6365,30.9446,5.978,g
17.4339,2.4878,-10.6938,39.035,g
17.6866,2.7551,27.6711,8.709,g
30.6089,3.4164,84.3183,10.9562,g
14.7804,2.7372,10.2385,0.881,g
10.6103,2.5126,-21.449,13.5464,g
18.5945,3.1433,67.8681,4.002,g
9.8262,2.2279,14.9775,20.22,g
6.6968,2.4409,14.3531,18.8663,g
30.4799,3.6242,33.921,1.0352,g
10.1296,2.4793,13.1312,4.8629,g
7.1459,2.2292,-11.2425,68.5155,g
23.4297,2.9004,62.6384,20.6356,g
26.0843,3.345,32.9514,10.7786,g
16.6628,2.8695,53.7607,11.677,g
32.3973,3.527,63.076,3.743,g
31.0481,3.5175,54.1547,5.0286,g
9.8458,2.243,16.0048,26.831,g
17.7621,2.5308,49.6044,39.6204,g
22.6281,2.9269,20.568,11.7059,g
20.1264,2.9941,24.9777,17.968,g
18.8493,2.4216,-17.3796,42.506,g
30.701,3.3165,91.366,6.481,g
27.1255,2.7955,21.9645,14.9066,g
20.8554,2.6021,34.1069,9.6722,g
21.5846,2.7771,14.9949,42.3246,g
11.5248,2.1446,8.1085,52.052,g
11.6863,2.4166,16.098,32.4811,g
11.909,2.4541,-7.1701,47.0555,g
10.4089,2.2148,7.0749,8.3449,g
21.897,2.8943,68.9069,0.933,g
10.6681,2.3747,-17.382,35.542,g
9.3055,2.3118,9.426,9.4872,g
15.654,2.6488,17.2621,18.353,g
17.3928,2.7846,36.8161,19.3827,g
15.1214,2.6112,16.2796,3.9221,g
18.0682,3.0328,24.0915,4.542,g
15.3532,2.936,38.8592,2.008,g
15.3082,2.738,12.345,64.5648,g
13.3843,2.8636,-11.6242,4.5618,g
18.8425,2.8182,-11.8752,7.4814,g
38.9333,3.0953,74.4686,26.8614,g
23.5248,3.2633,68.1582,3.5078,g
12.6453,2.5459,13.8988,39.5399,g
7.3929,2.1538,-8.9284,70.736,g
23.1396,2.8392,-20.4761,20.0586,g
21.9114,3.1087,19.7226,5.402,g
33.4058,3.252,-91.4841,0.9466,g
17.4315,2.632,-2.3838,37.114,g
11.1535,2.7235,21.5729,6.2944,g
14.8408,2.4683,20.3433,31.567,g
22.1564,2.6325,17.8166,70.3212,g
17.0655,2.3385,5.2229,24.6377,g
12.3422,2.3811,-7.59,9.809,g
10.996,2.2601,18.4806,23.2454,g
20.3345,2.5982,23.3888,38.082,g
21.0485,2.851,27.8208,3.003,g
10.5409,2.2253,-9.4181,26.4593,g
29.1599,3.5856,22.7739,1.3072,g
16.9221,2.8998,-38.8922,1.649,g
17.1103,3.3097,33.2516,0.595,g
39.6099,4.109,88.906,0.347,g
33.9942,3.8473,67.4872,1.5216,g
23.9225,3.4746,51.4361,0.1897,g
25.3394,3.1279,61.4713,8.6244,g
12.539,2.3075,15.4944,54.994,g
17.2756,2.6585,-21.3147,35.1875,g
13.4921,2.7447,22.0389,1.5067,g
10.2,2.5283,-25.9853,8.8998,g
15.2144,2.4669,-10.302,16.395,g
28.2616,3.5831,72.1661,2.3175,g
12.9107,2.29,15.7777,21.05,g
14.411,2.6532,9.6713,7.5143,g
41.192,4.0174,36.9761,3.44,g
12.5141,2.4057,-12.1122,81.2274,g
15.4333,2.6498,-14.7055,25.6089,g
26.6843,3.3079,57.664,2.6208,g
12.4148,2.6101,-16.1978,0.8987,g
10.927,2.7653,45.4515,11.6,g
16.9639,3.0504,22.8039,3.501,g
20.3887,2.7899,-33.0324,59.046,g
9.0462,2.3365,12.9487,43.0032,g
15.287,2.4807,25.2754,15.4535,g
13.8378,2.3793,15.6088,5.534,g
13.1451,2.8915,-8.0974,0.706,g
16.4117,2.357,17.472,1.9502,g
16.7617,2.5172,-10.0808,24.6315,g
9.2325,2.2368,10.0252,26.61,g
28.236,3.2758,77.6102,4.354,g
22.2841,2.7168,32.0937,24.096,g
20.0275,2.8222,12.4708,23.851,g
9.7508,2.702,37.1014,0.0339,g
20.2472,2.7889,-22.6301,6.0005,g
28.6929,3.3971,46.0987,12.727,g
22.7868,3.1956,51.0997,4.4386,g
30.9444,3.3019,75.1467,15.2612,g
14.4996,2.721,22.3165,12.9637,g
19.9094,2.8837,28.6154,69.0844,g
18.299,2.9074,63.9612,5.6556,g
0,2.0314,10.6773,0.0002,g
18.3299,2.6345,11.2326,13.429,g
12.4175,2.4907,12.0755,16.2389,g
16.4765,2.7796,20.8865,7.9947,g
23.9015,3.0149,38.9864,4.65,g
35.8748,3.7178,67.623,3.301,g
16.7796,2.766,-17.9692,10.45,g
23.1018,3.071,-18.5278,9.0883,g
39.3367,3.2619,80.0759,0.938,g
25.0268,3.1722,-19.7635,75.311,g
12.8262,2.451,11.0246,25.089,g
26.2233,3.5143,46.5522,1.919,g
15.7488,2.5877,13.0968,10.472,g
11.6683,2.0774,4.523,45.432,g
23.1292,2.9001,-20.562,0.143,g
11.1805,2.1351,0.4644,35.096,g
21.5054,3.1633,38.2574,8.1336,g
12.8656,2.3294,15.0593,26.8895,g
36.5261,3.6064,53.703,31.1596,g
18.0386,2.6651,22.3934,7.4414,g
12.5228,2.5391,35.2245,3.055,g
25.2429,2.734,33.8956,19.198,g
11.1346,2.0846,-3.8248,83.3102,g
14.7307,2.695,47.9121,6.381,g
14.1856,2.7745,-28.4815,19.1473,g
10.8221,2.1351,0.9057,7.022,g
11.53,2.3201,-20.5018,23.452,g
23.6243,2.9219,23.0298,5.9938,g
32.2921,3.4282,56.1855,4.573,g
12.5304,2.6959,-19.2635,8.7515,g
16.5461,2.6613,-16.7064,11.586,g
18.773,3.0981,66.1504,0.193,g
18.648,2.9393,68.707,21.0501,g
10.8292,2.3522,17.9424,32.589,g
10.7919,2.1508,4.5478,13.9983,g
15.1941,2.3444,22.9021,9.323,g
32.5425,3.4637,19.8578,10.0734,g
10.428,2.3118,-16.8162,60.5205,g
28.024,3.3137,63.0951,15.563,g
15.7962,2.3434,-13.7489,19.429,g
27.0242,2.9993,51.0246,1.346,g
32.8054,2.8564,37.0518,26.4137,g
11.8236,2.3784,20.1731,2.6609,g
27.4271,3.2559,33.5983,1.2327,g
11.0685,2.5198,19.7908,22.07,g
35.44,3.6259,-41.4465,0.5417,g
10.0193,2.3711,5.2824,62.041,g
31.8033,3.4876,17.2156,19.335,g
12.0167,2.4378,-12.5426,8.302,g
20.2049,2.4548,15.9039,52.307,g
10.548,2.2467,-4.7953,27.3603,g
10.8969,2.3032,-6.1137,4.058,g
30.945,3.2459,-31.642,69.045,g
10.7959,2.1569,4.2008,23.504,g
18.7916,2.616,-13.3878,87.3998,g
16.511,2.6425,-12.0225,24.255,g
29.6975,3.3304,21.6895,1.464,g
24.5527,2.9258,57.9597,7.311,g
25.7457,3.2017,65.224,10.4609,g
16.222,2.8543,44.7736,14.572,g
21.8669,2.702,17.995,8.293,g
23.8657,3.2044,26.4934,4.0619,g
9.996,2.2095,11.8739,47.57,g
17.5311,2.639,-26.3934,5.485,g
18.3976,2.5514,16.2761,41.0305,g
25.1393,2.9798,-11.1756,11.808,g
176.335,4.9946,-79.1621,76.3946,g
12.1682,2.5092,1.8562,75.415,g
18.5583,2.8092,46.1448,6.4855,g
10.3513,2.3054,-20.29,2.752,g
6.7839,2.0881,12.0502,5.706,g
16.8095,2.9535,-32.4638,12.88,g
21.2504,2.695,17.2021,39.3249,g
25.1645,2.8624,9.2343,9.745,g
18.3016,2.7642,24.2362,71.4495,g
18.6909,2.6972,-12.8496,17.8557,g
39.0434,3.9142,70.6316,5.526,g
11.348,2.1538,7.3404,22.118,g
9.8547,2.4749,-13.8627,16.1003,g
11.6132,2.2175,-4.7165,81.6802,g
14.4618,2.6096,-23.988,5.2595,g
22.0433,2.8245,24.2568,0.3291,g
20.0903,2.8672,30.9121,18.49,g
30.7612,3.7199,49.3329,1.0275,g
10.1314,2.5746,29.1589,2.0775,g
21.4115,2.7532,-8.8087,26.137,g
47.3822,4.1949,76.9757,1.0667,g
16.063,3.0851,37.149,4.871,g
8.141,2.3054,23.6883,9.272,g
17.084,2.5447,-22.3459,1.282,g
14.0183,2.5982,-10.529,3.8455,g
10.6847,2.2253,18.5696,11.615,g
7.157,2.07,9.3895,20.0419,g
26.8157,3.5101,33.3066,0.0323,g
16.9653,2.8716,-25.066,2.992,g
17.2319,3.0154,-17.5628,0.573,g
20.7287,2.7745,-28.8158,5.3784,g
11.3488,2.5949,-22.0568,2.366,g
25.047,2.7497,27.0844,35.279,g
10.4792,2.3444,27.3732,3.79,g
43.193,4.0433,82.3771,6.463,g
34.86,3.8463,50.749,3.635,g
12.1091,2.4609,12.8357,33.349,g
11.9098,2.5058,44.5276,21.804,g
29.7234,3.5664,39.8268,7.32,g
15.7135,3.1726,42.8062,2.553,g
25.7911,2.9457,50.5402,1.0501,g
20.5655,2.74,13.0944,64.2875,g
11.406,2.4969,-13.5823,12.773,g
12.8974,2.7181,16.7179,1.9751,g
16.4329,2.5545,6.6193,3.667,g
30.4948,3.8519,79.9757,3.789,g
11.9567,2.6604,-28.1013,6.987,g
19.326,3.1896,52.473,1.5532,g
25.6677,3.2476,62.58,0.334,g
19.0335,2.9398,29.51,11.1868,g
30.3323,3.3775,77.1431,7.4539,g
9.6415,2.4393,-16.0567,1.811,g
25.9656,3.7818,42.9666,0.8473,g
25.813,3.1188,27.3017,14.985,g
11.815,2.1189,9.5045,5.0155,g
27.2944,3.0658,24.3646,29.984,g
16.2927,2.5024,18.2177,40.0088,g
24.7688,3.1271,50.6709,0.9455,g
10.7559,2.4289,-4.73,8.4921,g
24.1009,3.0469,36.5354,10.8389,g
23.1949,2.842,26.7905,18.895,g
28.4006,3.4285,-9.7717,45.8891,g
20.0339,3.2675,30.1101,3.1548,g
25.0772,3.4851,45.5662,2.404,g
18.6284,3.0384,31.2092,9.235,g
23.6138,3.1908,23.8581,5.2373,g
20.7618,2.902,37.6813,25.831,g
17.1735,2.5334,18.7541,12.6605,g
26.2149,2.8205,69.3864,39.579,g
22.6088,2.9533,-19.0968,40.679,g
11.0832,2.48,-10.7173,11.235,g
7.4803,2.1833,2.2463,33.97,g
11.176,2.6165,-15.1116,8.637,g
26.8934,3.2139,47.5424,2.9665,g
9.3207,2.2889,23.0008,64.397,g
20.329,2.7683,-6.9402,1.824,g
17.8057,2.9983,38.5368,4.659,g
21.4145,3.2118,18.1356,4.823,g
14.9147,3.124,41.5932,0.2853,g
12.7772,2.6279,96.5512,6.817,g
27.127,2.8873,7.6962,7.658,g
20.8336,2.946,20.8178,69.7546,g
19.833,3.0451,28.9002,3.0159,g
12.1289,2.4728,7.7958,1.407,g
6.9341,2.0626,-12.4669,86.497,g
11.3342,2.3139,18.8672,71.07,g
16.383,2.8762,-20.586,5.554,g
7.5854,2.2878,-8.0901,2.676,g
10.4007,2.2393,-5.6968,61.0007,g
20.8092,2.9841,21.9905,5.18,g
15.553,2.4456,41.8769,15.23,g
26.329,3.2497,59.9389,1.9214,g
0,2.1222,9.6718,0.0002,g
12.7089,2.5422,11.6095,6.879,g
19.2602,2.769,-17.2622,63.944,g
19.6985,3.2245,68.9885,1.341,g
16.9249,2.7973,-17.9218,13.374,g
9.2285,2.3738,33.413,9.183,g
14.9817,2.4526,-20.1641,0.9075,g
13.9151,2.4914,10.1606,10.303,g
16.6154,2.5315,21.7103,72.7366,g
14.4421,2.6862,-9.9052,5.2437,g
20.7041,2.7308,-18.4828,64.571,g
15.6143,2.4624,-12.5121,8.0678,g
15.8523,2.42,-9.9218,62.0705,g
14.6864,2.5231,17.7505,12.393,g
24.8016,3.6641,81.4116,0.051,g
33.6443,3.6139,61.4413,1.987,g
7.1801,2.4479,14.9796,24.1245,g
25.6998,3.6576,61.8591,1.592,g
11.5451,2.3766,20.2038,34.988,g
14.7728,2.4548,20.7562,22.384,g
11.1782,2.3598,-19.477,63.099,g
12.2506,2.6707,-25.38,32.8027,g
9.3984,2.3962,12.733,10.2591,g
20.7926,3.0368,15.5418,1.3614,g
30.5083,3.7389,79.2618,1.2109,g
15.3164,2.3473,-16.1889,8.1312,g
16.8387,3.0874,47.7154,9.6532,g
15.3005,2.5072,16.1091,21.5205,g
13.0962,2.3936,-9.0376,46.72,g
9.7056,2.4023,15.3697,32.816,g
14.838,2.8808,53.9825,5.235,g
11.3457,2.3493,5.2195,28.1111,g
23.3478,2.9098,52.4391,1.7181,g
13.4302,2.6848,54.8724,6.0914,g
36.5072,3.2006,59.1177,1.536,g
24.1383,3.1422,-34.3792,3.446,g
13.5389,2.4014,-10.7944,34.0054,g
29.699,3.461,58.883,0.1579,g
26.4199,3.3192,60.8729,3.902,g
10.3517,2.3674,-0.3427,35.9057,g
10.4692,2.1818,9.2821,83.6327,g
14.9489,2.3149,-13.3006,4.087,g
9.7527,2.4886,25.4576,16.697,g
9.4953,2.2742,-13.1833,29.712,g
35.4895,3.7877,62.9458,0.35,g
34.5756,3.9385,85.623,8.4526,g
12.1944,2.07,-1.2074,24.8636,g
16.5268,2.8132,32.4985,8.477,g
26.2789,2.9861,37.071,23.065,g
14.0666,2.7878,15.8585,2.399,g
30.4017,3.6171,67.6599,0.181,g
12.2119,2.4661,-15.9074,16.189,g
26.6724,2.757,-28.7991,66.1973,g
18.1552,2.7042,-33.2105,1.596,g
31.5082,3.517,-32.8466,80.7067,g
19.5177,2.6826,-10.6297,82.4452,g
36.1835,3.675,-19.1244,1.827,g
20.226,2.6785,31.8818,20.859,g
22.193,2.5283,86.7902,11.697,g
17.275,2.882,31.9774,14.5058,g
12.0211,2.4683,7.2054,0.936,g
12.6604,2.6469,-14.2005,28.919,g
14.6773,3.0145,69.7887,0.5949,g
8.8102,2.3865,21.3278,3.198,g
15.389,2.7664,20.4932,0.8311,g
22.2247,3.0542,-42.9525,2.729,g
16.4847,3.1472,60.6612,1.308,g
43.7581,3.9838,75.4813,5.5948,g
22.405,3.0156,31.3646,9.664,g
20.8224,2.7126,76.1611,2.954,g
23.7963,2.6117,-39.3477,4.7658,g
14.3651,2.7352,-9.7246,28.7626,g
42.0308,4.1831,84.1463,0.8339,g
50.6686,3.6836,82.9054,6.5297,g
10.9666,2.2856,17.8799,23.821,g
0,2.0434,12.9859,49.8852,g
18.219,2.9566,38.1067,0.16,g
12.8981,2.634,7.2219,19.892,g
25.2877,2.8122,5.1213,54.3161,g
12.8904,2.4661,11.0682,1.7384,g
9.5767,2.2041,-14.4329,21.49,g
10.7551,2.1383,-3.1518,67.9698,g
42.1421,3.7943,71.3451,7.946,g
13.2824,2.5938,-28.9942,4.687,g
36.3071,3.5589,-33.0901,0.151,g
36.1995,3.6438,-29.2629,4.149,g
12.2617,2.4735,8.5433,40.1965,g
8.2639,2.5308,17.3096,15.7149,g
28.8213,3.4232,-64.2447,0.9064,g
11.5499,2.1021,9.2301,58.644,g
6.6886,2.2343,15.3193,12.001,g
35.3331,4.0381,73.8474,1.3186,g
10.6958,2.4969,15.2155,1.5977,g
21.177,3.0481,47.4128,4.179,g
19.7049,2.8189,-10.8226,35.902,g
9.9971,2.3738,21.2906,36.725,g
37.9127,3.2134,97.9701,3.634,g
18.2798,2.9605,99.6052,5.3339,g
19.8659,3.099,21.48,15.103,g
24.468,3.1593,-36.3161,2.85,g
29.3736,3.3897,30.3396,22.925,g
11.9417,2.4257,-8.3477,22.162,g
13.3866,2.7853,22.5369,3.654,g
30.2609,2.9923,43.8606,34.246,g
21.8903,2.7789,31.0034,4.9852,g
25.3628,3.1391,15.2556,13.285,g
19.6802,3.0032,68.898,2.2766,g
17.8827,2.9814,-27.7352,7.8899,g
12.4822,2.8463,51.3853,5.1913,g
21.5638,3.0235,37.6912,18.593,g
19.3691,2.6684,-22.7996,17.599,g
15.2422,2.6959,68.0302,1.151,g
10.8862,2.5328,-23.1659,0.334,g
11.0212,2.5198,9.6349,5.8091,g
38.494,3.9316,61.3527,4.774,g
20.9149,2.659,17.7383,24.7031,g
17.1047,2.6021,15.5108,35.5329,g
28.1506,3.4847,56.3503,0.442,g
7.4495,2.1746,5.872,62.5119,g
16.5029,2.1987,14.2766,27.951,g
18.8856,3.1553,21.4604,17.4184,g
30.0875,3.5654,38.1459,2.7843,g
8.7698,2.7292,63.2514,7.891,g
24.96,3.1892,31.771,3.414,g
15.2469,2.642,19.9552,15.18,g
7.3303,2.0394,7.9287,48.746,g
12.2707,2.5623,20.4912,20.917,g
22.9145,2.837,45.775,2.4188,g
27.9136,3.6499,84.8794,1.0564,g
9.9944,2.5145,-17.3115,5.932,g
9.4725,2.4983,-22.6261,0.4852,g
17.6938,2.7263,12.4763,3.3162,g
9.7658,2.4417,-17.2168,37.32,g
25.4757,3.0212,17.186,38.976,g
40.3173,4.1294,44.2846,3.996,g
30.5176,3.4962,7.565,53.4211,g
21.2327,2.8651,59.8654,4.7613,g
39.3699,3.2659,34.2703,12.0685,g
27.4377,2.6959,21.3044,51.11,g
36.0231,3.4097,70.9864,2.8204,g
11.5177,2.2455,19.5445,27.234,g
7.1962,2.1414,-10.1138,25.643,g
6.8084,2.2504,-17.4113,27.549,g
10.4399,2.5092,16.6542,7.3378,g
26.9201,3.4808,63.4326,3.045,g
20.0139,2.9643,9.8348,15.7293,g
17.9992,2.5321,24.2938,4.3297,g
12.0626,2.3064,7.948,18.549,g
21.1101,3.2783,45.0604,3.819,g
7.0619,2.2601,-15.4233,9.8612,g
28.5581,3.6162,61.9911,1.932,g
10.3456,2.3865,17.1192,34.6822,g
20.5097,2.8373,16.3435,4.072,g
17.8712,2.7118,24.4809,16.679,g
10.6832,2.2822,-3.1901,2.2784,g
22.7504,3.1402,42.9534,6.254,g
20.5874,2.9117,16.0028,0.774,g
18.9698,2.5933,19.6248,61.8883,g
22.5596,3.2477,71.2976,5.054,g
12.7221,2.3434,-137.192,73.7502,g
33.524,3.9307,70.572,0.8501,g
38.3701,3.5868,59.2655,0.864,g
13.1959,2.5557,-21.49,16.9228,g
22.6585,3.2048,57.6317,3.4898,g
10.3329,2.4141,-21.4781,11.386,g
12.764,2.3927,-16.5419,59.5984,g
15.7769,2.938,-22.7371,0.2989,g
19.4888,2.5514,23.015,32.959,g
0,2.1156,12.5057,7.7055,g
20.4027,2.7742,21.6776,29.3898,g
21.9821,3.1755,15.0484,8.5072,g
18.2981,2.4175,-15.2217,58.5536,g
25.0722,3.4972,38.5772,3.96,g
10.1383,2.3701,-19.0632,21.638,g
7.2678,2.1287,-9.5734,16.506,g
14.6418,2.8142,96.5723,19.43,g
24.3995,2.8119,-21.9429,3.314,g
