@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
1.63,0,0,0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0.802,0.267,1
0.11,0,0,0.11,1.02,1.59,3.53,0,0.45,0,0,0,0,0,0,0,0,0.018,0.265,0.132,1
0,0,0,0,0,0.78,1.17,0,0,0,0,0,0,0,0,0,0,0,0.864,0.132,1
0,0,0.29,0.29,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0.14,0,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.248,1
0,0,0.15,0,0.61,0,0.61,0,0,0,0,0,0,0.3,0,0,0,0,0.732,0.753,1
0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,1.478,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.49,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.616,0,1
0.18,0,0.06,0.06,0.06,0.06,4.41,0,0.84,0,0,0,0,0,0,0,0,0.01,0.01,0.169,1
0.08,0,0.25,0.17,0.59,0.08,1.61,0,0.85,0,0,0,0,0,0,0,0.08,0,0.408,0.118,1
0.09,0,0,0.09,0,0.19,1.52,0,0,0,0,0,0,0,0,0,0,0.044,0.591,0,1
0.52,0,0.79,0.26,0,0.79,3.16,0,0,0,0,0,0,0,0,0,0,0,0.046,0,1
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0.672,0.403,1
0,0,0.16,0,0.65,0.16,0.82,0,0,0,0,0,0,0,0,0,0,0,0.906,0.663,1
0,0,0.38,0.38,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0.123,0,1
0,0,0,0.12,0.25,0.12,2.8,0,0,0,0,0,0,0,0,0,0,0,0.371,0.061,1
0,1.29,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0.187,0.936,0,1
0.69,0,0.69,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0.196,0,1
0,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,5.79,0,0,0,0,0,0,0,0,0,0,0,0.26,0.086,1
0.2,0,0,0.41,0.41,0.62,2.69,0,0,0,0,0,0,0,0,0,0,0,0.996,0.106,1
0.15,0,0,0.61,0,0.15,1.85,0,0,0,0,0,0,0,0,0,0,0,0.615,0.025,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,1
0.15,0,0.15,0,0.61,0.61,1.83,0,0,0,0,0,0,0,0,0,0,0,0.698,0.067,1
0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0.029,0.416,0,1
0,0,0,0,0,0,1.86,0,0,0,0,0,0,0.93,0,0,0,0,0.74,0,1
0.45,0,0,0.45,0,1.83,1.83,0,0,0,0,0,0,0,0,0,0,0,1.633,0.245,1
0,0,0,2.24,0,0,4.49,0,1.12,0,0,0,0,0,0,0,0,0,0.814,0,1
0.4,0,0,0,1.2,4.81,1.2,0,4.01,0,0,0,0,0,0,0,0,0,0.855,0.794,1
0.31,0,0.15,0.79,0.15,0.63,2.05,0,0.15,0,0,0,0,0,0,0,0,0,1.3,0.127,1
0,0,0,0.4,0,1.21,3.65,0,1.62,0,0,0,0,0,0,0,0,0,0,0.272,1
0.33,0,0.67,0.33,0.33,0.33,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0.048,1
0,0,0.81,0,0,0.4,1.22,0.81,0,0,0,0,0,0,0,0,0,0.123,0,0.123,1
1.18,0,0.19,0.19,1.38,0.39,2.56,0,0,0,0,0,0,0,0,0,0,0,0.765,0.316,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0.573,0,1
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.44,0,0.44,0,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0,0.215,0.43,0.358,1
0.27,0,0,0,0,0,4.87,0.27,0.27,0,0,0,0,0,0,0,0,0,0.874,0.051,1
0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,1.48,0,0,0,1
0.54,0,0,0.54,0,1.08,2.7,0,0,0,0,0,0,0.54,0,0,0,0,0,0,1
0,0,2.23,0,0,0.55,3.35,0,0,0,0,0,0,0,0,0,0,0,0.479,0,1
1.06,0,0.7,0,0,0.7,6,0,0.35,0,0,0,0,0,0,0,0,0,0.381,0.063,1
0,0,0,0,0,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0.091,1
0,0,0,0.19,0,0,0.59,0,0.19,0,0,0,0,0,0,0,0,0,0.16,0.16,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1
0,0,0.51,0.51,0,1.03,1.8,0,0.77,0,0,0,0,0,0,0,0,0,0.514,0.434,1
0.6,0,0,0,0.24,1.32,4.44,0,0.72,0,0,0,0,0,0,0,0,0,0.101,0.222,1
0.17,0.17,0.05,0.05,0.05,0.05,4.2,0.17,0.74,0,0,0,0,0,0,0,0,0.01,0.02,0.161,1
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.47,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.257,0,1
0.36,0,0.07,0.14,0.66,1.25,2.35,0.07,0.58,0,0,0,0,0,0,0,0,0,0.319,0.266,1
0.15,0,0,0,1.52,1.52,2.14,0,0.76,0,0,0,0,0,0,0,0,0,1.051,0.225,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.72,1
0.1,0,0.2,0.62,1.04,0.52,2.08,0,1.14,0,0,0,0,0,0,0,0,0.095,0.334,0.175,1
0,0,0.68,0,0,0.34,3.42,0,0,0.34,0,0,0.34,0,0,0,0,0,0.048,0.048,1
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.174,0,1
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.37,0,0,0.37,0.37,1.88,2.26,0,0.37,0,0,0,0,0,0,0,0,0,1.248,0.197,1
0.73,0,1.09,0,0,0,2.56,0,0.36,0,0,0,0,0,0,0,0,0,0.427,0.061,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,0,1
0,0,0,0,0,0.36,0.72,0,0,0,0,0,0.36,0,0,0,0,0.053,0,0,1
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.667,0,1
0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.831,0.338,1
1.44,0,0,0,0,0.48,6.73,0,0.48,0,0,0,0,0,0,0,0,0,0.174,0.087,1
0.64,0,0.64,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0.522,0.313,1
0.18,0,0,0.36,0.09,0,1.27,0,0.36,0,0,0,0,0,0,0,0,0,0.03,0.015,1
0,0,0.34,0,0,0.34,0.68,0,0,0,0,0,0,0,0,0,0,0,0.224,0.056,1
0,0,0,0.05,0,0.35,0.07,0,0,0.02,0,0,0,0,0,0,0,0,0.107,0.017,1
0,0,0,0.06,0.06,0.19,0.32,0,0,0,0,0.06,0,0,0,0,0,0,0,0.032,1
0,0,0,0,0,0,3.17,0,3.17,0,0,0,0,0,0,0,0,0,0.298,0.597,1
0,0,0,0,0,3.77,1.88,0,0,0,0,0,0,0,0,0,0,0.264,0,0,1
0,0,1.01,0,0,0.76,1.77,0,0,0,0,0,0,0,0,0,0,0,0.189,0,1
0,0,0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0.532,0,1
0.39,0,0,0.19,0.58,0.66,3.16,0,0.5,0,0,0,0,0,0,0,0,0.006,0.381,0.496,1
0,0,0.66,0,0,0.16,2.81,0,0.49,0,0,0,0.16,0,0,0,0,0,0.252,0.05,1
0.08,0,0.08,0,0.35,0.17,3.58,0,0.08,0,0,0,0,0,0,0,0,0,0.369,0.109,1
0.06,0,0.38,0,0.06,0,1.67,0,0.19,0,0,0,0,0,0,0,0,0.04,0.244,0.071,1
0,0,0.62,0.31,0,1.88,3.76,0,0,0,0,0,0,0,0,0,0,0,0.77,0,1
0,0,0,0,0,1.01,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0.302,1
0.1,0,0.1,0.52,0.1,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.016,0.064,1
0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,1.065,0,1
0.77,0,0,0.57,1.15,1.15,2.12,0,1.35,0,0,0,0,0,0,0,0,0.027,0.438,0.191,1
0.18,0,0.06,0.06,0.06,0.12,4.48,0,0.84,0,0,0,0,0,0,0,0,0.01,0.01,0.167,1
0,0,0.14,0,0,0,2.89,7.97,0.14,0,0,0,0,0,0,0,0,0,0.269,0.08,1
0,0,0,0.48,0,0,2.41,0,3.38,0,0,0,0,0,0,0,0,0,0.084,0.761,1
1.61,0,0,0,0,0,3.22,0,0,0,0,0,0,0.8,0,0,0,0,0.511,0,1
0.22,0,0.44,0.44,0.22,2.88,3.32,0,0.44,0,0,0,0,0,0,0,0,0,0.588,0.156,1
0.08,0,0.25,0.17,0.59,0.08,1.62,0,0.85,0,0,0,0,0,0,0,0.08,0,0.486,0.118,1
0,0,0,2.04,0,0,4.08,0,1.02,0,0,0,0,0,0,0,0,0,0.968,0,1
0,0.58,0,0.29,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,1.434,0,1
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,1
0,0,0.41,0.2,0,0.2,2.06,0,0,0,0,0,0,0,0,0,0,0,0.238,0.034,1
0.1,0,0.4,0.1,1.41,0.8,2.22,0,0,0,0,0,0,0,0,0,0,0,0.991,0.39,1
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,1
0,0,0,0,0.57,0.19,0.19,10.17,0,0,0,0,0.19,0,0.19,0,0,0,0.232,0.066,1
0.43,0,0,0,0,0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0.942,0,1
0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0.371,0,1
0.17,0,0.43,0.26,0.69,0.52,2.43,0,0.95,0,0,0,0,0,0,0,0,0,0.256,0.242,1
1,0,0,0,0,0,2.33,0,1.66,0,0,0,0,0,0,0,0,0,0.12,0.541,1
0,0,0.15,0,0,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0.567,0.024,1
0,0,1.63,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0.171,1
0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,1.799,0.514,1
0.77,0,0,0.57,1.15,1.15,2.12,0,1.35,0,0,0,0,0,0,0,0,0.027,0.438,0.191,1
0,0,0,0,0,0,0,8.29,0.51,0,0,0,0,0,0,0,0,0.218,0.174,0.174,1
0,0,0,0,0,0,1.21,2.43,0,0,0,0,0,0,0,0,0,0,1.627,0,1
0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0.706,0,1
0,0,0.5,0,0,2.02,3.53,0,1.51,0,0,0,0,0,0,0,0,0,1.431,0.536,1
0,0,0,1.08,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.389,1
0,0,2.56,1.28,1.28,1.28,2.56,0,0,0,0,0,0,0,0,0,0,0,0.542,0,1
0.09,0,0,0,0.09,0.39,3.75,0,0,0,0,0,0,0,0,0,0,0.768,5.848,1.313,1
0.14,0,0,0,0.07,0.14,4.31,0,1,0,0,0,0,0,0,0,0,0.012,0,0.206,1
0,0,0.44,0,0,0,2.24,0,0.44,0,0,0,0,0,0,0,0,0,0.482,0.896,1
0,0,0,0.71,0,0.71,1.43,0,0,0,0,0,0,0,0,0,0,0,0.937,0,1
0,7.18,0.31,0.62,0,1.25,0.93,0.31,0,0,0,0,0,0,0,0,0,0,0.61,0,1
0,0,1.04,1.04,0,1.04,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.31,0,3.14,0,0.94,0,0,0,0,0,0,0,0,0,0.485,0.388,1
0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0.583,0,1
0,0,0.58,0,0,0.58,1.16,0,0,0,0,0,0,0,0,0,0,0,0.606,0,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.199,1
0.25,0,0,0,0.77,0.51,1.79,0,2.05,0.51,0,0,0,0.25,0,0,0,0,0.26,0.173,1
0,0,0,0,0,0.3,0.61,0,0,0,0,3.38,0,0,0,0,0,0,0,0,1
0,0,0.08,1.06,0.53,1.59,1.86,0,0.08,0,0,0,0.08,0,0,0,0.08,0.098,0.353,0.254,1
0.12,0,0,0.36,0,0,4.1,0,0.12,0,0,0,0.12,0.12,0,0,0,0,0.019,0.019,1
0.98,0,0,0.08,0,0.49,2.46,0,0.49,0,0,0,0,0,0,0,0,0,0.751,0.255,1
0,0,0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.56,0,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0,1.217,0.347,1
0,0,0,0,0,0,1.16,0,0,0,2.32,0,0,0,0,0,1.16,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,1
0,0,0,0.36,0.36,0.36,2.94,0,0,0,0,0,0,0,0,0,0,0,0.653,0.118,1
0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,1.284,0,1
0.28,0,0.28,0.28,0.28,1.15,2.89,0.86,0,0,0,0,0,0,0,0,0,0,0.554,0.221,1
0.9,0,0.9,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.537,0,1
0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0.493,0.061,1
0.44,0,0,0,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0,0.222,0.444,0.37,1
0.52,0,0.26,0,0.52,0,1.32,0,0,0,0,0,0.26,0.26,0,0,0,0,0.327,0,1
0.43,0,0,0,0,0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0.802,0,1
0,0,0,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0.892,0,1
0,0,0,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.24,0,0,0,0,0.62,1.86,0,0,0,0,0,0,0,0,0,0,0,1.105,0.201,1
0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1
2.32,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0.671,0,1
0,0,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.052,0.105,1
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,1
0,0,0,0.64,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,1.16,0.116,1
0,0,0,0,0,0,5.79,0,0,0,0,0,0,0,0,0,0,0,0.277,0,1
0.51,0,0,0.18,0.54,0.62,3.03,0,0.51,0,0,0,0,0,0,0,0,0.012,0.443,0.51,1
0,0,1.12,1.12,0,0,2.25,0,0.56,0,0,0,0,0,0,0,0,0,0,0,1
0.09,0,0,0,0.09,0.39,3.74,0,0,0,0,0,0,0,0,0,0,0.765,5.803,1.284,1
0.43,0,0.87,0,0,0,4.38,0,1.31,0,0,0,0,0,0,0,0,0,1.021,0.218,1
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,1
0,0,0,0.44,0,0,4.46,0,0.44,0,0,0,0,0,0,0,0,0.078,0,0,1
0,0,1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.767,0.255,1
0.47,0,0.95,0,0,0,4.28,0,1.42,0,0,0,0,0,0,0,0,0,1.306,0.23,1
0,0,0,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0.208,0.416,1
0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,1
1.18,0,0.19,0.19,1.38,0.39,2.56,0,0,0,0,0,0,0,0,0,0,0,0.741,0.306,1
0.26,0,0.39,0.13,0,0.26,2.61,0,0.13,0,0,0,0,0.13,0,0,0,0,0.779,0.021,1
0,0,0,0,0,0.77,2.7,0,0.38,0,0,0,0,0,0,0,0,0,0.985,0.184,1
1.18,0,0.19,0.19,1.38,0.39,2.56,0,0,0,0,0,0,0,0,0,0,0,0.745,0.308,1
0,0,0,0.37,0,0.37,6.06,0,0,0,0,0,0,0,0,0,0,0,0.415,0.138,1
0,0,0,0,0,0,1.29,1.29,2.59,0,0,0,0,0,0,0,0,0,1.098,0,1
0.31,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0.114,0.057,0,1
0,0,0,0,0,0,3.15,0,0,0,0,0,0,0,0,0,0,0,0.351,0.175,1
0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.896,0,1
0,0,0.12,0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0.34,0,1
0,0,0.23,0.35,0,0.11,1.9,0,0.59,0,0,0,0,0,0,0,0,0,0.42,0.191,1
0.71,0,0,0.59,0.71,2.86,3.21,0,1.9,0,0,0,0,0,0,0,0,0.072,0.418,0.254,1
0.75,0,0,0.25,0.75,0.31,2.96,0,0.44,0,0,0,0,0.12,0,0,0,0,0.437,0.234,1
0,0,0.18,0.18,0,0.18,0.74,0,0.18,0,0,0,0.55,0,0,0,0,0,0,0.027,1
1.06,0,0,0.16,0,0.49,2.37,0,0.49,0,0,0,0,0,0,0,0,0,0.845,0.255,1
0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.33,0.33,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0.16,0,1
0,0,0.35,0.35,0,0.35,4.25,0,0,0,0,0,0,0,0,0,0,0,0.397,0,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.699,0.932,1
0.17,0,0.05,0.05,0.05,0.05,4.21,0,0.82,0,0,0,0,0,0,0,0,0.01,0.01,0.167,1
0,0,1.04,0,0,0,3.66,0,0,0,0,0,0,0,0,0,0,0.061,0.615,0.061,1
0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0.443,0.088,1
0,0,0.36,0.72,0.36,0.36,2.91,0,0.72,0,0,0,0,0,0,0,0,0,0.178,0,1
0,0,0,0,0,0.88,1.32,0,0,0,0.44,0,0,0,0,0,0.44,0,0,0,1
0.1,0,0.4,0.1,1.41,0.8,2.22,0,0,0,0,0,0,0,0,0,0,0,0.977,0.397,1
0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9,0.45,0,1.35,2.26,0,0.45,0,0,0,0,0,0,0,0,0,0.82,0.41,1
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.443,0,1
0,0,1.07,0,0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.08,0,0,0.54,3.26,0,0,0,0,0,0,0,0,0,0,0,0.334,0,1
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.413,0,1
0,0,0,0.3,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0.211,1
0,0,0,0,0.75,3.75,0.75,0,0,0,0,0,0,0,0,0,0,0,2.224,1.223,1
0.12,0,0,0.12,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0.061,0.041,0.041,1
0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0.537,0,1
0,0,0.9,3.63,0,1.81,2.72,0,0,0,0,0,0,0,0,0,0,0,0.774,0,1
0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.29,0,0,0.29,0.29,0.94,1.6,9.53,0.69,0,0,0,0,0,0,0,0,1.117,0.356,0.09,1
0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.52,0,1
0,0,0,0,0.31,0,3.14,0,0.94,0,0,0,0,0,0,0,0,0,0.39,0.438,1
0.17,0,0.05,0.05,0.05,0.05,4.25,0,0.75,0,0,0,0,0,0,0,0,0.01,0.01,0.162,1
0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0.517,0.103,1
0.41,0,0,0,0,0.41,4.6,1.67,0.62,0,0,0,0,0,0,0,0,0,0.345,0.345,1
0.73,0,0.73,1.09,0.36,0.36,2.19,0,1.83,0,0,0,0,0,0,0,0,0,0.498,0.332,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.198,1
0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.894,0.868,1
0,0,0.16,0,0,0,1.6,0,0.64,0,0,0,0,0,0,0,0,0,0.299,0.174,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.204,1
1.24,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,0,0,0.48,0.549,1
0.3,0,0,0,0,0.92,5.53,0,0,0,0,0,0,0,0,0,0,0,1.053,0.351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,1
0,0,0,0.47,0,0.95,3.8,0,0.23,0.71,0,0,0,0.95,0,0.23,0,0,0,0.04,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.632,1
0.43,0,0,0,0,0.87,1.31,0,1.31,0,0,0,0,0,0,0,0,0,0.298,0.149,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.212,1
0,0,0.6,0,0.6,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.33,0,0,0,0.44,0.11,1.79,0,0,0,0,0,0,0,0.11,0,0,0,0.392,0.176,1
1.19,0,0,0.59,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.103,0,1
0,0,0.68,0,0,0.68,4.1,0,1.36,0,0,0,0,0,0,0,0,0,1.089,0.242,1
0,0,0,0,0,0,2.17,0,0,0,0,0.86,0,0,0,0,0,0,0,0,1
0.76,0,0,0.25,0.76,0.31,2.98,0,0.44,0,0,0,0,0,0,0,0,0,0.428,0.235,1
0.52,0,0.03,0.1,0.56,0.8,3.19,0,0.38,0,0,0,0,0,0,0,0,0,0.453,0.543,1
0,0,0.5,0.5,0,1.01,2.03,0,0.76,0,0,0,0,0,0,0,0,0,0.433,0.433,1
0.49,0,0.05,0.24,0.46,0.79,3.3,0,1.09,0,0,0,0,0,0,0,0,0,0.322,0.626,1
0,0,0,1.09,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0.173,0,0.692,1
0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.034,0,1
0,0,0,0,0.43,0.43,6.14,0,0,0,0,0,0,0,0,0,0,0.075,0,0.151,1
0.1,0,0.5,0,0.8,0.1,1.31,0,0.6,0,0,0,0,0,0,0,0.1,0,0.49,0.158,1
0.58,0,1.16,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,1
0.85,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0.881,0,1
0.5,0,0,0,0.5,0.06,3.49,0,0.31,0,0,0,0,0,0,0,0,0,0.435,0.592,1
0.22,0,1.33,0,0,0.22,2.66,0,0,0,0,0,0,0,0,0,0,0,0.067,0.067,1
0,0,0.26,0.52,0,0.26,1.82,0,0,0,0,0,0,0,0,0,0,0,0.813,0.036,1
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,4.733,0,1
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.235,0.235,1
0,0,0,0,0,0,1.25,0,0,0,0,0.62,0,0,0,0,0,0,0.392,0,1
0.22,0,0.44,0.44,0.22,2.88,3.33,0,0.44,0,0,0,0,0,0,0,0,0,0.563,0.15,1
0.14,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0.05,0.764,0,1
0,0,0,0.42,0,0.42,2.52,0,0,0,0,0,0,0,0,0,0,0,0.129,0.194,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1
0,0,0,1.14,1.3,0.32,0.81,2.93,0.16,0,0,0,0,0,0,0,0,0.673,0.134,0.107,1
0.77,0,0,0.57,1.15,1.15,2.12,0,1.35,0,0,0,0,0,0,0,0,0.027,0.438,0.191,1
0.22,0,0.22,0,0,0.22,2.03,0,0,0,0,0,0,0,0,0,0,0,0.647,0,1
0,0,0.27,0.27,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0.13,0,1
0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.76,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0.177,1
0,0,0.43,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0.129,0,1
0,0,0,0,0,0,2.45,4.49,0.61,0,0,0,0,0,0,0,0,0,0.382,0.223,1
0,0,2.2,0,0,0.55,3.31,0,0,0,0,0,0,0,0,0,0,0,0.496,0,1
0.19,0,0.09,0,0.09,0.39,3.51,0,0.09,0,0,0,0,0,0,0,0,0.015,0.045,0.015,1
0.27,0,0,1.37,0.27,0.82,1.65,0,0,0,0,0,0,0,0,0,0,0,1.023,0.093,1
0.74,0,0,0.14,0.49,0.35,3.24,0,0.56,0,0,0,0,0,0,0,0,0.006,0.678,1.05,1
0.82,0,0.41,0.82,0.41,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0.53,0.132,1
0,0,0,0.15,0,0,0.93,0,0.46,0,0,0,0,0,0,0,0,0.071,0.095,0.023,1
0.33,0,0,0,0.44,0.11,1.79,0,0,0,0,0,0,0,0.11,0,0,0,0.373,0.196,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,1
0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,1
0,0,0,0.36,0.72,1.08,1.08,0,0,0,0,0,0,1.08,0,0,0,0,1.203,0.467,1
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,1
1.18,0,0.19,0.19,1.38,0.39,2.56,0,0,0,0,0,0,0,0,0,0,0,0.749,0.31,1
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0.261,0.785,0,1
0,0,0,0.32,0.32,0.64,3.84,0,0,0,0,0,0,0,0,0,0,0,0.492,0,1
0,0,0,0.3,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1
