@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
1.04,0.69,0,0.69,0,0,0.69,0.69,0,0.34,0,0,0,0,0,0,0,0,0,0.379,0.063,12,1
0,0.48,0,0.48,0,0,0.97,0.48,0.48,0,0,0,0,0,0.48,0,0,0,0,0.589,0.294,47,1
0.51,0.49,0.23,0.04,0.32,0.38,0.81,0.21,0,1.09,0,0,0,0,0,0.02,0,0,0,0.308,0.672,193,1
0,0.68,0,0.68,0,0,0.68,0,0,1.36,0,0,0,0,1.36,0,0,0,0,1.089,0.242,60,1
0.56,0.84,0.84,0,0.84,0.28,0.28,0,1.98,0.28,0,0,0,0,0,0,0,0,0,1.289,0.042,47,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,25,1
0.05,0.4,0,0,0,0.57,0.05,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0.089,0.079,95,1
0,0,0,0.96,0,0,0,0.96,0,0,0,0,0,0,0,0,0.96,0,0,0.824,0,67,1
0,0,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,66,1
0,0,0,0,1.65,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,4,1
0.54,1.08,0,1.08,0,0,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,1.18,0.252,68,1
0.13,0.13,0.27,0.27,0.13,1.1,0.27,0,0.13,0.13,0,0,0,0,0.13,0,0,0,0,1.316,0.177,232,1
0.28,0,0,0,0.28,0,0,0.84,0,0.28,0,0,0,0,0,0,0,0,0,1.147,0.045,104,1
0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.094,20,1
0.34,1.7,0,0,0,0.68,1.02,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0.899,0.105,1333,1
0,0.23,0.34,0.11,0,0.34,0,0.46,0,0.11,0,0,0,0,0,0.11,0,0,0,0.322,0.094,48,1
0,0.94,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,3.571,0,7,1
0,0,0,0,0,0,0,0.12,0,0,0,0.25,0.12,0,0,0,0,0.38,0,0,0,41,1
0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,38,1
0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,25,1
0,0.55,0.55,2.2,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,148,1
0.72,0,0.72,0.72,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,14,1
0.77,0.77,0.57,0,0.57,1.15,1.34,0.19,1.15,1.34,0,0,0,0,0,0,0,0,0,0.438,0.191,525,1
0,0.62,0,1.25,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.223,0,29,1
0.65,0.65,0,0,0,0,0,1.3,0,0.65,0,0,0,0,0,0,0,0,0,0.834,0.463,22,1
0.08,0.76,1.02,0.25,0.17,0.59,0.08,0.25,0.17,0.85,0,0,0,0,0.08,0.17,0.08,0.08,0,0.435,0.118,669,1
0,0,0,0,0,0.82,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.07,0.81,0.29,0.07,0,0.07,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.159,44,1
0,1.11,0,1.11,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.138,0.138,11,1
2.12,0,0.53,0,0,0,1.59,1.59,0,0.53,0,0,0,0,0,0,0,0,0,0.28,0.186,85,1
0,0.89,0.44,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0.075,0,0,11,1
0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,114,1
2.32,0.77,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0.671,0,515,1
0,0.42,0,0.42,0,1.27,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0.221,54,1
0.47,0.95,0,0.95,0,0,0,0.47,0,1.42,0,0,0,0,0,0,0,0,0,1.306,0.23,91,1
0,1.81,0.36,0,0.36,0.72,1.08,0.36,0,0,0,0,0,0,0,0,0,0,0,1.203,0.467,393,1
0,0.78,0,0.52,0.52,0,1.04,0,0,0.52,0,0,0,0,0.52,0,0,0,0,0.443,0.402,19,1
0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,11,1
0.34,0.25,0.43,0.08,0.25,0.08,1.47,0.08,0,0.34,0,0,0,0,0,0,0,0,0,0.263,0.263,62,1
0.68,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.001,0,32,1
0.48,0.97,0,0.97,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,1.085,0.232,58,1
0,0.56,0.56,1.12,1.12,0,0,2.25,0,0.56,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,1.03,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.52,1.05,0.52,0,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0.291,0,43,1
0,0.71,0.17,0.17,0,0,1.24,0,0.17,1.06,0,0,0,0,0,0,0,0,0,0.278,0.216,58,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.453,0,26,1
0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0.699,0,46,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0,0,0,0,0,0,0,0,0,0,0,5.213,0.979,54,1
0,0,0,0,0,0,0.64,0.96,0,0,0,0,0,0,0,0,0,0,0,0.164,0.054,4,1
0.05,0.1,0.05,0.15,0.02,0.55,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0.016,0.25,0.046,66,1
0.34,0.17,0.69,0.17,0.17,0,0.17,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0.086,38,1
0.95,0.23,0.23,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,38,1
0,0,0,1.03,1.03,0,1.03,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0.4,1.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0.212,13,1
0.1,0.7,0.2,0.4,0.1,1.41,0.81,0.1,0.4,0,0,0,0,0,0,0,0,0,0.26,0.994,0.391,56,1
0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,2.04,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.968,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081,0,9,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.474,0.152,669,1
1,0.33,0.66,0,0,0,0,0.66,0,1.66,0,0,0,0,0,0,0,0,0,0.12,0.541,21,1
1.06,0.4,0.24,0,0.16,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0.845,0.255,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,11,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.491,0.158,669,1
0,0.56,0,0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,1.217,0.347,140,1
0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.085,0.511,0,27,1
0,0,0.38,0.38,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.123,0,12,1
0.35,0.35,0.7,0.35,1.41,0,0,0.7,2.82,0,0,0,0,0,0,0,0,0,0,0.411,0,60,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.488,0.157,669,1
0,0,0,0,0,0,0,2.42,0,0.6,0,0,0,0,0,0,0,0,0,0.412,0.206,20,1
0.19,0.29,0.19,0.19,0.97,0.87,0.58,0,0.68,0.09,0,0,0,0,0.09,0,0,0,0.201,0.402,0.232,49,1
0,0,0,1.41,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0.145,0.145,54,1
0,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.892,0,19,1
0.17,0,0,0,0.43,0,0.17,0.87,0.17,0,0,0,0,0,0,0,0,0,0,0.25,0.721,35,1
0,0,0,0.31,0.31,0,0.31,0,0,0.31,0,0,0,0,0.63,0,0,0,0,0.323,0,18,1
0,0,0,0,0,0.57,0.19,0.57,0.38,0,0,0,0,0.19,0,0,0,0,0,0.232,0.066,213,1
0.16,1.24,0.58,0.49,0.33,0.66,0.66,0.82,0.16,0.91,0,0,0,0,0.08,0,0,0,0,0.25,0.224,581,1
0,0.48,0,0.48,0,0,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0.488,0.244,78,1
0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0,12,1
0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0.09,1.14,0,0,0.09,0,0.19,0.66,0,0,0,0,0,0,0,0.38,0,0,0,0.591,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,0,10,1
0.54,1.08,0,1.08,0,0,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,1.216,0.26,68,1
0.41,0.41,0.41,0,0,0,0,0.41,0,0.82,0,0,0,0,0,0,0,0,0,0.97,0.149,335,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0,10,1
0,0.05,0,0,0.05,0,0.35,0.05,0.2,0,0.02,0,0,0,0,0,0,0,0,0.112,0.018,489,1
0.16,0.67,0.16,0.33,0.84,0.16,0.5,0,1.68,0,0,0,0,0,0.16,0,0,0,0,1.151,0.056,63,1
0,0.46,0,0,0.15,0,0,0,0,0.46,0,0,0,0,0.93,0,0,0,0,0.095,0.023,1505,1
0.09,0.67,0,0,0,0.19,0.38,0.29,0,0,0,0,0,0,0.58,0,0,0,0,0.374,0.059,148,1
0.98,0.32,0,0,0,0,0,0.65,0,0.32,0,0,0,0,0,0,0,0,0,0.529,0.411,132,1
0,0,0,0,0,0,0,0.11,0,0,0,0.35,0.11,0,0,0,0,0.46,0,0.016,0,41,1
0,0.85,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,1.117,0,7,1
0.32,0.57,0.2,0.16,0.2,0,0.32,0,0,0.45,0.04,0,0,0,0,0.08,0,0,0,0.507,0.493,133,1
0,0.32,0.64,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.166,10,1
0,1.43,0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,116,1
0,0,0.29,0.29,2.04,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.044,0,24,1
0.17,0.08,0.08,0.08,0.43,0.08,0.08,0,0,0.34,0,0,0,0,0,0,0,0,0.028,0.092,0.014,48,1
0,0.85,0.21,0.21,0,0,1.5,0,0.21,1.28,0,0,0,0,0,0,0,0,0,0.465,0.271,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,0,10,1
0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,23,1
0,0,0,1.2,1.2,1.2,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0.331,0,295,1
0.48,1.45,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,2.443,0,8,1
0,0.64,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,1.065,0,61,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.49,0.158,669,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,18,1
0,0,0,1.02,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.17,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.626,17,1
0.76,0.38,0.12,0,0.25,0.76,0.31,0.38,0.69,0.44,0,0,0,0,0.12,0.06,0,0,0.054,0.439,0.241,45,1
0.11,0.11,0.46,0,0.11,0.93,1.74,0,0,0.46,0,0,0,0,0.11,0,0,0,0,0.23,0.134,144,1
0,0.25,0.25,0.08,0.33,0,0.16,1.6,0.33,0.42,0,0,0,0,0.08,0,0,0,0.015,0.502,0.157,292,1
0.2,0.61,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.831,0.338,2204,1
0,1.15,0.38,0,0,0,0,1.54,0,0,0,0,0,0,0,0,0,0,0,0.261,0,56,1
0.18,0.09,0.09,0,0.36,0.09,0,0,0,0.36,0,0,0,0,0,0,0,0,0.029,0.029,0.014,48,1
0,0,0.32,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0.045,0,0,14,1
0,0.38,0.38,0,0.19,0.19,0,0,0,0.38,0,0,0,0,0.19,0,0,0,0,0.349,0,105,1
0,0,0,1.36,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0.368,0,17,1
0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.46,0.93,0,0,0.46,0,1.86,0.46,0,0,0,0,0,0,0,0,0,0,0,1.683,0.168,634,1
0.23,0.23,0.11,0,0,0.82,1.18,0,4.96,0,0,0,0,0,0,0,0,0,0,0.13,0.168,175,1
0,0,0,0,1.25,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0.312,0.062,8,1
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,28,1
0,1.47,1.1,0.36,0,0,0,0.36,1.1,1.47,0,0,0,0,0,0,0,0,0,0.414,0.888,33,1
0.12,0.24,0.12,0,0.12,0,0,0.24,0,0,0,0,0,0,0.12,0,0,0,0,0.041,0.041,69,1
0.15,1.22,0,0.15,0,0.61,0.61,0.61,0.45,0,0,0,0,0,0,0,0,0,0,0.698,0.067,63,1
0.4,0,0,0,0,1.2,4.81,0,0,4.01,0,0,0,0,0,0,0,0,0,0.855,0.794,41,1
0,1.4,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,1.647,0,1,1
0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.271,0.135,26,1
0.64,0.64,0,0.64,0,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0.554,0.369,22,1
0,0.94,0,0,0,0.31,0,1.25,0,0.94,0,0,0,0,0,0,0,0,0.048,0.39,0.438,61,1
0.58,0.34,0.11,0,0,0,0.23,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0.733,0.104,326,1
0,0.15,0,0.15,0,0.61,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.732,0.753,45,1
0,0,0,0.8,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0.269,0,19,1
0,0.55,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0.893,0,16,1
0,1.5,0,0,0,0.75,3.75,0,0,0,0,0,0,0,0,0,0,0,0,2.224,1.223,412,1
0.09,0.27,0.09,0,0.18,0.09,0,0,0,0.36,0,0,0,0,0,0,0,0,0.03,0.242,0.03,69,1
0,0,0,1.08,0,0,0.54,2.17,0,0,0,0,0,0,0,0,0,0,0,0.347,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,0,8,1
0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,49,1
0.27,0.55,0.27,0,1.37,0.27,0.82,0,2.2,0,0,0,0,0,0.27,0,0,0,0,1.023,0.093,63,1
0.68,0.11,0.11,0,0.57,0.79,2.73,0.11,0,1.82,0,0,0,0,0.11,0,0,0,0,0.388,0.236,164,1
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,1.16,1.16,0,0,0,28,1
0.17,0.08,0.08,0.08,0.42,0.08,0.08,0,0,0.34,0,0,0,0,0,0,0,0,0.028,0.099,0.014,48,1
0.7,1.05,0,0,1.4,0.35,0.35,2.1,3.15,0.35,0,0,0,0,0,0,0,0,0,0.348,0,13,1
0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.754,0.188,119,1
0.47,0.47,0.13,0.05,0.26,0.44,0.76,0.26,0,1.02,0,0,0,0,0,0,0,0,0,0.329,0.78,193,1
0,0,0,0,1.21,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0.407,0,32,1
0,0.57,0.57,2.28,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0,147,1
0,0.43,0,0.21,0.21,0.87,0.65,0.43,0,0,0,0,0,0,0,0,0,0,0,0.96,0.128,70,1
0.15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,18,1
0.2,0.1,0.1,0.2,0,0,0,0.1,0,0.52,0,0,0,0,0,0,0,0,0,0.095,0,24,1
0.8,0.8,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,1.566,0.361,22,1
0,0,0,0.8,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0.269,0,19,1
0,1.15,0,0,0.12,0.25,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0.37,0.061,84,1
0.06,0.71,0.19,0.19,0.12,0.64,0.25,0.06,0.32,1.16,0,0,0,0,0.06,0.12,0,0.06,0,0.276,0.184,485,1
0.4,0,0,0.4,2.8,0,1.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0.105,0.052,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,15,1
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,0,28,1
0,0.33,0.33,0.66,0,0,0.16,0.82,0,0.49,0,0,0,0.16,0,0,0,0,0.075,0.252,0.05,350,1
0.23,0.47,0.23,0.23,1.41,0.23,0.47,0,1.89,0,0,0,0,0,0.47,0,0,0,0,1.289,0.151,276,1
0.06,0.77,0.32,0.38,0,0.06,0,0,0.06,0.19,0,0,0,0,0,0,0.06,0,0,0.244,0.081,43,1
0,0.67,0,0.16,0.16,0,0,0,0.5,0,0,0,0,0.33,0,0,0,0,0,0.079,0.105,32,1
0,0.55,0.22,0.11,0,0.11,0.22,0,0,0.55,0,0,0,0,0,0,0,0,0,0.035,0.124,14,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,20,1
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,1.326,0,11,1
0,1.1,0.73,0.73,0.09,0.83,0.27,0.09,0.18,0.55,0,0,0,0,0,0.18,0,0.09,0,0.43,0.134,696,1
0.09,0.59,0.19,0,0,0.09,0.39,0,0.09,0,0,0,0,0,0,0,0,0,0,5.831,1.309,54,1
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,12,1
0,0.73,0,0,0,0,0,0.36,0,0.36,0,0,0,0,0.36,0,0,0,0,0.604,0.181,58,1
0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.899,0,36,1
0.16,1.24,0.58,0.49,0.33,0.66,0.66,0.82,0.16,0.91,0,0,0,0,0.08,0,0,0,0,0.25,0.224,581,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886,0,10,1
0,0,0,0,1.29,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0.31,0.062,8,1
0,0.45,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,1.501,0,61,1
0.67,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,2.362,0,37,1
0.25,0.34,0.08,0,0,0.08,0.08,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0.094,0.015,89,1
0,0,0,0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0.174,0,7,1
0,0,0,0,0,0,0,1.96,0.98,0,0,0,0,0,0,0,0,0,0,0.173,0,7,1
0,0.33,0,0,0.33,0,0.33,0.66,0,0,0,0,0,0,0.33,0,0,0,0,0.109,0,34,1
0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0.215,0.431,25,1
0.14,0.29,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.764,0,28,1
0.27,0.41,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,3,1
0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,7,1
0,0,0,1.08,0,0,0.54,2.17,0,0,0,0,0,0,0,0,0,0,0,0.334,0,5,1
0.33,0.67,0,0,0,0.44,0.11,0.56,0,0,0,0,0,0,0,0.11,0,0,0,0.373,0.196,75,1
0.4,0.32,0.18,0.03,1.01,0.4,0.4,0.54,0.14,0.29,0,0,0,0,0.03,0,0,0,0.072,0.334,0.139,181,1
1.24,0.82,0,0.41,0,0,0.41,1.65,0,0.41,0,0,0,0,0,0,0,0,0,0.904,5.3,92,1
0,1.02,0.34,0.34,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0.222,0,56,1
0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.457,0,10,1
0.34,0.69,0.51,0,0.51,0.17,0.17,0.34,1.55,0.17,0,0,0,0,0,0,0,0,0,1.275,0.141,78,1
0,0.7,0,0.35,0.35,0,0.35,0.7,0,0,0,0,0,0,0,0,0,0,0,0.397,0,58,1
0.05,0.4,0,0,0,0.57,0.05,0.17,0.05,0,0,0,0,0,0,0,0,0,0,0.099,0.079,95,1
0,0.53,0.1,0.1,0.53,0.1,0.21,0,0,0.74,0,0,0,0,0,0,0,0,0,0.016,0.066,29,1
0.47,0.94,0,0.94,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,1.254,0.221,91,1
0,1.14,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,8,1
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,1.169,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1.18,0.59,0.98,0.19,0.19,1.38,0.39,0.98,0.39,0,0,0,0,0,0,0,0,0,0,0.745,0.308,76,1
0,0,0.43,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,72,1
0,0.55,0.55,2.23,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0,147,1
0.43,0.43,0.26,0,0.17,0.34,4.09,1.13,0,0.08,0,0,0,0,0.08,0,0,0,0.042,0.709,0.056,126,1
0.44,0.88,1.32,0.44,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.433,0.361,16,1
0,0.3,0.91,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,11,1
1.24,1.24,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.481,0.549,19,1
0.46,0.46,0,0,0.46,0,0,0,0,1.38,0,0,0,0,0.46,0,0,0,0,0.082,0.823,12,1
0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
0.4,0.32,0.18,0.03,1.01,0.4,0.4,0.54,0.14,0.29,0,0,0,0,0.03,0,0,0,0.073,0.343,0.141,181,1
0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0.873,0,12,1
0.43,0,0.87,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.874,0,107,1
0.14,0.29,0,0,0,1.17,0.29,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0.204,0.127,73,1
0,0.72,0,0,1.45,0,0,2.91,0,0.72,0,0,0,0,0,0,0,0,0,0.495,0,8,1
0,0.48,0.48,0.48,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,17,1
0,0.79,0,0.26,0.26,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.077,0,29,1
0.4,0.37,0.14,0.03,0.07,0.55,0.66,0.26,0,0.48,0,0,0,0.03,0,0,0,0,0,0.433,0.529,140,1
1.63,1.63,0,0,0,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,16,1
0,0,0.38,0.38,0.38,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.122,0,12,1
0,0,0.09,0.09,0,0.29,0.09,0.58,0,0,0,0,0,0,0,0,0,0,0,0.06,0.045,20,1
0.43,0.37,0.09,0.06,0.12,0.5,0.97,0.15,0,0.31,0,0,0,0,0,0,0,0,0.01,0.345,0.42,178,1
0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.322,30,1
0.1,1.01,0.8,0.5,0,0.8,0.1,0.1,0.2,0.6,0,0,0,0,0,0.2,0,0.1,0,0.49,0.158,669,1
1.03,0.68,0,0.68,0,0,0.68,0.68,0,0.34,0,0,0,0,0,0,0,0,0,0.503,0.062,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.97,0.19,0,0,0,0.19,0,0,0.77,0,0,0,0,0,0,0,0,0,0.364,0.312,192,1
0.3,0,0.3,0.61,0,0.61,0.61,0.3,0,0,0,0,0,0,0,0,0,0,0,0.103,0.051,64,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,7,1
0,0.78,0.26,0.08,1.04,0.52,1.56,0.86,0.17,0.08,0,0,0,0.08,0,0,0,0.08,0,0.358,0.261,54,1
0,0,0,0.26,0.52,0,0.26,0.26,2.08,0,0,0,0,0,0,0,0,0,0,0.813,0.036,38,1
0,1.47,0,0.98,0.98,0.32,1.79,0.49,0.16,0,0,0,0,0,0.16,0,0,0,0,0.179,0.673,113,1
0,1.11,0,0,0,0,0.74,3.34,0,0,0,0,0,0,0,0,0,0,0,0.878,0.175,58,1
0.44,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0.944,0.145,28,1
0,0,0.68,1.37,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0.309,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,29,1
1.24,1.24,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.48,0.549,19,1
