@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0.65,0.52,0.52,0.39,1.17,0.13,1.1,0,0.19,0,0,0,0,0,0,0,0,0.06,0.106,0,1
1.96,1.96,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.06,2.12,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.478,0,1
0,0,0,1.82,0,0.3,0,0,0.6,0,0,0,0,0,0,0,0,0,0.143,0,1
0,0.09,0.29,0.48,0,0.87,0,4.1,0.19,0,0,0,0,0,0,0,0,0,0.155,0,1
0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.212,0,1
0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,1
0.09,0,0.19,0.19,0,0.66,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,1
0.1,0.4,0.81,0.5,0,0.1,1.01,0.5,0.3,0,0,0,0,0,0,0,0,0,0.397,0.033,1
0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.27,0.27,0,0.27,0,1.36,0,0,0,0,0,0,0,0,0,0,0.047,0.381,1
0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,0,1
0,0.42,0.42,0.42,0.42,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.349,0,1
0,0,0,0,0,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0,1.2,1.1,0.1,0.4,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.406,0.123,1
0,0,0,0.26,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0.043,0.35,1
0.43,0,1.31,0.87,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,1
0,0,0.68,0,0,0.68,0.68,3.42,0,0,0,0,0,0,0,0,0,0,0.519,0,1
0.64,0.64,1.29,1.94,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.58,0.58,1.16,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,1
0.07,0.15,0,0.47,0,0,0.13,0.1,0,0,0,0,0,0,0,0,0,0,0.046,0.059,1
0.76,0,0.19,0,0,0.57,0.19,0.38,0,0,0,0,0,0,0,0.19,0,0,0.066,0.928,1
0,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0.716,0,1
1.01,0.33,0,0.67,0,1.01,1.68,0,0,0,0,0,0,0,0,0,0,0,0.06,0,1
0,0.31,0,0.31,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0.163,0.054,1
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3,1.3,0,0.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0.056,0,1
0,0.33,0,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0.162,0.054,1
0,0.85,0,0.42,0,0.42,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,1
0,0,0,0.3,0,0,0.3,0,0.61,0,0,0,0,0,0,0,0,0,0.207,0,1
0,0,0.24,0.49,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.27,0,4.1,1.27,1.27,1.18,2.1,0,0.27,0,0,0,0,0,0,0,0,0,0.014,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,1
0,0.15,0.61,0.76,0.3,0.61,0,0.45,0.3,0,0,0,0,0,0,0,0,0,0.067,0,1
0,0,0,0.44,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.81,0,0,0.4,0,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0.338,0.03,1
0,0,0,1.03,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.177,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126,1
0.68,0.68,0.68,1.36,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.111,0,1
0,0.9,1.8,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.26,1
0.14,0,0.29,0.58,0,0,0.14,0.14,0.44,0,0,0,0,0,0,0.29,0,0,0.153,0.102,1
1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0,1
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.33,0,0.33,0,1.65,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.56,1.56,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0.183,1
0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.18,0,0,0.18,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.64,0,0.32,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.166,0,1
0,0.13,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.43,0,0.86,0,0,0,0,0,0,0,0,0.43,0,0,0,0.481,0.08,1
0.16,0.08,0.08,1.3,0,0.48,0.08,0,0.16,0,0,0,0,0,0,0,0,0,0.097,0.012,1
0,0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.19,0.58,1.07,0.09,0,1.17,0.68,0.29,0,0,0,0,0,0,0,0,0,0.232,0.03,1
0.62,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.218,0,1
0.34,0.17,0.51,0,0.17,0.17,0.86,0.17,0,0,0,0,0,0,0,0,0,0,0.083,0.083,1
0.55,0.55,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0,1
0.35,0,1.25,0.53,0,0,0.17,0,0.17,0,0,0,0,0,0,0,0.17,0,0.099,0.63,1
0.14,0,0.29,0.59,0,0,0.14,0.14,0.44,0,0,0,0,0,0,0.29,0,0,0.128,0.102,1
0.81,0,1.21,0.81,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0.272,0,1
0,0,0.44,1.33,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0.144,0.072,1
0.08,0.25,0.08,0.59,2.21,0.25,0.93,0.17,0.08,0,0,0,0,0,0,0,0.17,0.08,0.117,0.013,1
0.89,0,0.12,0.38,1.14,0,2.04,0.12,0.12,0,0,0,0,0,0,0,0,0,0.061,0,1
0,0.08,0,0.24,0,0.08,0.32,0,0.24,0,0,0,0,0,0,0,0,0,0.082,0.151,1
0,0,0,0.63,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.014,0,1
0.23,0.23,0.7,0.47,0,0.23,0,0,0.47,0,0,0,0,0,0,0,0,0,0.108,0,1
0,1.94,0,0,0,2.91,0,0,1.94,0,0,0,0,0,0,0,0,0,0.13,0,1
0,0,0,0.48,0,0.96,0.48,0,0,0,0,0,0,0,0,0,0,0,0.086,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626,0,1
0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.01,0.4,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.302,0,1
0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.28,0,0.57,0,2.31,0,0,0,0,0,0,0,0,0,0,0.191,0.191,1
0.79,0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0,0,0.135,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,1
0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.232,1
0.16,0,0.16,1.69,0,0.33,0.16,0,0.84,0,0,0,0,0,0,0,0,0,0.278,0.03,1
0.17,0,0.17,0.35,0,0.87,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0.721,0,1
0,0.26,0,0,0,0.79,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,1
0.26,0.43,0.52,1.3,0.6,0.69,1.47,0.17,0.17,0,0,0,0,0,0,0,0,0,0.242,0.013,1
0,0,0.45,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.37,0.74,0.37,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.29,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.32,1.31,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.101,0,1
0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,1
0,0.05,0,0.82,0,0.76,0.11,0.29,0.05,0,0,0,0,0,0,0,0,0,0.259,0,1
0,0.34,0.34,0.34,0,0.68,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0.056,0,1
0.09,0,0.19,0.19,0,0.66,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,1
0,0,0,1.06,0.26,0.8,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.32,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.52,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
1.16,1.16,0.77,0.77,0,1.93,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.148,1
0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.154,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.65,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.463,0,1
1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.137,0,1
0,0,1.32,2.52,0,0.6,0,0,0.96,0,0,0,0,0,0,0,0,0,0.222,0,1
0,0,0,0.67,1.69,0.08,1.1,0.16,0.08,0,0,0,0,0,0,0,0.16,0.08,0.101,0.012,1
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.57,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1,0.2,0.82,0.51,0,0.1,1.02,0.41,0.3,0,0,0,0,0,0,0,0,0,0.396,0.033,1
0.16,0,0.49,0.57,0.16,0,0.32,0,1.14,0,0,0,0,0,0,0,0,0,0.255,0.095,1
1.2,0.8,0,0.8,0,0.8,1.2,0,1.61,0,0,0,0,0,0,0,0,0,0.207,0.138,1
0.08,0.08,0.17,1.43,0,0.53,0,0,0.17,0,0,0,0,0,0,0,0,0,0.109,0.027,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,6.003,0,1
0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.208,0,1
0,0.96,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,1
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26,0.08,1.59,0.71,0.71,0.88,0,0.26,0.35,0,0,0,0,0,0,0,0,0.08,0.254,0.113,1
0.27,0,0.13,0.55,0.41,0.13,0.27,0.13,0.27,0,0,0,0,0,0,0,0,0,0.05,0,1
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1,0.2,0.5,0,0.91,0,4.26,0.2,0,0,0,0,0,0,0,0,0,0.156,0,1
0.69,0,0,0.69,0,0.34,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,1.03,0.51,1.03,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0,0.429,0,1
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,1
0.2,0.5,0.1,0.7,1.61,0.1,1.11,0.2,0.1,0,0,0,0,0,0,0,0.2,0.1,0.152,0.015,1
0,0.7,0,0.47,0,1.65,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0.037,0,1
0.34,0.11,0.93,0.46,0.23,0,0,0.46,0.81,0,0,0,0,0,0,0,0,0,0.056,0.018,1
0,1.16,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.05,0.52,0,0,0,0.23,0.05,0,0,0,0,0,0,0,0,0,0.165,0,1
0.24,0.12,0.36,0,0.12,0.12,0.6,0.12,0,0,0,0,0,0,0,0,0,0,0,0.018,1
0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,1
0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.267,0.089,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,1
0.53,1.6,0.53,0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.64,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,1
0.17,0.17,0.17,0.52,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.058,0.235,1
1.26,0,0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0.596,0,1
0,0,0,1.38,2.31,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.816,0,1
0,2.94,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0.141,0,1
0,0,0.28,1.41,0,0,0,1.98,0.84,0,0,0,0,0,0,0,0,0,0.042,0,1
0.55,0,0,1.11,0,1.11,0.55,0,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0,0,0.78,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,1
0,0.4,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.72,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,1
0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.84,1.69,0.84,0.84,0,10.16,0,0,0.84,0,0,0,0,0,0,0,0,0,0.278,0.092,1
0.33,0.08,1.4,0.57,0.24,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.191,0.095,1
0.62,0,0,0.62,0,0.31,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.62,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,1
0.31,0.05,0.76,0.97,0,0.1,0,0,0.34,0,0,0,0,0,0,0,0,0,0.858,0.157,1
0.14,0,0.29,0.58,0,0.14,0.14,0.14,0.44,0,0,0,0,0,0,0.29,0,0,0.127,0.102,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.38,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0.059,0,1
0.62,0,0,0.62,0,0.31,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.05,1.05,1.58,0,0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.24,0,0.48,0,0,0.24,0,0,0.24,0,0,0,0,0.24,0,0.184,0,1
0.45,1.36,0,0.45,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.61,0.3,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0.289,0.144,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,0,1
0,0,1.32,0.75,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1
0,0,0.52,0.52,0,1.05,0,0,0.52,0,0,0,0,0,0,0,0,0,0.698,0,1
0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,1
0.24,0.49,0.66,1.24,0.66,0.82,1.57,0.16,0.16,0,0,0,0,0,0,0,0,0,0.224,0.026,1
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.45,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.08,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.27,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,1
0,0,0.23,0,0.46,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0.112,0,1
0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42,0.03,0.8,0.7,0.03,0.24,0,0,0.63,0,0,0,0,0,0,0,0,0,0.543,0.119,1
0,0.11,0.11,0.22,0,0.44,0,0,1.11,0,0,0,0,0,0,0,0,0,0.224,0.142,1
0.18,0.03,0.4,0.72,0.25,0.54,0.36,0.14,0.76,0,0,0,0,0,0,0,0,0,0.141,0,1
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.47,2.38,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799,0.088,1
4.76,0,1.19,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0,0.598,0.998,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.65,0,0,0.65,0,0.32,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,0,1.8,2.25,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.081,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,0,1
0.02,0,0.35,0.02,0,0.05,0.38,0.2,0,0,0,0,0,0,0,0,0,0,0.017,0.017,1
0.27,0,0.27,0.27,0,1.08,0.27,0,0.54,0,0,0,0,0,0,0,0,0,0.496,0,1
0,0.08,0.08,0.6,0,0,0.08,0,0.08,0,0,0,0,0,0,0,0,0,0.013,0,1
0,1.96,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.89,0,0.12,0.38,1.14,0,2.04,0.12,0.12,0,0,0,0,0,0,0,0,0,0.061,0,1
0,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.38,2.31,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0.823,0,1
0,0,0,0.35,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.08,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1
0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0.21,0,1
0.42,0.03,0.8,0.7,0.03,0.24,0,0,0.63,0,0,0,0,0,0,0,0,0,0.528,0.116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0.72,0,1
0,0.41,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.41,0,0,0,0,1
0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.48,0.74,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.01,0,0,0,0,2.01,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,1
0,0.14,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0.08,0.484,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.18,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.28,0,0.84,0.56,0,0,0.56,1.97,0,0,0,0,0,0,0,0,0,0,0.094,0,1
0,0,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,1
0,0.11,0.22,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,1
0.68,0,0,0.68,0,0.34,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.65,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.03,0,1
0.1,0.4,0.81,0.5,0,0.1,1.11,0.5,0.3,0,0,0,0,0,0,0,0,0,0.397,0.033,1
0.27,0,0.27,0.27,0,1.08,0.27,0,0.54,0,0,0,0,0,0,0,0,0,0.504,0,1
0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.198,0,1
0.41,0,0.62,1.86,0,0.2,0,1.03,0,0,0,0,0,0,0,0,0,0,0.106,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,1
0.81,0.98,1.79,0.81,0.32,0.49,0,0.16,0,0,0,0,0,0,0,0,0,0,0.673,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,1
0,0.5,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.16,0,0.08,0.57,0,0.16,0.24,0,0.66,0,0,0,0,0,0,0,0,0,0.113,0,1
0,0.84,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.129,0,1
0,0.68,0.68,0.68,0.34,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0.061,0,1
0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.199,0,1
0,0.1,0,0.31,0,0,0.21,0,0,0,0,0.1,0,0,0,0,0,0,0.609,0.253,1
0,1.07,0.53,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.08,0,0.08,0.56,0,0,0.08,0.08,0.72,0,0,0,0,0,0,0,0,0,0.202,0.326,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1
0,0.64,0,0.32,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.156,0,1
0,0,0,0.44,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.48,0.48,0.97,0,0,0.48,0,0.48,0.48,0,0,0,0,0,0,0,0,0,0.294,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42,0.08,1.63,0.51,0.17,0.08,0,0,0.34,0,0,0,0,0,0,0,0,0,0.223,0.079,1
0.4,0.4,2.4,0,0.4,0.8,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0.116,0,1
0.26,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.63,1.26,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.14,0,0.14,0,0,0.42,0,0,0,0,0,0,0,0,0,0.118,0.023,1
0,0,0,0,0,1.96,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0.787,0,1
0.57,0.57,0.57,0.57,0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0.289,0.144,1
0.28,0.16,0.32,0.98,0.04,0,0.41,0,0.53,0.04,0,0,0,0,0,0,0.08,0,0.493,0.028,1
0.43,0.03,1.01,0.79,0.03,0.25,0,0,0.57,0,0,0,0,0,0,0,0,0,2.33,0.113,1
0.57,2.28,0.57,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.081,1
0.49,0,0.39,1.57,0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,1.308,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.38,0,1.54,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1
0,0.14,0.43,0.14,0.14,0.29,2.05,0,0.29,0,0,0,0,0,0,0,0,0,0.024,0,1
0,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.169,0,1
0.13,0,0.13,0.39,0,0.13,0,0,0.26,0,0,0,0,0,0,0,0,0,0.068,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,1
0.05,0,0.05,0.28,0,0.17,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.079,0.009,1
0.38,0,1.15,0.38,1.15,0.19,2.12,1.15,0.77,0,0,0,0,0,0,0,0,0,0.191,0.054,1
0,0.4,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1
0,1.04,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.062,1
0,0,0,0.46,0,0.46,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.038,1
0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
