@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0.59,0.59,0,0,0.59,0,0,0,1.18,0,0,0,0,0,0.052,0.105,0,1
0,0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.824,0,0,1
0,0.31,0.1,0.62,0.41,3.43,0,0.1,0,0,0,0,0,0,0,0.611,0.264,0.049,1
19.16,0.18,0.18,0,0,0.56,9.48,0,0,0,0,0,0,0,0,0,0,0.294,1
0,0.42,0.42,0.42,0,0.84,8.82,0,0,0,0,0,0,0,0,0.187,0,1.002,1
0,0.42,0,0,0,4.2,0,0.42,0,0,0,0,0,0,0,0.644,0.161,0,1
0,1.03,0.68,0.68,0,5.86,0,0.34,0,0,0,0,0,0,0,0.503,0.062,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,0,1
0,1.57,0.06,0.54,0.3,4.48,0,0.84,0,0,0,0,0,0.06,0,0.01,0.167,0,1
0,0.79,0.49,0.69,0.29,1.38,0,0.59,0,0,0,0,0,0.19,0.09,0.417,0.154,0.015,1
0,0.15,0,0,0,2.56,4.07,0.15,0,0,0,0,0,0,0,0.255,0.076,0.46,1
0,0,0,1.12,0,4.49,0,1.12,0,0,0,0,0,0,0,0.814,0,0,1
0,0,0,1.38,0,2.77,0,1.38,0,0,0,0.46,0,0,0,0.081,0.816,0,1
0,0.47,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.16,0,0.56,0,0.88,4.57,0.4,0,0,0,0,0,0,0,0.233,0.202,0.326,1
0,0.35,0.35,1.06,0,5.3,0,0,0,0,0,0,0,0,0,0.411,0,0,1
0,0.09,0.19,0.69,0.09,1.38,0,0.39,0,0.09,0,0,0,0,0,0.586,0.189,0.017,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.565,0,0,1
1.35,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,3.588,0,0,1
0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0.8,0.266,0,1
0,2.15,0,0.85,0.25,5,0,0.05,0,0,0,0,0,0,0,0.149,0.131,0.008,1
0,2.06,1.65,0,0,2.47,0,0,0,0,0,0,0,0,0,0.199,0,0,1
0,3.22,0,0,0,3.22,0,0,0,0,0.8,0,0,0,0,0.511,0,0,1
0,0,1.15,0.76,0.76,4.61,0,1.92,0,0,0,0,0,0,0,0.486,0.347,0,1
0,0.94,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.443,0,0,1
0,0.04,0.04,0.88,0.52,2.93,0,1,0,0,0,0,0,0,0,0.318,0.754,0.152,1
0,1.15,0.23,0.69,0.23,2.76,0,0,0,1.15,0,0,0,0,0,0.841,0.036,0,1
0,0.43,0.08,0.6,0.17,1.2,0,0.34,0,0,0,0,0,0,0,0.092,0.014,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,1
0,0.51,0.51,0,0,3.1,0,0,0,0,0,0,0,0,0,0.18,0,0,1
0,0.64,0.64,0.64,0.64,3.89,0,0,0,0,0,0.64,0,0,0,0.921,0.345,0,1
0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,1
0,1.47,0,0.98,0,2.45,0,0.49,0,0,0,0,0,0,0,0.677,0.254,0,1
0,1.71,0.42,0.85,0.21,3.21,5.78,0.21,0,0,0,0,0,0,0,0.263,0.075,0.639,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417,0.208,0,1
0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.267,0.089,1
0,0.61,0,0.3,1.53,2.76,0,0.3,0,0,0.3,0,0,0,0,0.207,0.207,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,1
0,0.69,0,0,1.61,1.84,0,1.61,0,0,0,0.92,0,0,0,0.188,0.112,0,1
0,0,0,1.37,0.87,3.47,0,0.34,0,0,0,0,0,0,0,0.638,0.165,0.182,1
0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.902,0.106,0,1
0,0.14,0.21,0.79,0.65,3.47,0,0.43,0,0,0.07,0,0,0,0,0.372,0.18,0.048,1
0,0,0.36,0,0,3.3,0,0,0,0,0,0,0,0,0,0.053,0.053,0,1
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0.238,0,0,1
0,0,0.63,0.63,0,1.89,0,0,0,0,0,0,0,0,0,0.398,0,0,1
0,2.27,0.56,0.56,0.56,3.97,0,0,0,0,0,0,0,0,0,1.135,0.349,0,1
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,1.405,0,0,1
0,0.84,0.84,0,0.84,2.54,0,0,0,0,0,0,0,0,0,0.776,0.129,0,1
0,0.25,0,1.55,0,4.9,0,0.77,0,0,0,0,0,0,0,0.359,0.403,0.134,1
0,1.61,1.07,0.8,0,3.5,0,0,0,0,0,0,0,0,0,0.324,0,0,1
0,2.89,0,0.72,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0.48,0.48,0,1
0,0.32,0,0.32,0,1.94,0,0,0,0,0,0,0,0,0,0.263,0.105,0,1
0,0.3,0.15,0,0,0.61,0,0,0,0,0.3,0,0,0,0,0.732,0.753,0.02,1
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.208,0.416,0,1
0,0.94,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.428,0,0,1
0,0.92,0.3,0,0,0.3,0,0.61,0,0,0,0,0,0,0,0.092,0.322,0,1
0,0.09,0.04,0.52,0.04,0.24,0,0.38,0,0.19,0,0.04,0,0,0,0.007,0.099,0,1
0,0.25,0.03,0.72,0.65,3.05,0,0.29,0,0,0,0.03,0,0,0,0.334,0.139,0,1
0,0,0,0.84,0.56,2.54,0,0.28,0,0,0,0,0,0,0,1.147,0.045,0,1
0,0.63,0.31,0.31,0.31,3.18,0,0,0,0,0,0,0,0,0,0.137,0,0,1
0,0.45,0.45,0.45,0,0.9,9.04,0,0,0,0,0,0,0,0,0.072,0,1.083,1
0,1.17,0,1.17,0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.25,0,0.63,0.19,3.49,0,0.31,0,0,0,0,0,0,0,0.435,0.592,0.022,1
0,0.49,0.16,0.33,0.66,2.47,0,0,0,0,0,0,0,0,0,0.076,0.101,0.05,1
0,0,0.73,0.36,0,2.19,0,1.83,0,0,0,0,0,0,0,0.498,0.332,0,1
0,1.24,0,0,0,0.62,0.62,0.62,0,0,0,0,0,0,0,0.321,0.107,0.107,1
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0.416,0,0,1
0,0,0,0.35,0,2.1,0,0.35,0,0,0,0,0,0,0,0.348,0,0,1
5.03,0,0,0,0,0.77,7.36,0,0,0,0,0,0,0,0,0.215,0,0.539,1
0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926,0,0,1
0,1.09,0.54,0.18,0,1.82,0,0,0,0,0,0,0.18,0,0,0.249,0.305,0,1
0,0,0,0.59,0,2.36,0,0,0,0,0,0,0,0,0,0.153,0.128,0.102,1
0,0,0,1,0.25,3,0,1.25,0,0,0,0,0,0,0,0.407,0.997,0,1
0,0,0,0,0,1.85,0.46,0.46,0,0,0,0,0,0,0,0.142,0.5,0.285,1
0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.198,0.596,0,1
0,0.3,0,0.3,0.3,2.12,0,0,0,0,0,0,0,0,0,0,0.211,0.052,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,1
0,0.14,0,0.14,0.29,2.19,0,0,0,0,0,0,0,0,0,0.764,0,0,1
0,0,0,0,0,2.53,1.26,0,0,0,0,0,0,0,0,0.649,0,0.432,1
0,0,0,2.06,0,2.44,0,0,0,0,0,0,0,0,0,0.268,0.107,0,1
0,0.55,0.27,0.97,0.27,3.88,0,0.13,0,0,0,0.13,0,0,0,1.316,0.177,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.48,0,0.96,0,2.88,0,1.44,0,0,0,0.48,0,0,0,0.084,0.336,0,1
0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.559,0.279,0,1
0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0.353,0,1
0,0,0.56,0.56,0.28,1.97,0,0,0,0,0,0,0,0,0,0.153,0,0.153,1
0,0,1.25,0.62,0,5,0,0,0,0,0,0,0,0,0,0.225,0,0,1
0,2.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.39,0,1.57,0.19,3.74,0,0,0,0,0,0,0,0,0,5.828,1.308,0,1
0,0.1,0,0.3,0.2,1.55,0,0.15,0,0,0,0,0,0,0,0.054,0.118,0,1
0,0,0.52,0,0,2.63,0,1.05,0,0,0,0,0,0,0,0.291,0,0,1
0,0,0,0.27,0,1.08,0,0.27,0,0,0,0,0,0,0,0.458,0.504,0,1
0,0.26,0.26,1.31,0,1.58,0,0,0,0.52,0.26,0.26,0,0,0,0.077,0,0,1
0,0.99,0.33,0.33,0.33,1.98,0,0,0,0,0,0,0,0,0,0,0.161,0.053,1
0,0.25,0,0.25,0.25,0.05,0,0.37,0,0.05,0.3,0.02,0,0.02,0,0,0.022,0,1
0,0.66,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0.355,0.118,0,1
0,0.12,0,0.99,0,0.12,0,0,0.24,0.62,0,0,0.37,0,0.37,0,0,0,1
0,1.01,0,1.69,0.5,5.77,0,0,0,0,0,0,0,0,0,0.123,0.278,0.03,1
0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0.17,0.17,0,1
0,0,5.4,0,0,1.8,0,0,0,0,0,0,0,0,0,0.841,0.21,0,1
0,0.29,0,1.58,0.19,3.76,0,0,0,0,0,0,0,0,0,5.831,1.309,0,1
0,0,0,1.81,0,2.72,0,0,0,0,0,0,0,0,0,0.19,0.142,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.44,0,0,0,1.76,0,2.2,0,0,0,0,0,0,0,0.444,0.37,0,1
0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0.268,0,0,1
0,0.23,0,0.93,0,0.35,0,0,0.35,0.58,0,0,0.35,0,0.46,0.016,0,0,1
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,2.413,0,0,1
0,2.91,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.124,0,1
0,0.35,0.17,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0.167,0.027,0.055,1
0,0,0,1.36,0,4.76,0,0,0,0,0,0,0,0,0,1.255,0,0,1
0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,1
0.49,0,0.49,0.98,0,1.47,0,0,0,0,0,0,0,0,0,0.862,0,0,1
0,1.45,0.72,0,0,1.45,0,0,0,0.72,0,0,0,0,0,0.134,0,0,1
0,1.81,0,0.36,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.31,0,0.62,0,2.51,0,0,0,0,0,0,0,0,0,0.777,0,0,1
0,0.72,0.72,0,0.72,1.45,0,0,0,0,0,0,0,0,0,0.729,0.121,0,1
0,0.47,1.41,0.47,0,1.41,0,0,0,0,0,0,0,0,0,0.144,0.288,0,1
0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,1.907,0,0,1
0,0.41,0.82,0.82,0,2.46,0,0.41,0,0,0,0,0,0,0,0.513,0.114,0,1
0,0,1.69,0.84,0,0.84,0,0,0,0,0,0,0,0,0,1.113,0.278,0.092,1
0,0.4,0.1,0.5,0,1.72,0,0.4,0,0,0,0,0,0,0,0.336,0.16,0,1
0,0.19,0,1.52,0.31,2.98,0,0.44,0,0,0,0.12,0,0.06,0,0.429,0.236,0.064,1
0,0.94,0.94,0.47,0,4.24,0,1.41,0,0,0,0,0,0,0,1.254,0.221,0,1
0,1.35,0.16,0.84,0,2.88,0,0,0,0,0,0,0,0,0,0.028,0.084,0,1
0,1.11,0.18,0,0.92,3.15,0,0,0,0,0,0,0,0,0,0.455,0,0,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.532,0,0,1
0,0,2.35,1.17,0,2.35,0,2.35,0,0,0,0,0,0,0,0.168,0.336,0,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.572,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,0,1
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.88,0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0.935,0,0,1
0,3.22,0,0,0,2.15,0,1.07,0,0,0,0,0,0,0,2.395,0.598,0.998,1
0,0.26,0.26,0,0,0,17.1,0,0,0,0,0,0,0,0,0.378,0,1.051,1
0,0.59,0.29,0.89,0,4.16,0,0,0,0,0,0,0,0,0,0.045,0.045,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.189,0,1
0,1.46,0.48,0.97,0,2.43,0,0.48,0,0,0,0,0,0,0,0.488,0.244,0,1
0,0,0,1.09,0.16,2.52,0,0,0,0,0,0.08,0,0,0,0.523,0.378,0,1
0,0,0,0.75,0.75,0.94,0,0.18,0,0,0,0,0,0,0,0.07,0.07,0,1
0,1.37,0.82,0.82,0,2.75,0,0.82,0,0,0,0,0,0,0,0.235,0.188,0,1
0,0,0,0,1.33,2.66,0,0,0,0,0,0,0,0,0,1.799,0.514,0,1
0,1.11,0.27,0.83,0,1.38,0,0.55,0,0,0,0,0,0,0,0.638,0,0,1
0,0,0,2.07,0,2.45,0,0,0,0,0,0,0,0,0,0.295,0.107,0,1
0,1.38,0.08,1.3,0,3.5,0,0.08,0,0,0,0,0,0,0,0.39,0.097,0.012,1
0,0.73,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0.211,0,0,1
0,0.89,0.17,0,0,1.24,6.41,1.06,0,0,0,0,0,0,0,0.278,0.216,0.836,1
0,1.57,0,0,0,1.57,0,0.78,0,0,0,0,0,0,0,0.682,0.341,0,1
0,0.49,0.98,0.98,0,2.45,0,0,0,0,0,0,0,0,0,0.645,0.064,0.064,1
0,0,0,0.68,0,3.4,0,0.68,0,0,0,0,0,0,0,0.232,0.232,0,1
0,0,0.74,0.74,0,4.47,0,0.74,0,0,0,0,0,0,0,0.355,0.118,0.236,1
0,1.41,0.47,0.94,0,1.88,0,0,0,0,0,0,0,0,0,0.218,0,0,1
0,0.73,0.73,0.64,0.27,1.38,0,0.55,0,0,0,0,0,0.18,0.09,0.43,0.134,0.013,1
0,0.2,0.2,0.8,0,2.2,0,0.1,0,0,0,0,0,0.2,0,0.307,0.175,0.014,1
0,0,0,0.49,0,2.48,2.98,0,0,0,0,0,0,0,0,0.356,0,0.446,1
0,0,0.23,0.94,0.11,3.76,0,0,0,0,0,0,0,0,0,0.287,0.107,0.035,1
0,0.1,0,0.43,0,0.43,0,0,0,0.13,0.06,0,0.06,0,0,0.034,0.019,0.019,1
0,0,0,1.14,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.39,0.39,0.78,0.26,2.61,0,0.13,0,0,0.13,0,0,0,0,0.779,0.021,0.021,1
0,0.51,0.17,0.34,0.69,2.59,0,0,0,0,0,0,0,0,0,0.079,0.106,0.053,1
4.31,0.08,0.08,0.24,0.32,1.87,0,0.16,0,0,0.08,0,0,0,0,0.55,0.082,0.151,1
0,0.41,0.49,1.24,0.16,2.32,0,0.91,0,0,0,0.08,0,0,0,0.25,0.224,0.026,1
0,1.56,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0.767,0.255,0,1
0,1.2,1.2,1.2,0,2.4,0,0,0,0,0,0,0,0,0,0.331,0,0,1
0,0,0,0.58,0,2.35,0,0,0,0,0,0,0,0,0,0.204,0.127,0.102,1
0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,3.26,0,1
0,3.09,1.03,1.03,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.55,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.683,0,0,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.531,0,0,1
0,0.8,0.5,0.7,0.3,1.31,0,0.6,0,0,0,0,0,0.2,0.1,0.488,0.157,0.015,1
0,0.52,0,0.34,0,1.39,0,0,0,0,0,0,0,0,0,0.342,0.716,0,1
0,0.42,0,0.42,0,2.1,0,0,0,0,0,0,0,0,0,0.669,0,0,1
0,0,4.08,0,0,2.04,0,0,0,0,0,0,0,0,0,0.257,0,0,1
0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,2.695,0,0,1
0,0.22,0.11,0.33,0.33,0,0,0.55,0,0,0,0,0,0,0,0.035,0.124,0,1
0,0.43,0.08,0.6,0.17,1.2,0,0.34,0,0,0,0,0,0,0,0.088,0.013,0,1
0,0.42,0.08,0.6,0.17,1.2,0,0.34,0,0,0,0,0,0,0,0.095,0.013,0,1
0,0,0.49,1.98,0,3.46,0,0,0,0.49,0,0,0,0,0,0.845,0.195,0,1
0,1.21,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0.193,0,0,1
0,0,0,0.41,0,3.73,0,0,0,0,0,0,0,0,0,0.48,0.549,0,1
0,0,0,0.68,0,3.4,0,0.68,0,0,0,0,0,0,0,0.238,0.238,0,1
0,0,0.53,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07,1.39,0.58,2.35,0.07,0.58,0,0,0,0,0,0.07,0,0.319,0.266,0.279,1
0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0.145,0.291,0,1
0,0,0,0,0,3.17,0,3.17,0,0,0,0,0,0,0,0.298,0.597,0,1
0,0.6,0.4,0.6,0,2.22,0,0,0,0,0,0,0,0,0,0.977,0.397,0.033,1
0,1.44,0,2.52,0.6,4.44,0,0.72,0,0,0,0,0,0,0,0.101,0.222,0,1
0,0,0.31,1.26,0,1.9,0,0.31,0,0.31,0,0,0,0,0,0.13,0.173,0.26,1
0,0,0.45,0,0,0.91,0,0.45,0,0,0,0,0,0,0,0.063,0.127,0,1
0,0.65,0.32,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0,0.158,0,1
0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,2.412,0,0.268,1
0,1.14,2.28,0.57,0,3.42,0,0,0,0,0,0,0,0,0,0.487,0,0.081,1
0,1.08,2.16,0.54,0,3.24,0,0,0,0,0,0,0,0,0,0.488,0,0.081,1
0,0.87,0.09,0.68,0.19,3.51,0,0.09,0,0,0,0,0,0,0,0.045,0.015,0,1
0,0,1.04,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.14,0,0.56,0.28,4.34,0,0.14,0,0,0,0,0,0,0,0.381,0.05,0,1
0,0.68,0.22,0.9,0,3.86,0,0,0,0,0,0,0,0,0,1.103,0.133,0.033,1
0,0,0,0.27,0,1.09,10.38,0,0,0,0,0,0,0,0,0.142,0.047,0.381,1
0,0,0.41,0,0.41,2.05,0,0,0,0,0.41,0,0,0,0,0.067,0,0,1
0,0.08,0.08,0.57,0.9,2.89,0,0.16,0,0,0,0,0,0,0,0.271,0.191,0.095,1
0,0,0.17,0.52,0,0.87,1.92,0.35,0,0,0,0,0,0,0,0.117,0.058,0.235,1
0,0,1.06,1.06,1.06,2.12,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4.25,0.7,0,0,4.96,0,0,0,0,0,0,0,0,0,0.38,0,0,1
0,0.57,0.57,0.57,0,4.32,0,0,0,0,0,0,0,0,0,0.19,0,3.423,1
0,1.02,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.898,0.105,0,1
0,0.68,0,0.68,0,3.4,0,0,0,0,0,0,0.45,0,0,0.199,0,0,1
0,0.26,0.08,0.71,0.17,1.86,0,0.08,0,0,0,0,0,0,0.08,0.353,0.254,0.113,1
0,0.44,0.06,0.95,0.06,3.82,0,0,0,0,0,0,0.06,0,0,0.133,0.041,0.143,1
0,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,1.179,0.117,0,1
0,0,0,1.37,0.87,3.47,0,0.34,0,0,0,0,0,0,0,0.639,0.165,0.182,1
0,0,1.47,1.47,0,5.88,0,0,0,0,0,0,0,0,0,0.5,0,0,1
0,0.64,0.32,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0.168,0,1
0,0.65,0.65,0,0,5.88,0,0,0,0,0,0,0,0,0,1.765,0,0,1
0,0,0,0,0,1.21,0,0.6,0,0,0,0,0,0,0,0.31,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0.396,1
0,0.12,0,0.38,0.12,2.81,0,0,0,0.12,0,0,0,0,0,0.37,0.061,0,1
0,1.04,0.69,0.69,0,5.9,0,0.34,0,0,0,0,0,0,0,0.379,0.063,0,1
0,0,1.96,1.96,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.55,0.27,0.97,0.27,3.91,0,0.13,0,0,0,0.13,0,0,0,1.294,0.182,0,1
0,1.6,0,0,0,1.6,0,0.8,0,0,0,0,0,0,0,1.62,0.347,0,1
0,0.55,0,1.39,0.83,2.5,0,0.55,0,0,0,0,0,0,0,0.273,0.364,0.045,1
0,0,0,0,0,1.88,0,0,0,0,1.88,0,0,0,0,0,0,0,1
0,1.17,0,0.39,0,2.73,0,0.39,0,0,0,0,0,0,0,0.869,0.186,0,1
0,0.32,0,0.64,0,2.59,0,0,0,0,0,0,0,0,0,0.531,0,0,1
0,0.54,0,0,0,1.64,0,0,0,0,0,0,0,0,0,1.443,0,0,1
0,0.34,0,0.28,0.11,1.04,0,0,0,0,0,0,0.11,0,0,0.099,0.079,0.009,1
0,0.31,0,0.62,0,3.14,0,0.94,0,0,0,0,0,0,0,0.485,0.388,0.097,1
0,0,0,0,0,2.04,0,0,0.68,0,1.36,0,0,0,0,0,0,0,1
0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0.561,0,0,1
0,0.95,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.27,0.13,0.4,0.4,0,0,0.27,0,0,0,0,0,0,0,0.021,0,0,1
0,0,0.28,0.86,0.86,2.89,0.86,0,0,0,0,0,0,0,0,0.554,0.221,0.166,1
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0.45,1
0,0,1.11,0,0,2.22,0,0,0,0,0,0,0,0,0,0.202,0,0,1
0,0.35,0,0.71,0,1.77,0,0,0,0,0,0,0,0,0,0.7,0,0,1
0,0,0,0.72,0,0,0,0,0.48,0.24,0,0,0,0,0,0,0,0,1
0,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.033,0,0,1
0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0.129,0.194,0,1
0,1.03,0,1.03,0,2.59,0,0,0,0,0,0,0,0,0,0.373,0.149,0,1
0,0.3,0,0.3,0.3,2.12,0,0,0,0,0,0,0,0,0,0,0.211,0.052,1
0,1.24,0,0,0,2.48,0,0.31,0,0,0.31,0,0,0,0,0.043,0,0,1
0,0.25,0,0.25,0,1.79,0,2.05,0,0,0.25,0,0,0,0,0.26,0.173,0,1
0,0.64,0.32,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0,0.159,0.053,1
0,1.03,1.03,1.03,0,2.07,0,0,0,0,0,0,0,0,0,0.6,0.429,0,1
0,0.47,0.47,0.95,0.47,1.9,0,4.76,0,0,0.47,0,0,0,0,0.621,0.799,0.088,1
0,0.26,0,1.06,0,1.33,0,0,0,0,0,0,0,0,0,0.471,0,0,1
0,0.48,0,0.96,0,2.41,0,3.38,0,0,0,0.48,0,0,0,0.084,0.761,0,1
0,0.87,0,2.18,0,0.87,0,0,0,0.43,0,0,0,0,0,0.942,0,0,1
0,0.37,0,2.65,0,2.27,0,0.37,0,0,0.37,0,0,0,0,1.246,0.196,0.065,1
0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.511,0,0,1
0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0,1.096,0.109,0,1
0.1,1.05,0,0.84,0,1.69,0,0.52,0,0.31,0,0.1,0,0,0,0.384,0.182,0.201,1
0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,1.181,0.787,0,1
0,0.51,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0.542,0,0,1
0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0.354,0,1
0,0,0.17,0.52,0,0.88,1.93,0.35,0,0,0,0,0,0,0,0.085,0.057,0.229,1
0,0,0,0.59,0.59,1.77,0,0,0,0,0,0,0,0,0,0.293,0,0,1
0,0,0.46,0,0,1.87,0.93,0.46,0,0,0,0,0,0,0,0,0,0,1
0,0,0.94,1.88,0,4.71,0,0,0,0,0,0,0,0,0,0.163,1.305,0,1
0,0.47,1.41,0.47,0,1.41,0,0,0,0,0,0,0,0,0,0.145,0.145,0,1
0,0.2,0.2,1.2,0,2.21,0,0.2,0,0,0,0,0,0,0,1.453,0.129,0,1
0,0,0,0.97,0,2.58,0,0.64,0,0,0,0,0,0,0,0.116,0.116,0,1
0,0,0,0,0,4.93,0,0,0,0,0,0,0,0,0,0.234,0,0,1
0,0.24,0,0.49,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,1
0,2.43,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0.121,0,0,1
40.13,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0.185,0.061,0,1
0,0,0,0.51,0,2.04,0,0,0,0,0,0.25,0,0,0,0.29,0,0.124,1
0,0.95,0,0,0,1.42,0,0.95,0,0,0,0,0,0,0,0.461,0.263,0,1
0,1.52,0.05,0.52,0.29,4.21,0,0.81,0,0,0,0,0,0.05,0,0.01,0.167,0,1
0,1.6,0,0,0,1.6,0,0.8,0,0,0,0,0,0,0,1.566,0.361,0,1
0,0,1,1,0,3.01,1.5,0,0,0,0,0,0,0,0,0.176,0,0,1
0,0.29,0,0.89,0,0,0,0.14,0,0.29,0,0,0,0,0,0,0.022,0,1
0,0.65,0.32,1.3,0,2.61,0,0,0,0,0,0,0,0,0,0.103,0,0.103,1
0,1.1,0,1.1,0.1,2.61,0,0,0.1,0,0,0.1,0,0,0,0.53,0.406,0.123,1
0,0.23,0,1.43,0,5.26,0,0.71,0,0,0,0,0,0,0,0.402,0.402,0.089,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0.196,0,1
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0.23,0.23,0,1
0,1.05,0.7,0.7,0,5.96,0,0.35,0,0,0,0,0,0,0,0.367,0.061,0,1
0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,1.235,0,0,1
0,0,0.34,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,1
