@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.38,1.14,0.38,0.76,0,0.38,0,0,0,0,0,0,0,1.14,0.299,0.179,78,1
0.19,0,0.38,0,0,0,0,0,0.19,0,0.38,0,0,0,0,0.07,1.121,2042,1
0,0,0,0,0.15,0,0,0.07,0,0,0,0.15,0,0,0,0.047,0.023,10,1
0,0,0,0.85,0,0.85,0,0,0,0,0,0.42,0,0,0,0.082,0.082,42,1
0,0,1.02,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.105,1333,1
0,0,0,0.79,1.58,1.58,0,0,0,0,0,0,0,0,0.79,0.268,0,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,7,1
0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0.072,0,3,1
42.81,0.28,0,0.14,0,0,0,0.42,0,0,0,0,0,0,0,0.078,0,137,1
0,0,0.77,0.38,0.77,0,0.38,0,0,0,0,0,0,0,1.15,0.061,0.184,78,1
0,1.96,0,0,0.98,1.96,0,0,0,0,0,0,0,0,0,0.489,0,12,1
0,0,0.66,0.23,0.42,0,0.46,0.46,0,0,0,0,0,0,0.03,0.088,0.479,116,1
0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,135,1
0,0.98,1.79,0.49,0.65,0,0,0,0,0,0,0,0,0,0,0.247,0.674,113,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,3.77,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,0.46,0.46,1.38,0,0,0,0,0,0,0,0,0.494,0.823,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,1,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,1.25,0.188,0.188,21,1
0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.611,278,1
0,0.25,0.08,0.25,0.08,0.93,0.85,0.08,0,0,0,0,0,0,0.08,0.063,0.114,669,1
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0.61,0,0,1.23,1.85,0,0,0,0,0,0,0,0,0,0.176,0,13,1
0,0.17,0.17,0,0.17,0.7,0.35,0,0,0,0,0,0,0,0,0.143,0.057,39,1
0,0.33,0,0.33,0.33,0,0,0.33,0,0,0,0,0,0,0.33,0.108,0.162,50,1
0,0,0,1.25,0.62,0,0.94,0,0,0,0,0,0,0,0.31,0.145,0.388,61,1
0,0,0.56,0,3.4,0,0,0.28,0,0,0,0,0,0,0,0.092,0.046,97,1
0,0.65,0.32,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0.173,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0.135,0,19,1
0,0,1.32,0.6,0.24,0,0.72,0.96,0,0,0,0,0,0,0.12,0.04,0.202,54,1
0,0.16,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.105,32,1
0,2.46,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.07,0.59,0,0.07,0,0,0.22,0,0,0,0,0,0,0,0.095,0.071,74,1
0,0.03,0.4,0.54,0.36,0.36,0.29,0.76,0,0,0,0,0,0,0.07,0.042,0.141,181,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0.27,1.08,0,0.27,0.27,0.54,0,0,0,0,0,0,0,0.229,0.504,64,1
0,1.66,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,12,1
0,2.23,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0.55,0.159,0,147,1
0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.63,0,1.26,0,0.63,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.38,0,0.38,0,0.38,0,0,0,0,0,0,0,0.122,0.061,20,1
0,0.44,0,0.44,0.89,0,0.44,0.44,0,0,0,0,0,0,1.34,0.068,0.896,78,1
0,0,0.43,0,1.74,0,0,0.43,0,0,0,0,0,0,0,0,0,107,1
0,0.09,0.27,0,0,0.09,0,0.36,0,0,0,0,0,0,0.09,0.056,0.085,103,1
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,15,1
0,0.06,0.12,0,0.72,0.06,0.85,0.06,0,0,0,0,0,0,0.06,0.052,0.167,12,1
0,0.1,0,0,0.1,0,0.73,0,0,0,0,0,0,0,0,0.048,0.064,29,1
0,0,0,0.35,0,1.43,0,0,0,0,0,0,0,0,0,0.057,0,61,1
0,0.5,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0.089,0,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0,6,1
0,0.95,0,0.47,0.47,0,1.42,0,0,0,0,0,0,0,0.47,0.076,0.23,91,1
0,0.49,0.66,0.82,0.16,1.57,0.91,0.16,0,0,0,0,0,0,0.08,0.132,0.224,581,1
0,0,7.55,0,0.58,0,0,0,0,0,0,0,0,0,0,0.192,0,10,1
0,0.09,0,0,0.19,0,0.09,0,0,0,0,0.09,0,0,0.09,0.047,0.047,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,36,1
0,0,0,0.9,0,1.81,0,0,0,0,0,0,0,0,0.9,0,0.17,41,1
0,0.4,0.8,0.1,0,1.11,0,0.3,0,0,0,0,0.1,0,0,0,0.39,56,1
0,2.18,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0.54,0.157,0,147,1
0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.327,0.218,28,1
0,2.2,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0.55,0.165,0,148,1
0,0.09,0.29,0.87,0.19,0,0.39,0.19,0,0,0,0,0,0,0,0.136,0.151,494,1
0,0,0,0,0,0.2,0.6,0.4,0,0,0,0.2,0,0,0,0.152,0.121,10,1
0,0,0,0,1.17,0.78,0,1.56,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0.27,0,0.27,0,0,0,0,0,0.27,0,0,0,0.051,61,1
0,0,1.15,0.19,0.19,2.11,1.34,0.77,0,0,0,0,0,0,0,0.027,0.191,525,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0.611,0,22,1
0,0,0,0,0.52,0.52,1.58,0,0,0,0,0,0.52,0,0,0.19,0.475,60,1
0,2.25,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0.56,0.083,0,148,1
0,0,0,0.41,0,0.82,0,0.41,0,0,0,0,0,0,0.41,0.068,0.549,19,1
0,0.23,0.46,0,0.69,0.69,0,0.23,0,0,0,0,0,0,0,0.036,0.036,52,1
1.35,0,0,1.35,0,0,0,0,0,0,0,0,0,0,2.7,0,0,17,1
0,0,0,0.38,0,0.25,0,0.38,0,0,0,0,0,0,0,0.022,0.088,21,1
0,0.5,0.1,0.1,0,1.11,0.6,0.1,0,0,0,0,0,0,0.1,0.11,0.158,669,1
0,0.33,0.5,0,1.68,0.33,0,0.33,0,0,0,0,0,0,0,0.19,0.054,101,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0.68,0.68,0.68,0,0,0.34,0.34,0,0,0,0,0,0,0.34,0,0.061,12,1
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0,0.42,0,1.7,0,0,0.42,0,0,0,0,0,0,0,0,0,107,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0.05,0.05,0,0.69,0.05,0.75,0.05,0,0,0,0,0,0,0,0.051,0.163,12,1
0,0,1.19,1.19,0,0,0,0,1.19,0,0,0,0,0,1.19,0,0,41,1
0,0.15,0.15,1.11,0,1.27,0,0,0.95,0,0,0.31,0,0,0,0.088,0.707,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,28,1
0,0.07,0.23,0.47,0.31,0.31,0.55,0.31,0,0,0,0,0,0,0,0.012,0.077,77,1
0,0,1.21,0.4,0,0,1.62,0.4,0,0,0,0,0,0,0.4,0,0.272,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,22,1
0,0,0.23,0.23,0,0.47,0,0.23,0,0,0,0.23,0,0,0,0,1.357,72,1
0,0.18,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.029,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0.094,20,1
0,0.08,1.63,0.08,0,0,0.34,0.34,0,0,0,0,0,0,0.17,0.063,0.223,62,1
0,0.27,0.27,1.35,0,0,0,0.54,0,0,0,0,0,0,0,0,0.141,252,1
0,0,1.67,0.27,0,1.94,0.55,0.55,0,0,0,0,0,0,0,0,0.364,48,1
0,1.23,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.609,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,22,1
0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0.102,0.72,43,1
0,0,0.99,0.49,0,0,0,0.49,0,0,0,1.49,0,0,0,0.078,0.312,47,1
0,2.04,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,14,1
40.13,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0.185,0.061,124,1
0,0,0.35,0.17,0.49,0.03,0.56,0.77,0,0,0,0,0,0,0.07,0.054,1.05,154,1
0,0.9,1.81,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.49,0,0.49,0.99,0,0,0,0,0,0,0,0,0,0.49,0.082,0.165,78,1
0,0,0.75,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0.08,0.107,35,1
0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0.12,0.02,0.041,69,1
0,1.12,0,0.37,0,1.49,0,0.74,0,0,0,0,0,0,0,0,0.223,10,1
0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0.09,0,0.36,0.09,0,0,0,0,0,0,0,0.06,0.015,48,1
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,4,1
0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
13.63,0,0.33,0.5,0,0.16,0,1.17,0,0,0,0,0,0,0,0.204,0.229,151,1
0,0.03,0.67,0.22,0.44,0.07,0.59,0.63,0,0,0,0,0,0,0.07,0.075,0.532,763,1
0,0.14,0.42,0.14,0,0.7,0,0,0,0,0,0,0,0,0,0,0,132,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0.44,0.078,0,5,1
0,0.08,1.56,0.86,0.34,0,0.08,0.34,0,0,0,0,0,0,0.08,0.234,0.261,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.226,0,33,1
0,0.2,0,0.1,0.2,0.1,0.52,0.41,0,0,0,0,0,0,0,0.057,0,24,1
0,0.19,0,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0.03,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.163,0.326,21,1
0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0.68,0.68,0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0.111,68,1
0,2.16,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0.54,0.162,0,148,1
0,1.25,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0.045,0,29,1
0,0.32,0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0.64,0.112,0.168,10,1
0,0,0,1.36,0,0,0,0,0,0,0,1.36,0,0,0,0,0.222,63,1
0,0.55,0,0.55,2.79,0,0,0,0,0,0,0,0,0,0,0.258,0.345,140,1
0,0,1.95,0.48,0,0,0,0,0,0,0,0,0,0,0,0.26,0.173,636,1
0,2.29,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.32,0,1.3,0,0,0,0,0,0,0,0,0.32,0.053,0,121,1
0,0,0.27,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.182,30,1
0,0,0.88,0.88,0,0,0,0,0,0,0,0,0,0,0,0.257,0.128,23,1
0,1.09,0,0.54,3.29,0,0,0,0,0,0,0,0,0,0,0.241,0.321,140,1
0,0,0.66,0.23,0.42,0,0.46,0.46,0,0,0,0,0,0,0.03,0.09,0.486,116,1
0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0.611,0,22,1
0,0.08,0.16,1.61,0.76,0.33,0.42,0.08,0,0,0,0.08,0,0,0,0.047,0.157,292,1
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0.177,12,1
0,0.45,0,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0.135,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0.61,0,0,0,0,0.61,0,0,0,0,0,0,0.2,0.059,0.149,376,1
0,0,0.35,0.05,0.1,0.38,0,0,0.02,0,0,0,0,0,0,0.004,0.017,489,1
0,0,0,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0.056,0,182,1
0,1.05,0,3.15,0,1.05,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,28,1
0,0,0.75,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0.08,0.107,34,1
0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.07,0.37,0,0.14,0.44,0,0.07,0,0,0,0.14,0,0,0,0.073,0.167,44,1
0,0.42,0.21,0,1.92,0.42,0.21,0.21,0,0,0,0,0,0,0,0,0.075,494,1
0,0.47,0.47,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0,0.075,0.075,101,1
0,0.7,0.35,0.7,0,0.35,0.35,0.35,0,0,0,0,0,0,0.35,0,0.061,12,1
0,0,0.44,0.44,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0.144,28,1
0,0,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0.27,0.046,0.031,69,1
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.54,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.258,392,1
0,0.32,0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0.106,0.159,10,1
0,0,0.3,0.3,0,0.15,0,0,0,0,0,0.76,0,0,0,0.067,0.044,16,1
0,0,1.07,0,0.71,0.71,1.42,0,0,0,0,0,0,0,0.35,0.24,0.24,25,1
0,0.15,0,0,0.02,0.13,0.05,0,0,0,0,0.1,0,0,0,0.101,0.046,66,1
0,0,1.11,0.37,0.37,0.37,0,0,0,0,0,1.11,0,0,0.37,0.336,0.471,393,1
0,0,0.6,1.82,0,0,0,0,0,0,0,0,0,0,0,0.29,0,26,1
0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.082,0,104,1
0,0.76,1.02,0,0.25,1.79,0.76,0,0,0,0,0,0,0,0,0.083,0.499,19,1
0,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.32,0,0.98,0,0.65,0,0.65,0,0,0,0,0,0,0,0.051,0,137,1
0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.89,0,0.483,10,1
0,0.42,0.84,1.68,0,0,2.53,0,0,0,0,0,0,0,0,0.291,1.457,12,1
0,0,4.1,1.18,0.27,2.1,0.09,0.27,0,0,0,0,0,0,0,0.101,0.014,127,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.42,0,0.84,0,0.42,0,0,0,0,0,0,0.42,0.067,0.472,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.417,0.626,17,1
0,0,0,2.59,0,0,2.59,0,0,0,0,0,0,0,0,0.439,0,36,1
0,1.94,0,2.91,3.88,0,0,1.94,0,0,0,0,0,0,0.97,0.13,0.13,26,1
0,0,0.61,0,0.61,0,0,0.2,0,0,0,0,0,0,0,0.095,0.063,31,1
0,0.08,1.62,0.08,0,0,0.34,0.34,0,0,0,0,0,0,0.17,0.065,0.294,62,1
0,0.26,0.26,0.26,1.56,0.26,0,0,0,0,0,0,0,0,0,0.073,0.036,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.441,0.662,17,1
0,0,0,0.31,0,1.25,0,0,0,0,0,0,0,0,0.31,0.051,0,61,1
0,0.97,0,0,0.48,0.48,1.45,0,0,0,0,0,0,0,0.48,0,0.232,58,1
0,0.07,1.25,0.14,0,0,0.58,0.29,0,0,0,0,0,0,0,0,0.266,145,1
0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,11,1
0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0.19,0.66,0,0,0,0,0,0,0,0,0,0,0,0.059,0,31,1
0,0,0,1.29,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0.37,22,1
0,0,0.83,0,1.39,0.55,0,0,0,0,0,0,0,0,0,0.279,0.093,63,1
0,0,0,0.64,0,0,0.64,0,0,0,0,0.64,0,0,0,0.189,0,131,1
0,0.32,0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0.32,0.106,0.159,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.169,0.338,29,1
0,0,0,0.96,0.96,0,0.96,0,0,0,0,0,0,0,0.48,0.133,0.267,61,1
0,1.48,0.74,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0.33,0.5,0,1.68,0.33,0,0.33,0,0,0,0,0,0,0,0.224,0.056,63,1
0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,1.05,0.365,0.182,28,1
0,0.98,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.258,0.064,25,1
0,0,1.32,0.6,0.24,0,0.72,0.96,0,0,0,0,0,0,0.12,0.04,0.224,54,1
0,0,1.35,1.35,0,0,2.7,0,1.35,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.612,54,1
0,0,1.88,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0.197,0.197,842,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,10,1
0,0.05,0.79,0.21,0.38,0,1.09,0.35,0,0,0,0,0,0,0.02,0.064,0.626,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,0.171,15,1
7.18,0.31,1.25,0,0,0.62,0,0.31,0,0,0,0,0,0,0,0.183,0,51,1
0,0.6,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,71,1
0,0,0.12,0,0.12,2.04,0,0.12,0,0,0,0,0,0,0,0.185,0.061,84,1
0,1.08,0,0.54,0.54,0,1.62,0,0,0,0,0,0,0,0.54,0,0.252,68,1
0,1.25,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0.044,0,29,1
0,0,0.81,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0.121,0,43,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0.068,43,1
0,0.79,0,0,0.39,0,1.18,0.79,0,0,0,0,0,0,0,0.061,0.183,13,1
0,1.12,0,0.56,2.82,0,0,0,0,0,0,0,0,0,0,0.247,0.33,140,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,67,1
0,0,1.32,0.18,0,0,0.18,0,0,0,0,0,0,0,0,0.14,0.07,23,1
0,0,0.12,0,0.12,2.04,0,0.12,0,0,0,0,0,0,0,0.165,0.061,84,1
0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1
0,0.23,0.35,0.11,0,0,0,0,0,0,0,0,0,0,0.23,0.233,0.107,64,1
0,0.05,0.76,0.26,0.44,0,1.1,0.34,0,0,0,0,0,0,0.02,0.068,0.79,193,1
0,0,0,0.71,0,1.43,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.196,0.196,22,1
0,0.44,1.32,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0.301,0,19,1
0,0,0.19,0.66,0,0,0,0,0,0,0,0,0,0,0,0.059,0,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0,12,1
0,0,0.11,0.56,0,0,0,0.22,0,0,0,0,0,0,0,0.157,0.176,75,1
0,0,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0.071,0.023,1505,1
0,0.08,0.08,0.51,0.08,0.08,0.08,0.17,0,0,0,0,0,0,0,0.077,0.103,119,1
0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0.55,0.099,0,16,1
0,0,0.97,1.11,0.69,0.06,0.06,0.69,0,0,0,0,0,0,0.13,0.105,0.305,94,1
0,0,0.11,0.55,0,0,0,0.22,0,0,0,0,0,0,0,0.173,0.193,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.05,0.74,0.25,0.43,0.02,1.05,0.36,0,0,0,0,0,0,0.02,0.065,0.756,193,1
0,0,0.39,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0.037,1.33,54,1
0,0.48,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0.163,0,17,1
0,0,0,0,0.48,0.96,1.44,0,0,0,0,0,0,0,0,0.084,0.336,12,1
0,0,0.19,0,0,0,0.77,0,0,0,0.19,0.19,0,0,0,0.208,0.312,192,1
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.291,11,1
0,0,0,0.64,0,0,0.64,0,0,0,0,0.64,0,0,0,0.189,0,131,1
0,0,1.08,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0.25,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0.203,34,1
0,0.64,0,0.32,0.32,0.32,0,0.32,0,0,0,0,0,0,0.64,0.156,0.156,19,1
0,0.66,0,0.66,0.99,0,0.66,0,0,0,0,0,0.66,0,0,0.116,0.464,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,15,1
0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,1.08,0.194,0.389,16,1
0,0.94,1.88,0,0,0,0,0.94,0,0,0,0,0,0,0,0,1.305,20,1
0,0.03,1.01,0.25,0.39,0,0.39,0.57,0,0,0,0,0,0,0.1,0.077,2.33,266,1
0,0,0.31,0.31,0.62,0,0,0,0,0,0,0,0,0,0.93,0.048,0,22,1
0,0.13,0.77,0.27,0.43,0.03,0.37,0.6,0,0,0,0,0,0,0.06,0.071,0.5,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.3,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.322,49,1
0,0.45,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,14,1
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0.73,0,0.73,0,0,0.73,0,0,0,0,0,0,0,0,0,0.109,12,1
0.95,0,0,0.47,0.47,2.38,0,0.47,0,0,0,0,0,0,0,0.791,0.452,259,1
0,0,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0.27,0.048,0.032,69,1
0,0,0.43,0,1.74,0,0,0.43,0,0,0,0,0,0,0,0,0,107,1
0,0.17,0.17,0,0,0,0.17,0,3.37,0,0,0,0.17,0,0.35,0.216,0.03,85,1
0,0.47,0.47,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0.17,0.87,0,0,0,0.17,0,0,0,0,0,0,0,0.373,0.716,35,1
0,0.98,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.466,0,12,1
0,0.87,0,0,0.43,0.43,1.31,0,0,0,0,0,0,0,0.43,0.145,0.218,59,1
0,0,0.82,0,1.37,0.55,0,0,0,0,0,0,0,0,0,0.28,0.093,63,1
0,0.7,0,1.65,0.7,0.23,0,0.23,0,0,0,0,0,0,0.23,0.037,0.037,111,1
0,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0.38,0,0,12,1
0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.62,0.21,0.43,0.03,0.51,0.58,0,0,0,0,0,0,0.03,0.078,0.509,611,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.56,0.56,1.41,0.28,0,0,0,0,0,0,0,0,0,0.28,0.114,0,394,1
0,1.03,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.176,0,55,1
0,0,0.19,0.57,0,0.19,0,0,0,0,0,0,0,0,0,0.099,0.066,213,1
35.46,0.58,0,0.58,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0.239,123,1
0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0,0.4,0.4,0,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0.212,13,1
0,0.5,0.1,0.1,0,1.11,0.6,0.1,0,0,0,0,0,0,0.1,0.11,0.157,669,1
0,0.14,0.43,0.14,0,0.72,0,0,0,0,0,0,0,0,0,0,0.046,132,1
0,0,0.33,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0,0.49,0.29,0.09,0,1.08,0.59,0.19,0,0,0,0,0,0,0.09,0.092,0.154,669,1
0,0.03,0.8,0.24,0.45,0,0.38,0.63,0,0,0,0,0,0,0.07,0.075,0.528,260,1
0,2.56,1.28,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,304,1
0,0,0.31,2.5,0,0,0,0.62,0,0,0,0,0,0,0,0.055,0.111,6,1
0,0,1.45,0.72,0,0,0,0,0.36,0,0,0,0,0,0,0.056,0.113,47,1
0,2.28,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0.57,0.081,0,147,1
0,0.31,0.31,0.94,0,0,0,0.31,0,0,0,0,1.88,0,0,0.75,0.046,138,1
0,0,0.16,0.33,0,0.16,0,0.84,0,0,0,0,0,0,0,0.061,0.278,46,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0.212,25,1
