@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.43,0.87,0,0,0,0,0,6.14,0,0.87,0,0,0,0,0,0,0.075,0.075,0.151,33,1
0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.42,1.68,0,0,0,0.42,0.84,2.1,0,0,0,0,0,0,0,0,0,0.066,0,121,1
1.25,0.62,1.25,0,0.62,2.5,1.25,5,0,0,0,0,0,0,0,0,0,0.044,0,29,1
1.92,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0.73,0.73,0,0,2.2,0,1.47,0,0,0,0,0,0,0,0,0,0,0,29,1
0,0.68,0.68,0,0.34,0.68,0,5.86,0,0.34,0,0,0,0,0,0,0,0,0.061,12,1
0,0,0,0,0,1.36,0,1.36,0,0,0,1.36,1.36,0,0,0,0,0,0.222,63,1
0,0,0,0,0,0.44,0,4.46,0,0.44,0,0,0,0,0,0,0,0,0.144,28,1
0,0.28,0.28,0.28,0,0,0,2.89,0.86,0.28,0,0,0,0,0,0,0,0,0.221,140,1
0.13,0.13,0.27,0.13,0.13,0,0,3.88,0,0.55,0,0,0,0,0,0,0,0.017,0.177,232,1
0.5,0.25,1.01,0,0,1.26,0.25,1.77,0,0,0,0,0,0,0,0,0,0.113,0,447,1
0,0,0.19,0,0,0,0.19,1.38,0,0,0,0,0,0,0,0,0.017,0.068,0.189,31,1
0.72,1.81,0,0.36,0,0.36,0.36,1.08,0,0,0,0,1.08,0,0,0,0,0.334,0.467,393,1
0.39,0.59,0.19,0.19,0,0.98,0,2.56,0,1.38,0,0,0,0,0,0,0,0.231,0.308,76,1
0,1.9,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.059,1177,1
0,0,0,0,0,0,0,2.52,0,0,0,0,0,0,0,0,0,0.139,0,6,1
0,0,0,0.54,0,0,0.54,2.18,0,0,0,0,0,0,0,0,0,0.208,0.083,114,1
0.16,0.41,0,0.16,0.16,0,0.32,2.37,0,1.14,0,0,0,0,0,0,0,0.096,0.256,84,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0.24,0,0,0,0.24,0,2.91,0,0.24,0,0,0,0,0,0,0,0.036,0.291,67,1
0.17,1.03,0.68,0,0.34,1.03,0.17,3.44,0,0,0,0,0,0,0,0,0,0.084,0.196,53,1
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,5,1
0.39,0.36,0.09,0.06,0.03,0.26,0.03,2.75,0,0.52,0,0,0,0,0,0,0.032,0.104,0.515,134,1
0,0.19,0.58,0,0,0.58,0.58,4.29,0,0,0,0,0,0,0,0,0,0.271,0.135,21,1
0.75,0.37,0.75,0,0,1.87,0,2.63,0,0,0,0,0,0,0,0,0,0,0,332,1
0.12,0.77,0.38,0,0.12,0,0.12,1.67,0,0,0,0,0,0,0,0,0.04,0.03,0.071,43,1
0.37,0.81,0.07,0,0.07,0,0.44,3.55,0,0.14,0,0,0.14,0,0,0,0.049,0.069,0.159,44,1
0,0.32,0.32,0.32,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0,0,0.112,0.169,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.196,22,1
0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.204,0,15,1
0,0.36,1.1,0,0,0.36,0.73,2.58,0,1.1,0,0,0,0,0,0,0,0.186,0.062,190,1
0,0,1.96,0,0,0,0,1.96,0,1.96,0,0,0,0,0,0,0,0,0,22,1
0.14,0.29,0,0,0,0.14,0.14,2.35,0,0.44,0,0,0,0,0,0,0,0.204,0.127,73,1
0,1.31,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0.201,25,1
0.06,0.47,0,0,0,0.2,0,1.14,0,0.06,0,0,0,0,0,0,0.021,0.107,0.085,144,1
0.13,0.38,0,0.05,0.13,0.19,0.48,3.56,0,0.57,0,0,0,0,0,0.02,0,0.086,0.15,195,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0.6,0,1.82,0,4.26,0,0,0,0,0,0,0,0,0,0.29,0,26,1
0,0.82,0.41,0,0,1.65,0,2.9,0,0.82,0,0,0,0,0,0,0,0.193,5.3,92,1
0,1,0,0.25,0,0.25,0,2.5,0,0.25,0,0,0,0,0,0,0,0,0.203,34,1
0.49,0,0,0,0,0,0,2.48,2.98,0,0,0,0,0,0,0,0,0,0,64,1
1.31,0.56,0,0.18,0,0,0,2.44,0,0.18,0,0,0,0,0,0,0,0.08,0.107,42,1
0,0,0,0,0,0.98,0.98,2.94,0,0,0,0,0,0,0.98,0,0,0,0,18,1
0,0.19,0,0.19,0,0.76,0,0.95,0,0,0,0,0,0,0,0,0,0.058,0,93,1
0,0,2.56,1.28,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,304,1
0.1,0.71,0.2,0.1,0,0.1,1.02,2.15,0,0.3,0,0,0,0,0,0,0,0,0.396,56,1
0.1,0.71,0.4,0.1,0,0.1,1.01,2.34,0,0.3,0,0,0,0,0,0,0,0,0.384,56,1
0,1.25,0,0,0,1.25,0,5,0,0,0,0,0,0,0,0,0,0,0,4,1
0.81,0.61,0,0.2,0,0,0,2.86,0,0.2,0,0,0,0,0,0,0,0.095,0.063,31,1
0,0,2.04,0,0,0,2.04,1.36,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,1.03,0,0,2.06,0,3.09,0,0,0,0,0,0,0,0,0,0,0,60,1
0,1.63,0,0,0,1.63,0,3.27,0,0,0,0,0,0,0,0,0,0,0.267,16,1
0,0,2.32,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0.35,6,1
0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,11,1
0,0,0,0,0,0.27,0,3.51,0,0.27,0,0,0,0,0,0,0,0.045,0.091,11,1
0,0,2.53,1.26,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,287,1
0,0,1.43,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,164,1
1.47,0,1.47,0,0,1.47,0,0,0,0,0,0,1.47,0,0,0,0,0.338,0.169,140,1
0,0.44,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.037,0.224,0.187,21,1
0,0.85,0,0,0,0.42,0,2.14,0,0,0,0,0,0,0,0,0,0.159,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,10,1
0,0.48,0,0,0,0.48,0,1.2,0,0.24,0,0,0,0,0,0,0,0.036,0.184,66,1
0,0.78,0.11,0,0,0.44,0,4.68,0,1.11,0,0,0,0,0,0,0,0.142,0.224,103,1
0.31,0.47,0.05,0.23,0,0.26,0,3.25,0,0.34,0,0,0,0,0,0,0,0.068,0.784,193,1
0.26,0.78,0.08,1.04,0.69,0.86,0,1.82,0,0.34,0,0.08,0,0,0.08,0,0.096,0.234,0.261,54,1
0,0.53,0,0.53,2.12,0,0.53,2.65,0,0,0,0,0,0,0,0,0,0.191,0.478,60,1
0.71,0.35,0,0,0,0.35,1.42,1.77,0,0,0,0,0,0,0,0,0,0.058,0,61,1
0.22,0.82,0.07,0,0.14,0,0,3.29,0,0.22,0,0,0,0,0,0,0,0.095,0.071,74,1
0.28,0,0.28,0.28,0,0.28,0,1.68,0,0,0,1.4,0,0,0,0,0,0.137,0,114,1
0,0.32,0.65,0,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0.173,28,1
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,9,1
0,0,0.45,0,0.22,0.22,0.22,1.58,13.34,0,0,0,0.22,0,0,0,0,0,0.15,114,1
0,0.76,0.5,0.5,0.76,0,1.52,2.03,0,0,0,0,0,0,0,0,0,0.074,0.412,19,1
0,0.27,0,0,0,0,0,2.2,0,0,0,0,1.1,0,0,0,0,0,0.182,30,1
0,0.36,0,0,0,0.61,0,4.55,0,0.98,0,0,0,0,0,0,0,0.041,0.229,54,1
0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.352,0,11,1
0,1.11,1.11,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0.138,0.138,11,1
0,1.14,1.14,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0.197,0,6,1
0,0,0.64,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,1.81,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0.628,0.943,9,1
0,0,0,0,0,4.76,0,1.58,0,0,0,0,0,0,0,0,0,0,0,137,1
0,1.58,1.58,0,0,1.58,0,3.17,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0.5,0.5,0,0,0,1.01,3.04,0,0,0,0,0,0,0,0,0,0.089,0,17,1
1.12,0.56,1.12,1.12,0,2.25,1.12,2.25,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0.141,0,28,1
0,0.67,0,0,0,0.56,0,1.79,0,0.22,0,0,0,0,0,0,0,0.157,0.176,75,1
0,0.48,0,0,0,0.48,0,1.2,0,0.24,0,0,0,0,0,0,0,0.036,0.184,66,1
0,1.35,0,1.35,0,1.35,0,2.7,0,0,0,0,0,0,0,0,0,0,0,17,1
0.94,0.94,0,0.47,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0.253,0.168,636,1
0,0,0,0,0,0.64,1.29,2.58,0,0,0,0,0,0,0,0,0,0.224,0,13,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.269,31,1
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,26,1
0.24,1.24,0.49,0.33,0.66,0.82,1.57,2.32,0,0.16,0,0,0,0,0,0,0,0.132,0.224,581,1
0.29,0.44,0,0,0.58,0.29,1.62,2.35,0,0.29,0,0,0,0,0,0,0,0.023,0.215,217,1
0.46,0.46,0,0,0,1.4,1.4,1.86,0,0,0,0,0.93,0,0,0,0,0.148,0,21,1
0,0,0,0,0,0.96,0.32,3.85,0,0,0,0,0,0,0,0,0,0.054,0.054,4,1
0,0,1.43,0,0,0.47,1.91,1.91,0,0,0,0,0,0,0,0,0,0,0.295,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.665,15,1
0,0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,0,0.23,41,1
0.37,1.11,0,0,0.37,3.34,0,0.74,0,0.37,0,0,0,0,0,0,0,0.292,0.175,58,1
0.27,0.82,0.82,0,0,0.82,0,2.75,0,0.27,0,0.27,0,0,0,0,0,0.235,0.188,124,1
0,2.38,0.26,0,0,0.79,0,1.32,0,0.52,0,0.26,0.26,0,0,0,0,0.656,0,71,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.198,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.05,0.4,0,0,0,0.17,0,1.04,0,0.05,0,0,0,0,0,0,0.019,0.099,0.079,95,1
0.38,0.57,0,0,0.09,0,0,3.55,0,0,0,0,0,0,0,0,0.038,0.038,0.894,70,1
0.38,0.76,0.19,0,0.19,0.19,0.95,0.19,0,0,0,0,0,0,0,0,0,0,0.03,132,1
0,0.55,0,0,0.18,0,0.37,3.14,0,0,0,0,0,0,0,0,0,0.186,0,4,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0.6,0.6,0,0,0,0.6,1.81,0,0.6,0,0,0,0,0,0,0,0.412,0.103,33,1
0,0,0,0,0,1.44,0,5.79,0,0,0,0,0,0,0,0,0,0,0.271,11,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,1,1
0,1.02,0,0,0,0.51,0,1.53,0,0,0,0,0,0,0,0,0,0.09,0,19,1
0,0.63,0.63,0,0,0.63,0,1.27,0,0,0,0,0,0,0,0,0.1,0,0.3,22,1
0,0,0,2.2,0,2.94,0,5.14,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0.33,0,0,0,0.66,0,2.33,0,0.33,0,0,0,0,0,0,0,0.06,0.541,21,1
0,0.67,0,0,0,0,0.67,4.05,0,0,0,0,0,0,0,0,0,0,0,3,1
0,1.19,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.093,0.279,12,1
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.212,0.212,24,1
0,0,0,0,0,2.46,0,2.46,0,0,0,0,0,0,0,0,0,0,0.465,12,1
0,0,0,1.25,0,0.41,1.67,0.41,0,0,0,0,0,0,0,0,0,0.125,0.062,8,1
0,0,2.01,0,0,0,2.01,1.34,0,0,0,0,0,0,0,0,0,0,0,14,1
0.44,0.37,0,0.07,0.03,0.03,0.07,4.38,0,0.18,0,0,0,0,0,0,0.006,0.159,0.221,72,1
0,0.88,0,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0.222,0,0.37,16,1
0,0.53,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.066,29,1
0.49,0.59,0,0,0,0,0,3.74,0,0.09,0,0,0,0,0,0,0.765,0.037,1.284,54,1
0,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0.258,0,0,13,1
0,0.55,0.07,0.23,0,0.47,0.31,2.76,0,0.31,0,0,0,0,0,0,0,0.012,0.077,77,1
0.08,0.76,0.25,0.17,2.21,0.25,0.93,1.61,0,0.08,0,0,0,0,0.08,0,0,0.065,0.117,669,1
0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.41,0.2,0.2,0,0,0.83,0,2.09,0,0,0,0,0,0,0.62,0,0,0,0,15,1
0.19,0.98,0.49,0,1.57,0.09,1.08,1.28,0,0.09,0,0,0,0,0.09,0,0,0.102,0.145,669,1
0.88,0.44,0,0,1.1,0.66,1.54,2.87,0,0.22,0,0,0,0,0,0,0,0.085,0.114,65,1
0.25,0.25,0.08,0.25,0.17,0.08,0,3.01,0.17,0.34,0,0,0,0,0,0,0,0.048,0.258,300,1
0,0,0.9,0,0,0.9,0,5.4,0,0,0,0,0,0,0,0,0,0,0.13,7,1
0,0,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.052,0.105,27,1
0,1.47,0.36,0,0,0.36,0,2.21,0,0,0,0,0,0,0,0,0,0.123,0.928,33,1
0,0.81,0,0,0,0,0,3.27,1.63,0,0,0,0,0,0,0,0,0,0,86,1
0,0.74,0.24,0.49,0,0.49,0.24,3.99,0,0,0,0,0,0,0,0,0,0.035,0.035,60,1
0.62,0.62,0,0,0,0.31,1.25,2.51,0,0,0,0,0,0,0,0,0,0.051,0,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0,13,1
0,0,1.28,0,0,0.64,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0.17,18,1
0.41,1.66,0,0,0,0.41,0.83,2.08,0,0,0,0,0,0,0,0,0,0.068,0,121,1
1.01,0,0.33,0,0,1.01,1.68,2.36,0,0,0,0,0,0,0,0,0,0.12,0.06,1013,1
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0.139,0,28,1
0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0.9,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.1,0.1,0,0,0.91,0,1.72,0,0.2,0,0,0,0,0,0,0,0.096,0.16,494,1
0,0,0,0,0,0,0,3.27,0,0,0.81,0,0,0,0.81,0,0,0,0,11,1
0.76,0,0,0,0,0.57,0.19,0.19,10.17,0,0,0.19,0,0,0,0,0,0.099,0.066,213,1
0,0,0,0,0,0,0,2.04,8.84,0,0,0,0,0,0,0,0,0,0,37,1
0,0,0,0,0,0.8,0,2.4,0,0,0,0,0,0,0,0,0,0.274,0,29,1
0,0.88,0,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0.222,0,0.37,16,1
0.39,1.17,0,0,0.39,3.51,0,1.17,0,0,0,0,0,0,0,0,0,0.066,0.132,44,1
0.26,0.79,0.08,1.06,0.71,0.88,0,1.86,0,0.35,0,0.08,0,0,0.08,0,0.098,0.226,0.254,54,1
0,0,0,0.64,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0.116,12,1
0,0,0,0,0,0,0,7.57,0,0,0,0,0,0,0,0,0,0,0,15,1
0.27,0.55,0,1.37,0,0,0.55,1.65,0,0,0,0,0,0,0,0,0,0.28,0.093,63,1
0.19,0.68,0,0.58,0.97,0,1.46,1.75,0,0.68,0,0,0,0,0,0,0,0.034,0.207,691,1
0,0,0,1.36,0,0.68,0.68,1.36,0,0,0,0,0,0,0,0,0,0,0.519,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.341,24,1
0,0,0.63,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0.195,0,0,68,1
0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0.468,0,66,1
0,1.31,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0.199,25,1
0.29,0,0.29,2.04,0.29,1.16,1.16,2.33,0,0,0,0,0,0,0,0,0,0.132,0,24,1
0.56,0.28,0.56,0,0,1.41,0,1.97,0,0,0,0,0,0,0,0,0,0.114,0,394,1
0,0.52,0,0.52,2.11,0,0.52,2.64,0,0,0,0,0,0,0,0,0,0.19,0.475,60,1
0,0,0,0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,10,1
0.26,1.07,0.53,0.17,0.62,0.62,1.43,2.5,0,0.08,0,0,0,0,0,0,0,0.066,0.185,583,1
0.09,1.14,0,0.09,0,0.66,0,1.52,0,0,0,0,0,0,0,0,0.044,0.059,0,31,1
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0.36,0,0.21,0.21,0.105,22,1
0.74,0,0.74,0,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,0.307,0,45,1
0,0,0.43,0,0,0.43,0.43,1.72,0,0,0,0,0,0,0,0,0,0.129,0,46,1
0.5,0,2,0,0,0.5,1.5,3,0,0.5,0,0,0,0,0,0,0,0.267,0.979,28,1
0.34,0.69,0.17,0,0.17,0.17,0.86,0.34,0,0,0,0,0,0,0,0,0,0,0,149,1
0.28,0.28,0.28,0,0,0,0.28,2.88,0,0,0,0,0,0,0,0,0,0.131,0.218,40,1
0,0.47,0,0,0,0.47,0,3.34,0,0,0,0,0,0,0,0,0,0.076,0.306,78,1
0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0.088,0.088,33,1
0,0,0,0,0,0.79,0,1.58,0,0,0,0,0.79,0,0,0,0.115,0.231,0,22,1
0,0,0,0,0,3.38,0,3.38,0,0,0,0,0,0,0,0,0,0,0,5,1
1.72,0,0,0,0,1.72,0.86,0.86,0,0,0,0,0,0,0,0,0,0.125,0.251,12,1
0,2.38,0.26,0,0,0.79,0,1.32,0,0.52,0,0.26,0.26,0,0,0,0,0.689,0,71,1
0.9,0,0,0,0,0.9,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0.17,41,1
0.95,0.95,0,0.47,0,0.47,0,1.9,0,0,0,0,0,0,0,0,0,0.253,0.168,634,1
0,0.17,0.05,0.05,0,0,0.05,4.14,0.17,0.05,0,0,0,0,0,0,0.01,0.05,0.161,51,1
0.36,0.72,0.36,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.32,0,0.65,0.16,0.32,2.45,1.79,0,0.32,0,0,0,0,0,0,0,0.027,0.027,12,1
0,0.71,0,0,0,0.23,0,3.81,0,0,0,0,0,0,0,0,0,0.112,0.037,97,1
0.3,0.4,0,0.05,0.05,0,0.5,1.55,0,0.2,0,0,0,0,0,0,0,0.045,0.118,96,1
0.05,0.4,0,0,0,0.17,0,1.09,0,0.05,0,0,0,0,0,0,0.019,0.099,0.079,95,1
0.09,0.6,0,0,0,0.13,0,4.92,0,0.74,0,0,0,0,0,0.09,0.008,0.032,0.121,127,1
0,0.4,0.2,0,0.2,0.4,0,3.44,0,0.4,0,0,0,0,0,0,0.033,0.066,0.066,30,1
0.05,0.4,0,0,0,0.17,0,1.04,0,0.05,0,0,0,0,0,0,0.019,0.099,0.079,95,1
0.57,0.57,2.28,0,0,0,0.57,3.42,0,0,0,0,0,0,0,0,0,0.081,0,147,1
0,0,0.6,0,0,0,0.6,3.65,0,0.6,0,0,1.21,0,0,0,0,0,0.304,30,1
0.45,0.45,0,0,0,0.45,0.91,1.36,0,0,0,0,0,0,0,0,0,0,0,61,1
0,1.22,0.15,0,0.3,0.61,0,1.83,0,0.3,0,0,0,0,0,0,0,0.112,0.067,63,1
0.39,0.39,0,0.19,0,0.98,0.39,0.59,0,0,0,0,0,0,0,0,0,0.128,0.16,31,1
0,0.36,0,0,0,0.6,0,4.45,0,0.96,0,0,0,0,0,0,0,0.04,0.224,54,1
0,0.54,0,0,0.18,0,0.36,3.06,0,0,0,0,0,0,0,0,0.029,0.178,0,6,1
0,0.17,0.05,0.05,0,0,0.05,4.21,0,0.05,0,0,0,0,0,0,0.01,0.052,0.167,13,1
0.2,1.01,0.5,0,1.61,0.1,1.11,1.31,0,0.1,0,0,0,0,0.1,0,0,0.11,0.157,669,1
0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,1.58,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.279,23,1
0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0.29,0,0,0,0.14,0,3.14,0,0.14,0,0,0,0,0,0,0.05,0.066,0.05,60,1
0,0.48,0,0,0,0.96,0,1.44,0,0,0,0,0,0,0,0,0,0.133,0.267,61,1
0,0,0,0.54,0,0,0,2.7,0,0,0,0,0.54,0,0,0,0,0.051,0,19,1
0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0.32,0,2.56,0,3.84,0,0,0,0,0,0,0,0,0,0.098,0,25,1
0,0.86,0,0,0,0.43,0,2.17,0,0,0,0,0,0,0,0,0,0.161,0,6,1
1.03,0,1.03,0.51,0,0.51,0.51,2.07,0,0,0,0,0,0,0,0,0,0.257,0.429,4,1
0.36,0.73,0.73,1.1,0,1.1,0.36,2.2,0,0,0,0,0,0,0,0,0,0.111,0.333,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,39,1
0,0.47,0.7,0.23,0,1.65,0.23,2.12,0,0.23,0,0,0,0,0,0,0,0.037,0.037,111,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,31,1
0.41,1.24,0,0,0,0.41,0.82,3.73,0,0.41,0,0,0,0,0,0,0,0.068,0.549,19,1
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.29,0.36,0.07,0.14,0.14,0.14,0,2.35,0.07,0.29,0,0,0,0,0,0,0,0,0.266,145,1
0.25,0.49,0.04,0.32,0.02,0.21,0.04,3.49,0,0.36,0,0,0,0,0,0,0,0.058,0.672,193,1
0.47,0.47,1.18,0.23,0.47,0.23,0,2.83,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0.39,0.39,0,0.39,0,3.52,0,0.39,0,0,0,0,0,0,0,0,0,12,1
0,0.84,0,0.56,0,0.28,0,1.13,0,0,0,0,0,0,0,0,0,0.278,0,6,1
0.25,0.25,0.08,0.25,0.17,0.08,0,3.03,0,0.34,0,0,0,0,0,0,0,0.049,0.263,62,1
0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.037,0.226,0,33,1
0,0.66,0.33,0.33,1,0.33,0.66,2.67,0,0,0,0.33,0,0,0,0,0,0.23,0.23,82,1
0,0.47,0.47,0,0,0,0,1.9,0,0,0,0,0.47,0,0,0,0,0.266,0.799,148,1
0,0.34,0,0,0,0.58,0.11,4.19,0,0.46,0,0,0,0,0,0,0,0.125,0.104,326,1
0.08,0.76,0.25,0.17,2.21,0.25,0.93,1.61,0,0.08,0,0,0,0,0.08,0,0,0.063,0.114,669,1
0,0.61,0,0.82,0,0.41,0.2,1.65,0,0.61,0,0,0,0,0,0,0,0.099,0.132,102,1
0,0,0,0,0,0.62,0,1.86,0,0,0,0,0,0,0,0,0,0.1,0.201,155,1
0,1.47,0.36,0,0,0.36,0,2.21,0,0,0,0,0,0,0,0,0,0.118,0.888,33,1
0,0.27,0,0.18,0,0,0,2,0,0.09,0,0,0,0,0,0,0.015,0.047,0.031,69,1
0,0,1.41,0,0,0.47,1.88,1.41,0,0,0,0,0,0,0,0,0,0,0.145,54,1
0,0.71,0,0,0,0.23,0,3.81,0,0,0,0,0,0,0,0,0,0.111,0.037,97,1
0.11,0.35,0.23,0.35,0,2.13,0.23,1.9,0,0.11,0,0,0,0,0,0,0,0.057,0.191,283,1
0,1.31,0,0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,0,0.21,25,1
1.25,0.62,1.25,0,0.62,2.5,1.25,5,0,0,0,0,0,0,0,0,0,0.045,0,29,1
0,0.32,0.32,0.32,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0,0,0.105,0.157,10,1
0.28,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.57,0,0,0.103,0,33,1
0,1.08,1.08,0,0,0.54,0,4.32,0,0,0,0,0,0,0,0,0,0,0.253,68,1
0,0.46,0,0.15,0,0,0.46,0.93,0,0,0,0,0,0,0,0,0.071,0.071,0.023,1505,1
0,0.32,0.32,0.64,0,0.32,0,2.27,0,0.32,0,0,0,0,0,0,0,0.112,0.168,10,1
0,0.17,0,0,0,0.08,0,4.04,1.23,0,0,0,0.17,0,0,0,0.709,0.105,0,18,1
0,0.38,0,0,0,0.38,0.19,1.14,0,0,0,0,0,0,0,0,0.01,0.01,0,21,1
0.55,0.55,0.55,0,0,0.55,0,3.91,0,0,0,0,0,0,0,0,0,0.258,0.345,140,1
0,0.94,0.94,0,0,0,0,4.71,0,0.94,0,0,0,0,0,0,0,0,1.305,20,1
0,0.09,0.09,0,0,0.87,0,1.66,0,0.19,0,0,0,0,0,0,0,0.139,0.155,494,1
0.54,0.54,2.16,0,0,0,0.54,3.24,0,0,0,0,0,0,0,0,0,0.162,0,148,1
0,0.32,0.32,0.32,0,0.32,0,2.28,0,0.32,0,0,0,0,0,0,0,0.106,0.159,10,1
0.39,0.59,0.19,0.19,0,0.98,0,2.56,0,1.38,0,0,0,0,0,0,0,0.238,0.317,76,1
0.4,0,0.81,0,0,0,0,1.22,0.81,0,0,0,0,0,0,0,0.123,0.246,0.123,23,1
0.55,0.55,2.2,0,0,0,0.55,3.31,0,0,0,0,0,0,0,0,0,0.165,0,148,1
