@relation phoneme

@attribute Aa numeric
@attribute Dcl numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.098,0.415,-0.403,1
0.966,1.467,0.612,1
0.18,0.923,-0.782,1
0.705,1.774,1.199,1
0.545,2.025,-0.363,1
0.116,1.221,0,1
0.192,0.498,1.219,1
0.301,1.688,-0.71,1
1.309,1.78,-0.414,1
1.079,0.668,0.213,1
0.403,2.39,0,1
0.177,-0.164,1.044,1
0.489,0.652,0.756,1
0.597,1.896,-0.231,1
0.598,2.137,-0.257,1
0.323,0.736,0,1
0.465,2.231,0.589,1
-0.247,1.13,-0.977,1
1.62,1.446,0.837,1
0.479,1.891,-0.677,1
0.316,2.039,1.835,1
0.243,-0.659,-1.078,1
0.469,1.153,0,1
0.204,0.705,1.688,1
0.225,2.428,1.215,1
0.31,1.54,-0.639,1
-0.195,1.388,0.988,1
0.983,-0.384,-0.116,1
0.762,0.869,0.298,1
0.541,0.741,-0.626,1
0.781,0.793,0.816,1
0.269,0.711,0,1
0.657,1.186,-0.241,1
0.773,1.457,0.835,1
0.94,1.335,1.342,1
0.929,1.27,1.263,1
0.796,0.822,0.89,1
0.436,0.685,-1.012,1
0.276,2.349,0,1
0.233,0.936,-0.9,1
0.93,1.315,1.126,1
0.315,0.769,0.786,1
0.403,1.871,-0.724,1
0.349,0.72,1.344,1
0.28,2.126,0.477,1
0.609,1.411,-0.389,1
0.959,1.852,0.965,1
0.803,2.035,0.5,1
1.053,1.927,-0.636,1
0.307,2.121,1.264,1
0.123,0.777,-0.806,1
0.287,2.156,1.253,1
0.849,0.812,-0.446,1
0.258,0.683,0,1
0.214,0.912,-1.086,1
0.132,0.665,-0.674,1
1.157,1.342,-0.158,1
0.736,1.83,-0.552,1
0.636,1.915,0.726,1
0.356,1.508,-1.006,1
0.541,-0.562,-0.141,1
1.22,0.772,-0.24,1
0.319,0.761,-0.735,1
0.28,0.725,-0.783,1
0.457,1.066,0,1
0.23,1.236,0,1
0.334,0.978,1.297,1
0.108,0.264,0,1
0.251,0.627,2.021,1
0.426,0.8,-0.356,1
0.174,2.382,1.723,1
0.109,0.879,0,1
0.567,1.464,-0.492,1
-0.426,1.046,-0.319,1
0.978,1.927,0.989,1
0.387,1.643,-0.624,1
0.299,1.679,0.507,1
0.459,1.959,-0.785,1
0.272,1.667,-0.377,1
0.216,0.792,0,1
0.748,0.798,0.821,1
0.169,1.461,-0.481,1
1.166,1.907,0.375,1
0.271,0.439,0.851,1
0.187,0.548,0,1
0.357,1.058,0.75,1
0.544,1.148,-0.355,1
0.493,1.564,-0.349,1
0.885,1.276,-0.496,1
0.889,2.289,-0.379,1
0.403,1.205,1.525,1
0.135,0.322,0,1
0.779,1.791,-0.159,1
0.278,0.841,-0.414,1
0.395,0.974,0,1
0.904,1.596,0.859,1
-0.217,-0.519,-0.768,1
0.228,0.792,0,1
0.14,0.314,0.922,1
1.083,1.967,1.061,1
0.851,0.903,0.634,1
0.392,1.285,0.782,1
0.12,0.845,-0.77,1
0.207,1.056,1.462,1
0.442,1.071,0,1
1.072,2.556,-0.373,1
0.283,2.694,0.77,1
0.318,0.818,0.86,1
-0.523,-0.851,1.304,1
0.225,0.972,0.887,1
0.967,1.716,-0.406,1
0.348,1.385,0.688,1
0.29,2.081,0.402,1
0.374,1.502,-0.174,1
1.014,1.828,1.297,1
0.951,-0.493,-0.101,1
0.11,0.343,0,1
0.234,0.718,-1.009,1
0.78,1.042,1.255,1
0.106,0.252,0.944,1
0.202,0.89,1.266,1
0.156,0.533,-0.423,1
0.278,2.136,1.005,1
0.279,0.803,0,1
0.563,1.752,-0.229,1
0.926,1.984,-0.244,1
0.28,2.111,1.17,1
0.103,0.788,-0.904,1
0.205,-0.71,-0.94,1
0.318,1.096,0,1
1.469,1.68,-0.167,1
0.222,0.52,1.687,1
0.234,1.111,2.373,1
0.544,1.148,-0.355,1
0.326,0.62,-0.972,1
0.662,1.361,-0.796,1
0.567,1.979,0.416,1
0.178,0.516,1.037,1
0.908,1.072,-0.23,1
0.822,0.87,1.497,1
-0.072,1.134,0.76,1
0.87,0.731,0.851,1
0.233,1.589,2.106,1
0.13,0.993,-0.793,1
0.152,0.835,0.997,1
0.891,1.66,0.854,1
0.532,2.07,1.461,1
0.225,0.738,-0.97,1
0.219,0.836,0.568,1
1.585,2.018,-0.268,1
1.139,1.189,-0.191,1
0.329,0.792,0.873,1
0.171,-0.509,-0.995,1
0.84,1.577,-0.157,1
0.313,0.8,0.748,1
0.95,1.311,1.496,1
0.951,1.982,0.34,1
0.834,1.216,1.105,1
0.211,0.595,1.188,1
0.653,2.321,-0.401,1
0.235,0.581,0,1
0.87,1.651,-0.192,1
0.109,0.866,-0.879,1
0.46,0.488,0,1
0.537,1.705,0,1
0.545,1.311,-0.2,1
0.269,2.656,0.893,1
0.261,0.61,0.929,1
0.325,1.639,1.817,1
0.204,0.812,-0.9,1
0.406,2.009,-0.177,1
0.201,0.887,1.24,1
0.504,0.645,0.845,1
0.414,2.164,-0.212,1
-0.076,0.592,0,1
0.289,1.597,-0.796,1
0.77,1.032,0.957,1
0.513,1.953,-0.547,1
1.103,2.839,-0.248,1
0.604,1.722,1.196,1
0.205,1.484,1.718,1
0.15,0.645,1.157,1
0.137,1.131,0.544,1
0.574,1.125,1.802,1
0.509,1.168,-0.273,1
1.363,1.936,-0.153,1
0.391,1.394,-0.481,1
0.358,2.017,0.39,1
0.172,0.53,0.9,1
0.995,0.799,-0.462,1
1.393,1.372,-0.16,1
0.515,0.964,1.732,1
0.235,1.025,-0.6,1
1.02,1.869,0.755,1
0.25,0.944,0,1
0.143,0.731,0,1
0.122,0.398,0,1
0.172,0.679,-0.756,1
0.66,1.552,0.345,1
0.43,1.193,1.079,1
0.528,1.743,-0.239,1
0.833,1.525,-0.162,1
0.465,1.315,-0.19,1
0.271,0.913,0,1
0.232,1.629,-0.4,1
0.341,1.633,0,1
0.598,2.187,-0.49,1
0.133,0.98,0.643,1
0.655,1.372,1.77,1
0.445,2.056,1.31,1
0.105,0.342,0,1
0.132,0.811,0,1
0.797,1.456,-0.173,1
0.277,1.301,0,1
0.572,1.464,-0.501,1
0.661,1.079,-0.159,1
0.508,1.04,-0.255,1
-0.206,1.674,0.96,1
0.211,2.555,1.181,1
0.172,1.958,-1.005,1
0.325,0.736,-0.677,1
0.176,1.928,0,1
0.119,0.257,0.873,1
0.125,0.66,0,1
0.242,0.693,-0.668,1
0.165,0.705,0,1
0.141,1.008,0,1
0.455,1.864,1.512,1
0.895,1.321,1.516,1
0.613,0.67,0.56,1
0.503,1.844,1.597,1
0.153,1.112,-0.851,1
0.225,0.534,-1.058,1
0.24,0.647,1.426,1
0.238,0.755,-0.918,1
0.429,2.523,0.623,1
0.774,2.066,0.796,1
0.306,1.177,1.005,1
0.402,1.536,-0.693,1
0.115,1.195,-0.477,1
0.245,1.122,-0.781,1
0.544,1.727,1.175,1
1.046,2.435,-0.218,1
0.822,1.901,1.375,1
0.628,2.13,-0.706,1
0.173,0.693,-0.804,1
0.564,1.752,-0.229,1
0.205,-0.866,-0.935,1
0.298,0.498,1.02,1
1.067,1.841,-0.249,1
0.302,2.032,1.408,1
0.616,2.194,-0.23,1
0.211,0.6,-0.935,1
0.414,0.988,0,1
0.152,0.581,-0.482,1
0.646,-0.576,0.56,1
0.259,2.004,-0.265,1
0.458,1.97,1.592,1
0.137,1.079,0,1
0.202,0.528,-0.81,1
0.222,0.607,-1.143,1
0.125,0.65,0,1
0.407,2.02,-0.186,1
0.819,1.105,-0.357,1
0.442,2.162,0.612,1
0.494,1.053,-0.291,1
0.403,1.954,-0.683,1
0.192,1.019,1.2,1
0.137,0.76,0,1
0.514,1.953,-0.547,1
0.079,0.883,-0.419,1
0.627,-0.547,-0.279,1
0.422,1.702,-0.505,1
0.177,0.556,1.184,1
0.917,0.577,-0.2,1
0.394,0.972,0.875,1
0.304,1.215,0,1
0.603,1.518,0.517,1
0.824,0.779,0.839,1
0.383,2.162,0.636,1
0.603,1.57,0.357,1
0.677,1.891,0.913,1
0.863,1.69,-0.184,1
0.406,1.186,0,1
0.207,0.63,1.316,1
0.474,2.454,0.791,1
0.15,0.778,-0.693,1
0.955,1.608,0.689,1
0.403,2.077,0.832,1
0.54,1.936,-0.431,1
0.408,1.687,-0.912,1
0.109,0.322,0,1
0.119,0.373,0,1
0.284,2.743,-0.392,1
0.704,1.516,-0.85,1
0.881,1.726,0.834,1
0.435,0.772,1.157,1
0.365,0.965,0.381,1
0.362,1.622,0.671,1
0.413,1.258,0.951,1
0.444,2.26,-0.565,1
0.306,0.888,-0.735,1
0.672,0.686,-0.569,1
1.201,1.1,-0.223,1
0.213,0.7,1.284,1
0.49,1.683,-0.371,1
0.25,0.891,0,1
0.532,0.93,-0.708,1
1.117,0.805,-0.154,1
0.331,1.909,1.117,1
0.264,2.213,-0.372,1
0.715,1.805,-0.621,1
-0.115,-0.579,0,1
1.256,1.134,-0.129,1
0.317,2.004,0,1
0.198,0.768,1.48,1
0.458,0.473,1.27,1
0.321,1.665,-0.653,1
0.857,1.612,0.767,1
0.572,-0.527,-0.365,1
0.139,0.463,0.961,1
0.911,0.613,0.827,1
0.125,0.883,0,1
0.537,1.611,0.694,1
0.328,2.044,1.043,1
0.234,0.888,0,1
0.648,1.927,-0.528,1
0.486,0.879,-0.58,1
0.337,1.959,-0.714,1
0.763,1.484,-0.313,1
0.588,2.201,1.27,1
0.213,2.447,1.386,1
0.268,0.412,0.709,1
0.979,1.49,1.144,1
-0.058,-0.448,0,1
0.601,2.106,-0.519,1
-0.107,-0.666,0,1
0.349,2.317,1.411,1
0.19,0.769,0.877,1
0.789,1.1,-0.593,1
0.337,0.799,1.867,1
0.695,1.535,-0.267,1
0.569,2.019,-0.226,1
0.939,1.587,-0.455,1
0.397,1.781,1.095,1
0.21,2.42,1.277,1
0.195,1.9,1.47,1
1.031,1.866,-0.671,1
0.226,0.639,1.018,1
1.047,1.532,-0.138,1
0.517,2.514,-0.358,1
0.541,2.056,0.378,1
0.774,2.066,0.797,1
0.472,-0.686,0.457,1
0.107,0.631,-0.632,1
0.579,0.758,0.699,1
0.596,1.434,1.074,1
0.584,1.607,-0.338,1
0.209,0.432,-0.74,1
0.42,2.321,0.917,1
0.22,1.048,-0.721,1
0.117,0.828,0,1
0.305,0.826,-0.636,1
0.114,0.749,0,1
0.181,0.553,-0.398,1
0.318,0.848,0,1
0.483,0.749,0.691,1
0.215,0.517,-0.934,1
0.253,2.363,-0.327,1
0.743,-0.776,-0.308,1
-0.069,-0.57,1.274,1
-0.064,0.744,-0.992,1
0.504,1.551,-0.239,1
1.37,0.75,0.325,1
0.272,0.821,1.092,1
0.651,0.894,-0.321,1
0.53,1.002,-0.692,1
0.455,1.707,1.698,1
0.298,1.59,0.713,1
1.158,1.307,-0.129,1
0.544,0.904,-0.404,1
0.353,1.946,0.682,1
0.201,0.909,-0.476,1
0.954,1.608,0.689,1
0.208,0.625,1.572,1
0.253,0.594,0.993,1
0.825,1.007,-0.436,1
0.436,0.927,-0.321,1
1.317,1.56,-0.503,1
0.464,2.177,-0.207,1
0.215,0.837,0,1
1.173,1.537,-0.208,1
1.146,1.665,0.846,1
0.106,0.327,0.969,1
1.364,1.355,-0.38,1
0.287,0.696,0,1
-0.266,0.731,0,1
1.476,1.524,-0.122,1
0.376,2.043,0.969,1
0.16,1.141,-0.534,1
0.348,0.61,1.497,1
0.201,0.782,0,1
0.074,0.808,-0.616,1
0.546,2.054,1.639,1
0.927,1.039,-0.242,1
1.396,1.742,-0.138,1
0.31,1.327,0.513,1
0.633,2.23,0,1
0.572,1.182,-0.371,1
0.271,0.805,-1.064,1
1.591,1.237,0.636,1
0.892,0.88,-0.472,1
-0.147,-0.468,0,1
0.175,0.862,-0.775,1
0.451,-0.46,0.465,1
0.621,1.557,0.719,1
1.109,1.666,-0.145,1
0.532,-0.51,0.698,1
0.075,1.007,-0.832,1
0.2,0.57,-1.039,1
0.174,1.091,-0.581,1
0.082,0.429,2.113,1
0.52,0.535,0.998,1
0.172,0.899,-0.247,1
0.936,1.622,-0.174,1
0.687,0.637,-0.286,1
0.208,1.253,-0.738,1
0.565,1.552,1.483,1
0.365,2.424,0.957,1
0.315,1.037,1.419,1
1.506,2.557,-0.268,1
-0.105,1.461,0,1
0.415,1.53,1.131,1
0.251,1.136,0,1
0.3,0.781,-1.148,1
1.029,1.821,-0.207,1
0.226,0.954,0,1
0.302,0.595,-0.873,1
0.999,0.928,-0.144,1
0.607,1.667,-0.395,1
0.373,1.945,1.325,1
0.683,1.528,-0.347,1
0.092,0.458,0,1
-0.259,0.87,-1.013,1
0.801,2.047,0.367,1
0.21,2.928,-0.491,1
0.469,1.694,1.587,1
0.487,1.522,-0.476,1
0.234,1.274,1.318,1
0.505,2.077,0,1
1.435,1.087,-0.111,1
0.37,1.821,-0.766,1
0.693,0.716,-0.564,1
0.769,1.816,-0.194,1
0.284,0.672,0.874,1
0.257,1.331,1.26,1
0.116,0.743,0,1
0.234,0.756,1.346,1
0.567,1.066,-0.362,1
0.14,0.345,0,1
1.387,2.462,-0.243,1
0.857,2.092,-0.263,1
1.232,1.167,0.239,1
0.2,1.458,1.286,1
0.48,2.495,0.402,1
0.287,0.887,0,1
0.964,1.244,1.184,1
0.616,2.195,-0.231,1
0.224,0.638,0,1
0.5,1.058,-0.397,1
0.147,0.666,-0.562,1
1.035,1.081,-0.202,1
-0.139,0.678,-1.029,1
0.504,1.551,-0.239,1
0.686,1.181,1.84,1
0.437,2.477,0.388,1
0.612,-0.747,-0.389,1
0.098,0.303,0,1
0.32,0.849,0.824,1
0.168,0.542,-0.7,1
0.881,1.726,0.834,1
0.195,1.671,0.477,1
0.577,1.831,1.464,1
0.839,1.333,1.503,1
0.889,1.282,-0.14,1
1.053,1.926,-0.636,1
-0.073,-0.445,-1.184,1
0.106,-0.145,0.892,1
0.198,1.029,1.312,1
0.212,0.905,1.21,1
0.807,0.714,0.58,1
0.553,1.665,0.69,1
0.589,1.452,0.376,1
0.583,1.341,0.537,1
0.317,2.523,0.478,1
0.838,1.82,0.429,1
-0.079,0.634,0,1
1.067,1.841,-0.249,1
0.567,1.018,-0.617,1
0.328,0.772,0,1
-0.165,0.662,-1.284,1
0.122,0.828,0,1
0.377,2.391,-0.506,1
0.194,1.007,-0.438,1
0.446,2.048,0.666,1
0.36,1.417,-0.364,1
0.195,0.768,0.72,1
0.061,0.686,-0.275,1
0.143,0.624,0.548,1
0.2,0.892,-0.772,1
0.169,0.889,0,1
0.181,1.833,-0.387,1
0.423,1.774,1.777,1
0.367,1.592,0,1
0.31,0.86,0.689,1
0.131,0.266,0.786,1
0.284,1.263,-0.379,1
0.219,0.59,0,1
0.388,0.743,1.1,1
0.229,1.485,1.559,1
-0.319,0.881,1.014,1
0.409,1.832,-0.749,1
0.788,1.061,0.542,1
0.421,1.826,1.511,1
0.287,0.697,0,1
0.443,0.759,0.92,1
1.021,1.73,-0.244,1
0.09,0.261,0,1
0.226,0.709,0.945,1
0.453,1.71,0.989,1
0.251,0.739,0,1
0.155,1.305,0,1
0.507,0.943,-0.538,1
0.202,1.494,1.14,1
0.328,2.044,1.043,1
0.113,0.856,-0.789,1
0.118,0.738,1.411,1
-0.079,1.372,0.819,1
0.258,2.135,-0.424,1
0.23,2.633,0.64,1
0.666,1.84,0.563,1
0.123,0.892,0,1
0.431,1.902,-0.194,1
0.602,1.397,1.484,1
0.209,0.883,0.705,1
0.214,0.711,0.764,1
0.591,1.482,1.528,1
0.671,2.116,1.258,1
0.099,0.766,0.502,1
0.151,0.63,-0.828,1
0.094,0.477,0,1
-0.081,-0.581,1.145,1
0.23,2.933,0.516,1
1.136,1.704,-0.259,1
0.912,0.893,0.563,1
0.785,1.235,0.367,1
0.306,1.901,1.526,1
1.078,2.517,0.383,1
0.698,1.776,-0.224,1
1.305,1.715,0.562,1
0.195,0.56,0,1
0.264,0.623,0.869,1
0.28,0.735,0,1
0.424,0.766,1.068,1
0.233,0.622,0,1
0.149,0.447,0.958,1
0.961,1.486,0.726,1
0.16,0.508,1.006,1
0.56,0.915,1.669,1
0.287,1.133,0.354,1
0.356,2.255,-0.644,1
0.834,0.955,-0.456,1
0.997,1.248,0.979,1
0.147,0.89,0,1
0.105,1.457,0,1
0.139,0.518,1.456,1
0.292,0.71,0.913,1
-0.118,0.8,-0.776,1
0.542,1.81,1.37,1
0.127,0.356,0,1
0.354,1.607,-0.338,1
1.03,1.403,1.116,1
0.912,0.893,0.563,1
0.312,1.561,-0.707,1
0.37,1.665,-0.785,1
0.138,1.206,0,1
0.101,0.293,1.562,1
0.99,0.721,-0.271,1
0.295,1.527,-0.816,1
0.219,-0.573,-0.629,1
0.4,1.457,0,1
0.104,1.153,-0.487,1
0.123,0.743,-0.833,1
0.114,0.939,0,1
0.834,1.692,-0.182,1
0.125,0.405,0,1
0.306,1.901,1.526,1
0.367,1.455,-0.387,1
0.208,0.738,-0.648,1
0.136,0.237,0.847,1
0.186,1.214,-0.211,1
0.892,1.39,1.392,1
0.423,2.491,0.758,1
1.115,1.24,1.045,1
0.27,2.105,0.415,1
0.099,-0.833,-0.602,1
0.586,1.123,-0.7,1
0.226,1.019,-0.738,1
0.53,1.625,-0.513,1
0.356,2.504,-0.344,1
0.399,2.427,0.413,1
0.145,1.109,0,1
0.108,0.517,0,1
0.232,0.783,0,1
0.874,1.256,-0.191,1
0.95,1.311,1.495,1
0.316,1.236,0,1
0.645,1.681,1.106,1
0.242,-0.247,1.571,1
0.562,2.338,-0.28,1
0.302,0.709,-0.737,1
0.544,0.905,-0.405,1
0.139,0.517,0,1
0.454,1.292,2.049,1
0.879,1.949,-0.52,1
0.134,0.877,1.302,1
1.383,2.558,-0.257,1
0.493,1.209,-0.442,1
-0.106,-0.401,0,1
0.459,1.448,-0.351,1
0.31,0.923,-0.569,1
1.392,0.902,1.069,1
0.27,2.618,0.872,1
0.11,0.868,0,1
0.312,0.364,0.634,1
0.367,0.858,1.212,1
0.116,0.762,0,1
0.204,0.654,1.854,1
0.326,1.856,1.481,1
0.234,0.7,0,1
0.539,1.794,1.429,1
0.409,1.935,1.234,1
0.1,0.771,0,1
0.697,1.942,1.487,1
-0.115,1.321,0,1
0.274,0.937,0,1
0.544,2.078,0.685,1
0.179,2.473,1.537,1
0.523,1.486,-0.351,1
0.21,0.747,0,1
0.458,0.527,0.997,1
1.165,1.661,-0.264,1
0.287,1.049,-0.349,1
0.098,0.564,1.862,1
0.173,0.755,0.732,1
0.635,2.131,0.832,1
1.167,0.792,-0.134,1
0.744,1.878,-0.768,1
0.602,2.298,-0.435,1
0.52,1.236,1.783,1
1.139,2.77,-0.242,1
0.219,0.941,0.883,1
0.59,1.521,1.441,1
0.199,0.753,0,1
0.411,0.669,-0.332,1
0.471,1.614,-0.515,1
-0.136,0.703,1.456,1
0.778,-0.416,-0.263,1
0.921,0.559,0,1
0.426,1.966,1.399,1
1.615,-0.423,0.555,1
0.538,1.767,1.541,1
0.627,1.992,-0.384,1
0.327,0.765,2.149,1
0.729,1.935,1.285,1
0.31,1.401,1.766,1
0.314,0.361,0.659,1
0.672,0.65,-0.553,1
0.136,1.145,0,1
0.225,1.494,1.451,1
0.32,2.29,1.171,1
0.185,1.31,-0.782,1
0.384,1.9,-0.408,1
0.384,1.699,-0.172,1
0.187,0.393,-0.748,1
0.329,0.924,-0.326,1
0.161,0.809,-0.854,1
0.416,2.024,-0.592,1
0.556,0.841,-0.257,1
0.102,0.519,-0.305,1
0.192,0.551,0.978,1
0.195,0.755,0.758,1
0.446,2.048,0.666,1
0.572,1.182,-0.371,1
1.303,0.634,-0.31,1
0.428,2.038,0.449,1
0.179,0.698,0,1
0.138,1.024,0,1
0.25,0.713,0,1
0.173,0.624,-1.115,1
0.471,0.408,-0.553,1
0.374,1.521,-0.498,1
0.636,1.915,0.725,1
0.689,2.224,-0.418,1
0.298,1.496,-0.607,1
0.223,2.305,1.273,1
2.038,-0.452,-0.083,1
0.935,0.593,-0.207,1
-0.144,-1.041,0,1
0.228,1.007,-0.974,1
0.288,1.059,0,1
1.02,1.043,-0.167,1
0.374,1.286,0.543,1
0.186,0.514,0,1
0.493,1.209,-0.442,1
0.672,0.686,-0.569,1
0.779,1.253,0.587,1
1.155,1.672,-0.166,1
-0.142,0.589,-0.848,1
0.197,1.65,-0.52,1
0.352,1.644,-0.324,1
0.121,0.165,1.005,1
0.258,0.836,0,1
0.92,2.113,-0.189,1
0.465,0.827,-0.55,1
0.215,1.407,0.477,1
0.293,0.792,-0.624,1
0.109,0.772,0.638,1
-0.102,1.211,-0.592,1
0.239,-0.972,0,1
0.852,2.298,-0.219,1
0.161,-0.167,-0.937,1
0.556,1.499,1.254,1
1.062,1.669,-0.203,1
0.396,1.724,-0.452,1
0.122,1.25,-0.496,1
0.409,1.572,-0.728,1
0.88,1.602,-0.178,1
0.411,2.119,-0.451,1
0.539,2.047,1.558,1
0.568,0.811,-0.411,1
0.304,0.773,1.331,1
0.214,0.683,-0.645,1
0.346,1.47,1.876,1
0.168,0.758,1.578,1
0.141,0.561,1.812,1
0.396,3.044,0.514,1
-0.195,1.671,-0.477,1
0.305,1.192,-0.969,1
0.455,2.148,-0.515,1
0.641,2.266,-0.421,1
0.333,1.197,1.378,1
0.795,1.896,0,1
1.598,1.336,0.732,1
0.582,1.749,-0.4,1
0.432,1.981,0.457,1
0.188,0.22,1.675,1
0.556,0.841,-0.257,1
0.704,1.688,-1.12,1
0.155,0.534,-0.889,1
0.159,1.129,0,1
0.223,0.703,1.019,1
0.227,-0.604,-1.008,1
0.093,0.763,0,1
1.604,1.616,0.765,1
0.146,0.714,0,1
0.984,1.249,-0.23,1
0.242,1.084,0,1
1.339,1.763,-0.144,1
0.278,2.136,1.005,1
0.081,0.424,1.923,1
0.618,1.996,1.241,1
0.115,0.733,0,1
0.562,1.75,-0.33,1
0.179,1.648,1.107,1
0.411,1.7,0,1
0.597,1.895,-0.231,1
1.396,0.981,1.499,1
0.279,1.059,0,1
0.475,1.403,1.902,1
0.111,0.8,0,1
0.221,1.001,0,1
0.543,1.472,-0.541,1
0.459,1.151,-0.511,1
-0.323,1.197,-0.738,1
0.149,0.936,-0.722,1
0.391,0.689,0,1
0.886,2.311,-0.228,1
0.186,0.289,0,1
0.443,1.675,0.708,1
0.49,1.751,1.024,1
0.158,1.059,0.495,1
0.135,0.436,0,1
0.7,1.251,0.786,1
0.475,1.871,-0.68,1
0.532,1.216,1.977,1
0.117,0.671,-0.878,1
1.046,0.865,-0.214,1
-0.104,-0.816,0,1
0.119,0.866,-0.765,1
0.251,1.656,1.305,1
0.61,1.108,-0.431,1
0.517,1.659,-0.548,1
0.836,1.521,-0.173,1
0.461,0.511,0.839,1
0.487,-0.553,0.831,1
0.278,1.856,-0.379,1
1.231,0.877,-0.374,1
0.562,-0.598,0.491,1
0.28,2.257,1.396,1
0.44,1.648,1.932,1
0.236,2.184,0.365,1
0.814,2.258,-0.394,1
0.213,0.977,1.975,1
0.12,0.325,0.904,1
0.175,0.37,-0.728,1
0.289,1.928,1.442,1
0.543,0.788,-0.668,1
0.383,-0.561,-0.35,1
0.74,1.721,-0.17,1
0.174,0.513,0.886,1
0.182,0.739,0,1
0.11,0.914,0,1
0.293,1.76,1.248,1
1.175,2.314,-0.284,1
0.538,1.581,-0.267,1
0.198,1.169,-0.513,1
0.172,2.067,-0.702,1
0.229,0.778,0,1
0.365,0.9,0,1
0.521,2.356,-0.3,1
0.567,1.018,-0.617,1
0.116,0.873,-0.681,1
1.004,1.608,0.718,1
0.371,2.174,-0.19,1
0.121,0.345,0,1
0.371,-0.437,-0.389,1
1.299,0.921,1.533,1
-0.59,-0.549,0,1
0.539,1.935,-0.431,1
1.147,1.717,-0.248,1
0.239,2.461,0,1
0.48,1.364,-0.978,1
0.382,1.966,1.539,1
0.92,2.172,0.471,1
0.072,0.657,-0.578,1
0.148,1.092,0.648,1
0.203,0.793,1.49,1
1.102,1.714,-0.258,1
0.272,0.413,-0.518,1
0.981,1.487,-0.597,1
1.308,1.289,-0.129,1
1.393,1.684,-0.158,1
0.25,1.124,-0.579,1
0.096,0.84,0,1
0.354,2.617,-0.385,1
0.525,1.83,-0.478,1
0.449,1.338,1.999,1
-0.05,0.923,-0.357,1
1.013,1.531,-0.162,1
0.76,1.582,-0.673,1
0.223,1.054,0,1
0.226,0.58,0,1
0.47,2.063,0.704,1
1.352,0.972,-0.12,1
1.027,1.077,0.469,1
0.314,1.595,-0.623,1
0.573,2.036,0.642,1
1.309,1.781,-0.414,1
0.539,2.008,0.753,1
0.394,-0.586,-0.456,1
0.249,2.085,0,1
0.129,0.707,-1.009,1
0.191,1.295,-0.619,1
0.327,1.476,1.941,1
0.445,2.027,0,1
0.243,0.455,1.067,1
0.384,-1.087,-0.488,1
0.788,1.061,0.542,1
0.2,0.833,0,1
0.149,0.622,0.851,1
0.419,1.127,0.554,1
0.248,0.681,1.2,1
0.249,1.136,2.319,1
0.253,1.122,2.337,1
0.301,0.551,0,1
0.736,0.998,0.733,1
0.892,1.659,0.854,1
-0.092,-0.537,0,1
0.096,0.631,-0.896,1
1.474,1.588,-0.123,1
0.465,1.689,-0.313,1
0.064,0.689,-0.448,1
0.178,0.508,0,1
1.231,2.102,-0.219,1
0.328,0.838,1.779,1
0.092,0.687,0,1
0.347,2.339,0.433,1
1.283,1.223,0.221,1
0.877,2.422,-0.416,1
0.133,1.022,-0.477,1
-0.067,-0.585,-0.687,1
0.182,1.465,-0.537,1
0.452,0.523,0.982,1
0.499,0.358,1.371,1
1.014,1.761,-0.239,1
0.582,0.81,-0.667,1
0.301,2.021,1.105,1
-0.104,-0.446,0.845,1
0.335,-0.515,-0.331,1
0.523,1.771,0.758,1
1.002,1.598,-0.531,1
0.287,1.566,0,1
0.394,0.848,0.299,1
0.328,1.49,1.952,1
0.321,0.745,2.087,1
0.279,0.936,0,1
0.321,1.304,-0.201,1
0.151,1.454,-0.716,1
0.615,1.8,0.401,1
0.733,2.011,0.414,1
0.494,1.052,-0.291,1
0.15,1.424,-0.667,1
0.895,1.321,1.516,1
0.12,0.883,0,1
0.564,0.947,0.722,1
0.691,2.021,-0.684,1
0.242,1.295,0,1
0.673,0.65,-0.553,1
0.121,0.967,0,1
0.678,1.833,0.846,1
0.351,1.03,0,1
0.656,-0.554,0.378,1
0.37,2.195,-0.577,1
-0.118,1.462,0,1
0.558,2.098,1.547,1
0.216,0.622,1.369,1
0.557,2.436,-0.281,1
0.58,1.911,-0.516,1
0.15,0.695,0,1
1.2,1.806,-0.191,1
-0.321,1.496,-0.366,1
0.985,0.805,-0.171,1
0.501,1.551,1.704,1
0.96,0.513,0.729,1
0.119,0.257,0.873,1
1.027,1.077,0.469,1
1.214,1.98,-0.16,1
0.383,1.807,-0.72,1
-0.114,-0.851,-0.459,1
0.679,1.928,0.535,1
0.476,0.832,-0.518,1
0.36,0.594,1.337,1
0.266,1.972,0.602,1
0.214,2.278,-0.904,1
0.36,0.784,1.115,1
1.205,2.708,-0.236,1
0.279,0.845,-0.375,1
0.584,1.965,1.358,1
0.117,0.742,0,1
1.077,-1.057,1.241,1
0.353,1.318,-0.473,1
0.245,0.79,1.037,1
0.278,0.383,0.771,1
1.208,-0.517,-0.178,1
0.178,1.728,-0.822,1
0.36,0.931,-0.615,1
0.721,1.911,1.298,1
1.177,1.634,0.273,1
0.106,0.252,0.944,1
0.813,1.171,0.786,1
0.16,0.269,0,1
0.444,2.208,-0.355,1
0.204,0.901,0,1
1.186,1.102,0.194,1
0.301,2.021,1.105,1
0.564,2.157,0.501,1
0.497,2.082,0.69,1
0.564,1.901,0.432,1
0.35,0.907,1.632,1
0.12,0.427,0,1
0.156,1.319,0,1
