@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1805,133,-2987,-276,1423,2027,2257,0
-2079,1951,-612,-3453,-3081,-1658,-858,0
-1296,-579,1954,1814,2377,1958,-1932,0
-488,1528,-2643,221,4863,1816,1814,0
957,-854,-3367,-1568,273,-3321,-171,0
-2875,-2137,-1377,2719,1022,-128,305,0
95,-3029,-1364,1044,-212,-446,1231,0
2548,339,-1792,1323,1547,-438,-1463,0
57,-476,171,1083,435,-778,715,0
-1524,-355,-1598,2088,-788,557,2114,0
-1603,1325,-2222,2522,572,-362,883,0
1361,1433,-328,-464,-1393,-68,2296,0
1595,-872,218,2758,-3898,179,-19,0
-2327,1552,1289,-1153,2053,-89,-1346,0
-3687,-153,14,738,-285,-2201,525,0
26,346,913,-3166,-2127,-3321,-3383,0
27,-3,1302,-2978,-546,1932,-893,0
527,366,3821,-646,153,505,2646,0
-1062,174,327,-124,-1453,-1292,-791,0
-2062,-1466,168,1038,-4365,-1108,-5786,0
2912,318,-977,-7,2561,-1722,131,0
166,776,-1182,1115,2785,-2558,-884,0
1253,14,186,-1542,1015,323,-3822,0
793,-1236,2902,-122,-1367,-1309,316,0
208,-24,-269,-1191,-612,-56,-3462,0
158,-1486,97,3391,107,-1835,214,0
-5182,-1886,2829,275,-1753,-377,-2678,0
3359,3904,-357,1311,4072,-1732,-4272,0
1648,-1126,-1321,2734,2413,-51,445,0
-133,-674,-1467,-1468,-298,-857,-2255,0
205,679,-1116,2642,1174,-731,399,0
101,-1659,-2048,149,-464,-2364,-2077,0
-745,-5,-1777,-1771,-2403,802,247,0
-1693,-873,-3714,-1849,2649,-3164,1508,0
-2937,-9,-1434,-819,582,96,247,0
-17,912,3024,1,989,627,-4,0
-3021,1397,-892,-443,-42,2501,-1558,0
-2081,1238,-1154,-28,1558,-4752,-876,0
-1456,-122,254,-2429,767,1748,843,0
717,2787,-365,-532,3218,-1559,-228,0
-754,1837,948,-1107,-567,383,22,0
1162,1418,-1119,-932,225,-372,476,0
4034,-1358,5883,948,1178,621,-1609,0
-197,94,-2946,-2745,295,-1597,2987,0
398,-1813,-2979,1461,-1373,225,2275,0
2148,2663,-435,-1281,935,-2176,-2151,0
1426,1765,-1158,-849,172,83,463,0
49,-1005,-2619,1731,4256,171,313,0
-2223,3878,1715,-747,821,2663,-1295,0
-3315,-637,-1426,1973,-1824,-1424,1539,0
-831,264,-3332,-805,-5426,1226,-412,0
-58,2612,-4637,-134,-9,-5312,-5183,0
189,-3266,2314,-158,172,-1595,-579,0
-2722,1635,821,-1761,-124,-89,2914,0
645,2035,1714,-1741,2127,4324,273,0
921,116,-1238,1652,-1902,1192,-1322,0
178,242,217,-474,-424,-2432,-2141,0
-16,-85,135,171,656,-105,2735,0
1163,-4463,-859,1085,2084,1465,-2672,0
1559,1092,-652,2783,-327,898,-1236,0
2533,535,-843,-487,277,17,658,0
-1386,-87,-449,-172,-2461,-525,-1958,0
577,2907,1879,-883,995,656,-3943,0
-2278,-22,-1714,-33,-45,-1474,-969,0
1622,-706,3581,374,2938,-84,-315,0
2797,271,-392,-174,2518,-1751,-1589,0
-1598,-626,1963,2353,3135,969,1166,0
-889,-2832,9,-188,1032,-2335,-1662,0
-564,-2342,3328,-537,2509,1753,2769,0
-21,2232,-332,2214,-708,-2598,-1081,0
208,1651,-1361,-1234,-2059,-2665,-946,0
-1826,284,-155,548,3335,2984,644,0
-902,999,-2334,-58,-742,-97,-4021,0
201,3658,-422,-89,2832,-68,658,0
3078,-698,-1724,2392,134,1418,2257,0
-823,-2859,1571,-1474,-151,-4,3383,0
-254,2926,193,257,1407,-2007,3759,0
-711,-951,-744,195,-322,-1342,3669,0
395,-2279,1008,-2229,3129,107,2972,0
137,-679,-1752,1422,-66,-1464,706,0
2491,-744,-1653,79,-423,335,-913,0
171,-149,1229,-518,1893,-3091,-213,0
4555,-2666,-406,1816,2016,4427,1114,0
-1759,347,-56,1803,-2019,-2038,3888,0
855,386,2881,-1536,448,216,2512,0
-1038,-54,992,-187,-276,1183,-1318,0
972,-755,-59,-234,22,146,-237,0
-262,2765,-34,189,347,-74,1788,0
-3946,-17,-74,139,-155,1004,-5684,0
177,2523,-2096,2892,869,-233,2441,0
-3331,-1232,1114,3433,1,-2294,-1459,0
-1768,-1254,-1935,-2686,-3314,449,-1746,0
2162,3383,-2169,-4051,-3366,-2043,975,0
-659,814,-396,3285,-811,-2263,-395,0
2728,-6,1092,2548,732,-3143,931,0
551,76,-2,-153,-1712,-806,2142,0
-544,3187,-3834,-1431,754,-395,-1065,0
435,-1517,-2096,1762,385,-872,67,0
6285,-1098,2125,1062,4223,-167,-81,0
-556,-3017,1949,3075,-649,597,-2382,0
-1753,173,-771,42,-1226,-729,3,0
3234,-188,212,-2327,-215,3143,-701,0
-4502,1458,2266,15,-192,-1018,2996,0
2948,-2932,5142,1797,4284,536,-1832,0
1087,-963,-2686,183,-689,1875,116,0
-827,353,2447,4244,-32,269,-1236,0
-4112,-3369,-1437,639,-648,3121,1605,0
-944,-2152,1342,707,-3754,179,3148,0
1305,1487,-2353,-1125,2477,303,4163,0
-4815,297,2832,-678,-286,763,1848,0
-1295,2831,1006,-1548,2805,-1434,-313,0
1467,-1916,1267,-2744,64,2305,2651,0
-2252,2541,2105,612,-4964,-2865,-1153,0
2026,264,-411,493,137,136,-715,0
1257,3668,-285,-2149,-1975,1389,4708,0
-1921,2419,-4732,27,-81,251,-1072,0
314,-3798,-1378,596,-1936,2076,929,0
-414,-1711,2706,-2524,-2628,-4475,872,0
-1552,412,-1173,-978,-26,2796,2153,0
-112,16,906,-38,-969,1611,-2434,0
3152,993,-3412,-73,-231,48,69,0
2065,-307,2787,2185,-4514,-2996,117,0
-3,-19,-2273,1659,-1423,-1329,-2154,0
-2783,5976,1976,-1729,-243,3983,-256,0
-1091,-55,-9,-276,-4202,284,-2838,0
1608,3432,338,2414,6,-2603,-2699,0
-1658,688,-2572,2103,-418,1372,-2768,0
-1375,815,2144,672,-923,-3019,2586,0
1506,408,-1797,1253,-155,-2915,2164,0
2194,-822,4096,15,-1203,-1585,1816,0
-2969,-1181,-2712,78,918,434,1562,0
1296,-1994,3919,-394,5036,1757,4,0
1255,-2143,-1119,-617,-336,-425,-2247,0
-337,254,498,1776,142,2128,-768,0
-1461,1258,-2586,766,-13,1559,-784,0
1389,-1024,-3508,839,-3438,-24,3485,0
-232,3345,1667,-4091,-2899,2923,-3008,0
-509,2944,-2788,1569,813,193,42,0
2607,-1692,3394,-344,-906,1915,1468,0
65,4545,-1452,3226,-168,-286,1882,0
-1142,-92,1899,2857,-3456,-2055,1752,0
4,2049,2269,1104,2858,46,3989,0
-352,-1941,1656,96,1432,-733,-2592,0
-194,-3376,-2967,1252,-2477,1322,-948,0
492,671,-85,-2366,176,-723,385,0
-1384,-26,-2581,-1985,2708,681,926,0
482,-1018,2307,-1916,-386,861,63,0
1834,-1658,-2559,3366,847,-869,1674,0
357,1651,-2463,-255,-2639,98,2639,0
878,-91,277,141,-103,2968,-1765,0
-1672,-1586,303,-219,-1864,408,-295,0
1195,-94,-282,395,711,-579,-691,0
-4798,-4791,1894,629,94,-1964,1664,0
85,1108,-3094,-2083,2033,84,4266,0
-2148,-916,122,-988,57,398,3901,0
76,893,-1493,1054,467,-68,-3276,0
-154,2861,-1485,-26,1617,-196,-21,0
-655,2283,3986,-1555,-1661,353,834,0
2536,-1746,-515,-397,294,59,-1845,0
-92,366,716,556,-3,1476,1667,0
-1346,-314,-317,1185,-633,1082,1128,0
1109,-4381,-76,842,-1951,-3108,1759,0
2963,1078,5314,3094,-2523,1716,-1393,0
66,-1606,-329,-2425,-729,518,-1255,0
-1906,-543,63,-1462,694,382,-28,0
-1829,1758,-158,1369,-1075,-473,483,0
-107,1125,-998,1431,3243,-1321,325,0
29,-128,128,307,1838,-2515,447,0
-893,-434,4872,402,1742,-772,1487,0
-1954,-1248,-2122,1946,-832,649,1947,0
1244,-1998,3645,3742,1104,729,355,0
-2838,-433,2281,709,609,34,971,0
-63,-289,-64,2099,-132,1298,-2674,0
-672,-1619,-2057,-1006,-72,2535,85,0
2682,-682,537,-354,-296,-4,-587,0
1672,826,-1823,1144,1592,-1446,-145,0
834,226,1898,-723,-2803,-1744,-47,0
45,238,-3398,-1489,-2046,-604,-2708,0
798,-7184,145,565,1314,3389,-317,0
-277,3211,-263,-2692,181,43,-3443,0
1016,-195,-589,-2539,743,-842,-2593,0
551,-121,674,2646,-1368,1258,-1185,0
-96,-1049,325,434,-286,-2355,-1423,0
708,3043,398,99,-1374,-61,-1171,0
-688,-746,-1027,201,-2048,2044,-2747,0
-101,-1788,-1894,-3535,-1363,-2348,1979,0
699,2308,224,866,-3845,1641,-4626,0
-823,1415,35,-433,1521,-1704,205,0
755,-851,3483,-2673,-1266,3689,-743,0
4384,-1009,-3528,1063,-649,134,-1538,0
2726,474,-2,3256,-3749,1315,-1817,0
-322,683,2953,242,-1146,-649,-41,0
-471,-6523,2591,1534,3003,-692,127,0
-1736,-1295,1269,-942,-347,-1477,-1974,0
-2672,139,-1276,375,-1226,1012,167,0
568,2564,407,-214,305,117,-3166,0
-117,2208,2013,-1333,-889,-222,-451,0
113,877,2023,-4281,1356,-66,1599,0
-1147,-4418,-116,-2838,234,3035,105,0
22,-1636,-1788,1383,-3431,-645,135,0
2292,-1173,-716,84,8,1182,2109,0
632,3254,477,-2032,342,2611,-502,0
154,-314,1987,26,3162,1217,-96,0
-2838,207,-1989,3204,-155,-187,-1664,0
-2016,-74,-334,1501,-4271,1388,1794,0
1171,1322,481,402,-2202,-454,-2523,0
-3365,-3044,195,-29,1102,-2,-892,0
-81,-3757,2516,726,2057,699,642,0
77,-39,-1934,-2491,-817,-629,223,0
-95,4435,2681,-1363,-1755,847,1016,0
3954,264,1406,-379,-1131,-112,-2167,0
3606,24,3533,1008,2306,1817,-1992,0
-296,142,-1805,-2251,-925,213,1044,0
1579,-149,1555,2966,-1228,1937,-1236,0
392,2639,-2236,-3706,-1572,1633,-2739,0
-2824,1249,-1873,-922,-2894,472,-1382,0
-1348,3937,1597,-2222,-709,-1612,-1883,0
1877,1489,1432,-27,1628,2818,991,0
-1058,2978,-781,836,34,-274,974,0
-648,727,-255,-168,-2866,-343,2492,0
-1839,-1217,-86,3603,1478,-1321,-719,0
1994,3363,-3237,1336,-1129,2216,-2368,0
-678,-1358,652,-2914,1696,4811,2288,0
-1756,1528,-1749,957,-1918,-2044,-177,0
-519,-383,1136,393,-1802,-176,-2243,0
-151,-199,22,1537,-973,4642,-3338,0
846,-193,3272,1459,-141,1289,-1702,0
-2365,-671,2301,-3271,2217,475,-65,0
-2,-1896,281,-431,1049,473,-1023,0
-3932,-638,-1359,-3179,-911,-79,-1181,0
1914,-606,-1384,2794,2193,-966,-2585,0
2118,-341,-169,829,-2193,1053,259,0
504,2385,-413,483,-1198,-4755,-1345,0
2698,1525,1568,354,1615,4714,-148,0
-2547,576,4345,-1099,-49,-892,-817,0
-376,-3209,2064,1604,-15,606,496,0
-1256,-9,-2977,221,646,-304,-202,0
-303,-855,2214,794,536,-569,1639,0
-75,-126,-2136,147,-1585,-1579,-2574,0
-1085,812,118,127,592,3311,917,0
-678,3177,1256,3217,-1648,-1711,-656,0
-843,-325,33,1088,-2081,-2126,1305,0
1566,427,2827,-1578,-688,3573,-1553,0
1133,813,105,-704,-37,-965,2134,0
-28,-152,2052,-1648,-433,-206,605,0
-2039,-415,216,-2032,-24,-172,247,0
-2966,-74,-1012,3537,105,108,-805,0
705,-1965,-3546,-1325,-356,596,607,0
1816,-841,313,-302,3058,2138,181,0
3945,2828,1408,-63,-3158,1499,-28,0
168,-2809,-2216,-2799,179,2904,1892,0
2134,1146,-2431,701,239,1995,24,0
-1222,357,-468,-1292,824,2059,448,0
448,-34,-2129,1098,-1514,-1735,1735,0
3128,366,1506,-579,137,-4,-2188,0
-858,-1103,73,-2236,16,-415,3228,0
-2538,4232,-3853,-989,1309,-1615,1703,0
-2156,-28,-1468,2092,-479,1098,1416,0
-815,-6,-1501,1217,1664,2541,-834,0
-338,333,2451,-257,624,241,-178,0
1039,-693,1505,1869,-67,265,527,0
1995,-174,-31,-82,398,-1001,-3502,0
-7,865,998,23,803,1814,-804,0
-3964,-1067,1368,-2131,-608,-23,-4207,0
-232,3074,1852,-82,411,-451,1243,0
-902,1937,472,-615,1056,-1987,1947,0
1202,673,381,2009,-652,1316,592,0
923,-988,-1838,-1156,-953,1821,-782,0
-1431,753,2864,817,1117,1352,3406,0
-5776,-259,-3044,-236,101,3542,-187,0
-421,155,865,-113,2164,2887,1396,0
2925,-1238,556,1987,2257,-249,-2404,0
-3264,2335,1431,154,19,445,4631,0
-1266,1962,1702,-3201,714,138,55,0
-4458,-1682,-766,-1214,-1704,3049,643,0
141,-376,-5085,-2494,1343,-47,-2104,0
3704,3504,941,1002,-2427,284,-1243,0
887,-81,-3974,-864,17,2909,1403,0
99,518,898,-2378,-1629,-156,1596,0
-1138,-319,-3618,-108,-211,3502,2036,0
-88,-154,467,-2821,-868,2832,3604,0
-508,51,724,6791,-2984,-56,129,0
-1359,778,-3699,156,-211,-155,-2013,0
242,-24,-1811,2635,-61,-4596,2253,0
-1053,933,-3,1104,268,-201,847,0
-2385,-358,-1382,-274,981,775,-2324,0
1866,3332,-1236,-4,-2402,-1571,2247,0
-666,142,132,3322,2226,-1274,-684,0
-1689,1317,431,-117,3057,-326,1025,0
241,37,-185,1296,-281,-664,2674,0
-457,-961,914,-1579,82,-2107,-817,0
2703,-2263,-1465,-1152,1274,2415,-44,0
-3767,-449,476,-1728,-2236,-3252,-1873,0
-1618,2631,-2238,-1108,53,-2023,3029,0
1908,-3235,-1268,903,57,1159,-2743,0
2327,-811,-162,-952,-1014,-1372,1282,0
24,-859,-3032,-712,-148,646,465,0
3175,-2921,79,434,654,1133,-71,0
2581,572,-366,-1752,1398,-1874,-1493,0
-73,-1235,2074,171,3224,-1295,3384,0
449,-158,1106,-2138,-2301,-4494,2295,0
917,363,-536,-3045,-3389,728,771,0
584,-2224,925,2494,1169,2063,-126,0
601,993,3066,-1843,-48,-151,-466,0
-2318,-998,2958,117,777,-2052,-387,0
611,29,-1111,-3206,-3374,538,281,0
-239,2635,1779,-2484,17,909,16,0
476,-236,-337,-2904,-1964,1242,-833,0
-3976,319,-781,801,-2484,-915,-733,0
745,-1801,-25,-228,858,-784,-982,0
-1319,958,2126,-52,6225,-1107,-795,0
379,-4204,-3268,-1094,-2527,14,-152,0
-1934,12,-547,-1287,-2235,1444,3308,0
2249,3489,-364,-1846,-1634,-428,1662,0
-2898,-77,-913,1688,-93,243,-2046,0
2588,-1366,-194,107,-82,-892,-709,0
718,472,-2024,-112,513,3286,-2169,0
2224,3191,357,-145,-1151,2671,-3568,0
-516,-3312,709,604,319,1946,2078,0
-1544,-681,-881,-636,-323,647,2109,0
-314,1548,2222,207,-83,-158,421,0
187,-1247,1809,-74,-462,2322,522,0
2459,-602,575,-1248,1332,-512,-3659,0
35,-42,-2247,-42,-841,-66,2575,0
2346,2673,991,1481,-206,-2158,-3038,0
-1935,-2372,1822,-1051,-88,2543,-8,0
-101,-1434,504,-65,-1048,3316,208,0
3137,-2528,2705,186,232,-2134,1201,0
-786,-168,-237,-599,-1287,-4034,-2524,0
-2472,57,-2017,2175,-286,-2527,3469,0
-3766,3202,1018,-218,-155,-443,-694,0
154,-488,81,915,-2885,984,-3888,0
-277,1287,326,-1242,1171,-2249,107,0
-532,-1954,-2193,1032,-1506,1495,-2439,0
-545,-426,-2541,-872,2656,-2613,-607,0
1095,1921,904,1353,-1194,-1949,1071,0
-3515,1556,-45,-918,153,1896,-933,0
656,688,1508,-302,756,-732,1062,0
-543,1162,958,482,161,643,4533,0
-1365,-4224,-8,-518,2009,2178,33,0
2146,-1093,433,-348,1749,-236,-132,0
196,126,-2526,-232,1768,-1192,-229,0
927,-419,494,-1696,962,67,2158,0
-523,-802,1076,-2059,-1048,-3905,876,0
-2782,1415,-2626,38,24,-929,1846,0
443,-3035,643,-356,1146,-618,-915,0
-1474,122,123,671,-442,481,-2529,0
5,-2381,-5,-4078,-5546,3169,3035,0
-2578,-188,3887,506,163,3799,777,0
-497,1135,-1333,2796,5286,-3152,1111,0
282,128,-17,-2527,-292,1731,-871,0
1341,-3621,-1112,-1368,-1033,-987,516,0
5412,2296,-18,705,-244,373,-1102,0
781,-241,-2563,2434,-714,-1275,-1122,0
-205,741,2541,2255,-278,-1304,-258,0
-254,-1058,-2801,24,2656,-1436,199,0
8,3455,-808,271,2655,-2095,-2012,0
535,264,5,204,1204,-1203,-2591,0
-122,-193,1364,-1856,-5735,1505,-1098,0
-2676,-2728,-2767,3741,-237,-1162,154,0
-2774,-1551,2748,3494,284,613,76,0
2863,-2109,-164,-892,-1956,4293,-1092,0
-2066,-1861,-296,1649,-3453,-874,1107,0
33,-2073,-1236,-538,336,-4908,-1523,0
1415,2536,-47,364,-985,-813,658,0
-2599,-116,803,1474,1974,-405,-3336,0
-343,928,1666,-1218,1315,-1114,-1657,0
126,1955,615,2447,1908,-778,318,0
-733,1424,293,2677,-3815,1132,1453,0
-1329,-1377,464,1435,556,-2009,-316,0
2731,2154,628,398,-1299,-1489,2823,0
2458,-194,-1008,-1804,812,-1288,109,0
51,4513,-126,-169,264,-2814,-1257,0
-484,275,1877,2583,465,-202,-2071,0
-1635,3626,-2844,375,-451,3793,-2742,0
-1664,1996,486,-4131,2312,-4,-2797,0
-1251,525,1896,18,306,-964,-1246,0
5265,-1164,3212,339,-1503,-86,3498,0
45,3744,-154,16,258,-1442,655,0
4372,1824,-1968,3258,264,338,916,0
-433,-1271,-72,553,-2309,1277,166,0
-3419,2694,-2099,456,954,2148,-691,0
-868,1397,-2409,-2305,78,-3991,-1038,0
1833,282,-901,-228,2974,1811,3071,0
375,6333,537,2897,-66,1014,1069,0
-1011,-3222,3927,538,-1718,-204,1862,0
-1854,1193,-2314,2214,1051,2871,-3462,0
-31,669,168,112,1397,-4324,157,0
-1469,-4506,575,754,3282,-1052,143,0
407,119,378,1504,-1494,-1682,3102,0
1113,-612,-992,1474,1236,-2967,-3921,0
-731,759,-2805,-1309,583,3557,2362,0
723,74,-57,1543,1907,-313,-1906,0
293,56,-3,-274,1298,497,1129,0
1412,218,636,1258,-926,-757,-1042,0
-1086,1424,-105,2865,-271,2614,1816,0
-474,-3348,71,-3248,1663,-553,-1014,0
1166,1506,-4242,-401,32,334,325,0
1857,-498,-4402,4242,-63,-989,2627,0
1917,-4532,1238,-554,41,905,-208,0
-3584,-2485,696,814,-4485,5323,462,0
-694,895,1789,-1483,-1653,-547,3685,0
682,125,1536,-1336,-292,378,-1431,0
-522,-5,541,-3571,1439,-151,-2196,0
2409,-1148,-3087,-893,1939,-1357,-2222,0
-568,-3024,63,-358,2209,-233,-603,0
913,-158,-117,-596,-1719,3546,-1365,0
-833,155,2224,-97,1089,154,1288,0
-1641,2341,-4189,-1965,-14,-797,-8,0
1072,179,62,-164,-4515,-1176,-3066,0
-74,-736,-3261,2125,-78,1083,29,0
82,-1387,-3519,-1458,-405,1278,1805,0
449,4343,-517,-1285,-1306,1928,-2833,0
-1378,1995,-1714,301,-32,1502,-299,0
62,-864,1629,-47,324,708,474,0
2199,1707,-898,-455,-4264,-386,161,0
-1331,-969,871,178,2803,-1456,-301,0
-3027,-81,-488,504,71,466,352,0
659,109,-2308,-76,401,-1448,2142,0
2158,-1542,588,4707,2972,-1335,-2104,0
2859,1591,-217,3241,-2569,489,72,0
-144,1944,3132,-1922,948,525,-556,0
137,81,-3129,-2538,3026,4218,2772,0
1922,1253,1103,479,1232,-3043,195,0
875,1848,214,1415,-511,-917,1774,0
-2088,-3833,-4058,-766,-426,-1775,262,0
1352,1745,-107,-4486,-2536,-126,-1957,0
-288,888,2826,1078,-949,-3946,-1395,0
-2458,-2651,4273,4015,-38,-38,-184,0
-2852,171,-2575,-1019,-3507,1267,-516,0
-168,423,664,-3038,-32,-146,1861,0
347,-1813,1445,1367,-2757,61,-1294,0
-169,-861,-3053,-548,2118,-397,-279,0
2624,323,-1511,1593,-2152,-1371,1036,0
-421,1936,1115,-2349,-2907,4166,-3041,0
1852,2321,3058,2393,-4536,-2979,-19,0
-2195,-557,2006,4846,-946,3556,1922,0
-6,2101,1413,742,5517,174,141,0
189,-1889,-419,-2741,22,2907,34,0
2137,811,863,-302,921,-168,1016,0
1336,-1054,2011,2537,3798,-1554,1042,0
-1182,-1694,-23,995,-1556,-671,-24,0
2891,3843,2522,5856,105,-325,988,0
349,-107,-148,3094,-664,155,2045,0
-3504,168,41,1749,3817,2692,-343,0
-2853,88,78,-348,104,47,997,0
-143,-4637,521,1932,-1196,-821,-515,0
-1732,-251,831,1721,-2316,-648,2494,0
-204,779,583,305,3259,3668,-1939,0
-666,619,-1462,-2209,-1371,-1122,-1796,0
205,-1117,1713,1707,-1199,3137,-2415,0
-3211,-563,36,56,3502,-1033,-205,0
-389,-204,-1708,1144,327,-4829,-1469,0
-1832,1695,2584,-2565,-1558,204,947,0
138,-1859,256,-2215,2958,-248,1125,0
-86,-553,507,3193,4069,-3599,906,0
-817,-853,776,8,-2458,-944,2887,0
1215,-2617,-3697,-11,-222,88,3085,0
-1798,1318,-2217,-475,2966,1134,3217,0
-761,-3325,378,-155,314,103,714,0
159,-914,-2107,-91,834,-825,3749,0
2378,1952,1491,316,-332,3425,-633,0
-1346,1976,-187,1014,782,-97,74,0
-2908,-858,-1746,-97,-899,-1683,38,0
-184,713,2374,945,303,-4568,-764,0
1481,1124,3105,2806,674,-1848,-3632,0
43,2003,-1269,1013,1772,-122,-2901,0
-1058,-732,-303,-211,-3233,-1102,662,0
-1806,-5702,169,-197,-1397,506,2539,0
-2939,-1789,637,-114,3594,-2458,1738,0
269,-135,2606,581,1532,1015,2155,0
2449,1254,4825,388,29,-1272,-3477,0
362,16,-3696,-152,-524,-3018,-289,0
-4182,2825,-3408,-101,1114,877,1076,0
609,-18,-46,-333,1651,262,-176,0
206,346,-2822,1219,372,1,-2709,0
1077,-289,-192,1276,-3444,25,5126,0
358,-1087,658,701,1907,-1601,-624,0
-1429,-1157,-201,1437,3252,-1957,-1311,0
256,-678,1755,-1633,-557,1888,2146,0
32,1884,985,-3121,-2663,-4942,-2479,0
516,-2383,1126,1943,801,-1035,32,0
2212,-1763,-882,-1129,-1829,3215,-505,0
-1749,3224,2314,-2116,-78,-3093,-3603,0
-93,258,-2552,-121,1489,1145,2497,0
-3262,1068,-1343,-938,-1685,3418,-44,0
-3197,1383,-1565,1522,2008,-3728,-3223,0
-889,416,407,1699,1898,1247,-4647,0
91,-243,-1545,3908,102,-343,848,0
-66,557,-1171,956,-1156,182,1696,0
238,1054,-2214,6352,946,1392,-1454,0
4371,3331,-1847,-2226,149,241,1437,0
-1702,-1522,855,2407,31,1138,2483,0
509,386,-2238,101,-898,973,1158,0
-1235,-1167,1548,354,-1734,-2026,9,0
-2951,-1929,-51,-197,-594,-742,-322,0
-2014,1416,-1821,-751,-2072,-4061,-1216,0
3135,2148,2023,1952,527,-4328,-1128,0
1561,3294,-1666,34,-3425,-2637,-2868,0
-2481,-125,-1818,-143,-597,-1745,-134,0
-1815,2512,825,936,-2596,25,-1669,0
-963,-281,119,658,103,625,1052,0
-4222,-246,-226,1423,-1307,1441,1675,0
88,2607,348,1341,-154,-1316,3393,0
2477,1737,518,-3088,581,5262,961,0
-1792,-825,1978,316,125,-6,1951,0
-404,-174,-2314,5504,-1966,-124,569,0
3091,-2254,416,-137,-1426,16,-537,0
1136,-2041,6007,-1693,-127,43,-191,0
331,-3903,-326,-1254,2786,-2902,-305,0
446,1958,-3615,-2019,1583,-4003,276,0
-595,993,-1685,-243,1816,234,2026,0
3907,1916,1075,236,-119,-263,-1159,0
44,-1786,1124,-588,-1177,696,123,0
-931,-915,256,843,-1509,4262,1331,0
77,2503,2038,-605,1382,-205,-3008,0
-1502,1762,-3849,-68,-3777,2475,236,0
1787,781,-829,2261,-3224,1445,2674,0
-1146,-5,-333,2392,-1301,-36,-1457,0
-1378,577,1368,884,-2162,1758,-1801,0
1167,-66,-1277,23,-1043,1844,2465,0
965,-3524,1359,1412,332,-3598,-2641,0
-478,-2482,1055,-1137,1195,1072,2042,0
-84,-1274,-3152,348,473,-2533,-506,0
1324,-1231,1221,-304,1617,912,-1417,0
2176,689,2308,-701,-1166,1699,1584,0
-1096,-5089,-1232,3537,-3702,-3264,-395,0
-1356,149,-3755,-1093,-136,2276,-178,0
-2379,653,1745,-1669,-5687,1389,-444,0
2532,-2254,-3354,63,-4818,-71,-1324,0
1549,-3066,812,1874,391,-1019,-1458,0
4938,-128,-33,-981,1467,-3348,-423,0
-2733,1086,1484,-3173,-1836,-1309,-821,0
371,3837,-2285,-17,807,-774,-186,0
39,-106,2691,634,594,-711,1059,0
-188,-2693,2091,-3581,2919,1028,1631,0
996,-213,-19,236,-974,-1947,518,0
1703,1208,-293,-184,-1756,-106,1318,0
-47,1525,209,2044,1196,2973,589,0
-748,2074,-66,-713,2095,-868,-16,0
619,3311,1054,-2546,1183,-135,-2212,0
546,3118,1171,1376,3,3511,-271,0
1012,2013,-271,-1645,-673,1509,-1978,0
-635,-1213,1154,1579,838,-2249,-228,0
868,992,-2037,3654,-593,-4665,-1,0
-146,-3151,-2997,-1417,329,293,5726,0
-157,-803,1829,167,1648,-3186,1505,0
1047,1082,-6801,-72,-175,1135,506,0
-198,-436,1885,316,959,-1461,179,0
1375,1244,2537,2787,-683,3121,514,0
-2205,-2966,-136,-573,-2242,-49,52,0
2671,4319,-1032,-1083,2401,3649,-2075,0
2674,2,817,571,-1149,-801,-1612,0
-4079,954,-602,1569,-193,-704,-4369,0
3781,-1337,1917,-1469,5417,-147,-518,0
2464,-166,822,-836,-356,1023,333,0
-87,21,-1836,673,-3072,-1306,1493,0
543,507,-11,1442,2228,1426,4587,0
-3083,1821,624,143,2975,3894,3386,0
1355,-2217,1531,-198,23,189,-2459,0
-3,-889,-2347,247,-1286,-2454,-1404,0
-195,-11,-1793,74,-754,-2565,64,0
-1644,1542,786,2502,-3683,-1677,-1665,0
2438,953,-1578,1325,2412,-1409,172,0
-829,-196,-561,1629,-398,-13,181,0
461,617,4682,987,127,-49,624,0
876,-228,155,-2949,933,-244,3063,0
812,212,-824,-2304,-3217,1625,-749,0
-1162,-1382,-1903,-1468,-3158,-1124,851,0
-634,-386,5829,-2,3249,-434,-892,0
5012,-1589,-2831,1651,1626,1011,874,0
-1719,3343,3081,-34,-1684,-82,-2415,0
-1483,-1728,258,-2884,1187,-425,-739,0
2611,1468,-3607,-626,3123,2009,-679,0
-1181,-587,-3141,1529,-322,136,-5101,0
35,-325,-83,-1005,-1844,4224,3036,0
703,127,-308,-3935,-513,629,492,0
-323,184,-2188,-802,1484,-178,2023,0
-2299,-108,1718,-4803,2514,-2182,1403,0
72,642,1631,-1839,192,768,-1717,0
19,1023,846,-1038,-1356,877,-446,0
-15,88,2987,-134,3175,896,904,0
-1206,-594,3949,2307,194,572,1841,0
-2747,-3705,-2467,-535,-2494,841,-283,0
77,-1015,-36,-1862,-2157,-1089,-737,0
-305,-2704,-719,-281,-767,1975,-547,0
75,-136,2229,711,-428,384,2039,0
3899,996,-1105,-2329,816,5041,-1885,0
-2743,866,-1912,-2354,4994,-1206,-2394,0
-3473,1536,-129,-267,1931,-2352,839,0
-3574,3129,2307,1134,-2117,614,2442,0
313,1388,2428,-886,685,504,-163,0
-1492,-156,1148,-1298,2499,2689,1161,0
-2047,3884,2608,2886,5,-768,1335,0
4865,-24,218,-1988,2914,-4597,1649,0
