@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
207,9,3.179215,6.444444,50.444443,-20.777779,-2.062724,6
163,9,0.429631,18.777777,35.22222,-8.111111,-2.388454,6
190,9,2.564718,1.555556,44.88889,-19,-2.048697,6
194,9,1.951259,3.833333,43,-18.222221,-2.071876,6
201,9,0.64693,4.444444,52.88889,-23.11111,-1.997736,6
189,9,1.511683,4.444445,55,-22.88889,-2.035894,6
189,9,0.462963,12.388889,21.11111,-9.777778,-2.01975,6
162,9,3.985182,13.944444,35,-10.333333,-2.494607,6
186,9,2.043961,1.777777,43.77778,-20.333334,-1.973056,6
182,9,1.705113,2.944445,40.333336,-17.11111,-1.919167,6
189,9,3.885185,11.722221,23.444445,-10.666667,-2.101002,6
188,9,2.011082,4.611111,53.77778,-22.88889,-2.079095,6
194,9,1.200309,5.388889,37.11111,-14.888889,-2.037568,6
194,9,1.14342,2.277778,44.444443,-19.88889,-2.021838,6
182,9,1.099999,2.277777,31.555555,-14.222222,-1.943038,6
161,9,1.807405,10.499999,36,-12.444445,-2.316506,6
192,9,2.82384,4.333334,50.333332,-24.88889,-2.024748,6
184,9,0.544331,2.499999,51.22222,-23.11111,-1.958014,6
174,9,1.445299,1.388889,50.444443,-23.88889,-2.069045,6
160,9,0.922221,5.944443,37.88889,-17.777779,-2.162999,6
190,9,0.742868,2.277778,53.444443,-24.333334,-2.043617,6
200,9,2.125681,3.444445,49,-21.88889,-2.080206,6
202,9,1.069786,8.333334,50.22222,-21.333334,-2.093746,6
194,9,1.784708,9.111109,54.333332,-22.777779,-2.033605,6
159,9,7.54074,14.833333,31.333334,-12.888889,-2.316872,6
196,9,2.375804,3.444445,44.333332,-18,-2.063864,6
189,9,2.87407,4.5,29,-11.111111,-2.022227,6
204,9,1.204928,2.777777,51.444443,-23,-2.038543,6
178,9,1.051855,8,29.666666,-12.666667,-2.103758,6
160,9,1.185186,1.555555,36.444443,-18.444445,-2.102318,6
175,9,3.124574,7.166668,50.77778,-23.555555,-2.05935,6
178,9,1.769076,5.222221,42.666668,-16.88889,-2.102536,6
183,9,2.398302,4.666666,49.666668,-23.555555,-2.005196,6
200,9,0.952579,1.777778,41.333336,-17,-2.038016,6
203,9,0.742867,1.944444,10,17.444445,1.986748,7
181,9,0.349603,1.5,9,13.666667,2.206642,7
239,9,2.433332,2.277778,12.222222,10.555555,2.482445,7
194,9,1.143419,2.277778,16.555555,17.777779,2.224382,7
197,9,0.044444,0.611111,4.111111,11.666667,2.074957,7
193,9,2.225275,3.888889,13.333333,14.444445,2.222103,7
162,9,0.62361,1.444444,19.666668,13.333333,2.769038,7
239,9,1.451691,2.333333,7.666666,10.222222,2.426379,7
160,9,1.29386,1.444444,17.777779,15.888889,2.642597,7
198,9,0.133333,1.111111,12.444445,14.888889,2.32489,7
181,9,0.477778,1.277778,15.444445,14.111111,2.458471,7
208,9,2.429628,1.944444,13,14.111111,2.483291,7
247,9,1.218519,7.111111,21.11111,-7.111111,-1.755483,7
198,9,0.620633,1.944445,9.666667,12.444445,2.221276,7
177,9,0.551852,1.444444,15.777778,14.888889,2.413262,7
209,9,1.289559,1.388889,9.555555,13.444445,2.060955,7
232,9,1.254621,1,11,16.222221,1.875362,7
198,9,1.204928,1.5,12.111111,15.666667,2.055672,7
178,9,0.862965,2.5,20.222221,18.88889,2.190305,7
237,9,1.327766,2.722222,17.555555,21.666666,2.280289,7
223,9,1.047042,1.944444,12.666667,15.777778,1.966536,7
187,9,0.720082,1.444444,11.666667,16.444445,1.941465,7
226,9,1.707407,1.611111,10.222222,14.555555,2.303853,7
178,9,2.685184,5,17,12,2.274128,7
240,9,0.862963,2.444444,10.888889,13.222222,2.392487,7
175,9,0.62361,2.833333,12.444445,14.222222,2.242196,7
179,9,0.222222,1.555556,9.777778,13.222222,2.04457,7
214,9,0.651852,1.277778,5,11.555555,2.058329,7
186,9,0.691215,1.166667,13.888889,16.555555,1.863654,7
165,9,0.177778,2.444444,12,7.444445,2.593543,7
222,9,0.477778,1.777778,10.777778,10.666667,2.557309,7
210,9,1.366666,1.555556,9.444445,13.444445,2.42875,7
218,9,2.42963,1.611111,11.888889,12.555555,2.362146,7
180,9,0.722649,1.166667,17.444445,17,2.541661,7
237,9,2.535671,2.333333,11.111111,12.555555,2.37843,7
166,9,0.329629,0.722222,11.222222,10.222222,2.264277,7
240,9,1.668887,3.388889,19.555555,16.88889,2.141811,7
245,9,0.551851,2.222222,11.111111,12.666667,2.395431,7
222,9,2.607407,2.611111,8.555555,7.333334,1.905045,7
169,9,0.779364,1.388888,13.444445,8.333333,2.834822,7
183,9,0.429629,2.277777,14.222222,15.111111,2.428022,7
216,9,0.651852,2.166666,10.888889,13.666667,2.447547,7
236,9,2.696296,2,9.555555,14.111111,2.267197,7
184,9,0.077778,0.777778,9.777778,12.111111,2.128646,7
227,9,0.996296,3.166667,10.111111,10.111111,2.707051,7
166,9,1.096297,2.444445,12.333333,15.777778,2.515826,7
157,9,0.507408,0.777778,13.888889,16.666666,2.438615,7
199,9,0.443053,1.277778,11.111111,10.111111,2.634176,7
246,9,5.618517,2.666666,12,13.666667,2.395692,7
203,9,1.948408,2.944444,15.444445,17.777779,2.320382,7
191,9,0.311111,1.5,5.333334,11.666667,2.122422,7
176,9,0.151852,1.166667,10.111111,12.333333,2.340618,7
223,9,5.722223,1.666667,4.888889,11.333333,2.046588,7
177,9,0.474073,0.888889,12.555555,13.555555,2.462118,7
215,9,5.096295,1.611111,14.333333,17.11111,2.105197,7
220,9,1.12963,2.277778,5.666666,5.666666,1.984366,7
195,9,0.403687,0.611111,14.444445,12.888889,1.94304,7
201,9,1.295291,3.111111,16.666668,16.777779,2.467938,7
181,9,1.200001,2.666667,17.11111,12.777778,2.189135,7
236,9,6.829628,3.333333,13.111111,7.111111,2.7898,7
203,9,1.646545,2.277778,8.777778,16.88889,2.019747,7
172,9,0.298143,1.666667,16.444445,15.666667,2.083854,7
180,9,0.562963,3,18.333334,14.666667,2.453831,7
204,9,0.958394,1.888889,14.333333,19.666666,2.348728,7
181,9,1.200001,2.666667,17.11111,12.777778,2.189135,7
220,9,0.685185,1.444445,11.555555,13.777778,2.306884,7
236,9,3.455556,3.055555,9.444445,9.777778,2.083229,7
196,9,0.998146,1.333333,11.555555,14.222222,1.956772,7
250,9,1.420746,1.444444,6.555555,13.666667,2.192935,7
197,9,7.54074,4.944445,17.444445,18.88889,2.243094,7
221,9,0.64693,1.222222,10.222222,17.666666,1.877146,7
176,9,0.655461,2.388889,19,16.777779,2.179845,7
183,9,0.936898,2.166667,12.666667,16.88889,2.075874,7
189,9,0.340741,1.166667,9.444445,13.333333,2.194143,7
240,9,0.862963,2.444444,10.888889,13.222222,2.392487,7
172,9,1.06284,2.333334,24.555555,16.666666,2.617801,7
206,9,1.12963,2.166667,13.555555,12.111111,2.252368,7
186,9,0.340741,1.5,9.333334,12.111111,2.31952,7
226,9,0.655461,1.611111,15.333333,15.222222,1.82234,7
237,9,0.240741,1,4.222222,9.333333,2.097231,7
194,9,0.781736,2.055556,15,20.333334,2.126516,7
187,9,1.632993,3.555555,14.666667,19.333334,2.254303,7
176,9,0.516398,1,15.111111,14.555555,2.332243,7
208,9,1.763834,2.444444,12.111111,15.666667,2.112617,7
243,9,1.851851,2,9.888889,14,2.368311,7
244,9,0.640741,2.277778,9.666667,3.888889,2.32339,7
249,9,2.385186,2.888889,8,4.666666,1.917421,7
185,9,0.349603,2.388889,11.555555,13.777778,1.83885,7
197,9,0.691215,2.388889,10.444445,7.444445,2.628208,7
224,9,2.559658,3.055556,15.444445,21.88889,2.304153,7
169,9,0.388889,1.944444,12.777778,14.222222,2.44578,7
216,9,0.566667,0.833333,5.111111,12.111111,2.079295,7
162,9,0.712326,2.666667,15.777778,14.666667,2.291415,7
226,9,3.096296,3.555556,5.777778,10.111111,2.259398,7
248,9,0.64693,3.166667,14.777778,8.777778,1.783512,7
212,9,1.422221,1.555556,6,9.888889,2.242649,7
177,9,0.551852,1.444444,15.777778,14.888889,2.413262,7
229,9,1.98513,2.444445,11.222222,15.222222,2.099905,7
219,9,1.00554,1.722222,10.888889,11.555555,2.255333,7
234,9,0.118518,1.055556,6,12,1.83826,7
224,9,2.559658,3.055556,15.444445,21.88889,2.304153,7
222,9,0.834443,1.166667,8.666667,16.88889,1.870487,7
237,9,1.155555,1.555555,6.111111,11.222222,1.938468,7
158,9,1.054093,1.888889,16.444445,17.11111,2.624707,7
197,9,3.255195,4.555555,8.888889,16.444445,2.164262,7
182,9,0.688531,0.777778,14.555555,18.666666,1.916419,7
157,9,0.3,2.944444,19.222221,15.444445,2.604303,7
191,9,0.507408,3.111111,12.111111,10.111111,2.545329,7
172,9,0.507407,1.333333,12.333333,14.444445,2.417702,7
242,9,2.453268,4.666667,19.222221,19.444445,2.395778,7
170,9,0.574134,1.222222,12.777778,9.444445,2.737074,7
245,9,2.162963,3.166667,6.222222,1.777778,1.756645,7
180,9,0.340741,1.722222,11.111111,12.555555,2.212898,7
169,9,0.505525,1.611111,10.666667,15.555555,1.993183,7
174,9,1.16746,1.666667,20.666668,17.444445,2.033698,7
190,9,1.041722,2.611111,16,20,2.204408,7
161,9,0.327731,0.777778,12.444445,14.111111,2.345133,7
209,9,1.295291,1.388889,10.333334,13.111111,2.09922,7
203,9,0.760117,1.333333,7.444445,17,1.984785,7
208,9,1.396296,1.833333,15.555555,15.888889,2.396771,7
187,9,0.740741,2.055556,9.333334,12.777778,2.156639,7
246,9,2.094968,5.833334,21.11111,24.666666,2.214011,7
247,9,3.188889,2.666667,6,13,2.117886,7
248,9,1.813529,3.222223,15.555555,20.666666,2.205099,7
227,9,1.186342,1.888889,9.444445,14.444445,2.291847,7
249,9,2.306994,4.555555,14.666667,17,2.214996,7
207,9,0.928957,0.888889,9.555555,13.222222,2.217263,7
157,9,0.421638,2.111111,16.444445,12.666667,2.405202,7
211,9,6.08889,1.666667,12.444445,9.666667,2.554965,7
189,9,0.666667,1.222222,10.888889,17.222221,1.910864,7
181,9,0.750308,3.277777,16.555555,19.777779,2.378846,7
167,9,0.928959,1.5,16.777779,16.88889,1.971572,7
184,9,0.774074,1.333333,15.222222,16.333334,2.419445,7
249,9,2.062964,2.333334,12.222222,4.222222,2.563437,7
152,9,1.143419,2.777777,19.666668,13.888889,2.731134,7
156,9,0.490653,2.055556,13.444445,14.555555,2.363581,7
236,9,6.829628,3.333333,13.111111,7.111111,2.7898,7
236,9,3.840741,1.722222,10.777778,14.111111,2.32063,7
238,9,0.877777,1.055556,7.444445,11.777778,1.844726,7
166,9,1.096297,2.444445,12.333333,15.777778,2.515826,7
173,9,1.069787,1.444445,16.444445,16.666666,2.099557,7
201,9,1.128748,2.444445,14.666667,17.88889,2.389747,7
246,9,3.262963,1.833333,12.555555,15.222222,2.170543,7
185,9,3.722221,1.944444,14.666667,16.666666,2.361827,7
229,9,1.574073,1.166666,14.111111,10.444445,2.651605,7
170,9,0.45542,0.944444,20.11111,16.333334,2.604013,7
238,9,0.596297,2.666666,15,12,2.337472,7
150,9,0.196296,1.722222,13.444445,13.222222,2.791674,7
156,9,0.278886,2,17.333334,13.888889,2.864931,7
243,9,1.851851,2,9.888889,14,2.368311,7
244,9,0.551852,3.611111,6.666666,5.444445,2.340587,7
201,9,0.918519,0.944444,6.222222,11.333333,1.982987,7
191,9,0.507408,3.111111,12.111111,10.111111,2.545329,7
176,9,0.655462,2.722222,19.444445,18.777779,2.126901,7
229,9,2.059306,3.444445,12,11.111111,2.350437,7
156,9,1.277778,2,13.444445,17.222221,2.47582,7
187,9,0.344265,0.833333,13.222222,13.333333,2.038483,7
202,9,0.24074,2.388889,11.666667,13.888889,2.401137,7
244,9,1.470702,1.111111,9.555555,13.222222,2.391736,7
215,9,0.074074,0.5,5.111111,12.888889,1.991157,7
167,9,0.518518,2.055555,12.888889,7.555555,2.305729,7
217,9,5.096296,3.944444,11.444445,13,2.363871,7
184,9,1.06284,2.666667,11.444445,13.444445,2.080445,7
219,9,3.529631,2.111111,11.444445,14.333333,2.358696,7
245,9,3.016621,2.166667,7.444445,14.777778,2.069452,7
164,9,0.211111,3,11.666667,2,2.87512,7
185,9,0.349603,2.388889,11.555555,13.777778,1.83885,7
184,9,0.344265,0.833333,12.333333,15.333333,1.937892,7
241,9,0.574134,1.555556,10.888889,11.333333,2.544142,7
151,9,0.389682,4.444445,15.222222,13.333333,2.505249,7
246,9,1.085185,1.722222,9.555555,-2.555556,-1.190561,7
169,9,0.983192,1,20.88889,18.11111,2.479064,7
215,9,1.784709,3.388889,14.444445,12.777778,2.266094,7
238,9,0.827759,2.166667,9.666667,12.555555,2.508226,7
182,9,0.433332,0.611111,16.88889,14.333333,2.271693,7
251,9,1.881686,8,21.444445,6.333334,1.28706,7
231,9,2.42963,2.666667,8.777778,14.111111,2.391307,7
250,9,1.420746,1.444444,6.555555,13.666667,2.192935,7
225,9,1.00554,1.611111,14.444445,15.444445,1.891015,7
185,9,0.443053,1.444445,8.111112,10.777778,2.36281,7
211,9,1.333333,2,10.777778,10.777778,2.441017,7
164,9,0.574133,1.888889,21.777779,16.222221,1.798302,7
235,9,1.748015,5.277778,12,9.444445,2.586018,7
247,9,1.247219,2.222222,9.555555,9.777778,2.55309,7
162,9,1.074968,0.944444,13.777778,15,2.350367,7
180,9,0.562963,3,18.333334,14.666667,2.453831,7
246,9,1.619328,2.722222,18.88889,21.222221,2.158915,7
235,9,1.307407,2.722222,11.777778,10.777778,2.670771,7
155,9,0.459468,0.833333,20,18,2.169397,7
199,9,0.607407,1.055556,13.111111,12.111111,2.690112,7
248,9,1.718095,2.111111,23.222221,16.333334,2.285098,7
156,9,0.278886,2,17.333334,13.888889,2.864931,7
245,9,0.922223,1.055555,11.888889,16,2.432783,7
217,9,0.474074,2.055556,5,10.111111,1.976138,7
211,9,0.879815,2.444444,8.888889,15.222222,1.940832,7
211,9,0.490654,1.611111,16.11111,17.11111,2.416354,7
180,9,0.518518,1.944444,9.666667,14.777778,2.487917,7
193,9,0.952579,0.888889,11.666667,14,2.210055,7
182,9,1.047042,0.722223,15.444445,17.222221,1.937594,7
220,9,0.833333,0.888889,5.333334,8.777778,2.030867,7
173,9,0.829631,2.111111,13.555555,15.555555,2.332739,7
245,9,2.162963,3.166667,6.222222,1.777778,1.756645,7
211,9,6.08889,1.666667,12.444445,9.666667,2.554965,7
196,9,2.018518,2.388889,12.444445,11.555555,2.511766,7
242,9,0.829629,2.222222,8.666667,12.111111,2.386597,7
249,9,3.629631,2.777778,7.555555,16.11111,2.156779,7
199,9,0.788811,1.388889,13.333333,14.666667,1.905303,7
196,9,1.047041,1,14.111111,15.333333,1.789167,7
240,9,1.951258,2.111111,17,22.222221,2.175522,7
233,9,1.31852,1.777778,8.333334,12.222222,2.476615,7
196,9,1.244444,1.888889,15.666667,15.111111,2.437339,7
208,9,2.640738,2.499999,15.444445,20.333334,2.102212,7
201,9,1.95978,2.055556,14,20.666666,2.176993,7
208,9,0.418519,0.611111,12.777778,13.777778,2.391996,7
220,9,15.262959,3.666667,6.555555,10.111111,2.09315,7
209,9,0.666667,0.722222,17.666668,19.444445,2.389391,7
168,9,1.149879,0.666666,20.88889,19,2.302124,7
183,9,0.772202,4.722222,14.555555,18.444445,2.506807,7
185,9,1.422222,0.944444,14.888889,16.222221,2.451836,7
173,9,0.829631,2.111111,13.555555,15.555555,2.332739,7
221,9,1.485185,1.444444,10.666667,15.111111,2.317212,7
189,9,1.00554,1.000001,14.555555,17.777779,2.060443,7
212,9,0.666667,1.833333,10,16.777779,1.974495,7
175,9,0.62361,2.833333,12.444445,14.222222,2.242196,7
218,9,0.744444,1.166667,10.666667,12.222222,2.382684,7
237,9,0.444444,0.555555,6.555555,11.333333,1.946502,7
215,9,0.958394,4.722222,17.11111,19.222221,2.561049,7
183,9,0.385185,2,14,14.666667,2.483198,7
238,9,2.538591,2.333333,6.333334,14.888889,2.126063,7
169,9,0.774073,1.833333,15.111111,16.222221,2.467752,7
215,9,0.809664,2.555556,14.222222,19.444445,2.224013,7
232,9,2.685185,2.277778,11.333333,10.333333,2.283147,7
174,9,0.062963,1.722222,10.888889,10.555555,2.377854,7
192,9,1.007407,2.888889,8.666667,11.444445,1.908457,7
215,9,2.040334,2.5,18.11111,20.555555,2.471757,7
215,9,0.958394,4.722222,17.11111,19.222221,2.561049,7
161,9,0.501849,1.611111,15.111111,17.88889,2.292736,7
186,9,0.162962,0.777778,15.333333,10.444445,2.587396,7
211,9,1.129629,1.611111,11.111111,12.111111,2.292041,7
226,9,1.424651,2.388889,10.111111,17,1.872506,7
223,9,5.722223,1.666667,4.888889,11.333333,2.046588,7
223,9,0.720082,1.777778,13.222222,19.11111,2.119546,7
202,9,1.822696,1.611111,12,10.333333,2.522748,7
242,9,1.638653,2.444445,11.333333,7.888889,2.835614,7
148,9,0.251851,6.666666,12,9.111111,2.91248,7
199,9,0.788811,1.388889,13.333333,14.666667,1.905303,7
233,9,1.540803,1.722223,21.88889,19.88889,2.38935,7
236,9,0.255556,3.777777,12.888889,16.88889,2.306678,7
201,9,0.918519,0.944444,6.222222,11.333333,1.982987,7
232,9,1.455554,2.555556,11.222222,13.888889,2.402851,7
221,9,1.485185,1.444444,10.666667,15.111111,2.317212,7
236,9,2.696296,2,9.555555,14.111111,2.267197,7
237,9,1.143419,2.666667,10.888889,16.666666,1.990381,7
243,9,5.274073,2.555556,5.111111,8.888889,2.033629,7
170,9,0.45542,0.944444,20.11111,16.333334,2.604013,7
195,9,0.403687,0.611111,14.444445,12.888889,1.94304,7
180,9,0.874074,3.277778,18.11111,18.88889,2.113918,7
240,9,1.540803,2.277778,9.777778,15.555555,2.043865,7
189,9,0.779363,1.055556,10.444445,17.666666,1.985552,7
195,9,1.574073,2.055556,6.333334,11.444445,2.187022,7
216,9,1.327767,2.722223,11.444445,16.444445,2.284571,7
245,9,1.162691,2.277778,13.555555,14.555555,2.198051,7
162,9,0.455421,1.944445,19.555555,16.11111,2.557389,7
167,9,0.562963,7.555555,11.666667,-0.888889,-3.015081,7
237,9,2.444445,1.777778,4.222222,8.777778,2.180526,7
174,9,1.007406,2.888889,15.111111,15.777778,2.395018,7
210,9,0.544331,1.5,9.333334,16.444445,2.043726,7
211,9,1.466667,1.666667,13.777778,12.888889,2.239034,7
210,9,0.596296,1.833333,11.222222,14.333333,2.461599,7
249,9,2.42594,2.666667,19.777779,14.111111,2.28263,7
181,9,0.632456,2.055555,13.555555,15.444445,2.141428,7
235,9,1.06284,1.055556,6.777778,10.777778,2.310758,7
238,9,1.135292,1.444444,11.111111,16.444445,2.046683,7
195,9,2.344418,2.833333,9.444445,16.222221,2.011228,7
224,9,1.840741,0.944444,10,15,2.328108,7
232,9,1.206464,1.5,6.555555,11.555555,2.201318,7
149,9,0.788889,1.055555,14.444445,11.333333,2.741647,7
194,9,1.274074,1.888889,13.222222,11,2.593107,7
183,9,0.936898,2.166667,12.666667,16.88889,2.075874,7
210,9,1.129629,1.222222,13.777778,15.555555,2.386452,7
226,9,1.98513,1.111111,14,18.666666,2.27303,7
235,9,1.840741,1.722222,7.555555,14.666667,2.316242,7
233,9,2.146487,2.111111,12.555555,15.222222,1.950405,7
218,9,3.496296,1.666666,5.444445,12.333333,2.361442,7
217,9,1.06284,1.666667,9.777778,15.222222,2.006642,7
211,9,1.327765,2.166666,14.444445,15.444445,2.327545,7
208,9,2.166666,2.666667,12.666667,15.111111,2.310932,7
234,9,0.3,0.888889,4,9.111111,2.193568,7
188,9,0.688531,2.333333,13.333333,12.444445,2.20467,7
220,9,15.262959,3.666667,6.555555,10.111111,2.09315,7
241,9,1.128749,1.166667,5.888889,10.888889,2.277351,7
200,9,0.42963,0.444444,5.777778,11.222222,2.10726,7
233,9,0.740741,1.166666,8.888889,13.222222,2.49158,7
195,9,1.408966,2.944445,11.666667,16.11111,2.193764,7
165,9,3.974076,1.777778,12.888889,16,2.471197,7
199,9,0.518519,0.833334,15.222222,15.777778,2.129513,7
184,9,11.851854,4.166667,13.555555,13.777778,2.524273,7
