@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
201,2.722222,1.678846,5.222221,3.124574,-19.777779,67.22222,6
207,2.722222,3.179215,6.444444,2.802115,-19.11111,70.111115,6
185,2.888888,1.424649,5.777777,5.556445,-12.888889,55,6
182,0.888889,0.655462,2.111111,1.772214,-9.888889,52.555557,6
202,2.277777,1.878731,1.888889,1.003697,-19.88889,76,6
190,3.777777,2.094085,4.555555,3.727774,-19.333334,71.111115,6
184,2.222223,2.118519,10.611111,45.085182,-8.777778,38.333336,6
201,2.833333,2.656231,5,4.071583,-15,68.66667,6
182,2.499999,1.099999,2.277777,3.618518,-8.888889,42.22222,6
174,2.000001,1.445299,1.388889,0.854183,-22.222221,73.22222,6
189,1.555555,1.047041,1.444444,0.860663,-19.444445,74.888885,6
176,1.888889,1.148269,5.055555,2.855145,-19.777779,67,6
175,1.944444,1.323576,3.444445,2.257497,-21.333334,72.66667,6
181,1.833333,1.242757,3.000001,2.054805,-11.666667,56.88889,6
185,2.611112,1.806368,3.111111,2.277101,-15.111111,60.666668,6
196,1.499999,1.501851,2.277777,1.218681,-15.333333,58.77778,6
163,2.055556,2.285186,18.166666,41.988934,-16.333334,48.11111,6
159,3.555555,7.54074,14.833333,152.7,-15.888889,46.22222,6
175,1.166666,0.522223,5.666666,26.133337,-12,41,6
189,1,0.311111,2.611111,2.507408,-11.333333,40.666668,6
163,0.777777,0.429631,18.777777,1.851823,-16.444445,48.88889,6
194,3.722221,1.496909,6.444445,3.964657,-21.11111,72.55556,6
195,1.888889,1.16746,1.833335,1.709451,-16.88889,60.666668,6
160,3,8.888896,2.166668,3.766669,-20.444445,57.11111,6
183,0.777778,0.583731,2.944444,1.625037,-16.555555,67.77778,6
190,3.055556,0.854184,5.055556,2.784215,-18.555555,63.22222,6
190,5.500001,1.822697,2.611111,3.234651,-18.777779,66.88889,6
160,2.111111,1.185186,1.555555,2.740741,-19.11111,55.333332,6
163,2.611111,12.151846,14,48.8889,-18.666666,51.333332,6
200,4.5,4.324349,6.055555,4.327775,-19.11111,72.66667,6
189,1.388888,0.462963,12.388889,84.59629,-7.444445,29.333334,6
196,1.444445,1.047043,4.444444,1.996292,-17.444445,63.333332,6
188,2,2.108185,3.055555,2.498147,-21.666666,76.55556,6
203,0.944445,0.64693,6.055556,2.462309,-17.555555,67.111115,6
183,1.055555,1.18165,3.388888,1.597451,-15.444445,66.55556,6
190,2.666667,6.977775,2.500001,2.655554,-10.888889,41.11111,6
189,1.499999,0.922221,2,2.888888,-11.333333,40.333336,6
184,0.722223,0.32963,9.388888,28.951855,-8.222222,37.11111,6
192,2.499999,2.084333,6.166667,2.326181,-21,74.77778,6
196,1.333332,0.869228,2.222222,1.668887,-19.777779,75.66667,6
189,2.499999,0.983193,2.111111,2.810036,-20.555555,73.333336,6
171,1.499999,1.005539,2.777777,1.64204,-14.777778,57.22222,6
187,1.944444,2.048487,6.222222,3.512938,-18.777779,69.66667,6
195,1.833334,1.206464,4.055555,2.123065,-20.777779,76.66667,6
198,2.888889,2.88033,3.055555,2.870668,-19.88889,71.888885,6
182,2.499999,1.099999,2.277777,3.618518,-8.888889,42.22222,6
188,1.833333,1.811109,1.388889,1.751851,-9.666667,38.11111,6
180,1.944445,1.481991,3.111111,1.088663,-13.333333,59,6
182,3.055555,4.213295,3.999999,2.366432,-17.555555,72.55556,6
183,1.055555,1.18165,3.388888,1.597451,-15.444445,66.55556,6
198,1.722223,1.854924,5.111111,1.600926,-18.333334,64.22222,6
161,2.111111,1.807405,10.499999,91.32222,-16.444445,51.22222,6
182,2.555555,1.857917,3,2.054805,-16.555555,68.111115,6
195,2.5,2.238553,3.500001,2.888676,-14.888889,58.555557,6
207,2.61111,1.306679,3.111112,3.008629,-18.333334,64.88889,6
205,2.222223,1.586985,2.388889,2.489238,-18.88889,69.77778,6
187,1.888889,1.515354,2.111111,1.784708,-20.11111,74.111115,6
184,2.222223,2.118519,10.611111,45.085182,-8.777778,38.333336,6
193,1.333333,1.115547,1.833333,1.846919,-23.777779,78.77778,6
200,2.555555,2.621847,2.5,1.206464,-13.888889,55.77778,6
195,4.166666,2.277915,4.111111,2.247634,-15.777778,58.88889,6
190,1.277777,0.998145,1.611111,1.123816,-14.111111,60.666668,6
194,1.722222,1.14342,2.277778,2.03761,-15.888889,61.666668,6
197,1.444444,1.515353,2.611111,1.925463,-16.11111,61.555557,6
180,1.777778,1.185186,9.166667,63.944435,-8.777778,36.333336,6
186,3.222223,2.115201,5.5,3.507134,-15.666667,65.88889,6
186,2.833334,2.12222,3.555556,4.207406,-12.222222,43.88889,6
191,1.388889,1.306679,1.444445,1.088662,-20.666666,76.66667,6
204,2.555555,1.204928,2.777777,1.148268,-19.333334,72,6
185,2.944445,7.662959,6.222221,32.118523,-10,39.666668,6
186,3.611111,3.028874,9.444444,7.932118,-15.666667,63.666668,6
182,1.777778,1.293861,2.500002,1.42595,-10,54.333332,6
176,2.333333,0.918938,1.000001,0.918938,-14.333333,62.333332,6
186,1.500001,1.798145,1.944444,1.781593,-13.888889,61.333332,6
176,1.611112,1.06284,3.444444,1.695309,-19.666666,67.66667,6
183,1,0.869228,1.555555,1.485735,-8.888889,52,6
197,1.611112,1.451691,1.277779,1.103865,-21,77.77778,6
161,2.111111,1.807405,10.499999,91.32222,-16.444445,51.22222,6
186,2.944445,2.711429,2.055555,1.678844,-14.111111,60.444443,6
200,3.166667,3.031318,3.944445,2.480293,-21.333334,67.333336,6
190,1.999999,1.032796,2.055556,1.466919,-14.666667,57.77778,6
201,2.111112,1.734188,2.500001,1.656637,-20.222221,76.44444,6
202,2.166666,1.069786,8.333334,2.51219,-21.333334,71.55556,6
189,2.055555,1.511683,4.444445,3.455537,-19.222221,75.44444,6
160,2.611111,8.240739,13.166667,139.85553,-20.333334,51.77778,6
191,1.000001,0.760117,2.944444,1.020167,-13.555555,59.77778,6
189,3.777777,2.237722,3.777777,1.544405,-21.222221,72.44444,6
201,2.722222,1.678846,5.222221,3.124574,-19.777779,67.22222,6
189,2.555554,2.87407,4.5,15.366663,-8.777778,38.555557,6
163,1.444444,0.785186,18.888887,5.540755,-16.555555,47.555557,6
190,2.055556,0.742868,2.277778,1.405018,-21,75.55556,6
191,3.11111,2.948949,5.222223,3.429718,-21.777779,75.22222,6
185,2.944445,7.662959,6.222221,32.118523,-10,39.666668,6
196,1.666667,1.333334,2.222222,1.148268,-16.444445,58.555557,6
187,1.888889,1.515354,2.111111,1.784708,-20.11111,74.111115,6
181,3.277779,3.151133,4.166667,2.786875,-20.222221,74.22222,6
206,2.833333,1.773257,5.611111,2.808056,-21.555555,72.111115,6
159,3.555555,7.54074,14.833333,152.7,-15.888889,46.22222,6
200,1.388888,0.952579,1.777778,1.167461,-14.333333,56.555557,6
201,2.111111,2.018434,4.333332,4.723464,-20.333334,74,6
201,0.722223,0.64693,4.444444,2.455531,-17.444445,72.22222,6
187,1.222223,1.003697,3.055555,2.389019,-13.222222,59.88889,6
204,2.000001,1.763834,3.222222,2.083445,-18.333334,69.22222,6
184,1.833333,3.277779,7.944443,63.35185,-11.222222,38.77778,6
180,1.499999,0.936898,3.833332,2.888675,-15.555555,62.333332,6
188,1.666667,0.488888,7.38889,37.218513,-9.444445,37.77778,6
193,3.222222,1.90516,2.888889,2.177325,-21,75.111115,6
173,1.666665,1.646544,3.611111,2.112572,-19.88889,69.55556,6
195,1.888889,2.094082,2.999999,1.738453,-16.666666,59.666668,6
161,2.777777,5.540735,11.777776,93.98522,-16.222221,51.333332,6
186,2,2.666666,2.333333,3.555556,-11.555555,43.444443,6
186,2.166667,1.944444,6.833334,53.58887,-9.666667,37.88889,6
192,6.055556,2.82384,4.333334,3.062316,-20.222221,72.111115,6
191,3.166668,3.031317,2.833331,2.896358,-23.666666,79.55556,6
196,3.499999,1.260512,7.388889,3.678264,-22.555555,79.111115,6
189,1.000001,0.222222,6.222223,33.3185,-8.222222,35.22222,6
191,3.500001,2.738614,3.277778,2.800133,-20.555555,74.77778,6
176,2.111113,0.688531,2.666667,2.691551,-14,62.666668,6
193,1.111112,0.750308,3.388888,2.489236,-11.444445,50.666668,6
195,2.944444,2.8784,3.833334,2.354665,-16.11111,59.22222,6
194,2.611111,1.925463,5.111111,3.416733,-12.111111,49.77778,6
183,2.888889,1.682151,4.055555,3.072581,-17.666666,70,6
161,3.722222,0.729634,11.5,18.922234,-15.333333,49.666668,6
186,2.722222,2.245159,6.055555,2.815959,-13.222222,60.22222,6
190,3.055555,1.062842,6.111111,5.218202,-19,70,6
182,2.222222,1.259042,3.444444,2.825808,-17.222221,69.111115,6
162,2.388889,2.196297,14.944444,219.57411,-18,50.333332,6
192,3.388889,1.781593,7.444444,4.134766,-18.333334,65,6
196,1.666667,1.333334,2.222222,1.148268,-16.444445,58.555557,6
227,1.388889,0.996296,3.166667,8.611113,-11.555555,17.444445,7
224,3.055556,2.559658,3.055556,3.021527,-14.444445,27.555555,7
242,1.611111,1.638653,2.444445,1.108887,-10.444445,17.444445,7
197,3.555555,7.54074,4.944445,6.418518,-11.444445,27.555555,7
183,1.5,0.936898,2.166667,1.798147,-8.111111,21,7
169,0.833333,0.505525,1.611111,0.879815,-6.444445,18,7
167,0.888889,0.562963,7.555555,4.607406,-7.222222,17.666668,7
190,1.555555,0.750309,1.333333,1.095445,-12.666667,26.88889,7
232,2.500001,1.455554,2.555556,0.829629,-10.444445,19.333334,7
245,1.888889,2.162963,3.166667,3.277778,-0.555556,7.222222,7
201,1.444444,1.128748,2.444445,0.834444,-13.444445,25.11111,7
162,1.166667,0.62361,1.444444,1.327766,-16.333334,29.555555,7
246,2.833333,1.917754,2.999999,1.988857,-9.888889,22.88889,7
236,2.444444,6.829628,3.333333,7.599998,-8.888889,18.555555,7
193,1.055556,0.952579,0.888889,0.620633,-8.333333,19.11111,7
181,0.777777,0.750308,3.277777,1.611303,-14.555555,28,7
189,0.888889,0.779363,1.055556,0.827759,-7.333334,18.777779,7
236,2.444444,6.829628,3.333333,7.599998,-8.888889,18.555555,7
211,1.666667,1.466667,1.666667,1.822222,-7.777778,20.666668,7
176,1.444444,0.655462,2.722222,1.540803,-9.888889,29,7
194,2.277777,1.143419,2.277778,1.420747,-10.888889,26.11111,7
247,1.611111,1.218519,7.111111,4.340751,-2.444444,25.11111,7
193,2.055556,2.225275,3.888889,3.631141,-8.555555,21,7
195,0.444444,0.403687,0.611111,0.680414,-4.777778,20.333334,7
165,2.277778,3.974076,1.777778,0.918519,-13.333333,22.666666,7
163,1.055555,0.928958,2.5,1.312335,-7.111111,25.333334,7
242,1.888889,0.829629,2.222222,3.274074,-9.222222,15.777778,7
235,1.444445,1.455513,1.944445,2.264869,-14.333333,32.555557,7
185,0.5,0.349603,2.388889,2.080776,-4.222222,17.555555,7
215,0.444445,0.074074,0.5,0.122222,-5.444445,11.222222,7
246,2.388889,1.085185,1.722222,1.751852,0.444444,10.333334,7
208,2.5,2.166666,2.666667,2.444446,-10.222222,21.11111,7
175,2.166667,4.21111,2.722221,4.329627,-8.666667,28.666666,7
157,0.833334,0.3,2.944444,7.61852,-15.222222,29.444445,7
208,2.444444,2.429628,1.944444,3.085186,-11.555555,21.555555,7
175,1.166667,0.62361,2.833333,2.167949,-8.777778,20.11111,7
244,3.388889,2.195113,3,1.520234,-5.777778,17.11111,7
170,0.555556,0.45542,0.944444,0.389683,-16,30.88889,7
237,2.277778,1.143419,2.666667,2.564718,-7,18.777779,7
187,1.444445,0.344265,0.833333,1.027402,-6,19.666668,7
229,2.722223,2.059306,3.444445,1.408965,-7.888889,18.333334,7
239,1.944444,1.451691,2.333333,2.820559,-8.111111,13.777778,7
156,0.5,0.278886,2,0.557773,-19.11111,28.333334,7
209,1.722222,1.289559,1.388889,0.928958,-6.222222,16.11111,7
160,2,0.843274,3.055555,2.360948,-20.777779,33.333336,7
201,1.444444,0.918519,0.944444,0.551852,-4.666666,11.555555,7
176,0.388889,0.151852,1.166667,0.388889,-8.666667,17.11111,7
248,1.611111,0.64693,3.166667,1.722401,-1.555556,18.222221,7
180,1.166667,0.722649,1.166667,0.983192,-15.333333,28.222221,7
235,1.611111,1.307407,2.722222,2.551852,-11.555555,19.222221,7
211,1.388889,0.879815,2.444444,1.455513,-5.777778,15.888889,7
233,1.444444,1.148268,2.611111,1.90224,-6.444445,18.777779,7
196,1.277778,0.998146,1.333333,0.816497,-5.444445,18.11111,7
217,0.777778,0.474074,2.055556,0.907408,-3.888889,9.666667,7
186,0.888889,0.340741,1.5,1.81111,-8.222222,16.11111,7
215,3.222222,2.040334,2.5,1.615894,-17.11111,30.666666,7
249,2,1.28889,1.5,0.611111,-11.888889,18.11111,7
201,1.444444,0.918519,0.944444,0.551852,-4.666666,11.555555,7
224,3.722222,3.707406,3.611111,5.618522,-10.555555,20.555555,7
242,2.722222,2.453268,4.666667,1.920648,-14.555555,30.555555,7
187,1.111111,0.720082,1.444444,0.750309,-6.222222,19.222221,7
224,0.944445,1.083547,2.333334,1.632993,-4.222222,19.222221,7
184,3.444444,11.851854,4.166667,5.85555,-12.222222,22.222221,7
219,2.555556,2.237724,3.222222,2.491467,-8.666667,19.11111,7
162,0.944445,0.712326,2.666667,0.730297,-9.666667,23.88889,7
248,2.055555,1.718095,2.111111,1.377061,-11,32.333336,7
206,0.944445,1.12963,2.166667,1.1,-7.555555,20.11111,7
162,1.666667,1.074968,0.944444,0.574134,-10.666667,22.333334,7
240,1.055556,0.862963,2.444444,5.007407,-9.777778,18.555555,7
172,1,0.298143,1.666667,0.918937,-7.666666,24.222221,7
223,2.5,5.722223,1.666667,2.444444,-5.333334,10.444445,7
224,3.055556,2.559658,3.055556,3.021527,-14.444445,27.555555,7
245,3.166667,3.016621,2.166667,1.242757,-6.888889,14.666667,7
211,2.666667,6.08889,1.666667,1.733333,-9,18.666668,7
251,2.444444,1.881686,8,1.605543,2.333333,22.777779,7
246,3.166667,2.094968,5.833334,4.113663,-14.333333,34.11111,7
187,1.222222,0.740741,2.055556,1.04074,-6.888889,15.888889,7
179,0.666667,0.222222,1.555556,0.562963,-6.111111,16.222223,7
223,2.111111,0.720082,1.777778,0.93492,-9.888889,22.88889,7
238,1.055556,0.827759,2.166667,1.822697,-10.777778,17.444445,7
156,0.5,0.278886,2,0.557773,-19.11111,28.333334,7
156,2.166667,1.277778,2,2.355556,-14.444445,24,7
169,1.166667,0.983192,1,0.918936,-15.222222,32,7
226,2.222223,0.655461,1.611111,1.020167,-4.111111,21.777779,7
150,1.055555,0.196296,1.722222,1.618516,-16.444445,23.333334,7
238,1.666667,1.135292,1.444444,1.068055,-7.555555,19.11111,7
165,0.333333,0.177778,2.444444,1.140741,-6.888889,17.555555,7
224,1.388889,1.840741,0.944444,0.551852,-10.333333,18.444445,7
235,1.944444,1.840741,1.722222,3.574073,-10,15.777778,7
170,0.777778,0.785184,1.11111,0.562962,-13.333333,24.666666,7
195,1.222222,1.408966,2.944445,1.526313,-9.222222,20.11111,7
158,0.999999,1.054093,1.888889,1.29386,-17.222221,27.88889,7
233,2.222222,2.146487,2.111111,1.327766,-5.777778,19.555555,7
181,1.111111,0.385186,0.888889,1.096296,-12.111111,25.11111,7
203,1.666667,1.646545,2.277778,1.878731,-7.444445,16.88889,7
177,1.166667,0.7,2.5,0.78889,-9.888889,30.88889,7
232,2.388889,2.685185,2.277778,2.374074,-6.666666,17,7
208,1.944444,2.640738,2.499999,1.322222,-9.333333,25.333334,7
243,1.888889,1.851851,2,0.71111,-10.333333,18,7
197,0.333333,0.044444,0.611111,0.062963,-5.666666,9.888889,7
222,1.555556,0.834443,1.166667,0.623609,-5.444445,16.11111,7
223,1.5,1.069787,3.555556,2.948949,-3.777778,18.444445,7
161,0.277778,0.327731,0.777778,0.620633,-9.888889,20.444445,7
236,1.777778,2.696296,2,0.933333,-8.888889,17.222223,7
199,1.666667,0.788811,1.388889,0.712325,-5,19.88889,7
237,2.444444,1.327766,2.722222,2.678446,-14,29.444445,7
208,2.333333,1.763834,2.444444,1.69531,-8,20,7
162,0.888888,0.455421,1.944445,1.356739,-14.888889,29.88889,7
164,0.888889,0.403687,1.277778,0.490653,-6.333334,14.444445,7
182,0.888889,0.688531,0.777778,0.655462,-6.666666,23,7
203,1.388889,0.742867,1.944444,1.526312,-7.222222,18.222221,7
164,0.388889,0.534027,3.222223,1.047042,-14.111111,25.555555,7
245,1.888889,2.162963,3.166667,3.277778,-0.555556,7.222222,7
240,2.555555,1.668887,3.388889,2.453267,-8.777778,28.11111,7
199,1.277778,0.443053,1.277778,1.041722,-10.222222,17.88889,7
175,1.333333,0.788811,1.166666,0.888194,-15.222222,28.777779,7
207,2.722223,0.928957,0.888889,0.272165,-7.777778,16.555555,7
219,2.277778,3.529631,2.111111,4.074075,-10.333333,19.666668,7
216,0.888889,0.651852,2.166666,1.144444,-11,19.11111,7
229,1.388888,1.574073,1.166666,0.566666,-10.888889,21.222221,7
209,1.833333,1.295291,1.388889,0.998146,-6.555555,16.88889,7
222,2.111111,2.607407,2.611111,7.26296,-2.333333,11.777778,7
191,1.277778,0.507408,3.111111,4.607407,-9.222222,18.555555,7
196,1.666667,1.244444,1.888889,3.851853,-11.888889,24.666666,7
195,2.055556,1.574073,2.055556,3.796296,-6.555555,12.333333,7
186,1.166667,0.691215,1.166667,1.00554,-5.111111,21.11111,7
226,2.888889,1.98513,1.111111,0.45542,-12,24.222221,7
221,1.055556,0.64693,1.222222,0.620633,-5.666666,18,7
226,1.555556,3.096296,3.555556,2.562962,-6.222222,11.222222,7
180,0.555556,0.340741,1.722222,1.662963,-7.444445,17.777779,7
233,2.777777,1.31852,1.777778,1.096296,-10.111111,15.777778,7
181,0.5,0.349603,1.5,0.505525,-8,16.222223,7
235,2.833333,1.748015,5.277778,3.136995,-9.222222,18.222221,7
181,1.666667,1.200001,2.666667,2.088887,-7.555555,23.88889,7
216,0.888889,0.651852,2.166666,1.144444,-11,19.11111,7
183,0.777778,0.385185,2,1.466666,-12.333333,23,7
201,1.944445,1.95978,2.055556,1.306678,-11.666667,24.777779,7
249,2.444444,2.385186,2.888889,3.807407,-1.666667,10.111111,7
189,0.888889,0.340741,1.166667,0.922222,-7.666666,16.444445,7
244,1.111111,1.470702,1.111111,1.259041,-9.777778,17.222223,7
208,1.722222,1.396296,1.833333,3.055554,-11.111111,24.555555,7
223,1.777778,1.047042,1.944444,1.511683,-6.222222,20,7
215,0.833333,0.809664,2.555556,1.259042,-11.555555,24.555555,7
186,0.888888,0.162962,0.777778,0.207407,-9.555555,22,7
185,0.611111,0.443053,1.444445,1.047042,-7.888889,14.333333,7
246,2.277778,3.262963,1.833333,2.433334,-8.444445,20.444445,7
194,2.166667,0.781736,2.055556,2.026674,-10.666667,25.333334,7
243,2.222222,5.274073,2.555556,0.829629,-4.111111,9.444445,7
215,3.111111,5.096295,1.611111,1.129629,-8.555555,22.88889,7
187,2,1.632993,3.555555,1.86984,-12,25.11111,7
201,2.833333,1.295291,3.111111,1.784709,-13.888889,26.88889,7
156,0.388889,0.389682,1.055555,0.64693,-21.11111,29.555555,7
225,1.5,1.00554,1.611111,1.289559,-5.222222,21.333334,7
212,2,1.422221,1.555556,1.985185,-6.111111,11.333333,7
152,0.722222,1.143419,2.777777,1.108886,-16.11111,29.666666,7
217,2.111111,5.096296,3.944444,12.50741,-9.333333,18.88889,7
237,1.333333,1.155555,1.555555,0.785185,-4.111111,11.222222,7
184,1.611111,1.06284,2.666667,1.897366,-6.555555,18.11111,7
241,1.555556,1.128749,1.166667,1.206464,-7.111111,11.888889,7
197,3.055555,3.255195,4.555555,2.746042,-9.222222,17.444445,7
223,2.5,5.722223,1.666667,2.444444,-5.333334,10.444445,7
240,3.055555,1.638654,2.055556,1.743772,-15.666667,27.333334,7
244,2.944444,0.640741,2.277778,2.151852,-2.111111,11.888889,7
180,1.555556,0.874074,3.277778,3.396297,-9.444445,27.555555,7
220,0.944445,0.685185,1.444445,2.162964,-9.222222,19.222221,7
192,1.222222,1.007407,2.888889,4.82963,-3.888889,13.777778,7
246,2.277778,5.618517,2.666666,5.866666,-10.333333,20,7
232,1.277778,1.254621,1,0.894427,-5.111111,18.11111,7
189,1,0.666667,1.222222,1.186342,-6.111111,18.666668,7
149,1.166667,0.788889,1.055555,0.640741,-13.666667,22.777779,7
166,0.611111,0.329629,0.722222,0.32963,-6.444445,16.777779,7
220,3.055556,15.262959,3.666667,6.08889,-4.888889,11.555555,7
209,1.333333,0.666667,0.722222,0.712326,-14.555555,29,7
196,1.222222,1.047041,1,0.843274,-3.666667,20.444445,7
164,0.944444,0.574133,1.888889,1.047041,-4.111111,28.555555,7
203,3.055555,1.948408,2.944444,1.756469,-12.222222,25.444445,7
185,2.166666,3.722221,1.944444,2.685186,-12,24.222221,7
161,0.888889,0.501849,1.611111,1.405018,-11.777778,25,7
195,2.444444,2.344418,2.833333,1.722401,-6.777778,17.11111,7
222,1.5,0.477778,1.777778,1.718519,-9.666667,17.555555,7
166,1.777778,1.096297,2.444445,1.051852,-13.888889,22.222221,7
215,3.111111,1.784709,3.388889,2.407549,-8.222222,21.444445,7
235,1.388889,1.06284,1.055556,0.490653,-7.222222,12.777778,7
218,2.555556,2.42963,1.611111,2.418518,-9.111111,19.11111,7
191,1.277778,0.507408,3.111111,4.607407,-9.222222,18.555555,7
176,0.777778,0.655461,2.388889,1.306679,-9.555555,27.777779,7
220,2.277778,1.12963,2.277778,4.151854,-2.333333,8.333334,7
164,0.5,0.211111,3,8.04445,-6,16.88889,7
249,2.055556,2.062964,2.333334,5.511114,-3.444444,15,7
218,1.777778,3.496296,1.666666,1.022222,-9,12.555555,7
236,1.777778,2.696296,2,0.933333,-8.888889,17.222223,7
248,3.333334,1.813529,3.222223,1.259041,-12,26.444445,7
175,1.166667,0.62361,2.833333,2.167949,-8.777778,20.11111,7
156,0.944444,0.490653,2.055556,1.705112,-10.444445,21.777779,7
172,0.944444,0.507407,1.333333,0.71111,-11.222222,20.88889,7
234,0.444445,0.118518,1.055556,0.285185,-3.333333,11.111111,7
173,1.444444,0.829631,2.111111,1.985185,-10.777778,22.333334,7
219,2.777778,3.496297,2.833333,6.611113,-4.444445,8.333334,7
169,0.833333,0.388889,1.944444,0.418518,-11.444445,21.333334,7
190,1.388889,1.041722,2.611111,1.842905,-11.666667,26.555555,7
229,2.111111,1.98513,2.444445,1.614747,-7.444445,18.777779,7
191,1,0.311111,1.5,1.011111,-6,11.222222,7
238,1.166667,0.877777,1.055556,2.285184,-3.222222,12.444445,7
184,0.555555,0.344265,0.833333,0.62361,-5.666666,19.333334,7
181,1.666667,1.200001,2.666667,2.088887,-7.555555,23.88889,7
180,1.222222,0.562963,3,1.866665,-12,27.222221,7
233,1.388889,1.540803,1.722223,0.827759,-14.777778,33.444447,7
249,1.611111,2.42594,2.666667,1.505545,-9.222222,27.555555,7
229,2.444444,0.785185,2.055555,3.218518,-10.444445,14.666667,7
240,2.444444,1.951258,2.111111,1.360827,-12.444445,28.555555,7
204,1.555555,0.958394,1.888889,1.772214,-14,25.555555,7
202,1.611111,0.24074,2.388889,2.596295,-10.444445,19.777779,7
151,0.388889,0.389682,4.444445,4.042368,-11.333333,23.444445,7
183,1.055555,0.772202,4.722222,1.020168,-15.888889,26,7
240,1.277778,1.540803,2.277778,1.705113,-7.111111,17.333334,7
245,2.277778,1.162691,2.277778,1.496911,-8.444445,21.222221,7
199,1.666667,0.788811,1.388889,0.712325,-5,19.88889,7
220,1.166667,0.833333,0.888889,0.474074,-3.888889,9.555555,7
182,0.555556,1.047042,0.722223,1.143419,-6.444445,23.333334,7
183,1.777778,0.429629,2.277777,4.196296,-11.888889,23.222221,7
216,3.833333,0.699998,0.833333,0.477778,-10.333333,22.555555,7
178,1.388889,2.685184,5,10.4,-7.666666,23.555555,7
212,1,0.666667,1.833333,1.345775,-6.888889,17.88889,7
215,1.555556,0.958394,4.722222,2.645052,-17.777779,29.444445,7
226,1.722222,1.707407,1.611111,1.751851,-9.777778,18.333334,7
201,0.611111,0.327731,1.055556,0.800462,-6,16.333334,7
196,1.388889,2.018518,2.388889,1.21852,-9.777778,19.555555,7
245,1.388889,0.551851,2.222222,3.940739,-9.333333,18.444445,7
208,1.388889,0.418519,0.611111,0.240741,-10.222222,20.777779,7
169,1.111111,0.779364,1.388888,0.742867,-11,19.88889,7
180,1.222222,0.562963,3,1.866665,-12,27.222221,7
219,1.5,1.00554,1.722222,0.928957,-7.444445,17.222223,7
237,0.944444,0.240741,1,0.488889,-4.666666,8.888889,7
216,1.5,0.566667,0.833333,1.188889,-5.888889,11.111111,7
233,1.444444,0.740741,1.166666,0.344444,-11.111111,17,7
167,1.611111,0.928959,1.5,1.130388,-6.777778,24.666666,7
221,1.388889,1.485185,1.444444,1.585186,-10.222222,19.11111,7
221,1.388889,1.485185,1.444444,1.585186,-10.222222,19.11111,7
244,1.277778,0.551852,3.611111,6.95185,-3.222222,9.555555,7
155,0.5,0.459468,0.833333,0.349603,-10,29.333334,7
236,1.722222,3.840741,1.722222,1.12963,-9.555555,18.666668,7
210,1.5,1.366666,1.555556,2.162963,-10.555555,17.444445,7
222,2.388889,2.64074,1.611111,2.285184,-9.888889,20.11111,7
238,1.666667,2.538591,2.333333,2.440401,-7.777778,13.888889,7
166,1.777778,1.096297,2.444445,1.051852,-13.888889,22.222221,7
204,2.388889,1.69203,3.333333,1.382429,-12.222222,26,7
220,3.055556,15.262959,3.666667,6.08889,-4.888889,11.555555,7
181,0.833333,0.477778,1.277778,1.707406,-11.555555,24,7
241,2.055556,0.574134,1.555556,1.424651,-10.333333,18.11111,7
148,0.777778,0.251851,6.666666,33.422226,-11.888889,19.444445,7
215,1.5,2.033333,2.777778,2.518517,-9.555555,16.444445,7
168,1.5,1.149879,0.666666,0.471404,-12.666667,31.444445,7
203,0.666667,0.760117,1.333333,0.894427,-7,15.444445,7
238,2.055556,0.596297,2.666666,1.866666,-8.333333,21.777779,7
243,1.888889,1.851851,2,0.71111,-10.333333,18,7
189,0.833333,1.00554,1.000001,1.19257,-8.222222,23.222221,7
217,1.388889,1.06284,1.666667,1.349897,-6.444445,17,7
248,1.833333,0.833333,1.666667,1.599999,-8.666667,17.666668,7
199,1.111111,0.518519,0.833334,0.255555,-8.222222,23.222221,7
218,1.166667,0.744444,1.166667,0.655555,-9.111111,17.777779,7
188,1.555556,0.688531,2.333333,0.760116,-7.222222,19.88889,7
202,1.5,1.822696,1.611111,0.827759,-9.333333,18.555555,7
177,1.111111,0.474073,0.888889,0.562963,-11.111111,20.777779,7
185,0.5,0.349603,2.388889,2.080776,-4.222222,17.555555,7
183,1.5,0.936898,2.166667,1.798147,-8.111111,21,7
250,2.277778,1.420746,1.444444,1.025599,-8,13.777778,7
216,2.777777,1.327767,2.722223,2.984528,-10.888889,20.555555,7
247,2.666666,1.247219,2.222222,1.424651,-9.222222,15.888889,7
239,2.5,2.433332,2.277778,1.307407,-8.777778,18.666668,7
227,1.444444,1.186342,1.888889,0.807373,-9.555555,17.444445,7
240,1.055556,0.862963,2.444444,5.007407,-9.777778,18.555555,7
198,0.888889,0.620633,1.944445,1.356739,-7.555555,16.333334,7
180,1.111111,0.518518,1.944444,1.262962,-12.555555,18.777779,7
245,1.5,0.922223,1.055555,0.507408,-12.666667,21.444445,7
184,0.5,0.077778,0.777778,0.785185,-6.222222,15.888889,7
246,2.333333,1.619328,2.722222,0.772202,-11.777778,29.88889,7
198,1,0.133333,1.111111,1.22963,-10.111111,20.777779,7
178,1.388889,0.862965,2.5,1.455556,-10.777778,30.11111,7
