@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
36,243,1.851851,13.333333,9.888889,12.111111,14,7
111,235,1.307407,15.62963,11.777778,15.888889,10.777778,7
97,176,0.655461,22.185184,19,19.777779,16.777779,7
126,237,0.240741,5.777778,4.222222,4.222222,9.333333,7
101,197,7.54074,21.25926,17.444445,18.777779,18.88889,7
21,216,0.699998,16.555555,13.111111,14,18,7
2,198,0.620633,12.185185,9.666667,10.555555,12.444445,7
115,156,0.389682,24.25926,17.222223,26,15.888889,7
85,225,1.00554,16.185184,14.444445,12.777778,15.444445,7
248,149,0.788889,19,14.444445,19.777779,11.333333,7
186,218,0.744444,13.703704,10.666667,12.666667,12.222222,7
162,227,0.996296,13.962963,10.111111,14.444445,10.111111,7
71,187,1.632993,18.666666,14.666667,16.222223,19.333334,7
49,148,0.251851,15.962963,12,16.88889,9.111111,7
245,176,0.516398,18.481482,15.111111,17,14.555555,7
172,218,2.42963,14.925926,11.888889,13.777778,12.555555,7
186,173,0.829631,17.148148,13.555555,15.555555,15.555555,7
215,219,2.237724,13.222222,10.333334,10.222222,17.666666,7
222,189,1.00554,17.296297,14.555555,14.111111,17.777779,7
153,208,2.429628,16.851852,13,16,14.111111,7
30,251,1.881686,20.666666,21.444445,17.777779,6.333334,7
200,215,0.958394,23.037037,17.11111,22.555555,19.222221,7
74,215,0.074074,6.925926,5.111111,4.444445,12.888889,7
199,220,0.833333,6.62963,5.333334,5,8.777778,7
10,223,1.069787,15.037037,13.777778,12.888889,10.222222,7
72,191,0.507408,15.185185,12.111111,14.888889,10.111111,7
212,239,1.451691,10.37037,7.666666,9.666667,10.222222,7
75,226,0.655461,16.703703,15.333333,13,15.222222,7
129,176,0.655462,22.74074,19.444445,19.777779,18.777779,7
103,237,0.444444,8,6.555555,5.666666,11.333333,7
111,246,2.094968,25.88889,21.11111,22.444445,24.666666,7
235,249,2.42594,22.851852,19.777779,21.222221,14.111111,7
103,195,1.574073,8.518518,6.333334,6.888889,11.444445,7
20,170,0.785184,19.555555,15.111111,18.88889,15.333333,7
107,226,3.096296,7.851852,5.777778,6.555555,10.111111,7
107,210,0.596296,15.111111,11.222222,14.222222,14.333333,7
241,218,3.496296,8.444445,5.444445,7.333334,12.333333,7
47,232,1.254621,12.703704,11,9,16.222221,7
226,233,1.31852,11.703704,8.333334,11,12.222222,7
233,184,0.077778,11.851851,9.777778,9.888889,12.111111,7
47,175,0.788811,23.74074,18.666668,23.777779,15.111111,7
34,164,0.403687,11.333333,9.222222,10.333334,9.333333,7
8,199,0.788811,15,13.333333,11.777778,14.666667,7
236,240,1.668887,22.481482,19.555555,19.777779,16.88889,7
52,170,0.45542,25.444445,20.11111,25.333334,16.333334,7
130,189,0.340741,12,9.444445,10.111111,13.333333,7
63,220,15.262959,8.185185,6.555555,6.444445,10.111111,7
115,183,0.772202,19.851852,14.555555,19,18.444445,7
55,209,1.295291,12.518518,10.333334,10.333334,13.111111,7
233,211,6.08889,15.444445,12.444445,15.222222,9.666667,7
233,211,6.08889,15.444445,12.444445,15.222222,9.666667,7
49,240,1.638654,20.444445,15.222222,18.777779,20.666666,7
232,175,0.62361,15.37037,12.444445,13.555555,14.222222,7
58,232,1.455554,14.703704,11.222222,13.555555,13.888889,7
222,244,0.640741,10.37037,9.666667,9.777778,3.888889,7
90,189,0.779363,12.888889,10.444445,9.444445,17.666666,7
116,245,1.162691,16.37037,13.555555,14.333333,14.555555,7
197,229,1.574073,17.74074,14.111111,17.88889,10.444445,7
209,249,3.629631,10.518518,7.555555,8.111112,16.11111,7
29,184,1.06284,13.62963,11.444445,11.333333,13.444445,7
209,249,2.385186,8.555555,8,7.555555,4.666666,7
251,215,2.033333,12.407408,9.222222,11.555555,12.111111,7
42,200,0.42963,7.703704,5.777778,5.888889,11.222222,7
34,196,2.018518,15.703704,12.444445,15.111111,11.555555,7
93,236,2.696296,12.518518,9.555555,10.777778,14.111111,7
250,172,0.507407,16.074074,12.333333,15,14.444445,7
8,226,1.98513,18,14,15.777778,18.666666,7
212,160,1.29386,23.25926,17.777779,23.444445,15.888889,7
63,201,0.918519,7.777778,6.222222,5.555555,11.333333,7
183,157,0.421638,19.666666,16.444445,18.666668,12.666667,7
29,195,0.403687,16.037037,14.444445,13.333333,12.888889,7
103,174,1.16746,23.185184,20.666668,19.88889,17.444445,7
169,199,0.443053,14.518518,11.111111,14.555555,10.111111,7
160,210,1.129629,17.481482,13.777778,16,15.555555,7
179,150,0.196296,18.925926,13.444445,20,13.222222,7
94,224,1.840741,13.444445,10,11.888889,15,7
93,231,2.42963,12.296296,8.777778,11.111111,14.111111,7
206,233,1.540803,26.814816,21.88889,25.11111,19.88889,7
214,246,1.917754,17.518518,14.222222,15.444445,16.11111,7
48,192,1.007407,9.962963,8.666667,7.444445,11.444445,7
170,226,1.424651,11.888889,10.111111,8,17,7
225,222,0.477778,14,10.777778,13.666667,10.666667,7
157,184,0.774074,19.444445,15.222222,18.222221,16.333334,7
145,248,1.718095,26.88889,23.222221,25.11111,16.333334,7
28,162,0.62361,25.11111,19.666668,26.11111,13.333333,7
234,164,0.211111,13.666667,11.666667,15,2,7
47,209,1.289559,11.62963,9.555555,9.222222,13.444445,7
106,193,0.952579,14.444445,11.666667,12.555555,14,7
244,193,2.225275,16.185184,13.333333,14.222222,14.444445,7
4,208,1.763834,14.777778,12.111111,12.222222,15.666667,7
148,169,0.774073,19.592592,15.111111,18.666668,16.222221,7
197,236,6.829628,16.074074,13.111111,16.666668,7.111111,7
60,181,1.200001,19.62963,17.11111,17.88889,12.777778,7
73,164,0.574133,23.148148,21.777779,19.11111,16.222221,7
8,199,0.788811,15,13.333333,11.777778,14.666667,7
228,182,0.688531,16.777779,14.555555,12.777778,18.666666,7
166,222,0.834443,10.481482,8.666667,6.666666,16.88889,7
231,198,0.133333,15.814815,12.444445,14.222222,14.888889,7
57,177,0.551852,19.592592,15.777778,18.444445,14.888889,7
60,181,1.200001,19.62963,17.11111,17.88889,12.777778,7
68,172,1.06284,30.11111,24.555555,30.11111,16.666666,7
217,245,3.016621,9.740741,7.444445,7.111111,14.777778,7
176,233,1.148268,12.481482,10.333334,8.333334,18.88889,7
115,183,0.385185,18.11111,14,17.333334,14.666667,7
191,165,0.177778,14.296296,12,14.111111,7.444445,7
164,202,1.822696,15.111111,12,14.777778,10.333333,7
42,244,1.470702,12.814815,9.555555,11.666667,13.222222,7
124,201,1.95978,17.88889,14,14.888889,20.666666,7
29,195,0.403687,16.037037,14.444445,13.333333,12.888889,7
56,243,5.274073,6.481482,5.111111,4.888889,8.888889,7
227,222,2.607407,9.333333,8.555555,7.666666,7.333334,7
146,238,0.596297,17.777779,15,16.555555,12,7
34,242,1.638653,14.814815,11.333333,15.666667,7.888889,7
27,248,0.64693,15.296296,14.777778,12.888889,8.777778,7
200,245,0.922223,16.11111,11.888889,15,16,7
103,216,0.651852,14.555555,10.888889,13.666667,13.666667,7
6,174,1.007406,19.074074,15.111111,17.777779,15.777778,7
44,187,0.344265,15.222222,13.222222,12.777778,13.333333,7
170,185,0.443053,10.740741,8.111112,9.777778,10.777778,7
10,196,1.047041,15.333333,14.111111,11.444445,15.333333,7
140,247,3.188889,8.111111,6,5.888889,13,7
234,177,0.474073,16.25926,12.555555,15.444445,13.555555,7
11,163,0.928958,19.814816,17.444445,16.666668,16.555555,7
94,246,1.619328,22.814816,18.88889,19.666668,21.222221,7
39,246,3.262963,15.37037,12.555555,13.111111,15.222222,7
63,158,1.054093,22.185184,16.444445,22.222221,17.11111,7
186,218,0.744444,13.703704,10.666667,12.666667,12.222222,7
81,229,0.785185,10.925926,7.444445,10.666667,11.222222,7
9,180,0.722649,22.555555,17.444445,22,17,7
237,191,0.311111,7.333334,5.333334,5.444445,11.666667,7
116,211,1.129629,13.740741,11.111111,12.333333,12.111111,7
182,197,0.691215,12.851851,10.444445,12.777778,7.444445,7
62,224,1.083547,14.62963,13.222222,11.444445,13.777778,7
114,181,0.385186,19.925926,15.888889,18.777779,15.555555,7
117,246,5.618517,15.444445,12,14.333333,13.666667,7
204,156,0.278886,23.703703,17.333334,25.444445,13.888889,7
4,188,0.688531,15.740741,13.333333,14,12.444445,7
118,167,0.518518,14.592592,12.888889,13.777778,7.555555,7
200,250,1.420746,9.222222,6.555555,7.333334,13.666667,7
24,215,0.809664,18.074074,14.222222,15.444445,19.444445,7
96,236,3.840741,13.962963,10.777778,12.444445,14.111111,7
156,181,0.349603,11.666667,9,9.777778,13.666667,7
80,184,11.851854,17.62963,13.555555,17.11111,13.777778,7
35,167,0.928959,19.037037,16.777779,15.666667,16.88889,7
159,210,1.366666,12.962963,9.444445,12,13.444445,7
168,209,0.666667,22.518518,17.666668,20.88889,19.444445,7
144,169,0.779364,17.11111,13.444445,18,8.333333,7
145,152,1.143419,25.037037,19.666668,25.777779,13.888889,7
158,195,2.344418,11.703704,9.444445,8.555555,16.222221,7
140,161,0.327731,15.740741,12.444445,14.333333,14.111111,7
9,236,3.455556,11.074074,9.444445,9.444445,9.777778,7
6,217,5.096296,14.555555,11.444445,13.333333,13,7
220,220,1.12963,6.444445,5.666666,5.333334,5.666666,7
58,217,1.06284,11.925926,9.777778,9,15.222222,7
97,186,0.691215,15.592592,13.888889,11.777778,16.555555,7
23,219,1.00554,13.37037,10.888889,12,11.555555,7
128,175,4.21111,23.777779,20.88889,21.777779,14.666667,7
196,241,1.128749,8.259259,5.888889,7,10.888889,7
76,198,1.204928,14.555555,12.111111,11.777778,15.666667,7
19,184,0.344265,14.222222,12.333333,11,15.333333,7
242,183,0.936898,15.37037,12.666667,12.444445,16.88889,7
2,245,2.162963,6.407407,6.222222,6,1.777778,7
244,211,1.333333,13.62963,10.777778,12.888889,10.777778,7
88,211,0.879815,10.814815,8.888889,7.666666,15.222222,7
188,186,0.162962,18.518518,15.333333,18.222221,10.444445,7
136,216,1.327767,15.074074,11.444445,13.222222,16.444445,7
142,208,2.640738,18.555555,15.444445,14.888889,20.333334,7
71,180,0.562963,22.333334,18.333334,21.444445,14.666667,7
52,185,1.422222,19.25926,14.888889,18.222221,16.222221,7
207,172,0.298143,19,16.444445,16.333334,15.666667,7
154,249,2.306994,18,14.666667,15.666667,17,7
94,215,5.096295,17.185184,14.333333,14.333333,17.11111,7
216,169,0.388889,16.592592,12.777778,15.666667,14.222222,7
110,189,0.666667,12.925926,10.888889,9.222222,17.222221,7
192,239,2.433332,15.148149,12.222222,14.555555,10.555555,7
158,219,3.529631,14.888889,11.444445,13.555555,14.333333,7
57,177,0.551852,19.592592,15.777778,18.444445,14.888889,7
202,208,1.396296,19.25926,15.555555,17.666668,15.888889,7
21,232,2.685185,13.555555,11.333333,12.333333,10.333333,7
225,244,2.195113,12.259259,10.333334,9.333334,14.555555,7
175,212,0.666667,12.296296,10,9,16.777779,7
204,156,0.278886,23.703703,17.333334,25.444445,13.888889,7
205,156,1.277778,18.25926,13.444445,17.333334,17.222221,7
152,247,1.218519,21.925926,21.11111,25.11111,-7.111111,7
196,182,0.433332,19.88889,16.88889,18.11111,14.333333,7
46,235,1.840741,10.888889,7.555555,9.333334,14.666667,7
215,235,1.06284,9.185185,6.777778,8,10.777778,7
131,234,0.3,5.740741,4,4.444445,9.111111,7
242,183,0.936898,15.37037,12.666667,12.444445,16.88889,7
62,223,5.722223,6.666666,4.888889,4.666667,11.333333,7
80,203,0.742867,12.407408,10,9,17.444445,7
146,201,0.327731,10.666667,8.666667,7,17,7
173,219,3.496297,5.592593,4.111111,4.333334,8.222222,7
17,229,1.98513,13.703704,11.222222,11.111111,15.222222,7
161,176,0.151852,13,10.111111,11.777778,12.333333,7
112,201,1.295291,21.296297,16.666668,20.333334,16.777779,7
197,156,0.490653,16.925926,13.444445,15.555555,14.555555,7
249,207,0.928957,12.148149,9.555555,10.333334,13.222222,7
237,191,0.311111,7.333334,5.333334,5.444445,11.666667,7
231,233,0.740741,12.592592,8.888889,11.888889,13.222222,7
211,206,1.12963,16.074074,13.555555,14.555555,12.111111,7
114,238,1.135292,13.62963,11.111111,10.666667,16.444445,7
115,182,1.047042,17.592592,15.444445,14,17.222221,7
208,240,0.862963,14.148149,10.888889,13,13.222222,7
117,224,2.559658,20.25926,15.444445,17.777779,21.88889,7
110,174,0.062963,13.481482,10.888889,12.555555,10.555555,7
116,203,1.948408,19.518518,15.444445,17.666668,17.777779,7
93,236,2.696296,12.518518,9.555555,10.777778,14.111111,7
162,237,1.143419,13.222222,10.888889,10,16.666666,7
207,217,0.474074,6.296296,5,4.222222,10.111111,7
62,223,5.722223,6.666666,4.888889,4.666667,11.333333,7
57,229,2.059306,14.62963,12,13.555555,11.111111,7
117,224,2.559658,20.25926,15.444445,17.777779,21.88889,7
180,224,3.707406,15.185185,11.666667,13.333333,16.11111,7
99,160,0.843274,28.037037,21.11111,29.666666,15.888889,7
138,203,1.646545,11.259259,8.777778,8.111112,16.88889,7
37,196,0.998146,13.37037,11.555555,10.444445,14.222222,7
36,243,1.851851,13.333333,9.888889,12.111111,14,7
103,226,1.707407,13.481482,10.222222,11.888889,14.555555,7
163,177,0.7,24.518518,21.222221,21.444445,19.11111,7
158,186,0.340741,12.074074,9.333334,10.777778,12.111111,7
163,210,0.544331,11.851851,9.333334,8.888889,16.444445,7
120,227,1.186342,12.62963,9.444445,11,14.444445,7
91,247,1.247219,12.62963,9.555555,12.444445,9.777778,7
158,151,0.389682,19,15.222222,18.333334,13.333333,7
2,245,2.162963,6.407407,6.222222,6,1.777778,7
200,215,0.958394,23.037037,17.11111,22.555555,19.222221,7
89,221,1.485185,14.074074,10.666667,12.444445,15.111111,7
20,248,0.833333,13.444445,10.555555,12.111111,12.666667,7
140,181,0.477778,19.296297,15.444445,18.444445,14.111111,7
184,197,3.255195,11.962963,8.888889,9.555555,16.444445,7
153,204,1.69203,19.407408,15.333333,16.88889,19.777779,7
224,242,0.829629,11.740741,8.666667,10.777778,12.111111,7
63,201,0.918519,7.777778,6.222222,5.555555,11.333333,7
103,216,0.651852,14.555555,10.888889,13.666667,13.666667,7
72,191,0.507408,15.185185,12.111111,14.888889,10.111111,7
212,234,0.118518,7.111111,6,4.222222,12,7
196,244,0.551852,7.740741,6.666666,7,5.444445,7
233,184,0.077778,11.851851,9.777778,9.888889,12.111111,7
197,236,6.829628,16.074074,13.111111,16.666668,7.111111,7
44,157,0.3,24.296297,19.222221,24.222221,15.444445,7
205,204,0.958394,19,14.333333,17.11111,19.666666,7
72,222,2.64074,14.962963,11.666667,13.111111,15.444445,7
131,214,0.651852,6.814815,5,4.777778,11.555555,7
34,169,0.505525,12.814815,10.666667,9.777778,15.555555,7
245,249,1.28889,14.740741,10.777778,15.333333,10.111111,7
23,237,2.444445,5.851852,4.222222,4.555555,8.777778,7
163,166,1.096297,16.962963,12.333333,16.333334,15.777778,7
119,169,0.983192,25.962963,20.88889,25,18.11111,7
243,166,0.329629,13.37037,11.222222,12.111111,10.222222,7
192,157,0.507408,18.333334,13.888889,17.222223,16.666666,7
217,208,2.166666,16.074074,12.666667,14.444445,15.111111,7
4,248,1.813529,19.555555,15.555555,16.666668,20.666666,7
47,215,1.784709,17.185184,14.444445,15.666667,12.777778,7
135,211,1.327765,17.962963,14.444445,16.333334,15.444445,7
71,180,0.562963,22.333334,18.333334,21.444445,14.666667,7
48,173,1.069787,19.222221,16.444445,16.444445,16.666666,7
115,202,0.24074,15.148149,11.666667,14,13.888889,7
121,237,1.155555,7.481482,6.111111,5.111111,11.222222,7
100,155,0.459468,23.333334,20,20.666668,18,7
222,194,1.143419,20.185184,16.555555,17.88889,17.777779,7
