@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
191,0,3.222222,1.973905,63.074074,-23.222221,48.444443,79.22222,6
192,0,2.388888,0.64693,45.962963,-16.222221,36.444443,58.11111,6
210,0,4.722223,4.018937,49.74074,-16.555555,37.444443,62.22222,6
176,0.111111,2.111112,1.857917,60.296295,-20.88889,46.11111,75.66667,6
201,0.222222,2.722222,1.678846,53.703705,-19.777779,40.555557,67.22222,6
189,0,2.277778,1.323576,51.11111,-16,36.666668,63.333332,6
190,0,1.277777,0.998145,49.48148,-14.111111,33.555557,60.666668,6
161,0,1.27778,0.507408,44.074074,-18.222221,31.444445,54.555557,6
179,0,2,1.282359,50.555557,-14.333333,34.666668,62.11111,6
197,0,4.222223,2.993821,50.333332,-17,35.666668,62.22222,6
173,0,2.166667,1.834847,56.77778,-20.666666,44.333332,71.55556,6
189,0,2.277777,4.551854,29.62963,-8.555555,20.777779,36.555557,6
162,0,2.388889,2.196297,40.444443,-18,27,50.333332,6
196,0,2.666666,2.149936,53.333332,-18,37,65.66667,6
193,0,1.111112,0.750308,41.703705,-11.444445,26.88889,50.666668,6
188,0,2.444445,2.740741,33.333332,-11,24,41.333336,6
203,0.111111,3.888888,2.85709,54,-19,41,67.66667,6
186,0,2.333333,2.319004,54.962963,-17.555555,38.77778,67.88889,6
210,0.111111,2.166667,1.669998,51.296295,-17.555555,39.11111,64.333336,6
203,0,4.277778,3.791314,58.48148,-18.11111,39.555557,71.66667,6
202,0,2.277777,1.878731,61.62963,-19.88889,43.11111,76,6
195,0,1.833334,1.206464,61.592594,-20.777779,45.22222,76.66667,6
188,0,1.444444,1.496296,29.962963,-9.222222,19.444445,36.444443,6
190,0,2.888889,2.13611,47.48148,-15.111111,33.555557,58.666668,6
197,0.111111,3.888887,2.78621,49.74074,-16.222221,35.11111,61.444443,6
191,0,3.555556,5.40741,25.296297,-5.222222,13.777778,30.11111,6
188,0,2.999999,2.573368,55.77778,-18.333334,40,69.111115,6
201,0.222222,2.722222,1.678846,53.703705,-19.777779,40.555557,67.22222,6
163,0,3.111111,13.496301,39.444443,-16.333334,25,48.11111,6
195,0,3.833334,2.957101,57.11111,-17.333334,39,70.111115,6
177,0,2.833335,9.633328,32.444443,-12,23.666666,40.333336,6
185,0,2.277779,1.769077,47.814816,-11.777778,31.222221,58.22222,6
183,0,2.888889,1.682151,56.333332,-17.666666,41,70,6
171,0,1.944445,1.218681,45.77778,-14.333333,31.666666,56.333332,6
194,0,2.666666,1.932183,50.11111,-17.666666,37,62.444443,6
191,0,1.000001,0.760117,49.185184,-13.555555,31.777779,59.77778,6
182,0,1.611112,0.742868,58,-18.333334,43.333332,72.44444,6
182,0,0.888889,0.655462,43.51852,-9.888889,27.11111,52.555557,6
192,0,2.499999,2.084333,59.555557,-21,45.666668,74.77778,6
161,0,3.722222,0.729634,40.444443,-15.333333,27.666666,49.666668,6
185,0,2.222221,2.810035,47.962963,-11.555555,28.11111,57.333332,6
183,0,1.888888,1.916788,52.62963,-15.555555,37.444443,65.111115,6
200,0,2.277777,2.133507,61.037037,-20.777779,46.22222,76.44444,6
190,0,1.277777,0.998145,49.48148,-14.111111,33.555557,60.666668,6
186,0,2.833334,2.12222,35.296295,-12.222222,25.777779,43.88889,6
208,0,5.722223,4.841564,55.62963,-22.222221,44.11111,70.333336,6
160,0,1.833333,0.922221,45.148148,-21.777779,39.555557,58.333332,6
189,0,1.944444,2.462961,31.37037,-8.777778,19.88889,38,6
173,0,1.666665,1.646544,55.185184,-19.88889,43.11111,69.55556,6
183,0,1.055555,1.18165,54.037037,-15.444445,37.555557,66.55556,6
175,0,1.944444,1.323576,57.77778,-21.333334,44.666668,72.66667,6
200,0,2.888887,2.409857,54.703705,-20.444445,42.88889,69,6
190,0,5.500001,1.822697,53.592594,-18.777779,39.88889,66.88889,6
163,0,2.055556,2.285186,40,-16.333334,24,48.11111,6
183,0,2.722221,2.398302,55.74074,-18.222221,41.77778,69.66667,6
179,0,1.833333,1.531158,49.185184,-12.888889,31.777779,59.77778,6
195,0,4.166666,2.277915,47.703705,-15.777778,33.555557,58.88889,6
193,0,3.222222,1.90516,60.11111,-21,45,75.111115,6
187,0,3.5,2.167948,58,-16.333334,40.333332,71.44444,6
204,0,2.555555,1.204928,57.88889,-19.333334,42.333332,72,6
186,0,2.944445,2.711429,48.814816,-14.111111,34.88889,60.444443,6
198,0,2.388889,1.496909,59.77778,-20,42.666668,74,6
184,0,0.722223,0.32963,31.185184,-8.222222,17.777779,37.11111,6
185,0,1.944445,0.250924,54.22222,-17,39,67.22222,6
186,0,3.611111,3.028874,51.77778,-15.666667,35.666668,63.666668,6
196,0,1.444445,1.327766,46.074074,-16.88889,33.11111,57.11111,6
196,0,1.444445,1.047043,51.148148,-17.444445,36.555557,63.333332,6
194,0.222222,1.444445,1.951259,48.62963,-16.88889,35.11111,60.333332,6
196,0,2.611111,2.360949,47.185184,-15.222222,33.11111,58.22222,6
176,0.111111,1.611112,1.06284,53.666668,-19.666666,42,67.66667,6
192,0,4,2.180723,58.11111,-19,41.666668,72,6
190,0,3.055556,0.854184,51.074074,-18.555555,36.444443,63.22222,6
187,0,1.888889,1.515354,59.37037,-20.11111,44.22222,74.111115,6
184,0,1.222223,0.544331,56.25926,-15.111111,38.22222,69,6
193,0,3.166666,2.465315,57.814816,-20.11111,44.22222,72.55556,6
162,0,1.500001,1.144444,43.22222,-19.333334,31.333334,53.666668,6
174,0,2.000001,1.445299,57.851852,-22.222221,46.11111,73.22222,6
192,0,3.388889,1.781593,53.444443,-18.333334,34.666668,65,6
182,0,3.722222,2.576964,54.925926,-16.444445,39.555557,68.111115,6
183,0,0.777778,0.583731,54.74074,-16.555555,39.11111,67.77778,6
188,0,2.888889,2.880329,50.407406,-14.888889,34.77778,62,6
192,0,0.833333,0.547723,46.37037,-15.777778,33.88889,57.666668,6
185,0,2.777777,2.257497,56.25926,-19.11111,40.88889,69.88889,6
200,0,3.166667,3.031318,53.555557,-21.333334,41.333332,67.333336,6
190,0,3.055555,1.062842,57.333332,-19,38,70,6
177,0,1.777779,10.696298,32.88889,-11.666667,23.333334,40.666668,6
180,0,1.944445,1.481991,48.555557,-13.333333,31.333334,59,6
181,0,1.833333,1.242757,46.88889,-11.666667,30,56.88889,6
180,0,3.555556,1.186343,60.074074,-20.555555,46.11111,75.44444,6
190,0,1.999999,1.032796,46.88889,-14.666667,32.666668,57.77778,6
188,0,2.055556,1.356739,60.333332,-20.333334,43.666668,74.888885,6
180,0,1.499999,0.936898,50.407406,-15.555555,35.77778,62.333332,6
190,0,1.944445,0.975629,48.88889,-14,33.333332,60,6
201,0,4.611111,5.495115,40.296295,-13.555555,26.11111,49,6
163,0,1.499999,0.877778,40.444443,-16.333334,24.333334,48.555557,6
191,0,3.500001,2.738614,59.74074,-20.555555,45.11111,74.77778,6
195,0,0.833333,0.65828,46.555557,-16.333334,32.333332,57.333332,6
187,0,2.055556,1.123816,60.444443,-20.333334,43,74.77778,6
186,0,1.500001,1.798145,49.62963,-13.888889,35.11111,61.333332,6
187,0,2.611112,1.936969,49.48148,-14.444445,34.22222,60.88889,6
196,0,1.499999,1.501851,47.77778,-15.333333,33,58.77778,6
193,0,2.388889,1.451692,60.703705,-18.777779,42.555557,74.888885,6
176,0,2.333333,0.918938,50.77778,-14.333333,34.666668,62.333332,6
194,0,1.722222,2.594153,61.555557,-20.333334,44,76.22222,6
193,0,2.555556,2.040334,41.185184,-11.222222,26.444445,50,6
176,0,2.111113,0.688531,50.666668,-14,36,62.666668,6
196,0,1.666667,1.333334,47.25926,-16.444445,33.88889,58.555557,6
207,0,2.61111,1.306679,52.11111,-18.333334,38.333332,64.88889,6
162,0,2.666665,7.155551,42.185184,-17.222221,27.444445,51.333332,6
189,0,3.777777,2.237722,58.407406,-21.222221,42.11111,72.44444,6
181,0,1.166667,0.862812,55.333332,-19,40.333332,68.77778,6
189,0,2.055555,1.511683,61.407406,-19.222221,42.11111,75.44444,6
187,0,1.222223,1.003697,48.51852,-13.222222,34.11111,59.88889,6
204,0,2.000001,1.763834,55.88889,-18.333334,40,69.22222,6
195,0,1.888889,2.094082,48.333332,-16.666666,34,59.666668,6
177,0,2.166666,1.069789,49.444443,-13.333333,34.666668,61,6
195,0,4.166666,2.277915,47.703705,-15.777778,33.555557,58.88889,6
194,0,2.611111,1.218682,58.962963,-18.222221,37.77778,71.55556,6
206,0.111111,2.833333,1.773257,57.62963,-21.555555,43.444443,72.111115,6
189,0,1.388889,1.485184,30,-8.666667,19,36.333336,6
193,0,3.277779,1.652159,61.407406,-23.222221,45.444443,76.55556,6
187,0,1.222223,1.003697,48.51852,-13.222222,34.11111,59.88889,6
178,0,2.277778,1.769076,47.962963,-15.888889,32.77778,58.88889,6
193,0,2.666665,1.686548,49.11111,-17.333334,36.333332,61.22222,6
172,0,1.333334,0.894427,42.333332,-13,26.666666,51.22222,6
184,0,2.222223,2.118519,31.703703,-8.777778,18.88889,38.333336,6
194,0,2.611111,1.925463,41.037037,-12.111111,26.222221,49.77778,6
161,0,1.388889,3.040736,42.037037,-18.11111,30.555555,52.22222,6
186,0,2,2.666666,34.962963,-11.555555,25.444445,43.444443,6
182,0,2.499999,1.099999,34.51852,-8.888889,23.11111,42.22222,6
188,0,1.777777,1.128748,50.185184,-15.555555,35.77778,62.11111,6
203,0,0.944445,0.64693,54.51852,-17.555555,37.77778,67.111115,6
176,0.111111,1.611112,1.06284,53.666668,-19.666666,42,67.66667,6
193,0,3.222222,1.90516,60.11111,-21,45,75.111115,6
210,0.111111,2.166667,1.669998,51.296295,-17.555555,39.11111,64.333336,6
185,0,3.055555,2.977074,57.074074,-20.88889,42.11111,71.111115,6
196,0,3.499999,1.260512,63.51852,-22.555555,46.77778,79.111115,6
202,0,2.166666,1.069786,57.333332,-21.333334,42.666668,71.55556,6
194,0,3.722221,1.496909,58.814816,-21.11111,41.22222,72.55556,6
182,0,1.111111,0.834444,43.62963,-9.888889,27.777779,52.88889,6
162,0,2.111111,3.985182,41.333332,-19,29.333334,51.333332,6
176,0.111111,1.888889,1.148269,52.925926,-19.777779,42.22222,67,6
191,0,1.388889,1.306679,61.666668,-20.666666,45,76.66667,6
190,0,1.277777,0.998145,49.48148,-14.111111,33.555557,60.666668,6
182,0,2.555555,1.857917,55.074074,-16.555555,39.11111,68.111115,6
194,0,3.222222,2.33492,60.77778,-22,46,76.111115,6
199,0,3.833334,2.647851,54.962963,-21.222221,42.77778,69.22222,6
184,0.111111,1.666666,0.843274,50.592594,-14.111111,35.22222,62.333332,6
195,0,1.888889,1.16746,48.851852,-16.88889,35.444443,60.666668,6
192,0,3.388889,2.059307,60.814816,-22.11111,46.88889,76.44444,6
191,0,3.166668,3.031317,63,-23.666666,49.666668,79.55556,6
191,0,3.11111,2.948949,59.592594,-21.777779,46.88889,75.22222,6
198,0.111111,2.888889,2.88033,58.074074,-19.88889,41.444443,71.888885,6
181,0,4.277778,1.730983,60.62963,-20.88889,45.11111,75.66667,6
190,0,3.777777,2.094085,58.11111,-19.333334,39,71.111115,6
196,0,2.666667,2.375804,49.88889,-16.666666,34.666668,61.444443,6
189,0,1.388888,0.462963,23.592592,-7.444445,17.222221,29.333334,6
189,0,2.055556,3.885185,26.444445,-9,19.666666,33,6
201,0,2.999999,2.69155,43.962963,-14.222222,29.777779,53.88889,6
160,0,3,8.888896,43.925926,-20.444445,39.555557,57.11111,6
175,0,1.166666,0.522223,33,-12,24,41,6
182,0,2.555555,1.470701,54.185184,-16.88889,39.11111,67.22222,6
197,0,4.222223,2.993821,50.333332,-17,35.666668,62.22222,6
195,0,2.5,2.238553,47.74074,-14.888889,32.444443,58.555557,6
172,0,1.166667,0.91287,42.037037,-12.111111,24.88889,50.333332,6
187,0.111111,2.944445,1.730981,48.37037,-15.111111,35.22222,60.11111,6
163,0,1.444444,0.785186,39.296295,-16.555555,24.777779,47.555557,6
185,0,1.333335,1.229272,50.22222,-14.333333,33.333332,61.333332,6
189,0,1.111111,1.088662,49.666668,-13.666667,33.666668,60.88889,6
198,0,1.722223,1.854924,51.666668,-18.333334,37.666668,64.22222,6
194,0,1.722222,1.14342,49.74074,-15.888889,35.77778,61.666668,6
200,0,4.722221,2.703221,56.666668,-18,40.666668,70.22222,6
209,0.111111,2.611112,0.712326,48.77778,-17.333334,36,60.77778,6
161,0,2.777777,5.540735,41.962963,-16.222221,27.777779,51.333332,6
179,0,2.277778,2.507411,35.48148,-12.444445,25.88889,44.11111,6
197,0.111111,2.722223,2.01568,54.851852,-17.88889,39.444443,68,6
188,0,2.000001,1.563472,49.703705,-15.111111,36.22222,61.77778,6
160,0,2.111111,1.185186,42.814816,-19.11111,37.555557,55.333332,6
191,0,1.444445,0.620633,49.22222,-15.666667,34,60.555557,6
188,0,1.722223,1.218519,30.62963,-9.888889,22.11111,38,6
177,0,1.277779,0.879815,51.074074,-14.222222,36.11111,63.11111,6
185,0,2.944445,7.662959,32.555557,-10,21.333334,39.666668,6
197,0,2.722223,1.854924,55.444443,-19,42.333332,69.55556,6
161,0,2,5.555551,42.37037,-16.444445,27.88889,51.77778,6
184,0,2.222223,2.118519,31.703703,-8.777778,18.88889,38.333336,6
189,0,2.499999,0.983193,58.62963,-20.555555,44.11111,73.333336,6
182,0,1.833333,3.855555,34.925926,-10.444445,23.88889,42.88889,6
193,0,1.333333,1.115547,62.703705,-23.777779,48.22222,78.77778,6
185,0,2.611112,1.806368,49.037037,-15.111111,34.88889,60.666668,6
190,0,3.777777,6.874074,29.62963,-10.555555,21.777779,36.88889,6
188,0,1.833332,1.260511,49.962963,-14.555555,34.444443,61.444443,6
189,0,2.555554,2.87407,31.925926,-8.777778,19.88889,38.555557,6
197,0.111111,1.611112,1.451691,63.22222,-21,43.666668,77.77778,6
172,0,4.277777,4.38896,44.77778,-13.333333,29.666666,54.666668,6
182,0,2.277779,1.705113,43.592594,-9.777778,26.88889,52.555557,6
191,0.111111,3.166667,2.786874,60.25926,-23.444445,47.88889,76.22222,6
182,0,1.833333,3.855555,34.925926,-10.444445,23.88889,42.88889,6
189,0,3.777777,2.237722,58.407406,-21.222221,42.11111,72.44444,6
161,0,2.111111,1.807405,41.48148,-16.444445,28.88889,51.22222,6
182,0,3.111113,3.208783,39.851852,-7.888889,22.444445,47.333332,6
163,0,0.777777,0.429631,40.703705,-16.444445,24.555555,48.88889,6
189,0,1.722223,1.751853,34.11111,-12,26,42.77778,6
197,0,1.444444,1.515353,49.592594,-16.11111,35.88889,61.555557,6
183,0,1.111111,0.651852,32.25926,-8.444445,20.555555,39.11111,6
195,0,4.222223,3.284081,45.074074,-16.222221,31.444445,55.555557,6
159,0,3.555555,7.54074,36.62963,-15.888889,28.777779,46.22222,6
202,0,2.555556,1.708367,60.48148,-20.444445,43.22222,74.888885,6
183,0,1.055555,1.18165,54.037037,-15.444445,37.555557,66.55556,6
192,0,6.055556,2.82384,57.074074,-20.222221,45.11111,72.111115,6
188,0,1.833333,1.811109,30.777779,-9.666667,22,38.11111,6
196,0.111111,3.666666,1.861898,52.48148,-16.777779,37.555557,65,6
188,0,1.666667,0.488888,30.592592,-9.444445,21.555555,37.77778,6
188,0,4.277778,2.313409,61.25926,-18.444445,43.22222,75.66667,6
189,0,1.555555,1.047041,59.925926,-19.444445,44.88889,74.888885,6
182,0,2.222222,1.259042,55.851852,-17.222221,39.77778,69.111115,6
185,0,2.888888,1.424649,44.962963,-12.888889,30.11111,55,6
190,0,2.666667,6.977775,32.962963,-10.888889,24.444445,41.11111,6
201,0.111111,0.722223,0.64693,58.703705,-17.444445,40.555557,72.22222,6
182,0,2.833333,2.094967,58.962963,-18.222221,43.11111,73.333336,6
191,0,3.500001,2.738614,59.74074,-20.555555,45.11111,74.77778,6
198,0,5.055554,6.433995,58.333332,-19.333334,42,72.333336,6
156,0,0.944444,0.490653,16.925926,-10.444445,-4.111111,21.777779,7
236,0,1.777778,2.696296,12.518518,-8.888889,-5.222222,17.222223,7
212,0,1,0.666667,12.296296,-6.888889,-9.888889,17.88889,7
199,0,1.666667,0.788811,15,-5,-9.666667,19.88889,7
246,0,2.277778,5.618517,15.444445,-10.333333,-3.333333,20,7
223,0,1.777778,1.047042,14.740741,-6.222222,-9.555555,20,7
208,0,2.333333,1.763834,14.777778,-8,-7.666666,20,7
241,0,2.055556,0.574134,14.333333,-10.333333,-1,18.11111,7
201,0,1.444444,1.128748,19.148148,-13.444445,-4.444445,25.11111,7
240,0,1.277778,1.540803,12.148149,-7.111111,-8.444445,17.333334,7
223,0,1.5,1.069787,15.037037,-3.777778,-6.444445,18.444445,7
233,0,1.388889,1.540803,26.814816,-14.777778,-5.111111,33.444447,7
180,0,0.555556,0.340741,13.592592,-7.444445,-5.111111,17.777779,7
211,0,1.722222,1.129629,13.740741,-7.888889,-4.222222,17.777779,7
199,0,1.111111,0.607407,17.518518,-13.222222,1.111111,21.555555,7
232,0,1.833333,1.206464,8.814815,-6.777778,-4.777778,12.666667,7
219,0,1.5,1.00554,13.37037,-7.444445,-4.111111,17.222223,7
240,0,2.555555,1.668887,22.481482,-8.777778,-8.111111,28.11111,7
247,0.222222,1.611111,1.218519,21.925926,-2.444444,9.555555,25.11111,7
211,0,1.888888,1.327765,17.962963,-10.555555,-4.888889,23.11111,7
249,0,2,1.28889,14.740741,-11.888889,1.777778,18.11111,7
226,0,1.555556,3.096296,7.851852,-6.222222,-3.888889,11.222222,7
169,0,1.166667,0.983192,25.962963,-15.222222,-2.888889,32,7
175,0,2.166667,4.21111,23.777779,-8.666667,-6,28.666666,7
198,0,1.777778,1.204928,14.555555,-7.333334,-8.333333,19.777779,7
188,0,1.555556,0.688531,15.740741,-7.222222,-5.222222,19.88889,7
187,0,1.111111,0.720082,13.740741,-6.222222,-10.222222,19.222221,7
183,0,1.777778,0.429629,18.185184,-11.888889,-3.222222,23.222221,7
232,0,2.500001,1.455554,14.703704,-10.444445,-3.444444,19.333334,7
165,0,2.277778,3.974076,17.333334,-13.333333,-2.666667,22.666666,7
218,0,1.166667,0.744444,13.703704,-9.111111,-3.111111,17.777779,7
195,0,2.444444,2.344418,11.703704,-6.777778,-9.444445,17.11111,7
218,0,2.555556,2.42963,14.925926,-9.111111,-3.444444,19.11111,7
215,0,1.555556,0.958394,23.037037,-17.777779,-1.444444,29.444445,7
162,0,0.888888,0.455421,24.518518,-14.888889,-1.222222,29.88889,7
187,0,2,1.632993,18.666666,-12,-7.333334,25.11111,7
198,0,1,0.133333,15.814815,-10.111111,-4.777778,20.777779,7
236,0,0.5,0.255556,16.592592,-11.111111,-5.777778,22.222221,7
236,0,2.444444,6.829628,16.074074,-8.888889,1.777778,18.555555,7
194,0,2.166667,0.781736,18.555555,-10.666667,-9.666667,25.333334,7
220,0,3.055556,15.262959,8.185185,-4.888889,-5.222222,11.555555,7
161,0,0.277778,0.327731,15.740741,-9.888889,-4.222222,20.444445,7
235,0,1.944444,1.840741,10.888889,-10,-4.666666,15.777778,7
167,0,1.611111,0.928959,19.037037,-6.777778,-10.111111,24.666666,7
224,0,3.055556,2.559658,20.25926,-14.444445,-7.444445,27.555555,7
187,0,1.444445,0.344265,15.222222,-6,-7.333334,19.666668,7
175,0,1.333333,0.788811,23.74074,-15.222222,0.111111,28.777779,7
162,0,1.166667,0.62361,25.11111,-16.333334,3,29.555555,7
237,0,1,0.444444,8,-4.333334,-7,11.777778,7
219,0,2.555556,2.237724,13.222222,-8.666667,-9,19.11111,7
181,0,0.833333,0.477778,19.296297,-11.555555,-2.555556,24,7
240,0,1.055556,0.862963,14.148149,-9.777778,-3.444444,18.555555,7
216,0,0.888889,0.651852,14.555555,-11,-2.666667,19.11111,7
187,0,1.222222,0.740741,11.62963,-6.888889,-5.888889,15.888889,7
183,0,0.777778,0.385185,18.11111,-12.333333,-2.333333,23,7
201,0,1.444444,0.918519,7.777778,-4.666666,-6.666666,11.555555,7
182,0,1.166666,0.433332,19.88889,-9,-5.333334,24.666666,7
191,0,1.277778,0.507408,15.185185,-9.222222,-0.888889,18.555555,7
223,0,2.5,5.722223,6.666666,-5.333334,-6,10.444445,7
227,0,1.388889,0.996296,13.962963,-11.555555,1.444444,17.444445,7
246,0,2.277778,3.262963,15.37037,-8.444445,-6.777778,20.444445,7
182,0,0.555556,1.047042,17.592592,-6.444445,-10.777778,23.333334,7
229,0,2.722223,2.059306,14.62963,-7.888889,-3.222222,18.333334,7
215,0,1.5,2.033333,12.407408,-9.555555,-2.555556,16.444445,7
219,0,2.277778,3.529631,14.888889,-10.333333,-4,19.666668,7
211,0,2.666667,6.08889,15.444445,-9,-0.666667,18.666668,7
183,0,1.055555,0.772202,19.851852,-15.888889,-2.555556,26,7
222,0,1.555556,0.834443,10.481482,-5.444445,-11.444445,16.11111,7
165,0,0.333333,0.177778,14.296296,-6.888889,-0.555556,17.555555,7
215,0,3.111111,5.096295,17.185184,-8.555555,-8.555555,22.88889,7
185,0,1.666667,1.422222,19.25926,-13.111111,-3.111111,24.666666,7
189,0,0.888889,0.779363,12.888889,-7.333334,-10.333333,18.777779,7
186,0,0.888888,0.162962,18.518518,-9.555555,-0.888889,22,7
186,0,0.888889,0.340741,12.074074,-8.222222,-3.888889,16.11111,7
156,0,0.388889,0.389682,24.25926,-21.11111,5.222222,29.555555,7
197,0,3.555555,7.54074,21.25926,-11.444445,-7.444445,27.555555,7
176,0,0.777778,0.655461,22.185184,-9.555555,-7.222222,27.777779,7
195,0,0.444444,0.403687,16.037037,-4.777778,-8.111111,20.333334,7
226,0,1.722222,1.707407,13.481482,-9.777778,-4.777778,18.333334,7
229,0,2.444444,0.785185,10.925926,-10.444445,-0.777778,14.666667,7
174,0,0.388889,0.062963,13.481482,-7.777778,-2.777778,17,7
173,0,1.444444,0.829631,17.148148,-10.777778,-4.777778,22.333334,7
216,0,3.833333,0.699998,16.555555,-10.333333,-7.666666,22.555555,7
177,0,1.166667,0.7,24.518518,-9.888889,-9.222222,30.88889,7
218,0,1.166667,0.744444,13.703704,-9.111111,-3.111111,17.777779,7
251,0,2.444444,1.881686,20.666666,2.333333,-8.666667,22.777779,7
156,0,0.5,0.278886,23.703703,-19.11111,5.222222,28.333334,7
234,0,0.833333,0.3,5.740741,-5.222222,-3.888889,8.777778,7
178,0,1.388889,0.862965,23.814816,-10.777778,-8.111111,30.11111,7
206,0,0.944445,1.12963,16.074074,-7.555555,-4.555555,20.11111,7
238,0,1.166667,0.877777,8.518518,-3.222222,-8.555555,12.444445,7
226,0,2.222223,0.655461,16.703703,-4.111111,-11.111111,21.777779,7
237,0,2.277778,1.143419,13.222222,-7,-9.666667,18.777779,7
231,0,2.444444,2.42963,12.296296,-10.555555,-3.555556,17,7
181,0,1.111111,0.385186,19.925926,-12.111111,-3.444444,25.11111,7
199,0,1.277778,0.443053,14.518518,-10.222222,0.111111,17.88889,7
227,0,1.444444,1.186342,12.62963,-9.555555,-4.888889,17.444445,7
209,0,1.833333,1.295291,12.518518,-6.555555,-6.555555,16.88889,7
216,0,0.888889,0.651852,14.555555,-11,-2.666667,19.11111,7
212,0,2,1.422221,8.037037,-6.111111,-3.777778,11.333333,7
197,0,2.166667,0.691215,12.851851,-7.222222,-0.222222,15.333333,7
168,0,1.5,1.149879,25.11111,-12.666667,-6.333334,31.444445,7
180,0,1.222222,0.562963,22.333334,-12,-2.666667,27.222221,7
160,0,1.444444,1.29386,23.25926,-16.444445,0.555556,28.555555,7
189,0,0.888889,0.340741,12,-7.666666,-5.666666,16.444445,7
149,0,1.166667,0.788889,19,-13.666667,2.333333,22.777779,7
194,0,2.277777,1.143419,20.185184,-10.888889,-6.888889,26.11111,7
241,0,1.555556,1.128749,8.259259,-7.111111,-3.777778,11.888889,7
217,0,1.388889,1.06284,11.925926,-6.444445,-8.777778,17,7
236,0,1.833333,3.455556,11.074074,-4.888889,-4.888889,14.333333,7
203,0,0.666667,0.760117,9.777778,-7,-10,15.444445,7
214,0,0.777778,0.651852,6.814815,-5.444445,-6.111111,10.666667,7
229,0,2.111111,1.98513,13.703704,-7.444445,-7.777778,18.777779,7
191,0,1.277778,0.507408,15.185185,-9.222222,-0.888889,18.555555,7
243,0,2.222222,5.274073,6.481482,-4.111111,-4.777778,9.444445,7
169,0,1.055555,0.774073,19.592592,-13.444445,-2.777778,25,7
156,0,2.166667,1.277778,18.25926,-14.444445,-2.777778,24,7
200,0,0.555555,0.42963,7.703704,-5.777778,-5.444445,11.444445,7
175,0,1.166667,0.62361,15.37037,-8.777778,-5.444445,20.11111,7
233,0,1.444444,0.740741,12.592592,-11.111111,-2.111111,17,7
163,0,1.055555,0.928958,19.814816,-7.111111,-9.444445,25.333334,7
249,0,2.444444,3.629631,10.518518,-8.888889,-7.222222,15.888889,7
248,0,1.833333,0.833333,13.444445,-8.666667,-4,17.666668,7
193,0,1.055556,0.952579,14.444445,-8.333333,-5.666666,19.11111,7
247,0,2.666666,1.247219,12.62963,-9.222222,-0.555556,15.888889,7
180,0,1.222222,0.562963,22.333334,-12,-2.666667,27.222221,7
179,0,0.666667,0.222222,11.814815,-6.111111,-7.111111,16.222223,7
233,0,2.222222,2.146487,14.481482,-5.777778,-9.444445,19.555555,7
177,0,0.944445,0.551852,19.592592,-11.444445,-3.444444,24.555555,7
177,0,1.111111,0.474073,16.25926,-11.111111,-2.444444,20.777779,7
201,0,1.944445,1.95978,17.88889,-11.666667,-9,24.777779,7
181,0,1.666667,1.200001,19.62963,-7.555555,-5.222222,23.88889,7
250,0,2.277778,1.420746,9.222222,-8,-5.666666,13.777778,7
245,0,2.277778,1.162691,16.37037,-8.444445,-6.111111,21.222221,7
215,0,3.222222,2.040334,23.814816,-17.11111,-3.444444,30.666666,7
184,0,0.5,0.077778,11.851851,-6.222222,-5.888889,15.888889,7
243,0,1.888889,1.851851,13.333333,-10.333333,-3.666667,18,7
170,0,0.555556,0.45542,25.444445,-16,-0.333333,30.88889,7
223,0,2.5,5.722223,6.666666,-5.333334,-6,10.444445,7
210,0,1.611111,1.129629,17.481482,-11.111111,-4.444445,22.666666,7
250,0,2.277778,1.420746,9.222222,-8,-5.666666,13.777778,7
220,0,2.277778,1.12963,6.444445,-2.333333,-3.333333,8.333334,7
237,0,1.333333,1.155555,7.481482,-4.111111,-7.111111,11.222222,7
223,0,2.111111,0.720082,16.518518,-9.888889,-9.222222,22.88889,7
238,0,1.666667,2.538591,8.925926,-7.777778,-7.111111,13.888889,7
183,0,1.5,0.936898,15.37037,-8.111111,-8.777778,21,7
185,0,0.5,0.349603,12.962963,-4.222222,-9.555555,17.555555,7
245,0,1.888889,2.162963,6.407407,-0.555556,-1.222222,7.222222,7
221,0,1.388889,1.485185,14.074074,-10.222222,-4.888889,19.11111,7
209,0,1.722222,1.289559,11.62963,-6.222222,-7.222222,16.11111,7
176,0,1.000001,0.516398,18.481482,-10.111111,-4.444445,23.333334,7
229,0,1.388888,1.574073,17.74074,-10.888889,0.444444,21.222221,7
185,0,2.166666,3.722221,18.666666,-12,-4.666666,24.222221,7
221,0,1.055556,0.64693,12.111111,-5.666666,-12,18,7
195,0,0.444444,0.403687,16.037037,-4.777778,-8.111111,20.333334,7
195,0,1.222222,1.408966,14.740741,-9.222222,-6.888889,20.11111,7
202,0,1.611111,0.24074,15.148149,-10.444445,-3.444444,19.777779,7
238,0,1.055556,0.827759,13.259259,-10.777778,-1.777778,17.444445,7
201,0,0.611111,0.327731,10.666667,-6,-11,16.333334,7
201,0,2.833333,1.295291,21.296297,-13.888889,-2.888889,26.88889,7
