@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
222,2.388889,13.111111,-9.888889,15.444445,20.11111,7
156,0.388889,26,-21.11111,15.888889,29.555555,7
234,0.833333,4.444445,-5.222222,9.111111,8.777778,7
173,1.166667,16.444445,-8.333333,16.666666,24.777779,7
240,1.277778,9.333334,-7.111111,15.555555,17.333334,7
184,3.444444,17.11111,-12.222222,13.777778,22.222221,7
226,2.222223,13,-4.111111,15.222222,21.777779,7
216,2.777777,13.222222,-10.888889,16.444445,20.555555,7
170,0.777778,18.88889,-13.333333,15.333333,24.666666,7
197,3.055555,9.555555,-9.222222,16.444445,17.444445,7
237,1.333333,5.111111,-4.111111,11.222222,11.222222,7
220,0.944445,13.111111,-9.222222,13.777778,19.222221,7
201,1.444444,17.666668,-13.444445,17.88889,25.11111,7
149,1.166667,19.777779,-13.666667,11.333333,22.777779,7
166,0.611111,12.111111,-6.444445,10.222222,16.777779,7
243,2.222222,4.888889,-4.111111,8.888889,9.444445,7
245,3.166667,7.111111,-6.888889,14.777778,14.666667,7
175,1.166667,13.555555,-8.777778,14.222222,20.11111,7
212,1,9,-6.888889,16.777779,17.88889,7
232,2.388889,12.333333,-6.666666,10.333333,17,7
214,0.777778,4.777778,-5.444445,11.555555,10.666667,7
203,0.666667,6.444445,-7,17,15.444445,7
235,1.388889,8,-7.222222,10.777778,12.777778,7
229,2.444444,10.666667,-10.444445,11.222222,14.666667,7
246,2.388889,10.111111,0.444444,-2.555556,10.333334,7
169,1.055555,18.666668,-13.444445,16.222221,25,7
181,1.111111,18.777779,-12.111111,15.555555,25.11111,7
247,2.5,5.888889,-6.333334,13,12.444445,7
173,1.444444,15.555555,-10.777778,15.555555,22.333334,7
180,0.555556,11.888889,-7.444445,12.555555,17.777779,7
246,2.333333,19.666668,-11.777778,21.222221,29.88889,7
210,1.611111,16,-11.111111,15.555555,22.666666,7
232,2.500001,13.555555,-10.444445,13.888889,19.333334,7
162,1.166667,26.11111,-16.333334,13.333333,29.555555,7
231,2.444444,11.111111,-10.555555,14.111111,17,7
215,1.5,11.555555,-9.555555,12.111111,16.444445,7
226,1.722222,11.888889,-9.777778,14.555555,18.333334,7
155,0.5,20.666668,-10,18,29.333334,7
227,1.388889,14.444445,-11.555555,10.111111,17.444445,7
160,1.444444,23.444445,-16.444445,15.888889,28.555555,7
245,1.888889,6,-0.555556,1.777778,7.222222,7
167,0.888889,16.777779,-7.222222,-0.888889,17.666668,7
150,1.055555,20,-16.444445,13.222222,23.333334,7
220,1.166667,5,-3.888889,8.777778,9.555555,7
190,1.555555,17.555555,-12.666667,20.333334,26.88889,7
236,1.722222,12.444445,-9.555555,14.111111,18.666668,7
208,1.388889,15,-10.222222,13.777778,20.777779,7
235,1.944444,9.333334,-10,14.666667,15.777778,7
240,1.055556,13,-9.777778,13.222222,18.555555,7
180,1.166667,22,-15.333333,17,28.222221,7
164,0.944444,19.11111,-4.111111,16.222221,28.555555,7
169,0.833333,15.666667,-11.444445,14.222222,21.333334,7
183,1.5,12.444445,-8.111111,16.88889,21,7
188,1.555556,14,-7.222222,12.444445,19.88889,7
195,0.444444,13.333333,-4.777778,12.888889,20.333334,7
223,2.111111,13.444445,-9.888889,19.11111,22.88889,7
219,2.555556,10.222222,-8.666667,17.666666,19.11111,7
170,0.555556,25.333334,-16,16.333334,30.88889,7
249,2.444444,7.555555,-1.666667,4.666666,10.111111,7
229,2.722223,13.555555,-7.888889,11.111111,18.333334,7
157,0.833334,24.222221,-15.222222,15.444445,29.444445,7
217,0.777778,4.222222,-3.888889,10.111111,9.666667,7
244,3.388889,9.333334,-5.777778,14.555555,17.11111,7
191,1,5.444445,-6,11.666667,11.222222,7
224,3.055556,17.777779,-14.444445,21.88889,27.555555,7
243,1.888889,12.111111,-10.333333,14,18,7
215,1.555556,22.555555,-17.777779,19.222221,29.444445,7
220,3.055556,6.444445,-4.888889,10.111111,11.555555,7
174,1.888889,17.777779,-11.888889,15.777778,24.333334,7
218,1.166667,12.666667,-9.111111,12.222222,17.777779,7
196,1.388889,15.111111,-9.777778,11.555555,19.555555,7
240,1.055556,13,-9.777778,13.222222,18.555555,7
200,0.555555,5.888889,-5.777778,11.222222,11.444445,7
197,0.333333,4,-5.666666,11.666667,9.888889,7
198,0.888889,10.555555,-7.555555,12.444445,16.333334,7
241,2.055556,14,-10.333333,11.333333,18.11111,7
157,0.666667,18.666668,-9.666667,12.666667,23.88889,7
183,1.5,12.444445,-8.111111,16.88889,21,7
172,1.055555,30.11111,-16.666666,16.666666,35.666668,7
175,1.333333,23.777779,-15.222222,15.111111,28.777779,7
180,1.222222,21.444445,-12,14.666667,27.222221,7
177,0.944445,18.444445,-11.444445,14.888889,24.555555,7
177,1.166667,21.444445,-9.888889,19.11111,30.88889,7
235,1.444445,24,-14.333333,20,32.555557,7
184,1.277778,18.222221,-12.666667,16.333334,24.88889,7
237,0.944444,4.222222,-4.666666,9.333333,8.888889,7
210,0.944445,14.222222,-11.666667,14.333333,19.88889,7
223,2.5,4.666667,-5.333334,11.333333,10.444445,7
201,0.611111,7,-6,17,16.333334,7
238,1.666667,10.666667,-7.555555,16.444445,19.11111,7
192,1.222222,7.444445,-3.888889,11.444445,13.777778,7
166,1.777778,16.333334,-13.888889,15.777778,22.222221,7
239,1.944444,9.666667,-8.111111,10.222222,13.777778,7
216,3.833333,14,-10.333333,18,22.555555,7
161,0.277778,14.333333,-9.888889,14.111111,20.444445,7
193,2.055556,14.222222,-8.555555,14.444445,21,7
174,0.388889,12.555555,-7.777778,10.555555,17,7
244,1.111111,11.666667,-9.777778,13.222222,17.222223,7
246,2.277778,13.111111,-8.444445,15.222222,20.444445,7
185,2.166666,17.11111,-12,16.666666,24.222221,7
167,0.888889,13.777778,-5.111111,7.555555,17.11111,7
209,1.722222,9.222222,-6.222222,13.444445,16.11111,7
247,1.611111,25.11111,-2.444444,-7.111111,25.11111,7
211,1.722222,12.333333,-7.888889,12.111111,17.777779,7
169,0.833333,9.777778,-6.444445,15.555555,18,7
191,1.277778,14.888889,-9.222222,10.111111,18.555555,7
194,1.777778,16.666668,-10.666667,11,20.444445,7
195,2.055556,6.888889,-6.555555,11.444445,12.333333,7
238,2.055556,16.555555,-8.333333,12,21.777779,7
184,1.611111,11.333333,-6.555555,13.444445,18.11111,7
221,1.388889,12.444445,-10.222222,15.111111,19.11111,7
224,3.722222,13.333333,-10.555555,16.11111,20.555555,7
185,0.5,9.777778,-4.222222,13.777778,17.555555,7
237,2.277778,10,-7,16.666666,18.777779,7
234,0.444445,4.222222,-3.333333,12,11.111111,7
195,1.222222,12.444445,-9.222222,16.11111,20.11111,7
224,1.388889,11.888889,-10.333333,15,18.444445,7
209,1.833333,10.333334,-6.555555,13.111111,16.88889,7
162,0.944445,17.333334,-9.666667,14.666667,23.88889,7
156,2.166667,17.333334,-14.444445,17.222221,24,7
239,2.5,14.555555,-8.777778,10.555555,18.666668,7
173,1.444444,15.555555,-10.777778,15.555555,22.333334,7
250,2.277778,7.333334,-8,13.666667,13.777778,7
204,2.388889,16.88889,-12.222222,19.777779,26,7
219,1.5,12,-7.444445,11.555555,17.222223,7
249,2,15.333333,-11.888889,10.111111,18.11111,7
221,1.055556,8.111112,-5.666666,17.666666,18,7
189,0.833333,14.111111,-8.222222,17.777779,23.222221,7
187,1.444445,12.777778,-6,13.333333,19.666668,7
244,2.944444,9.777778,-2.111111,3.888889,11.888889,7
162,0.888888,24.11111,-14.888889,16.11111,29.88889,7
184,0.5,9.888889,-6.222222,12.111111,15.888889,7
218,1.166667,12.666667,-9.111111,12.222222,17.777779,7
235,1.611111,15.888889,-11.555555,10.777778,19.222221,7
215,0.444445,4.444445,-5.444445,12.888889,11.222222,7
164,0.888889,10.333334,-6.333334,9.333333,14.444445,7
199,1.666667,11.777778,-5,14.666667,19.88889,7
211,2.666667,15.222222,-9,9.666667,18.666668,7
156,0.5,25.444445,-19.11111,13.888889,28.333334,7
181,0.777777,19.666668,-14.555555,19.777779,28,7
186,0.888889,10.777778,-8.222222,12.111111,16.11111,7
166,1.777778,16.333334,-13.888889,15.777778,22.222221,7
162,1.666667,15.888889,-10.666667,15,22.333334,7
226,1.555555,8,-5.333334,17,17.555555,7
177,0.944445,18.444445,-11.444445,14.888889,24.555555,7
161,0.888889,17,-11.777778,17.88889,25,7
186,0.888888,18.222221,-9.555555,10.444445,22,7
222,2.111111,7.666666,-2.333333,7.333334,11.777778,7
164,0.5,15,-6,2,16.88889,7
251,2.444444,17.777779,2.333333,6.333334,22.777779,7
211,2.666667,15.222222,-9,9.666667,18.666668,7
184,0.5,9.888889,-6.222222,12.111111,15.888889,7
184,0.555555,11,-5.666666,15.333333,19.333334,7
207,2.722223,10.333334,-7.777778,13.222222,16.555555,7
224,0.944445,11.444445,-4.222222,13.777778,19.222221,7
245,1.888889,6,-0.555556,1.777778,7.222222,7
151,0.388889,18.333334,-11.333333,13.333333,23.444445,7
242,2.722222,22.444445,-14.555555,19.444445,30.555555,7
204,1.555555,17.11111,-14,19.666666,25.555555,7
185,0.5,9.777778,-4.222222,13.777778,17.555555,7
196,1.222222,11.444445,-3.666667,15.333333,20.444445,7
197,3.555555,18.777779,-11.444445,18.88889,27.555555,7
176,1.000001,17,-10.111111,14.555555,23.333334,7
236,1.777778,10.777778,-8.888889,14.111111,17.222223,7
211,1.666667,14.666667,-7.777778,12.888889,20.666668,7
208,1.722222,17.666668,-11.111111,15.888889,24.555555,7
178,1.388889,21.11111,-10.777778,18.88889,30.11111,7
196,1.666667,18.555555,-11.888889,15.111111,24.666666,7
232,1.833333,7.222222,-6.777778,11.555555,12.666667,7
180,1.555556,18.11111,-9.444445,18.88889,27.555555,7
249,3.5,15.666667,-10,17,23.666666,7
236,1.777778,10.777778,-8.888889,14.111111,17.222223,7
243,1.888889,12.111111,-10.333333,14,18,7
183,1.055555,19,-15.888889,18.444445,26,7
172,0.944444,15,-11.222222,14.444445,20.88889,7
