@relation segment

@attribute Region-centroid-row numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
219,19.666668,-10.333333,14.333333,19.666668,0.426012,7
164,14.444445,-6.333334,9.333333,14.444445,0.367923,7
218,12.555555,-9,12.333333,12.555555,0.569266,7
215,29.444445,-17.777779,19.222221,29.444445,0.420767,7
189,23.222221,-8.222222,17.777779,23.222221,0.41042,7
175,28.777779,-15.222222,15.111111,28.777779,0.351487,7
186,22,-9.555555,10.444445,22,0.301883,7
235,18.222221,-9.222222,9.444445,18.222221,0.347481,7
196,20.444445,-3.666667,15.333333,20.444445,0.44058,7
195,12.333333,-6.555555,11.444445,12.333333,0.501683,7
196,19.555555,-9.777778,11.555555,19.555555,0.365232,7
235,19.222221,-11.555555,10.777778,19.222221,0.388096,7
222,11.777778,-2.333333,7.333334,11.777778,0.373693,7
187,19.222221,-6.222222,16.444445,19.222221,0.463329,7
216,20.555555,-10.888889,16.444445,20.555555,0.441675,7
240,18.555555,-9.777778,13.222222,18.555555,0.421621,7
182,23,-6.666666,18.666666,23,0.444358,7
197,27.555555,-11.444445,18.88889,27.555555,0.394886,7
244,9.555555,-3.222222,5.444445,9.555555,0.383372,7
185,14.333333,-7.888889,10.777778,14.333333,0.435185,7
174,17,-7.777778,10.555555,17,0.359296,7
195,17.11111,-6.777778,16.222221,17.11111,0.517717,7
237,8.777778,-4.888889,8.777778,8.777778,0.541266,7
232,18.11111,-5.111111,16.222221,18.11111,0.500966,7
226,17.555555,-5.333334,17,17.555555,0.54833,7
242,15.777778,-9.222222,12.111111,15.777778,0.454547,7
184,22.222221,-12.222222,13.777778,22.222221,0.398353,7
237,18.333334,-9.111111,12.555555,18.333334,0.397985,7
215,30.666666,-17.11111,20.555555,30.666666,0.409837,7
245,14.666667,-6.888889,14.777778,14.666667,0.572767,7
156,29.555555,-21.11111,15.888889,29.555555,0.417328,7
192,13.777778,-3.888889,11.444445,13.777778,0.476236,7
229,18.333334,-7.888889,11.111111,18.333334,0.347692,7
172,24.222221,-7.666666,15.666667,24.222221,0.34375,7
224,18.444445,-10.333333,15,18.444445,0.457643,7
174,29,-7.555555,17.444445,29,0.32797,7
227,17.444445,-9.555555,14.444445,17.444445,0.458364,7
217,17,-6.444445,15.222222,17,0.486598,7
186,16.11111,-8.222222,12.111111,16.11111,0.428864,7
160,28.555555,-16.444445,15.888889,28.555555,0.378216,7
217,9.666667,-3.888889,10.111111,9.666667,0.582612,7
211,20.666668,-7.777778,12.888889,20.666668,0.333856,7
196,18.11111,-5.444445,14.222222,18.11111,0.430243,7
178,23.555555,-7.666666,12,23.555555,0.298962,7
201,16.333334,-6,17,16.333334,0.570851,7
183,21,-8.111111,16.88889,21,0.420244,7
220,9.555555,-3.888889,8.777778,9.555555,0.5039,7
239,18.666668,-8.777778,10.555555,18.666668,0.344304,7
177,20.777779,-11.111111,13.555555,20.777779,0.396399,7
216,19.11111,-11,13.666667,19.11111,0.431696,7
208,20.777779,-10.222222,13.777778,20.777779,0.383167,7
223,10.444445,-5.333334,11.333333,10.444445,0.59315,7
204,25.555555,-14,19.666666,25.555555,0.439342,7
156,28.333334,-19.11111,13.888889,28.333334,0.389034,7
164,14.333333,-6,2,16.88889,0.29915,7
169,18,-6.444445,15.555555,18,0.463569,7
189,18.666668,-6.111111,17.222221,18.666668,0.508139,7
170,24.666666,-13.333333,15.333333,24.666666,0.387467,7
157,29.444445,-15.222222,15.444445,29.444445,0.350043,7
215,22.88889,-8.555555,17.11111,22.88889,0.404392,7
169,19.88889,-11,8.333333,19.88889,0.324965,7
247,19.555555,-2.444444,-7.111111,25.11111,0.215788,7
195,20.11111,-9.222222,16.11111,20.11111,0.434488,7
166,22.222221,-13.888889,15.777778,22.222221,0.446214,7
191,11.222222,-6,11.666667,11.222222,0.53582,7
225,21.333334,-5.222222,15.444445,21.333334,0.401151,7
221,19.11111,-10.222222,15.111111,19.11111,0.446012,7
210,22.666666,-11.111111,15.555555,22.666666,0.403938,7
160,33.333336,-20.777779,15.888889,33.333336,0.367514,7
246,22.88889,-9.888889,16.11111,22.88889,0.391548,7
167,24.666666,-6.777778,16.88889,24.666666,0.365503,7
211,26.222221,-13.222222,17.11111,26.222221,0.385282,7
237,8.888889,-4.666666,9.333333,8.888889,0.553812,7
249,10.111111,-1.666667,4.666666,10.111111,0.309022,7
238,12.444445,-3.222222,11.777778,12.444445,0.54054,7
180,27.555555,-9.444445,18.88889,27.555555,0.358862,7
172,20.88889,-11.222222,14.444445,20.88889,0.409835,7
211,17.222223,-8.555555,10.777778,17.222223,0.374806,7
201,11.555555,-4.666666,11.333333,11.555555,0.543201,7
208,21.11111,-10.222222,15.111111,21.11111,0.40213,7
238,13.888889,-7.777778,14.888889,13.888889,0.597015,7
215,29.444445,-17.777779,19.222221,29.444445,0.420767,7
167,17.11111,-5.111111,7.555555,17.11111,0.248449,7
235,12.777778,-7.222222,10.777778,12.777778,0.482192,7
224,19.222221,-4.222222,13.777778,19.222221,0.408965,7
187,19.666668,-6,13.333333,19.666668,0.355526,7
226,11.222222,-6.222222,10.111111,11.222222,0.526881,7
201,11.555555,-4.666666,11.333333,11.555555,0.543201,7
211,17.777779,-7.888889,12.111111,17.777779,0.375346,7
246,20.444445,-8.444445,15.222222,20.444445,0.393839,7
246,29.88889,-11.777778,21.222221,29.88889,0.3748,7
220,19.222221,-9.222222,13.777778,19.222221,0.416705,7
233,18.777779,-6.444445,18.88889,18.777779,0.554881,7
181,23.88889,-7.555555,12.777778,23.88889,0.285691,7
151,23.444445,-11.333333,13.333333,23.444445,0.352606,7
238,19.11111,-7.555555,16.444445,19.11111,0.461459,7
219,17.222223,-7.444445,11.555555,17.222223,0.371914,7
188,19.88889,-7.222222,12.444445,19.88889,0.342408,7
236,18.666668,-9.555555,14.111111,18.666668,0.424235,7
249,15.888889,-8.888889,16.11111,15.888889,0.533307,7
169,21.333334,-11.444445,14.222222,21.333334,0.400756,7
177,24.555555,-11.444445,14.888889,24.555555,0.35899,7
246,34.11111,-14.333333,24.666666,34.11111,0.388973,7
243,18,-10.333333,14,18,0.452229,7
247,12.444445,-6.333334,13,12.444445,0.563467,7
245,21.444445,-12.666667,16,21.444445,0.44538,7
166,22.222221,-13.888889,15.777778,22.222221,0.446214,7
224,27.555555,-14.444445,21.88889,27.555555,0.441516,7
249,18.11111,-11.888889,10.111111,18.11111,0.406212,7
167,13.777778,-7.222222,-0.888889,17.666668,0.314507,7
197,17.444445,-9.222222,16.444445,17.444445,0.515187,7
185,17.555555,-4.222222,13.777778,17.555555,0.445418,7
161,20.444445,-9.888889,14.111111,20.444445,0.390957,7
211,18.666668,-9,9.666667,18.666668,0.335421,7
243,18,-10.333333,14,18,0.452229,7
179,16.222223,-6.111111,13.222222,16.222223,0.419762,7
215,11.222222,-5.444445,12.888889,11.222222,0.603704,7
170,30.88889,-16,16.333334,30.88889,0.349112,7
199,19.88889,-5,14.666667,19.88889,0.408885,7
194,25.333334,-10.666667,20.333334,25.333334,0.422491,7
208,24.555555,-11.111111,15.888889,24.555555,0.368866,7
236,18.444445,-8.888889,7.111111,18.555555,0.292729,7
180,18.777779,-12.555555,14.777778,18.777779,0.486883,7
223,20,-6.222222,15.777778,20,0.423123,7
234,11.111111,-3.333333,12,11.111111,0.621324,7
184,19.333334,-5.666666,15.333333,19.333334,0.431152,7
175,20.11111,-8.777778,14.222222,20.11111,0.387412,7
211,23.11111,-10.555555,15.444445,23.11111,0.375552,7
244,11.666667,-2.111111,3.888889,11.888889,0.226482,7
191,18.555555,-9.222222,10.111111,18.555555,0.35037,7
240,18.555555,-9.777778,13.222222,18.555555,0.421621,7
249,14.777778,-3.444444,4.222222,15,0.203249,7
249,23.666666,-10,17,23.666666,0.398397,7
193,21,-8.555555,14.444445,21,0.378871,7
199,19.88889,-5,14.666667,19.88889,0.408885,7
181,28,-14.555555,19.777779,28,0.409551,7
176,17.11111,-8.666667,12.333333,17.11111,0.407734,7
233,19.555555,-5.777778,15.222222,19.555555,0.422174,7
223,22.88889,-9.888889,19.11111,22.88889,0.433125,7
216,22.555555,-10.333333,18,22.555555,0.426777,7
165,16.777779,-6.888889,7.444445,17.555555,0.318129,7
156,28.333334,-19.11111,13.888889,28.333334,0.389034,7
203,18.222221,-7.222222,17.444445,18.222221,0.514445,7
183,21,-8.111111,16.88889,21,0.420244,7
180,17.777779,-7.444445,12.555555,17.777779,0.376253,7
173,22.333334,-10.777778,15.555555,22.333334,0.396433,7
174,24.333334,-11.888889,15.777778,24.333334,0.381867,7
182,24.666666,-9,14.333333,24.666666,0.314897,7
156,24,-14.444445,17.222221,24,0.440577,7
247,15.888889,-9.222222,9.777778,15.888889,0.401833,7
241,18.11111,-10.333333,11.333333,18.11111,0.399901,7
240,27.333334,-15.666667,20.666666,27.333334,0.445808,7
181,25.11111,-12.111111,15.555555,25.11111,0.366581,7
185,24.222221,-12,16.666666,24.222221,0.400872,7
231,17,-10.555555,14.111111,17,0.485216,7
157,23.88889,-9.666667,12.666667,23.88889,0.314187,7
166,16.777779,-6.444445,10.222222,16.777779,0.330513,7
185,24.666666,-13.111111,16.222221,24.666666,0.396458,7
210,17.333334,-7.555555,16.444445,17.333334,0.48874,7
244,17.222223,-9.777778,13.222222,17.222223,0.446035,7
178,30.11111,-10.777778,18.88889,30.11111,0.329212,7
236,17.222223,-8.888889,14.111111,17.222223,0.447247,7
199,23.222221,-8.222222,15.777778,23.222221,0.348063,7
243,9.444445,-4.111111,8.888889,9.444445,0.525437,7
217,18.88889,-9.333333,13,18.88889,0.39534,7
220,11.555555,-4.888889,10.111111,11.555555,0.486717,7
212,11.333333,-6.111111,9.888889,11.333333,0.513395,7
162,29.88889,-14.888889,16.11111,29.88889,0.347032,7
184,15.888889,-6.222222,12.111111,15.888889,0.405556,7
198,19.777779,-7.333334,15.666667,19.777779,0.411573,7
248,17.666668,-8.666667,12.666667,17.666668,0.403437,7
250,13.777778,-8,13.666667,13.777778,0.56339,7
219,19.11111,-8.666667,17.666666,19.11111,0.494595,7
210,19.88889,-11.666667,14.333333,19.88889,0.435769,7
