@relation segment

@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
245,1.888889,6.222222,7,1.777778,0.191049,7
172,1,16.444445,24.222221,15.666667,0.34375,7
158,0.999999,16.444445,27.88889,17.11111,0.411811,7
197,3.055555,8.888889,17.444445,16.444445,0.515187,7
189,0.888889,10.444445,18.777779,17.666666,0.497095,7
176,1.444444,19.444445,29,18.777779,0.335021,7
181,1.111111,15.888889,25.11111,15.555555,0.366581,7
182,0.555556,15.444445,23.333334,17.222221,0.399447,7
184,3.444444,13.555555,22.222221,13.777778,0.398353,7
243,1.888889,9.888889,18,14,0.452229,7
170,0.777778,15.111111,24.666666,15.333333,0.387467,7
166,1.777778,12.333333,22.222221,15.777778,0.446214,7
211,1.388889,8.888889,15.888889,15.222222,0.524328,7
161,0.888889,15.111111,25,17.88889,0.395599,7
181,0.833333,15.444445,24,14.111111,0.357668,7
216,0.888889,10.888889,19.11111,13.666667,0.431696,7
244,1.277778,6.666666,9.555555,5.444445,0.383372,7
184,0.5,9.777778,15.888889,12.111111,0.405556,7
215,1.555556,17.11111,29.444445,19.222221,0.420767,7
149,1.166667,14.444445,22.777779,11.333333,0.363717,7
251,2.444444,21.444445,22.777779,6.333334,0.231417,7
234,0.833333,4,8.777778,9.111111,0.556614,7
207,2.722223,9.555555,16.555555,13.222222,0.432389,7
175,1.333333,18.666668,28.777779,15.111111,0.351487,7
161,0.277778,12.444445,20.444445,14.111111,0.390957,7
242,2.722222,19.222221,30.555555,19.444445,0.371695,7
229,1.388888,14.111111,21.222221,10.444445,0.335717,7
223,2.5,4.888889,10.444445,11.333333,0.59315,7
187,2,14.666667,25.11111,19.333334,0.431215,7
203,1.666667,8.777778,16.88889,16.88889,0.538945,7
245,1.388889,11.111111,18.444445,12.666667,0.389695,7
240,1.277778,9.777778,17.333334,15.555555,0.470675,7
221,1.055556,10.222222,18,17.666666,0.54918,7
203,3.055555,15.444445,25.444445,17.777779,0.393868,7
201,1.444444,6.222222,11.555555,11.333333,0.543201,7
248,1.833333,10.555555,17.666668,12.666667,0.403437,7
224,3.055556,15.444445,27.555555,21.88889,0.441516,7
197,3.555555,17.444445,27.555555,18.88889,0.394886,7
181,1.666667,17.11111,23.88889,12.777778,0.285691,7
148,0.777778,12,19,9.111111,0.403708,7
177,1.111111,12.555555,20.777779,13.555555,0.396399,7
219,2.555556,10.333334,19.11111,17.666666,0.494595,7
201,2.833333,16.666668,26.88889,16.777779,0.381912,7
245,2.277778,13.555555,21.222221,14.555555,0.384903,7
247,1.611111,21.11111,19.555555,-7.111111,0.215788,7
185,2.166666,14.666667,24.222221,16.666666,0.400872,7
208,2.444444,13,21.555555,14.111111,0.396909,7
221,1.388889,10.666667,19.11111,15.111111,0.446012,7
226,2.888889,14,24.222221,18.666666,0.424404,7
220,3.055556,6.555555,11.555555,10.111111,0.486717,7
169,0.833333,12.777778,21.333334,14.222222,0.400756,7
173,1.444444,13.555555,22.333334,15.555555,0.396433,7
222,1.555556,8.666667,16.11111,16.88889,0.58766,7
190,1.555555,15.888889,26.88889,20.333334,0.409309,7
185,0.5,11.555555,17.555555,13.777778,0.445418,7
162,0.888888,19.555555,29.88889,16.11111,0.347032,7
194,2.277777,16.555555,26.11111,17.777779,0.37213,7
238,1.666667,11.111111,19.11111,16.444445,0.461459,7
190,1.388889,16,26.555555,20,0.403522,7
211,2.666667,12.444445,18.666668,9.666667,0.335421,7
192,1.222222,8.666667,13.777778,11.444445,0.476236,7
193,2.055556,13.333333,21,14.444445,0.378871,7
157,0.833334,19.222221,29.444445,15.444445,0.350043,7
199,1.111111,13.111111,21.555555,12.111111,0.393002,7
188,1.555556,13.333333,19.88889,12.444445,0.342408,7
208,1.388889,12.777778,20.777779,13.777778,0.383167,7
172,0.944444,12.333333,20.88889,14.444445,0.409835,7
216,3.833333,13.111111,22.555555,18,0.426777,7
236,0.5,12.888889,22.222221,16.88889,0.419597,7
183,1.055555,14.555555,26,18.444445,0.449942,7
237,2.555556,11.111111,18.333334,12.555555,0.397985,7
199,1.111111,15.222222,23.222221,15.777778,0.348063,7
183,1.777778,14.222222,23.222221,15.111111,0.389882,7
246,2.333333,18.88889,29.88889,21.222221,0.3748,7
240,2.555555,19.555555,28.11111,16.88889,0.329382,7
208,1.944444,15.444445,25.333334,20.333334,0.440895,7
236,2.444444,13.111111,18.444445,7.111111,0.292729,7
189,0.833333,14.555555,23.222221,17.777779,0.41042,7
218,2.555556,11.888889,19.11111,12.555555,0.386456,7
162,1.666667,13.777778,22.333334,15,0.382522,7
201,1.944445,14,24.777779,20.666666,0.439718,7
180,1.222222,18.333334,27.222221,14.666667,0.327383,7
195,0.444444,14.444445,20.333334,12.888889,0.342307,7
248,1.611111,14.777778,18.222221,8.777778,0.312227,7
178,1.388889,20.222221,30.11111,18.88889,0.329212,7
151,0.388889,15.222222,23.444445,13.333333,0.352606,7
182,1.166666,16.88889,24.666666,14.333333,0.314897,7
242,1.888889,8.666667,15.777778,12.111111,0.454547,7
249,2.444444,8,10.111111,4.666666,0.309022,7
215,1.5,9.222222,16.444445,12.111111,0.441049,7
215,3.111111,14.333333,22.88889,17.11111,0.404392,7
167,0.888889,11.666667,13.777778,-0.888889,0.314507,7
223,2.111111,13.222222,22.88889,19.11111,0.433125,7
237,1,6.555555,11.777778,11.333333,0.522999,7
199,1.666667,13.333333,19.88889,14.666667,0.408885,7
215,0.444445,5.111111,11.222222,12.888889,0.603704,7
166,1.777778,12.333333,22.222221,15.777778,0.446214,7
224,1.388889,10,18.444445,15,0.457643,7
180,1.166667,17.444445,28.222221,17,0.381429,7
186,0.888889,9.333334,16.11111,12.111111,0.428864,7
233,1.444444,10.333334,18.777779,18.88889,0.554881,7
216,1.5,5.111111,11.111111,12.111111,0.593124,7
245,1.888889,6.222222,7,1.777778,0.191049,7
156,0.944444,13.444445,21.777779,14.555555,0.384638,7
160,2,21.11111,33.333336,15.888889,0.367514,7
208,1.722222,15.555555,24.555555,15.888889,0.368866,7
236,1.777778,9.555555,17.222223,14.111111,0.447247,7
238,2.055556,15,21.777779,12,0.315256,7
181,1.666667,17.11111,23.88889,12.777778,0.285691,7
231,2.444444,8.777778,17,14.111111,0.485216,7
168,1.5,20.88889,31.444445,19,0.335386,7
219,2.777778,4.111111,8.333334,8.222222,0.561254,7
233,2.777777,8.333334,15.777778,12.222222,0.473944,7
217,0.777778,5,9.666667,10.111111,0.582612,7
224,3.722222,11.666667,20.555555,16.11111,0.443375,7
246,2.388889,9.555555,8.555555,-2.555556,0.163351,7
184,0.5,9.777778,15.888889,12.111111,0.405556,7
