@relation segment

@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0.958394,17.11111,22.555555,-1.444444,19.222221,0.420767,7
0.477778,15.444445,18.444445,-2.555556,14.111111,0.357668,7
1.143419,19.666668,25.777779,2.222222,13.888889,0.337989,7
2.696296,9.555555,10.777778,-5.222222,14.111111,0.447247,7
1.638654,15.222222,18.777779,-5,20.666666,0.445808,7
1.06284,24.555555,30.11111,0,16.666666,0.312295,7
0.785185,7.444445,10.666667,-0.777778,11.222222,0.496142,7
1.096297,12.333333,16.333334,-1.888889,15.777778,0.446214,7
1.148268,10.333334,8.333334,-12.444445,18.88889,0.554881,7
0.574134,12.777778,16.88889,1.444444,9.444445,0.346719,7
1.718095,23.222221,25.11111,-5.333334,16.333334,0.291675,7
6.08889,12.444445,15.222222,-0.666667,9.666667,0.335421,7
4.21111,20.88889,21.777779,-6,14.666667,0.284954,7
0.311111,5.333334,5.444445,-5.666666,11.666667,0.53582,7
0.385185,14,17.333334,-2.333333,14.666667,0.392364,7
0.958394,17.11111,22.555555,-1.444444,19.222221,0.420767,7
0.666667,17.666668,20.88889,-4.888889,19.444445,0.390338,7
3.455556,9.444445,9.444445,-4.888889,9.777778,0.376554,7
1.451691,7.666666,9.666667,-2.111111,10.222222,0.445969,7
1.277778,13.444445,17.333334,-2.777778,17.222221,0.440577,7
1.455513,21.11111,24,-5.666666,20,0.351881,7
1.951258,17,17.88889,-9.777778,22.222221,0.417218,7
2.306994,14.666667,15.666667,-7,17,0.398397,7
1.748015,12,15,-0.222222,9.444445,0.347481,7
0.879815,8.888889,7.666666,-9.444445,15.222222,0.524328,7
0.596296,11.222222,14.222222,-2.666667,14.333333,0.435769,7
0.551852,15.777778,18.444445,-3.444444,14.888889,0.35899,7
1.054093,16.444445,22.222221,0.111111,17.11111,0.411811,7
1.366666,9.444445,12,-2.888889,13.444445,0.460437,7
0.534027,15.111111,18.777779,-3.111111,17.222221,0.409529,7
0.655461,19,19.777779,-7.222222,16.777779,0.316041,7
1.422221,6,6.777778,-3.777778,9.888889,0.513395,7
1.574073,14.111111,17.88889,0.444444,10.444445,0.335717,7
1.200001,17.11111,17.88889,-5.222222,12.777778,0.285691,7
1.917754,14.222222,15.444445,-6.222222,16.11111,0.391548,7
1.668887,19.555555,19.777779,-8.111111,16.88889,0.329382,7
0.278886,17.333334,25.444445,5.222222,13.888889,0.389034,7
1.218519,21.11111,25.11111,9.555555,-7.111111,0.215788,7
0.455421,19.555555,24.11111,-1.222222,16.11111,0.347032,7
0.774073,15.111111,18.666668,-2.777778,16.222221,0.396121,7
0.809664,14.222222,15.444445,-7.888889,19.444445,0.425213,7
3.096296,5.777778,6.555555,-3.888889,10.111111,0.526881,7
1.047042,15.444445,14,-10.777778,17.222221,0.399447,7
1.98513,14,15.777778,-6.666666,18.666666,0.424404,7
3.722221,14.666667,17.11111,-4.666666,16.666666,0.400872,7
0.45542,20.11111,25.333334,-0.333333,16.333334,0.349112,7
0.474074,5,4.222222,-6.222222,10.111111,0.582612,7
0.298143,16.444445,16.333334,-8,15.666667,0.34375,7
0.607407,13.111111,17.88889,1.111111,12.111111,0.393002,7
0.877777,7.444445,5.666666,-8.555555,11.777778,0.54054,7
2.195113,10.333334,9.333334,-8.777778,14.555555,0.480149,7
1.00554,14.444445,12.777778,-10.222222,15.444445,0.401151,7
0.720082,11.666667,10.333334,-10.222222,16.444445,0.463329,7
1.840741,10,11.888889,-4.666666,15,0.457643,7
2.033333,9.222222,11.555555,-2.555556,12.111111,0.441049,7
1.128749,5.888889,7,-3.777778,10.888889,0.50946,7
0.211111,11.666667,15,4,2,0.29915,7
0.928957,9.555555,10.333334,-5.444445,13.222222,0.432389,7
2.162963,6.222222,6,-1.222222,1.777778,0.191049,7
0.772202,14.555555,19,-2.555556,18.444445,0.449942,7
0.829631,13.555555,15.555555,-4.777778,15.555555,0.396433,7
0.388889,12.777778,15.666667,-2.777778,14.222222,0.400756,7
5.618517,12,14.333333,-3.333333,13.666667,0.395955,7
1.396296,15.555555,17.666668,-4.777778,15.888889,0.368866,7
1.143419,10.888889,10,-9.666667,16.666666,0.472826,7
0.505525,10.666667,9.777778,-9.111111,15.555555,0.463569,7
1.466667,13.777778,14.666667,-5.111111,12.888889,0.333856,7
0.077778,9.777778,9.888889,-5.888889,12.111111,0.405556,7
1.12963,5.666666,5.333334,-3.333333,5.666666,0.427354,7
0.518519,15.222222,15.444445,-7.555555,15.777778,0.348063,7
0.444444,6.555555,5.666666,-7,11.333333,0.522999,7
0.62361,12.444445,13.555555,-5.444445,14.222222,0.387412,7
2.062964,12.222222,13.111111,-0.777778,4.222222,0.203249,7
0.640741,9.666667,9.777778,-1.777778,3.888889,0.226482,7
0.651852,10.888889,13.666667,-2.666667,13.666667,0.431696,7
0.655462,19.444445,19.777779,-8.888889,18.777779,0.335021,7
0.429629,14.222222,17.11111,-3.222222,15.111111,0.389882,7
1.186342,9.444445,11,-4.888889,14.444445,0.458364,7
1.420746,6.555555,7.333334,-5.666666,13.666667,0.56339,7
1.540803,9.777778,9.333334,-8.444445,15.555555,0.470675,7
0.788811,13.333333,11.777778,-9.666667,14.666667,0.408885,7
2.237724,10.333334,10.222222,-9,17.666666,0.494595,7
1.007407,8.666667,7.444445,-7.555555,11.444445,0.476236,7
0.507408,12.111111,14.888889,-0.888889,10.111111,0.35037,7
1.333333,10.777778,12.888889,-2.222222,10.777778,0.374806,7
0.340741,9.333334,10.777778,-3.888889,12.111111,0.428864,7
0.740741,8.888889,11.888889,-2.111111,13.222222,0.478222,7
1.206464,6.555555,7.222222,-4.777778,11.555555,0.491388,7
0.196296,13.444445,20,3.222222,13.222222,0.424422,7
3.840741,10.777778,12.444445,-4.555555,14.111111,0.424235,7
1.295291,10.333334,10.333334,-6.555555,13.111111,0.407904,7
3.707406,11.666667,13.333333,-5.555555,16.11111,0.443375,7
1.420746,6.555555,7.333334,-5.666666,13.666667,0.56339,7
3.496296,5.444445,7.333334,-3.333333,12.333333,0.569266,7
0.507408,13.888889,17.222223,-3.333333,16.666666,0.418184,7
0.403687,9.222222,10.333334,-3,9.333333,0.367923,7
3.529631,11.444445,13.555555,-4,14.333333,0.426012,7
1.28889,10.777778,15.333333,1.777778,10.111111,0.406212,7
1.881686,21.444445,17.777779,-8.666667,6.333334,0.231417,7
0.829631,13.555555,15.555555,-4.777778,15.555555,0.396433,7
0.666667,10,9,-9.888889,16.777779,0.498757,7
0.750309,15.888889,17.555555,-7.666666,20.333334,0.409309,7
0.936898,12.666667,12.444445,-8.777778,16.88889,0.420244,7
0.655461,15.333333,13,-11.111111,15.222222,0.404749,7
1.254621,11,9,-11.111111,16.222221,0.500966,7
0.574133,21.777779,19.11111,-12.111111,16.222221,0.330345,7
0.507408,12.111111,14.888889,-0.888889,10.111111,0.35037,7
0.474073,12.555555,15.444445,-2.444444,13.555555,0.396399,7
1.200001,17.11111,17.88889,-5.222222,12.777778,0.285691,7
0.651852,5,4.777778,-6.111111,11.555555,0.568162,7
2.059306,12,13.555555,-3.222222,11.111111,0.347692,7
2.444445,4.222222,4.555555,-3.888889,8.777778,0.541266,7
1.763834,12.111111,12.222222,-7.666666,15.666667,0.429398,7
0.688531,14.555555,12.777778,-12,18.666666,0.444358,7
0.516398,15.111111,17,-4.444445,14.555555,0.35207,7
0.64693,14.777778,12.888889,-7.222222,8.777778,0.312227,7
11.851854,13.555555,17.11111,-1.555556,13.777778,0.398353,7
0.722649,17.444445,22,-1.666667,17,0.381429,7
0.251851,12,16.88889,2.777778,9.111111,0.403708,7
2.640738,15.444445,14.888889,-11,20.333334,0.440895,7
0.566667,5.111111,5,-6.222222,12.111111,0.593124,7
0.62361,19.666668,26.11111,3,13.333333,0.335127,7
0.834443,8.666667,6.666666,-11.444445,16.88889,0.58766,7
1.327767,11.444445,13.222222,-5.555555,16.444445,0.441675,7
0.544331,9.333334,8.888889,-8.888889,16.444445,0.48874,7
0.278886,17.333334,25.444445,5.222222,13.888889,0.389034,7
0.691215,10.444445,12.777778,-0.222222,7.444445,0.322069,7
0.349603,9,9.777778,-5.666666,13.666667,0.445979,7
0.781736,15,15.333333,-9.666667,20.333334,0.422491,7
15.262959,6.555555,6.444445,-5.222222,10.111111,0.486717,7
0.340741,9.444445,10.111111,-5.666666,13.333333,0.439443,7
0.433332,16.88889,18.11111,-5.333334,14.333333,0.314897,7
0.691215,13.888889,11.777778,-11.444445,16.555555,0.442661,7
0.518518,9.666667,13.111111,-2.222222,14.777778,0.486883,7
0.177778,12,14.111111,-0.555556,7.444445,0.318129,7
5.274073,5.111111,4.888889,-4.777778,8.888889,0.525437,7
1.422222,14.888889,18.222221,-3.111111,16.222221,0.396458,7
2.42963,8.777778,11.111111,-3.555556,14.111111,0.485216,7
0.518518,12.888889,13.777778,-2.444444,7.555555,0.248449,7
2.64074,11.666667,13.111111,-5.555555,15.444445,0.425441,7
1.295291,16.666668,20.333334,-2.888889,16.777779,0.381912,7
1.307407,11.777778,15.888889,0.777778,10.777778,0.388096,7
2.559658,15.444445,17.777779,-7.444445,21.88889,0.441516,7
0.327731,12.444445,14.333333,-4.222222,14.111111,0.390957,7
1.98513,11.222222,11.111111,-7.777778,15.222222,0.439852,7
1.470702,9.555555,11.666667,-3.444444,13.222222,0.446035,7
0.418519,12.777778,15,-3.555556,13.777778,0.383167,7
1.851851,9.888889,12.111111,-3.666667,14,0.452229,7
0.403687,14.444445,13.333333,-8.111111,12.888889,0.342307,7
1.083547,13.222222,11.444445,-9.555555,13.777778,0.408965,7
0.750308,16.555555,19.666668,-5.222222,19.777779,0.409551,7
0.874074,18.11111,18.11111,-9.444445,18.88889,0.358862,7
1.274074,13.222222,16.666668,-0.333333,11,0.352132,7
1.00554,14.555555,14.111111,-9.555555,17.777779,0.41042,7
0.862965,20.222221,21.11111,-8.111111,18.88889,0.329212,7
0.740741,9.333334,9.666667,-5.888889,12.777778,0.428363,7
0.843274,21.11111,29.666666,4.888889,15.888889,0.367514,7
0.720082,13.222222,13.444445,-9.222222,19.11111,0.433125,7
1.16746,20.666668,19.88889,-9.888889,17.444445,0.32797,7
0.443053,8.111112,9.777778,-2.888889,10.777778,0.435185,7
0.45542,20.11111,25.333334,-0.333333,16.333334,0.349112,7
0.3,4,4.444445,-3.888889,9.111111,0.556614,7
1.424651,10.111111,8,-11.666667,17,0.54833,7
0.596297,15,16.555555,-3.666667,12,0.315256,7
3.016621,7.444445,7.111111,-7.888889,14.777778,0.572767,7
3.629631,7.555555,8.111112,-7.222222,16.11111,0.533307,7
0.477778,10.777778,13.666667,-1,10.666667,0.385727,7
0.344265,12.333333,11,-9.666667,15.333333,0.431152,7
0.562963,18.333334,21.444445,-2.666667,14.666667,0.327383,7
2.094968,21.11111,22.444445,-10.333333,24.666666,0.388973,7
0.788811,18.666668,23.777779,0.111111,15.111111,0.351487,7
0.829629,8.666667,10.777778,-2.888889,12.111111,0.454547,7
0.996296,10.111111,14.444445,1.444444,10.111111,0.425501,7
5.722223,4.888889,4.666667,-6,11.333333,0.59315,7
0.685185,11.555555,13.111111,-4.555555,13.777778,0.416705,7
0.827759,9.666667,12.666667,-1.777778,12.555555,0.445509,7
0.222222,9.777778,9.444445,-7.111111,13.222222,0.419762,7
0.421638,16.444445,18.666668,-3,12.666667,0.314187,7
1.784709,14.444445,15.666667,-4.555555,12.777778,0.341766,7
0.774074,15.222222,18.222221,-3.666667,16.333334,0.38821,7
1.135292,11.111111,10.666667,-8.888889,16.444445,0.461459,7
6.08889,12.444445,15.222222,-0.666667,9.666667,0.335421,7
3.262963,12.555555,13.111111,-6.777778,15.222222,0.393839,7
0.24074,11.666667,14,-3.444444,13.888889,0.409932,7
1.047041,14.111111,11.444445,-11.666667,15.333333,0.44058,7
0.833333,10.555555,12.111111,-4,12.666667,0.403437,7
1.047042,12.666667,11.555555,-9.555555,15.777778,0.423123,7
0.403687,14.444445,13.333333,-8.111111,12.888889,0.342307,7
0.760117,7.444445,6.444445,-10,17,0.591826,7
0.712326,15.777778,17.333334,-5,14.666667,0.34003,7
0.133333,12.444445,14.222222,-4.777778,14.888889,0.400903,7
0.490654,16.11111,19.222221,-3.888889,17.11111,0.385282,7
0.551852,15.777778,18.444445,-3.444444,14.888889,0.35899,7
1.074968,13.777778,15.888889,-4.333334,15,0.382522,7
5.096295,14.333333,14.333333,-8.555555,17.11111,0.404392,7
1.129629,11.111111,12.333333,-4.222222,12.111111,0.375346,7
0.620633,9.666667,10.555555,-4.888889,12.444445,0.415772,7
0.62361,12.444445,13.555555,-5.444445,14.222222,0.387412,7
2.685184,17,18.11111,-4.333334,12,0.298962,7
2.453268,19.222221,22.444445,-4.888889,19.444445,0.371695,7
0.922223,11.888889,15,-3.333333,16,0.44538,7
0.785184,15.111111,18.88889,-2,15.333333,0.387467,7
1.707407,10.222222,11.888889,-4.777778,14.555555,0.442456,7
0.443053,11.111111,14.555555,0.111111,10.111111,0.378473,7
2.42963,11.888889,13.777778,-3.444444,12.555555,0.386456,7
1.247219,9.555555,12.444445,-0.555556,9.777778,0.401833,7
0.349603,11.555555,9.777778,-9.555555,13.777778,0.445418,7
1.813529,15.555555,16.666668,-8.666667,20.666666,0.422151,7
1.06284,6.777778,8,-3.555556,10.777778,0.482192,7
2.344418,9.444445,8.555555,-9.444445,16.222221,0.517717,7
2.385186,8,7.555555,-3,4.666666,0.309022,7
1.948408,15.444445,17.666668,-5.555555,17.777779,0.393868,7
1.69203,15.333333,16.88889,-7.555555,19.777779,0.420366,7
1.327765,14.444445,16.333334,-4.888889,15.444445,0.375552,7
1.244444,15.666667,18.555555,-3.222222,15.111111,0.365297,7
1.12963,13.555555,14.555555,-4.555555,12.111111,0.32736,7
2.538591,6.333334,6.555555,-7.111111,14.888889,0.597015,7
2.696296,9.555555,10.777778,-5.222222,14.111111,0.447247,7
0.255556,12.888889,14.666667,-5.777778,16.88889,0.419597,7
0.162962,15.333333,18.222221,-0.888889,10.444445,0.301883,7
0.327731,8.666667,7,-11,17,0.570851,7
0.744444,10.666667,12.666667,-3.111111,12.222222,0.401347,7
0.151852,10.111111,11.777778,-3.666667,12.333333,0.407734,7
1.096297,12.333333,16.333334,-1.888889,15.777778,0.446214,7
1.069787,16.444445,16.444445,-8.333333,16.666666,0.349656,7
0.562963,11.666667,16.777779,8.111111,-0.888889,0.314507,7
0.742867,10,9,-10.222222,17.444445,0.514445,7
1.540803,21.88889,25.11111,-5.111111,19.88889,0.345755,7
0.344265,13.222222,12.777778,-7.333334,13.333333,0.355526,7
0.3,19.222221,24.222221,-0.222222,15.444445,0.350043,7
0.551851,11.111111,13.111111,-3.333333,12.666667,0.389695,7
0.077778,9.777778,9.888889,-5.888889,12.111111,0.405556,7
0.651852,10.888889,13.666667,-2.666667,13.666667,0.431696,7
0.562963,18.333334,21.444445,-2.666667,14.666667,0.327383,7
2.146487,12.555555,11.333333,-9.444445,15.222222,0.422174,7
1.06284,9.777778,9,-8.777778,15.222222,0.486598,7
0.389682,15.222222,18.333334,-2,13.333333,0.352606,7
1.155555,6.111111,5.111111,-7.111111,11.222222,0.557235,7
0.958394,14.333333,17.11111,-5.666666,19.666666,0.439342,7
1.289559,9.555555,9.222222,-7.222222,13.444445,0.464325,7
3.255195,8.888889,9.555555,-7.222222,16.444445,0.515187,7
0.788811,13.333333,11.777778,-9.666667,14.666667,0.408885,7
0.862963,10.888889,13,-3.444444,13.222222,0.421621,7
0.7,21.222221,21.444445,-9.222222,19.11111,0.321139,7
2.42594,19.777779,21.222221,-4.888889,14.111111,0.28661,7
3.496297,4.111111,4.333334,-3.777778,8.222222,0.561254,7
0.329629,11.222222,12.111111,-3.777778,10.222222,0.330513,7
0.240741,4.222222,4.222222,-4.666666,9.333333,0.553812,7
1.408966,11.666667,12.444445,-6.888889,16.11111,0.434488,7
6.829628,13.111111,16.666668,1.777778,7.111111,0.292729,7
1.840741,7.555555,9.333334,-4.666666,14.666667,0.520399,7
0.744444,10.666667,12.666667,-3.111111,12.222222,0.401347,7
0.983192,20.88889,25,-2.888889,18.11111,0.347783,7
1.128748,14.666667,17.666668,-4.444445,17.88889,0.416762,7
0.998146,11.555555,10.444445,-8.777778,14.222222,0.430243,7
0.385186,15.888889,18.777779,-3.444444,15.555555,0.366581,7
1.485185,10.666667,12.444445,-4.888889,15.111111,0.446012,7
0.632456,13.555555,13.888889,-7.222222,15.444445,0.385555,7
2.433332,12.222222,14.555555,-1.777778,10.555555,0.344304,7
0.349603,11.555555,9.777778,-9.555555,13.777778,0.445418,7
0.459468,20,20.666668,-8,18,0.31809,7
1.149879,20.88889,23,-6.333334,19,0.335386,7
1.069787,13.777778,12.888889,-6.444445,10.222222,0.330665,7
7.54074,17.444445,18.777779,-7.444445,18.88889,0.394886,7
0.928958,17.444445,16.666668,-9.444445,16.555555,0.344267,7
0.501849,15.111111,17,-6.111111,17.88889,0.395599,7
1.129629,13.777778,16,-4.444445,15.555555,0.403938,7
0.507407,12.333333,15,-3.222222,14.444445,0.409835,7
0.311111,5.333334,5.444445,-5.666666,11.666667,0.53582,7
0.64693,10.222222,8.111112,-12,17.666666,0.54918,7
2.018518,12.444445,15.111111,-1.777778,11.555555,0.365232,7
0.928959,16.777779,15.666667,-10.111111,16.88889,0.365503,7
1.574073,6.333334,6.888889,-4.888889,11.444445,0.501683,7
3.974076,12.888889,16.444445,-2.666667,16,0.43082,7
0.389682,17.222223,26,5.222222,15.888889,0.417328,7
1.638653,11.333333,15.666667,2.555556,7.888889,0.353161,7
1.00554,10.888889,12,-4.111111,11.555555,0.371914,7
1.085185,9.555555,10.111111,2.111111,-2.555556,0.163351,7
1.29386,17.777779,23.444445,0.555556,15.888889,0.378216,7
15.262959,6.555555,6.444445,-5.222222,10.111111,0.486717,7
1.619328,18.88889,19.666668,-9.444445,21.222221,0.3748,7
1.007406,15.111111,17.777779,-3.888889,15.777778,0.381867,7
2.225275,13.333333,14.222222,-5.888889,14.444445,0.378871,7
0.574134,10.888889,14,-1,11.333333,0.399901,7
0.490653,13.444445,15.555555,-4.111111,14.555555,0.384638,7
0.118518,6,4.222222,-8.666667,12,0.621324,7
1.041722,16,17.11111,-8.333333,20,0.403522,7
0.062963,10.888889,12.555555,-2.777778,10.555555,0.359296,7
0.699998,13.111111,14,-7.666666,18,0.426777,7
2.040334,18.11111,22.666666,-3.444444,20.555555,0.409837,7
1.31852,8.333334,11,-2.111111,12.222222,0.473944,7
2.166666,12.666667,14.444445,-4.888889,15.111111,0.40213,7
1.632993,14.666667,16.222223,-7.333334,19.333334,0.431215,7
