@relation segment

@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
208,2.166666,12.666667,21.11111,-10.222222,15.111111,7
184,0.344265,12.333333,19.333334,-5.666666,15.333333,7
184,0.077778,9.777778,15.888889,-6.222222,12.111111,7
187,0.344265,13.222222,19.666668,-6,13.333333,7
209,0.666667,17.666668,29,-14.555555,19.444445,7
201,1.128748,14.666667,25.11111,-13.444445,17.88889,7
190,0.750309,15.888889,26.88889,-12.666667,20.333334,7
194,0.781736,15,25.333334,-10.666667,20.333334,7
167,0.928959,16.777779,24.666666,-6.777778,16.88889,7
190,1.041722,16,26.555555,-11.666667,20,7
239,2.433332,12.222222,18.666668,-8.777778,10.555555,7
236,6.829628,13.111111,18.444445,-8.888889,7.111111,7
249,1.28889,10.777778,18.11111,-11.888889,10.111111,7
237,0.444444,6.555555,11.777778,-4.333334,11.333333,7
215,1.784709,14.444445,21.444445,-8.222222,12.777778,7
250,1.420746,6.555555,13.777778,-8,13.666667,7
185,3.722221,14.666667,24.222221,-12,16.666666,7
198,0.620633,9.666667,16.333334,-7.555555,12.444445,7
211,1.466667,13.777778,20.666668,-7.777778,12.888889,7
216,0.566667,5.111111,11.111111,-5.888889,12.111111,7
224,2.559658,15.444445,27.555555,-14.444445,21.88889,7
186,0.162962,15.333333,22,-9.555555,10.444445,7
208,2.429628,13,21.555555,-11.555555,14.111111,7
220,15.262959,6.555555,11.555555,-4.888889,10.111111,7
149,0.788889,14.444445,22.777779,-13.666667,11.333333,7
169,0.505525,10.666667,18,-6.444445,15.555555,7
237,1.155555,6.111111,11.222222,-4.111111,11.222222,7
148,0.251851,12,19,-11.888889,9.111111,7
182,0.688531,14.555555,23,-6.666666,18.666666,7
217,0.474074,5,9.666667,-3.888889,10.111111,7
243,1.851851,9.888889,18,-10.333333,14,7
212,1.422221,6,11.333333,-6.111111,9.888889,7
183,0.936898,12.666667,21,-8.111111,16.88889,7
208,2.640738,15.444445,25.333334,-9.333333,20.333334,7
191,0.311111,5.333334,11.222222,-6,11.666667,7
221,1.485185,10.666667,19.11111,-10.222222,15.111111,7
191,0.311111,5.333334,11.222222,-6,11.666667,7
184,11.851854,13.555555,22.222221,-12.222222,13.777778,7
173,0.829631,13.555555,22.333334,-10.777778,15.555555,7
150,0.196296,13.444445,23.333334,-16.444445,13.222222,7
244,0.551852,6.666666,9.555555,-3.222222,5.444445,7
191,0.507408,12.111111,18.555555,-9.222222,10.111111,7
206,1.12963,13.555555,20.11111,-7.555555,12.111111,7
247,1.218519,21.11111,19.555555,-2.444444,-7.111111,7
216,0.651852,10.888889,19.11111,-11,13.666667,7
249,2.306994,14.666667,23.666666,-10,17,7
215,2.033333,9.222222,16.444445,-9.555555,12.111111,7
180,0.722649,17.444445,28.222221,-15.333333,17,7
199,0.607407,13.111111,21.555555,-13.222222,12.111111,7
173,0.829631,13.555555,22.333334,-10.777778,15.555555,7
207,0.928957,9.555555,16.555555,-7.777778,13.222222,7
210,1.129629,13.777778,22.666666,-11.111111,15.555555,7
218,2.42963,11.888889,19.11111,-9.111111,12.555555,7
177,0.551852,15.777778,24.555555,-11.444445,14.888889,7
181,1.200001,17.11111,23.88889,-7.555555,12.777778,7
188,0.688531,13.333333,19.88889,-7.222222,12.444445,7
170,0.45542,20.11111,30.88889,-16,16.333334,7
186,0.691215,13.888889,21.11111,-5.111111,16.555555,7
157,0.421638,16.444445,23.88889,-9.666667,12.666667,7
234,0.3,4,8.777778,-5.222222,9.111111,7
249,2.062964,12.222222,14.777778,-3.444444,4.222222,7
161,0.501849,15.111111,25,-11.777778,17.88889,7
216,0.651852,10.888889,19.11111,-11,13.666667,7
201,0.918519,6.222222,11.555555,-4.666666,11.333333,7
169,0.779364,13.444445,19.88889,-11,8.333333,7
245,0.551851,11.111111,18.444445,-9.333333,12.666667,7
167,0.562963,11.666667,13.777778,-7.222222,-0.888889,7
202,0.24074,11.666667,19.777779,-10.444445,13.888889,7
187,0.740741,9.333334,15.888889,-6.888889,12.777778,7
223,5.722223,4.888889,10.444445,-5.333334,11.333333,7
201,1.95978,14,24.777779,-11.666667,20.666666,7
160,1.29386,17.777779,28.555555,-16.444445,15.888889,7
203,1.948408,15.444445,25.444445,-12.222222,17.777779,7
187,1.632993,14.666667,25.11111,-12,19.333334,7
242,0.829629,8.666667,15.777778,-9.222222,12.111111,7
243,1.851851,9.888889,18,-10.333333,14,7
226,1.98513,14,24.222221,-12,18.666666,7
174,0.062963,10.888889,17,-7.777778,10.555555,7
196,0.998146,11.555555,18.11111,-5.444445,14.222222,7
197,0.044444,4.111111,9.888889,-5.666666,11.666667,7
235,1.748015,12,18.222221,-9.222222,9.444445,7
181,0.385186,15.888889,25.11111,-12.111111,15.555555,7
170,0.785184,15.111111,24.666666,-13.333333,15.333333,7
242,1.638653,11.333333,17.444445,-10.444445,7.888889,7
236,3.455556,9.444445,14.333333,-4.888889,9.777778,7
181,0.477778,15.444445,24,-11.555555,14.111111,7
180,0.518518,9.666667,18.777779,-12.555555,14.777778,7
211,0.879815,8.888889,15.888889,-5.777778,15.222222,7
216,0.699998,13.111111,22.555555,-10.333333,18,7
180,0.562963,18.333334,27.222221,-12,14.666667,7
232,1.254621,11,18.11111,-5.111111,16.222221,7
185,0.349603,11.555555,17.555555,-4.222222,13.777778,7
172,0.298143,16.444445,24.222221,-7.666666,15.666667,7
232,1.455554,11.222222,19.333334,-10.444445,13.888889,7
236,2.696296,9.555555,17.222223,-8.888889,14.111111,7
170,0.45542,20.11111,30.88889,-16,16.333334,7
218,0.744444,10.666667,17.777779,-9.111111,12.222222,7
165,0.177778,12,16.777779,-6.888889,7.444445,7
235,1.455513,21.11111,32.555557,-14.333333,20,7
217,1.06284,9.777778,17,-6.444445,15.222222,7
176,0.151852,10.111111,17.11111,-8.666667,12.333333,7
248,1.813529,15.555555,26.444445,-12,20.666666,7
245,2.162963,6.222222,7,-0.555556,1.777778,7
234,0.118518,6,11.111111,-3.333333,12,7
156,0.389682,17.222223,29.555555,-21.11111,15.888889,7
191,0.507408,12.111111,18.555555,-9.222222,10.111111,7
237,1.143419,10.888889,18.777779,-7,16.666666,7
210,1.366666,9.444445,17.444445,-10.555555,13.444445,7
240,1.638654,15.222222,27.333334,-15.666667,20.666666,7
248,0.64693,14.777778,18.222221,-1.555556,8.777778,7
215,0.958394,17.11111,29.444445,-17.777779,19.222221,7
240,1.540803,9.777778,17.333334,-7.111111,15.555555,7
246,1.917754,14.222222,22.88889,-9.888889,16.11111,7
197,0.691215,10.444445,15.333333,-7.222222,7.444445,7
216,1.327767,11.444445,20.555555,-10.888889,16.444445,7
199,0.788811,13.333333,19.88889,-5,14.666667,7
195,0.403687,14.444445,20.333334,-4.777778,12.888889,7
245,2.162963,6.222222,7,-0.555556,1.777778,7
184,0.774074,15.222222,24.88889,-12.666667,16.333334,7
217,5.096296,11.444445,18.88889,-9.333333,13,7
193,0.952579,11.666667,19.11111,-8.333333,14,7
166,1.096297,12.333333,22.222221,-13.888889,15.777778,7
237,2.535671,11.111111,18.333334,-9.111111,12.555555,7
237,2.444445,4.222222,8.777778,-4.888889,8.777778,7
223,5.722223,4.888889,10.444445,-5.333334,11.333333,7
211,6.08889,12.444445,18.666668,-9,9.666667,7
196,1.047041,14.111111,20.444445,-3.666667,15.333333,7
175,0.788811,18.666668,28.777779,-15.222222,15.111111,7
169,0.774073,15.111111,25,-13.444445,16.222221,7
156,0.490653,13.444445,21.777779,-10.444445,14.555555,7
184,0.077778,9.777778,15.888889,-6.222222,12.111111,7
241,1.128749,5.888889,11.888889,-7.111111,10.888889,7
203,0.760117,7.444445,15.444445,-7,17,7
246,3.262963,12.555555,20.444445,-8.444445,15.222222,7
162,0.712326,15.777778,23.88889,-9.666667,14.666667,7
240,1.951258,17,28.555555,-12.444445,22.222221,7
215,2.040334,18.11111,30.666666,-17.11111,20.555555,7
183,0.936898,12.666667,21,-8.111111,16.88889,7
204,0.958394,14.333333,25.555555,-14,19.666666,7
176,0.516398,15.111111,23.333334,-10.111111,14.555555,7
237,1.327766,17.555555,29.444445,-14,21.666666,7
169,0.388889,12.777778,21.333334,-11.444445,14.222222,7
164,0.534027,15.111111,25.555555,-14.111111,17.222221,7
227,1.186342,9.444445,17.444445,-9.555555,14.444445,7
156,0.278886,17.333334,28.333334,-19.11111,13.888889,7
250,1.420746,6.555555,13.777778,-8,13.666667,7
219,3.496297,4.111111,8.333334,-4.444445,8.222222,7
196,2.018518,12.444445,19.555555,-9.777778,11.555555,7
233,1.148268,10.333334,18.777779,-6.444445,18.88889,7
209,1.295291,10.333334,16.88889,-6.555555,13.111111,7
229,2.059306,12,18.333334,-7.888889,11.111111,7
170,0.574134,12.777778,19.555555,-10.888889,9.444445,7
212,0.666667,10,17.88889,-6.888889,16.777779,7
161,0.327731,12.444445,20.444445,-9.888889,14.111111,7
162,1.074968,13.777778,22.333334,-10.666667,15,7
211,1.129629,11.111111,17.777779,-7.888889,12.111111,7
232,2.685185,11.333333,17,-6.666666,10.333333,7
195,2.344418,9.444445,17.11111,-6.777778,16.222221,7
245,3.016621,7.444445,14.666667,-6.888889,14.777778,7
226,3.096296,5.777778,11.222222,-6.222222,10.111111,7
184,1.06284,11.444445,18.11111,-6.555555,13.444445,7
183,0.385185,14,23,-12.333333,14.666667,7
222,0.477778,10.777778,17.555555,-9.666667,10.666667,7
220,0.833333,5.333334,9.555555,-3.888889,8.777778,7
238,0.596297,15,21.777779,-8.333333,12,7
210,0.596296,11.222222,19.88889,-11.666667,14.333333,7
211,1.333333,10.777778,17.222223,-8.555555,10.777778,7
240,0.862963,10.888889,18.555555,-9.777778,13.222222,7
199,0.518519,15.222222,23.222221,-8.222222,15.777778,7
151,0.389682,15.222222,23.444445,-11.333333,13.333333,7
179,0.222222,9.777778,16.222223,-6.111111,13.222222,7
