@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
182,2.555556,40.11111,-11.111111,29.88889,56.333332,-1.930048,6
210,4.444444,44.11111,-17.555555,39.11111,64.333336,-2.020895,6
180,3.833332,43.666668,-15.555555,35.77778,62.333332,-2.008719,6
189,4.944445,53.88889,-21.88889,46.444443,77.55556,-2.054084,6
200,4.833333,47.22222,-20.444445,42.88889,69,-2.065663,6
190,8.555555,25.88889,-10.555555,21.777779,36.88889,-2.160658,6
183,3.388888,46.666668,-15.444445,37.555557,66.55556,-1.974959,6
195,4.111111,41.77778,-15.777778,33.555557,58.88889,-2.052705,6
180,9.166667,27.333334,-8.777778,17.88889,36.333336,-2.217095,6
161,8.999999,37.88889,-18.11111,30.555555,52.22222,-2.282295,6
194,3.833333,42.555557,-16.88889,35.11111,60.333332,-2.071876,6
181,3.000001,40.77778,-11.666667,30,56.88889,-1.949088,6
193,4.5,49.77778,-20.11111,44.22222,72.55556,-2.033804,6
176,5.111111,51.88889,-20.88889,46.11111,75.66667,-2.030648,6
184,9.388888,28,-8.222222,17.777779,37.11111,-2.16033,6
189,11.722221,22.88889,-9,19.666666,33,-2.101002,6
189,5.888889,25.555555,-8.555555,20.777779,36.555557,-1.954574,6
194,5.222222,52.444443,-18.222221,37.77778,71.55556,-2.081891,6
161,11.5,36.333336,-15.333333,27.666666,49.666668,-2.198939,6
175,5.666666,29,-12,24,41,-2.091209,6
163,18.777777,38,-16.444445,24.555555,48.88889,-2.388454,6
198,5.111111,45.22222,-18.333334,37.666668,64.22222,-2.072616,6
189,4.444445,53.77778,-19.222221,42.11111,75.44444,-2.035894,6
198,4.833334,52.22222,-20,42.666668,74,-2.050575,6
182,4.166666,49.666668,-18.333334,43.333332,72.44444,-1.99159,6
196,7.388889,55.444443,-22.555555,46.77778,79.111115,-2.070441,6
189,2,27.666666,-11.333333,24.666666,40.333336,-2.037982,6
162,14.166667,37.88889,-18.222221,27.444445,50.666668,-2.555683,6
182,3.999999,50.11111,-17.555555,42.444443,72.55556,-1.978495,6
192,4.944445,50.555557,-19,41.666668,72,-2.034048,6
177,1.666667,43.77778,-14.222222,36.11111,63.11111,-1.956005,6
196,6.777777,40.666668,-16.88889,33.11111,57.11111,-2.105677,6
191,2.833331,54.333332,-23.666666,49.666668,79.55556,-2.062286,6
190,2.888889,45.77778,-17,37.333332,65,-2.03483,6
193,2.888889,52.11111,-21,45,75.111115,-2.047766,6
203,3.444445,51.333332,-18.11111,39.555557,71.66667,-2.034642,6
191,6.000001,52.11111,-23.444445,47.88889,76.22222,-2.077651,6
189,3.777777,51.444443,-21.222221,42.11111,72.44444,-2.101326,6
189,5.833334,27.666666,-8.777778,19.88889,38,-2.020345,6
188,2.333333,48.555557,-18.333334,40,69.111115,-2.039667,6
195,3.166667,53.555557,-19.88889,44.444443,76.55556,-2.020938,6
185,6.222221,28.777779,-10,21.333334,39.666668,-2.085272,6
201,4.444444,51,-17.444445,40.555557,72.22222,-1.997736,6
159,14.833333,32.333336,-15.888889,28.777779,46.22222,-2.316872,6
190,2.055556,40.88889,-14.666667,32.666668,57.77778,-2.025133,6
192,4.333334,48.77778,-20.222221,45.11111,72.111115,-2.024748,6
185,1.222222,51.77778,-20.777779,42.88889,73.44444,-2.073869,6
180,3.833332,43.666668,-15.555555,35.77778,62.333332,-2.008719,6
175,7.166668,50,-21.222221,44.77778,72.77778,-2.05935,6
185,2,46.88889,-17,39,67.22222,-2.008008,6
193,2.555556,52.77778,-18.777779,42.555557,74.888885,-2.018211,6
193,4.611111,36.11111,-11.222222,26.444445,50,-1.995801,6
184,2.777777,43.555557,-14.111111,35.22222,62.333332,-1.96448,6
198,3.055555,50.88889,-19.88889,41.444443,71.888885,-2.064888,6
176,2.666667,43.333332,-14,36,62.666668,-1.95141,6
186,9.444444,45.11111,-15.666667,35.666668,63.666668,-2.014102,6
188,1.944443,43.333332,-14.555555,34.444443,61.444443,-1.99344,6
184,10.611111,28.333334,-8.777778,18.88889,38.333336,-2.215464,6
188,1.999999,43.444443,-15.555555,35.77778,62.11111,-2.00738,6
194,2.277778,43.11111,-15.888889,35.77778,61.666668,-2.021838,6
196,6.888888,45.555557,-16.777779,37.555557,65,-2.022599,6
191,7.777778,22.444445,-5.222222,13.777778,30.11111,-1.858264,6
185,2.5,43.88889,-14.333333,33.333332,61.333332,-2.007175,6
194,9.111109,53.22222,-19.444445,42.22222,74.888885,-2.033605,6
176,1.000001,44,-14.333333,34.666668,62.333332,-1.98088,6
180,3.111111,42.555557,-13.333333,31.333334,59,-1.996042,6
190,1.611111,43,-14.111111,33.555557,60.666668,-1.987599,6
180,3.333333,53.77778,-21.555555,46.444443,77.55556,-2.044179,6
196,2.222222,54.11111,-19.777779,42.22222,75.66667,-2.048736,6
187,2.666667,41.666668,-15.111111,35.22222,60.11111,-1.998547,6
199,4.666666,49.444443,-19.333334,42,71,-2.040866,6
195,2.388889,40,-16.222221,31.444445,55.555557,-2.118572,6
203,6.055556,47.77778,-17.555555,37.77778,67.111115,-2.046535,6
190,2.055556,42.444443,-14,33.333332,60,-1.986307,6
182,2.722223,46.77778,-16.88889,39.11111,67.22222,-2.004082,6
160,2.166668,37.555557,-20.444445,39.555557,57.11111,-2.113792,6
196,2.222222,41.444443,-16.444445,33.88889,58.555557,-2.074616,6
192,5.944445,52.555557,-22.11111,46.88889,76.44444,-2.055457,6
186,2,42.333336,-13.222222,34.77778,61.11111,-1.940813,6
193,2.888889,52.11111,-21,45,75.111115,-2.047766,6
193,4.833334,39.444443,-13,30.333334,55.333332,-2.000118,6
183,2.944444,47.22222,-16.555555,39.11111,67.77778,-1.991701,6
176,1.5,43,-13.555555,33.77778,61,-1.965703,6
172,9.166667,37.77778,-13,26.666666,51.22222,-2.126558,6
185,1.944444,50,-20.88889,42.11111,71.111115,-2.088855,6
196,2.222222,54.11111,-19.777779,42.22222,75.66667,-2.048736,6
197,1.277779,55.666668,-21,43.666668,77.77778,-2.06802,6
201,5,49.22222,-15,36.666668,68.66667,-1.969456,6
182,3.611111,30.444445,-10.444445,23.88889,42.88889,-2.001125,6
160,5.944443,39.22222,-21.777779,39.555557,58.333332,-2.162999,6
187,5.111111,42.88889,-14.444445,34.22222,60.88889,-1.990627,6
186,1.777777,41.666668,-14,34.333332,59.88889,-1.973056,6
201,2.833333,38.77778,-14.222222,29.777779,53.88889,-2.06786,6
171,2.777777,39.555557,-14.777778,33.88889,57.22222,-2.010723,6
160,13.166667,36.77778,-20.333334,32.666668,51.77778,-2.335837,6
181,2.555556,52.555557,-20.88889,45.11111,75.66667,-2.044563,6
191,2.333333,43.11111,-15.666667,34,60.555557,-2.040515,6
200,3.944445,46.88889,-21.333334,41.333332,67.333336,-2.116733,6
185,2.277779,42.444443,-11.555555,28.11111,57.333332,-1.982099,6
194,6.444445,52.11111,-21.11111,41.22222,72.55556,-2.112941,6
182,3.611111,47.22222,-16.444445,39.555557,68.111115,-1.980348,6
200,6.055555,50.88889,-19.11111,42.22222,72.66667,-2.02885,6
209,4.555556,42.555557,-17.333334,36,60.77778,-2.06698,6
197,5.277778,47.666668,-17.88889,39.444443,68,-2.033505,6
191,3.777778,54.666668,-23.222221,48.444443,79.22222,-2.065948,6
203,5.444445,46.666668,-19,41,67.66667,-2.040013,6
206,5.611111,50.333332,-21.555555,43.444443,72.111115,-2.085934,6
184,5.833333,42.22222,-13.111111,31.222221,58.666668,-1.986776,6
185,3.111111,42.444443,-15.111111,34.88889,60.666668,-2.006186,6
187,3.055555,41.555557,-13.222222,34.11111,59.88889,-1.947472,6
187,2.833333,50,-16.333334,40.333332,71.44444,-1.966671,6
162,12.388888,40.11111,-19.88889,31.777779,54.666668,-2.386671,6
163,18.666666,36.555557,-16.333334,25,48.11111,-2.425324,6
190,6.111111,51,-19,38,70,-2.112087,6
193,2.222222,54,-23.222221,45.444443,76.55556,-2.109375,6
178,8,29.444445,-12,24.666666,41.88889,-2.103758,6
195,1.833335,42.666668,-16.88889,35.444443,60.666668,-2.063044,6
176,1.555556,43.333332,-14.555555,35.444443,62.11111,-1.97757,6
177,2.166667,41.666668,-12.555555,32.77778,59.333332,-1.940423,6
204,2.166667,49.666668,-19.11111,41.88889,71.22222,-2.037372,6
176,2.388889,48.88889,-19.444445,43.555557,71.44444,-2.021784,6
196,4.444445,43.666668,-17.222221,36.444443,62.22222,-2.054753,6
201,2.500001,53.555557,-20.222221,44.444443,76.44444,-2.034119,6
183,3.388888,46.666668,-15.444445,37.555557,66.55556,-1.974959,6
186,2.333333,30.333334,-11.555555,25.444445,43.444443,-2.036642,6
185,3.111111,42.444443,-15.111111,34.88889,60.666668,-2.006186,6
200,3.777779,52.555557,-20.777779,46.22222,76.44444,-2.026586,6
159,15.72222,31.88889,-16,27.666666,45.444443,-2.549349,6
197,4.555556,47.666668,-19,42.333332,69.55556,-2.024321,6
161,11.777776,38.11111,-16.222221,27.777779,51.333332,-2.38829,6
193,4.055555,42.77778,-17.333334,36.333332,61.22222,-2.065421,6
182,2.277777,29.777779,-8.888889,23.11111,42.22222,-1.943038,6
173,2.388888,48.88889,-20.666666,44.333332,71.55556,-2.048199,6
176,3.444444,46.22222,-19.666666,42,67.66667,-2.052258,6
187,3.444444,50.88889,-18.333334,41.666668,72.55556,-2.013524,6
182,3.444444,48.333332,-17.222221,39.77778,69.111115,-2.001558,6
188,5.111111,26.555555,-9.222222,19.444445,36.444443,-2.083566,6
196,1.388889,47,-18,37,65.66667,-2.079185,6
185,3.111111,41.333336,-11.777778,31.222221,58.22222,-1.937924,6
163,18.166666,37.444443,-16.333334,24,48.11111,-2.51749,6
198,5.666666,50.77778,-19.333334,42,72.333336,-2.035874,6
204,2.777777,50.22222,-19.333334,42.333332,72,-2.038543,6
189,1.444444,51.444443,-19.444445,44.88889,74.888885,-2.005956,6
189,2.111111,50.77778,-20.555555,44.11111,73.333336,-2.048058,6
193,3.388888,36.555557,-11.444445,26.88889,50.666668,-1.992997,6
176,5.055555,45.444443,-19.777779,42.22222,67,-2.051636,6
159,14.833333,32.333336,-15.888889,28.777779,46.22222,-2.316872,6
194,4.611112,52.77778,-22,46,76.111115,-2.060549,6
195,2.999999,42.555557,-16.666666,34,59.666668,-2.081095,6
181,4.777777,36.444443,-10.444445,24.88889,49.555557,-1.998368,6
200,1.777778,40.444443,-14.333333,31.333334,56.555557,-2.038016,6
201,5.555555,36.11111,-13.555555,26.11111,49,-2.175826,6
178,2.5,30.11111,-10.777778,-8.111111,30.11111,2.190305,7
248,3.166667,18.222221,-1.555556,-7.222222,18.222221,1.783512,7
249,2.777778,15.888889,-8.888889,-7.222222,15.888889,2.156779,7
163,2.5,25.333334,-7.111111,-9.444445,25.333334,2.001681,7
186,1.166667,21.11111,-5.111111,-11.444445,21.11111,1.863654,7
223,1.666667,10.444445,-5.333334,-6,10.444445,2.046588,7
202,1.611111,18.555555,-9.333333,-1,18.555555,2.522748,7
226,1.611111,18.333334,-9.777778,-4.777778,18.333334,2.303853,7
183,2,23,-12.333333,-2.333333,23,2.483198,7
170,1.11111,24.666666,-13.333333,-2,24.666666,2.504391,7
234,0.888889,8.777778,-5.222222,-3.888889,8.777778,2.193568,7
221,1.444444,19.11111,-10.222222,-4.888889,19.11111,2.317212,7
161,0.777778,20.444445,-9.888889,-4.222222,20.444445,2.345133,7
197,4.944445,27.555555,-11.444445,-7.444445,27.555555,2.243094,7
148,6.666666,19,-11.888889,2.777778,19.444445,2.91248,7
211,2,17.222223,-8.555555,-2.222222,17.222223,2.441017,7
229,2.055555,14.666667,-10.444445,-0.777778,14.666667,2.557458,7
199,1.388889,19.88889,-5,-9.666667,19.88889,1.905303,7
203,2.277778,16.88889,-7.444445,-9.444445,16.88889,2.019747,7
184,2.666667,18.11111,-6.555555,-6.888889,18.11111,2.080445,7
235,1.055556,12.777778,-7.222222,-3.555556,12.777778,2.310758,7
211,1.611111,17.777779,-7.888889,-4.222222,17.777779,2.292041,7
174,1.722222,17,-7.777778,-2.777778,17,2.377854,7
243,2.555556,9.444445,-4.111111,-4.777778,9.444445,2.033629,7
246,2.722222,29.88889,-11.777778,-9.444445,29.88889,2.158915,7
164,1.888889,28.555555,-4.111111,-12.111111,28.555555,1.798302,7
169,1.833333,25,-13.444445,-2.777778,25,2.467752,7
176,2.388889,27.777779,-9.555555,-7.222222,27.777779,2.179845,7
175,2.833333,20.11111,-8.777778,-5.444445,20.11111,2.242196,7
246,5.833334,34.11111,-14.333333,-10.333333,34.11111,2.214011,7
233,1.722223,33.444447,-14.777778,-5.111111,33.444447,2.38935,7
238,2.666666,21.777779,-8.333333,-3.666667,21.777779,2.337472,7
177,0.888889,20.777779,-11.111111,-2.444444,20.777779,2.462118,7
184,4.166667,22.222221,-12.222222,-1.555556,22.222221,2.524273,7
164,3,14.333333,-6,4,16.88889,2.87512,7
152,2.777777,29.666666,-16.11111,2.222222,29.666666,2.731134,7
190,2.611111,26.555555,-11.666667,-8.333333,26.555555,2.204408,7
204,1.888889,25.555555,-14,-5.666666,25.555555,2.348728,7
197,4.555555,17.444445,-9.222222,-7.222222,17.444445,2.164262,7
195,0.611111,20.333334,-4.777778,-8.111111,20.333334,1.94304,7
156,2.055556,21.777779,-10.444445,-4.111111,21.777779,2.363581,7
177,2.5,30.88889,-9.888889,-9.222222,30.88889,2.125416,7
245,3.166667,7,-0.555556,-1.222222,7.222222,1.756645,7
217,3.944444,18.88889,-9.333333,-3.666667,18.88889,2.363871,7
249,1.5,18.11111,-11.888889,1.777778,18.11111,2.743555,7
173,1.444445,24.777779,-8.333333,-8.333333,24.777779,2.099557,7
245,2.222222,18.444445,-9.333333,-3.333333,18.444445,2.395431,7
244,3,17.11111,-5.777778,-8.777778,17.11111,1.987902,7
155,0.833333,29.333334,-10,-8,29.333334,2.169397,7
196,1,20.444445,-3.666667,-11.666667,20.444445,1.789167,7
164,1.277778,14.444445,-6.333334,-3,14.444445,2.291118,7
245,3.166667,7,-0.555556,-1.222222,7.222222,1.756645,7
237,1.555555,11.222222,-4.111111,-7.111111,11.222222,1.938468,7
208,2.666667,21.11111,-10.222222,-4.888889,21.11111,2.310932,7
199,1.277778,17.88889,-10.222222,0.111111,17.88889,2.634176,7
181,1.5,16.222223,-8,-5.666666,16.222223,2.206642,7
229,1.166666,21.222221,-10.888889,0.444444,21.222221,2.651605,7
187,3.555555,25.11111,-12,-7.333334,25.11111,2.254303,7
151,4.444445,23.444445,-11.333333,-2,23.444445,2.505249,7
197,2.388889,15.333333,-7.222222,-0.222222,15.333333,2.628208,7
184,0.777778,15.888889,-6.222222,-5.888889,15.888889,2.128646,7
240,2.444444,18.555555,-9.777778,-3.444444,18.555555,2.392487,7
244,2.277778,11.666667,-2.111111,-1.777778,11.888889,2.32339,7
242,2.444445,17.444445,-10.444445,2.555556,17.444445,2.835614,7
176,2.722222,29,-9.888889,-8.888889,29,2.126901,7
208,2.499999,25.333334,-9.333333,-11,25.333334,2.102212,7
168,0.666666,31.444445,-12.666667,-6.333334,31.444445,2.302124,7
169,1.944444,21.333334,-11.444445,-2.777778,21.333334,2.44578,7
218,1.166667,17.777779,-9.111111,-3.111111,17.777779,2.382684,7
237,2.333333,18.333334,-9.111111,-3.444444,18.333334,2.37843,7
236,2,17.222223,-8.888889,-5.222222,17.222223,2.267197,7
166,2.444445,22.222221,-13.888889,-1.888889,22.222221,2.515826,7
200,0.444444,11.444445,-5.777778,-5.444445,11.444445,2.10726,7
218,1.166667,17.777779,-9.111111,-3.111111,17.777779,2.382684,7
220,3.666667,11.555555,-4.888889,-5.222222,11.555555,2.09315,7
181,2.055555,21.444445,-8.222222,-7.222222,21.444445,2.141428,7
246,1.833333,20.444445,-8.444445,-6.777778,20.444445,2.170543,7
237,2.722222,29.444445,-14,-7.666666,29.444445,2.280289,7
208,0.611111,20.777779,-10.222222,-3.555556,20.777779,2.391996,7
185,1.944444,24.222221,-12,-4.666666,24.222221,2.361827,7
224,3.055556,27.555555,-14.444445,-7.444445,27.555555,2.304153,7
162,2.666667,23.88889,-9.666667,-5,23.88889,2.291415,7
216,0.833333,22.555555,-10.333333,-7.666666,22.555555,2.209309,7
169,1,32,-15.222222,-2.888889,32,2.479064,7
235,5.277778,18.222221,-9.222222,-0.222222,18.222221,2.586018,7
176,1.166667,17.11111,-8.666667,-3.666667,17.11111,2.340618,7
243,2,18,-10.333333,-3.666667,18,2.368311,7
199,0.833334,23.222221,-8.222222,-7.555555,23.222221,2.129513,7
247,7.111111,19.555555,-2.444444,9.555555,25.11111,-1.755483,7
173,2.111111,22.333334,-10.777778,-4.777778,22.333334,2.332739,7
236,3.333333,18.444445,-8.888889,1.777778,18.555555,2.7898,7
229,2.444445,18.777779,-7.444445,-7.777778,18.777779,2.099905,7
222,2.611111,11.777778,-2.333333,-5,11.777778,1.905045,7
165,1.777778,22.666666,-13.333333,-2.666667,22.666666,2.471197,7
249,4.555555,23.666666,-10,-7,23.666666,2.214996,7
240,3.388889,28.11111,-8.777778,-8.111111,28.11111,2.141811,7
191,3.111111,18.555555,-9.222222,-0.888889,18.555555,2.545329,7
246,2.999999,22.88889,-9.888889,-6.222222,22.88889,2.232849,7
240,2.444444,18.555555,-9.777778,-3.444444,18.555555,2.392487,7
195,2.055556,12.333333,-6.555555,-4.888889,12.333333,2.187022,7
203,1.333333,15.444445,-7,-10,15.444445,1.984785,7
172,1.666667,24.222221,-7.666666,-8,24.222221,2.083854,7
215,4.722222,29.444445,-17.777779,-1.444444,29.444445,2.561049,7
219,2.111111,19.666668,-10.333333,-4,19.666668,2.358696,7
224,0.944444,18.444445,-10.333333,-4.666666,18.444445,2.328108,7
185,2.388889,17.555555,-4.222222,-9.555555,17.555555,1.83885,7
203,2.944444,25.444445,-12.222222,-5.555555,25.444445,2.320382,7
210,1.222222,22.666666,-11.111111,-4.444445,22.666666,2.386452,7
187,2.055556,15.888889,-6.888889,-5.888889,15.888889,2.156639,7
219,2.833333,8.333334,-4.444445,-3.777778,8.333334,2.148363,7
215,2.555556,24.555555,-11.555555,-7.888889,24.555555,2.224013,7
167,2.055555,17.11111,-5.111111,-2.444444,17.11111,2.305729,7
221,1.222222,18,-5.666666,-12,18,1.877146,7
195,0.611111,20.333334,-4.777778,-8.111111,20.333334,1.94304,7
248,2.111111,32.333336,-11,-5.333334,32.333336,2.285098,7
235,1.944445,32.555557,-14.333333,-5.666666,32.555557,2.356024,7
201,2.444445,25.11111,-13.444445,-4.444445,25.11111,2.389747,7
233,1.777778,15.777778,-10.111111,-2.111111,15.777778,2.476615,7
180,3,27.222221,-12,-2.666667,27.222221,2.453831,7
222,1.777778,17.555555,-9.666667,-1,17.555555,2.557309,7
232,2.277778,17,-6.666666,-3.666667,17,2.283147,7
201,1.055556,16.333334,-6,-11,16.333334,1.909255,7
241,1.555556,18.11111,-10.333333,-1,18.11111,2.544142,7
215,3.388889,21.444445,-8.222222,-4.555555,21.444445,2.266094,7
249,2.333334,14.777778,-3.444444,-0.777778,15,2.563437,7
233,1.166666,17,-11.111111,-2.111111,17,2.49158,7
211,1.611111,26.222221,-13.222222,-3.888889,26.222221,2.416354,7
189,1.222222,18.666668,-6.111111,-11.111111,18.666668,1.910864,7
236,3.055555,14.333333,-4.888889,-4.888889,14.333333,2.083229,7
182,0.777778,23,-6.666666,-12,23,1.916419,7
216,0.833333,11.111111,-5.888889,-6.222222,11.111111,2.079295,7
156,1.055555,29.555555,-21.11111,5.222222,29.555555,2.84342,7
242,2.222222,15.777778,-9.222222,-2.888889,15.777778,2.386597,7
199,1.055556,21.555555,-13.222222,1.111111,21.555555,2.690112,7
193,0.888889,19.11111,-8.333333,-5.666666,19.11111,2.210055,7
174,1.666667,29,-7.555555,-9.888889,29,2.033698,7
162,0.944444,22.333334,-10.666667,-4.333334,22.333334,2.350367,7
238,2.333333,13.888889,-7.777778,-7.111111,13.888889,2.126063,7
178,5,23.555555,-7.666666,-4.333334,23.555555,2.274128,7
216,2.166666,19.11111,-11,-2.666667,19.11111,2.447547,7
235,2.722222,19.222221,-11.555555,0.777778,19.222221,2.670771,7
167,7.555555,13.777778,-7.222222,8.111111,17.666668,-3.015081,7
219,1.722222,17.222223,-7.444445,-4.111111,17.222223,2.255333,7
226,1.111111,24.222221,-12,-6.666666,24.222221,2.27303,7
189,1.166667,16.444445,-7.666666,-5.666666,16.444445,2.194143,7
177,1.444444,24.555555,-11.444445,-3.444444,24.555555,2.413262,7
187,1.444444,19.222221,-6.222222,-10.222222,19.222221,1.941465,7
181,0.888889,25.11111,-12.111111,-3.444444,25.11111,2.420823,7
195,2.944445,20.11111,-9.222222,-6.888889,20.11111,2.193764,7
251,8,22.777779,2.333333,-8.666667,22.777779,1.28706,7
246,1.722222,8.555555,0.444444,2.111111,10.333334,-1.190561,7
179,1.555556,16.222223,-6.111111,-7.111111,16.222223,2.04457,7
207,0.888889,16.555555,-7.777778,-5.444445,16.555555,2.217263,7
172,2.333334,35.666668,-16.666666,0,35.666668,2.617801,7
170,0.944444,30.88889,-16,-0.333333,30.88889,2.604013,7
174,2.888889,24.333334,-11.888889,-3.888889,24.333334,2.395018,7
212,1.833333,17.88889,-6.888889,-9.888889,17.88889,1.974495,7
194,1.888889,20.444445,-10.666667,-0.333333,20.444445,2.593107,7
149,1.055555,22.777779,-13.666667,2.333333,22.777779,2.741647,7
162,1.444444,29.555555,-16.333334,3,29.555555,2.769038,7
166,2.444445,22.222221,-13.888889,-1.888889,22.222221,2.515826,7
220,0.888889,9.555555,-3.888889,-4.888889,9.555555,2.030867,7
180,3,27.222221,-12,-2.666667,27.222221,2.453831,7
172,1.333333,20.88889,-11.222222,-3.222222,20.88889,2.417702,7
226,2.388889,17.555555,-5.333334,-11.666667,17.555555,1.872506,7
181,2.666667,23.88889,-7.555555,-5.222222,23.88889,2.189135,7
162,1.944445,29.88889,-14.888889,-1.222222,29.88889,2.557389,7
240,2.111111,28.555555,-12.444445,-9.777778,28.555555,2.175522,7
215,2.5,30.666666,-17.11111,-3.444444,30.666666,2.471757,7
193,3.888889,21,-8.555555,-5.888889,21,2.222103,7
177,1.444444,24.555555,-11.444445,-3.444444,24.555555,2.413262,7
224,3.055556,27.555555,-14.444445,-7.444445,27.555555,2.304153,7
223,1.944444,20,-6.222222,-9.555555,20,1.966536,7
240,2.277778,17.333334,-7.111111,-8.444445,17.333334,2.043865,7
223,3.555556,18.444445,-3.777778,-6.444445,18.444445,1.910945,7
196,1.888889,24.666666,-11.888889,-3.222222,24.666666,2.437339,7
217,2.055556,9.666667,-3.888889,-6.222222,9.666667,1.976138,7
250,1.444444,13.777778,-8,-5.666666,13.777778,2.192935,7
176,1,23.333334,-10.111111,-4.444445,23.333334,2.332243,7
218,1.666666,12.555555,-9,-3.333333,12.555555,2.361442,7
239,2.333333,13.777778,-8.111111,-2.111111,13.777778,2.426379,7
201,0.944444,11.555555,-4.666666,-6.666666,11.555555,1.982987,7
250,1.444444,13.777778,-8,-5.666666,13.777778,2.192935,7
190,1.333333,26.88889,-12.666667,-7.666666,26.88889,2.252231,7
241,1.166667,11.888889,-7.111111,-3.777778,11.888889,2.277351,7
201,0.944444,11.555555,-4.666666,-6.666666,11.555555,1.982987,7
223,1.777778,22.88889,-9.888889,-9.222222,22.88889,2.119546,7
156,2,28.333334,-19.11111,5.222222,28.333334,2.864931,7
220,3.666667,11.555555,-4.888889,-5.222222,11.555555,2.09315,7
238,1.055556,12.444445,-3.222222,-8.555555,12.444445,1.844726,7
156,2,28.333334,-19.11111,5.222222,28.333334,2.864931,7
215,0.5,11.222222,-5.444445,-7.444445,11.222222,1.991157,7
160,3.055555,33.333336,-20.777779,4.888889,33.333336,2.827106,7
226,3.555556,11.222222,-6.222222,-3.888889,11.222222,2.259398,7
206,2.166667,20.11111,-7.555555,-4.555555,20.11111,2.252368,7
212,1.555556,11.333333,-6.111111,-3.777778,11.333333,2.242649,7
158,1.888889,27.88889,-17.222221,0.111111,27.88889,2.624707,7
198,1.5,19.777779,-7.333334,-8.333333,19.777779,2.055672,7
235,1.722222,15.777778,-10,-4.666666,15.777778,2.316242,7
248,1.666667,17.666668,-8.666667,-4,17.666668,2.341677,7
224,3.611111,20.555555,-10.555555,-5.555555,20.555555,2.298255,7
175,1.166666,28.777779,-15.222222,0.111111,28.777779,2.630157,7
209,0.722222,29,-14.555555,-4.888889,29,2.389391,7
215,1.611111,22.88889,-8.555555,-8.555555,22.88889,2.105197,7
210,1.555556,17.444445,-10.555555,-2.888889,17.444445,2.42875,7
157,2.944444,29.444445,-15.222222,-0.222222,29.444445,2.604303,7
188,2.333333,19.88889,-7.222222,-5.222222,19.88889,2.20467,7
236,3.777777,22.222221,-11.111111,-5.777778,22.222221,2.306678,7
208,1.944444,21.555555,-11.555555,-2.555556,21.555555,2.483291,7
175,2.722221,28.666666,-8.666667,-6,28.666666,2.263538,7
194,2.277778,26.11111,-10.888889,-6.888889,26.11111,2.224382,7
225,1.611111,21.333334,-5.222222,-10.222222,21.333334,1.891015,7
240,2.055556,27.333334,-15.666667,-5,27.333334,2.420791,7
196,2.388889,19.555555,-9.777778,-1.777778,19.555555,2.511766,7
184,0.777778,15.888889,-6.222222,-5.888889,15.888889,2.128646,7
180,3.277778,27.555555,-9.444445,-9.444445,27.555555,2.113918,7
215,2.777778,16.444445,-9.555555,-2.555556,16.444445,2.437819,7
202,2.388889,19.777779,-10.444445,-3.444444,19.777779,2.401137,7
238,2.166667,17.444445,-10.777778,-1.777778,17.444445,2.508226,7
183,2.277777,23.222221,-11.888889,-3.222222,23.222221,2.428022,7
211,1.666667,20.666668,-7.777778,-5.111111,20.666668,2.239034,7
237,1,8.888889,-4.666666,-4.666666,8.888889,2.097231,7
232,2.555556,19.333334,-10.444445,-3.444444,19.333334,2.402851,7
184,1.333333,24.88889,-12.666667,-3.666667,24.88889,2.419445,7
208,2.444444,20,-8,-7.666666,20,2.112617,7
170,1.222222,19.555555,-10.888889,1.444444,19.555555,2.737074,7
238,1.444444,19.11111,-7.555555,-8.888889,19.11111,2.046683,7
211,2.444444,15.888889,-5.777778,-9.444445,15.888889,1.940832,7
249,2.888889,10.111111,-1.666667,-3,10.111111,1.917421,7
156,2,24,-14.444445,-2.777778,24,2.47582,7
216,2.166666,19.11111,-11,-2.666667,19.11111,2.447547,7
248,3.222223,26.444445,-12,-8.666667,26.444445,2.205099,7
185,0.944444,24.666666,-13.111111,-3.111111,24.666666,2.451836,7
208,1.833333,24.555555,-11.111111,-4.777778,24.555555,2.396771,7
221,1.444444,19.11111,-10.222222,-4.888889,19.11111,2.317212,7
169,1.388888,19.88889,-11,2.666667,19.88889,2.834822,7
236,3.333333,18.444445,-8.888889,1.777778,18.555555,2.7898,7
236,2,17.222223,-8.888889,-5.222222,17.222223,2.267197,7
211,1.666667,18.666668,-9,-0.666667,18.666668,2.554965,7
160,1.444444,28.555555,-16.444445,0.555556,28.555555,2.642597,7
186,1.5,16.11111,-8.222222,-3.888889,16.11111,2.31952,7
161,1.611111,25,-11.777778,-6.111111,25,2.292736,7
150,1.722222,23.333334,-16.444445,3.222222,23.333334,2.791674,7
194,2.055556,25.333334,-10.666667,-9.666667,25.333334,2.126516,7
242,4.666667,30.555555,-14.555555,-4.888889,30.555555,2.395778,7
182,0.722223,23.333334,-6.444445,-10.777778,23.333334,1.937594,7
244,1.111111,17.222223,-9.777778,-3.444444,17.222223,2.391736,7
222,1.166667,16.11111,-5.444445,-11.444445,16.11111,1.870487,7
169,1.611111,18,-6.444445,-9.111111,18,1.993183,7
