@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
196,0,1.260512,3.678264,63.51852,0.301586,-2.070441,6
176,0.111111,1.06284,1.695309,53.666668,0.318137,-2.052258,6
198,0.111111,2.88033,2.870668,58.074074,0.291301,-2.064888,6
194,0.222222,1.951259,3.089408,48.62963,0.298369,-2.071876,6
182,0,1.259042,2.825808,55.851852,0.300643,-2.001558,6
191,0,2.948949,3.429718,59.592594,0.31901,-2.047053,6
182,0,1.099999,3.618518,34.51852,0.293208,-1.943038,6
189,0,2.237722,1.544405,58.407406,0.295523,-2.101326,6
195,0,1.16746,1.709451,48.851852,0.300363,-2.063044,6
197,0.111111,2.78621,1.264912,49.74074,0.294656,-2.043399,6
190,0,1.822697,3.234651,53.592594,0.303602,-2.052546,6
188,0,1.496296,19.007412,29.962963,0.275863,-2.083566,6
205,0,1.586985,2.489238,56.074074,0.303912,-2.038263,6
161,0,5.540735,93.98522,41.962963,0.282125,-2.38829,6
200,0,2.133507,1.784709,61.037037,0.312541,-2.026586,6
180,0,1.186343,1.108887,60.074074,0.31801,-2.022148,6
179,0,1.531158,1.881685,49.185184,0.282687,-1.970398,6
186,0,2.711429,1.678844,48.814816,0.307027,-1.968511,6
192,0,0.547723,3.523992,46.37037,0.302675,-2.047243,6
185,0,0.632455,1.905159,59.148148,0.29644,-2.073869,6
188,0,2.880329,2.23524,50.407406,0.293991,-1.995072,6
190,0,6.977775,2.655554,32.962963,0.305705,-2.020042,6
198,0,1.345774,3.344425,48.703705,0.309645,-2.070717,6
182,0,1.470701,1.98233,54.185184,0.30405,-2.004082,6
203,0.111111,2.85709,2.746041,54,0.314896,-2.040013,6
196,0,1.333334,1.148268,47.25926,0.294238,-2.074616,6
160,0,8.240739,139.85553,40.88889,0.339618,-2.335837,6
189,0,3.885185,114.59634,26.444445,0.271473,-2.101002,6
194,0,1.218682,4.435546,58.962963,0.273444,-2.081891,6
197,0,1.854924,2.146487,55.444443,0.314739,-2.024321,6
251,0,1.881686,1.605543,20.666666,0.231417,1.28706,7
164,0,0.574133,1.047041,23.148148,0.330345,1.798302,7
220,0,15.262959,6.08889,8.185185,0.486717,2.09315,7
233,0,2.146487,1.327766,14.481482,0.422174,1.950405,7
235,0,1.307407,2.551852,15.62963,0.388096,2.670771,7
199,0,0.443053,1.041722,14.518518,0.378473,2.634176,7
169,0,0.774073,2.61111,19.592592,0.396121,2.467752,7
196,0,0.998146,0.816497,13.37037,0.430243,1.956772,7
157,0,0.507408,0.162963,18.333334,0.418184,2.438615,7
216,0,0.566667,1.188889,7.074074,0.593124,2.079295,7
232,0,1.206464,1.722401,8.814815,0.491388,2.201318,7
240,0.111111,1.638654,1.743772,20.444445,0.445808,2.420791,7
210,0,1.129629,1.007408,17.481482,0.403938,2.386452,7
148,0,0.251851,33.422226,15.962963,0.403708,2.91248,7
178,0,0.862965,1.455556,23.814816,0.329212,2.190305,7
195,0,0.403687,0.680414,16.037037,0.342307,1.94304,7
208,0,2.166666,2.444446,16.074074,0.40213,2.310932,7
216,0,0.651852,1.144444,14.555555,0.431696,2.447547,7
243,0,1.851851,0.71111,13.333333,0.452229,2.368311,7
188,0,0.688531,0.760116,15.740741,0.342408,2.20467,7
157,0,0.3,7.61852,24.296297,0.350043,2.604303,7
177,0,0.551852,1.71852,19.592592,0.35899,2.413262,7
186,0,0.340741,1.81111,12.074074,0.428864,2.31952,7
220,0,15.262959,6.08889,8.185185,0.486717,2.09315,7
208,0,2.429628,3.085186,16.851852,0.396909,2.483291,7
173,0,1.069787,1.642041,19.222221,0.349656,2.099557,7
194,0,0.781736,2.026674,18.555555,0.422491,2.126516,7
236,0,0.255556,1.362964,16.592592,0.419597,2.306678,7
196,0,2.018518,1.21852,15.703704,0.365232,2.511766,7
238,0,0.877777,2.285184,8.518518,0.54054,1.844726,7
241,0,0.574134,1.424651,14.333333,0.399901,2.544142,7
232,0,1.254621,0.894427,12.703704,0.500966,1.875362,7
238,0,1.135292,1.068055,13.62963,0.461459,2.046683,7
191,0,0.311111,1.011111,7.333334,0.53582,2.122422,7
165,0,3.974076,0.918519,17.333334,0.43082,2.471197,7
169,0,0.983192,0.918936,25.962963,0.347783,2.479064,7
164,0,0.534027,1.047042,19.814816,0.409529,2.459806,7
160,0,1.29386,1.772214,23.25926,0.378216,2.642597,7
193,0,0.952579,0.620633,14.444445,0.388863,2.210055,7
181,0,1.200001,2.088887,19.62963,0.285691,2.189135,7
149,0,0.788889,0.640741,19,0.363717,2.741647,7
232,0,1.455554,0.829629,14.703704,0.423483,2.402851,7
183,0,0.429629,4.196296,18.185184,0.389882,2.428022,7
229,0,1.574073,0.566666,17.74074,0.335717,2.651605,7
221,0,1.485185,1.585186,14.074074,0.446012,2.317212,7
176,0,0.516398,0.557774,18.481482,0.35207,2.332243,7
163,0,0.928958,1.312335,19.814816,0.344267,2.001681,7
243,0,1.851851,0.71111,13.333333,0.452229,2.368311,7
233,0,1.148268,1.90224,12.481482,0.554881,1.903686,7
240,0,1.951258,1.360827,21.148148,0.417218,2.175522,7
179,0,0.222222,0.562963,11.814815,0.419762,2.04457,7
215,0,0.809664,1.259042,18.074074,0.425213,2.224013,7
174,0,1.16746,1.264911,23.185184,0.32797,2.033698,7
211,0,6.08889,1.733333,15.444445,0.335421,2.554965,7
218,0,3.496296,1.022222,8.444445,0.569266,2.361442,7
224,0,2.559658,3.021527,20.25926,0.441516,2.304153,7
233,0,1.31852,1.096296,11.703704,0.473944,2.476615,7
237,0,1.143419,2.564718,13.222222,0.472826,1.990381,7
184,0,0.774074,0.844445,19.444445,0.38821,2.419445,7
215,0,2.033333,2.518517,12.407408,0.441049,2.437819,7
176,0,0.655461,1.306679,22.185184,0.316041,2.179845,7
170,0,0.45542,0.389683,25.444445,0.349112,2.604013,7
199,0,0.607407,0.462963,17.518518,0.393002,2.690112,7
217,0,5.096296,12.50741,14.555555,0.39534,2.363871,7
240,0,1.540803,1.705113,12.148149,0.470675,2.043865,7
201,0,1.95978,1.306678,17.88889,0.439718,2.176993,7
181,0,0.349603,0.505525,11.666667,0.445979,2.206642,7
244,0,2.195113,1.520234,12.259259,0.480149,1.987902,7
226,0,0.655461,1.020167,16.703703,0.404749,1.82234,7
167,0,0.928959,1.130388,19.037037,0.365503,1.971572,7
246,0,1.085185,1.751852,9.407408,0.163351,-1.190561,7
156,0,1.277778,2.355556,18.25926,0.440577,2.47582,7
246,0,3.262963,2.433334,15.37037,0.393839,2.170543,7
220,0,0.685185,2.162964,14.62963,0.416705,2.306884,7
193,0,2.225275,3.631141,16.185184,0.378871,2.222103,7
180,0,0.562963,1.866665,22.333334,0.327383,2.453831,7
211,0,1.327765,1.149879,17.962963,0.375552,2.327545,7
175,0,4.21111,4.329627,23.777779,0.284954,2.263538,7
189,0,1.00554,1.19257,17.296297,0.41042,2.060443,7
182,0,1.047042,1.143419,17.592592,0.399447,1.937594,7
242,0,2.453268,1.920648,24.074074,0.371695,2.395778,7
249,0,2.306994,3.538153,18,0.398397,2.214996,7
227,0,0.996296,8.611113,13.962963,0.425501,2.707051,7
238,0,2.538591,2.440401,8.925926,0.597015,2.126063,7
180,0,0.518518,1.262962,13.851851,0.486883,2.487917,7
245,0.111111,3.016621,1.242757,9.740741,0.572767,2.069452,7
244,0,0.551852,6.95185,7.740741,0.383372,2.340587,7
201,0,0.918519,0.551852,7.777778,0.543201,1.982987,7
223,0,5.722223,2.444444,6.666666,0.59315,2.046588,7
226,0,1.424651,1.289559,11.888889,0.54833,1.872506,7
209,0,1.289559,0.928958,11.62963,0.464325,2.060955,7
185,0,0.443053,1.047042,10.740741,0.435185,2.36281,7
204,0,1.69203,1.382429,19.407408,0.420366,2.24441,7
211,0,0.879815,1.455513,10.814815,0.524328,1.940832,7
198,0,0.620633,1.356739,12.185185,0.415772,2.221276,7
220,0,0.833333,0.474074,6.62963,0.5039,2.030867,7
245,0,2.162963,3.277778,6.407407,0.191049,1.756645,7
236,0,2.696296,0.933333,12.518518,0.447247,2.267197,7
215,0,1.784709,2.407549,17.185184,0.341766,2.266094,7
174,0,0.062963,0.151852,13.481482,0.359296,2.377854,7
195,0,0.403687,0.680414,16.037037,0.342307,1.94304,7
195,0,1.408966,1.526313,14.740741,0.434488,2.193764,7
183,0,0.772202,1.020168,19.851852,0.449942,2.506807,7
175,0,0.62361,2.167949,15.37037,0.387412,2.242196,7
215,0,0.958394,2.645052,23.037037,0.420767,2.561049,7
240,0,0.862963,5.007407,14.148149,0.421621,2.392487,7
215,0,0.074074,0.122222,6.925926,0.603704,1.991157,7
201,0,0.918519,0.551852,7.777778,0.543201,1.982987,7
222,0,0.834443,0.623609,10.481482,0.58766,1.870487,7
172,0,1.06284,1.699672,30.11111,0.312295,2.617801,7
216,0,0.699998,0.477778,16.555555,0.426777,2.209309,7
247,0,3.188889,3.555555,8.111111,0.563467,2.117886,7
219,0,1.00554,0.928957,13.37037,0.371914,2.255333,7
226,0,1.98513,0.45542,18,0.424404,2.27303,7
184,0,11.851854,5.85555,17.62963,0.398353,2.524273,7
184,0,0.077778,0.785185,11.851851,0.405556,2.128646,7
156,0,0.278886,0.557773,23.703703,0.389034,2.864931,7
184,0,1.06284,1.897366,13.62963,0.387663,2.080445,7
165,0,0.177778,1.140741,14.296296,0.318129,2.593543,7
203,0,1.948408,1.756469,19.518518,0.393868,2.320382,7
221,0,1.485185,1.585186,14.074074,0.446012,2.317212,7
245,0,1.162691,1.496911,16.37037,0.384903,2.198051,7
191,0,0.311111,1.011111,7.333334,0.53582,2.122422,7
187,0,1.632993,1.86984,18.666666,0.431215,2.254303,7
215,0,0.958394,2.645052,23.037037,0.420767,2.561049,7
169,0,0.779364,0.742867,17.11111,0.324965,2.834822,7
180,0,0.562963,1.866665,22.333334,0.327383,2.453831,7
212,0,1.422221,1.985185,8.037037,0.513395,2.242649,7
229,0,0.785185,3.218518,10.925926,0.496142,2.557458,7
201,0,1.295291,1.784709,21.296297,0.381912,2.467938,7
246,0,2.094968,4.113663,25.88889,0.388973,2.214011,7
173,0,0.829631,1.985185,17.148148,0.396433,2.332739,7
249,0,3.629631,4.207408,10.518518,0.533307,2.156779,7
162,0,0.712326,0.730297,19,0.34003,2.291415,7
160,0,0.843274,2.360948,28.037037,0.367514,2.827106,7
198,0,0.133333,1.22963,15.814815,0.400903,2.32489,7
248,0,1.813529,1.259041,19.555555,0.422151,2.205099,7
243,0,5.274073,0.829629,6.481482,0.525437,2.033629,7
208,0,1.763834,1.69531,14.777778,0.429398,2.112617,7
248,0,0.833333,1.599999,13.444445,0.403437,2.341677,7
233,0,0.740741,0.344444,12.592592,0.478222,2.49158,7
224,0,3.707406,5.618522,15.185185,0.443375,2.298255,7
189,0,0.779363,0.827759,12.888889,0.497095,1.985552,7
223,0,1.069787,2.948949,15.037037,0.330665,1.910945,7
158,0,1.054093,1.29386,22.185184,0.411811,2.624707,7
177,0,0.474073,0.562963,16.25926,0.396399,2.462118,7
236,0,3.455556,5.529632,11.074074,0.376554,2.083229,7
164,0,0.403687,0.490653,11.333333,0.367923,2.291118,7
215,0,2.040334,1.615894,23.814816,0.409837,2.471757,7
162,0,0.62361,1.327766,25.11111,0.335127,2.769038,7
177,0,0.7,0.78889,24.518518,0.321139,2.125416,7
219,0,3.529631,4.074075,14.888889,0.426012,2.358696,7
219,0,2.237724,2.491467,13.222222,0.494595,2.0861,7
184,0,0.344265,0.62361,14.222222,0.431152,1.937892,7
185,0,0.349603,2.080776,12.962963,0.445418,1.83885,7
170,0,0.785184,0.562962,19.555555,0.387467,2.504391,7
222,0,0.477778,1.718519,14,0.385727,2.557309,7
211,0,1.466667,1.822222,16.37037,0.333856,2.239034,7
237,0,1.155555,0.785185,7.481482,0.557235,1.938468,7
211,0,1.129629,1.707407,13.740741,0.375346,2.292041,7
175,0,0.788811,0.888194,23.74074,0.351487,2.630157,7
183,0,0.385185,1.466666,18.11111,0.392364,2.483198,7
166,0,0.329629,0.32963,13.37037,0.330513,2.264277,7
167,0,0.562963,4.607406,14.074074,0.314507,-3.015081,7
209,0,0.666667,0.712326,22.518518,0.390338,2.389391,7
186,0,0.162962,0.207407,18.518518,0.301883,2.587396,7
187,0,0.344265,1.027402,15.222222,0.355526,2.038483,7
234,0,0.3,0.607407,5.740741,0.556614,2.193568,7
240,0,0.862963,5.007407,14.148149,0.421621,2.392487,7
195,0,2.344418,1.722401,11.703704,0.517717,2.011228,7
246,0,5.618517,5.866666,15.444445,0.395955,2.395692,7
246,0,1.619328,0.772202,22.814816,0.3748,2.158915,7
181,0,0.632456,2.037609,16.296297,0.385555,2.141428,7
184,0,0.077778,0.785185,11.851851,0.405556,2.128646,7
249,0.111111,2.42594,1.505545,22.851852,0.28661,2.28263,7
191,0,0.507408,4.607407,15.185185,0.35037,2.545329,7
161,0,0.327731,0.620633,15.740741,0.390957,2.345133,7
189,0,0.340741,0.922222,12,0.439443,2.194143,7
152,0,1.143419,1.108886,25.037037,0.337989,2.731134,7
201,0,0.327731,0.800462,10.666667,0.570851,1.909255,7
156,0,0.389682,0.64693,24.25926,0.417328,2.84342,7
197,0,0.691215,1.58348,12.851851,0.322069,2.628208,7
203,0,1.646545,1.878731,11.259259,0.538945,2.019747,7
240,0,1.668887,2.453267,22.481482,0.329382,2.141811,7
211,0,0.490654,1.254622,20.518518,0.385282,2.416354,7
210,0,0.596296,0.655555,15.111111,0.435769,2.461599,7
203,0,0.742867,1.526312,12.407408,0.514445,1.986748,7
173,0,0.829631,1.985185,17.148148,0.396433,2.332739,7
208,0,0.418519,0.240741,16.185184,0.383167,2.391996,7
247,0,1.247219,1.424651,12.62963,0.401833,2.55309,7
248,0,0.64693,1.722401,15.296296,0.312227,1.783512,7
218,0,0.744444,0.655555,13.703704,0.401347,2.382684,7
214,0,0.651852,0.240741,6.814815,0.568162,2.058329,7
181,0,0.750308,1.611303,21.407408,0.409551,2.378846,7
245,0,2.162963,3.277778,6.407407,0.191049,1.756645,7
249,0,1.28889,0.611111,14.740741,0.406212,2.743555,7
212,0,0.666667,1.345775,12.296296,0.498757,1.974495,7
190,0,1.041722,1.842905,19.88889,0.403522,2.204408,7
237,0,0.444444,0.474074,8,0.522999,1.946502,7
233,0,1.540803,0.827759,26.814816,0.345755,2.38935,7
185,0,3.722221,2.685186,18.666666,0.400872,2.361827,7
245,0,0.551851,3.940739,14.222222,0.389695,2.395431,7
219,0,3.496297,6.611113,5.592593,0.561254,2.148363,7
249,0,2.062964,5.511114,13.37037,0.203249,2.563437,7
170,0,0.574134,0.860663,16.407408,0.346719,2.737074,7
209,0,1.295291,0.998146,12.518518,0.407904,2.09922,7
226,0,3.096296,2.562962,7.851852,0.526881,2.259398,7
206,0,1.12963,1.1,16.074074,0.32736,2.252368,7
237,0,0.240741,0.488889,5.777778,0.553812,2.097231,7
248,0,1.718095,1.377061,26.88889,0.291675,2.285098,7
249,0,2.385186,3.807407,8.555555,0.309022,1.917421,7
183,0,0.936898,1.798147,15.37037,0.420244,2.075874,7
216,0,1.327767,2.984528,15.074074,0.441675,2.284571,7
229,0,1.98513,1.614747,13.703704,0.439852,2.099905,7
235,0,1.748015,3.136995,15.074074,0.347481,2.586018,7
178,0,2.685184,10.4,19.555555,0.298962,2.274128,7
200,0,0.42963,0.251852,7.703704,0.51532,2.10726,7
242,0,1.638653,1.108887,14.814815,0.353161,2.835614,7
198,0,1.204928,0.691214,14.555555,0.411573,2.055672,7
236,0,3.840741,1.12963,13.962963,0.424235,2.32063,7
232,0,2.685185,2.374074,13.555555,0.327918,2.283147,7
245,0,0.922223,0.507408,16.11111,0.44538,2.432783,7
185,0,1.422222,0.951853,19.25926,0.396458,2.451836,7
234,0,0.118518,0.285185,7.111111,0.621324,1.83826,7
187,0,0.720082,0.750309,13.740741,0.463329,1.941465,7
218,0,0.744444,0.655555,13.703704,0.401347,2.382684,7
199,0,0.788811,0.712325,15,0.408885,1.905303,7
220,0,1.12963,4.151854,6.444445,0.427354,1.984366,7
187,0,0.740741,1.04074,11.62963,0.428363,2.156639,7
247,0.222222,1.218519,4.340751,21.925926,0.215788,-1.755483,7
217,0,1.06284,1.349897,11.925926,0.486598,2.006642,7
215,0,5.096295,1.129629,17.185184,0.404392,2.105197,7
218,0,2.42963,2.418518,14.925926,0.386456,2.362146,7
227,0,1.186342,0.807373,12.62963,0.458364,2.291847,7
162,0,0.455421,1.356739,24.518518,0.347032,2.557389,7
161,0,0.501849,1.405018,19.037037,0.395599,2.292736,7
221,0,0.64693,0.620633,12.111111,0.54918,1.877146,7
181,0,0.477778,1.707406,19.296297,0.357668,2.458471,7
203,0,0.760117,0.894427,9.777778,0.591826,1.984785,7
170,0,0.45542,0.389683,25.444445,0.349112,2.604013,7
235,0,1.840741,3.574073,10.888889,0.520399,2.316242,7
176,0,0.655462,1.540803,22.74074,0.335021,2.126901,7
156,0,0.490653,1.705112,16.925926,0.384638,2.363581,7
197,0,0.044444,0.062963,6,0.617059,2.074957,7
236,0,2.696296,0.933333,12.518518,0.447247,2.267197,7
169,0,0.505525,0.879815,12.814815,0.463569,1.993183,7
182,0,0.433332,0.374074,19.88889,0.314897,2.271693,7
235,0,1.455513,2.264869,25.88889,0.351881,2.356024,7
181,0,0.385186,1.096296,19.925926,0.366581,2.420823,7
157,0,0.421638,0.620633,19.666666,0.314187,2.405202,7
242,0,0.829629,3.274074,11.740741,0.454547,2.386597,7
211,0,6.08889,1.733333,15.444445,0.335421,2.554965,7
225,0,1.00554,1.289559,16.185184,0.401151,1.891015,7
237,0,2.535671,1.229273,14.148149,0.397985,2.37843,7
189,0,0.666667,1.186342,12.925926,0.508139,1.910864,7
235,0,1.06284,0.490653,9.185185,0.482192,2.310758,7
197,0,7.54074,6.418518,21.25926,0.394886,2.243094,7
174,0,1.007406,4.02963,19.074074,0.381867,2.395018,7
210,0,1.366666,2.162963,12.962963,0.460437,2.42875,7
196,0,1.047041,0.843274,15.333333,0.44058,1.789167,7
250,0,1.420746,1.025599,9.222222,0.56339,2.192935,7
176,0,0.151852,0.388889,13,0.407734,2.340618,7
237,0,2.444445,2.074075,5.851852,0.541266,2.180526,7
202,0,1.822696,0.827759,15.111111,0.35402,2.522748,7
183,0,0.936898,1.798147,15.37037,0.420244,2.075874,7
190,0,0.750309,1.095445,20.11111,0.409309,2.252231,7
237,0,1.327766,2.678446,22.222221,0.413746,2.280289,7
223,0,5.722223,2.444444,6.666666,0.59315,2.046588,7
236,0,6.829628,7.599998,16.074074,0.292729,2.7898,7
199,0,0.518519,0.255555,17.962963,0.348063,2.129513,7
211,0,1.333333,2.311112,13.62963,0.374806,2.441017,7
231,0,2.42963,3.155556,12.296296,0.485216,2.391307,7
224,0,2.559658,3.021527,20.25926,0.441516,2.304153,7
226,0,1.707407,1.751851,13.481482,0.442456,2.303853,7
223,0,0.720082,0.93492,16.518518,0.433125,2.119546,7
222,0,2.64074,2.285184,14.962963,0.425441,2.280922,7
168,0,1.149879,0.471404,25.11111,0.335386,2.302124,7
156,0,0.278886,0.557773,23.703703,0.389034,2.864931,7
246,0,1.917754,1.988857,17.518518,0.391548,2.232849,7
238,0,0.827759,1.822697,13.259259,0.445509,2.508226,7
222,0,2.607407,7.26296,9.333333,0.373693,1.905045,7
224,0,1.083547,1.632993,14.62963,0.408965,1.860191,7
216,0,0.651852,1.144444,14.555555,0.431696,2.447547,7
191,0,0.507408,4.607407,15.185185,0.35037,2.545329,7
201,0,1.128748,0.834444,19.148148,0.416762,2.389747,7
166,0,1.096297,1.051852,16.962963,0.446214,2.515826,7
202,0,0.24074,2.596295,15.148149,0.409932,2.401137,7
175,0,0.62361,2.167949,15.37037,0.387412,2.242196,7
250,0,1.420746,1.025599,9.222222,0.56339,2.192935,7
241,0,1.128749,1.206464,8.259259,0.50946,2.277351,7
210,0,0.544331,0.960324,11.851851,0.48874,2.043726,7
223,0,1.047042,1.511683,14.740741,0.423123,1.966536,7
204,0,0.958394,1.772214,19,0.439342,2.348728,7
194,0,1.143419,1.420747,20.185184,0.37213,2.224382,7
180,0,0.340741,1.662963,13.592592,0.376253,2.212898,7
229,0,2.059306,1.408965,14.62963,0.347692,2.350437,7
239,0,2.433332,1.307407,15.148149,0.344304,2.482445,7
