@relation segment

@attribute Region-centroid-col numeric
@attribute Vedge-mean numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
68,1.055555,2.333334,24.555555,0.312295,2.617801,7
47,3.111111,3.388889,14.444445,0.341766,2.266094,7
162,2.277778,2.666667,10.888889,0.472826,1.990381,7
48,1.222222,2.888889,8.666667,0.476236,1.908457,7
57,0.944445,1.444444,15.777778,0.35899,2.413262,7
168,1.333333,0.722222,17.666668,0.390338,2.389391,7
197,0.944444,2.055556,13.444445,0.384638,2.363581,7
162,1.388889,3.166667,10.111111,0.425501,2.707051,7
204,0.5,2,17.333334,0.389034,2.864931,7
46,1.944444,1.722222,7.555555,0.520399,2.316242,7
234,0.888889,1.611111,15.111111,0.395599,2.292736,7
94,1.388889,0.944444,10,0.457643,2.328108,7
242,0.388889,3.222223,15.111111,0.409529,2.459806,7
55,1.833333,1.388889,10.333334,0.407904,2.09922,7
71,2,3.555555,14.666667,0.431215,2.254303,7
159,1.555556,3.277778,18.11111,0.358862,2.113918,7
72,1.277778,3.111111,12.111111,0.35037,2.545329,7
110,1,1.222222,10.888889,0.508139,1.910864,7
34,1.611111,2.444445,11.333333,0.353161,2.835614,7
211,0.944445,2.166667,13.555555,0.32736,2.252368,7
251,1.5,2.777778,9.222222,0.441049,2.437819,7
234,1.111111,0.888889,12.555555,0.396399,2.462118,7
128,2.166667,2.722221,20.88889,0.284954,2.263538,7
130,0.888889,1.166667,9.444445,0.439443,2.194143,7
89,1.388889,1.444444,10.666667,0.446012,2.317212,7
157,1.055556,1.222222,10.222222,0.54918,1.877146,7
220,2.277778,2.277778,5.666666,0.427354,1.984366,7
192,2.5,2.277778,12.222222,0.344304,2.482445,7
116,2.277778,2.277778,13.555555,0.384903,2.198051,7
47,1.722222,1.388889,9.555555,0.464325,2.060955,7
207,0.777778,2.055556,5,0.582612,1.976138,7
103,1.722222,1.611111,10.222222,0.442456,2.303853,7
244,2.055556,3.888889,13.333333,0.378871,2.222103,7
233,2.666667,1.666667,12.444445,0.335421,2.554965,7
71,1.222222,3,18.333334,0.327383,2.453831,7
2,0.888889,1.944445,9.666667,0.415772,2.221276,7
144,1.111111,1.388888,13.444445,0.324965,2.834822,7
47,1.333333,1.166666,18.666668,0.351487,2.630157,7
245,2,1.5,10.777778,0.406212,2.743555,7
225,3.388889,3,10.333334,0.480149,1.987902,7
93,1.777778,2,9.555555,0.447247,2.267197,7
49,3.055555,2.055556,15.222222,0.445808,2.420791,7
166,1.555556,1.166667,8.666667,0.58766,1.870487,7
142,1.944444,2.499999,15.444445,0.440895,2.102212,7
160,1.611111,1.222222,13.777778,0.403938,2.386452,7
173,2.777778,2.833333,4.111111,0.561254,2.148363,7
73,0.944444,1.888889,21.777779,0.330345,1.798302,7
103,0.888889,2.166666,10.888889,0.431696,2.447547,7
232,1.166667,2.833333,12.444445,0.387412,2.242196,7
38,2.055556,1.555556,10.888889,0.399901,2.544142,7
126,0.944444,1,4.222222,0.553812,2.097231,7
34,0.888889,1.277778,9.222222,0.367923,2.291118,7
44,0.833334,2.944444,19.222221,0.350043,2.604303,7
148,1.055555,1.833333,15.111111,0.396121,2.467752,7
225,1.5,1.777778,10.777778,0.385727,2.557309,7
231,1,1.111111,12.444445,0.400903,2.32489,7
231,1.444444,1.166666,8.888889,0.478222,2.49158,7
182,2.166667,2.388889,10.444445,0.322069,2.628208,7
249,2.722223,0.888889,9.555555,0.432389,2.217263,7
115,0.777778,2,14,0.392364,2.483198,7
85,1.5,1.611111,14.444445,0.401151,1.891015,7
52,0.555556,0.944444,20.11111,0.349112,2.604013,7
52,0.555556,0.944444,20.11111,0.349112,2.604013,7
158,2.444444,2.833333,9.444445,0.517717,2.011228,7
20,1.833333,1.666667,10.555555,0.403437,2.341677,7
62,2.5,1.666667,4.888889,0.59315,2.046588,7
169,1.277778,1.277778,11.111111,0.378473,2.634176,7
88,1.388889,2.444444,8.888889,0.524328,1.940832,7
145,1.277778,1.222222,12.777778,0.346719,2.737074,7
209,2.444444,2.777778,7.555555,0.533307,2.156779,7
174,1.388889,5,17,0.298962,2.274128,7
209,2.444444,2.888889,8,0.309022,1.917421,7
4,2.333333,2.444444,12.111111,0.429398,2.112617,7
196,1.555556,1.166667,5.888889,0.50946,2.277351,7
163,1.166667,2.5,21.222221,0.321139,2.125416,7
200,1.555556,4.722222,17.11111,0.420767,2.561049,7
226,2.777777,1.777778,8.333334,0.473944,2.476615,7
93,1.777778,2,9.555555,0.447247,2.267197,7
34,1.388889,2.388889,12.444445,0.365232,2.511766,7
138,1.666667,2.277778,8.777778,0.538945,2.019747,7
245,1.000001,1,15.111111,0.35207,2.332243,7
117,3.055556,3.055556,15.444445,0.441516,2.304153,7
163,1.555556,1.5,9.333334,0.48874,2.043726,7
118,0.888889,2.055555,12.888889,0.248449,2.305729,7
186,1.166667,1.166667,10.666667,0.401347,2.382684,7
233,0.5,0.777778,9.777778,0.405556,2.128646,7
111,3.166667,5.833334,21.11111,0.388973,2.214011,7
100,0.5,0.833333,20,0.31809,2.169397,7
238,0.555556,1.722222,11.111111,0.376253,2.212898,7
52,1.666667,0.944444,14.888889,0.396458,2.451836,7
196,1.277778,3.611111,6.666666,0.383372,2.340587,7
163,1.777778,2.444445,12.333333,0.446214,2.515826,7
176,1.444444,2.611111,10.333334,0.554881,1.903686,7
242,1.5,2.166667,12.666667,0.420244,2.075874,7
63,1.444444,0.944444,6.222222,0.543201,1.982987,7
217,2.5,2.666667,12.666667,0.40213,2.310932,7
120,1.444444,1.888889,9.444445,0.458364,2.291847,7
159,1.5,1.555556,9.444445,0.460437,2.42875,7
63,3.055556,3.666667,6.555555,0.486717,2.09315,7
145,2.055555,2.111111,23.222221,0.291675,2.285098,7
29,0.444444,0.611111,14.444445,0.342307,1.94304,7
8,1.666667,1.388889,13.333333,0.408885,1.905303,7
227,2.111111,2.611111,8.555555,0.373693,1.905045,7
236,2.555555,3.388889,19.555555,0.329382,2.141811,7
60,1.666667,2.666667,17.11111,0.285691,2.189135,7
237,1,1.5,5.333334,0.53582,2.122422,7
222,2.277777,2.277778,16.555555,0.37213,2.224382,7
175,1,1.833333,10,0.498757,1.974495,7
216,0.833333,1.944444,12.777778,0.400756,2.44578,7
117,2.277778,2.666666,12,0.395955,2.395692,7
44,2.222222,2.111111,12.555555,0.422174,1.950405,7
140,0.277778,0.777778,12.444445,0.390957,2.345133,7
217,3.166667,2.166667,7.444445,0.572767,2.069452,7
214,2.833333,2.999999,14.222222,0.391548,2.232849,7
36,1.888889,2,9.888889,0.452229,2.368311,7
131,0.833333,0.888889,4,0.556614,2.193568,7
186,1.166667,1.166667,10.666667,0.401347,2.382684,7
151,1.222222,2.055556,9.333334,0.428363,2.156639,7
81,2.444444,2.055555,7.444445,0.496142,2.557458,7
97,0.777778,2.388889,19,0.316041,2.179845,7
212,1.444444,1.444444,17.777779,0.378216,2.642597,7
36,1.888889,2,9.888889,0.452229,2.368311,7
154,3.5,4.555555,14.666667,0.398397,2.214996,7
48,1.166667,1.444445,16.444445,0.349656,2.099557,7
58,2.500001,2.555556,11.222222,0.423483,2.402851,7
39,2.277778,1.833333,12.555555,0.393839,2.170543,7
34,0.833333,1.611111,10.666667,0.463569,1.993183,7
243,0.611111,0.722222,11.222222,0.330513,2.264277,7
248,1.166667,1.055555,14.444445,0.363717,2.741647,7
247,0.333333,0.611111,4.111111,0.617059,2.074957,7
93,2.444444,2.666667,8.777778,0.485216,2.391307,7
197,1.388888,1.166666,14.111111,0.335717,2.651605,7
24,0.833333,2.555556,14.222222,0.425213,2.224013,7
161,0.388889,1.166667,10.111111,0.407734,2.340618,7
49,0.777778,6.666666,12,0.403708,2.91248,7
158,0.388889,4.444445,15.222222,0.352606,2.505249,7
145,0.722222,2.777777,19.666668,0.337989,2.731134,7
140,0.833333,1.277778,15.444445,0.357668,2.458471,7
208,1.055556,2.444444,10.888889,0.421621,2.392487,7
103,2.055556,2.055556,6.333334,0.501683,2.187022,7
170,1.555555,2.388889,10.111111,0.54833,1.872506,7
212,1.444445,1.944445,21.11111,0.351881,2.356024,7
2,1.888889,3.166667,6.222222,0.191049,1.756645,7
215,1.388889,2.611111,16,0.403522,2.204408,7
196,1.166666,0.611111,16.88889,0.314897,2.271693,7
106,1.055556,0.888889,11.666667,0.388863,2.210055,7
186,1.444444,2.111111,13.555555,0.396433,2.332739,7
29,0.444444,0.611111,14.444445,0.342307,1.94304,7
35,1.611111,1.5,16.777779,0.365503,1.971572,7
30,2.444444,8,21.444445,0.231417,1.28706,7
57,0.944445,1.444444,15.777778,0.35899,2.413262,7
199,1.166667,0.888889,5.333334,0.5039,2.030867,7
117,3.055556,3.055556,15.444445,0.441516,2.304153,7
