@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Value-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
99,198,6.433995,5.666666,51.88889,72.333336,42,72.333336,6
64,186,1.944444,6.833334,27.555555,37.88889,21.333334,37.88889,6
77,186,2.666666,2.333333,31.11111,43.444443,25.444445,43.444443,6
118,180,1.481991,3.111111,44.11111,59,31.333334,59,6
2,190,1.451853,2.5,28,40.11111,25.333334,40.11111,6
229,195,2.277915,4.111111,42.444443,58.88889,33.555557,58.88889,6
9,171,1.005539,2.777777,41,57.22222,33.88889,57.22222,6
178,185,1.806368,3.111111,44,60.666668,34.88889,60.666668,6
132,182,0.655462,2.111111,40.22222,52.555557,27.11111,52.555557,6
147,182,1.705113,2.944445,40.333336,52.555557,26.88889,52.555557,6
204,177,10.696298,8.333332,29,40.666668,23.333334,40.666668,6
187,162,1.144444,11.666667,36.77778,53.666668,31.333334,53.666668,6
180,179,2.507411,4.555556,31.333334,44.11111,25.88889,44.11111,6
63,203,3.791314,3.444445,52.444443,71.66667,39.555557,71.66667,6
247,174,2.68052,3.166667,49.444443,70.88889,44.11111,70.88889,6
215,193,0.516399,4.833334,40.88889,55.333332,30.333334,55.333332,6
133,182,5.455552,8.666666,27.222221,35.444447,17,35.88889,6
254,159,7.54074,14.833333,31.333334,46.22222,28.777779,46.22222,6
236,193,1.686548,4.055555,43.333332,61.22222,36.333332,61.22222,6
106,191,3.031317,2.833331,55.11111,79.55556,49.666668,79.55556,6
226,176,3.275612,2.388889,50.444443,71.44444,43.555557,71.44444,6
248,160,8.888896,2.166668,37.11111,57.11111,39.555557,57.11111,6
64,176,0.918938,1.000001,46,62.333332,34.666668,62.333332,6
11,200,3.031318,3.944445,46.444443,67.333336,41.333332,67.333336,6
182,186,2.043961,1.777777,43.77778,59.88889,34.333332,59.88889,6
140,188,2.108185,3.055555,54.444443,76.55556,44.666668,76.55556,6
151,163,2.285186,18.166666,34.555557,48,24,48.11111,6
223,161,3.040736,8.999999,36,52.22222,30.555555,52.22222,6
118,182,1.293861,2.500002,41.666668,54.333332,28,54.333332,6
235,196,1.333334,2.222222,41.77778,58.555557,33.88889,58.555557,6
203,182,2.576964,3.611111,49.444443,68.111115,39.555557,68.111115,6
254,159,7.54074,14.833333,31.333334,46.22222,28.777779,46.22222,6
198,183,1.18165,3.388888,48.88889,66.55556,37.555557,66.55556,6
67,194,1.496909,6.444445,51.77778,72.55556,41.22222,72.55556,6
28,204,1.763834,3.222222,49.77778,69.22222,40,69.22222,6
194,178,1.051855,8,29.666666,41.88889,24.666666,41.88889,6
110,196,1.861898,6.888888,46.88889,65,37.555557,65,6
169,186,1.659987,5.5,44.666668,61.11111,35,61.11111,6
123,186,3.028874,9.444444,46.555557,63.666668,35.666668,63.666668,6
103,185,4.655558,9.888888,27.777779,37,18.333334,37.555557,6
179,162,1.307408,14.055556,34.666668,49.22222,26.777779,49.22222,6
166,182,4.213295,3.999999,52.555557,72.55556,42.444443,72.55556,6
112,197,2.993821,4.944445,44.666668,62.22222,35.666668,62.22222,6
32,173,1.781593,9,39.555557,52.88889,27.88889,52.88889,6
209,191,2.303781,5.722222,43.88889,58.666668,31.333334,58.666668,6
173,190,2.564718,1.555556,44.88889,62.333332,35.666668,62.333332,6
86,179,1.282359,3.555556,45.77778,62.11111,34.666668,62.11111,6
166,185,0.250924,2,48.555557,67.22222,39,67.22222,6
23,172,0.894427,9.166667,38,51.22222,26.666666,51.22222,6
248,200,0.952579,1.777778,41.333336,56.555557,31.333334,56.555557,6
188,182,0.742868,4.166666,51.88889,72.44444,43.333332,72.44444,6
52,196,1.327766,6.777777,40.444443,57.11111,33.11111,57.11111,6
70,197,2.01568,5.277778,48.88889,68,39.444443,68,6
195,161,1.807405,10.499999,36,51.11111,28.88889,51.22222,6
253,201,2.69155,2.833333,39.22222,53.88889,29.777779,53.88889,6
117,181,1.242757,3.000001,43,56.88889,30,56.88889,6
110,182,1.794023,2.555556,42.666668,56.333332,29.88889,56.333332,6
137,182,3.855555,3.611111,31.444445,42.88889,23.88889,42.88889,6
174,181,3.151133,4.166667,52.333332,74.22222,45.444443,74.22222,6
215,182,1.470701,2.722223,48.555557,67.22222,39.11111,67.22222,6
169,190,1.809441,2.888889,46.88889,65,37.333332,65,6
137,182,3.855555,3.611111,31.444445,42.88889,23.88889,42.88889,6
177,190,0.82776,1.388889,47.333332,64.55556,36.444443,64.55556,6
105,193,1.90516,2.888889,53.11111,75.111115,45,75.111115,6
138,188,1.356739,1.111111,53.555557,74.888885,43.666668,74.888885,6
169,184,0.544331,2.499999,51.22222,69,38.22222,69,6
86,197,1.451691,1.277779,56.22222,77.77778,43.666668,77.77778,6
60,196,1.047043,4.444444,45.333332,63.333332,36.555557,63.333332,6
250,196,1.501851,2.277777,42.666668,58.77778,33,58.77778,6
116,184,2.118519,10.611111,28.777779,38,18.88889,38.333336,6
176,187,1.600925,2.333334,49,68,39.666668,68,6
205,194,1.200309,5.388889,37.11111,50.444443,27.444445,50.444443,6
134,194,1.218682,5.222222,52.88889,71.55556,37.77778,71.55556,6
234,175,1.323576,3.444445,50.666668,72.66667,44.666668,72.66667,6
20,189,1.751853,2.666667,30.11111,42.77778,26,42.77778,6
214,161,0.729634,11.5,35.333336,49.666668,27.666666,49.666668,6
129,184,0.910841,3.611111,41.77778,54.444443,27.666666,54.444443,6
236,194,1.932183,2.444444,44.22222,62.444443,37,62.444443,6
233,197,2.78621,2,44.333332,61.444443,35.11111,61.444443,6
5,210,1.669998,4.444444,45.444443,64.333336,39.11111,64.333336,6
68,198,2.88033,3.055555,51.444443,71.888885,41.444443,71.888885,6
88,180,0.936898,3.833332,45.22222,62.333332,35.77778,62.333332,6
156,188,2.313409,5,55.11111,75.66667,43.22222,75.66667,6
227,196,2.360949,3.555556,42.11111,58.22222,33.11111,58.22222,6
196,161,5.540735,11.777776,36.555557,51.22222,27.777779,51.333332,6
119,191,2.948949,5.222223,52.333332,75.22222,46.88889,75.22222,6
36,207,3.179215,6.444444,50.444443,70.111115,39.88889,70.111115,6
77,199,1.861898,4.666666,50.555557,71,42,71,6
202,193,0.750308,3.388888,37.88889,50.666668,26.88889,50.666668,6
181,162,7.155551,13.388888,36.444443,51.333332,27.444445,51.333332,6
240,192,0.64693,4.388889,40.555557,58.11111,36.444443,58.11111,6
4,189,3.885185,11.722221,23.444445,33,19.666666,33,6
119,196,2.149936,1.388889,47.333332,65.66667,37,65.66667,6
86,193,1.652159,2.222222,53.666668,76.55556,45.444443,76.55556,6
148,192,2.180723,4.944445,51.77778,72,41.666668,72,6
163,180,1.185186,9.166667,27.444445,36.333336,17.88889,36.333336,6
115,195,2.957101,3.944445,51.333332,70.111115,39,70.111115,6
149,185,1.068055,3.055555,45.333332,59.555557,30.666666,59.555557,6
17,204,1.282358,2.166667,50.88889,71.22222,41.88889,71.22222,6
129,188,2.011082,4.611111,53.77778,76,44.77778,76,6
249,200,2.621847,2.5,40.666668,55.77778,31.444445,55.77778,6
223,161,3.040736,8.999999,36,52.22222,30.555555,52.22222,6
85,200,4.324349,6.055555,52.22222,72.66667,42.22222,72.66667,6
93,190,1.822697,2.611111,47.333332,66.88889,39.88889,66.88889,6
89,195,1.866865,3.166667,55.11111,76.55556,44.444443,76.55556,6
38,200,2.125681,3.444445,49,70.22222,42.77778,70.22222,6
250,176,1.06284,3.444444,47.11111,67.66667,42,67.66667,6
62,200,2.133507,3.777779,54.11111,76.44444,46.22222,76.44444,6
87,196,0.869228,2.222222,55,75.66667,42.22222,75.66667,6
141,163,0.429631,18.777777,35.22222,48.88889,24.555555,48.88889,6
234,194,1.951259,3.833333,43,60.333332,35.11111,60.333332,6
253,192,2.008316,2.555555,42.333336,59.22222,35.11111,59.22222,6
201,183,1.916788,2.333334,47.444443,65.111115,37.444443,65.111115,6
4,210,4.018937,5.722222,44.22222,62.22222,37.444443,62.22222,6
251,173,1.834847,2.388888,49.88889,71.55556,44.333332,71.55556,6
96,193,1.115547,1.833333,54.77778,78.77778,48.22222,78.77778,6
235,195,2.094082,2.999999,42.77778,59.666668,34,59.666668,6
124,191,2.738614,3.277778,52.88889,74.77778,45.11111,74.77778,6
48,202,1.625036,4.833333,52,71,39,71,6
139,185,0.632455,1.222222,52.22222,73.44444,42.88889,73.44444,6
112,197,2.993821,4.944445,44.666668,62.22222,35.666668,62.22222,6
137,190,0.742868,2.277778,53.444443,75.55556,45.333332,75.55556,6
121,189,2.195113,4.944445,54.77778,77.55556,46.444443,77.55556,6
214,195,0.65828,2,41.11111,57.333332,32.333332,57.333332,6
227,195,2.238553,3.500001,42.77778,58.555557,32.444443,58.555557,6
224,190,2.13611,3.000001,42.444443,58.666668,33.555557,58.666668,6
239,174,1.445299,1.388889,50.444443,73.22222,46.11111,73.22222,6
167,190,0.854184,5.055556,44.88889,63.22222,36.444443,63.22222,6
15,189,0.922221,2,28.333334,40.333336,24.666666,40.333336,6
78,201,2.656231,5,51.444443,68.66667,36.666668,68.66667,6
249,178,1.769076,5.222221,42.666668,58.88889,32.77778,58.88889,6
61,202,1.878731,1.888889,55,76,43.11111,76,6
130,189,0.983193,2.111111,51.77778,73.333336,44.11111,73.333336,6
77,185,7.662959,6.222221,29.222221,39.666668,21.333334,39.666668,6
104,191,1.973905,3.777778,55.333332,79.22222,48.444443,79.22222,6
76,200,0.779364,4.333333,50.444443,69.66667,39.88889,69.66667,6
47,189,4.551854,5.888889,26.777779,36.555557,20.777779,36.555557,6
168,187,2.167948,2.833333,52.555557,71.44444,40.333332,71.44444,6
174,188,2.880329,3.611111,45.444443,62,34.77778,62,6
189,184,0.843274,2.777777,45.88889,62.333332,35.22222,62.333332,6
145,185,2.257497,2.222221,49.88889,69.88889,40.88889,69.88889,6
181,186,2.711429,2.055555,44.11111,60.444443,34.88889,60.444443,6
87,196,0.869228,2.222222,55,75.66667,42.22222,75.66667,6
78,186,2.12222,3.555556,31.222221,43.88889,25.777779,43.88889,6
56,196,1.420746,4.444445,44.333332,62.22222,36.444443,62.22222,6
173,186,2.115201,5.5,48.22222,65.88889,37.333332,65.88889,6
50,199,2.97894,5.611111,49.11111,69.77778,42.333332,69.77778,6
194,183,0.583731,2.944444,49.22222,67.77778,39.11111,67.77778,6
23,188,0.488888,7.38889,27.444445,37.77778,21.555555,37.77778,6
137,182,3.855555,3.611111,31.444445,42.88889,23.88889,42.88889,6
244,194,1.14342,2.277778,44.444443,61.666668,35.77778,61.666668,6
136,193,1.451692,2.555556,54.444443,74.888885,42.555557,74.888885,6
81,229,0.785185,2.055555,7.444445,10.666667,-0.777778,14.666667,7
96,236,3.840741,1.722222,10.777778,12.444445,-4.555555,18.666668,7
97,186,0.691215,1.166667,13.888889,11.777778,-11.444445,21.11111,7
231,198,0.133333,1.111111,12.444445,14.222222,-4.777778,20.777779,7
152,199,0.518519,0.833334,15.222222,15.444445,-7.555555,23.222221,7
184,197,3.255195,4.555555,8.888889,9.555555,-7.222222,17.444445,7
52,185,1.422222,0.944444,14.888889,18.222221,-3.111111,24.666666,7
191,165,0.177778,2.444444,12,14.111111,-0.555556,17.555555,7
23,237,2.444445,1.777778,4.222222,4.555555,-3.888889,8.777778,7
62,223,5.722223,1.666667,4.888889,4.666667,-6,10.444445,7
230,180,0.518518,1.944444,9.666667,13.111111,-2.222222,18.777779,7
207,172,0.298143,1.666667,16.444445,16.333334,-8,24.222221,7
34,242,1.638653,2.444445,11.333333,15.666667,2.555556,17.444445,7
186,218,0.744444,1.166667,10.666667,12.666667,-3.111111,17.777779,7
86,187,0.720082,1.444444,11.666667,10.333334,-10.222222,19.222221,7
57,177,0.551852,1.444444,15.777778,18.444445,-3.444444,24.555555,7
72,191,0.507408,3.111111,12.111111,14.888889,-0.888889,18.555555,7
119,169,0.983192,1,20.88889,25,-2.888889,32,7
29,184,1.06284,2.666667,11.444445,11.333333,-6.888889,18.11111,7
124,201,1.95978,2.055556,14,14.888889,-9,24.777779,7
235,249,2.42594,2.666667,19.777779,21.222221,-4.888889,27.555555,7
48,173,1.069787,1.444445,16.444445,16.444445,-8.333333,24.777779,7
163,166,1.096297,2.444445,12.333333,16.333334,-1.888889,22.222221,7
238,180,0.340741,1.722222,11.111111,11.888889,-5.111111,17.777779,7
186,173,0.829631,2.111111,13.555555,15.555555,-4.777778,22.333334,7
116,211,1.129629,1.611111,11.111111,12.333333,-4.222222,17.777779,7
47,175,0.788811,1.166666,18.666668,23.777779,0.111111,28.777779,7
75,240,1.951258,2.111111,17,17.88889,-9.777778,28.555555,7
156,181,0.349603,1.5,9,9.777778,-5.666666,16.222223,7
158,151,0.389682,4.444445,15.222222,18.333334,-2,23.444445,7
242,183,0.936898,2.166667,12.666667,12.444445,-8.777778,21,7
36,243,1.851851,2,9.888889,12.111111,-3.666667,18,7
89,221,1.485185,1.444444,10.666667,12.444445,-4.888889,19.11111,7
34,164,0.403687,1.277778,9.222222,10.333334,-3,14.444445,7
200,165,3.974076,1.777778,12.888889,16.444445,-2.666667,22.666666,7
93,236,2.696296,2,9.555555,10.777778,-5.222222,17.222223,7
88,211,0.879815,2.444444,8.888889,7.666666,-9.444445,15.888889,7
245,238,2.538591,2.333333,6.333334,6.555555,-7.111111,13.888889,7
103,237,0.444444,0.555555,6.555555,5.666666,-7,11.777778,7
44,157,0.3,2.944444,19.222221,24.222221,-0.222222,29.444445,7
75,226,0.655461,1.611111,15.333333,13,-11.111111,21.777779,7
176,233,1.148268,2.611111,10.333334,8.333334,-12.444445,18.777779,7
136,216,1.327767,2.722223,11.444445,13.222222,-5.555555,20.555555,7
164,202,1.822696,1.611111,12,14.777778,-1,18.555555,7
103,216,0.651852,2.166666,10.888889,13.666667,-2.666667,19.11111,7
183,157,0.421638,2.111111,16.444445,18.666668,-3,23.88889,7
8,199,0.788811,1.388889,13.333333,11.777778,-9.666667,19.88889,7
121,237,1.155555,1.555555,6.111111,5.111111,-7.111111,11.222222,7
68,172,1.06284,2.333334,24.555555,30.11111,0,35.666668,7
217,245,3.016621,2.166667,7.444445,7.111111,-7.888889,14.666667,7
208,240,0.862963,2.444444,10.888889,13,-3.444444,18.555555,7
60,181,1.200001,2.666667,17.11111,17.88889,-5.222222,23.88889,7
215,235,1.06284,1.055556,6.777778,8,-3.555556,12.777778,7
212,235,1.455513,1.944445,21.11111,24,-5.666666,32.555557,7
4,248,1.813529,3.222223,15.555555,16.666668,-8.666667,26.444445,7
197,236,6.829628,3.333333,13.111111,16.666668,1.777778,18.555555,7
56,243,5.274073,2.555556,5.111111,4.888889,-4.777778,9.444445,7
44,162,0.455421,1.944445,19.555555,24.11111,-1.222222,29.88889,7
234,164,0.211111,3,11.666667,15,4,16.88889,7
37,167,0.562963,7.555555,11.666667,16.777779,8.111111,17.666668,7
93,231,2.42963,2.666667,8.777778,11.111111,-3.555556,17,7
160,168,1.149879,0.666666,20.88889,23,-6.333334,31.444445,7
21,232,2.685185,2.277778,11.333333,12.333333,-3.666667,17,7
49,240,1.638654,2.055556,15.222222,18.777779,-5,27.333334,7
161,176,0.151852,1.166667,10.111111,11.777778,-3.666667,17.11111,7
8,199,0.788811,1.388889,13.333333,11.777778,-9.666667,19.88889,7
63,220,15.262959,3.666667,6.555555,6.444445,-5.222222,11.555555,7
250,172,0.507407,1.333333,12.333333,15,-3.222222,20.88889,7
221,201,1.128748,2.444445,14.666667,17.666668,-4.444445,25.11111,7
186,218,0.744444,1.166667,10.666667,12.666667,-3.111111,17.777779,7
164,178,0.862965,2.5,20.222221,21.11111,-8.111111,30.11111,7
44,187,0.344265,0.833333,13.222222,12.777778,-7.333334,19.666668,7
212,160,1.29386,1.444444,17.777779,23.444445,0.555556,28.555555,7
80,203,0.742867,1.944444,10,9,-10.222222,18.222221,7
180,224,3.707406,3.611111,11.666667,13.333333,-5.555555,20.555555,7
140,247,3.188889,2.666667,6,5.888889,-6.666666,12.444445,7
221,195,1.408966,2.944445,11.666667,12.444445,-6.888889,20.11111,7
52,170,0.45542,0.944444,20.11111,25.333334,-0.333333,30.88889,7
116,203,1.948408,2.944444,15.444445,17.666668,-5.555555,25.444445,7
237,191,0.311111,1.5,5.333334,5.444445,-5.666666,11.222222,7
94,224,1.840741,0.944444,10,11.888889,-4.666666,18.444445,7
205,204,0.958394,1.888889,14.333333,17.11111,-5.666666,25.555555,7
251,215,2.033333,2.777778,9.222222,11.555555,-2.555556,16.444445,7
208,240,0.862963,2.444444,10.888889,13,-3.444444,18.555555,7
224,242,0.829629,2.222222,8.666667,10.777778,-2.888889,15.777778,7
223,185,0.349603,2.388889,11.555555,9.777778,-9.555555,17.555555,7
237,191,0.311111,1.5,5.333334,5.444445,-5.666666,11.222222,7
47,209,1.289559,1.388889,9.555555,9.222222,-7.222222,16.11111,7
145,170,0.574134,1.222222,12.777778,16.88889,1.444444,19.555555,7
52,170,0.45542,0.944444,20.11111,25.333334,-0.333333,30.88889,7
204,156,0.278886,2,17.333334,25.444445,5.222222,28.333334,7
34,196,2.018518,2.388889,12.444445,15.111111,-1.777778,19.555555,7
107,210,0.596296,1.833333,11.222222,14.222222,-2.666667,19.88889,7
25,199,0.607407,1.055556,13.111111,17.88889,1.111111,21.555555,7
90,237,1.327766,2.722222,17.555555,19.666668,-7.666666,29.444445,7
29,195,0.403687,0.611111,14.444445,13.333333,-8.111111,20.333334,7
140,161,0.327731,0.777778,12.444445,14.333333,-4.222222,20.444445,7
73,164,0.574133,1.888889,21.777779,19.11111,-12.111111,28.555555,7
74,215,0.074074,0.5,5.111111,4.444445,-7.444445,11.222222,7
17,229,1.98513,2.444445,11.222222,11.111111,-7.777778,18.777779,7
151,187,0.740741,2.055556,9.333334,9.666667,-5.888889,15.888889,7
6,174,1.007406,2.888889,15.111111,17.777779,-3.888889,24.333334,7
72,191,0.507408,3.111111,12.111111,14.888889,-0.888889,18.555555,7
230,162,1.074968,0.944444,13.777778,15.888889,-4.333334,22.333334,7
132,223,0.720082,1.777778,13.222222,13.444445,-9.222222,22.88889,7
222,244,0.640741,2.277778,9.666667,9.777778,-1.777778,11.888889,7
48,192,1.007407,2.888889,8.666667,7.444445,-7.555555,13.777778,7
8,226,1.98513,1.111111,14,15.777778,-6.666666,24.222221,7
76,249,2.062964,2.333334,12.222222,13.111111,-0.777778,15,7
163,177,0.7,2.5,21.222221,21.444445,-9.222222,30.88889,7
71,180,0.562963,3,18.333334,21.444445,-2.666667,27.222221,7
21,216,0.699998,0.833333,13.111111,14,-7.666666,22.555555,7
72,222,2.64074,1.611111,11.666667,13.111111,-5.555555,20.11111,7
231,233,0.740741,1.166666,8.888889,11.888889,-2.111111,17,7
215,219,2.237724,3.222222,10.333334,10.222222,-9,19.11111,7
157,184,0.774074,1.333333,15.222222,18.222221,-3.666667,24.88889,7
118,167,0.518518,2.055555,12.888889,13.777778,-2.444444,17.11111,7
20,170,0.785184,1.11111,15.111111,18.88889,-2,24.666666,7
97,176,0.655461,2.388889,19,19.777779,-7.222222,27.777779,7
85,223,1.047042,1.944444,12.666667,11.555555,-9.555555,20,7
9,180,0.722649,1.166667,17.444445,22,-1.666667,28.222221,7
138,203,1.646545,2.277778,8.777778,8.111112,-9.444445,16.88889,7
135,211,1.327765,2.166666,14.444445,16.333334,-4.888889,23.11111,7
2,245,2.162963,3.166667,6.222222,6,-1.222222,7.222222,7
116,245,0.551851,2.222222,11.111111,13.111111,-3.333333,18.444445,7
103,174,1.16746,1.666667,20.666668,19.88889,-9.888889,29,7
4,208,1.763834,2.444444,12.111111,12.222222,-7.666666,20,7
211,206,1.12963,2.166667,13.555555,14.555555,-4.555555,20.11111,7
233,211,6.08889,1.666667,12.444445,15.222222,-0.666667,18.666668,7
249,207,0.928957,0.888889,9.555555,10.333334,-5.444445,16.555555,7
200,250,1.420746,1.444444,6.555555,7.333334,-5.666666,13.777778,7
131,234,0.3,0.888889,4,4.444445,-3.888889,8.777778,7
175,212,0.666667,1.833333,10,9,-9.888889,17.88889,7
188,186,0.162962,0.777778,15.333333,18.222221,-0.888889,22,7
86,194,1.274074,1.888889,13.222222,16.666668,-0.333333,20.444445,7
238,211,0.490654,1.611111,16.11111,19.222221,-3.888889,26.222221,7
117,246,5.618517,2.666666,12,14.333333,-3.333333,20,7
103,216,0.566667,0.833333,5.111111,5,-6.222222,11.111111,7
197,236,6.829628,3.333333,13.111111,16.666668,1.777778,18.555555,7
172,218,2.42963,1.611111,11.888889,13.777778,-3.444444,19.11111,7
148,169,0.774073,1.833333,15.111111,18.666668,-2.777778,25,7
233,184,0.077778,0.777778,9.777778,9.888889,-5.888889,15.888889,7
215,190,1.041722,2.611111,16,17.11111,-8.333333,26.555555,7
51,237,2.535671,2.333333,11.111111,13,-3.444444,18.333334,7
119,181,0.750308,3.277777,16.555555,19.666668,-5.222222,28,7
182,197,0.691215,2.388889,10.444445,12.777778,-0.222222,15.333333,7
47,215,1.784709,3.388889,14.444445,15.666667,-4.555555,21.444445,7
225,244,2.195113,3,10.333334,9.333334,-8.777778,17.11111,7
207,215,2.040334,2.5,18.11111,22.666666,-3.444444,30.666666,7
57,177,0.551852,1.444444,15.777778,18.444445,-3.444444,24.555555,7
63,201,0.918519,0.944444,6.222222,5.555555,-6.666666,11.555555,7
71,187,1.632993,3.555555,14.666667,16.222223,-7.333334,25.11111,7
58,232,1.455554,2.555556,11.222222,13.555555,-3.444444,19.333334,7
216,169,0.388889,1.944444,12.777778,15.666667,-2.777778,21.333334,7
39,246,3.262963,1.833333,12.555555,13.111111,-6.777778,20.444445,7
226,233,1.31852,1.777778,8.333334,11,-2.111111,15.777778,7
62,223,5.722223,1.666667,4.888889,4.666667,-6,10.444445,7
159,180,0.874074,3.277778,18.11111,18.11111,-9.444445,27.555555,7
207,217,0.474074,2.055556,5,4.222222,-6.222222,9.666667,7
10,196,1.047041,1,14.111111,11.444445,-11.666667,20.444445,7
186,173,0.829631,2.111111,13.555555,15.555555,-4.777778,22.333334,7
72,235,1.748015,5.277778,12,15,-0.222222,18.222221,7
154,249,2.306994,4.555555,14.666667,15.666667,-7,23.666666,7
111,235,1.307407,2.722222,11.777778,15.888889,0.777778,19.222221,7
179,150,0.196296,1.722222,13.444445,20,3.222222,23.333334,7
110,189,0.666667,1.222222,10.888889,9.222222,-11.111111,18.666668,7
26,211,1.466667,1.666667,13.777778,14.666667,-5.111111,20.666668,7
2,198,0.620633,1.944445,9.666667,10.555555,-4.888889,16.333334,7
91,247,1.247219,2.222222,9.555555,12.444445,-0.555556,15.888889,7
206,233,1.540803,1.722223,21.88889,25.11111,-5.111111,33.444447,7
159,210,1.366666,1.555556,9.444445,12,-2.888889,17.444445,7
37,196,0.998146,1.333333,11.555555,10.444445,-8.777778,18.11111,7
129,176,0.655462,2.722222,19.444445,19.777779,-8.888889,29,7
212,234,0.118518,1.055556,6,4.222222,-8.666667,11.111111,7
11,163,0.928958,2.5,17.444445,16.666668,-9.444445,25.333334,7
232,175,0.62361,2.833333,12.444445,13.555555,-5.444445,20.11111,7
158,195,2.344418,2.833333,9.444445,8.555555,-9.444445,17.11111,7
128,175,4.21111,2.722221,20.88889,21.777779,-6,28.666666,7
153,204,1.69203,3.333333,15.333333,16.88889,-7.555555,26,7
146,238,0.596297,2.666666,15,16.555555,-3.666667,21.777779,7
100,155,0.459468,0.833333,20,20.666668,-8,29.333334,7
236,240,1.668887,3.388889,19.555555,19.777779,-8.111111,28.11111,7
245,249,1.28889,1.5,10.777778,15.333333,1.777778,18.11111,7
62,224,1.083547,2.333334,13.222222,11.444445,-9.555555,19.222221,7
90,189,0.779363,1.055556,10.444445,9.444445,-10.333333,18.777779,7
227,222,2.607407,2.611111,8.555555,7.666666,-5,11.777778,7
204,156,0.278886,2,17.333334,25.444445,5.222222,28.333334,7
44,233,2.146487,2.111111,12.555555,11.333333,-9.444445,19.555555,7
108,212,1.422221,1.555556,6,6.777778,-3.777778,11.333333,7
16,246,1.085185,1.722222,9.555555,10.111111,2.111111,10.333334,7
38,241,0.574134,1.555556,10.888889,14,-1,18.11111,7
153,208,2.429628,1.944444,13,16,-2.555556,21.555555,7
29,195,0.403687,0.611111,14.444445,13.333333,-8.111111,20.333334,7
103,195,1.574073,2.055556,6.333334,6.888889,-4.888889,12.333333,7
6,217,5.096296,3.944444,11.444445,13.333333,-3.666667,18.88889,7
103,216,0.651852,2.166666,10.888889,13.666667,-2.666667,19.11111,7
202,208,1.396296,1.833333,15.555555,17.666668,-4.777778,24.555555,7
158,186,0.340741,1.5,9.333334,10.777778,-3.888889,16.11111,7
220,220,1.12963,2.277778,5.666666,5.333334,-3.333333,8.333334,7
210,232,1.206464,1.5,6.555555,7.222222,-4.777778,12.666667,7
174,178,2.685184,5,17,18.11111,-4.333334,23.555555,7
106,193,0.952579,0.888889,11.666667,12.555555,-5.666666,19.11111,7
110,174,0.062963,1.722222,10.888889,12.555555,-2.777778,17,7
145,248,1.718095,2.111111,23.222221,25.11111,-5.333334,32.333336,7
252,181,0.632456,2.055555,13.555555,13.888889,-7.222222,21.444445,7
9,236,3.455556,3.055555,9.444445,9.444445,-4.888889,14.333333,7
212,239,1.451691,2.333333,7.666666,9.666667,-2.111111,13.777778,7
217,208,2.166666,2.666667,12.666667,14.444445,-4.888889,21.11111,7
146,201,0.327731,1.055556,8.666667,7,-11,16.333334,7
42,244,1.470702,1.111111,9.555555,11.666667,-3.444444,17.222223,7
196,182,0.433332,0.611111,16.88889,18.11111,-5.333334,24.666666,7
209,249,3.629631,2.777778,7.555555,8.111112,-7.222222,15.888889,7
2,245,2.162963,3.166667,6.222222,6,-1.222222,7.222222,7
209,249,2.385186,2.888889,8,7.555555,-3,10.111111,7
47,232,1.254621,1,11,9,-11.111111,18.11111,7
200,250,1.420746,1.444444,6.555555,7.333334,-5.666666,13.777778,7
197,156,0.490653,2.055556,13.444445,15.555555,-4.111111,21.777779,7
42,200,0.42963,0.444444,5.777778,5.888889,-5.444445,11.444445,7
115,202,0.24074,2.388889,11.666667,14,-3.444444,19.777779,7
34,169,0.505525,1.611111,10.666667,9.777778,-9.111111,18,7
243,166,0.329629,0.722222,11.222222,12.111111,-3.777778,16.777779,7
228,182,0.688531,0.777778,14.555555,12.777778,-12,23,7
152,247,1.218519,7.111111,21.11111,25.11111,9.555555,25.11111,7
63,220,15.262959,3.666667,6.555555,6.444445,-5.222222,11.555555,7
233,184,0.077778,0.777778,9.777778,9.888889,-5.888889,15.888889,7
120,227,1.186342,1.888889,9.444445,11,-4.888889,17.444445,7
247,197,0.044444,0.611111,4.111111,4,-6,9.888889,7
192,239,2.433332,2.277778,12.222222,14.555555,-1.777778,18.666668,7
45,185,3.722221,1.944444,14.666667,17.11111,-4.666666,24.222221,7
76,198,1.204928,1.5,12.111111,11.777778,-8.333333,19.777779,7
117,224,2.559658,3.055556,15.444445,17.777779,-7.444445,27.555555,7
200,245,0.922223,1.055555,11.888889,15,-3.333333,21.444445,7
234,161,0.501849,1.611111,15.111111,17,-6.111111,25,7
114,242,2.453268,4.666667,19.222221,22.444445,-4.888889,30.555555,7
199,220,0.833333,0.888889,5.333334,5,-4.888889,9.555555,7
57,229,2.059306,3.444445,12,13.555555,-3.222222,18.333334,7
115,182,1.047042,0.722223,15.444445,14,-10.777778,23.333334,7
168,209,0.666667,0.722222,17.666668,20.88889,-4.888889,29,7
10,223,1.069787,3.555556,13.777778,12.888889,-6.444445,18.444445,7
115,156,0.389682,1.055555,17.222223,26,5.222222,29.555555,7
244,211,1.333333,2,10.777778,12.888889,-2.222222,17.222223,7
144,169,0.779364,1.388888,13.444445,18,2.666667,19.88889,7
