@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Short-line-density-2 numeric
@attribute Vegde-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
196,0,0,1.047043,51.148148,45.333332,-17.444445,-19.11111,6
182,0.111111,0,0.834444,43.62963,40.333336,-9.888889,-17.88889,6
190,0,0,0.998145,49.48148,44.77778,-14.111111,-19.444445,6
175,0,0,1.323576,57.77778,50.666668,-21.333334,-23.333334,6
191,0,0,1.306679,61.666668,54.77778,-20.666666,-24.333334,6
194,0,0,1.025599,45.074074,40.22222,-14.555555,-16.555555,6
186,0,0,2.666666,34.962963,31.11111,-11.555555,-13.888889,6
194,0,0,2.33492,60.77778,53.444443,-22,-24,6
186,0.111111,0,2.711429,48.814816,44.11111,-14.111111,-20.777779,6
195,0,0,2.091428,47.666668,42.444443,-15.666667,-17.666666,6
193,0,0,2.040334,41.185184,37.444443,-11.222222,-15.222222,6
187,0,0,1.849924,58.666668,52.555557,-18.333334,-23.333334,6
162,0,0,2.196297,40.444443,34.444447,-18,-9,6
196,0,0,1.420746,50.074074,44.333332,-17.222221,-19.222221,6
204,0,0,1.763834,55.88889,49.77778,-18.333334,-21.666666,6
195,0,0,1.16746,48.851852,43.22222,-16.88889,-18.555555,6
173,0.111111,0,1.646544,55.185184,48.555557,-19.88889,-23.222221,6
183,0,0,1.682151,56.333332,50.444443,-17.666666,-23.333334,6
193,0,0,2.465315,57.814816,51.11111,-20.11111,-24.11111,6
194,0,0,1.200309,41.296295,37.11111,-12.555555,-14.888889,6
196,0,0,1.327766,46.074074,40.444443,-16.88889,-16.222221,6
198,0,0,1.496909,59.77778,53.11111,-20,-22.666666,6
197,0,0.111111,2.01568,54.851852,48.88889,-17.88889,-21.555555,6
171,0,0,1.005539,45.925926,41,-14.777778,-19.11111,6
201,0,0,1.734188,61.62963,54.88889,-20.222221,-24.222221,6
194,0,0,1.925463,41.037037,37,-12.111111,-14.111111,6
195,0,0,0.65828,46.555557,41.11111,-16.333334,-16,6
185,0,0,1.229272,50.22222,45.444443,-14.333333,-19,6
193,0,0,1.652159,61.407406,53.666668,-23.222221,-22.222221,6
180,0,0,0.936898,50.407406,45.22222,-15.555555,-20.222221,6
202,0,0.111111,1.625036,58,52,-18,-21,6
191,0,0,0.620633,49.22222,44,-15.666667,-18.333334,6
185,0,0,1.806368,49.037037,44,-15.111111,-19.777779,6
184,0,0,1.520233,48.25926,43.88889,-13.111111,-18.11111,6
165,0,0,8.1074,35.814816,30.777779,-15.111111,-6.111111,6
182,0,0,1.259042,55.851852,50.11111,-17.222221,-22.555555,6
195,0.111111,0,1.866865,61.74074,55.11111,-19.88889,-24.555555,6
189,0,0,0.311111,32.77778,29,-11.333333,-12.333333,6
191,0,0,5.40741,25.296297,23.555555,-5.222222,-8.555555,6
160,0,0,8.240739,40.88889,34.11111,-20.333334,-12.333333,6
184,0.111111,0,0.544331,56.25926,51.22222,-15.111111,-23.11111,6
192,0,0,1.781593,53.444443,47.333332,-18.333334,-16.333334,6
189,0,0,2.195113,62.074074,54.77778,-21.88889,-24.555555,6
181,0.111111,0,1.242757,46.88889,43,-11.666667,-18.333334,6
180,0,0,1.585185,31.444445,28.666666,-8.333333,-10.666667,6
188,0,0,2.011082,61.074074,53.77778,-21.88889,-22.88889,6
163,0,0,0.429631,40.703705,35.22222,-16.444445,-8.111111,6
203,0.111111,0.111111,2.85709,54,47.666668,-19,-22,6
195,0,0,2.277915,47.703705,42.444443,-15.777778,-17.777779,6
189,0,0,1.047041,59.925926,53.444443,-19.444445,-25.444445,6
190,0,0,0.742868,60.444443,53.444443,-21,-24.333334,6
186,0,0,1.944444,30.777779,27.555555,-9.666667,-11.666667,6
191,0,0,2.738614,59.74074,52.88889,-20.555555,-24.555555,6
190,0,0,0.854184,51.074074,44.88889,-18.555555,-17.88889,6
198,0,0.111111,2.88033,58.074074,51.444443,-19.88889,-21.555555,6
201,0,0,2.656231,56.444443,51.444443,-15,-21.666666,6
205,0,0,1.586985,56.074074,49.77778,-18.88889,-22.222221,6
186,0,0,3.028874,51.77778,46.555557,-15.666667,-20,6
205,0,0,2.195112,50.25926,44.88889,-16.11111,-18.444445,6
192,0,0,2.008316,47.51852,42.333336,-15.555555,-19.555555,6
185,0.111111,0,2.257497,56.25926,49.88889,-19.11111,-21.777779,6
186,0,0,1.858913,48.22222,44,-12.666667,-19.333334,6
186,0,0.111111,2.115201,53.444443,48.22222,-15.666667,-21.666666,6
190,0,0,1.451853,31.666666,28,-11,-14.333333,6
191,0,0,1.973905,63.074074,55.333332,-23.222221,-25.222221,6
189,0,0,1.323576,51.11111,45.77778,-16,-20.666666,6
184,0,0,3.277779,31.518518,27.777779,-11.222222,-10.555555,6
181,0,0,1.730983,60.62963,53.666668,-20.88889,-24.222221,6
182,0,0,0.742868,58,51.88889,-18.333334,-25,6
187,0,0,2.167948,58,52.555557,-16.333334,-24,6
183,0.111111,0,2.398302,55.74074,49.666668,-18.222221,-23.555555,6
172,0,0,0.91287,42.037037,38,-12.111111,-12.777778,6
183,0,0,1.916788,52.62963,47.444443,-15.555555,-21.88889,6
182,0,0,2.576964,54.925926,49.444443,-16.444445,-23.11111,6
189,0,0,0.222222,29.074074,26.333334,-8.222222,-10.222222,6
185,0,0,1.806368,49.037037,44,-15.111111,-19.777779,6
196,0,0.111111,1.861898,52.48148,46.88889,-16.777779,-20.777779,6
200,0,0,2.703221,56.666668,50.666668,-18,-22.666666,6
189,0,0,2.462961,31.37037,28.444445,-8.777778,-11.111111,6
188,0,0,1.218519,30.62963,27.333334,-9.888889,-12.222222,6
174,0,0,1.445299,57.851852,50.444443,-22.222221,-23.88889,6
191,0,0,3.031317,63,55.11111,-23.666666,-26,6
180,0,0,1.481991,48.555557,44.11111,-13.333333,-18,6
185,0,0,2.977074,57.074074,50.11111,-20.88889,-21.222221,6
193,0,0,1.115547,62.703705,54.77778,-23.777779,-24.444445,6
182,0,0,1.857917,55.074074,49.555557,-16.555555,-22.555555,6
172,0,0,4.38896,44.77778,40.333336,-13.333333,-16.333334,6
187,0,0,1.003697,48.51852,44.11111,-13.222222,-20.88889,6
187,0,0,2.048487,56.148148,49.88889,-18.777779,-21.777779,6
177,0,0,1.333334,48.407406,44.22222,-12.555555,-20.222221,6
190,0,0,1.822697,53.592594,47.333332,-18.777779,-21.11111,6
194,0,0,1.932183,50.11111,44.22222,-17.666666,-19.333334,6
196,0,0,1.333334,47.25926,41.77778,-16.444445,-17.444445,6
195,0,0,3.284081,45.074074,39.666668,-16.222221,-15.222222,6
178,0.111111,0,0.547722,59.62963,52.444443,-21.555555,-25.222221,6
176,0,0.111111,1.857917,60.296295,53.333332,-20.88889,-25.222221,6
189,0,0,0.462963,23.592592,21.11111,-7.444445,-9.777778,6
203,0,0,0.64693,54.51852,48.666668,-17.555555,-20.222221,6
200,0,0,2.621847,45.296295,40.666668,-13.888889,-17.555555,6
193,0,0,1.652159,61.407406,53.666668,-23.222221,-22.222221,6
198,0,0,6.433995,58.333332,51.88889,-19.333334,-22.666666,6
182,0.111111,0,3.208783,39.851852,37.22222,-7.888889,-14.555555,6
189,0,0,1.485184,30,27.11111,-8.666667,-10.333333,6
183,0,0,1.18165,54.037037,48.88889,-15.444445,-22.11111,6
190,0,0,6.874074,29.62963,26.11111,-10.555555,-11.222222,6
197,0,0,1.854924,55.444443,49.11111,-19,-23.333334,6
193,0,0,1.90516,60.11111,53.11111,-21,-24,6
190,0,0,1.809441,52.555557,46.88889,-17,-20.333334,6
199,0,0,2.647851,54.962963,47.88889,-21.222221,-21.555555,6
188,0,0,0.488888,30.592592,27.444445,-9.444445,-12.111111,6
162,0,0,5.762963,41.48148,35.666668,-17.444445,-9.777778,6
183,0,0,0.651852,32.25926,29.444445,-8.444445,-12.111111,6
200,0,0,0.952579,46.11111,41.333336,-14.333333,-17,6
186,0,0,2.319004,54.962963,49.11111,-17.555555,-21.222221,6
192,0.111111,0,2.084333,59.555557,52.555557,-21,-24.666666,6
176,0,0.111111,1.148269,52.925926,46.333332,-19.777779,-22.444445,6
194,0,0,1.496909,58.814816,51.77778,-21.11111,-20.11111,6
178,0,0,1.051855,33.666668,29.666666,-12,-12.666667,6
190,0,0,0.998145,49.48148,44.77778,-14.111111,-19.444445,6
189,0,0,3.885185,26.444445,23.444445,-9,-10.666667,6
208,0,0,4.841564,55.62963,48.22222,-22.222221,-21.88889,6
203,0,0,3.791314,58.48148,52.444443,-18.11111,-21.444445,6
162,0,0,1.307408,40.296295,34.666668,-16.88889,-9.888889,6
182,0,0,3.855555,34.925926,31.444445,-10.444445,-13.444445,6
189,0,0,0.922221,32.11111,28.333334,-11.333333,-13.333333,6
182,0,0,4.213295,58.407406,52.555557,-17.555555,-24.88889,6
161,0,0,5.540735,41.962963,36.555557,-16.222221,-11.555555,6
193,0,0,0.750308,41.703705,37.88889,-11.444445,-15.444445,6
188,0,0,2.880329,50.407406,45.444443,-14.888889,-19.88889,6
162,0,0,0.596296,44.074074,37.444443,-19.88889,-11.888889,6
190,0,0,1.822697,53.592594,47.333332,-18.777779,-21.11111,6
190,0,0,1.062842,57.333332,51,-19,-19,6
184,0,0,2.118519,31.703703,28.777779,-8.777778,-10.111111,6
181,0,0,3.151133,59.074074,52.333332,-20.222221,-25.222221,6
173,0.111111,0,1.834847,56.77778,49.88889,-20.666666,-23.666666,6
181,0,0,0.862812,55.333332,49,-19,-21.333334,6
159,0,0,7.54074,36.62963,31.333334,-15.888889,-12.888889,6
176,0,0,3.275612,56.925926,50.444443,-19.444445,-24.11111,6
188,0,0,1.496296,29.962963,26.88889,-9.222222,-10.222222,6
194,0,0,1.14342,49.74074,44.444443,-15.888889,-19.88889,6
187,0,0,1.003697,48.51852,44.11111,-13.222222,-20.88889,6
197,0.111111,0.111111,1.451691,63.22222,56.22222,-21,-22.666666,6
193,0,0,1.90516,60.11111,53.11111,-21,-24,6
161,0,0,1.807405,41.48148,36,-16.444445,-12.444445,6
183,0.111111,0,0.869228,43.185184,40.22222,-8.888889,-17.555555,6
246,0,0,5.618517,15.444445,12,-10.333333,13.666667,7
180,0,0,0.722649,22.555555,17.444445,-15.333333,17,7
245,0.111111,0,0.922223,16.11111,11.888889,-12.666667,16,7
161,0,0,0.501849,19.037037,15.111111,-11.777778,17.88889,7
152,0,0,1.143419,25.037037,19.666668,-16.11111,13.888889,7
244,0.111111,0,1.470702,12.814815,9.555555,-9.777778,13.222222,7
216,0,0,0.566667,7.074074,5.111111,-5.888889,12.111111,7
169,0,0,0.983192,25.962963,20.88889,-15.222222,18.11111,7
245,0,0,2.162963,6.407407,6.222222,-0.555556,1.777778,7
195,0,0,0.403687,16.037037,14.444445,-4.777778,12.888889,7
229,0,0,1.574073,17.74074,14.111111,-10.888889,10.444445,7
203,0,0,1.948408,19.518518,15.444445,-12.222222,17.777779,7
215,0,0,1.784709,17.185184,14.444445,-8.222222,12.777778,7
180,0.111111,0,0.562963,22.333334,18.333334,-12,14.666667,7
183,0,0,0.429629,18.185184,14.222222,-11.888889,15.111111,7
243,0.111111,0,1.851851,13.333333,9.888889,-10.333333,14,7
183,0,0,0.936898,15.37037,12.666667,-8.111111,16.88889,7
223,0,0,5.722223,6.666666,4.888889,-5.333334,11.333333,7
224,0,0,3.707406,15.185185,11.666667,-10.555555,16.11111,7
181,0,0,0.349603,11.666667,9,-8,13.666667,7
181,0,0,0.632456,16.296297,13.555555,-8.222222,15.444445,7
191,0.111111,0,0.507408,15.185185,12.111111,-9.222222,10.111111,7
229,0,0,2.059306,14.62963,12,-7.888889,11.111111,7
241,0,0,0.574134,14.333333,10.888889,-10.333333,11.333333,7
221,0,0,0.64693,12.111111,10.222222,-5.666666,17.666666,7
220,0.111111,0,1.12963,6.444445,5.666666,-2.333333,5.666666,7
151,0,0,0.389682,19,15.222222,-11.333333,13.333333,7
236,0,0,3.840741,13.962963,10.777778,-9.555555,14.111111,7
172,0,0,0.298143,19,16.444445,-7.666666,15.666667,7
183,0,0,0.936898,15.37037,12.666667,-8.111111,16.88889,7
163,0,0,0.928958,19.814816,17.444445,-7.111111,16.555555,7
198,0.111111,0,0.620633,12.185185,9.666667,-7.555555,12.444445,7
218,0,0,3.496296,8.444445,5.444445,-9,12.333333,7
181,0.111111,0,0.750308,21.407408,16.555555,-14.555555,19.777779,7
243,0.111111,0,1.851851,13.333333,9.888889,-10.333333,14,7
203,0,0,1.646545,11.259259,8.777778,-7.444445,16.88889,7
245,0,0,2.162963,6.407407,6.222222,-0.555556,1.777778,7
203,0,0,0.742867,12.407408,10,-7.222222,17.444445,7
224,0,0,1.840741,13.444445,10,-10.333333,15,7
236,0.111111,0,2.696296,12.518518,9.555555,-8.888889,14.111111,7
167,0,0,0.562963,14.074074,11.666667,-7.222222,-0.888889,7
177,0,0,0.474073,16.25926,12.555555,-11.111111,13.555555,7
232,0,0,1.455554,14.703704,11.222222,-10.444445,13.888889,7
219,0,0,1.00554,13.37037,10.888889,-7.444445,11.555555,7
166,0,0,0.329629,13.37037,11.222222,-6.444445,10.222222,7
180,0.111111,0,0.874074,21.25926,18.11111,-9.444445,18.88889,7
222,0.111111,0,0.477778,14,10.777778,-9.666667,10.666667,7
232,0,0,1.206464,8.814815,6.555555,-6.777778,11.555555,7
197,0,0,7.54074,21.25926,17.444445,-11.444445,18.88889,7
194,0,0,1.143419,20.185184,16.555555,-10.888889,17.777779,7
182,0.111111,0,0.688531,16.777779,14.555555,-6.666666,18.666666,7
195,0,0,0.403687,16.037037,14.444445,-4.777778,12.888889,7
207,0.222222,0,0.928957,12.148149,9.555555,-7.777778,13.222222,7
156,0,0,0.389682,24.25926,17.222223,-21.11111,15.888889,7
184,0,0,0.344265,14.222222,12.333333,-5.666666,15.333333,7
177,0.111111,0,0.7,24.518518,21.222221,-9.888889,19.11111,7
249,0.111111,0,2.062964,13.37037,12.222222,-3.444444,4.222222,7
199,0,0,0.518519,17.962963,15.222222,-8.222222,15.777778,7
240,0.111111,0,0.862963,14.148149,10.888889,-9.777778,13.222222,7
215,0,0,2.040334,23.814816,18.11111,-17.11111,20.555555,7
235,0,0,1.840741,10.888889,7.555555,-10,14.666667,7
251,0,0,1.881686,20.666666,21.444445,2.333333,6.333334,7
181,0.111111,0,1.200001,19.62963,17.11111,-7.555555,12.777778,7
162,0,0,0.455421,24.518518,19.555555,-14.888889,16.11111,7
242,0,0,0.829629,11.740741,8.666667,-9.222222,12.111111,7
236,0,0,6.829628,16.074074,13.111111,-8.888889,7.111111,7
208,0,0,2.640738,18.555555,15.444445,-9.333333,20.333334,7
160,0,0,1.29386,23.25926,17.777779,-16.444445,15.888889,7
179,0,0,0.222222,11.814815,9.777778,-6.111111,13.222222,7
155,0,0,0.459468,23.333334,20,-10,18,7
206,0,0,1.12963,16.074074,13.555555,-7.555555,12.111111,7
250,0,0,1.420746,9.222222,6.555555,-8,13.666667,7
202,0.111111,0,1.822696,15.111111,12,-9.333333,10.333333,7
224,0,0,2.559658,20.25926,15.444445,-14.444445,21.88889,7
222,0,0,0.834443,10.481482,8.666667,-5.444445,16.88889,7
209,0,0,1.289559,11.62963,9.555555,-6.222222,13.444445,7
226,0,0,1.98513,18,14,-12,18.666666,7
170,0,0,0.785184,19.555555,15.111111,-13.333333,15.333333,7
196,0,0,1.047041,15.333333,14.111111,-3.666667,15.333333,7
197,0,0,0.044444,6,4.111111,-5.666666,11.666667,7
246,0,0,1.917754,17.518518,14.222222,-9.888889,16.11111,7
162,0.222222,0,0.712326,19,15.777778,-9.666667,14.666667,7
221,0,0,1.485185,14.074074,10.666667,-10.222222,15.111111,7
168,0,0,1.149879,25.11111,20.88889,-12.666667,19,7
215,0.222222,0,0.809664,18.074074,14.222222,-11.555555,19.444445,7
238,0.111111,0,2.538591,8.925926,6.333334,-7.777778,14.888889,7
201,0.111111,0,1.128748,19.148148,14.666667,-13.444445,17.88889,7
190,0.111111,0,1.041722,19.88889,16,-11.666667,20,7
195,0,0,2.344418,11.703704,9.444445,-6.777778,16.222221,7
233,0,0,0.740741,12.592592,8.888889,-11.111111,13.222222,7
180,0.111111,0,0.562963,22.333334,18.333334,-12,14.666667,7
223,0.111111,0,1.047042,14.740741,12.666667,-6.222222,15.777778,7
193,0,0,2.225275,16.185184,13.333333,-8.555555,14.444445,7
218,0,0,0.744444,13.703704,10.666667,-9.111111,12.222222,7
245,0,0,1.162691,16.37037,13.555555,-8.444445,14.555555,7
216,0,0,0.651852,14.555555,10.888889,-11,13.666667,7
237,0.111111,0,1.143419,13.222222,10.888889,-7,16.666666,7
194,0,0,0.781736,18.555555,15,-10.666667,20.333334,7
203,0,0,0.760117,9.777778,7.444445,-7,17,7
235,0,0,1.307407,15.62963,11.777778,-11.555555,10.777778,7
186,0,0,0.162962,18.518518,15.333333,-9.555555,10.444445,7
247,0,0.222222,1.218519,21.925926,21.11111,-2.444444,-7.111111,7
170,0,0,0.45542,25.444445,20.11111,-16,16.333334,7
161,0,0,0.327731,15.740741,12.444445,-9.888889,14.111111,7
233,0,0,1.31852,11.703704,8.333334,-10.111111,12.222222,7
216,0.111111,0,0.699998,16.555555,13.111111,-10.333333,18,7
188,0,0,0.688531,15.740741,13.333333,-7.222222,12.444445,7
246,0.111111,0,1.085185,9.407408,9.555555,0.444444,-2.555556,7
178,0,0,2.685184,19.555555,17,-7.666666,12,7
211,0.111111,0,6.08889,15.444445,12.444445,-9,9.666667,7
220,0,0,15.262959,8.185185,6.555555,-4.888889,10.111111,7
229,0.111111,0,0.785185,10.925926,7.444445,-10.444445,11.222222,7
217,0,0,1.06284,11.925926,9.777778,-6.444445,15.222222,7
209,0.111111,0,1.295291,12.518518,10.333334,-6.555555,13.111111,7
237,0.111111,0,2.535671,14.148149,11.111111,-9.111111,12.555555,7
248,0,0,0.833333,13.444445,10.555555,-8.666667,12.666667,7
189,0,0,0.340741,12,9.444445,-7.666666,13.333333,7
192,0,0,1.007407,9.962963,8.666667,-3.888889,11.444445,7
208,0,0,1.396296,19.25926,15.555555,-11.111111,15.888889,7
175,0,0,0.788811,23.74074,18.666668,-15.222222,15.111111,7
236,0.111111,0,2.696296,12.518518,9.555555,-8.888889,14.111111,7
248,0.111111,0,0.64693,15.296296,14.777778,-1.555556,8.777778,7
240,0,0,1.951258,21.148148,17,-12.444445,22.222221,7
239,0.111111,0,2.433332,15.148149,12.222222,-8.777778,10.555555,7
169,0,0,0.388889,16.592592,12.777778,-11.444445,14.222222,7
158,0.111111,0,1.054093,22.185184,16.444445,-17.222221,17.11111,7
210,0,0,1.366666,12.962963,9.444445,-10.555555,13.444445,7
222,0.111111,0,2.64074,14.962963,11.666667,-9.888889,15.444445,7
219,0.111111,0,3.529631,14.888889,11.444445,-10.333333,14.333333,7
211,0.111111,0,0.490654,20.518518,16.11111,-13.222222,17.11111,7
233,0.111111,0,1.148268,12.481482,10.333334,-6.444445,18.88889,7
241,0,0,1.128749,8.259259,5.888889,-7.111111,10.888889,7
245,0.111111,0.111111,3.016621,9.740741,7.444445,-6.888889,14.777778,7
248,0,0,1.813529,19.555555,15.555555,-12,20.666666,7
184,0,0,0.077778,11.851851,9.777778,-6.222222,12.111111,7
249,0,0,1.28889,14.740741,10.777778,-11.888889,10.111111,7
249,0,0.111111,2.42594,22.851852,19.777779,-9.222222,14.111111,7
148,0,0,0.251851,15.962963,12,-11.888889,9.111111,7
242,0,0,1.638653,14.814815,11.333333,-10.444445,7.888889,7
240,0,0,1.668887,22.481482,19.555555,-8.777778,16.88889,7
238,0,0,0.877777,8.518518,7.444445,-3.222222,11.777778,7
246,0.111111,0,3.262963,15.37037,12.555555,-8.444445,15.222222,7
220,0,0,15.262959,8.185185,6.555555,-4.888889,10.111111,7
162,0,0,1.074968,17.333334,13.777778,-10.666667,15,7
235,0.111111,0,1.748015,15.074074,12,-9.222222,9.444445,7
237,0,0,0.240741,5.777778,4.222222,-4.666666,9.333333,7
175,0,0,0.62361,15.37037,12.444445,-8.777778,14.222222,7
217,0,0,0.474074,6.296296,5,-3.888889,10.111111,7
240,0,0,1.540803,12.148149,9.777778,-7.111111,15.555555,7
180,0.111111,0,0.518518,13.851851,9.666667,-12.555555,14.777778,7
212,0,0,1.422221,8.037037,6,-6.111111,9.888889,7
180,0.111111,0,0.340741,13.592592,11.111111,-7.444445,12.555555,7
177,0,0,0.551852,19.592592,15.777778,-11.444445,14.888889,7
157,0,0,0.507408,18.333334,13.888889,-13.333333,16.666666,7
189,0,0,0.666667,12.925926,10.888889,-6.111111,17.222221,7
226,0,0,0.655461,16.703703,15.333333,-4.111111,15.222222,7
201,0,0,0.918519,7.777778,6.222222,-4.666666,11.333333,7
195,0,0,1.408966,14.740741,11.666667,-9.222222,16.11111,7
238,0,0,0.827759,13.259259,9.666667,-10.777778,12.555555,7
150,0,0,0.196296,18.925926,13.444445,-16.444445,13.222222,7
208,0,0,2.429628,16.851852,13,-11.555555,14.111111,7
211,0,0,1.466667,16.37037,13.777778,-7.777778,12.888889,7
215,0.111111,0,2.033333,12.407408,9.222222,-9.555555,12.111111,7
167,0,0,0.928959,19.037037,16.777779,-6.777778,16.88889,7
191,0,0,0.311111,7.333334,5.333334,-6,11.666667,7
160,0,0,0.843274,28.037037,21.11111,-20.777779,15.888889,7
240,0,0.111111,1.638654,20.444445,15.222222,-15.666667,20.666666,7
149,0,0,0.788889,19,14.444445,-13.666667,11.333333,7
224,0,0,2.559658,20.25926,15.444445,-14.444445,21.88889,7
189,0,0,0.779363,12.888889,10.444445,-7.333334,17.666666,7
187,0,0,0.720082,13.740741,11.666667,-6.222222,16.444445,7
176,0,0,0.655461,22.185184,19,-9.555555,16.777779,7
162,0.111111,0,0.62361,25.11111,19.666668,-16.333334,13.333333,7
166,0,0,1.096297,16.962963,12.333333,-13.888889,15.777778,7
196,0,0,2.018518,15.703704,12.444445,-9.777778,11.555555,7
236,0,0,3.455556,11.074074,9.444445,-4.888889,9.777778,7
199,0,0,0.788811,15,13.333333,-5,14.666667,7
222,0,0,2.607407,9.333333,8.555555,-2.333333,7.333334,7
210,0,0,0.596296,15.111111,11.222222,-11.666667,14.333333,7
197,0,0,3.255195,11.962963,8.888889,-9.222222,16.444445,7
167,0.111111,0,0.518518,14.592592,12.888889,-5.111111,7.555555,7
238,0,0,0.596297,17.777779,15,-8.333333,12,7
223,0.111111,0,1.069787,15.037037,13.777778,-3.777778,10.222222,7
236,0,0,6.829628,16.074074,13.111111,-8.888889,7.111111,7
186,0,0,0.691215,15.592592,13.888889,-5.111111,16.555555,7
208,0.111111,0,1.763834,14.777778,12.111111,-8,15.666667,7
212,0.111111,0,0.666667,12.296296,10,-6.888889,16.777779,7
169,0,0,0.505525,12.814815,10.666667,-6.444445,15.555555,7
165,0.111111,0,3.974076,17.333334,12.888889,-13.333333,16,7
247,0,0,3.188889,8.111111,6,-6.333334,13,7
198,0.111111,0,0.133333,15.814815,12.444445,-10.111111,14.888889,7
165,0,0,0.177778,14.296296,12,-6.888889,7.444445,7
236,0,0,0.255556,16.592592,12.888889,-11.111111,16.88889,7
185,0,0,0.443053,10.740741,8.111112,-7.888889,10.777778,7
202,0.111111,0,0.24074,15.148149,11.666667,-10.444445,13.888889,7
164,0,0,0.574133,23.148148,21.777779,-4.111111,16.222221,7
232,0,0,1.254621,12.703704,11,-5.111111,16.222221,7
176,0,0,0.655462,22.74074,19.444445,-9.888889,18.777779,7
201,0,0,1.295291,21.296297,16.666668,-13.888889,16.777779,7
156,0,0,1.277778,18.25926,13.444445,-14.444445,17.222221,7
196,0,0,0.998146,13.37037,11.555555,-5.444445,14.222222,7
175,0,0,4.21111,23.777779,20.88889,-8.666667,14.666667,7
248,0,0,1.718095,26.88889,23.222221,-11,16.333334,7
226,0,0,1.707407,13.481482,10.222222,-9.777778,14.555555,7
224,0,0,1.083547,14.62963,13.222222,-4.222222,13.777778,7
246,0,0,2.094968,25.88889,21.11111,-14.333333,24.666666,7
183,0,0,0.772202,19.851852,14.555555,-15.888889,18.444445,7
183,0,0,0.385185,18.11111,14,-12.333333,14.666667,7
244,0,0,0.551852,7.740741,6.666666,-3.222222,5.444445,7
176,0,0,0.151852,13,10.111111,-8.666667,12.333333,7
221,0,0,1.485185,14.074074,10.666667,-10.222222,15.111111,7
216,0.111111,0,1.327767,15.074074,11.444445,-10.888889,16.444445,7
184,0,0,11.851854,17.62963,13.555555,-12.222222,13.777778,7
173,0,0,0.829631,17.148148,13.555555,-10.777778,15.555555,7
217,0,0,5.096296,14.555555,11.444445,-9.333333,13,7
187,0,0,0.740741,11.62963,9.333334,-6.888889,12.777778,7
181,0.111111,0,0.477778,19.296297,15.444445,-11.555555,14.111111,7
197,0.111111,0,0.691215,12.851851,10.444445,-7.222222,7.444445,7
166,0,0,1.096297,16.962963,12.333333,-13.888889,15.777778,7
243,0,0,5.274073,6.481482,5.111111,-4.111111,8.888889,7
246,0,0,1.619328,22.814816,18.88889,-11.777778,21.222221,7
208,0,0,0.418519,16.185184,12.777778,-10.222222,13.777778,7
156,0,0,0.278886,23.703703,17.333334,-19.11111,13.888889,7
169,0,0,0.779364,17.11111,13.444445,-11,8.333333,7
164,0,0,0.403687,11.333333,9.222222,-6.333334,9.333333,7
215,0,0,5.096295,17.185184,14.333333,-8.555555,17.11111,7
214,0,0,0.651852,6.814815,5,-5.444445,11.555555,7
196,0,0,1.244444,19.62963,15.666667,-11.888889,15.111111,7
185,0.111111,0,3.722221,18.666666,14.666667,-12,16.666666,7
234,0,0,0.118518,7.111111,6,-3.333333,12,7
156,0,0,0.490653,16.925926,13.444445,-10.444445,14.555555,7
227,0,0,0.996296,13.962963,10.111111,-11.555555,10.111111,7
215,0,0,0.958394,23.037037,17.11111,-17.777779,19.222221,7
229,0,0,1.98513,13.703704,11.222222,-7.444445,15.222222,7
204,0.111111,0,1.69203,19.407408,15.333333,-12.222222,19.777779,7
187,0,0,1.632993,18.666666,14.666667,-12,19.333334,7
181,0.111111,0,1.200001,19.62963,17.11111,-7.555555,12.777778,7
238,0,0,1.135292,13.62963,11.111111,-7.555555,16.444445,7
200,0,0,0.42963,7.703704,5.777778,-5.777778,11.222222,7
178,0.222222,0,0.862965,23.814816,20.222221,-10.777778,18.88889,7
233,0,0,2.146487,14.481482,12.555555,-5.777778,15.222222,7
227,0,0,1.186342,12.62963,9.444445,-9.555555,14.444445,7
194,0,0,1.274074,16.777779,13.222222,-10.666667,11,7
182,0,0,1.047042,17.592592,15.444445,-6.444445,17.222221,7
237,0,0,1.155555,7.481482,6.111111,-4.111111,11.222222,7
215,0,0,0.074074,6.925926,5.111111,-5.444445,12.888889,7
175,0,0,0.62361,15.37037,12.444445,-8.777778,14.222222,7
232,0,0,2.685185,13.555555,11.333333,-6.666666,10.333333,7
220,0,0,0.685185,14.62963,11.555555,-9.222222,13.777778,7
209,0,0,0.666667,22.518518,17.666668,-14.555555,19.444445,7
208,0,0,2.166666,16.074074,12.666667,-10.222222,15.111111,7
223,0,0,0.720082,16.518518,13.222222,-9.888889,19.11111,7
242,0,0,2.453268,24.074074,19.222221,-14.555555,19.444445,7
219,0,0,3.496297,5.592593,4.111111,-4.444445,8.222222,7
185,0,0,0.349603,12.962963,11.555555,-4.222222,13.777778,7
226,0,0,3.096296,7.851852,5.777778,-6.222222,10.111111,7
201,0,0,1.95978,17.88889,14,-11.666667,20.666666,7
216,0,0,0.651852,14.555555,10.888889,-11,13.666667,7
184,0,0,1.06284,13.62963,11.444445,-6.555555,13.444445,7
201,0,0,0.918519,7.777778,6.222222,-4.666666,11.333333,7
249,0,0,2.385186,8.555555,8,-1.666667,4.666666,7
