@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
238,13.62963,-7.555555,-8.888889,16.444445,2.046683,7
189,12.888889,-7.333334,-10.333333,17.666666,1.985552,7
248,26.88889,-11,-5.333334,16.333334,2.285098,7
222,9.333333,-2.333333,-5,7.333334,1.905045,7
237,22.222221,-14,-7.666666,21.666666,2.280289,7
199,15,-5,-9.666667,14.666667,1.905303,7
176,13,-8.666667,-3.666667,12.333333,2.340618,7
208,16.185184,-10.222222,-3.555556,13.777778,2.391996,7
220,8.185185,-4.888889,-5.222222,10.111111,2.09315,7
162,24.518518,-14.888889,-1.222222,16.11111,2.557389,7
172,16.074074,-11.222222,-3.222222,14.444445,2.417702,7
210,15.111111,-11.666667,-2.666667,14.333333,2.461599,7
208,16.074074,-10.222222,-4.888889,15.111111,2.310932,7
212,8.037037,-6.111111,-3.777778,9.888889,2.242649,7
197,6,-5.666666,-6,11.666667,2.074957,7
175,15.37037,-8.777778,-5.444445,14.222222,2.242196,7
204,19.407408,-12.222222,-7.555555,19.777779,2.24441,7
226,13.481482,-9.777778,-4.777778,14.555555,2.303853,7
195,8.518518,-6.555555,-4.888889,11.444445,2.187022,7
148,15.962963,-11.888889,2.777778,9.111111,2.91248,7
186,12.074074,-8.222222,-3.888889,12.111111,2.31952,7
166,16.962963,-13.888889,-1.888889,15.777778,2.515826,7
244,10.37037,-2.111111,-1.777778,3.888889,2.32339,7
201,17.88889,-11.666667,-9,20.666666,2.176993,7
180,22.333334,-12,-2.666667,14.666667,2.453831,7
190,20.11111,-12.666667,-7.666666,20.333334,2.252231,7
189,12.925926,-6.111111,-11.111111,17.222221,1.910864,7
235,15.074074,-9.222222,-0.222222,9.444445,2.586018,7
183,18.185184,-11.888889,-3.222222,15.111111,2.428022,7
236,12.518518,-8.888889,-5.222222,14.111111,2.267197,7
189,17.296297,-8.222222,-9.555555,17.777779,2.060443,7
183,18.11111,-12.333333,-2.333333,14.666667,2.483198,7
245,16.11111,-12.666667,-3.333333,16,2.432783,7
211,10.814815,-5.777778,-9.444445,15.222222,1.940832,7
167,19.037037,-6.777778,-10.111111,16.88889,1.971572,7
218,14.925926,-9.111111,-3.444444,12.555555,2.362146,7
190,19.88889,-11.666667,-8.333333,20,2.204408,7
208,16.851852,-11.555555,-2.555556,14.111111,2.483291,7
176,22.185184,-9.555555,-7.222222,16.777779,2.179845,7
246,15.37037,-8.444445,-6.777778,15.222222,2.170543,7
242,24.074074,-14.555555,-4.888889,19.444445,2.395778,7
224,20.25926,-14.444445,-7.444445,21.88889,2.304153,7
215,23.814816,-17.11111,-3.444444,20.555555,2.471757,7
163,19.814816,-7.111111,-9.444445,16.555555,2.001681,7
216,14.555555,-11,-2.666667,13.666667,2.447547,7
217,14.555555,-9.333333,-3.666667,13,2.363871,7
249,13.37037,-3.444444,-0.777778,4.222222,2.563437,7
219,13.37037,-7.444445,-4.111111,11.555555,2.255333,7
224,13.444445,-10.333333,-4.666666,15,2.328108,7
202,15.148149,-10.444445,-3.444444,13.888889,2.401137,7
178,23.814816,-10.777778,-8.111111,18.88889,2.190305,7
244,7.740741,-3.222222,-2.222222,5.444445,2.340587,7
198,12.185185,-7.555555,-4.888889,12.444445,2.221276,7
237,14.148149,-9.111111,-3.444444,12.555555,2.37843,7
232,8.814815,-6.777778,-4.777778,11.555555,2.201318,7
234,5.740741,-5.222222,-3.888889,9.111111,2.193568,7
248,13.444445,-8.666667,-4,12.666667,2.341677,7
211,16.37037,-7.777778,-5.111111,12.888889,2.239034,7
246,9.407408,0.444444,2.111111,-2.555556,-1.190561,7
199,17.962963,-8.222222,-7.555555,15.777778,2.129513,7
197,21.25926,-11.444445,-7.444445,18.88889,2.243094,7
165,17.333334,-13.333333,-2.666667,16,2.471197,7
222,14,-9.666667,-1,10.666667,2.557309,7
193,14.444445,-8.333333,-5.666666,14,2.210055,7
215,6.925926,-5.444445,-7.444445,12.888889,1.991157,7
187,15.222222,-6,-7.333334,13.333333,2.038483,7
167,14.074074,-7.222222,8.111111,-0.888889,-3.015081,7
156,23.703703,-19.11111,5.222222,13.888889,2.864931,7
161,15.740741,-9.888889,-4.222222,14.111111,2.345133,7
184,17.62963,-12.222222,-1.555556,13.777778,2.524273,7
226,18,-12,-6.666666,18.666666,2.27303,7
208,19.25926,-11.111111,-4.777778,15.888889,2.396771,7
239,10.37037,-8.111111,-2.111111,10.222222,2.426379,7
167,14.592592,-5.111111,-2.444444,7.555555,2.305729,7
247,21.925926,-2.444444,9.555555,-7.111111,-1.755483,7
223,6.666666,-5.333334,-6,11.333333,2.046588,7
199,15,-5,-9.666667,14.666667,1.905303,7
245,16.37037,-8.444445,-6.111111,14.555555,2.198051,7
229,13.703704,-7.444445,-7.777778,15.222222,2.099905,7
157,24.296297,-15.222222,-0.222222,15.444445,2.604303,7
237,7.481482,-4.111111,-7.111111,11.222222,1.938468,7
220,6.444445,-2.333333,-3.333333,5.666666,1.984366,7
203,12.407408,-7.222222,-10.222222,17.444445,1.986748,7
165,14.296296,-6.888889,-0.555556,7.444445,2.593543,7
246,25.88889,-14.333333,-10.333333,24.666666,2.214011,7
209,22.518518,-14.555555,-4.888889,19.444445,2.389391,7
180,22.333334,-12,-2.666667,14.666667,2.453831,7
241,14.333333,-10.333333,-1,11.333333,2.544142,7
189,12,-7.666666,-5.666666,13.333333,2.194143,7
196,15.703704,-9.777778,-1.777778,11.555555,2.511766,7
194,18.555555,-10.666667,-9.666667,20.333334,2.126516,7
185,18.666666,-12,-4.666666,16.666666,2.361827,7
181,19.925926,-12.111111,-3.444444,15.555555,2.420823,7
220,6.62963,-3.888889,-4.888889,8.777778,2.030867,7
240,12.148149,-7.111111,-8.444445,15.555555,2.043865,7
229,14.62963,-7.888889,-3.222222,11.111111,2.350437,7
216,7.074074,-5.888889,-6.222222,12.111111,2.079295,7
246,17.518518,-9.888889,-6.222222,16.11111,2.232849,7
191,15.185185,-9.222222,-0.888889,10.111111,2.545329,7
166,13.37037,-6.444445,-3.777778,10.222222,2.264277,7
221,14.074074,-10.222222,-4.888889,15.111111,2.317212,7
211,15.444445,-9,-0.666667,9.666667,2.554965,7
229,17.74074,-10.888889,0.444444,10.444445,2.651605,7
249,14.740741,-11.888889,1.777778,10.111111,2.743555,7
226,7.851852,-6.222222,-3.888889,10.111111,2.259398,7
162,17.333334,-10.666667,-4.333334,15,2.350367,7
187,13.740741,-6.222222,-10.222222,16.444445,1.941465,7
170,19.555555,-13.333333,-2,15.333333,2.504391,7
181,21.407408,-14.555555,-5.222222,19.777779,2.378846,7
216,16.555555,-10.333333,-7.666666,18,2.209309,7
238,8.518518,-3.222222,-8.555555,11.777778,1.844726,7
194,20.185184,-10.888889,-6.888889,17.777779,2.224382,7
202,15.111111,-9.333333,-1,10.333333,2.522748,7
221,12.111111,-5.666666,-12,17.666666,1.877146,7
196,19.62963,-11.888889,-3.222222,15.111111,2.437339,7
227,12.62963,-9.555555,-4.888889,14.444445,2.291847,7
232,12.703704,-5.111111,-11.111111,16.222221,1.875362,7
214,6.814815,-5.444445,-6.111111,11.555555,2.058329,7
209,12.518518,-6.555555,-6.555555,13.111111,2.09922,7
223,15.037037,-3.777778,-6.444445,10.222222,1.910945,7
160,23.25926,-16.444445,0.555556,15.888889,2.642597,7
160,28.037037,-20.777779,4.888889,15.888889,2.827106,7
219,5.592593,-4.444445,-3.777778,8.222222,2.148363,7
155,23.333334,-10,-8,18,2.169397,7
245,9.740741,-6.888889,-7.888889,14.777778,2.069452,7
215,12.407408,-9.555555,-2.555556,12.111111,2.437819,7
169,25.962963,-15.222222,-2.888889,18.11111,2.479064,7
217,6.296296,-3.888889,-6.222222,10.111111,1.976138,7
170,25.444445,-16,-0.333333,16.333334,2.604013,7
169,16.592592,-11.444445,-2.777778,14.222222,2.44578,7
184,11.851851,-6.222222,-5.888889,12.111111,2.128646,7
207,12.148149,-7.777778,-5.444445,13.222222,2.217263,7
244,12.259259,-5.777778,-8.777778,14.555555,1.987902,7
195,11.703704,-6.777778,-9.444445,16.222221,2.011228,7
173,17.148148,-10.777778,-4.777778,15.555555,2.332739,7
193,16.185184,-8.555555,-5.888889,14.444445,2.222103,7
208,14.777778,-8,-7.666666,15.666667,2.112617,7
175,23.777779,-8.666667,-6,14.666667,2.263538,7
248,15.296296,-1.555556,-7.222222,8.777778,1.783512,7
223,14.740741,-6.222222,-9.555555,15.777778,1.966536,7
249,8.555555,-1.666667,-3,4.666666,1.917421,7
188,15.740741,-7.222222,-5.222222,12.444445,2.20467,7
233,12.592592,-11.111111,-2.111111,13.222222,2.49158,7
183,19.851852,-15.888889,-2.555556,18.444445,2.506807,7
187,11.62963,-6.888889,-5.888889,12.777778,2.156639,7
201,21.296297,-13.888889,-2.888889,16.777779,2.467938,7
181,19.62963,-7.555555,-5.222222,12.777778,2.189135,7
151,19,-11.333333,-2,13.333333,2.505249,7
222,14.962963,-9.888889,-5.555555,15.444445,2.280922,7
220,8.185185,-4.888889,-5.222222,10.111111,2.09315,7
233,12.481482,-6.444445,-12.444445,18.88889,1.903686,7
245,14.222222,-9.333333,-3.333333,12.666667,2.395431,7
195,14.740741,-9.222222,-6.888889,16.11111,2.193764,7
168,25.11111,-12.666667,-6.333334,19,2.302124,7
157,18.333334,-13.333333,-3.333333,16.666666,2.438615,7
187,18.666666,-12,-7.333334,19.333334,2.254303,7
164,13.666667,-6,4,2,2.87512,7
196,15.333333,-3.666667,-11.666667,15.333333,1.789167,7
240,14.148149,-9.777778,-3.444444,13.222222,2.392487,7
223,6.666666,-5.333334,-6,11.333333,2.046588,7
181,16.296297,-8.222222,-7.222222,15.444445,2.141428,7
186,15.592592,-5.111111,-11.444445,16.555555,1.863654,7
247,12.62963,-9.222222,-0.555556,9.777778,2.55309,7
164,11.333333,-6.333334,-3,9.333333,2.291118,7
162,19,-9.666667,-5,14.666667,2.291415,7
191,15.185185,-9.222222,-0.888889,10.111111,2.545329,7
217,11.925926,-6.444445,-8.777778,15.222222,2.006642,7
241,8.259259,-7.111111,-3.777778,10.888889,2.277351,7
182,16.777779,-6.666666,-12,18.666666,1.916419,7
152,25.037037,-16.11111,2.222222,13.888889,2.731134,7
164,23.148148,-4.111111,-12.111111,16.222221,1.798302,7
248,19.555555,-12,-8.666667,20.666666,2.205099,7
218,13.703704,-9.111111,-3.111111,12.222222,2.382684,7
243,13.333333,-10.333333,-3.666667,14,2.368311,7
250,9.222222,-8,-5.666666,13.666667,2.192935,7
236,13.962963,-9.555555,-4.555555,14.111111,2.32063,7
184,13.62963,-6.555555,-6.888889,13.444445,2.080445,7
192,9.962963,-3.888889,-7.555555,11.444445,1.908457,7
227,13.962963,-11.555555,1.444444,10.111111,2.707051,7
176,22.74074,-9.888889,-8.888889,18.777779,2.126901,7
162,25.11111,-16.333334,3,13.333333,2.769038,7
181,11.666667,-8,-5.666666,13.666667,2.206642,7
194,16.777779,-10.666667,-0.333333,11,2.593107,7
237,5.777778,-4.666666,-4.666666,9.333333,2.097231,7
197,12.851851,-7.222222,-0.222222,7.444445,2.628208,7
185,12.962963,-4.222222,-9.555555,13.777778,1.83885,7
238,8.925926,-7.777778,-7.111111,14.888889,2.126063,7
225,16.185184,-5.222222,-10.222222,15.444445,1.891015,7
156,16.925926,-10.444445,-4.111111,14.555555,2.363581,7
178,19.555555,-7.666666,-4.333334,12,2.274128,7
236,16.592592,-11.111111,-5.777778,16.88889,2.306678,7
239,15.148149,-8.777778,-1.777778,10.555555,2.482445,7
175,15.37037,-8.777778,-5.444445,14.222222,2.242196,7
243,6.481482,-4.111111,-4.777778,8.888889,2.033629,7
226,16.703703,-4.111111,-11.111111,15.222222,1.82234,7
249,22.851852,-9.222222,-4.888889,14.111111,2.28263,7
224,14.62963,-4.222222,-9.555555,13.777778,1.860191,7
156,23.703703,-19.11111,5.222222,13.888889,2.864931,7
156,18.25926,-14.444445,-2.777778,17.222221,2.47582,7
175,23.74074,-15.222222,0.111111,15.111111,2.630157,7
236,11.074074,-4.888889,-4.888889,9.777778,2.083229,7
195,16.037037,-4.777778,-8.111111,12.888889,1.94304,7
200,7.703704,-5.777778,-5.444445,11.222222,2.10726,7
215,23.037037,-17.777779,-1.444444,19.222221,2.561049,7
236,12.518518,-8.888889,-5.222222,14.111111,2.267197,7
215,17.185184,-8.222222,-4.555555,12.777778,2.266094,7
185,10.740741,-7.888889,-2.888889,10.777778,2.36281,7
196,13.37037,-5.444445,-8.777778,14.222222,1.956772,7
229,10.925926,-10.444445,-0.777778,11.222222,2.557458,7
211,20.518518,-13.222222,-3.888889,17.11111,2.416354,7
245,6.407407,-0.555556,-1.222222,1.777778,1.756645,7
247,8.111111,-6.333334,-6.666666,13,2.117886,7
235,25.88889,-14.333333,-5.666666,20,2.356024,7
235,15.62963,-11.555555,0.777778,10.777778,2.670771,7
219,14.888889,-10.333333,-4,14.333333,2.358696,7
236,16.074074,-8.888889,1.777778,7.111111,2.7898,7
233,14.481482,-5.777778,-9.444445,15.222222,1.950405,7
181,19.62963,-7.555555,-5.222222,12.777778,2.189135,7
198,15.814815,-10.111111,-4.777778,14.888889,2.32489,7
203,19.518518,-12.222222,-5.555555,17.777779,2.320382,7
195,16.037037,-4.777778,-8.111111,12.888889,1.94304,7
164,19.814816,-14.111111,-3.111111,17.222221,2.459806,7
177,24.518518,-9.888889,-9.222222,19.11111,2.125416,7
245,6.407407,-0.555556,-1.222222,1.777778,1.756645,7
204,19,-14,-5.666666,19.666666,2.348728,7
220,14.62963,-9.222222,-4.555555,13.777778,2.306884,7
219,13.222222,-8.666667,-9,17.666666,2.0861,7
223,16.518518,-9.888889,-9.222222,19.11111,2.119546,7
243,13.333333,-10.333333,-3.666667,14,2.368311,7
215,17.185184,-8.555555,-8.555555,17.11111,2.105197,7
240,21.148148,-12.444445,-9.777778,22.222221,2.175522,7
203,9.777778,-7,-10,17,1.984785,7
183,15.37037,-8.111111,-8.777778,16.88889,2.075874,7
191,7.333334,-6,-5.666666,11.666667,2.122422,7
180,13.592592,-7.444445,-5.111111,12.555555,2.212898,7
242,14.814815,-10.444445,2.555556,7.888889,2.835614,7
184,14.222222,-5.666666,-9.666667,15.333333,1.937892,7
161,19.037037,-11.777778,-6.111111,17.88889,2.292736,7
234,7.111111,-3.333333,-8.666667,12,1.83826,7
216,14.555555,-11,-2.666667,13.666667,2.447547,7
201,10.666667,-6,-11,17,1.909255,7
233,26.814816,-14.777778,-5.111111,19.88889,2.38935,7
181,19.296297,-11.555555,-2.555556,14.111111,2.458471,7
150,18.925926,-16.444445,3.222222,13.222222,2.791674,7
215,18.074074,-11.555555,-7.888889,19.444445,2.224013,7
186,18.518518,-9.555555,-0.888889,10.444445,2.587396,7
149,19,-13.666667,2.333333,11.333333,2.741647,7
183,15.37037,-8.111111,-8.777778,16.88889,2.075874,7
166,16.962963,-13.888889,-1.888889,15.777778,2.515826,7
212,12.296296,-6.888889,-9.888889,16.777779,1.974495,7
244,12.814815,-9.777778,-3.444444,13.222222,2.391736,7
240,22.481482,-8.777778,-8.111111,16.88889,2.141811,7
177,16.25926,-11.111111,-2.444444,13.555555,2.462118,7
177,19.592592,-11.444445,-3.444444,14.888889,2.413262,7
156,24.25926,-21.11111,5.222222,15.888889,2.84342,7
246,22.814816,-11.777778,-9.444445,21.222221,2.158915,7
180,21.25926,-9.444445,-9.444445,18.88889,2.113918,7
232,14.703704,-10.444445,-3.444444,13.888889,2.402851,7
251,20.666666,2.333333,-8.666667,6.333334,1.28706,7
233,11.703704,-10.111111,-2.111111,12.222222,2.476615,7
