@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
164,3,11.666667,14.333333,0.29915,2.87512,7
176,1.166667,10.111111,17.11111,0.407734,2.340618,7
208,2.666667,12.666667,21.11111,0.40213,2.310932,7
237,0.555555,6.555555,11.777778,0.522999,1.946502,7
149,1.055555,14.444445,22.777779,0.363717,2.741647,7
237,2.666667,10.888889,18.777779,0.472826,1.990381,7
187,0.833333,13.222222,19.666668,0.355526,2.038483,7
211,2.444444,8.888889,15.888889,0.524328,1.940832,7
218,1.166667,10.666667,17.777779,0.401347,2.382684,7
214,1.277778,5,10.666667,0.568162,2.058329,7
229,2.444445,11.222222,18.777779,0.439852,2.099905,7
242,2.222222,8.666667,15.777778,0.454547,2.386597,7
216,2.722223,11.444445,20.555555,0.441675,2.284571,7
197,4.944445,17.444445,27.555555,0.394886,2.243094,7
233,1.777778,8.333334,15.777778,0.473944,2.476615,7
244,3.611111,6.666666,9.555555,0.383372,2.340587,7
151,4.444445,15.222222,23.444445,0.352606,2.505249,7
249,1.5,10.777778,18.11111,0.406212,2.743555,7
211,1.666667,12.444445,18.666668,0.335421,2.554965,7
224,3.055556,15.444445,27.555555,0.441516,2.304153,7
248,2.111111,23.222221,32.333336,0.291675,2.285098,7
226,1.611111,15.333333,21.777779,0.404749,1.82234,7
224,3.611111,11.666667,20.555555,0.443375,2.298255,7
167,2.055555,12.888889,17.11111,0.248449,2.305729,7
199,1.277778,11.111111,17.88889,0.378473,2.634176,7
226,1.111111,14,24.222221,0.424404,2.27303,7
175,2.833333,12.444445,20.11111,0.387412,2.242196,7
162,2.666667,15.777778,23.88889,0.34003,2.291415,7
183,2.277777,14.222222,23.222221,0.389882,2.428022,7
217,2.055556,5,9.666667,0.582612,1.976138,7
246,5.833334,21.11111,34.11111,0.388973,2.214011,7
223,1.666667,4.888889,10.444445,0.59315,2.046588,7
237,1,4.222222,8.888889,0.553812,2.097231,7
164,1.277778,9.222222,14.444445,0.367923,2.291118,7
215,2.555556,14.222222,24.555555,0.425213,2.224013,7
237,1.555555,6.111111,11.222222,0.557235,1.938468,7
244,2.277778,9.666667,11.666667,0.226482,2.32339,7
170,0.944444,20.11111,30.88889,0.349112,2.604013,7
191,3.111111,12.111111,18.555555,0.35037,2.545329,7
211,2.166666,14.444445,23.11111,0.375552,2.327545,7
220,3.666667,6.555555,11.555555,0.486717,2.09315,7
239,2.333333,7.666666,13.777778,0.445969,2.426379,7
194,2.055556,15,25.333334,0.422491,2.126516,7
155,0.833333,20,29.333334,0.31809,2.169397,7
197,2.388889,10.444445,15.333333,0.322069,2.628208,7
224,0.944444,10,18.444445,0.457643,2.328108,7
241,1.555556,10.888889,18.11111,0.399901,2.544142,7
176,2.388889,19,27.777779,0.316041,2.179845,7
216,2.166666,10.888889,19.11111,0.431696,2.447547,7
249,2.888889,8,10.111111,0.309022,1.917421,7
225,1.611111,14.444445,21.333334,0.401151,1.891015,7
236,3.777777,12.888889,22.222221,0.419597,2.306678,7
173,2.111111,13.555555,22.333334,0.396433,2.332739,7
222,1.166667,8.666667,16.11111,0.58766,1.870487,7
185,0.944444,14.888889,24.666666,0.396458,2.451836,7
156,2.055556,13.444445,21.777779,0.384638,2.363581,7
235,1.055556,6.777778,12.777778,0.482192,2.310758,7
202,1.611111,12,18.555555,0.35402,2.522748,7
196,1.888889,15.666667,24.666666,0.365297,2.437339,7
172,1.666667,16.444445,24.222221,0.34375,2.083854,7
247,2.666667,6,12.444445,0.563467,2.117886,7
217,1.666667,9.777778,17,0.486598,2.006642,7
236,2,9.555555,17.222223,0.447247,2.267197,7
215,2.777778,9.222222,16.444445,0.441049,2.437819,7
245,1.055555,11.888889,21.444445,0.44538,2.432783,7
181,1.5,9,16.222223,0.445979,2.206642,7
244,1.111111,9.555555,17.222223,0.446035,2.391736,7
189,1.166667,9.444445,16.444445,0.439443,2.194143,7
176,1,15.111111,23.333334,0.35207,2.332243,7
234,0.888889,4,8.777778,0.556614,2.193568,7
152,2.777777,19.666668,29.666666,0.337989,2.731134,7
233,2.611111,10.333334,18.777779,0.554881,1.903686,7
184,0.777778,9.777778,15.888889,0.405556,2.128646,7
220,2.277778,5.666666,8.333334,0.427354,1.984366,7
184,0.833333,12.333333,19.333334,0.431152,1.937892,7
191,1.5,5.333334,11.222222,0.53582,2.122422,7
164,3.222223,15.111111,25.555555,0.409529,2.459806,7
189,1.000001,14.555555,23.222221,0.41042,2.060443,7
169,1.944444,12.777778,21.333334,0.400756,2.44578,7
220,1.444445,11.555555,19.222221,0.416705,2.306884,7
187,3.555555,14.666667,25.11111,0.431215,2.254303,7
224,2.333334,13.222222,19.222221,0.408965,1.860191,7
226,2.388889,10.111111,17.555555,0.54833,1.872506,7
178,5,17,23.555555,0.298962,2.274128,7
201,1.055556,8.666667,16.333334,0.570851,1.909255,7
186,1.5,9.333334,16.11111,0.428864,2.31952,7
148,6.666666,12,19,0.403708,2.91248,7
184,2.666667,11.444445,18.11111,0.387663,2.080445,7
248,3.222223,15.555555,26.444445,0.422151,2.205099,7
157,2.111111,16.444445,23.88889,0.314187,2.405202,7
177,1.444444,15.777778,24.555555,0.35899,2.413262,7
215,4.722222,17.11111,29.444445,0.420767,2.561049,7
204,1.888889,14.333333,25.555555,0.439342,2.348728,7
241,1.166667,5.888889,11.888889,0.50946,2.277351,7
222,1.611111,11.666667,20.11111,0.425441,2.280922,7
174,1.722222,10.888889,17,0.359296,2.377854,7
185,2.388889,11.555555,17.555555,0.445418,1.83885,7
209,1.388889,9.555555,16.11111,0.464325,2.060955,7
181,0.888889,15.888889,25.11111,0.366581,2.420823,7
245,2.166667,7.444445,14.666667,0.572767,2.069452,7
210,1.833333,11.222222,19.88889,0.435769,2.461599,7
181,1.277778,15.444445,24,0.357668,2.458471,7
218,1.166667,10.666667,17.777779,0.401347,2.382684,7
227,1.888889,9.444445,17.444445,0.458364,2.291847,7
208,0.611111,12.777778,20.777779,0.383167,2.391996,7
169,1,20.88889,32,0.347783,2.479064,7
245,2.277778,13.555555,21.222221,0.384903,2.198051,7
156,2,17.333334,28.333334,0.389034,2.864931,7
156,2,13.444445,24,0.440577,2.47582,7
209,1.388889,10.333334,16.88889,0.407904,2.09922,7
183,2.166667,12.666667,21,0.420244,2.075874,7
174,1.666667,20.666668,29,0.32797,2.033698,7
234,1.055556,6,11.111111,0.621324,1.83826,7
195,2.055556,6.333334,12.333333,0.501683,2.187022,7
222,1.777778,10.777778,17.555555,0.385727,2.557309,7
162,1.444444,19.666668,29.555555,0.335127,2.769038,7
249,2.777778,7.555555,15.888889,0.533307,2.156779,7
245,3.166667,6.222222,7,0.191049,1.756645,7
180,3,18.333334,27.222221,0.327383,2.453831,7
219,3.222222,10.333334,19.11111,0.494595,2.0861,7
201,0.944444,6.222222,11.555555,0.543201,1.982987,7
250,1.444444,6.555555,13.777778,0.56339,2.192935,7
170,1.11111,15.111111,24.666666,0.387467,2.504391,7
181,2.666667,17.11111,23.88889,0.285691,2.189135,7
210,1.222222,13.777778,22.666666,0.403938,2.386452,7
220,0.888889,5.333334,9.555555,0.5039,2.030867,7
210,1.5,9.333334,17.333334,0.48874,2.043726,7
182,0.611111,16.88889,24.666666,0.314897,2.271693,7
190,1.333333,15.888889,26.88889,0.409309,2.252231,7
189,1.222222,10.888889,18.666668,0.508139,1.910864,7
222,2.611111,8.555555,11.777778,0.373693,1.905045,7
204,3.333333,15.333333,26,0.420366,2.24441,7
169,1.611111,10.666667,18,0.463569,1.993183,7
177,0.888889,12.555555,20.777779,0.396399,2.462118,7
174,2.888889,15.111111,24.333334,0.381867,2.395018,7
210,1.555556,9.444445,17.444445,0.460437,2.42875,7
224,3.055556,15.444445,27.555555,0.441516,2.304153,7
